[19:56:44] cohort 4881 rows, 91 extractants, 74 ECFP clusters, 1932 conditions; target sd 1.643
[19:56:44] blocks {'METAL': 3, 'PHYSCHEM': 10, 'DONORS': 13, 'COND': 64, 'ECFP': 2048, 'LIG2D_EXT': 206, 'COMPLEX_PHYS': 26, 'POLYHEDRON': 58, 'GEOM_COND': 46}; arms ['A_metal', 'A_cond', 'A_physchem', 'A_ecfp', 'A_lig2d_ext', 'A_donors', 'A_complex_phys', 'A_polyhedron', 'MC', 'MC_physchem', 'MC_ecfp', 'MC_lig2d_ext', 'MC_donors', 'MC_complex_phys', 'MC_polyhedron', 'MC_all2d', 'MC_all3d', 'MC_everything']; seeds [104729, 130363, 155921, 196613, 262147]; folds 5; trees 400
[19:56:44] replicate noise floor: {'replicated_cells': 313, 'median_within_cell_sd': 0.23743791768856243, 'pooled_within_cell_sd': 0.7755680574941233, 'mae_floor_median_sd': 0.18944804867288553, 'mae_floor_pooled_sd': 0.61881377892643, 'cells_with_sd_over_1': 36}
[19:56:44] regime unseen_ligand
[19:57:57]   unseen_ligand seed 104729 fold 0: train 4467 test 414
[19:59:05]   unseen_ligand seed 104729 fold 1: train 3931 test 950
[20:00:18]   unseen_ligand seed 104729 fold 2: train 4537 test 344
[20:01:15]   unseen_ligand seed 104729 fold 3: train 2577 test 2304
[20:02:24]   unseen_ligand seed 104729 fold 4: train 4012 test 869
[20:03:32]   unseen_ligand seed 130363 fold 0: train 4073 test 808
[20:04:44]   unseen_ligand seed 130363 fold 1: train 4579 test 302
[20:05:56]   unseen_ligand seed 130363 fold 2: train 4496 test 385
[20:07:06]   unseen_ligand seed 130363 fold 3: train 4108 test 773
[20:08:00]   unseen_ligand seed 130363 fold 4: train 2268 test 2613
[20:09:12]   unseen_ligand seed 155921 fold 0: train 4354 test 527
[20:10:23]   unseen_ligand seed 155921 fold 1: train 4290 test 591
[20:11:16]   unseen_ligand seed 155921 fold 2: train 2162 test 2719
[20:12:29]   unseen_ligand seed 155921 fold 3: train 4454 test 427
[20:13:39]   unseen_ligand seed 155921 fold 4: train 4264 test 617
[20:14:51]   unseen_ligand seed 196613 fold 0: train 4457 test 424
[20:15:59]   unseen_ligand seed 196613 fold 1: train 3980 test 901
[20:17:11]   unseen_ligand seed 196613 fold 2: train 4480 test 401
[20:18:05]   unseen_ligand seed 196613 fold 3: train 2049 test 2832
[20:19:18]   unseen_ligand seed 196613 fold 4: train 4558 test 323
[20:20:30]   unseen_ligand seed 262147 fold 0: train 4557 test 324
[20:21:37]   unseen_ligand seed 262147 fold 1: train 3798 test 1083
[20:22:32]   unseen_ligand seed 262147 fold 2: train 2414 test 2467
[20:23:44]   unseen_ligand seed 262147 fold 3: train 4508 test 373
[20:24:53]   unseen_ligand seed 262147 fold 4: train 4247 test 634
[20:24:53] regime unseen_conditions
[20:26:01]   unseen_conditions seed 104729 fold 0: train 3958 test 923
[20:27:10]   unseen_conditions seed 104729 fold 1: train 3926 test 955
[20:28:17]   unseen_conditions seed 104729 fold 2: train 3880 test 1001
[20:29:25]   unseen_conditions seed 104729 fold 3: train 3758 test 1123
[20:30:33]   unseen_conditions seed 104729 fold 4: train 4002 test 879
[20:31:41]   unseen_conditions seed 130363 fold 0: train 3938 test 943
[20:32:49]   unseen_conditions seed 130363 fold 1: train 3978 test 903
[20:33:56]   unseen_conditions seed 130363 fold 2: train 3800 test 1081
[20:35:04]   unseen_conditions seed 130363 fold 3: train 3889 test 992
[20:36:13]   unseen_conditions seed 130363 fold 4: train 3919 test 962
[20:37:21]   unseen_conditions seed 155921 fold 0: train 4086 test 795
[20:38:31]   unseen_conditions seed 155921 fold 1: train 3993 test 888
[20:39:40]   unseen_conditions seed 155921 fold 2: train 3987 test 894
[20:40:49]   unseen_conditions seed 155921 fold 3: train 3911 test 970
[20:41:53]   unseen_conditions seed 155921 fold 4: train 3547 test 1334
[20:43:02]   unseen_conditions seed 196613 fold 0: train 3983 test 898
[20:44:09]   unseen_conditions seed 196613 fold 1: train 3810 test 1071
[20:45:17]   unseen_conditions seed 196613 fold 2: train 3930 test 951
[20:46:25]   unseen_conditions seed 196613 fold 3: train 3850 test 1031
[20:47:33]   unseen_conditions seed 196613 fold 4: train 3951 test 930
[20:48:42]   unseen_conditions seed 262147 fold 0: train 3946 test 935
[20:49:49]   unseen_conditions seed 262147 fold 1: train 3727 test 1154
[20:50:58]   unseen_conditions seed 262147 fold 2: train 4026 test 855
[20:52:07]   unseen_conditions seed 262147 fold 3: train 3987 test 894
[20:53:13]   unseen_conditions seed 262147 fold 4: train 3838 test 1043
[20:53:17] fitting done in 3392.8s
[20:53:31] k-shot calibration on the unseen_ligand OOF
gen5 level (log D) study — 20260817T195642Z
cohort: 4881 rows, 91 extractants, 74 ECFP clusters, 1932 conditions, 14 metals; target sd 1.643
filters: min_rows_per_extractant=10, replicate_policy=mean, log_D floor -6.0
seeds [104729, 130363, 155921, 196613, 262147]; 5 folds; 400 trees; arms ['A_metal', 'A_cond', 'A_physchem', 'A_ecfp', 'A_lig2d_ext', 'A_donors', 'A_complex_phys', 'A_polyhedron', 'MC', 'MC_physchem', 'MC_ecfp', 'MC_lig2d_ext', 'MC_donors', 'MC_complex_phys', 'MC_polyhedron', 'MC_all2d', 'MC_all3d', 'MC_everything']
replicate reproducibility over 313 replicated cells: median within-cell sd 0.237 (pooled 0.776; 36 cells with sd > 1 are probably not true repeats). Implied MAE floor vs a single new measurement ≈ 0.19 (median) / 0.62 (pooled).

READING THIS REPORT
  * macro_mae weights each ECFP cluster equally (one ligand = one vote); pooled_mae is
    row-weighted and is dominated by the largest ligand. They can disagree — the macro is primary.
  * folds are grouped on ECFP CLUSTER, not extractant: 92 extractants collapse to 75 clusters,
    and grouping on the extractant would put bit-identical fingerprints on both sides of a fold.
  * *_SHUF arms are the same arm with its own feature block permuted. An arm that does not beat
    its shuffled twin is not using that block.
  * NULL_metal_mean / NULL_global_mean use no ligand information at all.

LEADERBOARD (mean over seeds; lower macro_mae is better)
           regime                    arm  macro_mae  macro_mae_sd  pooled_mae  pooled_r2  within_lig_r2  dispersion  within_0_5  within_1_0  n_rows  n_groups
    unseen_ligand                 A_cond     1.0025        0.0282      1.2100     0.1279         0.0717      0.5828      0.2935      0.4951    4881        74
    unseen_ligand           MC_ecfp_SHUF     1.0157        0.0286      1.1643     0.1937         0.1245      0.5679      0.2934      0.5138    4881        74
    unseen_ligand      MC_lig2d_ext_SHUF     1.0271        0.0410      1.1735     0.1866         0.1260      0.5390      0.2907      0.5062    4881        74
    unseen_ligand            A_lig2d_ext     1.0396        0.0284      1.1447     0.2710         0.0000      0.4858      0.2629      0.4942    4881        74
    unseen_ligand         MC_all2d@ridge     1.0721        0.0210      1.1031     0.2975         0.1844      0.6652      0.2656      0.5214    4881        74
    unseen_ligand          MC_ecfp@ridge     1.0767        0.0189      1.0762     0.3375         0.1794      0.6306      0.2674      0.5234    4881        74
    unseen_ligand             A_physchem     1.0862        0.0272      1.2611     0.1165         0.0000      0.5257      0.2387      0.4534    4881        74
    unseen_ligand               A_donors     1.0881        0.0149      1.1166     0.2823         0.0419      0.4409      0.2802      0.5197    4881        74
    unseen_ligand               MC@ridge     1.0989        0.0221      1.3169    -0.0270        -0.1465      0.6373      0.2546      0.4624    4881        74
    unseen_ligand         A_complex_phys     1.1121        0.0202      1.1779     0.1932        -0.0430      0.4396      0.2826      0.5012    4881        74
    unseen_ligand                 A_ecfp     1.1147        0.0310      1.2066     0.2037         0.0000      0.4267      0.2474      0.4578    4881        74
    unseen_ligand           A_polyhedron     1.1448        0.0096      1.2065     0.1725        -0.0270      0.3643      0.2641      0.4871    4881        74
    unseen_ligand     MC_lig2d_ext@ridge     1.2689        0.1214      1.1802     0.1191         0.1661      0.7880      0.2695      0.5017    4881        74
    unseen_ligand                A_metal     1.2929        0.0043      1.3484    -0.0209         0.0625      0.1948      0.2350      0.4344    4881        74
    unseen_ligand        NULL_metal_mean     1.3249        0.0149      1.3709    -0.0875         0.0522      0.2718      0.2369      0.4408    4881        74
    unseen_ligand       NULL_global_mean     1.3438        0.0125      1.3870    -0.1194         0.0000      0.1432      0.2456      0.4344    4881        74
    unseen_ligand   NULL_extractant_mean     1.3438        0.0125      1.3870    -0.1194         0.0000      0.1432      0.2456      0.4344    4881        74
    unseen_ligand NULL_nearest_condition     1.3438        0.0125      1.3870    -0.1194         0.0000      0.1432      0.2456      0.4344    4881        74
    unseen_ligand           MC_cond_SHUF     1.4326        0.0571      1.4554    -0.2168        -0.1871      0.4349      0.2202      0.4127    4881        74

PROPERTY FAMILIES — alone (A_*) and added to metal+conditions (MC_*), macro MAE by regime
           regime               family  alone     MC  MC_plus_family  gain_over_MC
unseen_conditions             physchem 1.0709 1.0246          0.7854        0.2391
unseen_conditions                 ecfp 1.1151 1.0246          0.7996        0.2250
unseen_conditions            lig2d_ext 1.0775 1.0246          0.7913        0.2333
unseen_conditions               donors 1.0913 1.0246          0.9019        0.1227
unseen_conditions         complex_phys 0.9899 1.0246          0.8026        0.2220
unseen_conditions           polyhedron 1.0245 1.0246          0.8369        0.1877
unseen_conditions cond (vs metal-only) 1.0373 1.0246          1.0246        0.0000
unseen_conditions                all2d    NaN 1.0246          0.7953        0.2292
unseen_conditions                all3d    NaN 1.0246          0.8044        0.2201
unseen_conditions           everything    NaN 1.0246          0.7649        0.2597
    unseen_ligand             physchem 1.0862 0.9587          0.8995        0.0592
    unseen_ligand                 ecfp 1.1147 0.9587          0.9105        0.0482
    unseen_ligand            lig2d_ext 1.0396 0.9587          0.8358        0.1229
    unseen_ligand               donors 1.0881 0.9587          0.8746        0.0842
    unseen_ligand         complex_phys 1.1121 0.9587          0.9722       -0.0135
    unseen_ligand           polyhedron 1.1448 0.9587          0.9997       -0.0409
    unseen_ligand cond (vs metal-only) 1.0025 0.9587          0.9587        0.0000
    unseen_ligand                all2d    NaN 0.9587          0.8741        0.0846
    unseen_ligand                all3d    NaN 0.9587          0.9758       -0.0171
    unseen_ligand           everything    NaN 0.9587          0.8872        0.0715

PAIRED CLUSTER BOOTSTRAP vs MC_ecfp (positive delta = candidate better)
           regime              candidate  point_delta_mae  ci95_low  ci95_high  p_worse_one_sided  groups_improved  groups_total
unseen_conditions                A_metal          -0.5210   -0.6923    -0.3520             1.0000               18            74
unseen_conditions                 A_cond          -0.2377   -0.3546    -0.1211             1.0000               23            74
unseen_conditions             A_physchem          -0.2714   -0.4036    -0.1388             1.0000               18            74
unseen_conditions                 A_ecfp          -0.3155   -0.4036    -0.2244             1.0000               18            74
unseen_conditions            A_lig2d_ext          -0.2779   -0.4120    -0.1428             1.0000               16            74
unseen_conditions               A_donors          -0.2918   -0.4200    -0.1627             1.0000               17            74
unseen_conditions         A_complex_phys          -0.1903   -0.2994    -0.0688             0.9986               22            74
unseen_conditions           A_polyhedron          -0.2249   -0.3322    -0.1146             1.0000               22            74
unseen_conditions                     MC          -0.2250   -0.3450    -0.1071             1.0000               23            74
unseen_conditions            MC_physchem           0.0141   -0.0614     0.1005             0.3643               39            74
unseen_conditions           MC_lig2d_ext           0.0083   -0.0954     0.1175             0.4403               31            74
unseen_conditions              MC_donors          -0.1023   -0.2047    -0.0035             0.9782               31            74
unseen_conditions        MC_complex_phys          -0.0030   -0.0798     0.0819             0.5419               26            74
unseen_conditions          MC_polyhedron          -0.0373   -0.1111     0.0407             0.8260               26            74
unseen_conditions               MC_all2d           0.0042   -0.0846     0.0922             0.4799               28            74
unseen_conditions               MC_all3d          -0.0049   -0.0873     0.0850             0.5583               32            74
unseen_conditions          MC_everything           0.0347   -0.0438     0.1183             0.1862               38            74
unseen_conditions                 MC@hgb          -0.1327   -0.2409    -0.0254             0.9934               34            74
unseen_conditions               MC@ridge          -0.3952   -0.5162    -0.2713             1.0000               17            74
unseen_conditions            MC_ecfp@hgb          -0.0645   -0.1485     0.0223             0.9278               36            74
unseen_conditions          MC_ecfp@ridge          -0.3182   -0.4312    -0.2085             1.0000               14            74
unseen_conditions       MC_lig2d_ext@hgb          -0.0076   -0.1049     0.0888             0.5695               39            74
unseen_conditions     MC_lig2d_ext@ridge          -0.3274   -0.4707    -0.1938             1.0000               13            74
unseen_conditions           MC_all2d@hgb          -0.0051   -0.0955     0.0831             0.5523               38            74
unseen_conditions         MC_all2d@ridge          -0.2743   -0.3862    -0.1674             1.0000               15            74
unseen_conditions           MC_ecfp_SHUF          -0.2562   -0.3645    -0.1480             1.0000               18            74
unseen_conditions      MC_lig2d_ext_SHUF          -0.2646   -0.3691    -0.1587             1.0000               14            74
unseen_conditions         MC_donors_SHUF          -0.2364   -0.3474    -0.1308             1.0000               19            74
unseen_conditions           MC_cond_SHUF          -0.6381   -0.8123    -0.4685             1.0000               15            74
unseen_conditions        NULL_metal_mean          -0.5202   -0.7002    -0.3456             1.0000               16            74
unseen_conditions       NULL_global_mean          -0.5414   -0.7273    -0.3544             1.0000               18            74
unseen_conditions   NULL_extractant_mean          -0.2517   -0.3885    -0.1205             0.9998               19            74
unseen_conditions NULL_nearest_condition          -0.0686   -0.2009     0.0567             0.8594               34            74
    unseen_ligand                A_metal          -0.3825   -0.5260    -0.2415             1.0000               20            74
    unseen_ligand                 A_cond          -0.0920   -0.1925     0.0148             0.9574               35            74
    unseen_ligand             A_physchem          -0.1758   -0.2831    -0.0660             0.9984               27            74
    unseen_ligand                 A_ecfp          -0.2042   -0.2884    -0.1179             1.0000               20            74
    unseen_ligand            A_lig2d_ext          -0.1292   -0.2221    -0.0315             0.9950               26            74
    unseen_ligand               A_donors          -0.1777   -0.2880    -0.0664             0.9992               23            74
    unseen_ligand         A_complex_phys          -0.2016   -0.3108    -0.0908             0.9998               22            74
    unseen_ligand           A_polyhedron          -0.2344   -0.3506    -0.1212             1.0000               23            74
    unseen_ligand                     MC          -0.0482   -0.1444     0.0497             0.8326               36            74
    unseen_ligand            MC_physchem           0.0110   -0.0633     0.0860             0.3775               38            74
    unseen_ligand           MC_lig2d_ext           0.0746    0.0031     0.1494             0.0204               46            74
    unseen_ligand              MC_donors           0.0359   -0.0414     0.1153             0.1864               41            74
    unseen_ligand        MC_complex_phys          -0.0617   -0.1337     0.0117             0.9528               30            74
    unseen_ligand          MC_polyhedron          -0.0892   -0.1605    -0.0153             0.9914               23            74
    unseen_ligand               MC_all2d           0.0364   -0.0144     0.0908             0.0862               43            74
    unseen_ligand               MC_all3d          -0.0653   -0.1403     0.0126             0.9522               31            74
    unseen_ligand          MC_everything           0.0233   -0.0309     0.0822             0.2066               43            74
    unseen_ligand                 MC@hgb          -0.0248   -0.1208     0.0705             0.7039               36            74
    unseen_ligand               MC@ridge          -0.1885   -0.2709    -0.1054             1.0000               18            74
    unseen_ligand            MC_ecfp@hgb           0.0237   -0.0377     0.0861             0.2244               40            74
    unseen_ligand          MC_ecfp@ridge          -0.1663   -0.2532    -0.0770             1.0000               21            74
    unseen_ligand       MC_lig2d_ext@hgb           0.0501   -0.0314     0.1309             0.1120               47            74
    unseen_ligand     MC_lig2d_ext@ridge          -0.3584   -0.5428    -0.1935             1.0000               20            74
    unseen_ligand           MC_all2d@hgb           0.0562   -0.0236     0.1359             0.0808               48            74
    unseen_ligand         MC_all2d@ridge          -0.1616   -0.2515    -0.0688             0.9996               22            74
    unseen_ligand           MC_ecfp_SHUF          -0.1052   -0.1920    -0.0181             0.9896               30            74
    unseen_ligand      MC_lig2d_ext_SHUF          -0.1166   -0.1995    -0.0363             0.9982               26            74
    unseen_ligand         MC_donors_SHUF          -0.0845   -0.1730     0.0013             0.9730               31            74
