adapter,policy,k,mae,n_ligands,offset,shape_mae,spearman,within_0_5,within_1_0
ZERO_SHOT,MIN_ENSEMBLE_SD,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MID_ACID,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,D_OPTIMAL,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MEDOID,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,FARTHEST_FROM_EXISTING,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MAX_CONDITION_COVERAGE,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MAX_ENSEMBLE_SD,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
NEAREST_OBSERVED,D_OPTIMAL,1,1.04736955646008,143,0.9174573065409458,0.5741950175436397,,0.42240389931158584,0.6211219642490019
NO_MODEL,D_OPTIMAL,1,1.04736955646008,143,0.9174573065409458,0.5741950175436397,,0.42240389931158584,0.6211219642490019
