adapter,policy,k,mae,n_ligands,offset,shape_mae,spearman,within_0_5,within_1_0
NEAREST_OBSERVED,MAX_CONDITION_COVERAGE,2,0.6481720270568071,143,0.4447624672355555,0.5209456760894225,0.4386211112050663,0.6034923334356909,0.7870352878777376
OFFSET_K3,MEDOID,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.4302658344612855,0.5821828808822757,0.7813187042809023
OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.43026582846849104,0.5821828808822757,0.7813187042809023
OFFSET_K2,MEDOID,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.43026582846849104,0.5821828808822757,0.7813187042809023
OFFSET_K1,CENTRAL_THEN_SPREAD,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.43026582846849104,0.5821828808822757,0.7813187042809023
OFFSET_K1,MEDOID,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.43026582846849104,0.5821828808822757,0.7813187042809023
OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.648454039599939,143,0.4705851575438406,0.47207874317198284,0.4302658344612855,0.5821828808822757,0.7813187042809023
OFFSET_K1,MID_ACID,2,0.6495588744503608,143,0.4771969589063026,0.47207874317198284,0.43026582846849104,0.5797031094444017,0.7824854278241886
OFFSET_K1,D_OPTIMAL,2,0.6499782989123141,143,0.4342514599279557,0.47207874317198284,0.43026582846849104,0.5622750928123911,0.7799598279067997
OFFSET_K3,CENTRAL,1,0.650697594036031,143,0.46637549351092944,0.47207874317198284,0.43026582846849104,0.5773628022330511,0.7800859975913871
OFFSET_K2,CENTRAL,1,0.650697594036031,143,0.46637549351092944,0.47207874317198284,0.43026582846849104,0.5773628022330511,0.7800859975913871
OFFSET_K1,CENTRAL,1,0.650697594036031,143,0.46637549351092944,0.47207874317198284,0.43026582846849104,0.5773628022330511,0.7800859975913871
OFFSET_K1,MAX_MODEL_DISAGREEMENT,5,0.6524154332043581,99,0.3835163634099769,0.5434224256528417,0.39366239799936853,0.5671081746363856,0.7759602231002389
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,3,0.6623674804434713,140,0.4796779069131582,0.5159693519916031,0.46049908577640236,0.6023686605281307,0.7713095816874421
OFFSET_K2,MAX_MODEL_DISAGREEMENT,2,0.663719912264278,143,0.49771012730784364,0.4666015692677301,0.4619559273267533,0.5796262918897093,0.7747390025066613
NEAREST_OBSERVED,MIN_ENSEMBLE_SD,2,0.6650032093929256,143,0.46272080813003535,0.5199215842361479,0.41815444950904296,0.5936946062283907,0.7752913590937418
OFFSET_K1,MAX_CONDITION_COVERAGE,1,0.6652062164751298,143,0.48801247952848376,0.47207874317198284,0.43026582846849104,0.5774253016296901,0.7792323960474298
OFFSET_K3,MAX_CONDITION_COVERAGE,1,0.6652062164751298,143,0.48801247952848376,0.47207874317198284,0.43026582971032723,0.5774253016296901,0.7792323960474298
OFFSET_K2,MAX_CONDITION_COVERAGE,1,0.6652062164751298,143,0.48801247952848376,0.47207874317198284,0.43026582846849104,0.5774253016296901,0.7792323960474298
OFFSET_K2,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6653877763822498,143,0.5056537682530892,0.47207874317198284,0.43026582879254843,0.5730741867805638,0.7750214833985302
OFFSET_K3,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6653877763822498,143,0.5056537682530892,0.47207874317198284,0.43026582846849104,0.5730741867805638,0.7750214833985302
OFFSET_K1,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6653877763822498,143,0.5056537682530892,0.47207874317198284,0.43026582846849104,0.5730741867805638,0.7750214833985302
NEAREST_OBSERVED,FARTHEST_FROM_EXISTING,2,0.6676886155476922,143,0.4547202830083314,0.5316731080906327,0.473304838707424,0.6051835822774685,0.7784476954602544
OFFSET_K1,MAX_MODEL_DISAGREEMENT,2,0.6699591323399418,143,0.500582123642037,0.47207874317198284,0.43026582846849104,0.5728341226597508,0.7731593599012445
NEAREST_OBSERVED,RANDOM,2,0.6719450572324007,143,0.47549627879229545,0.5172248212849271,0.4180653228144937,0.5968705147621906,0.7761434875749245
OFFSET_K3,MEDIAN_PREDICTION,1,0.6756355242226509,143,0.5108452013719463,0.47207874317198284,0.43026582617896947,0.5706848923982223,0.7729236667191733
OFFSET_K1,MEDIAN_PREDICTION,1,0.6756355242226509,143,0.5108452013719463,0.47207874317198284,0.43026582846849104,0.5706848923982223,0.7729236667191733
OFFSET_K2,MEDIAN_PREDICTION,1,0.6756355242226509,143,0.5108452013719463,0.47207874317198284,0.43026582846849104,0.5706848923982223,0.7729236667191733
NEAREST_OBSERVED,MAX_ENSEMBLE_SD,2,0.6786540142542947,143,0.4764450223031535,0.5302837827884855,0.4114041585373907,0.5917815466985448,0.7707651963691606
NEAREST_OBSERVED,D_OPTIMAL,2,0.6825644627491755,143,0.4700901342857168,0.5411969098106086,0.4759713822141564,0.6027197105899954,0.773848917545882
NEAREST_OBSERVED,MID_ACID,2,0.6917195372173784,143,0.5077582507045209,0.521427645291004,0.4187023154879231,0.5784070707742054,0.7585187181652765
NEAREST_OBSERVED,MEDIAN_PREDICTION,2,0.6927385043465475,143,0.4883195071027304,0.5353523103846485,0.3657370719473684,0.5855740796079977,0.759456251496223
NEAREST_OBSERVED,CENTRAL,2,0.6934242213120548,143,0.4776812188040455,0.5356514010070924,0.3657836627793846,0.586570565879005,0.7607597650728833
NO_MODEL,ORACLE[OFFSET_K1],5,0.6968201040819488,99,0.2928302339255522,0.6655962564241901,,0.5481944947627102,0.7524806121513907
NEAREST_OBSERVED,MEDOID,2,0.6981585258122832,143,0.49127731404988945,0.5359715238546036,0.35090533377815036,0.5798459188530941,0.7576031743027162
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,3,0.7025393208172843,140,0.3774813460543996,0.5767709937978235,,0.5323837517884644,0.7421712787245628
OFFSET_K1,MAX_ENSEMBLE_SD,1,0.7072802621720821,143,0.555585709266986,0.47207874317198284,0.43026582846849104,0.5532058723219544,0.7566700290470441
OFFSET_K3,MAX_ENSEMBLE_SD,1,0.7072802621720821,143,0.555585709266986,0.47207874317198284,0.43027229472730344,0.5532058723219544,0.7566700290470441
OFFSET_K2,MAX_ENSEMBLE_SD,1,0.7072802621720822,143,0.555585709266986,0.47207874317198284,0.4302738067190147,0.5532058723219544,0.7566700290470441
OFFSET_K3,MID_ACID,1,0.7087898542877734,143,0.5579281818080903,0.47207874317198284,0.4302859539365116,0.5385055491887668,0.7503933161545506
OFFSET_K2,MID_ACID,1,0.7087898542877734,143,0.5579281818080903,0.47207874317198284,0.43028748200222205,0.5385055491887668,0.7503933161545506
OFFSET_K1,MID_ACID,1,0.7087898542877734,143,0.5579281818080903,0.47207874317198284,0.43026582846849104,0.5385055491887668,0.7503933161545506
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,2,0.7127475264742306,143,0.44595356343804354,0.5658756496902655,,0.5414485123290774,0.7414157658659479
NO_MODEL,MAX_PREDICTIVE_VARIANCE,3,0.7134957833508413,140,0.3888727172852642,0.5767709937978235,,0.5236367901807496,0.7371144650240928
NO_MODEL,CENTRAL,3,0.7139530045534407,140,0.43720995569053905,0.5767709937978235,,0.5432036915238425,0.7410978106318747
OFFSET_K1,MIN_ENSEMBLE_SD,1,0.7149934285782807,143,0.5666213758809552,0.47207874317198284,0.43026582846849104,0.5515814568252605,0.7518661395524393
OFFSET_K3,MIN_ENSEMBLE_SD,1,0.7149934285782807,143,0.5666213758809552,0.47207874317198284,0.4302658232265084,0.5515814568252605,0.7518661395524393
OFFSET_K2,MIN_ENSEMBLE_SD,1,0.7149934285782807,143,0.5666213758809552,0.47207874317198284,0.43026595673099155,0.5515814568252605,0.7518661395524393
NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7172105407461676,140,0.3979356334339835,0.5767709937978235,,0.523971763808581,0.7364215423795801
NO_MODEL,MAX_CONDITION_COVERAGE,3,0.718804978603458,140,0.4119554538258765,0.5767709937978235,,0.5249028841179406,0.740214142819418
NO_MODEL,MEDOID,3,0.7192407977421663,140,0.45714949070395666,0.5767709937978235,,0.5464286233132024,0.7393997933547698
NO_MODEL,FARTHEST_FROM_EXISTING,3,0.7198138059064157,140,0.39644110404266825,0.5767709937978235,,0.5215942177719702,0.7309357587561947
OFFSET_K3,RANDOM,1,0.7231899498047505,143,0.5828443431305679,0.47207874317198284,0.4302729395923791,0.549980575445862,0.7541144437874882
OFFSET_K2,RANDOM,1,0.7231899498047505,143,0.5828443431305679,0.47207874317198284,0.43027281191403305,0.549980575445862,0.7541144437874882
OFFSET_K1,RANDOM,1,0.7231899498047505,143,0.5828443431305679,0.47207874317198284,0.43026582846849104,0.549980575445862,0.7541144437874882
NO_MODEL,MIN_ENSEMBLE_SD,3,0.7269346652123988,140,0.4319123881212243,0.5767709937978235,,0.5307763383893462,0.7351820387339492
NO_MODEL,CENTRAL_THEN_SPREAD,2,0.7281122188801588,143,0.4679173017566456,0.5658756496902655,,0.5330818481523303,0.7345984802941452
NO_MODEL,CENTRAL,2,0.7290041084193523,143,0.47833067578165683,0.5658756496902655,,0.5452161743986129,0.7397727680444153
NO_MODEL,MAX_ENSEMBLE_SD,3,0.7290789876366839,140,0.44880496630122324,0.5767709937978235,,0.5321203624242244,0.7332899044891694
NO_MODEL,RANDOM,3,0.7293150496401231,140,0.44497798575487,0.5767709937978235,,0.5302657521863035,0.7357319370540946
NO_MODEL,MAX_CONDITION_COVERAGE,2,0.7309257607895308,143,0.48493062513993435,0.5658756496902655,,0.5353256351453495,0.736352486696768
NO_MODEL,MEDOID,2,0.7318114593322019,143,0.4961961580735121,0.5658756496902655,,0.5502001848138388,0.7365988645529141
NO_MODEL,MAX_PREDICTIVE_VARIANCE,2,0.7327125050146073,143,0.4517408008698218,0.5658756496902655,,0.5225122315256234,0.7287659756156685
NO_MODEL,MEDIAN_PREDICTION,3,0.7386317153866959,140,0.4863263438242,0.5767709937978235,,0.5451963892211397,0.7349598811799304
OFFSET_K1,MAX_MODEL_DISAGREEMENT,1,0.7395340382653754,143,0.6127465518640197,0.47207874317198284,0.43026582846849104,0.5534261416580813,0.743011426307856
OFFSET_K3,MAX_MODEL_DISAGREEMENT,1,0.7395340382653754,143,0.6127465518640197,0.47207874317198284,0.4302636565060338,0.5534261416580813,0.743011426307856
OFFSET_K2,MAX_MODEL_DISAGREEMENT,1,0.7395340382653754,143,0.6127465518640197,0.47207874317198284,0.43026582846849104,0.5534261416580813,0.743011426307856
NO_MODEL,MID_ACID,3,0.7401995207614798,140,0.483499026245912,0.5767709937978235,,0.5264356164801693,0.72996679132955
NO_MODEL,MEDIAN_PREDICTION,2,0.7414057354649902,143,0.5066205241250139,0.5658756496902655,,0.5455496800033155,0.7329955181610976
NO_MODEL,FARTHEST_FROM_EXISTING,2,0.7427232126514062,143,0.4515428502489551,0.5658756496902655,,0.5115400034234047,0.7194767065674816
OFFSET_K1,MAX_PREDICTIVE_VARIANCE,1,0.7444429820632231,143,0.5957668291432144,0.47207874317198284,0.43026582846849104,0.5203523996241622,0.7370480239390852
OFFSET_K2,MAX_PREDICTIVE_VARIANCE,1,0.7444429820632231,143,0.5957668291432144,0.47207874317198284,0.43028748200222205,0.5203523996241622,0.7370480239390852
OFFSET_K3,MAX_PREDICTIVE_VARIANCE,1,0.7444429820632231,143,0.5957668291432144,0.47207874317198284,0.4302859611431762,0.5203523996241622,0.7370480239390852
NO_MODEL,MIN_ENSEMBLE_SD,2,0.7446885113030067,143,0.49055905298584934,0.5658756496902655,,0.5313004855590093,0.7257043898576242
NO_MODEL,D_OPTIMAL,3,0.74581503755955,140,0.44614890075718733,0.5767709937978235,,0.5096661054700483,0.7169768628353635
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,2,0.7527671126919611,143,0.5893104444127011,0.5339805064018042,0.3932727047161473,0.5684914793097267,0.7389032138665838
NO_MODEL,MAX_ENSEMBLE_SD,2,0.7536945934441621,143,0.5135315895959683,0.5658756496902655,,0.5317944734651249,0.7259265576580582
NO_MODEL,RANDOM,2,0.7538060274474901,143,0.5116581994103008,0.5658756496902655,,0.5295059532466708,0.7281424393324823
NO_MODEL,MEDOID,1,0.7538848498932323,143,0.5345829927170395,0.5658756496902655,,0.5386055525156203,0.7331122656278065
NEAREST_OBSERVED,MEDOID,1,0.7538848498932323,143,0.5345829927170395,0.5658756496902655,,0.5386055525156203,0.7331122656278065
NO_MODEL,CENTRAL_THEN_SPREAD,1,0.7538848498932323,143,0.5345829927170395,0.5658756496902655,,0.5386055525156203,0.7331122656278065
NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.7538848498932323,143,0.5345829927170395,0.5658756496902655,,0.5386055525156203,0.7331122656278065
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,5,0.7558567627318854,99,0.3460016527521992,0.6655962564241901,,0.4921113865104986,0.7140946387988149
NO_MODEL,D_OPTIMAL,2,0.7561055897239792,143,0.47715926463568026,0.5658756496902655,,0.5045647996929541,0.7120077999565213
NEAREST_OBSERVED,CENTRAL,1,0.7575156334349555,143,0.5313144272098299,0.5658756496902655,,0.5367285924585666,0.7344374045622812
NO_MODEL,CENTRAL,1,0.7575156334349555,143,0.5313144272098299,0.5658756496902655,,0.5367285924585666,0.7344374045622812
NO_MODEL,FARTHEST_FROM_EXISTING,5,0.7602953911482194,99,0.3507651288983665,0.6655962564241901,,0.490602872324056,0.7089864996506378
NO_MODEL,CENTRAL,5,0.7612714879985231,99,0.39558391118038705,0.6655962564241901,,0.505622616363715,0.7182606001799855
NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7615849126435005,99,0.35619649141071835,0.6655962564241901,,0.48949311128415957,0.7090522276470773
NO_MODEL,MAX_ENSEMBLE_SD,5,0.7616270777864473,99,0.3751898732516296,0.6655962564241901,,0.4926159786127132,0.7138213524094009
NO_MODEL,MAX_PREDICTIVE_VARIANCE,5,0.7620576859005267,99,0.3552175524927439,0.6655962564241901,,0.4886020295551897,0.7094736155536195
NO_MODEL,MAX_CONDITION_COVERAGE,5,0.7623938804341293,99,0.3662840565554814,0.6655962564241901,,0.4913312309500401,0.709333211247233
NO_MODEL,MID_ACID,2,0.7626863657686013,143,0.5484366617491631,0.5658756496902655,,0.529139834368199,0.7190161508922025
NO_MODEL,MIN_ENSEMBLE_SD,5,0.7629638598342164,99,0.37841493096523315,0.6655962564241901,,0.49392489122729794,0.7133354812573798
NO_MODEL,MEDOID,5,0.7657437731812652,99,0.4192561496141663,0.6655962564241901,,0.5077669548982027,0.7184106026246337
NO_MODEL,MAX_MODEL_DISAGREEMENT,3,0.7680797852991107,140,0.535920472945726,0.5767709937978235,,0.5372850829009865,0.7210470195245448
NO_MODEL,RANDOM,5,0.7687039885593794,99,0.3865663134388471,0.6655962564241901,,0.4906814190043414,0.7091377310347032
NEAREST_OBSERVED,MAX_CONDITION_COVERAGE,1,0.7743100962395705,143,0.5657621699346846,0.5658756496902655,,0.5375301983508338,0.7338049535637038
NO_MODEL,MAX_CONDITION_COVERAGE,1,0.7743100962395705,143,0.5657621699346846,0.5658756496902655,,0.5375301983508338,0.7338049535637038
NO_MODEL,MEDIAN_PREDICTION,5,0.776014323959299,99,0.4589127290156447,0.6655962564241901,,0.5237986439192116,0.7228211613544524
NO_MODEL,D_OPTIMAL,5,0.7761169849969408,99,0.3752572409551449,0.6655962564241901,,0.47984551173619566,0.7002173596526786
NO_MODEL,MID_ACID,5,0.776213286848953,99,0.42299316956219835,0.6655962564241901,,0.49005132021434966,0.7149689544043403
NEAREST_OBSERVED,MEDIAN_PREDICTION,1,0.776694079189573,143,0.5679220422303364,0.5658756496902655,,0.5312638732522188,0.7233617691477211
NO_MODEL,MEDIAN_PREDICTION,1,0.776694079189573,143,0.5679220422303364,0.5658756496902655,,0.5312638732522188,0.7233617691477211
NEAREST_OBSERVED,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7792241628763066,143,0.5817428520311424,0.5658756496902655,,0.5288932494901364,0.7217817066243497
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7792241628763066,143,0.5817428520311424,0.5658756496902655,,0.5288932494901364,0.7217817066243497
NO_MODEL,MAX_MODEL_DISAGREEMENT,5,0.7959532021612994,99,0.46472592826094167,0.6655962564241901,,0.5036394273182175,0.7020600888257692
NO_MODEL,MAX_MODEL_DISAGREEMENT,2,0.8028665888857613,143,0.6115681969956565,0.5658756496902655,,0.535194246511423,0.7108153626678763
OFFSET_K1,FARTHEST_FROM_EXISTING,1,0.8066992577833274,143,0.6867967701631741,0.47207874317198284,0.43026582846849104,0.5181508699127569,0.7199779719038762
OFFSET_K3,FARTHEST_FROM_EXISTING,1,0.8066992577833274,143,0.6867967701631741,0.47207874317198284,0.4302636632692295,0.5181508699127569,0.7199779719038762
OFFSET_K2,FARTHEST_FROM_EXISTING,1,0.8066992577833274,143,0.6867967701631741,0.47207874317198284,0.43026588499822666,0.5181508699127569,0.7199779719038762
NEAREST_OBSERVED,MID_ACID,1,0.8272031011434903,143,0.6454653505945646,0.5658756496902655,,0.49953116103202483,0.694609943199094
NO_MODEL,MID_ACID,1,0.8272031011434903,143,0.6454653505945646,0.5658756496902655,,0.49953116103202483,0.694609943199094
NEAREST_OBSERVED,MIN_ENSEMBLE_SD,1,0.8425851086381647,143,0.6653795200313818,0.5658756496902655,,0.5122740850691859,0.6979040786947784
NO_MODEL,MIN_ENSEMBLE_SD,1,0.8425851086381647,143,0.6653795200313818,0.5658756496902655,,0.5122740850691859,0.6979040786947784
NEAREST_OBSERVED,MAX_ENSEMBLE_SD,1,0.84578285880837,143,0.6788295292204417,0.5658756496902655,,0.5075699492345876,0.6968375373546368
NO_MODEL,MAX_ENSEMBLE_SD,1,0.84578285880837,143,0.6788295292204417,0.5658756496902655,,0.5075699492345876,0.6968375373546368
NEAREST_OBSERVED,RANDOM,1,0.84589642363874,143,0.6813933688780722,0.5658756496902655,,0.5151124480624151,0.706752207554794
NO_MODEL,RANDOM,1,0.84589642363874,143,0.6813933688780722,0.5658756496902655,,0.5151124480624151,0.706752207554794
NO_MODEL,MAX_MODEL_DISAGREEMENT,1,0.8875502706401697,143,0.7526563963808288,0.5658756496902655,,0.5104214053461711,0.6925099739194768
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,1,0.8875502706401697,143,0.7526563963808288,0.5658756496902655,,0.5104214053461711,0.6925099739194768
NEAREST_OBSERVED,MAX_PREDICTIVE_VARIANCE,1,0.8902952969721024,143,0.7304795685242351,0.5658756496902655,,0.47905853095033346,0.674328105061379
NO_MODEL,MAX_PREDICTIVE_VARIANCE,1,0.8902952969721024,143,0.7304795685242351,0.5658756496902655,,0.47905853095033346,0.674328105061379
OFFSET_K1,D_OPTIMAL,1,0.9000376697725195,143,0.7954745170519159,0.47207874317198284,0.43026582846849104,0.4658001315373309,0.6781546711600049
OFFSET_K2,D_OPTIMAL,1,0.9000376697725195,143,0.7954745170519159,0.47207874317198284,0.43026740706018124,0.4658001315373309,0.6781546711600049
OFFSET_K3,D_OPTIMAL,1,0.9000376697725198,143,0.7954745170519159,0.47207874317198284,0.43026583620557673,0.4658001315373309,0.6781546711600049
NO_MODEL,FARTHEST_FROM_EXISTING,1,0.9369097505496052,143,0.8052297745742247,0.5658756496902655,,0.4803043679249918,0.668545967543362
NEAREST_OBSERVED,FARTHEST_FROM_EXISTING,1,0.9369097505496052,143,0.8052297745742247,0.5658756496902655,,0.4803043679249918,0.668545967543362
ZERO_SHOT,RANDOM,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MEDIAN_PREDICTION,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MEDIAN_PREDICTION,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MEDOID,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_ENSEMBLE_SD,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MEDOID,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MID_ACID,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MID_ACID,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MIN_ENSEMBLE_SD,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MIN_ENSEMBLE_SD,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,ORACLE[OFFSET_K1],1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,ORACLE[OFFSET_K1],2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,RANDOM,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_ENSEMBLE_SD,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT_REF,NONE,0,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_CONDITION_COVERAGE,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,MAX_CONDITION_COVERAGE,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,CENTRAL,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,CENTRAL_THEN_SPREAD,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,CENTRAL_THEN_SPREAD,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,FARTHEST_FROM_EXISTING,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,FARTHEST_FROM_EXISTING,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,CENTRAL,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,D_OPTIMAL,1,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,D_OPTIMAL,2,0.994987794041208,143,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.3774867635603285,0.6002520712272948
ZERO_SHOT,D_OPTIMAL,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MIN_ENSEMBLE_SD,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MEDOID,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,CENTRAL_THEN_SPREAD,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MAX_CONDITION_COVERAGE,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MEDIAN_PREDICTION,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,CENTRAL,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MID_ACID,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,ORACLE[OFFSET_K1],3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,FARTHEST_FROM_EXISTING,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,RANDOM,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,MAX_ENSEMBLE_SD,3,0.9989919366193941,140,0.8331772429957237,0.4800889751402574,0.43026582846849104,0.3759329084937641,0.6008527108488321
ZERO_SHOT,ORACLE[OFFSET_K1],5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,RANDOM,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MIN_ENSEMBLE_SD,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MAX_CONDITION_COVERAGE,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
