curve_id,axis,n,true_slope,pred_slope,extractant,name
b9c07ce44d5fbd7c,extractant,5,1.6259245568386371,0.18719728194498575,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b9e4073e0c11880c,extractant,6,2.941968177212345,0.07314026441634579,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
ba46935ff3bd1346,acid,5,-0.006235538288674593,0.34233747823271227,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12)
ba7a38929aaf558e,acid,12,1.1078993609177958,0.3785726902847601,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
bb459f7bd4033ca9,acid,3,3.478040687298273,0.3269045200455638,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
bb634a1a7543559d,extractant,6,1.2899651674810018,0.3086269634316916,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA
bc1cf985217d4f76,acid,12,2.661590159822566,0.23334463638127997,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,2-(2-hexoxyethyl)-N-N-dimethyl-N-N-dioctylpropanediamide
bc6918c7e0f968ed,metal_series,3,0.1571692871800227,0.020303276421072512,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
bc79307b611e8532,acid,7,1.3066183659850157,0.1551890594767946,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
bc87ae3b8628d15a,metal_series,3,-0.08714645750000004,-0.02051618941816895,CCCCN(C)C(=O)CC(=O)N(C)CCCC,N-N-dibutyl-N-N-dimethylpropanediamide
bc8e983ae90af5aa,acid,6,1.4017583541348593,0.4854383108773826,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
bc998ede77416505,metal_series,14,-0.017566153013474244,-0.016906530900499293,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,N-(4-methylphenyl)-N-octyl-1-10-phenanthroline-2-carboxamide
bcd75f8f7ba9f01c,acid,7,1.3168223704864954,0.3350621199154165,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
bcf5c0918721dca2,acid,5,1.8433448174113662,-0.4483229767677594,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
bd179830c4a4b2ba,metal_series,14,0.013573878564861298,0.030603770715683615,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,2-N-6-N-diethyl-2-N-6-N-bis(3-methylphenyl)pyridine-2-6-dicarboxamide
bd37b6ef10043f52,extractant,3,2.304492568349777,0.004644323841782615,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
bd5cbd2e6b3d3163,acid,6,2.904718069900739,0.4967846587722708,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
be2640a2ffba005c,acid,8,0.9874582238918207,0.11683519817190458,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
be563c6ca10f5053,acid,5,6.473581787979061,0.598965933949674,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide
be804dda6bc5efe6,metal_series,6,0.07444928325214696,0.03141914290697823,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6-MH-C9-B8D(iB)CMPO
bf05a660dc5277c8,acid,5,1.4313581129462034,0.1194066910668484,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA
bf08ed1ad4494d6a,metal_series,6,0.0055607766017537735,0.06402085880322554,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
bf261408d57dc3a8,metal_series,4,0.15029325513196531,0.02696438355947065,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
bf58341643971ad5,metal_series,3,0.09468495567378406,0.03673734501153969,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
bfb533c570c79d0c,acid,6,1.801765826787032,0.5851256015233025,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
c02d7ef8f1ba087e,extractant,3,0.508437093564313,-0.019645569781639168,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
c03118ce72ae20a9,acid,3,0.36410093653097686,0.437505222177183,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
c07c58c3c3b59830,metal_series,6,0.05939063543670957,0.07506377626577812,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
c0956dddd79ac374,acid,5,1.9652198333126232,0.4824469484497846,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c097814f0998300e,metal_series,6,0.25127761616479294,0.0624526457653041,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c0a0d8ee8bafd710,extractant,4,2.902095989894419,0.6564495922996086,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,DOpipDGA
c0ce723a368c8ec2,metal_series,8,0.017150155081189725,0.018016835617728377,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
c0f339d40f27c7e5,acid,5,1.7080314762429247,-0.4589964272101195,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
c13a14ab02fe8292,extractant,4,3.0017793063720934,0.1986859412376335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c1c4522034d5a81f,acid,6,2.952706888487092,0.519853335128188,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c1ddd52ad2cffc27,acid,4,1.9062529334367089,0.8825913850601081,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c1e8dd8e70582e22,acid,5,1.4164326075003826,0.6196889946734643,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA
c1ef9fae72c8c237,acid,5,0.052013621758649986,0.33923550922354156,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12)
c23efd627104e1ea,metal_series,3,0.05679952042257814,0.04492013165550148,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,THDGA
c27f706f1d4778fe,metal_series,4,0.053888419273035254,-0.006091674713122842,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c2bad73e227c292d,metal_series,3,0.21879194630872417,0.053636295366239546,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c2f55acdb185d574,acid,9,2.9280194335755163,0.43503920569233745,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA
c3497167267e89f5,extractant,3,2.16013516300135,-0.012503609728373983,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
c36295ffe34242c5,acid,5,1.5501685384286235,0.33832402444460424,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA
c36de781a5c99bbc,metal_series,6,0.27828843337007847,0.10896554529078652,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
c374d07d0bc3c27c,acid,6,-0.9970756254012489,-0.02938240922824681,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,TWE-36
c3937721438a6fc3,metal_series,3,0.0977853832478013,0.002322775054144538,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA
c3f63f4b8e335bea,extractant,10,2.344377074214281,0.12398475847752076,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA
c3fd1faedddc133c,extractant,3,0.4103273098376657,-0.07229592956240412,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
