row_id,copy,extractant_name,solvent,safe_exp_id,metal,hno3_M,D,log_D,paired_row_id,decade_shift_vs_pair,log_D_corrected,verdict
6a1adc1de09e1d84,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12897,Pr,4.0,0.23,-0.638272163982407,a748b1d074f527c4,0.0,-0.638272163982407,FROZEN
b59cabe01e035868,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12898,Pr,5.0,0.97,-0.0132282657337551,97bbd0581b0c0a35,0.0,-0.0132282657337551,FROZEN
354e836ea276494e,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12904,Sm,1.0,0.0003,-3.5228787452803374,f648e053b40cc7fa,0.0,-3.5228787452803374,FROZEN
f55f6be845cbd09d,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12905,Sm,2.0,0.0037,-2.431798275933005,515764f79f6fcce7,0.0,-2.431798275933005,FROZEN
1e97aa40e4f533bd,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12906,Sm,3.0,0.032,-1.494850021680094,cbedae441f836266,0.0,-1.494850021680094,FROZEN
ba0597a181280111,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12907,Sm,4.0,0.28,-0.5528419686577808,5f6d33c3fa218b65,0.0,-0.5528419686577808,FROZEN
ee2bbb003dc8d495,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12908,Sm,5.0,1.5,0.1760912590556812,05ceb9517f57428b,0.0,0.1760912590556812,FROZEN
3fbc2e59142dbbd3,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12919,Tb,1.0,0.0002,-3.6989700043360183,d5278633a06c9610,0.0,-3.6989700043360183,FROZEN
28c2ee6734aa3a8e,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12920,Tb,2.0,0.0019,-2.721246399047171,633f995350c921d3,0.0,-2.721246399047171,FROZEN
5c62eb8653a3b1a3,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12921,Tb,3.0,0.02,-1.6989700043360187,6fd1a0a6755a6f88,0.0,-1.6989700043360187,FROZEN
1a6c84652e5a74e9,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12922,Tb,4.0,0.3100000000000001,-0.5086383061657271,585a5e7b4fe77e33,0.0,-0.5086383061657271,FROZEN
2c381e410758f996,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12923,Tb,5.0,3.7,0.568201724066995,4e92dbe800f467ff,0.0,0.568201724066995,FROZEN
6ca21eb701f71d23,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12939,Tm,1.0,0.0003,-3.5228787452803374,a8f9debe2295f41f,0.0,-3.5228787452803374,FROZEN
93f2c29f4189ca5a,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12940,Tm,2.0,0.0021,-2.677780705266081,54deafd3e9743ae1,0.0,-2.677780705266081,FROZEN
a319f04a8d6f8022,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12941,Tm,3.0,0.038,-1.42021640338319,52017749187b8c6c,0.0,-1.42021640338319,FROZEN
abf0395c5b2dd338,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12942,Tm,4.0,1.5,0.1760912590556812,59d3f47407619dcd,0.0,0.1760912590556812,FROZEN
828fe98f9bedb3e3,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12943,Tm,5.0,27.0,1.4313637641589874,b07b391db63c0815,0.0,1.4313637641589874,FROZEN
5b47c83eea6d0258,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12944,Yb,1.0,0.0003,-3.5228787452803374,d948aab470548adb,0.0,-3.5228787452803374,FROZEN
e857f0232b482ec2,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12945,Yb,2.0,0.002,-2.6989700043360187,a53db26df4dcd038,0.0,-2.6989700043360187,FROZEN
3dce7522418dd811,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12946,Yb,3.0,0.04,-1.3979400086720375,6c4331b8ac007f21,0.0,-1.3979400086720375,FROZEN
540bdf8a9851bc28,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12947,Yb,4.0,1.7,0.2304489213782739,b1002a1d716e30be,0.0,0.2304489213782739,FROZEN
2132de726ea9ad6c,A_curated,DMDPhPDA,Chloroform,Pd_SAFE:12948,Yb,5.0,31.0,1.4913616938342726,78dec9b86c085a77,0.0,1.4913616938342726,FROZEN
b5dc6edcf5711294,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16135,Ce,1.0,2.000000001547424,0.301029996,543bed96f46458e7,4.0,-3.698970004,QUARANTINED
4918a385a1a9acda,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16128,Ce,2.0,3.399999999669194,0.531478917,3d10100ef83ef143,3.0,-2.4685210829999997,QUARANTINED
1090c5debd1fe7c0,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16143,Ce,3.0,2.400000001593724,0.380211242,edd0239fc55d9147,2.0,-1.6197887579999999,QUARANTINED
835722f635fa0fc5,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16096,Ce,4.0,1.60000000126762,0.204119983,9d05609346727416,1.0,-0.795880017,QUARANTINED
c5b795856ba8ff35,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16110,Ce,5.0,6.299999993420213,0.799340549,10d67f043c384919,1.0,-0.20065945100000004,QUARANTINED
e1b1209239ea6f8f,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16129,Dy,1.0,2.000000001547424,0.301029996,1138edce5d073d0a,4.0,-3.698970004,QUARANTINED
6516266c132adac8,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16149,Dy,2.0,2.000000001547424,0.301029996,118307976fe8f589,3.0,-2.698970004,QUARANTINED
38a3d53a1a8dc19e,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16121,Dy,3.0,2.400000001593724,0.380211242,58665fe3c2b8193d,2.0,-1.6197887579999999,QUARANTINED
ea87eb0be283eb1b,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16089,Dy,4.0,5.200000004372711,0.716003344,8978c595d3a84bb3,1.0,-0.283996656,QUARANTINED
fbbbd8d832558caf,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16113,Dy,5.0,7.400000004583932,0.86923172,2cf669413be119aa,0.0,0.86923172,QUARANTINED
20fd14aaf18c7940,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16126,Er,1.0,3.999999996979354,0.602059991,29519f1fbe1e01f2,4.0,-3.397940009,QUARANTINED
d17c3ccb117135ac,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16154,Er,2.0,2.299999999906829,0.3617278359999999,cef829bea89139d1,3.0,-2.638272164,QUARANTINED
74118b8e6245035f,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16119,Er,3.0,3.600000001929027,0.556302501,97527e3c4269d433,2.0,-1.443697499,QUARANTINED
06516b127c3cc3ff,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16087,Er,4.0,11.99999999868408,1.079181246,74c47ac707674f78,1.0,0.0791812460000001,QUARANTINED
a787c58dcda51cf0,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16118,Er,5.0,21.00000001286615,1.322219295,b0f8a88b30057870,0.0,1.322219295,QUARANTINED
3374e41a5b18ae5e,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16131,Eu,1.0,3.000000001936503,0.4771212549999999,5e9bf8e994f100cc,4.0,-3.522878745,QUARANTINED
2272b25cb31f6a22,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16152,Eu,2.0,2.90000000067472,0.462397998,f5287eb56628274e,3.0,-2.537602002,QUARANTINED
217d4093c91698fa,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16141,Eu,3.0,2.600000000174705,0.414973348,8aa022d71dbdb12e,2.0,-1.585026652,QUARANTINED
11563abf48bd5d89,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16093,Eu,4.0,2.500000001887903,0.397940009,346f8e7fbc87ae50,1.0,-0.602059991,QUARANTINED
9cd908a0797cce99,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16116,Eu,5.0,1.60000000126762,0.204119983,6956ef8060919f62,0.0,0.204119983,QUARANTINED
ae22e0a404e25aec,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16130,Gd,1.0,1.0,0.0,c63532fc78a2ecf1,4.0,-4.0,QUARANTINED
f748ab309d6335f5,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16151,Gd,2.0,1.799999999571832,0.255272505,c3615e95bbce85a8,3.0,-2.7447274950000002,QUARANTINED
631e1a9c410de8a7,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16106,Gd,3.0,1.699999998519287,0.2304489210000001,b6e8fd46cdb0a3ec,2.0,-1.769551079,QUARANTINED
3cb92557d9d9ff5b,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16091,Gd,4.0,1.900000000206369,0.2787536009999999,22d9528fcd1d4627,1.0,-0.7212463990000001,QUARANTINED
f866029818cae19c,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16115,Gd,5.0,1.60000000126762,0.204119983,013bf569fa45a86f,0.0,0.204119983,QUARANTINED
f3d21d12096817b6,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16127,Ho,1.0,3.000000001936503,0.4771212549999999,47e61ddf6186c696,4.0,-3.522878745,QUARANTINED
1cfd51526d45eaec,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16148,Ho,2.0,2.100000001286614,0.3222192949999999,e300bf3fa6ee7313,3.0,-2.677780705,QUARANTINED
ed3fb4471ed1dfdc,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16133,Ho,3.0,2.799999997793631,0.4471580309999999,0fa3dcd28811d96e,2.0,-1.5528419690000002,QUARANTINED
575ccc4912aeb8a1,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16088,Ho,4.0,7.800000005559022,0.892094603,c315377bc3f2ebff,1.0,-0.10790539700000001,QUARANTINED
f67058f113232406,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16112,Ho,5.0,12.99999999081527,1.1139433520000002,2edff149d2a9273b,0.0,1.1139433520000002,QUARANTINED
2a17a7906062cde6,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16085,La,1.0,3.000000001936503,0.4771212549999999,1add6003194e71b4,4.0,-3.522878745,QUARANTINED
c20e70100ea8e7e1,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16122,La,2.0,3.600000001929027,0.556302501,014d99110124cfdf,3.0,-2.4436974989999998,QUARANTINED
0706bad1ff549d8a,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16144,La,3.0,2.000000001547424,0.301029996,47be042bd3ce82c9,2.0,-1.698970004,QUARANTINED
82dca111283c507e,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16097,La,4.0,1.0,0.0,bc9e6e4ef3b5a762,1.0,-1.0,QUARANTINED
d146b2b62a50c06b,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16120,La,5.0,3.600000001929027,0.556302501,c470272390d84baa,1.0,-0.443697499,QUARANTINED
3cba643e8ceafbc6,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16123,Lu,1.0,3.999999996979354,0.602059991,0319476967fa67fb,4.0,-3.397940009,QUARANTINED
b7d4240240b091f2,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16104,Lu,2.0,2.200000000900648,0.3424226810000001,c972ebf819efdbdf,3.0,-2.657577319,QUARANTINED
a6a14e02f15fdde7,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16098,Lu,3.0,4.399999995074253,0.643452676,68e9db6b195d9095,2.0,-1.356547324,QUARANTINED
e3411e732515aacb,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16102,Lu,4.0,20.00000001547424,1.301029996,9c7d16b704304e98,1.0,0.301029996,QUARANTINED
82dc349d323652ba,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16108,Lu,5.0,36.00000001929027,1.556302501,cfc453fb3a1ccde5,0.0,1.556302501,QUARANTINED
bfc43f90767ce319,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16138,Nd,1.0,3.000000001936503,0.4771212549999999,01f089823b7f5521,4.0,-3.522878745,QUARANTINED
6d9c5e5707751ea1,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16139,Nd,2.0,4.199999996151961,0.62324929,782454b2492b7349,3.0,-2.37675071,QUARANTINED
89df7a3f94e27715,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16142,Nd,3.0,3.399999999669194,0.531478917,e81448bbaa400814,2.0,-1.468521083,QUARANTINED
3074119979569486,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16094,Nd,4.0,2.400000001593724,0.380211242,c179e9504c27b05c,1.0,-0.619788758,QUARANTINED
cb3dd10a1c5527fa,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16107,Nd,5.0,1.099999999599241,0.0413926850000001,4f1878f197cd1fd5,0.0,0.0413926850000001,QUARANTINED
81a92084b0e88963,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16134,Pr,1.0,3.000000001936503,0.4771212549999999,7de4ad74b64e9a97,4.0,-3.522878745,QUARANTINED
84df4856988c7438,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16137,Pr,2.0,3.899999999762035,0.5910646070000001,5ed487a8673be8b9,3.0,-2.408935393,QUARANTINED
4376f03e8ae594a0,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16147,Pr,3.0,3.100000001182964,0.491361694,867f2afa18c316bd,2.0,-1.508638306,QUARANTINED
a748b1d074f527c4,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16095,Pr,4.0,2.299999999906829,0.3617278359999999,6a1adc1de09e1d84,1.0,-0.6382721640000001,QUARANTINED
97bbd0581b0c0a35,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16103,Pr,5.0,9.6999999940534,0.986771734,b59cabe01e035868,1.0,-0.013228266000000044,QUARANTINED
f648e053b40cc7fa,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16132,Sm,1.0,3.000000001936503,0.4771212549999999,354e836ea276494e,4.0,-3.522878745,QUARANTINED
515764f79f6fcce7,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16153,Sm,2.0,3.699999999429232,0.568201724,f55f6be845cbd09d,3.0,-2.431798276,QUARANTINED
cbedae441f836266,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16105,Sm,3.0,3.199999997642846,0.505149978,1e97aa40e4f533bd,2.0,-1.494850022,QUARANTINED
5f6d33c3fa218b65,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16100,Sm,4.0,2.799999997793631,0.4471580309999999,ba0597a181280111,1.0,-0.5528419690000002,QUARANTINED
