regime,arm,macro_mae,macro_mae_sd,pooled_mae,pooled_r2,within_lig_r2,dispersion,within_0_5,within_1_0,n_rows,n_groups
unseen_conditions,MC_lig2d_ext_SHUF,1.0641392566020529,0.020742474663206483,0.7904961715012327,0.5809130996066688,0.4617004675036215,0.7462249964006906,0.43515673017824213,0.7159188690842041,4881,74
unseen_conditions,A_physchem,1.0709256245772458,0.019128845984489638,1.1232647587019222,0.2988256004494728,-0.0778202466881512,0.6387537934008478,0.26740422044662976,0.4953083384552346,4881,74
unseen_conditions,MC_all2d@ridge,1.073858017974901,0.043773406658517575,0.9679823080746786,0.4566135736759017,0.2482531795315353,0.7386145646012464,0.2996517107150174,0.5909035033804548,4881,74
unseen_conditions,A_lig2d_ext,1.0774721351171754,0.04283901420078415,1.0757117066916966,0.34848715527098173,-0.08481715855214973,0.6910332323446516,0.2665437410366728,0.5312435976234379,4881,74
unseen_conditions,A_donors,1.0913328357039673,0.015782994962247724,1.111653440510516,0.2885595426470056,0.014384625391578476,0.4773875369323545,0.2870723212456464,0.5189100594140544,4881,74
unseen_conditions,A_ecfp,1.115111005796827,0.04943175766340303,1.114995131755408,0.30280645103321663,-0.08445179495450095,0.6721503863084336,0.26072526121696377,0.508420405654579,4881,74
unseen_conditions,MC_ecfp@ridge,1.1177479575859042,0.038302043685669335,0.9778632725109928,0.4423673344094875,0.2397407587705648,0.7289057334611495,0.2955541897152223,0.5834050399508297,4881,74
unseen_conditions,MC_lig2d_ext@ridge,1.1269911364520684,0.01433201893537641,1.008582356680009,0.3850480675525373,0.24553038877547778,0.7366075448880118,0.2956771153452161,0.5810284777709486,4881,74
unseen_conditions,MC@ridge,1.1948062699389845,0.008679930745389206,1.1613938713257168,0.2156243358311063,0.12012667544041258,0.5848180935717684,0.27719729563614015,0.5113706207744315,4881,74
unseen_conditions,NULL_metal_mean,1.3197552472990632,0.004025473018495301,1.277496128845864,0.04534548450642073,0.06288958635356681,0.22752258612902665,0.2611759885269412,0.45736529399713177,4881,74
unseen_conditions,A_metal,1.3206057209980653,0.010608271166641715,1.356443078758835,-0.030470861353922095,0.04658233957537108,0.21426731489779857,0.23241139110837944,0.4300758041384962,4881,74
unseen_conditions,NULL_global_mean,1.3409696999028675,0.0038351660841178734,1.3119658462409864,-0.002847144999113649,-0.001140570290699472,0.017112259964694683,0.260561360376972,0.44781807006760915,4881,74
unseen_conditions,MC_cond_SHUF,1.4376450399529572,0.022312049467876474,1.4513558595231624,-0.21071499369488497,-0.33349512679466775,0.4959818704075161,0.22179881171891008,0.4127023150993649,4881,74
unseen_ligand,MC_lig2d_ext,0.835836993830464,0.034964745747592646,0.9866773237473716,0.42937999089483403,0.25063565239464924,0.6033027381676483,0.32177832411391105,0.5808236017209588,4881,74
unseen_ligand,MC_all2d@hgb,0.854316686456623,0.03480158804756796,0.982602550949651,0.4264329413545573,0.30505345138498574,0.6890386948108473,0.33034214300348286,0.5802909239909855,4881,74
unseen_ligand,MC_lig2d_ext@hgb,0.8603765767351831,0.023102307480605468,1.004711657290246,0.3949020435731601,0.26767860973259705,0.7014256386035387,0.32845728334357716,0.5761114525711944,4881,74
unseen_ligand,MC_all2d,0.8740910340490542,0.03552935916898877,0.9946447684541633,0.4213931000984374,0.2370457777131957,0.6184730674296958,0.3174759270641262,0.5696373693915181,4881,74
unseen_ligand,MC_donors,0.874551707171371,0.03027582565006493,1.0082072236756903,0.39614391183945197,0.24854221076484623,0.6112114040825973,0.3257119442737144,0.5678754353616062,4881,74
unseen_ligand,MC_ecfp@hgb,0.8867582124270539,0.04024286217551388,0.9510999927878172,0.4583489098060329,0.3048940351700476,0.7001625244571773,0.34029911903298504,0.602458512599877,4881,74
unseen_ligand,MC_everything,0.8872185791393697,0.03497720821606826,0.991841622918761,0.4239573217481528,0.25088624602144616,0.6261795539238989,0.32177832411391105,0.5729973366113501,4881,74
unseen_ligand,MC_physchem,0.8994672871853899,0.024252926146827843,1.0332911998840975,0.38306443486292696,0.24676831626209558,0.5824461772010838,0.3015775455849211,0.5550501946322475,4881,74
unseen_ligand,MC_ecfp,0.9104748006370735,0.034269884491503734,0.9944844722882584,0.4205420149174487,0.25637070485072416,0.6400794708611228,0.3248924400737554,0.5704978488014751,4881,74
unseen_ligand,MC@hgb,0.9352378893954706,0.03646241479923403,1.1547612795004962,0.185656771287394,0.10902372434267,0.6950261096165858,0.3088711329645564,0.5217373489039131,4881,74
unseen_ligand,MC,0.9587117938926072,0.034991712746728514,1.1511524202198777,0.1998036791859073,0.14114952997683225,0.60561269341779,0.3097316123745134,0.5225978283138701,4881,74
unseen_ligand,MC_complex_phys,0.9722172930298084,0.031659622170205064,1.0722215570217508,0.32559683971690556,0.1862122001336764,0.5003426071620257,0.30358533087482076,0.546240524482688,4881,74
unseen_ligand,MC_all3d,0.9757663783499453,0.03405098956855662,1.0709810712404415,0.33391961433866635,0.22348294713080827,0.5487143821381447,0.2994468346650277,0.5434951854128253,4881,74
unseen_ligand,MC_donors_SHUF,0.9949974735578456,0.03199880148857441,1.158277615375217,0.19880089205668144,0.13675639006799442,0.5804593962500002,0.2998156115550092,0.516779348494161,4881,74
unseen_ligand,MC_polyhedron,0.9996605488479589,0.024579130467523,1.1018404872386693,0.29976972435566057,0.17270425377228377,0.4568095042167573,0.29338250358533086,0.523581233353821,4881,74
unseen_ligand,A_cond,1.0025058805383118,0.028188049164866,1.2099814330111802,0.12787474465208548,0.07169471521586143,0.5827893792813008,0.2934644540053267,0.49506248719524687,4881,74
unseen_ligand,MC_ecfp_SHUF,1.0156850535933064,0.02855127029996005,1.164316148494842,0.19372382996393836,0.12447579666533595,0.5679206719735911,0.2934234787953288,0.5137881581643106,4881,74
unseen_ligand,MC_lig2d_ext_SHUF,1.0270830377732718,0.04104537245046015,1.173458705648811,0.18658005212153084,0.126048007096,0.5389734357347084,0.2906781397254661,0.5062077443146896,4881,74
unseen_ligand,A_lig2d_ext,1.0396333250444796,0.02844217838868247,1.1447187843612547,0.2709559071237966,0.0,0.4858217607384739,0.26289694734685515,0.49424298299528785,4881,74
unseen_ligand,MC_all2d@ridge,1.0720561626919949,0.021017442218915192,1.1030635372756363,0.297455597272989,0.18437623521047225,0.6652192403200133,0.2656422864167179,0.5213685720139316,4881,74
unseen_ligand,MC_ecfp@ridge,1.0767330148550733,0.018855920575319485,1.0761818600983517,0.3374554971298923,0.1793710444959435,0.6305647380143558,0.2674451956566277,0.5234173325138292,4881,74
unseen_ligand,A_physchem,1.086248753849231,0.027216184860395114,1.2610737345328806,0.1165032530803655,0.0,0.5257351123747053,0.23868059823806598,0.4534316738373284,4881,74
unseen_ligand,A_donors,1.0881372653759698,0.014943062681551142,1.1166012509312702,0.28230600489828517,0.04191429754593747,0.4408919840543256,0.2802294611759885,0.5196885884040156,4881,74
unseen_ligand,MC@ridge,1.0989469506610685,0.02214559614945333,1.3168539082380821,-0.02697340189090085,-0.14649625152204465,0.6373301389609268,0.25457897971727106,0.4623642696168818,4881,74
unseen_ligand,A_complex_phys,1.1121230941617788,0.020203604779523425,1.177864220754897,0.19317816704424012,-0.04303334264448129,0.4396483782046584,0.2826060233558697,0.5012497439049375,4881,74
unseen_ligand,A_ecfp,1.114680147492548,0.03097378658309703,1.2065840110596078,0.2037235915548142,0.0,0.4267268475665805,0.24744929317762754,0.4578160213071092,4881,74
unseen_ligand,A_polyhedron,1.1448490970191563,0.009633631867933075,1.2064892258464364,0.17246533295057992,-0.026964868213162508,0.36433825565189,0.2640852284367957,0.48707232124564637,4881,74
unseen_ligand,MC_lig2d_ext@ridge,1.2688840771338552,0.12142302812683226,1.1801919513415986,0.1190782854612665,0.16607419959463082,0.7880234493520714,0.2694939561565253,0.5017004712149149,4881,74
unseen_ligand,A_metal,1.2929371416293882,0.0043105873397588585,1.34835313974882,-0.020859638640215873,0.06250920260692742,0.19480481035058067,0.23495185412825242,0.43441917639827904,4881,74
unseen_ligand,NULL_metal_mean,1.3248663165486063,0.0148937688793312,1.370868934764521,-0.08751892791584304,0.05217910030324333,0.27177288043054587,0.23691866420815408,0.4407703339479615,4881,74
unseen_ligand,NULL_global_mean,1.3438307244494134,0.012521586263419123,1.3870090372010162,-0.11938625162166475,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,NULL_extractant_mean,1.3438307244494134,0.012521586263419123,1.3870090372010162,-0.11938625162166475,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,NULL_nearest_condition,1.3438307244494134,0.012521586263419123,1.3870090372010162,-0.11938625162166475,0.0,0.1431528809299056,0.2456054087277197,0.43441917639827904,4881,74
unseen_ligand,MC_cond_SHUF,1.432647316949025,0.057122805561207385,1.455449568696165,-0.2167634845209903,-0.1871095761500635,0.4348622971545656,0.22020077852898995,0.41266133988936693,4881,74
