regime,split_seed,arm,n_rows,n_groups,macro_mae,pooled_mae,pooled_r2,within_ligand_r2,pooled_rmse,prediction_dispersion_ratio,median_abs_error,frac_within_0_5_log,frac_within_1_log,delta_macro_vs_baseline
unseen_conditions,196613,MC@hgb,4881,74,0.9115156856583334,0.8386623719738088,0.5059547294939634,0.3688050426960936,1.1544227730067034,0.7737511688851015,0.5829968148762212,0.44703954107764804,0.6898176603155091,-0.10830215037112567
unseen_conditions,196613,MC@ridge,4881,74,1.1968109435278307,1.1685040083012666,0.21337992422087493,0.12632623010474298,1.4566795568866011,0.5829725788464183,0.9781745350047968,0.2698217578365089,0.5099364884245031,-0.39359740824062295
unseen_conditions,196613,MC_ecfp@hgb,4881,74,0.8603223910934961,0.7663168465339752,0.6068664369060708,0.4872366349206394,1.0297968844593295,0.7907628895723122,0.5957954347526301,0.44027863142798607,0.7152222905142389,-0.05710885580628833
unseen_conditions,196613,MC_ecfp@ridge,4881,74,1.1259493681819286,0.984384224829101,0.43165567201689437,0.2373001860477698,1.2381899577626534,0.7300780299581069,0.835250274409248,0.2952263880352387,0.5834869903708256,-0.32273583289472085
unseen_conditions,196613,MC_lig2d_ext@hgb,4881,74,0.8787928329646035,0.7806402891539284,0.5958314499786466,0.447247425937613,1.0441497058253109,0.8062243774650242,0.5973782534163394,0.43331284572833434,0.6978078262651096,-0.0755792976773958
unseen_conditions,196613,MC_lig2d_ext@ridge,4881,74,1.1248854727384434,1.0147838172103594,0.3460941149340545,0.25318178408283054,1.3281255613741019,0.7537938343258584,0.8407090073074432,0.29727514853513626,0.5871747592706412,-0.3216719374512357
unseen_conditions,196613,MC_all2d@hgb,4881,74,0.8334206227566159,0.7798144715576737,0.5896073177359276,0.43129962289685164,1.0521588595095241,0.7959612480631607,0.5882247475628903,0.4392542511780373,0.7053882401147306,-0.030207087469408145
unseen_conditions,196613,MC_all2d@ridge,4881,74,1.0811241277056505,0.9726463221128451,0.4448904142650153,0.24715482987377269,1.2236884918659636,0.7386030209144372,0.8357672728496202,0.3011677934849416,0.5927064126203647,-0.27791059241844274
unseen_conditions,196613,MC_ecfp_SHUF,4881,74,1.0640170618942462,0.7532976788950252,0.6052278305044234,0.5025494712860619,1.031940783186033,0.7686574030599319,0.5527553791601458,0.4662978897766851,0.7348903913132555,-0.2608035266070384
unseen_conditions,196613,MC_lig2d_ext_SHUF,4881,74,1.0690663104102824,0.7850340768348294,0.5848609601443171,0.4615328346006684,1.0582256902806417,0.7437749766949403,0.5806747218449859,0.44785904527760706,0.7178856791641057,-0.2658527751230747
unseen_conditions,196613,MC_donors_SHUF,4881,74,1.0381214773061054,0.7377794670719293,0.6123900745046185,0.5328038996256681,1.022536824232745,0.7818942847375193,0.5388739174403359,0.47551731202622416,0.7467732022126613,-0.23490794201889764
unseen_conditions,196613,MC_cond_SHUF,4881,74,1.4682856068236028,1.4588295816087065,-0.21846875274689626,-0.3675571428475817,1.812962038270311,0.5167900213131763,1.2751422112617339,0.2179881171891006,0.4044253226797787,-0.665072071536395
unseen_conditions,196613,NULL_metal_mean,4881,74,1.3216230824757593,1.276791327265109,0.04507703474524205,0.0618372001436156,1.6049654259104393,0.22797378957225894,1.11627156824554,0.26265109608686743,0.45871747592706413,-0.5184095471885516
unseen_conditions,196613,NULL_global_mean,4881,74,1.339649187638717,1.311192115961899,-0.002195599779944324,-0.0008721889812726147,1.6442117902989135,0.015762927352767953,1.148214872088499,0.26019258348699037,0.44601516082769926,-0.5364356523515094
unseen_conditions,196613,NULL_extractant_mean,4881,74,1.0571950903579896,1.066013402778073,0.3587941992386555,-0.08984321787892524,1.3151649726999424,0.6705261935771549,0.9432292957503482,0.273099774636345,0.5339069862733047,-0.2539815550707819
unseen_conditions,196613,NULL_nearest_condition,4881,74,0.8737151017815653,0.7310155710409751,0.5712994356332439,0.3455854553773864,1.0753715433712103,0.9740737838069793,0.5050563653281429,0.49661954517516904,0.7639827904118008,-0.07050156649435757
unseen_conditions,262147,A_metal,4881,74,1.304835105135778,1.3524726463011987,-0.020713882505285275,0.056160817841406696,1.6593328959974192,0.2125326027887577,1.1889915600704652,0.23048555623847572,0.4316738373284163,-0.5005412676907264
unseen_conditions,262147,A_cond,4881,74,1.029025605191102,0.7871177187296577,0.5765219140278997,0.4620528514396741,1.0688013238455938,0.7918243717927025,0.589499856599849,0.4464249129276788,0.6998565867650072,-0.2247317677460503
unseen_conditions,262147,A_physchem,4881,74,1.0534952596519938,1.108530460307418,0.311834424443846,-0.06802892106766234,1.3624732497303815,0.6345348181532636,0.9862650389504934,0.27760704773611966,0.5046097111247695,-0.24920142220694208
unseen_conditions,262147,A_ecfp,4881,74,1.1208530180313123,1.1110831946723565,0.3022597696808813,-0.07810724033693428,1.371918758854923,0.6735718636247543,0.9705577218795066,0.2667486170866626,0.5150583896742471,-0.31655918058626065
unseen_conditions,262147,A_lig2d_ext,4881,74,1.0931283483480183,1.0704069946827777,0.35230412370559117,-0.0763435715963734,1.3218040503445758,0.6868335287455218,0.927997948541432,0.27002663388649867,0.5359557467732022,-0.28883451090296663
unseen_conditions,262147,A_donors,4881,74,1.0824391854221356,1.106412764841588,0.294329870265716,0.02427883654880858,1.3796927418677252,0.4775324356605759,0.9556165149191086,0.2894898586355255,0.5191559106740422,-0.2781453479770839
unseen_conditions,262147,A_complex_phys,4881,74,0.9797486538469147,0.9621154857769026,0.4472178641660365,0.08841630714022197,1.2211204716580546,0.6961782848053497,0.8127895262704969,0.3239090350338045,0.6013112067199344,-0.175454816401863
unseen_conditions,262147,A_polyhedron,4881,74,1.0209398431701768,0.9765113933056512,0.43873427424246525,0.08689204374291715,1.2304551080462134,0.6917103351485876,0.8213370101409256,0.31960663798401967,0.5902479000204877,-0.21664600572512516
unseen_conditions,262147,MC,4881,74,0.9971522173774645,0.692325895582423,0.6458561632480638,0.5834138580074546,0.97739779819348,0.795652883638168,0.47577050093163115,0.5222290514238885,0.7682851874615857,-0.19285837993241284
unseen_conditions,262147,MC_physchem,4881,74,0.7746385859960008,0.5884463509043265,0.7478147250584344,0.6546710217779586,0.8247861785717575,0.819531595797168,0.4271294677439077,0.5652530219217373,0.8256504814587174,0.0296552514490509
unseen_conditions,262147,MC_ecfp,4881,74,0.8042938374450517,0.582214557660605,0.7409888342680524,0.6593711519578787,0.835873882465232,0.8519681801387662,0.4021989355085087,0.5875845113706207,0.8229870928088506,0.0
unseen_conditions,262147,MC_lig2d_ext,4881,74,0.7912198891573637,0.5847595018136263,0.7384380211304401,0.648379022909264,0.8399797561375694,0.8442467280524525,0.3979726786204705,0.578979717271051,0.8272894898586355,0.013073948287687931
unseen_conditions,262147,MC_donors,4881,74,0.9036370807102082,0.6618463233777357,0.6641455480140055,0.5962321051552575,0.9518249114262843,0.8404387590934619,0.4546019593520991,0.5363654988731817,0.7883630403605818,-0.09934324326515653
unseen_conditions,262147,MC_complex_phys,4881,74,0.7894943757959618,0.6307284920980211,0.713488777139509,0.595255068644134,0.8791284433341932,0.8078260999915837,0.4451057368730855,0.5408727719729564,0.7967629584101619,0.014799461649089851
unseen_conditions,262147,MC_polyhedron,4881,74,0.8251424995614964,0.6612640328972696,0.691696069712729,0.5568312700701021,0.911950031991546,0.7971864456730527,0.47426726474456204,0.5207949190739602,0.7734070887113297,-0.02084866211644476
unseen_conditions,262147,MC_all2d,4881,74,0.7957033042751788,0.5939750655091307,0.7267907912149537,0.6354482222570446,0.8584780178253661,0.8481838661801454,0.3937788726189728,0.5783650891210818,0.8178651915591068,0.008590533169872905
unseen_conditions,262147,MC_all3d,4881,74,0.7852378042927387,0.6218551761923846,0.7121325255066999,0.6048797160941453,0.8812067418574789,0.8417630851086662,0.4412183304992592,0.547019053472649,0.8094652735095267,0.019056033152312968
unseen_conditions,262147,MC_everything,4881,74,0.7710855064111208,0.5871298874673809,0.7302493161294661,0.6254784272705105,0.8530270232407161,0.8731301223041483,0.3934985579757453,0.5888137676705593,0.8152018029092399,0.03320833103393084
unseen_conditions,262147,MC@hgb,4881,74,0.9251003184799969,0.8386761675061795,0.5081864409696057,0.3851397135744624,1.1518124306285724,0.7673780913094389,0.5774305430304483,0.4505224339274739,0.6787543536160623,-0.12080648103494518
unseen_conditions,262147,MC@ridge,4881,74,1.1838693166442475,1.1556140851262826,0.21657522269542828,0.1271456898778338,1.4537179859352523,0.5814339564827281,0.9721589174456854,0.2843679573857816,0.5169022741241549,-0.3795754791991959
unseen_conditions,262147,MC_ecfp@hgb,4881,74,0.9284891154526921,0.7871447019943693,0.5933957879309215,0.48379623901620095,1.0472911869770138,0.7869278846386276,0.609051615257472,0.42511780372874414,0.6971931981151404,-0.12419527800764041
unseen_conditions,262147,MC_ecfp@ridge,4881,74,1.1414357000679438,0.9744121876717297,0.4415750185089734,0.2500928091813167,1.227337295747914,0.723634997278802,0.8347876795412197,0.2946117598852694,0.5851259987707437,-0.33714186262289214
unseen_conditions,262147,MC_lig2d_ext@hgb,4881,74,0.7895283923450022,0.7423223556797045,0.6388938892838338,0.48294890326739603,0.9869585897495649,0.7835626972221419,0.5735158373335733,0.4544150788772792,0.718500307314075,0.014765445100049512
unseen_conditions,262147,MC_lig2d_ext@ridge,4881,74,1.1077939539596577,0.9992269335752373,0.4138348649620772,0.24938526931487226,1.2574522545437805,0.7144868739690908,0.8493013578789512,0.295841016185208,0.5838967424708051,-0.30350011651460607
unseen_conditions,262147,MC_all2d@hgb,4881,74,0.8293501465073557,0.751880505375898,0.6236309891281026,0.47463645678574695,1.007600655026171,0.79280525307878,0.5834316267579341,0.4458102847777095,0.7150174144642492,-0.02505630906230405
unseen_conditions,262147,MC_all2d@ridge,4881,74,1.077874941926849,0.958924775143704,0.4630328520361876,0.2605849642958037,1.2035257048255805,0.7290102034864901,0.8160228963720351,0.30751895103462407,0.5970088096701496,-0.2735811044817973
unseen_conditions,262147,MC_ecfp_SHUF,4881,74,1.0271396125128993,0.747027092806174,0.6043232896814478,0.5069267780334024,1.033122348853449,0.7667049341160134,0.5474440101265426,0.47162466707641876,0.7424708051628764,-0.22284577506784764
unseen_conditions,262147,MC_lig2d_ext_SHUF,4881,74,1.0325583600679467,0.779232514787684,0.5847801273258013,0.4731916131316095,1.058328710225125,0.7462577218215126,0.5759294767402586,0.4433517721778324,0.7234173325138291,-0.22826452262289498
unseen_conditions,262147,MC_donors_SHUF,4881,74,1.0093457349955972,0.7324366394041055,0.6292517236160234,0.5462648704454055,1.0000485457578105,0.763759572000994,0.5404840699848648,0.4695759065765212,0.7500512190124975,-0.20505189755054554
unseen_conditions,262147,MC_cond_SHUF,4881,74,1.442801843559181,1.4685083139619675,-0.25235953097738717,-0.3895448283509453,1.838002191849574,0.5013730421503437,1.25260179924184,0.22003687768899816,0.4128252407293587,-0.6385080061141293
unseen_conditions,262147,NULL_metal_mean,4881,74,1.3169003946770808,1.2765012326017682,0.04699454330642172,0.06477409101979137,1.6033532113387012,0.22619523075113573,1.1140480196535367,0.2606023355869699,0.4564638393771768,-0.5126065572320291
unseen_conditions,262147,NULL_global_mean,4881,74,1.3389145032432557,1.3108682562245937,-0.0013919876914922913,0.00048133874554712186,1.643552451218545,0.01249216192296266,1.1500493455919956,0.26203646793689817,0.4494980536775251,-0.534620665798204
unseen_conditions,262147,NULL_extractant_mean,4881,74,1.0538414576165416,1.055427423742997,0.36663019356045623,-0.07584886861121931,1.3071041405558363,0.6692761576443745,0.9229243683203332,0.28354845318582256,0.5408727719729564,-0.2495476201714899
unseen_conditions,262147,NULL_nearest_condition,4881,74,0.8673167014492046,0.7054526396319155,0.6024516524638107,0.41744475099335876,1.0355629132801787,0.972276754265262,0.480739599383668,0.5140340094242983,0.7717680803114116,-0.06302286400415291
unseen_ligand,104729,A_metal,4881,74,1.290284258122165,1.3547682961204497,-0.0299307275918117,0.05647185424183221,1.666807784152721,0.2013108981918104,1.1874441330548302,0.23376357303831183,0.4316738373284163,-0.4063528715951802
unseen_ligand,104729,A_cond,4881,74,0.975410462925177,1.1930063290259123,0.14719301870684565,0.06413842205469156,1.516725141556011,0.6001893878723553,1.0006714199657283,0.297480024585126,0.4998975619750051,-0.0914790763981922
unseen_ligand,104729,A_physchem,4881,74,1.0835526671789824,1.2440399175861594,0.13928911161974633,0.0,1.5237375172692702,0.5248139623359801,1.1109217974054195,0.24113911083794304,0.4585125998770744,-0.19962128065199758
unseen_ligand,104729,A_ecfp,4881,74,1.0905271373028,1.1649570208933706,0.2688849916502687,0.0,1.4043467771022735,0.45956193893052566,1.0837721989155433,0.24441712763777915,0.4650686334767466,-0.20659575077581527
unseen_ligand,104729,A_lig2d_ext,4881,74,1.0141385223338757,1.1185415566748411,0.3104628474508677,0.0,1.3638303408251935,0.49159503908486907,0.9941193314804329,0.26429010448678547,0.5039950829748002,-0.13020713580689092
unseen_ligand,104729,A_donors,4881,74,1.0793183042660104,1.117647301417367,0.2811060359065336,0.04314537712401756,1.3925600468937411,0.42672172721423807,0.9670048609163258,0.2860069657856997,0.5158778938742061,-0.1953869177390256
unseen_ligand,104729,A_complex_phys,4881,74,1.1089817185882536,1.1722786480505836,0.20710833340299295,-0.026910625816089606,1.4624749600900249,0.43147321490885604,1.0049265638973022,0.27863142798606844,0.49846342962507684,-0.2250503320612688
unseen_ligand,104729,A_polyhedron,4881,74,1.129270208039931,1.213269975698396,0.16407845223315431,-0.030165567169812668,1.5016346204377076,0.3612047157246213,1.0358853744248968,0.2628559721368572,0.4884245031755788,-0.24533882151294628
unseen_ligand,104729,MC,4881,74,0.9304479323501472,1.146639896587583,0.20396159336096642,0.12806163680688487,1.4653741402332614,0.6136622237263368,0.9519651458803924,0.3167383732841631,0.5177217783241139,-0.04651654582316245
unseen_ligand,104729,MC_physchem,4881,74,0.8841942492978245,1.018297988258341,0.39884938814168014,0.24370866693317172,1.2734243764084978,0.5943874210038351,0.8770399294950986,0.30977258758451137,0.5599262446220037,-0.00026286277083975573
unseen_ligand,104729,MC_ecfp,4881,74,0.8839313865269848,0.9840964214081492,0.4373160927173543,0.2623195895348407,1.232008657202449,0.6483243024318708,0.8426688054660678,0.32903093628354846,0.5775455849211227,0.0
unseen_ligand,104729,MC_lig2d_ext,4881,74,0.7979959091215444,0.960164508997072,0.46168886131198417,0.24776646725671048,1.2050309333254305,0.5996875631565984,0.7977116729045234,0.323499282933825,0.5961893054701906,0.08593547740544039
unseen_ligand,104729,MC_donors,4881,74,0.8492559841450857,0.9956282729912762,0.41217626228213466,0.2319442435807051,1.2592300303652044,0.6259154097731312,0.8350883037281818,0.33230895308338454,0.5711944273714403,0.034675402381899034
unseen_ligand,104729,MC_complex_phys,4881,74,0.9708705127735805,1.07555098987175,0.31652471810906857,0.15590951343531534,1.3578222428926023,0.5165269408565407,0.8979359675630656,0.30465068633476744,0.5414874001229256,-0.08693912624659572
unseen_ligand,104729,MC_polyhedron,4881,74,0.9831201462518704,1.1152012505758104,0.280575919975377,0.1354134060213149,1.3930733925758083,0.4641665828905336,0.9518991321196925,0.29194837123540257,0.5216144232739193,-0.09918875972488561
unseen_ligand,104729,MC_all2d,4881,74,0.8518146316918279,0.9651525946535382,0.46901066725939256,0.24433639161350607,1.196807798800913,0.6216060233635653,0.8477939793963141,0.322679778733866,0.5775455849211227,0.03211675483515686
unseen_ligand,104729,MC_all3d,4881,74,0.9667362067302645,1.0709044250784334,0.3359175877536389,0.2098164973254959,1.3384202584250213,0.5555628332452057,0.9304150751172974,0.30096291743495185,0.5394386396230281,-0.08280482020327973
unseen_ligand,104729,MC_everything,4881,74,0.8548377004911768,0.9563172395459386,0.4739593622970434,0.26771569724078315,1.1912177609949064,0.635474000146414,0.8242027173333772,0.3257529194837124,0.5820528580208973,0.029093686035807975
unseen_ligand,104729,MC@hgb,4881,74,0.9292925276543959,1.1325334665017046,0.21983043701834248,0.13136953735645707,1.4506946647128212,0.6908396459540065,0.9162901012943966,0.31305060438434745,0.5396435156730178,-0.045361141127411075
unseen_ligand,104729,MC@ridge,4881,74,1.076585045124156,1.310297470048566,-0.0066202663629924,-0.14277252891041758,1.647837368385718,0.6303389692427084,1.1047772291112876,0.2542511780372874,0.4619954927269002,-0.19265365859717132
unseen_ligand,104729,MC_ecfp@hgb,4881,74,0.8634361393168256,0.9632167284589875,0.45787818780573175,0.2963719761763671,1.2092885839387686,0.676001750635172,0.8174627268099395,0.3298504404835075,0.58819913952059,0.020495247210159162
unseen_ligand,104729,MC_ecfp@ridge,4881,74,1.0926387455835231,1.068536542321686,0.35390136510416337,0.17249398485063017,1.3201732360741003,0.6449621701509278,0.9518146651807277,0.264699856586765,0.5240729358737963,-0.20870735905653837
unseen_ligand,104729,MC_lig2d_ext@hgb,4881,74,0.8563705555582981,0.9876469408019138,0.4167019181378808,0.24725813361235427,1.254373257262141,0.6751263638495635,0.8452960756647585,0.3280065560335997,0.5759065765212047,0.027560830968686667
unseen_ligand,104729,MC_lig2d_ext@ridge,4881,74,1.156217826936271,1.0882199582263448,0.2640248716636794,0.17560208405434286,1.4090067748076383,0.776179075762385,0.9115054509221544,0.28272894898586354,0.5427166564228642,-0.2722864404092863
unseen_ligand,104729,MC_all2d@hgb,4881,74,0.8681910485773648,0.9698775840674693,0.45971023591239946,0.3229995198372049,1.2072435179353747,0.6484343742750724,0.8330627972733416,0.31612374513419383,0.5740626920712969,0.01574033794961993
unseen_ligand,104729,MC_all2d@ridge,4881,74,1.0578386261395014,1.0784541229096771,0.32691776618420054,0.18826915126106103,1.3474590512071345,0.655696220848744,0.937738348801658,0.2606023355869699,0.5318582257734071,-0.17390723961251664
unseen_ligand,104729,MC_ecfp_SHUF,4881,74,0.9743082635957728,1.155550600232567,0.1963427312418181,0.10035426336439834,1.472369969059148,0.5776867898725452,0.949643872364438,0.3034214300348289,0.5166973980741651,-0.09037687706878805
unseen_ligand,104729,MC_lig2d_ext_SHUF,4881,74,0.9652195978727879,1.1501572904696167,0.2069686232985034,0.11716470198130036,1.4626038008499378,0.5377118155678168,0.9702898821714896,0.3026019258348699,0.5132145052243393,-0.08128821134580311
unseen_ligand,104729,MC_donors_SHUF,4881,74,0.9628587620928444,1.1607728146274912,0.18465291208654278,0.11750890460426411,1.4830396916622486,0.5897611430213265,0.9505487565703019,0.3079287031346036,0.5156730178242164,-0.0789273755658596
unseen_ligand,104729,MC_cond_SHUF,4881,74,1.4131376174723511,1.4601806315793655,-0.23178222583257968,-0.2517631803198985,1.8228397010683703,0.45655293554139675,1.257120917255141,0.22147101003892644,0.4138496209793075,-0.5292062309453663
unseen_ligand,104729,NULL_metal_mean,4881,74,1.337287318978118,1.3447869960537253,-0.05271474149118949,0.04363703481036163,1.6851434031460928,0.26530327482804994,1.165484701398404,0.2442122515877894,0.44171276377791435,-0.45335593245113326
unseen_ligand,104729,NULL_global_mean,4881,74,1.3536069885632185,1.3618089615835491,-0.08090941139472063,0.0,1.7075607416423333,0.11308338440127025,1.1892446610932454,0.25138291333743085,0.4308543331284573,-0.4696756020362337
unseen_ligand,104729,NULL_extractant_mean,4881,74,1.3536069885632185,1.3618089615835491,-0.08090941139472063,0.0,1.7075607416423333,0.11308338440127025,1.1892446610932454,0.25138291333743085,0.4308543331284573,-0.4696756020362337
unseen_ligand,104729,NULL_nearest_condition,4881,74,1.3536069885632185,1.3618089615835491,-0.08090941139472063,0.0,1.7075607416423333,0.11308338440127025,1.1892446610932454,0.25138291333743085,0.4308543331284573,-0.4696756020362337
unseen_ligand,130363,A_metal,4881,74,1.2979133884534568,1.337313530999382,-0.0033814042282560575,0.06512658783548575,1.6451842238576704,0.18239050701429776,1.174076627300803,0.2380659700880967,0.4343372259782831,-0.3532455217467346
unseen_ligand,130363,A_cond,4881,74,1.0200770151313152,1.2391447360682217,0.10236362086663664,0.08039506108337757,1.5560793338437569,0.5883995791978315,1.0381637400905488,0.2800655603359967,0.4851464863757427,-0.07540914842459301
unseen_ligand,130363,A_physchem,4881,74,1.0631733362050682,1.2554159347709797,0.12631922293181364,0.0,1.535175046321934,0.5261800414530727,1.0936025285074886,0.23847572218807622,0.46220036877688997,-0.11850546949834595
unseen_ligand,130363,A_ecfp,4881,74,1.1433967379664038,1.2327628802157826,0.16567546359346297,0.0,1.5001995132536858,0.41826567878346743,1.1482359929980384,0.2515877893874206,0.44355664822782215,-0.19872887125968164
unseen_ligand,130363,A_lig2d_ext,4881,74,1.0470808617501688,1.1654043721630787,0.24575978978647173,0.0,1.4263836538870203,0.5015742656705803,1.037599913286719,0.25937307928703135,0.4845318582257734,-0.10241299504344659
unseen_ligand,130363,A_donors,4881,74,1.0865164192495,1.122401381943346,0.2767624277104169,0.04215463141646181,1.396760684478651,0.4421176954303177,0.9577393508545122,0.2819094447859045,0.5162876459741856,-0.14184855254277784
unseen_ligand,130363,A_complex_phys,4881,74,1.1057668170060218,1.172825201935778,0.200947566548361,-0.05422876169169344,1.4681456799673658,0.46435302854069865,0.9939753902982644,0.2841630813357918,0.5031755787748412,-0.16109895029929955
unseen_ligand,130363,A_polyhedron,4881,74,1.1429317119449174,1.1994808129433963,0.1825580081623095,-0.021726075287295643,1.4849436860792198,0.37071222682488353,1.0363032645919135,0.26306084818684694,0.48371235402581436,-0.19826384523819518
unseen_ligand,130363,MC,4881,74,0.9763774030743736,1.1848884994378903,0.16761446501856014,0.14456855902962595,1.4984552393377206,0.6019795188980991,0.9662621710110808,0.2952263880352387,0.5093218602745339,-0.03170953636765139
unseen_ligand,130363,MC_physchem,4881,74,0.9093304594853345,1.0500087408873162,0.37543690540791985,0.2607023053587253,1.2979849934033778,0.5845258182776963,0.9005731337758491,0.28969473468551526,0.545380045072731,0.03533740722138767
unseen_ligand,130363,MC_ecfp,4881,74,0.9446678667067222,1.0316981343508436,0.37892919739654285,0.24847203049765576,1.294351015520114,0.6607647610568026,0.8735230318999132,0.31161647203441917,0.5574677320221266,0.0
unseen_ligand,130363,MC_lig2d_ext,4881,74,0.8358483902128495,1.0297135421996233,0.3846457975752873,0.2519584376539058,1.2883803656546824,0.6188176865818716,0.8601850000874407,0.30362630608481866,0.5705797992214711,0.10881947649387269
unseen_ligand,130363,MC_donors,4881,74,0.8755317512611743,1.0277461191864428,0.38737456000997816,0.2586945820515455,1.2855205573251223,0.6136410332386565,0.8764623066511164,0.3099774636345011,0.5572628559721369,0.06913611544554787
unseen_ligand,130363,MC_complex_phys,4881,74,0.9809893922305661,1.0962752483822045,0.30402427108914243,0.19011319985193786,1.3701829516997193,0.5120606020441317,0.9094235658861722,0.30096291743495185,0.535341118623233,-0.036321525523843934
unseen_ligand,130363,MC_polyhedron,4881,74,1.007530591485439,1.126398530128316,0.28119422831495233,0.18739893773704452,1.3924746260963872,0.47902747997823625,0.9773272821087376,0.28313870108584305,0.5091169842245441,-0.0628627247787169
unseen_ligand,130363,MC_all2d,4881,74,0.8677997484293118,1.0322717524900644,0.39382871201729497,0.2463575459816464,1.2787309980118209,0.5990561970229844,0.8867706030969729,0.28969473468551526,0.5502970702724852,0.07686811827741036
unseen_ligand,130363,MC_all3d,4881,74,0.9884558001095417,1.1060204533594178,0.29680764428912465,0.2182814319430938,1.3772683988070162,0.578208129932094,0.9295163324011819,0.2847777094857611,0.5287850850235607,-0.0437879334028195
unseen_ligand,130363,MC_everything,4881,74,0.8960662075208334,1.0297681515682686,0.3887214286537929,0.24335561155303254,1.2841066591190962,0.6402831643200513,0.8896439987254727,0.30526531448473676,0.5498873181725056,0.04860165918588877
unseen_ligand,130363,MC@hgb,4881,74,0.9803496910444591,1.2154879438474926,0.11234189288034913,0.10409104360535293,1.5474063484022094,0.6716795388658973,1.014005490682419,0.29502151198524895,0.4943659086252817,-0.03568182433773692
unseen_ligand,130363,MC@ridge,4881,74,1.1297015634277126,1.353612649742505,-0.03854503072897897,-0.10726853111757317,1.673763829247157,0.6266422404970345,1.1819626575283166,0.2296660520385167,0.43146896127842654,-0.18503369672099035
unseen_ligand,130363,MC_ecfp@hgb,4881,74,0.9241928110149525,0.9878000530634975,0.4244111579716835,0.328467393424573,1.2460563867033638,0.653644735022669,0.8103936138052967,0.32329440688383526,0.5845113706207744,0.02047505569176966
unseen_ligand,130363,MC_ecfp@ridge,4881,74,1.0744334824649202,1.1073348657649067,0.30150715986377885,0.1545758971873521,1.3726584619725257,0.6344656305444553,0.9924161026884147,0.26019258348699037,0.5044048350747797,-0.129765615758198
unseen_ligand,130363,MC_lig2d_ext@hgb,4881,74,0.8763056571407644,0.9906463677379682,0.4172677503202642,0.29779752390514147,1.2537647030843553,0.7048988661867808,0.8399889401870099,0.32063101823396845,0.5843064945707847,0.06836220956595784
unseen_ligand,130363,MC_lig2d_ext@ridge,4881,74,1.251131184101681,1.2163946716141991,0.11014993147750007,0.14471024571983304,1.549315734236293,0.7853797421838427,1.0715324085677005,0.2573243187871338,0.47695144437615244,-0.3064633173949588
unseen_ligand,130363,MC_all2d@hgb,4881,74,0.8824870392195667,0.9879960226747131,0.41322558791020614,0.30219532347392275,1.2581056009933795,0.6995218187109115,0.807232625988779,0.33005531653349723,0.5787748412210613,0.06218082748715548
unseen_ligand,130363,MC_all2d@ridge,4881,74,1.0890355349788816,1.1260593582088876,0.27081338846143366,0.1675727703406592,1.4024934941521798,0.6703069854367557,0.9872844425385785,0.25711944273714404,0.5062487195246875,-0.1443676682721594
unseen_ligand,130363,MC_ecfp_SHUF,4881,74,1.0399241693784713,1.1888179035926254,0.18795033164564834,0.12291433766434823,1.480037805464349,0.5782425490152551,1.0022872267845926,0.2759680393362016,0.49846342962507684,-0.09525630267174912
unseen_ligand,130363,MC_lig2d_ext_SHUF,4881,74,1.05353087982472,1.1872904766183794,0.1908627479519993,0.1545282878036366,1.4773813435242604,0.5430890248213093,0.9929190449172876,0.27801679983609917,0.5021511985248924,-0.10886301311799784
unseen_ligand,130363,MC_donors_SHUF,4881,74,1.0230165873126316,1.1952617535234835,0.16784394655805113,0.13088247121439311,1.498248669482559,0.5782884817155848,0.9861299176267007,0.28272894898586354,0.503380454824831,-0.07834872060590936
unseen_ligand,130363,MC_cond_SHUF,4881,74,1.5270409492448662,1.4480344105288727,-0.18452148225962106,-0.12591099972897446,1.7875285336913171,0.4076209830534779,1.2756906720581431,0.21593935668920303,0.4087277197295636,-0.582373082538144
unseen_ligand,130363,NULL_metal_mean,4881,74,1.3058342391919604,1.32941092778868,-0.026221034396966214,0.05678985698854233,1.6638032503016003,0.2565549164798301,1.134818694410304,0.24892440073755379,0.4486785494775661,-0.3611663724852382
unseen_ligand,130363,NULL_global_mean,4881,74,1.332993528257113,1.353469193360077,-0.0674070364438395,0.0,1.6968620740034728,0.104024375397051,1.1646974271316421,0.2507682851874616,0.4404835074779758,-0.38832566155039083
unseen_ligand,130363,NULL_extractant_mean,4881,74,1.332993528257113,1.353469193360077,-0.0674070364438395,0.0,1.6968620740034728,0.104024375397051,1.1646974271316421,0.2507682851874616,0.4404835074779758,-0.38832566155039083
unseen_ligand,130363,NULL_nearest_condition,4881,74,1.332993528257113,1.353469193360077,-0.0674070364438395,0.0,1.6968620740034728,0.104024375397051,1.1646974271316421,0.2507682851874616,0.4404835074779758,-0.38832566155039083
unseen_ligand,155921,A_metal,4881,74,1.2930106027701753,1.3486047308323965,-0.021542725610360636,0.05721632003148047,1.660006467488677,0.19598065566517958,1.178847112368131,0.2329440688383528,0.4359762343782012,-0.42327711476101715
unseen_ligand,155921,A_cond,4881,74,0.9817873819898747,1.1855460497248593,0.1601855723414447,0.08679640469577743,1.5051271091830212,0.576235923941667,0.9970304499253261,0.30362630608481866,0.5013316943249334,-0.11205389398071652
unseen_ligand,155921,A_physchem,4881,74,1.0593947020968206,1.259542534823336,0.12158025799493788,0.0,1.539332916238984,0.5285168255726004,1.124839554984275,0.23827084613808647,0.4525711944273714,-0.18966121408766246
