baseline_build_id,build_id,selection_source,source_xyz_path,source_xyz_sha256,final_xyz_name,xyz_exists,qc_status,file_qc_status,file_qc_note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,resolution_spec_json,Atomic Number_metal,metal_symbol,metal_ox,canonical_smiles,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,geometry_key,rows_covered,xyz_path,mol2_path
41c879df857c,b0f948efeb96,frozen_accepted_manifest,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_b0f948efeb96_attempt01_standard.xyz,8fa41ca90547a5cb0b40f72000c1db526604434a6f66ce182ff8a2a4cff60680,Ho_41c879df857c.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,N81:2.411;N138:2.422;N73:2.437;N146:2.487;N16:2.491;N94:2.565;N159:2.579;N29:2.615;N8:2.642,2.6425,3.0460,0.4035,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[7, 15, 28]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C"",""build_id"":""41c879df857c"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""3""}",67,Ho,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,67|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,1,geometries/Ho_41c879df857c.xyz,
44a23e6db33b,44a23e6db33b,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_44a23e6db33b.xyz,8bb9260a126c5320881142c733835d67e72b53f0418b7342fe6190422f78ab22,Ho_44a23e6db33b.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O132:2.114;O19:2.204;O137:2.244;O230:2.350;O24:2.432;O21:2.469;O134:2.481;O227:2.664,2.6643,4.2930,1.6286,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[18, 20, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""44a23e6db33b"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,67|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,42,geometries/Ho_44a23e6db33b.xyz,
4c1137e8e97b,4c1137e8e97b,frozen_accepted_manifest,data/processed/geometries_regenerated_fail_long_bond/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_water_4c1137e8e97b_attempt01_standard.xyz,d8574d6216466e3e4ab40d3453576326eb0eea734056dcea8b69fb3642973ca9,Ho_4c1137e8e97b.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O16:2.129;O11:2.280;O8:2.319;O24:2.373;O13:2.512;O58:2.567;O20:2.688;O2:2.713,2.7128,3.1870,0.4742,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[1, 7, 10, 12, 15, 19, 23]"",""DENTATE"":""7"",""SMILES_FOR_ARCHITECTOR"":""COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC"",""build_id"":""4c1137e8e97b"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""1"",""n_ligs"":""1""}",67,Ho,3,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,"[1, 7, 10, 12, 15, 19, 23]","[""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)""]",7,8,1,water,water,1,67|COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC|water,1,geometries/Ho_4c1137e8e97b.xyz,
4cb46c21efa5,171464402dab,frozen_accepted_manifest,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_171464402dab_attempt01_standard.xyz,fb439518a735a19595d8fd2c30f452b4f2a8c3fb4d7c633e6ad84a50f5cd549b,Ho_4cb46c21efa5.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O82:2.078;O85:2.123;O81:2.132;O86:2.159;N23:2.386;N38:2.394;N79:2.442;N83:2.501,2.5009,2.6104,0.1095,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[22, 35, 36, 37]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21"",""build_id"":""4cb46c21efa5"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""4"",""n_ligs"":""1""}",67,Ho,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,1,nitrate,nitrate,4,67|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,1,geometries/Ho_4cb46c21efa5.xyz,
54fb82f0d444,54fb82f0d444,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_54fb82f0d444.xyz,21109137d07a8426185f87698094670d2bd6adade6224734815b82aec582ffef,Ho_54fb82f0d444.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O130:2.125;O23:2.133;O127:2.178;O125:2.289;O20:2.334;O18:2.448;O215:2.603;O218:2.792,2.7916,4.0772,1.2856,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[17, 19, 22]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC"",""build_id"":""54fb82f0d444"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,"[17, 19, 22]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,67|CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC|water,1,geometries/Ho_54fb82f0d444.xyz,
59fa2fc349b4,505d828558f4,frozen_accepted_manifest,data/processed/geometries_all_remaining/20260801T182151Z_1543898/placement_build/accepted/Ho/Ho_Z67_ox3_CN8_nlig4_nitrate_505d828558f4_attempt01_large_ligand_fast.xyz,949c284f1f64691f7a2349f078c4028403ed88e9632a4dd74d4075595d0f3e47,Ho_59fa2fc349b4.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O141:2.095;O9:2.099;O53:2.109;O97:2.131;O54:2.498;O98:2.557;O10:2.568;O142:2.592,2.5916,2.8585,0.2669,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[8, 9]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCOP(=O)(O)OCCCCCC"",""build_id"":""59fa2fc349b4"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCCCCCOP(=O)(O)OCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""4""}",67,Ho,3,CCCCCCOP(=O)(O)OCCCCCC,CCCCCCOP(=O)(O)OCCCCCC,"[8, 9]","[""O(ether)"", ""O(ether)"", ""O(hydroxyl)"", ""O(ether)""]",2,8,4,nitrate,nitrate,0,67|CCCCCCOP(=O)(O)OCCCCCC|nitrate,1,geometries/Ho_59fa2fc349b4.xyz,
5b7cdd751f3a,5b7cdd751f3a,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_5b7cdd751f3a.xyz,dea7ff6924d97b25baf72b2828fe6eb56ad4f199cdad59f13285bd961c12426a,Ho_5b7cdd751f3a.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O19:2.120;O139:2.166;O27:2.200;O144:2.467;O147:2.569;O24:2.649;O21:2.652;O141:2.668,2.6683,4.0384,1.3701,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[18, 20, 23, 26]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""5b7cdd751f3a"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""2""}",67,Ho,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,8,2,nitrate,nitrate,0,67|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,4,geometries/Ho_5b7cdd751f3a.xyz,
607aa1966b81,607aa1966b81,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_607aa1966b81.xyz,fc5a8ee01836419445058d982099a933cd031dbd683b61591a0985f48b484673,Ho_607aa1966b81.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O116:2.163;O111:2.221;O16:2.309;O21:2.319;O18:2.333;O194:2.400;O113:2.400;O191:2.469,2.4693,4.1745,1.7052,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[15, 17, 20]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C"",""build_id"":""607aa1966b81"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,67|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water,1,geometries/Ho_607aa1966b81.xyz,
62f0b304a15a,45a08ce57e6e,frozen_accepted_manifest,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_water_45a08ce57e6e_attempt01_large_ligand_fast.xyz,720e0ae430947f1a7f1863fc765482f646162f6808e550f39886cf386501791b,Ho_62f0b304a15a.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O60:2.357;O52:2.392;O114:2.438;N54:2.527;N57:2.538;O117:2.552;O111:2.586;O120:2.650,2.6503,4.5261,1.8758,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[51, 53, 56, 59]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O"",""build_id"":""62f0b304a15a"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""4"",""n_ligs"":""1""}",67,Ho,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]","[""N(aromatic)"", ""N(aromatic)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)"", ""O(amide_carbonyl)""]",4,8,1,water,water,4,67|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,1,geometries/Ho_62f0b304a15a.xyz,
6724c57bfa5d,6724c57bfa5d,frozen_accepted_manifest,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/Ho/Ho_Z67_ox3_CN8_nlig2_water_6724c57bfa5d_attempt01_standard.xyz,fc0c4436f68e9081faee33b8e199aefa673404232cb2037964d8d5eaf71a19c7,Ho_6724c57bfa5d.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O28:2.280;O160:2.309;O23:2.321;O165:2.348;O278:2.459;O25:2.522;O162:2.603;O275:2.626,2.6265,4.4762,1.8497,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[22, 24, 27]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC"",""build_id"":""6724c57bfa5d"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,67|CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC|water,1,geometries/Ho_6724c57bfa5d.xyz,
6d6eb3546d99,6d6eb3546d99,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_6d6eb3546d99.xyz,ad130612830de94ccd5c8ca3619d84379c74dffe0e8b3e3ba867662655603f55,Ho_6d6eb3546d99.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O129:2.071;O130:2.146;O11:2.198;O74:2.219;N88:2.391;N25:2.418;N127:2.466;N85:2.495,2.4948,2.6010,0.1062,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[10, 21, 24]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1"",""build_id"":""6d6eb3546d99"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,"[10, 21, 24]","[""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,67|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate,1,geometries/Ho_6d6eb3546d99.xyz,
79140c5432a1,79140c5432a1,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_79140c5432a1.xyz,a9c0d7db0d4c20c143dfa5e65fe37d07e0e34dd374278f1144a09b9768b1cd3d,Ho_79140c5432a1.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O5:2.206;O77:2.217;N102:2.387;O17:2.409;O89:2.415;N30:2.438;N29:2.462;N101:2.509,2.5092,4.3359,1.8267,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[4, 16, 28, 29]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C"",""build_id"":""79140c5432a1"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""2""}",67,Ho,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,67|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate,1,geometries/Ho_79140c5432a1.xyz,
792e27489bd0,792e27489bd0,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_792e27489bd0.xyz,0973d42500042a6c4db88b04dc107374400f89a1e5ad3f6d92d3aebcbc726c69,Ho_792e27489bd0.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O62:2.153;O117:2.180;O118:2.181;O5:2.220;O69:2.244;O12:2.308;N80:2.349;N115:2.402,2.4018,2.5590,0.1572,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[4, 11, 22]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1"",""build_id"":""792e27489bd0"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""2"",""n_ligs"":""2""}",67,Ho,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,67|CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1|nitrate,1,geometries/Ho_792e27489bd0.xyz,
7b117768e0c1,7b117768e0c1,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_7b117768e0c1.xyz,162d97026cd9132ba97607d3fc33123ed590dd8beb76da3444e4c1d170af2797,Ho_7b117768e0c1.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O195:2.083;O203:2.244;O35:2.432;O32:2.481;O29:2.574;O200:2.626;O27:2.828;O197:2.939,2.9389,3.9960,1.0571,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[26, 28, 31, 34]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC"",""build_id"":""7b117768e0c1"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""67|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""2""}",67,Ho,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,8,2,water,water,0,67|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,4,geometries/Ho_7b117768e0c1.xyz,
898d25284bd9,898d25284bd9,frozen_accepted_manifest,data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_898d25284bd9.xyz,aeb45281286b2dc08916b6e300e7e847d90d583b1dff51e94b764f1a5a233459,Ho_898d25284bd9.xyz,True,accepted,accepted,file_level_qc_ok,OK,nearest_coreCN_qc_ok,O65:2.111;O77:2.117;O5:2.146;O17:2.245;N87:2.473;N88:2.476;N28:2.479;N27:2.488,2.4883,4.2057,1.7174,"{""Atomic Number_metal"":""67"",""COORDLIST"":""[4, 16, 26, 27]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1"",""build_id"":""898d25284bd9"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""67|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ho"",""n_fill"":""0"",""n_ligs"":""2""}",67,Ho,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,"[4, 16, 26, 27]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,67|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1|nitrate,1,geometries/Ho_898d25284bd9.xyz,
