pair_label,split_seed,arm,r2
Dy-Lu,104729,A2_refit_TP,0.1395980994722038
Ho-Lu,104729,A2_refit_TP,0.10270244678209628
Er-Lu,104729,A2_refit_TP,-0.11278015330737423
La-Gd,104729,A2_refit_TP,-0.05440340392960752
La-Dy,104729,A2_refit_TP,-0.065198860370411
La-Ho,104729,A2_refit_TP,-0.3948423551690483
La-Er,104729,A2_refit_TP,-0.24096868856250753
Ce-Ho,104729,A2_refit_TP,-0.6777677302764094
Ce-Er,104729,A2_refit_TP,-0.9076793196724857
Pr-Ho,104729,A2_refit_TP,-0.19399719212964195
Pr-Er,104729,A2_refit_TP,-0.12215100153435166
Nd-Tm,104729,A2_refit_TP,-1.5785564067840356
Nd-Yb,104729,A2_refit_TP,-1.1704003234961737
Nd-Lu,104729,A2_refit_TP,-0.5680055114640545
Sm-Tm,104729,A2_refit_TP,-1.279535794255402
Sm-Yb,104729,A2_refit_TP,-0.8486040833827577
Sm-Lu,104729,A2_refit_TP,-0.40878309336286067
Eu-Ho,104729,A2_refit_TP,-0.6282784298177193
Eu-Er,104729,A2_refit_TP,-0.6294314651103003
Ho-Tm,104729,HIER_TP,0.250578042454636
Ce-Pr,104729,HIER_TP,0.10371786633580216
Ce-Nd,104729,HIER_TP,0.17173934459415074
Ce-Sm,104729,HIER_TP,0.15435040973045477
Ce-Eu,104729,HIER_TP,0.07866541355674428
Ce-Gd,104729,HIER_TP,-0.020965762367152196
Ce-Tb,104729,HIER_TP,-0.13477466933472937
Ce-Dy,104729,HIER_TP,-0.18728320866540238
Pr-Nd,104729,HIER_TP,-0.09973328400376347
Pr-Sm,104729,HIER_TP,0.23067786200253038
Pr-Eu,104729,HIER_TP,0.2225575982975182
Pr-Gd,104729,HIER_TP,0.20141066994365997
Pr-Tb,104729,HIER_TP,0.22135568988968024
Pr-Dy,104729,HIER_TP,0.1773652010801754
Nd-Sm,104729,HIER_TP,-0.04711763521099921
Nd-Eu,104729,HIER_TP,-0.08830657139548048
Nd-Gd,104729,HIER_TP,-0.29985594033122287
Nd-Tb,104729,HIER_TP,-0.4008977828368083
Nd-Dy,104729,HIER_TP,-0.3647129814551944
Sm-Eu,104729,HIER_TP,-0.21837650138371334
Sm-Gd,104729,HIER_TP,-0.25527001666004034
Sm-Tb,104729,HIER_TP,-0.4228619391222501
Sm-Dy,104729,HIER_TP,-0.4485080629726208
Eu-Gd,104729,HIER_TP,-0.1569532860045164
Eu-Tb,104729,HIER_TP,-0.08803465539509392
Eu-Dy,104729,HIER_TP,-0.24155120308686584
Gd-Tb,104729,HIER_TP,-0.10681681513172503
Gd-Dy,104729,HIER_TP,-0.36879994976298036
Tb-Dy,104729,HIER_TP,-0.28968948920620585
Nd-Ho,104729,HIER_TP,-0.4305758958661132
Nd-Er,104729,HIER_TP,-0.4641771403630226
Sm-Ho,104729,HIER_TP,-0.3937214022840938
Sm-Er,104729,HIER_TP,-0.43486483744128335
Gd-Ho,104729,HIER_TP,-0.3221722780337921
Gd-Er,104729,HIER_TP,-0.2794958003122221
Dy-Ho,104729,HIER_TP,-0.13013400373022144
Dy-Er,104729,HIER_TP,-0.0017224635220620677
Ho-Er,104729,HIER_TP,-0.061122696054321635
La-Ce,104729,HIER_TP,0.14640826171818488
La-Pr,104729,HIER_TP,0.05837887818009857
La-Eu,104729,HIER_TP,0.17931808623503553
La-Tb,104729,HIER_TP,0.08139916729720442
La-Tm,104729,HIER_TP,0.05236129827784941
La-Yb,104729,HIER_TP,0.1320730476161126
La-Lu,104729,HIER_TP,0.3013831889731887
Ce-Tm,104729,HIER_TP,-0.222898891549963
Ce-Yb,104729,HIER_TP,-0.09579046955281822
Ce-Lu,104729,HIER_TP,0.08387963423311195
Pr-Tm,104729,HIER_TP,0.0658525188255934
Pr-Yb,104729,HIER_TP,0.1851599349121945
Pr-Lu,104729,HIER_TP,0.4096834517619852
Eu-Tm,104729,HIER_TP,-0.07909578148589436
Eu-Yb,104729,HIER_TP,0.048836661506401646
Eu-Lu,104729,HIER_TP,0.2668722460388421
Tb-Tm,104729,HIER_TP,0.044951774921052845
Tb-Yb,104729,HIER_TP,0.09202644456133835
Tb-Lu,104729,HIER_TP,0.16075777163980165
Tm-Yb,104729,HIER_TP,-0.14491555658875876
Tm-Lu,104729,HIER_TP,-0.2047816882677007
Yb-Lu,104729,HIER_TP,0.011541407109897706
Ho-Yb,104729,HIER_TP,0.10788232142002308
Er-Tm,104729,HIER_TP,0.09624767422447777
Er-Yb,104729,HIER_TP,0.07242088440128047
La-Nd,104729,HIER_TP,0.16284239374447118
La-Sm,104729,HIER_TP,0.2018010914798064
Gd-Tm,104729,HIER_TP,-0.23174221053416444
Gd-Yb,104729,HIER_TP,-0.15116194711765374
Gd-Lu,104729,HIER_TP,0.07698850490711939
Tb-Ho,104729,HIER_TP,-0.16183812872431935
Tb-Er,104729,HIER_TP,-0.1208600392822321
Dy-Tm,104729,HIER_TP,0.19914656544645193
Dy-Yb,104729,HIER_TP,0.23010604179602057
Dy-Lu,104729,HIER_TP,0.2464805684397945
Ho-Lu,104729,HIER_TP,0.2310092289282354
Er-Lu,104729,HIER_TP,0.037444490350823645
La-Gd,104729,HIER_TP,0.11334981300786173
La-Dy,104729,HIER_TP,0.09853289353219097
La-Ho,104729,HIER_TP,-0.10406374655514705
La-Er,104729,HIER_TP,0.032590157778181306
Ce-Ho,104729,HIER_TP,-0.27814792407278
Ce-Er,104729,HIER_TP,-0.4599148819532244
Pr-Ho,104729,HIER_TP,0.017123555197189333
Pr-Er,104729,HIER_TP,0.09339553166397974
Nd-Tm,104729,HIER_TP,-0.6144605480467566
Nd-Yb,104729,HIER_TP,-0.46507832723800724
Nd-Lu,104729,HIER_TP,0.08188896559216863
Sm-Tm,104729,HIER_TP,-0.525745259232774
Sm-Yb,104729,HIER_TP,-0.3123296321038245
Sm-Lu,104729,HIER_TP,0.08815419404883917
Eu-Ho,104729,HIER_TP,-0.22824223307238767
Eu-Er,104729,HIER_TP,-0.21279086597649322
Ho-Tm,104729,SCALE_TP,0.16673947409706857
Ce-Pr,104729,SCALE_TP,-0.11223841925254185
Ce-Nd,104729,SCALE_TP,-0.1448570288043869
Ce-Sm,104729,SCALE_TP,-0.5271565781590144
Ce-Eu,104729,SCALE_TP,-0.8255465602463818
Ce-Gd,104729,SCALE_TP,-1.4719337255672964
Ce-Tb,104729,SCALE_TP,-2.2352659897780947
Ce-Dy,104729,SCALE_TP,-2.0088273233301415
Pr-Nd,104729,SCALE_TP,0.036266354360749986
Pr-Sm,104729,SCALE_TP,0.11081033287857489
Pr-Eu,104729,SCALE_TP,-0.10815736832181533
Pr-Gd,104729,SCALE_TP,-0.1625776656090423
Pr-Tb,104729,SCALE_TP,-0.6870133004304575
Pr-Dy,104729,SCALE_TP,-0.07784363738936761
Nd-Sm,104729,SCALE_TP,-0.791776668008427
Nd-Eu,104729,SCALE_TP,-0.967330087512138
Nd-Gd,104729,SCALE_TP,-1.8295918792832988
Nd-Tb,104729,SCALE_TP,-3.0208237533468782
Nd-Dy,104729,SCALE_TP,-2.257195894755009
Sm-Eu,104729,SCALE_TP,-0.7215086969744651
Sm-Gd,104729,SCALE_TP,-1.2090316670470949
Sm-Tb,104729,SCALE_TP,-2.4488001412557816
Sm-Dy,104729,SCALE_TP,-2.068912629533018
Eu-Gd,104729,SCALE_TP,-0.6507128790267394
Eu-Tb,104729,SCALE_TP,-2.8255865786118286
Eu-Dy,104729,SCALE_TP,-1.927758245607833
Gd-Tb,104729,SCALE_TP,-1.0276556114593363
Gd-Dy,104729,SCALE_TP,-1.30241121518146
Tb-Dy,104729,SCALE_TP,-0.7641315671311344
Nd-Ho,104729,SCALE_TP,-2.4787056123319102
Nd-Er,104729,SCALE_TP,-2.8488908788488856
Sm-Ho,104729,SCALE_TP,-2.139978449007463
Sm-Er,104729,SCALE_TP,-2.3931923285441
Gd-Ho,104729,SCALE_TP,-1.1994184896014546
Gd-Er,104729,SCALE_TP,-1.200509775391024
Dy-Ho,104729,SCALE_TP,-0.20517907637181332
Dy-Er,104729,SCALE_TP,-0.29996849146190696
Ho-Er,104729,SCALE_TP,-0.011825507840009575
La-Ce,104729,SCALE_TP,0.08581157235832859
La-Pr,104729,SCALE_TP,-0.13379374407696099
La-Eu,104729,SCALE_TP,-0.5108933583022222
La-Tb,104729,SCALE_TP,-1.255529565502226
La-Tm,104729,SCALE_TP,-1.6874210473752922
La-Yb,104729,SCALE_TP,-1.357134478376501
La-Lu,104729,SCALE_TP,-1.1731138861977
Ce-Tm,104729,SCALE_TP,-3.095185762243152
Ce-Yb,104729,SCALE_TP,-2.788802223675472
Ce-Lu,104729,SCALE_TP,-2.7770355851750748
Pr-Tm,104729,SCALE_TP,-0.9502383097889651
Pr-Yb,104729,SCALE_TP,-0.7542432597649309
Pr-Lu,104729,SCALE_TP,-0.6193477921124129
Eu-Tm,104729,SCALE_TP,-2.492912421757362
Eu-Yb,104729,SCALE_TP,-1.6439742882876787
Eu-Lu,104729,SCALE_TP,-1.1203553371882409
Tb-Tm,104729,SCALE_TP,-0.32998563350147947
Tb-Yb,104729,SCALE_TP,-0.10950441469890992
Tb-Lu,104729,SCALE_TP,0.06842718286319582
Tm-Yb,104729,SCALE_TP,-0.18608454353011905
Tm-Lu,104729,SCALE_TP,-0.10198362417043216
Yb-Lu,104729,SCALE_TP,0.01278436907453584
Ho-Yb,104729,SCALE_TP,0.1357740723022427
Er-Tm,104729,SCALE_TP,0.018745895517803368
Er-Yb,104729,SCALE_TP,0.14918612433752698
La-Nd,104729,SCALE_TP,0.012871494761590774
La-Sm,104729,SCALE_TP,-0.22194176302736723
Gd-Tm,104729,SCALE_TP,-1.4065084356156317
Gd-Yb,104729,SCALE_TP,-0.5681163737996617
Gd-Lu,104729,SCALE_TP,-0.5690780938318936
Tb-Ho,104729,SCALE_TP,-0.4610839890941305
Tb-Er,104729,SCALE_TP,-0.4527816023762359
Dy-Tm,104729,SCALE_TP,-0.12074947001324565
Dy-Yb,104729,SCALE_TP,0.08739143785958803
Dy-Lu,104729,SCALE_TP,0.14389356414734655
Ho-Lu,104729,SCALE_TP,0.2571105591720332
Er-Lu,104729,SCALE_TP,0.09618720444521112
La-Gd,104729,SCALE_TP,-0.7728050034264635
La-Dy,104729,SCALE_TP,-0.9598663840226704
La-Ho,104729,SCALE_TP,-1.5645124673879067
La-Er,104729,SCALE_TP,-1.5660782873263228
Ce-Ho,104729,SCALE_TP,-2.4416620098783626
Ce-Er,104729,SCALE_TP,-3.2780995753927096
Pr-Ho,104729,SCALE_TP,-0.9195582388659362
Pr-Er,104729,SCALE_TP,-0.7724978365624411
Nd-Tm,104729,SCALE_TP,-4.636143841688425
Nd-Yb,104729,SCALE_TP,-3.407802879896063
Nd-Lu,104729,SCALE_TP,-2.6705594572244946
Sm-Tm,104729,SCALE_TP,-3.4921525221249103
Sm-Yb,104729,SCALE_TP,-2.3998385765518533
Sm-Lu,104729,SCALE_TP,-1.9207439170440983
Eu-Ho,104729,SCALE_TP,-1.9609824115035712
Eu-Er,104729,SCALE_TP,-2.157740298243781
Ho-Tm,104729,SCALE_s50_TP,0.11948483513695285
Ce-Pr,104729,SCALE_s50_TP,-0.010438166445810415
Ce-Nd,104729,SCALE_s50_TP,0.027404526279966035
Ce-Sm,104729,SCALE_s50_TP,-0.13372778673697727
Ce-Eu,104729,SCALE_s50_TP,-0.3581961834262215
Ce-Gd,104729,SCALE_s50_TP,-0.7460914734602884
Ce-Tb,104729,SCALE_s50_TP,-1.1412136846130552
Ce-Dy,104729,SCALE_s50_TP,-1.0547036682858044
Pr-Nd,104729,SCALE_s50_TP,0.04165195654990417
Pr-Sm,104729,SCALE_s50_TP,0.1880267290452663
Pr-Eu,104729,SCALE_s50_TP,0.03025426768113182
Pr-Gd,104729,SCALE_s50_TP,0.04340094266672789
Pr-Tb,104729,SCALE_s50_TP,-0.2289599678477645
Pr-Dy,104729,SCALE_s50_TP,0.12105019061100575
Nd-Sm,104729,SCALE_s50_TP,-0.3606008288951825
Nd-Eu,104729,SCALE_s50_TP,-0.5303979688875968
Nd-Gd,104729,SCALE_s50_TP,-1.0872862152225697
Nd-Tb,104729,SCALE_s50_TP,-1.729633146970862
Nd-Dy,104729,SCALE_s50_TP,-1.3621360311130588
Sm-Eu,104729,SCALE_s50_TP,-0.575961847014614
Sm-Gd,104729,SCALE_s50_TP,-0.8595554271917656
Sm-Tb,104729,SCALE_s50_TP,-1.5382243206654822
Sm-Dy,104729,SCALE_s50_TP,-1.4061279058766805
Eu-Gd,104729,SCALE_s50_TP,-0.46948748027335374
Eu-Tb,104729,SCALE_s50_TP,-1.5408156783470912
Eu-Dy,104729,SCALE_s50_TP,-1.18268345573942
Gd-Tb,104729,SCALE_s50_TP,-0.5626939024860496
Gd-Dy,104729,SCALE_s50_TP,-0.8719141114465823
Tb-Dy,104729,SCALE_s50_TP,-0.643893770895059
Nd-Ho,104729,SCALE_s50_TP,-1.4615466377574244
Nd-Er,104729,SCALE_s50_TP,-1.6785283033777585
Sm-Ho,104729,SCALE_s50_TP,-1.3160900694813917
Sm-Er,104729,SCALE_s50_TP,-1.5012805819144721
Gd-Ho,104729,SCALE_s50_TP,-0.6925880524557433
Gd-Er,104729,SCALE_s50_TP,-0.7507736219518539
Dy-Ho,104729,SCALE_s50_TP,-0.016601782102913187
Dy-Er,104729,SCALE_s50_TP,-0.13310675169149078
Ho-Er,104729,SCALE_s50_TP,-0.018025563104161035
La-Ce,104729,SCALE_s50_TP,0.14872784380100623
La-Pr,104729,SCALE_s50_TP,-0.07522193017537182
La-Eu,104729,SCALE_s50_TP,-0.21356640099156676
La-Tb,104729,SCALE_s50_TP,-0.6411106531926156
La-Tm,104729,SCALE_s50_TP,-0.9424600720653826
La-Yb,104729,SCALE_s50_TP,-0.7080476311700552
La-Lu,104729,SCALE_s50_TP,-0.5390536128971302
Ce-Tm,104729,SCALE_s50_TP,-1.7770773664038608
Ce-Yb,104729,SCALE_s50_TP,-1.5374043329139355
Ce-Lu,104729,SCALE_s50_TP,-1.4912610439960314
Pr-Tm,104729,SCALE_s50_TP,-0.45821439199987224
Pr-Yb,104729,SCALE_s50_TP,-0.31404872185123156
Pr-Lu,104729,SCALE_s50_TP,-0.18796002917287713
Eu-Tm,104729,SCALE_s50_TP,-1.5041340767791218
Eu-Yb,104729,SCALE_s50_TP,-0.9037015104990598
Eu-Lu,104729,SCALE_s50_TP,-0.5333156136624047
Tb-Tm,104729,SCALE_s50_TP,-0.2611421697565679
Tb-Yb,104729,SCALE_s50_TP,-0.06304827185867912
Tb-Lu,104729,SCALE_s50_TP,0.08439414668474365
Tm-Yb,104729,SCALE_s50_TP,-0.31110381956700217
Tm-Lu,104729,SCALE_s50_TP,-0.09504776716817287
Yb-Lu,104729,SCALE_s50_TP,0.06590747127026253
Ho-Yb,104729,SCALE_s50_TP,0.08550322761760643
Er-Tm,104729,SCALE_s50_TP,-0.030587620904060087
Er-Yb,104729,SCALE_s50_TP,0.09283091158464973
La-Nd,104729,SCALE_s50_TP,0.07773263160845556
La-Sm,104729,SCALE_s50_TP,0.004148016538234489
Gd-Tm,104729,SCALE_s50_TP,-0.9813305762782181
Gd-Yb,104729,SCALE_s50_TP,-0.4126481110637299
Gd-Lu,104729,SCALE_s50_TP,-0.3356458049787405
Tb-Ho,104729,SCALE_s50_TP,-0.2068279268664468
Tb-Er,104729,SCALE_s50_TP,-0.3196257131127149
Dy-Tm,104729,SCALE_s50_TP,-0.09664810291748571
Dy-Yb,104729,SCALE_s50_TP,0.06810216537676361
Dy-Lu,104729,SCALE_s50_TP,0.13988536859894096
Ho-Lu,104729,SCALE_s50_TP,0.2656278364664042
Er-Lu,104729,SCALE_s50_TP,0.08635177058501098
La-Gd,104729,SCALE_s50_TP,-0.3463899020359671
La-Dy,104729,SCALE_s50_TP,-0.43375054473515573
La-Ho,104729,SCALE_s50_TP,-0.8692870570689315
La-Er,104729,SCALE_s50_TP,-0.8196659208845565
Ce-Ho,104729,SCALE_s50_TP,-1.3112729134524104
Ce-Er,104729,SCALE_s50_TP,-1.8463916383227716
Pr-Ho,104729,SCALE_s50_TP,-0.37328233215289863
Pr-Er,104729,SCALE_s50_TP,-0.30306382627822126
Nd-Tm,104729,SCALE_s50_TP,-2.8724061107455077
Nd-Yb,104729,SCALE_s50_TP,-2.0339337396376442
Nd-Lu,104729,SCALE_s50_TP,-1.479075310979728
Sm-Tm,104729,SCALE_s50_TP,-2.334463369865261
Sm-Yb,104729,SCALE_s50_TP,-1.5328587107310776
Sm-Lu,104729,SCALE_s50_TP,-1.142125046134129
Eu-Ho,104729,SCALE_s50_TP,-1.0304910987342915
Eu-Er,104729,SCALE_s50_TP,-1.212952938255894
Ho-Tm,104729,A2_ens_TP,0.19251888507631887
Ce-Pr,104729,A2_ens_TP,0.09472765226924151
Ce-Nd,104729,A2_ens_TP,0.18113820690196059
Ce-Sm,104729,A2_ens_TP,0.07150974856815373
Ce-Eu,104729,A2_ens_TP,-0.07103169866590231
Ce-Gd,104729,A2_ens_TP,-0.3462207528990584
Ce-Tb,104729,A2_ens_TP,-0.5915380246786865
Ce-Dy,104729,A2_ens_TP,-0.5115107166544519
Pr-Nd,104729,A2_ens_TP,0.03307287978703122
Pr-Sm,104729,A2_ens_TP,0.19651418991249858
Pr-Eu,104729,A2_ens_TP,0.09591256424795414
Pr-Gd,104729,A2_ens_TP,0.06044052710525083
Pr-Tb,104729,A2_ens_TP,-0.06837532448867223
Pr-Dy,104729,A2_ens_TP,0.12328012963254209
Nd-Sm,104729,A2_ens_TP,-0.13392553452166012
Nd-Eu,104729,A2_ens_TP,-0.3016073398015935
Nd-Gd,104729,A2_ens_TP,-0.6540485150077868
Nd-Tb,104729,A2_ens_TP,-1.1571409878153398
Nd-Dy,104729,A2_ens_TP,-0.786686893349557
Sm-Eu,104729,A2_ens_TP,-0.44201377906448336
Sm-Gd,104729,A2_ens_TP,-0.6139875254934057
Sm-Tb,104729,A2_ens_TP,-1.1082888502338948
Sm-Dy,104729,A2_ens_TP,-0.9279483703428968
Eu-Gd,104729,A2_ens_TP,-0.3602675091712937
Eu-Tb,104729,A2_ens_TP,-1.0279054163455354
Eu-Dy,104729,A2_ens_TP,-0.7132655688193927
Gd-Tb,104729,A2_ens_TP,-0.3798024566733229
Gd-Dy,104729,A2_ens_TP,-0.551316896871785
Tb-Dy,104729,A2_ens_TP,-0.23089745910477433
Nd-Ho,104729,A2_ens_TP,-0.8638042709960618
Nd-Er,104729,A2_ens_TP,-0.9458797110756505
Sm-Ho,104729,A2_ens_TP,-0.8363606252093347
Sm-Er,104729,A2_ens_TP,-0.9184648031430958
Gd-Ho,104729,A2_ens_TP,-0.41582911410214596
Gd-Er,104729,A2_ens_TP,-0.4200646562201551
Dy-Ho,104729,A2_ens_TP,-0.030329538048188054
Dy-Er,104729,A2_ens_TP,0.004377009913439589
Ho-Er,104729,A2_ens_TP,-0.07496767989202113
La-Ce,104729,A2_ens_TP,0.10758188090007614
La-Pr,104729,A2_ens_TP,0.03772529395297841
La-Eu,104729,A2_ens_TP,0.007927086601672517
La-Tb,104729,A2_ens_TP,-0.25769834589754215
La-Tm,104729,A2_ens_TP,-0.34353362196899373
La-Yb,104729,A2_ens_TP,-0.21652268312570522
La-Lu,104729,A2_ens_TP,-0.022419806175543178
Ce-Tm,104729,A2_ens_TP,-0.8417469379108289
Ce-Yb,104729,A2_ens_TP,-0.6766932669236527
Ce-Lu,104729,A2_ens_TP,-0.5322294055821182
Pr-Tm,104729,A2_ens_TP,-0.20240452900691142
Pr-Yb,104729,A2_ens_TP,-0.09284299264449869
Pr-Lu,104729,A2_ens_TP,0.05416609483582302
Eu-Tm,104729,A2_ens_TP,-0.6440977537806409
Eu-Yb,104729,A2_ens_TP,-0.3370071525768821
Eu-Lu,104729,A2_ens_TP,-0.03185809478483148
Tb-Tm,104729,A2_ens_TP,-0.0026646602134974273
Tb-Yb,104729,A2_ens_TP,0.06539361737908023
Tb-Lu,104729,A2_ens_TP,0.12715750583547936
Tm-Yb,104729,A2_ens_TP,-0.22864983471991196
Tm-Lu,104729,A2_ens_TP,-0.31582980495080415
Yb-Lu,104729,A2_ens_TP,-0.10874776067233616
Ho-Yb,104729,A2_ens_TP,0.037183065398120885
Er-Tm,104729,A2_ens_TP,0.062236393177332316
Er-Yb,104729,A2_ens_TP,0.050482888792990455
La-Nd,104729,A2_ens_TP,0.12529925776395834
La-Sm,104729,A2_ens_TP,0.12235321777108898
Gd-Tm,104729,A2_ens_TP,-0.48553271077735727
Gd-Yb,104729,A2_ens_TP,-0.2630355592157263
Gd-Lu,104729,A2_ens_TP,-0.08282197624076404
Tb-Ho,104729,A2_ens_TP,-0.04128800236763519
Tb-Er,104729,A2_ens_TP,-0.09452347299819319
Dy-Tm,104729,A2_ens_TP,0.09794126909406042
Dy-Yb,104729,A2_ens_TP,0.14362913065405425
Dy-Lu,104729,A2_ens_TP,0.15184662054599696
Ho-Lu,104729,A2_ens_TP,0.12453557140838989
Er-Lu,104729,A2_ens_TP,-0.09252993925539177
La-Gd,104729,A2_ens_TP,-0.08869206955774422
La-Dy,104729,A2_ens_TP,-0.09512202549543725
La-Ho,104729,A2_ens_TP,-0.44094806220934313
La-Er,104729,A2_ens_TP,-0.28618461752253466
Ce-Ho,104729,A2_ens_TP,-0.7309577072356976
Ce-Er,104729,A2_ens_TP,-0.9741248438872174
Pr-Ho,104729,A2_ens_TP,-0.2037284781917965
Pr-Er,104729,A2_ens_TP,-0.13490314719229635
Nd-Tm,104729,A2_ens_TP,-1.6180017302589338
Nd-Yb,104729,A2_ens_TP,-1.1921965061195117
Nd-Lu,104729,A2_ens_TP,-0.581571487101324
Sm-Tm,104729,A2_ens_TP,-1.2941959571915587
Sm-Yb,104729,A2_ens_TP,-0.8584061245556069
Sm-Lu,104729,A2_ens_TP,-0.4030458988019774
Eu-Ho,104729,A2_ens_TP,-0.6152895281357051
Eu-Er,104729,A2_ens_TP,-0.6192677904223687
Ho-Tm,104729,A2_run,0.1633366128358541
Ce-Pr,104729,A2_run,0.1137758960119366
Ce-Nd,104729,A2_run,0.19849022552935147
Ce-Sm,104729,A2_run,0.11581117251995254
Ce-Eu,104729,A2_run,-0.03541414996163872
Ce-Gd,104729,A2_run,-0.2956617527769936
Ce-Tb,104729,A2_run,-0.6320704497827996
Ce-Dy,104729,A2_run,-0.4495769606701223
Pr-Nd,104729,A2_run,0.13986831349994
Pr-Sm,104729,A2_run,0.19283700408483917
Pr-Eu,104729,A2_run,0.10083330605427365
Pr-Gd,104729,A2_run,0.07131738711745572
Pr-Tb,104729,A2_run,-0.1193294383202681
Pr-Dy,104729,A2_run,0.13791964815273605
Nd-Sm,104729,A2_run,-0.13602114053000713
Nd-Eu,104729,A2_run,-0.25956268105458236
Nd-Gd,104729,A2_run,-0.7208094529036064
Nd-Tb,104729,A2_run,-1.2951729178122862
Nd-Dy,104729,A2_run,-0.9220359211645675
Sm-Eu,104729,A2_run,-0.3047540597757099
Sm-Gd,104729,A2_run,-0.7024108950311116
Sm-Tb,104729,A2_run,-0.7087926413459482
Sm-Dy,104729,A2_run,-1.1401457071912842
Eu-Gd,104729,A2_run,-0.12496231824221615
Eu-Tb,104729,A2_run,-0.5991933112921768
Eu-Dy,104729,A2_run,-0.5671172233299406
Gd-Tb,104729,A2_run,-0.05455991692776685
Gd-Dy,104729,A2_run,-0.6266087099856985
Tb-Dy,104729,A2_run,-0.030495891208994097
Nd-Ho,104729,A2_run,-0.9280400778073843
Nd-Er,104729,A2_run,-1.074931378671503
Sm-Ho,104729,A2_run,-0.9054674245209882
Sm-Er,104729,A2_run,-1.0591465940198521
Gd-Ho,104729,A2_run,-0.4406996865201469
Gd-Er,104729,A2_run,-0.5102201624139862
Dy-Ho,104729,A2_run,-0.08468170105879125
Dy-Er,104729,A2_run,0.008897654012714473
Ho-Er,104729,A2_run,-0.1453139422366969
La-Ce,104729,A2_run,0.09187107363437119
La-Pr,104729,A2_run,0.03656905090138152
La-Eu,104729,A2_run,0.03049160055435529
La-Tb,104729,A2_run,-0.28943715677500537
La-Tm,104729,A2_run,-0.29613905750977
La-Yb,104729,A2_run,-0.19446581482777203
La-Lu,104729,A2_run,0.008752685407685812
Ce-Tm,104729,A2_run,-0.6822644045667108
Ce-Yb,104729,A2_run,-0.5395336631588847
Ce-Lu,104729,A2_run,-0.45079626101665493
Pr-Tm,104729,A2_run,-0.17989256326357705
Pr-Yb,104729,A2_run,-0.07120400095078971
Pr-Lu,104729,A2_run,0.06677186316037309
Eu-Tm,104729,A2_run,-0.6024730486372751
Eu-Yb,104729,A2_run,-0.30442539810307756
Eu-Lu,104729,A2_run,-0.07698341725186797
Tb-Tm,104729,A2_run,-0.03648626663672738
Tb-Yb,104729,A2_run,0.02187171062380877
Tb-Lu,104729,A2_run,0.09067423214514925
Tm-Yb,104729,A2_run,-0.13227628098495714
Tm-Lu,104729,A2_run,-0.23418919933733218
Yb-Lu,104729,A2_run,-0.5346561373209799
Ho-Yb,104729,A2_run,0.10252096104152864
Er-Tm,104729,A2_run,0.06186513757070622
Er-Yb,104729,A2_run,0.022838528003461644
La-Nd,104729,A2_run,0.14368808633290853
La-Sm,104729,A2_run,0.1335189752140301
Gd-Tm,104729,A2_run,-0.5103724521482207
Gd-Yb,104729,A2_run,-0.23839149176932262
Gd-Lu,104729,A2_run,-0.1420954215329211
Tb-Ho,104729,A2_run,-0.07775392242382728
Tb-Er,104729,A2_run,-0.05177253092305478
Dy-Tm,104729,A2_run,0.07534237114089692
Dy-Yb,104729,A2_run,0.12605233611452227
Dy-Lu,104729,A2_run,0.11379276032062646
Ho-Lu,104729,A2_run,0.08506272717893593
Er-Lu,104729,A2_run,-0.06928951847414666
La-Gd,104729,A2_run,-0.09548424111431908
La-Dy,104729,A2_run,-0.08614762535357978
La-Ho,104729,A2_run,-0.40037390363717384
La-Er,104729,A2_run,-0.2374365468394013
Ce-Ho,104729,A2_run,-0.633351220697375
Ce-Er,104729,A2_run,-0.7755692665251639
Pr-Ho,104729,A2_run,-0.17459654645105327
Pr-Er,104729,A2_run,-0.10935163307703522
Nd-Tm,104729,A2_run,-1.5950086359220625
Nd-Yb,104729,A2_run,-1.008656579368079
Nd-Lu,104729,A2_run,-0.47729657156170147
Sm-Tm,104729,A2_run,-1.3033732123234785
Sm-Yb,104729,A2_run,-0.8119288413889629
Sm-Lu,104729,A2_run,-0.42396708573151987
Eu-Ho,104729,A2_run,-0.8311160880028139
Eu-Er,104729,A2_run,-0.6295910216900424
Ho-Tm,104729,A2_run_TP,0.18428793875331517
Ce-Pr,104729,A2_run_TP,0.1080786346388436
Ce-Nd,104729,A2_run_TP,0.2282722261169664
Ce-Sm,104729,A2_run_TP,0.10339892390487149
Ce-Eu,104729,A2_run_TP,-0.037069791504585226
Ce-Gd,104729,A2_run_TP,-0.29897922125026066
Ce-Tb,104729,A2_run_TP,-0.5369780555284347
Ce-Dy,104729,A2_run_TP,-0.46586089531653174
Pr-Nd,104729,A2_run_TP,0.04439880448987499
Pr-Sm,104729,A2_run_TP,0.19718316739262198
Pr-Eu,104729,A2_run_TP,0.09403399273551072
Pr-Gd,104729,A2_run_TP,0.05768912242878643
Pr-Tb,104729,A2_run_TP,-0.05398894972318491
Pr-Dy,104729,A2_run_TP,0.1228049796139844
Nd-Sm,104729,A2_run_TP,-0.14417786326329352
Nd-Eu,104729,A2_run_TP,-0.30064757012194243
Nd-Gd,104729,A2_run_TP,-0.6583830829117885
Nd-Tb,104729,A2_run_TP,-1.1443375722618927
Nd-Dy,104729,A2_run_TP,-0.7902834298589163
Sm-Eu,104729,A2_run_TP,-0.42067304280268014
