feature_set,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.23675564257028628,0.12458003300418977,0.3987901175170321,0.0001999600079984003,81,131,79,5000,0.3357911879610578,55,0.21374045801526717,0.06740096094896557,0.10257063702994693,0.37094064811062566,0.0007413769629381839,0.11640650082856782,0.3804250696062807,-0.010026681100274765,-0.04575083868863496,True,A4 information null: is the gain information or just rows/regularisation?,0.23675564257028628,0.19168406190340256,0.29834815279883203,5,5
MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.2307797739294967,0.11203871788696072,0.40063653400395105,0.0001999600079984003,74,131,79,5000,0.3422055697731325,50,0.21374045801526717,0.07221506757015807,0.08701061833340931,0.37454892952558405,0.0020141692443782083,0.09989084923118623,0.37980384330291433,-0.028077925538198285,-0.056023597441763495,True,A4 information null: is the gain information or just rows/regularisation?,0.23077977392949672,0.16091838788874813,0.2840074882305317,5,5
MC_donors,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.07363317460661625,0.0425571632201891,0.11042213274531386,0.0001999600079984003,76,131,79,5000,0.07258982134058804,50,0.21374045801526717,0.016838825728059354,0.040109647763678404,0.10715670144955411,3.748651052710078e-05,0.04664248193562948,0.11942883286481584,0.060697654093910605,0.05097408189141392,True,A4 information null: is the gain information or just rows/regularisation?,0.07363317460661627,0.05363222657856146,0.09327839378314644,5,5
MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.06468534672242422,-0.11890782510009086,-0.006707327094261157,0.9834033193361328,50,131,79,5000,-0.062406063592915284,29,0.21374045801526717,0.02674224294203283,-0.11792506269702041,-0.011445630747828034,0.01789972428030435,-0.11626714115753196,-0.0034104055298331292,0.024065954281736284,0.01072255073286027,True,how much of the apparent gain survives destroying the new labels?,-0.06468534672242424,-0.1018739196279225,-0.033013968553503886,0,5
MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.05127044805823741,-0.10967818713275933,0.0062892896806207655,0.9632073585282943,56,131,79,5000,-0.061087784588727566,36,0.21374045801526717,0.0274227255359156,-0.10586490081024248,0.00332400469376766,0.06528740498631774,-0.10722661110929284,0.007940812921405551,0.012533469508069276,0.010101442943950075,True,how much of the apparent gain survives destroying the new labels?,-0.05127044805823742,-0.07851885843125223,-0.02183809335379844,0,5
MC_donors,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.05575738221623401,-0.08813732618812987,-0.022268216138457482,0.9998000399920016,48,131,79,5000,-0.03993883898795727,30,0.21374045801526717,0.015948652272369118,-0.08750870984417698,-0.02400605458829104,0.0007823208710996878,-0.09290501393617259,-0.02655717181612058,-0.0441309779476149,-0.04778609361448313,True,how much of the apparent gain survives destroying the new labels?,-0.05575738221623401,-0.08144239906844268,-0.041509039922818576,0,5
MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.003444237925438232,-0.009605809316122954,0.0010991336161579376,0.9204159168166367,59,131,79,5000,-0.004166523742067829,33,0.21374045801526717,0.0027826982350979902,-0.008984164550170532,0.0020956886992940676,0.2195278766673918,-0.009014144641530305,0.0014978814775405038,0.01855011304703803,0.039151806299386506,False,derived (not pre-registered): needed to score A4's first clause,-0.0034442379254382323,-0.009238467705757807,0.004467541343881358,1,5
MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.005101362005526005,-0.01061870804572757,0.0001649360674437459,0.9712057588482303,55,131,79,5000,-0.003840137040941684,36,0.21374045801526717,0.002565498866552499,-0.010208877904041763,6.153892989752517e-06,0.05026993477677499,-0.01109277802634521,-0.00021874217539214548,-0.006517279650583849,-0.0361768700911957,False,derived (not pre-registered): needed to score A4's first clause,-0.005101362005526004,-0.007254885632213215,-1.0310750976221428e-05,0,5
MC_donors,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0066118404399861195,0.0020416663608324535,0.010437347259987611,0.0005998800239952009,79,131,79,5000,0.005990716286355738,45,0.21374045801526717,0.0022792079520376463,0.0020742859694596744,0.011149394910512565,0.0048325476080789305,0.002837753389478783,0.011363686175009833,0.06521853970954372,0.09910959108002625,False,derived (not pre-registered): needed to score A4's first clause,0.006611840439986133,0.0033109332775396404,0.012048150529218713,5,5
MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.4611488431589001,0.16204330313164628,0.8259971446835358,0.0007998400319936012,28,42,37,5000,0.5401791383862156,26,0.09523809523809523,0.17128160418324204,0.11377364923655892,0.8085240370812412,0.010700031111646975,0.18206201651021228,0.8690170167765805,0.020054370352950636,0.031362260691562206,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.5496023031960698,0.3885947285002997,0.6836040591147239,5,5
MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.4720986066474069,0.16773897362924522,0.8498642626729896,0.0007998400319936012,28,42,37,5000,0.5494947369920511,25,0.09523809523809523,0.17591503850025983,0.11532637238278498,0.8288708409120288,0.010933018826956103,0.185120483863073,0.8878933014939699,0.0220601179411501,0.030656597568635778,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.557281644454757,0.391600995595947,0.6886080715392053,5,5
MC_donors,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.05412212663621271,0.004611990809385633,0.1070003325681645,0.016996600679864027,27,42,37,5000,0.06890545129063723,26,0.09523809523809523,0.025729359997546702,0.001940565976121869,0.10630368729630355,0.04247260065603179,0.003438433565460584,0.1054546169178756,0.004010615991203968,-0.016224372904529168,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.07482151334788172,0.05156183772028881,0.08921233474131592,5,5
MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.47200454280215437,0.1703384917772826,0.8403823396898668,0.0003999200159968006,28,42,37,5000,0.5512110114779978,26,0.09523809523809523,0.17157427009972942,0.1240357948902937,0.819973290714015,0.009240065985954053,0.19202029464034384,0.8802291314435776,0.01855011304703803,0.030980119392900775,True,row-budget-matched depth control: help at BASE's row count?,0.5597310173964963,0.424952344581707,0.6768300463386926,5,5
MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.48481158799260127,0.17991309119061277,0.8598886827044672,0.0007998400319936012,28,42,37,5000,0.5621542461096706,24,0.09523809523809523,0.17587335226923237,0.12812389732304963,0.8414992786621529,0.009111485125724834,0.1965225089126708,0.8979298819096978,0.020555799371180145,0.030175884721202584,True,row-budget-matched depth control: help at BASE's row count?,0.5674197804058763,0.4203020726334762,0.6822502074778438,5,5
MC_donors,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.05211137965530303,0.0014563306680186313,0.10490138167329595,0.022195560887822437,26,42,37,5000,0.06605759599281028,25,0.09523809523809523,0.025859383829447805,-0.0003338815582509258,0.10455664086885699,0.05139937224485906,-0.0004915056668531419,0.10263497441809658,-0.007018616792533281,-0.01775446813660315,True,row-budget-matched depth control: help at BASE's row count?,0.07280921490230559,0.0496628130496029,0.0888345984755721,5,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.5124860211296747,0.2356049847163922,0.8415791233585684,0.0001999600079984003,28,42,37,5000,0.5841568052521121,25,0.09523809523809523,0.15320960044454973,0.20176254957547163,0.8232094926838778,0.0019333077475980852,0.23774405834296441,0.8458605152345359,-0.0040106159912038294,0.008455163482140598,True,A4 information null: is the gain information or just rows/regularisation?,0.58781949604425,0.3872722159082863,0.7289553830593765,5,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5165052007004702,0.22724029614752767,0.8490233634411471,0.0001999600079984003,26,42,37,5000,0.5889318527264102,23,0.09523809523809523,0.16008617904613176,0.19183538133712819,0.8411750200638123,0.0026700169281365107,0.23283087918417988,0.8582716807745443,0.004511946203065805,0.0073376906280737545,True,A4 information null: is the gain information or just rows/regularisation?,0.5926101736846745,0.4209388173759643,0.7261760506421067,5,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.06958375581262459,0.019209401905259292,0.1274741259323842,0.002999400119976005,27,42,37,5000,0.08210807783179695,24,0.09523809523809523,0.027799718517705168,0.013203313457921605,0.12596419816732757,0.01698969589035676,0.019973293004734882,0.1293163973390453,-0.0025066308995717666,0.012928417180905323,True,A4 information null: is the gain information or just rows/regularisation?,0.0900733733564824,0.026929702418048315,0.12374911905529083,5,5
MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.05133717797077458,-0.18704530128623653,0.09720076754483471,0.7746450709858028,13,42,37,5000,-0.04397766686589695,13,0.09523809523809523,0.07081492769645521,-0.19495650801181974,0.09228215207027057,0.4731696246779279,-0.17921465227059313,0.10872863113269962,0.016544501343174756,0.022804359081611065,True,how much of the apparent gain survives destroying the new labels?,-0.03821719284818018,-0.11172478666758076,0.0061271799807365,2,5
MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.044406594053063415,-0.18865458512314537,0.11180336520793664,0.7326534693061387,19,42,37,5000,-0.03943711573435911,18,0.09523809523809523,0.07420918768397909,-0.19490980241257372,0.1060966143064469,0.5533213375089753,-0.17858040176305232,0.12174534015012344,0.021558673039087442,0.019264508210044103,True,how much of the apparent gain survives destroying the new labels?,-0.03532852922991737,-0.06289742940137671,-0.010626472739986088,0,5
MC_donors,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.015461629176411881,-0.05420074025574686,0.025813683235541427,0.7918416316736653,18,42,37,5000,-0.013202626541159723,16,0.09523809523809523,0.02030869868615871,-0.056649579149529915,0.02572632079670615,0.45141843653720126,-0.05307727253999116,0.028510757721413163,0.019051527317045326,0.013339689482412685,True,how much of the apparent gain survives destroying the new labels?,-0.015251860008600685,-0.05547594393480158,0.024632135302240496,2,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.010855699643254276,-0.020572533228475423,-0.0007628641468735342,0.9822035592881424,17,42,37,5000,-0.011031873091782446,14,0.09523809523809523,0.004944715463362567,-0.020884047411055165,-0.0008273518754533873,0.034663924951770335,-0.020698929399859692,-0.0009290590161632077,-0.01704589771498915,-0.003948825759900388,False,derived (not pre-registered): needed to score A4's first clause,-0.010128714200426723,-0.03635761608140736,0.006774012776031065,1,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.012712981345194446,-0.02344656893458982,-0.001808429722751969,0.9896020795840832,16,42,37,5000,-0.012659509117619483,15,0.09523809523809523,0.005491630621039153,-0.023850524463324495,-0.0015754382270643952,0.026428645477577197,-0.02368472575602778,-0.0019248806835549148,-0.0040106159912038294,-0.007454050788719569,False,derived (not pre-registered): needed to score A4's first clause,-0.010138135951119306,-0.028701077037529135,0.00813810644916898,1,5
MC_donors,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.002010746980909688,-0.0019762028886268416,0.006424480597216928,0.16236752649470107,21,42,37,5000,0.0028478552978269327,19,0.09523809523809523,0.002201779368209681,-0.002454668547238892,0.006476162509058268,0.36719363991062925,-0.0022328871102010902,0.0061866697386013855,-0.03058563299422953,-0.017467148041385487,False,derived (not pre-registered): needed to score A4's first clause,0.0020122984455761364,-0.002799795184643006,0.008129305223236339,3,5
MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.22144654968361757,0.08110265648372761,0.44086982543284936,0.0001999600079984003,58,105,65,5000,0.34845489061846285,41,0.21904761904761905,0.0911536370726003,0.039346225804771345,0.40354687356246377,0.01794211823879786,0.0703648150072261,0.4212412109390802,-0.006517279650583849,-0.04279160136677688,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2507075838459678,0.1914358985219764,0.3167838025617317,5,5
MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.23046298852053818,0.08435697451344314,0.45852563021545417,0.0003999200159968006,63,105,65,5000,0.3623941379537872,41,0.21904761904761905,0.09613753245397415,0.03840618904430443,0.4225197879967719,0.01944965401759183,0.069531955283608,0.43378280144248516,-0.014538956187067702,-0.04926343791870819,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.25506826312231534,0.17962678378848682,0.33557526580946606,5,5
MC_donors,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.022700478734148426,0.00023648460353687588,0.05140410176803276,0.02419516096780644,51,105,65,5000,0.038322057688527936,40,0.21904761904761905,0.012029986744353018,-0.0013321825260943568,0.04673313999439121,0.06369865410237804,-0.000736776295571001,0.04964058671194078,-0.018048703440788155,-0.014732126194344186,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.03205785168130059,0.027536620398303166,0.03907215816349763,5,5
MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.22831321553859155,0.08565271303291372,0.4493561173660722,0.0001999600079984003,57,105,65,5000,0.35603756126170066,40,0.21904761904761905,0.09273388127446126,0.043055990956624074,0.413570440120559,0.01651946465631367,0.07254613896270823,0.42778395571108524,-0.009023984261129074,-0.04779336127477988,True,row-budget-matched depth control: help at BASE's row count?,0.25563582087211195,0.19695305277699585,0.32210674779851506,5,5
MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.23505443322262193,0.08662982036391488,0.46465532294018097,0.0001999600079984003,60,105,65,5000,0.36586322200483273,40,0.21904761904761905,0.09702184054651666,0.04123102524636288,0.42887784119888095,0.018246431965002686,0.07174267993676946,0.43834180980251053,-0.010528033237178323,-0.05170786569159601,True,row-budget-matched depth control: help at BASE's row count?,0.26047403500253175,0.18684184971796677,0.33835301834646125,5,5
MC_donors,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.01684953433178261,-0.0061703627043258975,0.04740199410144329,0.07818436312737452,48,105,65,5000,0.033789643510129745,37,0.21904761904761905,0.0129717867866691,-0.009064588801432665,0.042763657464997884,0.1986259368516618,-0.008344121857802124,0.044488213146597955,-0.028077925538198285,-0.028761816448995992,True,row-budget-matched depth control: help at BASE's row count?,0.026714189681834043,0.018084704228110465,0.036881153775036285,5,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.2775713460405785,0.14818082823002682,0.47212010729142356,0.0001999600079984003,62,105,65,5000,0.39575318739544013,46,0.21904761904761905,0.08192183124664704,0.11391367442314193,0.44122901765801503,0.0012079384753759942,0.13492059184609279,0.45203259678740826,-0.02306302451252785,-0.04841450555543428,True,A4 information null: is the gain information or just rows/regularisation?,0.3204536304499719,0.22988458464758535,0.4215480152324754,5,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.2823963849385821,0.140017953056383,0.4923052178939928,0.0001999600079984003,61,105,65,5000,0.4167695686925002,46,0.21904761904761905,0.09086058132463617,0.10088150721781206,0.4639112626593521,0.002809026211225504,0.11999371100053663,0.4634218691719322,-0.03209034878725277,-0.06433767549580535,True,A4 information null: is the gain information or just rows/regularisation?,0.3195834220271105,0.21245991403677825,0.4088670617628173,5,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.06996765906498996,0.036782709607501726,0.1036478688648017,0.0001999600079984003,60,105,65,5000,0.0705149354436743,42,0.21904761904761905,0.0158420768008211,0.03831947245401128,0.10161584567596864,3.946818136872662e-05,0.03792529645567184,0.10494887640936458,-0.012032106029748954,0.021406198126721936,True,A4 information null: is the gain information or just rows/regularisation?,0.08109405204806808,0.057736558722260904,0.11276541004128414,5,5
MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.05612479635696092,-0.12214244050199638,0.020342223790752376,0.9406118776244751,45,105,65,5000,-0.04729829677697727,23,0.21904761904761905,0.033040780066327366,-0.122131342497252,0.009881749783330167,0.09424164591726643,-0.11670120260670619,0.027059456835801354,0.0366049457959125,0.01278204961961457,True,how much of the apparent gain survives destroying the new labels?,-0.06974604660400406,-0.1272846968210865,-0.01290388615103467,0,5
MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.051933396418043815,-0.12376356188238513,0.02128981478618353,0.9322135572885423,50,105,65,5000,-0.05437543073871296,30,0.21904761904761905,0.03407645787094789,-0.12000894682094396,0.016142153984856328,0.1324287918821835,-0.11997885133348302,0.026912984964202503,0.02757640573939172,0.013929693117057981,True,how much of the apparent gain survives destroying the new labels?,-0.06451515890479512,-0.10492349130899432,-0.030932622207569847,0,5
MC_donors,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.04726718033084153,-0.07463531405484686,-0.013011181494696553,0.9966006798640272,41,105,65,5000,-0.03219287775514638,25,0.21904761904761905,0.015141719038887499,-0.07751624147217387,-0.017018119189509177,0.0026987178079922996,-0.07616832092423906,-0.015191390312553902,-0.0020053039636734648,-0.03113561988286426,True,how much of the apparent gain survives destroying the new labels?,-0.04903620036676749,-0.08522878964298099,-0.02976911157288422,0,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.006866665854973997,-0.01596911662354794,7.087168845675103e-05,0.9732053589282144,44,105,65,5000,-0.007582670643237834,26,0.21904761904761905,0.004108494331424561,-0.015074326815456986,0.0013409951055089915,0.09953896607292972,-0.015125000787560246,0.0008253686357104043,0.027074892876565382,0.04037757471250358,False,derived (not pre-registered): needed to score A4's first clause,-0.004928237026144188,-0.01728370128463398,0.004993847173797404,1,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.004591444702083701,-0.014428173550640236,0.004246223101077536,0.8590281943611278,46,105,65,5000,-0.0034690840510455036,31,0.21904761904761905,0.0044297238054336885,-0.013440835308635598,0.0042579459044681965,0.3038656506460633,-0.01392985397762576,0.0046137210775654925,0.014037579350310981,0.007205903622459348,False,derived (not pre-registered): needed to score A4's first clause,-0.005405771880216427,-0.014562468683053442,0.0019306984168897883,1,5
MC_donors,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.005850944402365819,0.0006022446864326734,0.010083889067598871,0.01259748050389922,58,105,65,5000,0.004532414178398183,34,0.21904761904761905,0.0025438506466417105,0.0007690185294144357,0.010932870275317202,0.024717404141434113,0.0015473989268006867,0.011352534827423223,0.08331635009329552,0.09448359835883759,False,derived (not pre-registered): needed to score A4's first clause,0.0053436619994665455,0.0021910043884613276,0.009882742921266226,5,5
