comparison,status,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
S3_M_SELECTED_vs_B2_PAIRMEAN,registered,mae_adjacent,B2_PAIRMEAN,M_SELECTED,0.013018830028426572,0.0020710497580729357,0.02949387208600092,0.001078901218565811,0.02796467290537387,0.0198,0.007017658231576846,0.019649443048415167,0.01777038089488721,83,48,5,5,0.010547300934023701,0.0175951828574583,True,0.02,True,
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,registered,mae_adjacent,B4_HEAVIER_ALWAYS,M_SELECTED,0.040438381771168624,0.01709793999690669,0.07520504730918764,0.011005603302797267,0.06847666803617802,0.0,0.015465559494452597,0.04330356658446727,0.04883232698455117,83,54,5,5,0.03578653189726249,0.057433417288299544,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,sign_acc_strong,C_DIRECT_ROW,M_SELECTED,0.016098629215366003,-0.06809214408990974,0.11576673727610494,-0.07199406718144195,0.1115947286383955,0.6866,0.046110069528772175,0.1291081946805621,0.023321406680796835,86,38,4,5,-0.009108362384996562,0.04505899106137264,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,sign_acc_strong,B1_MEAN_CURVE,M_SELECTED,0.1181623810327637,-0.0026615706856215793,0.26701496546377185,-0.016585234012928555,0.2539037102631757,0.0558,0.06832854704467665,0.19131993172509462,0.12919158523953286,86,56,5,5,0.08913822536536886,0.15498585759840852,True,0.02,False,
S2_M_SELECTED_vs_B3_NN_TANIMOTO,registered,sign_acc_strong,B3_NN_TANIMOTO,M_SELECTED,0.1636452223353539,-0.021060296649158806,0.28504802274044555,0.021778050953438197,0.32398399278346746,0.0936,0.08136882532870711,0.22783271092037988,0.032144153191533686,86,49,5,5,0.07076037688210207,0.18507359997079922,True,0.02,False,
S3_M_SELECTED_vs_B2_PAIRMEAN,registered,sign_acc_strong,B2_PAIRMEAN,M_SELECTED,0.11450143196807426,-0.00861176538707805,0.26937968307357724,-0.02236767171432813,0.2568033082182032,0.0664,0.07056267207489089,0.19757548180969448,0.12569748738084038,86,52,5,5,0.08447480558482051,0.15118575402053405,True,0.02,False,
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,registered,sign_acc_strong,B4_HEAVIER_ALWAYS,M_SELECTED,0.10814676275708467,-0.01833316864254325,0.2747647714503699,-0.033391238535711146,0.2589281681306745,0.0914,0.07468049706795221,0.2091053917902662,0.1261314923775386,86,38,5,5,0.07746015693591217,0.1501817796128221,True,0.02,False,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,pair_spearman,C_DIRECT_ROW,M_SELECTED,-0.004224375823647833,-0.08512502798941136,0.08268032246667636,-0.09827841225342179,0.07095811781955523,0.9502,0.041946215513963166,0.11744940343909685,0.013418543105362269,84,36,2,5,-0.01674697691973414,0.021217204902075952,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,pair_spearman,B1_MEAN_CURVE,M_SELECTED,0.18743549011414404,0.054553685269691295,0.3582238123637664,0.04275182272651269,0.3451439254584362,0.0066,0.07728067567832989,0.21638589189932367,0.22217144720912718,84,61,5,5,0.15265175366718306,0.23219791098703915,True,0.02,True,
S2_M_SELECTED_vs_B3_NN_TANIMOTO,registered,pair_spearman,B3_NN_TANIMOTO,M_SELECTED,0.27434070317933984,-0.020268678090736944,0.48355682150077905,0.04398721450308919,0.5630721372759715,0.0816,0.13913685921642313,0.38958320580598477,0.023450774194791864,84,53,5,5,0.09299079734907435,0.29768252253126315,True,0.02,False,
S3_M_SELECTED_vs_B2_PAIRMEAN,registered,pair_spearman,B2_PAIRMEAN,M_SELECTED,0.16907179310545414,0.03902889788147317,0.34670983304264696,0.028586066804968467,0.3341756074248501,0.0108,0.07878861841923175,0.2206081315738489,0.19745279576919822,84,60,5,5,0.1320854576536614,0.2139548071078648,True,0.02,True,
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,registered,pair_spearman,B4_HEAVIER_ALWAYS,M_SELECTED,0.18625624959516549,0.04735868666048811,0.3914622769566205,0.030183524133475942,0.3678034895083353,0.0058,0.08952668875708647,0.2506747285198421,0.22392587150287452,84,48,5,5,0.14808966384188496,0.25735674697488775,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,curve_spearman,C_DIRECT_ROW,M_SELECTED,0.04867955194597375,-0.09546232963075825,0.2213448390610514,-0.1145239604454112,0.20459072900689465,0.485,0.08013626275445246,0.22438153571246686,0.07894823766047178,84,41,5,5,0.016669257633273295,0.10093854624932891,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,curve_spearman,B1_MEAN_CURVE,M_SELECTED,0.2550615739921377,0.052450358831890094,0.512940545311289,0.021144796236480037,0.4848480248579892,0.016,0.11651936309747424,0.32625421667292787,0.3145948945044369,84,60,5,5,0.20914127881549574,0.3285175628808131,True,0.02,True,
S2_M_SELECTED_vs_B3_NN_TANIMOTO,registered,curve_spearman,B3_NN_TANIMOTO,M_SELECTED,0.3270076300198078,-0.0032024881009269975,0.538965160701923,0.06978868945975397,0.6055516544633651,0.0532,0.1457982514542734,0.40823510407196545,0.07690844674957427,84,51,5,5,0.1624099672902509,0.3547184583892252,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.0026091826515468623,-0.0395430064056175,0.036412862844509994,-0.04302207428471816,0.03290230610141759,0.9038,0.018900252827558105,0.05292070791716269,-0.005951525209387603,90,46,2,5,-0.010744903970477193,0.009605889686936809,False,0.02,False,False
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.005791284136246265,-0.042991542171857036,0.03667488171756273,-0.04474118937504854,0.03452308557336095,0.7712,0.01983743507717207,0.055544818216081794,-0.0036579990527898804,90,42,1,5,-0.015306074323465117,0.006565696861297464,False,0.02,False,False
X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.010616145515688045,-0.0038854758593126065,0.029528122979174353,-0.0034491311893708565,0.03058454779194172,0.1578,0.008488875032696288,0.023768850091549606,0.008408064375968529,90,54,5,5,0.006349707187598997,0.013820981868205774,True,0.02,False,False
X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.014339976205186825,-0.0033823511269957477,0.035140692055460165,-0.0016399589803888003,0.038159792007237535,0.1128,0.00965434211014468,0.027032157908405102,0.009954306716268183,90,54,5,5,0.00836011168177146,0.018307702860178916,True,0.02,False,False
X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.0035305609618587037,-0.006862538968452885,-0.0007038495043960272,-0.0069084876909896575,-0.0007343105854842673,0.0176,0.0015396539041741268,0.004311030931687555,-0.004501906347202162,90,31,0,5,-0.004192953705384703,-0.002882594394377561,True,0.02,False,False
X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_all,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.021970842359892846,-0.0498728357695905,0.0032720171569524054,-0.051711555048233174,0.0020739123444852453,0.0864,0.013405060791758924,0.037534170216924984,-0.032582258226628524,90,42,1,5,-0.026169205061571336,-0.01526247687411733,True,0.02,False,False
X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,exploratory,mae_all,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.016722286736644866,-0.006418788341467828,0.042479277106208926,-0.00310905881769698,0.04768639906314996,0.1496,0.012202866131241424,0.03416802516747598,0.017289235876128538,90,57,5,5,0.008210200426310491,0.020882245987440692,True,0.02,False,False
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,exploratory,mae_all,M_SELECTED,M_PHYSICS_radius+radius_sq,0.0034969585694099585,-0.006431536858036876,0.01525950042755488,-0.005006801370780713,0.01754857065557681,0.4894,0.005377042219079973,0.015055718213423924,0.0029296462907723994,90,45,4,5,0.0004968487005661236,0.004693089098770384,True,0.02,False,False
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,exploratory,mae_all,M_SELECTED,X_PHYSICS+RESID_K1,0.0003148570847105548,-0.008179238412302357,0.013008574875919015,-0.007955888893511261,0.013355125340088196,0.9566,0.005420522778986553,0.015177463781162347,0.005223172447370127,90,35,3,5,-0.00169631714463277,0.002416517523355435,False,0.02,False,False
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.003227751302978554,-0.06816332177609849,0.06562869133866182,-0.07577177776566661,0.05875775978501722,0.9398,0.033199817692895706,0.09295948954010796,-0.008944041279909304,88,47,2,5,-0.01647425999790349,0.01890733486377487,False,0.02,False,
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.0055694489814371384,-0.06995682918966596,0.06763651610990418,-0.07615626050044919,0.06169822031137298,0.8844,0.03410268159556023,0.09548750846756864,-0.0036086211234893782,88,40,2,5,-0.020007537250865987,0.01647505942678526,False,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.015781566477985006,-0.00993604984582518,0.04954404734539396,-0.009526975147490752,0.05027346192747499,0.2332,0.015009892788163953,0.04202769980685907,0.012801055934196738,88,51,5,5,0.008854276043573367,0.02226767115043323,True,0.02,False,
X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.02267504019114351,-0.006994442855766948,0.05771576387727373,-0.00434264659642315,0.06147817149256658,0.1326,0.01612538098065752,0.04515106674584105,0.01539895757416188,88,51,5,5,0.013129105728809116,0.029495955871092907,True,0.02,False,
X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.002768181249858217,-0.005667533974450004,0.0004911612238221581,-0.00581519170823624,0.00040247225248249435,0.0946,0.0015637409437624828,0.004378474642534952,-0.0034440684548459203,88,34,0,5,-0.0034053888200952964,-0.002017767931473259,True,0.02,False,
X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_far,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.03385786161958606,-0.08447758748260634,0.01132995975527939,-0.08824510599582336,0.00879087998869841,0.1372,0.024028299458824263,0.06727923848470793,-0.05377230548999211,88,42,1,5,-0.04192390438465776,-0.020761939849768013,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,exploratory,mae_far,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.023395591119796312,-0.016185791562898143,0.06760868287773936,-0.010066100198888412,0.07620028289462413,0.2422,0.020649289486217103,0.05781801056140788,0.024487678635866563,88,56,5,5,0.008529791571455406,0.030042218744351642,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,exploratory,mae_far,M_SELECTED,M_PHYSICS_radius+radius_sq,0.004386273338832753,-0.010183379601639338,0.021268157080879035,-0.00843021802963078,0.02441805239245532,0.5526,0.007892074201296218,0.02209780776362941,0.0027425814217605237,88,44,4,5,-0.0004300561856389698,0.006623881036092052,False,0.02,False,
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,exploratory,mae_far,M_SELECTED,X_PHYSICS+RESID_K1,0.0020445756603741662,-0.010060654055980132,0.020059099096994625,-0.0099605568419333,0.020211522964097433,0.7682,0.007686515442656557,0.021522243239438358,0.008078001578180448,88,39,3,5,-0.0012918348080409618,0.005453155417865649,False,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.004350785431155813,-0.012366454128214702,0.0018047932845442949,-0.011798785858766163,0.0023729859431114884,0.1466,0.003539094160078391,0.009909463648219494,-0.008104546565174559,83,36,1,5,-0.005925331380785512,-0.003279518975010827,True,0.02,False,
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.006545647982558688,-0.01417558070713054,0.0018189500828506792,-0.013124734506629494,0.0035467287492737414,0.1048,0.003932389522888642,0.011010690664088196,-0.008043669848131834,83,32,0,5,-0.008954338485285441,-0.005573037572686815,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.0016747136179637073,-0.0021362440552131876,0.004960187424434133,-0.0018171323021949,0.005279193950799066,0.3328,0.0017555189092322392,0.0049154529458502695,1.2217900383259146e-05,83,44,4,5,0.0007994242704641359,0.002195688538717355,True,0.02,False,
X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.0018793873953869501,-0.0018554649017718324,0.006494035715950944,-0.0014015544840420043,0.007219564557110626,0.3256,0.0020835239958049622,0.005833867188253894,0.002034915658664971,83,47,3,5,0.0006906708768008666,0.002398197302119191,True,0.02,False,
X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.0028256217750342125,-0.006180508151219043,-0.0007268241953590383,-0.00583740291067727,-0.0005168980987010042,0.005,0.0014037706229762881,0.003930557744333606,-0.0033316849729510337,83,36,0,5,-0.00389868636870928,-0.002346197556081963,True,0.02,False,
X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,mae_adjacent,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.00601075782719531,-0.015753443747789787,-0.0006155807576942226,-0.014303862765549461,6.715053892143078e-05,0.024,0.003927256389086251,0.010996317889441502,-0.012762119443168256,83,39,1,5,-0.00938430329844814,-0.0047328277017959185,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,exploratory,mae_adjacent,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.007133877601320207,0.0032923434024512243,0.011784491587272634,0.00346063164963257,0.012037310554911378,0.0018,0.0021420742995627547,0.005997808038775713,0.008605469810907228,83,60,5,5,0.006230211748373579,0.007740819021463315,True,0.02,True,
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,exploratory,mae_adjacent,M_SELECTED,M_PHYSICS_radius+radius_sq,0.0011083785522006866,-0.0022765127638457354,0.0037610562006046423,-0.002028653886600919,0.003956250324040367,0.4838,0.0015307841546853007,0.004286195633118842,0.0004887053453494087,83,46,2,5,0.00023869965499885917,0.0015796638521486587,True,0.02,False,
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,exploratory,mae_adjacent,M_SELECTED,X_PHYSICS+RESID_K1,-0.00108648399920219,-0.004546299112560633,0.003526037595367274,-0.004366357936166662,0.003759928575637678,0.5756,0.002025107013346282,0.005670299637369589,0.0005495820623921347,83,33,1,5,-0.00205826688611281,-0.000362608069688751,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,0.022170060257824545,-0.05909290666199746,0.1229960466669816,-0.06498729540985124,0.11619964031052979,0.5828,0.04620927977444988,0.12938598336845966,0.03626147590498839,86,37,5,5,-0.00324777462671766,0.05177419074615364,False,0.02,False,
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,X_PHYSICS+RESID_K1,0.025173863633556313,-0.054413707045674456,0.12823206848788876,-0.059435705027093375,0.1217641438935918,0.5236,0.04598392927127032,0.1287550019595569,0.047540200868649955,86,38,5,5,0.0007443092688101132,0.05323915977373639,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.012537309340518867,-0.017546126192584603,0.05130158549372644,-0.01745223099701691,0.05134903695595236,0.4052,0.017312685724265326,0.04847552002794291,0.016756537082447516,86,33,3,5,0.004480233698017063,0.018015694299440013,True,0.02,False,
X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.011718408065546438,-0.019322095363187797,0.05480492839410325,-0.01918982719778423,0.055157151967977464,0.4712,0.018528019758758587,0.05187845532452404,0.016645998439506895,86,33,3,5,0.0031727548095487833,0.019678313749602373,True,0.02,False,
X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.02234345090073065,-0.046098781153586316,-0.004152570171399682,-0.04720596276286333,-0.004945639713007504,0.0158,0.010684358466747333,0.02991620370689253,-0.018822150738632384,86,20,0,5,-0.0273310261117748,-0.01744249703196761,True,0.02,False,
X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,sign_acc_strong,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.03210503382283538,-0.09371062169216009,0.042164902833851804,-0.09385754731714034,0.04209633321602334,0.3596,0.03414768530366586,0.09561351885026441,-0.04527058943585126,86,29,1,5,-0.0464610964337583,-0.01807313642264179,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,exploratory,sign_acc_strong,M_SELECTED,X_ENS_DIRECT+PHYSICS,-0.0035613198748471373,-0.07559497784665221,0.06170714194502056,-0.06738690767377829,0.07175494088319063,0.8818,0.034453667735563444,0.09647026965957764,-0.006564869598349317,86,37,2,5,-0.028254994631425973,0.013588596083013623,False,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,exploratory,sign_acc_strong,M_SELECTED,M_PHYSICS_radius+radius_sq,0.00607143104245854,-0.015445959276200192,0.034287884758717524,-0.015219890399115681,0.0346936923305438,0.6074,0.012692478008618623,0.035538938424132145,0.012940069224191556,86,33,3,5,0.0006526351452323473,0.011333030319995226,True,0.02,False,
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,exploratory,sign_acc_strong,M_SELECTED,X_PHYSICS+RESID_K1,0.009075234418190309,-0.012982330160314406,0.04073105781571382,-0.01353958159484095,0.03988505623360301,0.4262,0.01341715389514856,0.037568030906415965,0.024218794187853127,86,32,3,5,0.004005531293698429,0.014770237176051375,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.011297999102228421,-0.08279926150113899,0.07341741170253231,-0.09343410452483233,0.06161151143663784,0.7928,0.03878924346479811,0.10860988170143471,0.02269227875299267,84,37,2,5,-0.02060534994938926,0.012530953746649962,False,0.02,False,
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.019480440347434815,-0.10046900711919933,0.07661484707883118,-0.10887276954403159,0.06737206930888968,0.6696,0.04425909916665858,0.12392547766664401,0.024767407335464484,84,32,1,5,-0.03364723645238749,0.007634224224101461,False,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.02064761942122701,-0.015994774614836425,0.06383209432896532,-0.018654568772141274,0.061573456917917546,0.2406,0.020009166700623388,0.05602566676174548,0.026240301276421192,84,50,4,5,0.015025630170004117,0.028326953309840166,True,0.02,False,
X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.012183147475119872,-0.025210632628549955,0.057976982041208165,-0.025249233889526948,0.05784650358506619,0.5074,0.020631578151664463,0.057768418824660495,0.013384044075134964,84,48,4,5,0.005290867032140306,0.01878484293575476,True,0.02,False,
X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.06749613855651129,-0.14311695492855692,-0.017256381731556473,-0.14314678324650415,-0.017260315363629986,0.0042,0.03246932888306782,0.09091412087258989,-0.05376537144037262,84,31,0,5,-0.09056898756276656,-0.04725748791816111,True,0.02,False,
X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,pair_spearman,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.11013016045280463,-0.19278676584062854,-0.023224851173028502,-0.1966413920835848,-0.026194343620626826,0.0148,0.04203926866733201,0.11770995226852961,-0.12311004242472669,84,23,0,5,-0.1265678010761694,-0.09131888255452557,True,0.02,False,
X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,exploratory,pair_spearman,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.02487199524487485,-0.033608140509426974,0.08692992505770451,-0.022128924550145486,0.10528480618452732,0.4032,0.03007656281319275,0.0842143758769397,0.01282175817105891,84,57,5,5,0.0020754726895392747,0.03350654760432913,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,exploratory,pair_spearman,M_SELECTED,M_PHYSICS_radius+radius_sq,-0.007073623278580581,-0.042440774218992755,0.03269384493589789,-0.045705235737233514,0.03003195032444764,0.692,0.018860044285508106,0.052808123999422696,0.00927373564763039,84,45,2,5,-0.014402367188107106,0.00398143535311439,False,0.02,False,
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,exploratory,pair_spearman,M_SELECTED,X_PHYSICS+RESID_K1,-0.015256064523786986,-0.06154338031024534,0.036403707442229406,-0.06538982820511155,0.032036379790528494,0.5082,0.0244188407297717,0.06837275404336075,0.01134886423010221,84,37,2,5,-0.024172986805380624,-0.004165699210163384,True,0.02,False,
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,exploratory,curve_spearman,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,0.05133448484795939,-0.07978103011482973,0.21047133454861006,-0.10966830301794149,0.18710841360205638,0.4214,0.07332205828179775,0.20530176318903368,0.09392799228574633,84,46,5,5,0.027423943827990908,0.10380548681599541,True,0.02,False,
