band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.010581636624572984,-0.05652112525751591,0.026692573008132287,-0.06143078768887005,0.02513917164491682,0.64,0.021552161002189776,0.06034605080613137,-0.01465184193574717,19,11,2,5,-0.019200894930588908,0.003310795945662461,False,0.02,False,False
far,X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,mae_all,M_SELECTED,X_ENS_DIRECT+PHYSICS,-0.00646636119245582,-0.05864000678990379,0.04780017303601762,-0.060378709735610124,0.04522199894172914,0.825,0.027701155050398024,0.07756323414111446,0.002414169868983934,19,10,2,5,-0.018275877058810265,0.012339469290593071,False,0.02,False,False
far,X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,mae_all,M_SELECTED,M_PHYSICS_radius+radius_sq,0.004128401485073329,-0.033828945415732024,0.03965871593366157,-0.033265781043739284,0.04036851062703203,0.823,0.018485857461483315,0.05176040089215328,0.004874023615832387,19,8,4,5,-0.0063159157386377075,0.015257982541836345,False,0.02,False,False
far,X_X_PHYSICS+RESID_K1_vs_M_SELECTED,mae_all,M_SELECTED,X_PHYSICS+RESID_K1,0.01851586669582213,-0.01692045785672729,0.051126178014206616,-0.017176498034779154,0.050698759216522914,0.287,0.01714833739848544,0.048015344715759224,0.016866518631623046,19,12,5,5,0.010019562560785358,0.0282296580025057,True,0.02,False,False
mid,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.02104448751840183,-0.08668723036007321,0.023818290544712177,-0.0752769767985815,0.031904752801550605,0.393,0.028263084923847954,0.07913663778677427,-0.053107943169558906,30,10,1,5,-0.04023949288162364,-0.01054406725772485,True,0.02,False,False
mid,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.10352413665406504,0.014334684664050183,0.15063993467432632,0.02006140693123242,0.15273710883903388,0.026,0.03507292527645432,0.0982041907740721,0.05456628708277623,30,22,5,5,0.0807210608633039,0.12091626963934328,True,0.02,True,True
mid,S2_M_SELECTED_vs_B3_NN_TANIMOTO,mae_all,B3_NN_TANIMOTO,M_SELECTED,0.17706636498007236,0.03425743143808517,0.3301260512574602,0.05169166998338844,0.3738859926065353,0.005,0.0753986214048686,0.21111613993363207,0.19348829642472729,30,18,5,5,0.12588016747252923,0.21830101903821902,True,0.02,True,True
mid,S3_M_SELECTED_vs_B2_PAIRMEAN,mae_all,B2_PAIRMEAN,M_SELECTED,0.1008317424915745,0.01466066390438801,0.15422145919450292,0.0198485617150711,0.15652037407244035,0.032,0.035860146916980605,0.10040841136754569,0.04924325822216215,30,23,5,5,0.07924342131840695,0.11869545035061843,True,0.02,True,True
mid,S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,mae_all,B4_HEAVIER_ALWAYS,M_SELECTED,0.11485895250780329,-0.045166230560161016,0.2834783559933248,-0.03940108339132522,0.2888070073022971,0.162,0.08423216797659785,0.23585007033447397,0.045647168828627425,30,17,5,5,0.0627854060434304,0.1694303510217574,True,0.02,False,False
mid,X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.015608822922201955,-0.08115215225453039,0.029892702210379492,-0.06835231803233384,0.03806819716576609,0.517,0.02787359882676632,0.07804607671494569,-0.05648250846025673,30,13,2,5,-0.03524073193290577,-0.005774856439750515,True,0.02,False,False
mid,X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.02680552157548381,-0.09209900739672922,0.015742545520129717,-0.0820602028261873,0.02085696111517595,0.233,0.02731317603131962,0.07647689288769492,-0.06476532907188348,30,11,0,5,-0.04389513992518519,-0.0161952188215169,True,0.02,False,False
mid,X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.0027437171781135223,-0.02678210417189712,0.026176610762651275,-0.021857800943539243,0.03044333688494345,0.872,0.013119722248140436,0.036735222294793216,-0.013079143225935884,30,17,3,5,-0.006580554165774089,0.007815312935369636,False,0.02,False,False
mid,X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,-0.0014782331343723596,-0.031451451353410806,0.01945960874827354,-0.028163778745093473,0.020964988741416633,0.862,0.012712390203856632,0.035594692570798565,-0.01596250993541786,30,17,3,5,-0.008897466180788457,0.004030067460630114,False,0.02,False,False
mid,X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_DIRECT_PROJ_K2,0.0008378900401280198,-0.0035869236016459064,0.006714595014985397,-0.0038218334161744076,0.006462431030757463,0.742,0.002637256315042118,0.0073843176821179295,0.0005992080518407517,30,12,4,5,-0.000774398175086109,0.002889579083203364,False,0.02,False,False
mid,X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.02545183956817206,-0.06843469721065921,0.013347635304330951,-0.06343424376675544,0.017407051691762633,0.169,0.020162024659711578,0.056453669047192415,-0.040411824522419815,30,12,0,5,-0.039366674630056005,-0.017729684956028103,True,0.02,False,False
mid,X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,mae_all,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.023788204696515346,-0.003596935560280347,0.0678135435157233,-0.004303720779870474,0.06492442220600946,0.103,0.01841757080393883,0.05156919825102872,0.04002879994362302,30,19,4,5,0.012805175244210468,0.03562471815581864,True,0.02,False,False
mid,X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,mae_all,M_SELECTED,M_PHYSICS_radius+radius_sq,0.005435664596199866,-0.015150490627511358,0.030994706635651185,-0.011392300493181032,0.040732438015323114,0.67,0.011708838813687016,0.03278474867832364,-0.003374565290697828,30,16,4,5,-0.004946787570364973,0.009442525668988162,False,0.02,False,False
mid,X_X_PHYSICS+RESID_K1_vs_M_SELECTED,mae_all,M_SELECTED,X_PHYSICS+RESID_K1,-0.005761034057081976,-0.024379528257977356,0.013474207761401916,-0.02089838139331386,0.018765462342348205,0.511,0.009521186605041717,0.026659322494116806,-0.011657385902324574,30,12,1,5,-0.0136225692641227,-0.0022531082163165183,True,0.02,False,False
near,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.01596329676623953,-0.061356165311997224,0.030020851816529165,-0.07590922921018037,0.0189773360117784,0.503,0.02286099892331803,0.06401079698529048,-0.009803212686903581,55,23,0,5,-0.024310317353380635,0.0029158577318804816,False,0.02,False,False
near,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.09478118805980788,0.020438656428138222,0.1789692802003117,-0.006201656242729198,0.15674789979246256,0.015,0.03826604088760149,0.10714491448528415,0.12776135576209907,55,33,5,5,0.08398356260441732,0.1261010038866805,True,0.02,False,False
near,S2_M_SELECTED_vs_B3_NN_TANIMOTO,mae_all,B3_NN_TANIMOTO,M_SELECTED,0.11565902971806333,0.02486751912080233,0.16420043635661,0.038892220234694144,0.17241175145041623,0.016,0.03549669416201317,0.09939074365363687,0.0434030189585604,55,36,5,5,0.09098401495599279,0.12557368310329473,True,0.02,True,True
near,S3_M_SELECTED_vs_B2_PAIRMEAN,mae_all,B2_PAIRMEAN,M_SELECTED,0.09472742920496441,0.023434063909643685,0.19341842750062752,0.006050655943454605,0.17369466548737122,0.011,0.04124323100230204,0.1154810468064457,0.13165127565518356,55,30,5,5,0.08166267679854451,0.1267713425722113,True,0.02,True,True
near,S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,mae_all,B4_HEAVIER_ALWAYS,M_SELECTED,0.17864613934041076,0.07454445549053522,0.3670170707313097,0.05289645425361605,0.3225968881355265,0.0,0.07725768244317492,0.21632151084088977,0.2551068815260754,55,41,5,5,0.15564803797404475,0.26850008303458944,True,0.02,True,True
near,X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_PHYSICS_radius+radius_sq,-0.018835129983349717,-0.06669283203083583,0.02226746473777235,-0.08022372062476073,0.014040368098333299,0.416,0.022538930683753972,0.06310900591451112,-0.01445392223003382,55,25,0,5,-0.02617527893177457,0.00011814333178928565,False,0.02,False,False
near,X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_PHYSICS+RESID_K1,-0.020457405903645327,-0.06502849342513634,0.02639267172305075,-0.08148051360677173,0.015177650561253428,0.395,0.023072633386201632,0.06460337348136456,-0.009890918356639564,55,26,0,5,-0.028128140884431045,-0.0010698615528437227,True,0.02,False,False
near,X_X_ENS_DIRECT+PHYSICS_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+PHYSICS,0.0029429306172882182,-0.013099755070727786,0.02070262027708425,-0.012679412745600749,0.021177223318652523,0.683,0.008435815162080406,0.023620282453825133,0.001771557314891662,55,29,4,5,-0.0015839224488111714,0.007497358458534954,False,0.02,False,False
near,X_X_ENS_DIRECT+LOWRANK_K2_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_ENS_DIRECT+LOWRANK_K2,0.006863472147934084,-0.015513909943259175,0.023364651562169558,-0.016142190693424274,0.0228030957350859,0.491,0.009816867070135103,0.027487227796378286,-0.0004448526432745222,55,30,4,5,0.0015911882606933964,0.012749798978052852,True,0.02,False,False
near,X_X_DIRECT_PROJ_K2_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_DIRECT_PROJ_K2,-0.005021164805078001,-0.010249220284741423,-0.0017697285839266884,-0.00988864723823789,-0.0016055953233481328,0.001,0.002166283926651242,0.006065594994623477,-0.006548444502182282,55,18,0,5,-0.006424794380843617,-0.003980823681696476,True,0.02,False,False
near,X_X_KRR_TANIMOTO_radius+radius_sq_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,X_KRR_TANIMOTO_radius+radius_sq,-0.027140527745820986,-0.06977455050172011,0.006028003710877031,-0.07312574716838241,0.003362814606270547,0.102,0.018916222378539186,0.052965422659909715,-0.042539029527760154,55,27,0,5,-0.033694300367762886,-0.016273495327666403,True,0.02,False,False
near,X_X_ENS_DIRECT+PHYSICS_vs_M_SELECTED,mae_all,M_SELECTED,X_ENS_DIRECT+PHYSICS,0.018906227383527745,-0.010296765932144503,0.050923972826456186,-0.0032616519458091237,0.06677504601492722,0.233,0.015540514483601359,0.0435134405540838,0.011574770001795243,55,35,5,5,0.004581500726654472,0.023673586396326975,True,0.02,False,False
near,X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,mae_all,M_SELECTED,M_PHYSICS_radius+radius_sq,-0.0028718332171101977,-0.011943808961333895,0.0026025417939172873,-0.010565503374709542,0.0032771601839565808,0.339,0.0037560343135244895,0.01051689607786857,-0.004650709543130237,55,26,1,5,-0.006186819301651697,-0.0011126589296804503,True,0.02,False,False
near,X_X_PHYSICS+RESID_K1_vs_M_SELECTED,mae_all,M_SELECTED,X_PHYSICS+RESID_K1,-0.004494109137405809,-0.01097277290564868,0.0047856128775298394,-0.010131382881817858,0.0070413800932420546,0.236,0.00396881946532149,0.01111269450290017,-8.770566973598599e-05,55,18,1,5,-0.006919860623797407,-0.003182271456760175,True,0.02,False,False
