publication_id,chemotype,extractant,n_metals,acid_name,diluent_name,diluent_class,log_acid_M,log_extr_M,log_metal_mM,temp_C,contact_min,log_contact_min,is_hno3,is_hcl,is_h2so4,complexant,modifier,dil_aliphatic,dil_aromatic,dil_chlorinated,dil_polar,max_logD,mean_logD,a,abs_a,b,abs_b
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,-0.0012608481868017366,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9388888888888878,0.695555555555555,-0.6764109329888632,0.6764109329888632,-0.11120614752075407,0.11120614752075407
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.0012576313122309249,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.8666666666666665,1.0271604938271601,-0.7814918643160497,0.7814918643160497,-0.012205298252882269,0.012205298252882269
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene,aliphatic,0.003929902371966167,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46491228070175433,0.17982456140350897,-0.1742895952737071,0.1742895952737071,-0.2232686190487535,0.2232686190487535
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,kerosene,aliphatic,0.2990516279898306,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6315789473684217,1.2163742690058486,-0.6068157189578628,0.6068157189578628,-0.24958448627666588,0.24958448627666588
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.2997687119197989,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.7833333333333323,1.543518518518517,-0.942811183866852,0.942811183866852,-0.09360363963783212,0.09360363963783212
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,1_octanol_0_5_kerosene_0_5,aliphatic,0.0,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.977723605,0.9568559809285714,-0.8462772455672175,0.8462772455672175,-0.018352416156886712,0.018352416156886712
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene,aliphatic,0.0,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9298245614035088,0.7478070175438598,-0.602366963949909,0.602366963949909,-0.15910708522472267,0.15910708522472267
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene,aliphatic,0.47448142336708177,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.885964912280702,1.2807017543859651,-0.46112101549610524,0.46112101549610524,-0.3554197151931987,0.3554197151931987
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene,aliphatic,0.47580334479613096,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.763157894736842,1.4780701754385968,-0.5573450360414233,0.5573450360414233,-0.27869865605771205,0.27869865605771205
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47585997097548016,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0166666666666626,2.5777777777777744,-0.20745673435159467,0.20745673435159467,0.5369732570172029,0.5369732570172029
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,11.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.476701233677596,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1333333333333315,1.6454545454545446,-0.9774379258707638,0.9774379258707638,-0.0738669495155743,0.0738669495155743
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,7.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.3010299956639812,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.8833333333333324,1.7373015873015867,-0.9355365683337665,0.9355365683337665,-0.07848552047524282,0.07848552047524282
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,1_octanol_0_5_kerosene_0_5,aliphatic,0.3010299956639812,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.954242509,1.6638061640000001,-1.054566143291935,1.054566143291935,-0.04910664234583684,0.04910664234583684
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene,aliphatic,0.5990890499547594,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.7719298245614035,0.7777777777777777,0.06678301707847331,0.06678301707847331,-0.45293166767530146,0.45293166767530146
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene,aliphatic,0.6000816236538118,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.947368421052632,2.125730994152047,-0.7378786374171826,0.7378786374171826,0.1309761486743063,0.1309761486743063
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.6014298073353144,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.211111111111111,1.9246031746031735,-1.0960492462052367,1.0960492462052367,-0.06350563225917315,0.06350563225917315
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.9219530186401148,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.21111111111111,0.9411111111111099,-0.0688246965829228,0.0688246965829228,0.022011399950035405,0.022011399950035405
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.9213365968193357,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.26658476658476,1.2633087633087567,0.0011981790392144003,0.0011981790392144003,0.005006254350810508,0.005006254350810508
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.9203593686742146,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.239902080783352,-0.3574051407588727,0.07170098130918788,0.07170098130918788,-0.12305200958248892,0.12305200958248892
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.9196657862627942,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1437346437346398,1.0479115479115455,-0.02669366926218271,0.02669366926218271,0.08761464085454879,0.08761464085454879
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.6211389774812361,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.01111111111111,1.9111111111111079,-0.05817956151145342,0.05817956151145342,0.009655279696663426,0.009655279696663426
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.6193474498589182,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7955936352509179,0.4155446756425951,0.16934388333971306,0.16934388333971306,-0.2938128895594177,0.2938128895594177
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.6193094893456883,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.49508599508599,2.4545454545454497,0.013528914565924892,0.013528914565924892,0.06350795589084937,0.06350795589084937
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.3203250437599439,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.74444444444444,2.66944444444444,-0.05593171293181369,0.05593171293181369,0.0029835273242602147,0.0029835273242602147
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.319685340474592,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2141982864137,0.919522643818845,0.16905397063169952,0.16905397063169952,-0.2138519929172323,0.2138519929172323
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.3189515235727567,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.34520884520884,3.109336609336605,-0.020975344956679957,0.020975344956679957,0.15151301947135765,0.15151301947135765
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.3186990512382148,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.97777777777777,2.8722222222222165,-0.0013707919145642062,0.0013707919145642062,0.014534814645990839,0.014534814645990839
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.3183355317960745,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.63831089351285,1.2665238678090565,0.11116737538792981,0.11116737538792981,-0.3277286748483567,0.3277286748483567
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.3172828625077406,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.11916461916461,3.070024570024565,-0.005796189039984358,0.005796189039984358,0.04774395127726837,0.04774395127726837
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.1430893359258507,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.43333333333333,3.233333333333328,-0.0717404614004466,0.0717404614004466,0.017302835477952444,0.017302835477952444
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.142856945529659,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.34883720930232,1.5364137086903251,0.2565034551032377,0.2565034551032377,-0.3948855288838548,0.3948855288838548
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-1.1420737706273032,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.99877149877149,3.8243243243243175,-0.0006713389579556887,0.0006713389579556887,0.18044447704631317,0.18044447704631317
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-0.9219530186401148,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.94444444444444,3.7133333333333285,-0.018808212952379125,0.018808212952379125,0.017105903124926373,0.017105903124926373
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-0.9214851832177345,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.78947368421052,1.917839657282735,0.303721024531984,0.303721024531984,-0.46639009607925247,0.46639009607925247
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-0.9201425051585173,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.15601965601965,4.123259623259616,-0.011838262672354192,0.011838262672354192,0.04012734259399903,0.04012734259399903
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.47712125471966244,-0.9184726737551954,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.21498771498771,4.2051597051597,-0.0018219311673660944,0.0018219311673660944,-0.0045485967450766985,0.0045485967450766985
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,1_octanol_0_5_kerosene_0_5,aliphatic,0.47712125471966244,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.146128036,1.8301675012142857,-1.0579463959547624,1.0579463959547624,-0.05551050212159942,0.05551050212159942
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,kerosene,aliphatic,0.6958002757108512,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4385964912280695,1.0263157894736838,-0.25204956854966887,0.25204956854966887,-0.32288077216281286,0.32288077216281286
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene,aliphatic,0.6965948793622421,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.929824561403508,1.611842105263158,-0.6681803913071881,0.6681803913071881,-0.24663358689498197,0.24663358689498197
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.6982136737388992,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1722222222222203,2.9055555555555532,-0.11290923382520997,0.11290923382520997,0.43271633235620505,0.43271633235620505
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,10.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.6987180404599254,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.211111111111108,1.5022222222222212,-0.9305657492780366,0.9305657492780366,-0.10783360919338822,0.10783360919338822
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,1_octanol_0_5_kerosene_0_5,aliphatic,0.6020599913279624,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.176091259,1.887471696142857,-1.1040073888420285,1.1040073888420285,-0.060615874228299074,0.060615874228299074
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene,aliphatic,0.7748489463559368,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.7105263157894735,0.7309941520467834,0.06598531645122989,0.06598531645122989,-0.44668512366790514,0.44668512366790514
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene,aliphatic,0.7755114190310629,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.929824561403508,2.0701754385964914,-0.7486600633072859,0.7486600633072859,0.14022409587843554,0.14022409587843554
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.7773115269151571,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.199999999999999,3.1537037037037017,0.004513183849489165,0.004513183849489165,0.02762637160720665,0.02762637160720665
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,11.0,hno3,kerosene_with_40_vol_1_octanol,aliphatic,0.7777312293415771,-1.6197887582883939,0.47712125471966244,25.0,120.0,2.0791812460476247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1555555555555532,1.5474747474747461,-0.933271092547817,0.933271092547817,-0.1394105572053298,0.1394105572053298
pub_19783c039b,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hno3,1_octanol_0_5_kerosene_0_5,aliphatic,0.6989700043360189,-1.6197887582883939,0.47712125471966244,25.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.176091259,1.8814487757142857,-1.1065372092464092,1.1065372092464092,-0.053392719242377214,0.053392719242377214
pub_4cba27f5f3,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,22.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.3200000000000003,2.233571428571428,-0.9016762793171437,0.9016762793171437,-0.16576702102619942,0.16576702102619942
pub_b9dfc468cd,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,8.0,hno3,toluene,aromatic,0.17609125905568124,-1.0,0.6989700043360189,25.0,15.0,1.1760912590556813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5965970956264602,0.20088508237273767,-0.27518028467324424,0.27518028467324424,-0.014050026360529268,0.014050026360529268
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,chcl3,chlorinated,0.17609125905568124,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9727580839035392,-0.1346717266364186,-0.2784663136765176,0.2784663136765176,0.3793653223336343,0.3793653223336343
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,chcl3,chlorinated,0.0,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.851135995011574,-0.3350887504359405,-0.2449485789539633,0.2449485789539633,0.35782469453151095,0.35782469453151095
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.853871964321762,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.157577640520729,1.1106055928757568,-0.014095161934939024,0.014095161934939024,0.02734590167262824,0.02734590167262824
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.8239087409443189,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8060442357480883,0.5514643556433176,-0.1926774443435336,0.1926774443435336,0.06552925554853957,0.06552925554853957
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.7958800173440752,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.415157049086819,1.3636354537697557,-0.01546036984866542,0.01546036984866542,0.02999452972981399,0.02999452972981399
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.744727494896694,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9636461864848433,0.7515493390171522,-0.16052438435659871,0.16052438435659871,0.05459405713063468,0.05459405713063468
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.7212463990471711,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6303058079004362,1.5697003758559078,-0.018186206938670835,0.018186206938670835,0.03528290267529399,0.03528290267529399
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.6777807052660807,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2333261503498574,0.9788010099753233,-0.19263601486638213,0.19263601486638213,0.06551516545717087,0.06551516545717087
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.6575773191777938,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8090881313463463,1.7484823728355523,-0.01818630490320741,0.01818630490320741,0.035283092735443486,0.035283092735443486
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.6197887582883939,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3363596544652308,1.1106058186056142,-0.17086060424837698,0.17086060424837698,0.05810938710089618,0.05810938710089618
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.585026652029182,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4909131583108988,1.2469713144322583,-0.1846261025326994,0.1846261025326994,0.06279100854288523,0.06279100854288523
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,chcl3,chlorinated,0.3979400086720376,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6771505212734328,0.6771391603375018,-0.36256910705340106,0.36256910705340106,0.41114407893015104,0.41114407893015104
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,8.0,hno3,chcl3,chlorinated,0.3010299956639812,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3375191598469753,0.24794463814939002,-0.3581783847277508,0.3581783847277508,0.2657210134039209,0.2657210134039209
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4.0,hno3,chcl3,chlorinated,0.5440680443502757,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8532478692381564,1.4811368525804687,-0.39170851000050244,0.39170851000050244,0.3141308328885075,0.3141308328885075
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6.0,hno3,chcl3,chlorinated,0.47712125471966244,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3626897707261645,0.7425123381562257,-0.525092421423094,0.525092421423094,0.145538157207077,0.145538157207077
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.6020599913279624,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5173278822943735,0.38881891404464675,-0.05774445402291677,0.05774445402291677,0.09079696548562413,0.09079696548562413
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.6989700043360189,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7475671627376249,0.523646158356631,-0.10061707224290285,0.10061707224290285,0.15820956298379305,0.15820956298379305
pub_f8a621ede4,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2.0,hno3,chcl3,chlorinated,0.7781512503836436,-1.3010299956639813,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.108767917678082,0.715183174071713,-0.17685408606762973,0.17685408606762973,0.2780840969126036,0.2780840969126036
