n_shared,pearson,spearman,mae_shared_centred,mae_raw_centred,sf_mae,extractant,cell_a,cell_b,same_pub,dlog10_hno3
4,0.8478321257457185,0.9999999999999998,0.25915886651312886,0.9540774670517349,0.36218635469295773,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,bc71259110d506f1,0,1.1189704570575416
8,0.7504763401160858,0.9940297973880048,0.4613368539266342,0.6157828286068097,0.583896080895159,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,0a152227108b8080,0,1.4200004527215229
6,0.9654277255439574,1.0,0.38727369214493396,0.7989349835037031,0.5583405235462273,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,dea5592aab4c6cf0,0,1.4200004527215229
14,0.9960145223198219,0.998900494444866,0.09237177831073955,0.09237177831073946,0.13708744734177586,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,097373dc643a54b1,1,0.2800005327356869
6,0.9775993039363101,1.0,0.2700815814582638,0.6605415879581505,0.38863426084901354,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,430134a653758ce5,0,0.06657264404285268
5,0.9654633006728195,0.8999999999999998,0.04566781134984178,0.792327362401748,0.08351581375563663,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,aaa0149134925bf9,0,0.06629096100558285
4,0.7753308677386692,0.9999999999999998,0.0221789407436776,0.8483001518120542,0.03641680018782275,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,478c3b52611a0cbd,0,0.06613444941193336
4,0.9951390230466552,0.9999999999999998,0.04915347727939063,0.6960207309669127,0.08664542919044971,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,d4b5d2329ee89d8e,0,0.33350287097385
4,0.985860630056844,0.9999999999999998,0.29048152080772094,0.5780026536480374,0.4300051007772227,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,d52651311f410143,0,0.3344299522980696
4,0.9790967302346186,0.9999999999999998,0.025739517936794278,0.7721594545011392,0.041451223523997625,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,e5a1360bc75a4ef8,0,0.33536576279469665
6,0.9906711358826453,1.0,0.20151961773501212,0.6605415879581503,0.29260013720256073,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,b4fc1c58dae55cf7,0,0.7338655787163507
4,0.9955410323048473,0.9999999999999998,0.0204087504531415,0.8483001518120542,0.03410305181086578,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,29a2dce9745c7f69,0,0.7340522583484071
4,0.9781722643934112,0.9999999999999998,0.02533581303883825,0.7701024449629683,0.04547873028481675,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,e83d4c4ecf844dc8,0,0.7341975564114532
6,0.9877702346527177,1.0,0.12825794116243958,0.83753063241815,0.1929859176428857,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,fab613e45cd89915,0,0.938283889797314
4,0.9799940346229666,0.9999999999999998,0.02396489975921834,0.7762811268370862,0.0369301745930779,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,ba23ebfd4dec23af,0,0.938776795634358
4,0.9507746106580398,0.9486832980505138,0.020999804842717823,0.8297876447536483,0.03441859661245428,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,96867429887d5f2b,0,1.0767273019318238
4,0.9894913677928697,0.9999999999999998,0.04903920234805132,1.0425552368269408,0.08133915472140944,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,2e2178a0708ace3c,0,1.0769110757804043
4,0.994329987245632,0.9999999999999998,0.01643690714283197,0.7721594545011392,0.028412680140520192,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,e43827453c7e2411,0,1.0773921431126445
5,0.9792289943921499,0.9999999999999998,0.10271892690094427,0.9212042032503902,0.17408727791887543,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,4c356ac82685bc22,0,1.225721033575488
4,0.9474150384892909,0.9999999999999998,0.2564442007598904,0.7487636758681788,0.44095396104282075,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,405c419d213255a8,0,1.5209910152448773
6,0.7456880148223088,0.5217939320872036,0.07891422435104045,0.7906831814059191,0.11537057150283139,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,d53530d6840d94f0,0,1.2500002511435826
5,0.8988655854435843,0.8999999999999998,0.05351317741279725,0.7923273624017482,0.09199672988584844,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,5c3c61f9e9a49367,0,1.2500002511435826
5,0.9743480038325095,0.9999999999999998,0.03174187118592926,0.7923273624017477,0.05817145804897052,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,ef9024103123aa88,0,1.2500002511435826
5,0.9772806329313163,0.9999999999999998,0.02658750876982216,0.7923273624017482,0.037510236950040896,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,c06060f01ef3c33c,0,1.2500002511435826
7,0.017323058432141162,0.07142857142857142,0.5388829674406557,0.8421890241697624,0.8068078389461245,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,c41d53a5c2625ad2,0,1.2500002511435826
4,,,0.1157384741596888,1.2174755817188925,0.19373295596102771,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,da1466fd10c76caa,0,1.2513011841640007
14,0.8633958685971752,0.9172207778944766,0.7235066321098148,0.7235066321098148,0.9533912016444918,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,55bd7b92214b4418,0,
14,0.9891052570965271,0.9790985022642409,0.2186419537944413,0.21864195379444124,0.29000976333430734,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,27dac1aeb58ec2cb,0,
14,0.9928713714772824,0.9834989449710464,0.14623169155584362,0.14623169155584373,0.19700702673144133,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,a9cb3ebbf14bf055,0,
14,0.992860054221562,0.987899387677852,0.12382522897080965,0.12382522897080968,0.1757924177142642,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,62607940a098ba04,0,
8,0.9690523587583401,0.9940297973880048,0.0473163166918815,0.6682468745246593,0.07711464894635053,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,f8b348637519af6d,0,1.2500002511435826
6,0.9494249969753409,1.0,0.2521527142730206,0.8909958326995456,0.3267199459204135,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,cd3067ece810d420,0,1.2500002511435826
6,0.9897226872380963,1.0,0.07086998904801299,0.8909958326995456,0.11216011533644608,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,f863fb3745a236ed,0,1.2500002511435826
8,0.9720275663061264,0.9940297973880048,0.07057075767185733,0.6682468745246593,0.10664697972888179,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,354fe634113a078e,0,1.2500002511435826
6,0.9940711237719189,1.0,0.14025575596595802,0.8909958326995456,0.20478636431296512,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,bd881878983afa89,0,1.2500002511435826
8,0.9764987821297294,0.9940297973880048,0.047140507971769,0.6682468745246594,0.06281873971207355,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,cb88f30f510766d7,0,1.2500002511435826
6,0.6494818688730661,1.0,0.36779578350258896,0.8909958326995456,0.4839647533653946,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,f05d823b963a6c6e,0,1.2500002511435826
8,0.9419200586945996,0.9700772721497396,0.060501970700319936,0.6682468745246595,0.09842430480351605,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,bad44c25ba1e0e47,0,1.2500002511435826
6,0.9979620632554377,1.0,0.026660711975804663,0.8909958326995456,0.04100742839554605,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0e9aecd4edb08739,0,1.2500002511435826
8,0.9724995685250902,0.9581010095306071,0.05263826822038091,0.6682468745246593,0.08278246699767136,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,fadca46ff2b140c2,0,1.2500002511435826
6,0.8695732553494332,1.0,0.25402800728755537,0.8909958326995456,0.3648194937538921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,33dd4fb571535d39,0,1.2500002511435826
8,0.949080067239076,0.9940297973880048,0.09454417687782443,0.668246874524659,0.13628901742631896,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,1ae066ee87478b63,0,0.9489702554796013
6,0.9914727431163942,1.0,0.11166534254293826,0.8909958326995456,0.14825928267794797,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,2ff88a5f6fb6d0e9,0,0.9489702554796013
8,0.8303098682346551,0.9940297973880048,0.10003008013259229,0.6682468745246596,0.145165230114693,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,01ee039385fc7c75,0,1.2500002511435826
6,0.9656184508945838,1.0,0.18443374560497616,0.8909958326995456,0.2756540146590967,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,60987e3ba2606ed9,0,1.2500002511435826
13,0.9717042893656923,0.8858330250879745,0.2332291040544822,0.2795717614791761,0.3315059688069094,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,13a35b2f0047182d,0,
13,0.9829747878432709,0.9297520661157025,0.15998935664546185,0.204019326083195,0.2357698877059724,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,1ebc2c5cdec573d0,0,
13,0.9854963355841867,0.8693268196515526,0.13285207687747455,0.1286944935562483,0.17680712177418823,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,481ba480489b2751,0,
13,0.9397543078627413,0.7892561983471075,0.24273735824812256,0.26165818966733534,0.36055419781220627,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,32de9d815d2846a5,0,
13,0.9896460160431212,0.9931233604247167,0.16788060934030405,0.13825558444740965,0.23000735811018463,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,af1d270486f91d93,0,
9,0.9882574513780161,0.8451956828432803,0.09795669414157465,0.19026220943638072,0.1502136995195109,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,969dd6704f8fe61e,0,
5,0.8869426812653436,0.9999999999999998,0.306202540674246,0.4267497723564337,0.5710867638128309,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,6cee88301287bd45,0,
9,0.99257247568345,0.9833333333333332,0.09347579713115955,0.2225474085577208,0.13419307728148042,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,08c04f254321daed,0,
10,0.968516432415078,0.9515151515151515,0.16945898010274807,0.15949820126458344,0.27221953235741436,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,6488e219e288487a,0,
4,0.9734620850584658,0.9486832980505138,0.3165087877944387,0.44004273552300965,0.45191422058802727,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,ed6d5074650c9b8b,0,
13,0.9762014033711663,0.9752066115702479,0.228839123156736,0.19502693049527545,0.33024752241434724,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,084576c4c03d3466,0,
13,0.9238574329599498,0.8610737169333417,0.3135894956148849,0.31022596777606526,0.40283564444405595,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0656e632ce1a7169,0,
14,0.9517131080865106,0.9427312775330396,0.2370841404641926,0.2370841404641926,0.35299192968930754,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,b0cdf84d11493940,0,
14,0.848923143011426,0.8822887627145182,0.40361552589527483,0.4036155258952748,0.5673994995848547,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,64c611b30ca8ba77,0,
13,0.984397469890012,0.8429752066115702,0.2576868495348887,0.2657386704666672,0.37309960735231823,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,be97fe183683ad4a,0,
13,0.9738452342969895,0.7675385527936176,0.25159377421104423,0.2582141538431434,0.3708740591447594,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,c0e9076f69d33056,0,
13,0.9439434096288246,0.7290240734419666,0.2819151376459588,0.28061939932531244,0.42025035852105946,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,ab8854b327c314cc,0,
13,0.9125802021574639,0.6217337381052244,0.3264857437550265,0.312955877815637,0.4784752587865238,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,e0e5be665a068d70,0,
13,0.985167387956325,0.896837162045589,0.1402531010624244,0.17706293875751467,0.22053024311334604,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,8277f2b9e9f965fa,0,
13,0.9858786371180808,0.8610737169333417,0.11918455725210474,0.11989811883044944,0.16958819477789747,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,258319f8cf1775bd,0,
13,0.9786331358663092,0.8060530321452687,0.13882279926316685,0.15174765664242332,0.20701276394291449,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,7bcc49d3346d5a47,0,
8,0.9468991480428917,0.9285714285714286,0.4923161434480403,0.490444239403779,0.698422241062861,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,5df28757679cae26,0,1.4260915101992637
8,0.9468991480428917,0.9285714285714286,0.4923161434480403,0.490444239403779,0.698422241062861,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,f8ed87d3cf7f4281,0,1.4260915101992637
4,0.9655011830300415,0.9486832980505138,0.009377634596777984,0.8236089628795304,0.01675643789147004,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,bc71259110d506f1,0,0.9489702554796013
8,0.8250308778480833,0.9879518072289155,0.1018110388010863,0.6682468745246597,0.14645438131990798,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0a152227108b8080,0,1.2500002511435826
6,0.9656681896065376,1.0,0.18315339831989097,0.890995832699546,0.2746968432239394,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,dea5592aab4c6cf0,0,1.2500002511435826
6,0.9800420888483996,1.0,0.1389580475151262,0.6221849901559119,0.21056358025379354,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,430134a653758ce5,0,0.3465731767785396
5,0.9817080080720614,0.8999999999999998,0.06161103698595619,0.7415169004554172,0.08943254956583631,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,aaa0149134925bf9,0,0.3462914937412698
4,0.980474023664378,0.9999999999999998,0.004708172414731093,0.7875251738431517,0.008192189738122338,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,478c3b52611a0cbd,0,0.3461349821476203
4,0.9998633434909521,0.9999999999999998,0.01611368876409399,0.594318515843191,0.027532260555756114,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,d4b5d2329ee89d8e,0,0.05350233823816308
4,0.987591871035704,0.9999999999999998,0.1352615077860972,0.572294166439143,0.21172682485532732,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,d52651311f410143,0,0.054429419562382675
4,0.9991851506533512,0.9999999999999998,0.005919150745534556,0.7257782767160788,0.009087894873476386,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,e5a1360bc75a4ef8,0,0.05536523005900973
6,0.9925128926660861,1.0,0.07039608379187455,0.6221849901559118,0.11416953224684398,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,b4fc1c58dae55cf7,0,0.4538650459806638
4,0.9973169199541287,0.9999999999999998,0.009611895670063625,0.771588687645872,0.0133536412861223,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,29a2dce9745c7f69,0,0.4540517256127202
4,0.9989013106442851,0.9999999999999998,0.006529583597590871,0.7048597006455172,0.009880692104962637,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,e83d4c4ecf844dc8,0,0.4541970236757663
6,0.9895815919198874,1.0,0.05690973351504825,0.7718505618180055,0.0845557581779686,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,fab613e45cd89915,0,0.6582833570616271
4,0.9982565652909065,0.9999999999999998,0.010253129534213201,0.7188225367079639,0.020167257993702965,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,ba23ebfd4dec23af,0,0.6587762628986711
4,0.9897327001409866,0.9999999999999998,0.015026662815106895,0.7676218685813017,0.022757713199612766,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,96867429887d5f2b,0,0.7967267691961369
4,0.9804518825655445,0.9999999999999998,0.11223134406316027,0.9102645772172182,0.15775292570223517,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,2e2178a0708ace3c,0,0.7969105430447174
4,0.9929853337469864,0.9999999999999998,0.036904926535807125,0.725778276716079,0.057731423790186476,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,e43827453c7e2411,0,0.7973916103769576
5,0.9754641729483738,0.9999999999999998,0.13671409738606405,0.8465325671707692,0.21237376316745477,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,4c356ac82685bc22,0,0.9457205008398011
4,0.943377893036345,0.9999999999999998,0.32681948132840594,0.6798154910559213,0.5173057447736652,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,405c419d213255a8,0,1.2409904825091904
6,0.7969638093935532,0.6,0.0628145065366477,0.7327532819809663,0.10138738991527277,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,d53530d6840d94f0,0,0.9699997184078957
5,0.9518003943792875,0.8999999999999998,0.05216369564778868,0.7287677114975933,0.08187883814520594,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,5c3c61f9e9a49367,0,0.9699997184078957
5,0.9878626937958123,0.9999999999999998,0.04450756794875162,0.741516900455417,0.0649445921284877,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,ef9024103123aa88,0,0.9699997184078957
5,0.994861427192831,0.9999999999999998,0.023460588082980478,0.7415169004554173,0.043773922448751265,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,c06060f01ef3c33c,0,0.9699997184078957
7,-0.003295339458327376,0.07142857142857142,0.41929164431750576,0.7240920234044449,0.6492746330574375,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,c41d53a5c2625ad2,0,0.9699997184078957
4,,,0.07928816554568813,1.0660768998166934,0.13005786650851958,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,da1466fd10c76caa,0,0.9713006514283138
14,0.8816140628127556,0.9217249978713096,0.643573708338845,0.643573708338845,0.8521176572999437,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,55bd7b92214b4418,0,
14,0.9955680192934357,0.9824175824175824,0.1291681008213617,0.12916810082136182,0.1750238121337387,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,27dac1aeb58ec2cb,0,
14,0.9883704357628741,0.9868131868131869,0.220915240921073,0.220915240921073,0.27866564925826726,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,a9cb3ebbf14bf055,0,
14,0.9880257389178982,0.9912087912087912,0.19941864228161726,0.19941864228161718,0.2510741618772938,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,62607940a098ba04,0,
8,0.9984253791396054,1.0,0.01253673600996446,0.5983055662250609,0.018816291272766926,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,f8b348637519af6d,0,0.9699997184078957
6,0.9366332889407545,1.0,0.17462790871381975,0.7977407549667473,0.25292004019397296,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,cd3067ece810d420,0,0.9699997184078957
6,0.9840202135795334,1.0,0.14079398413427452,0.7977407549667476,0.2138706151668628,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,f863fb3745a236ed,0,0.9699997184078957
8,0.9992610363849179,1.0,0.05412158006623656,0.5983055662250608,0.0761405756116915,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,354fe634113a078e,0,0.9699997184078957
6,0.9914699879418959,1.0,0.21147950259884252,0.7977407549667473,0.3205759102219965,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,bd881878983afa89,0,0.9699997184078957
8,0.9965678602535817,1.0,0.03605975928786476,0.5983055662250609,0.05593281315712769,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,cb88f30f510766d7,0,0.9699997184078957
6,0.6242574350208915,1.0,0.29027097794338813,0.7977407549667473,0.40856936040025416,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,f05d823b963a6c6e,0,0.9699997184078957
8,0.9950063890956317,0.9761904761904762,0.02587830579302903,0.598305566225061,0.03892427129573479,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,bad44c25ba1e0e47,0,0.9699997184078957
6,0.9963001616083386,1.0,0.08302193110329728,0.7977407549667473,0.13029800740672973,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,0e9aecd4edb08739,0,0.9699997184078957
8,0.9979509018996132,0.9761904761904762,0.020344386756030015,0.5983055662250609,0.03039770408572937,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,fadca46ff2b140c2,0,0.9699997184078957
6,0.8523972816082475,1.0,0.20047502370321899,0.7977407549667473,0.2934263693078964,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,33dd4fb571535d39,0,0.9699997184078957
8,0.9934798942425094,1.0,0.06871759476093967,0.5983055662250607,0.10087301519915114,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,1ae066ee87478b63,0,0.6689697227439144
