cell_id,smiles,n_metals,sd_logD,range_logD,slope_lin,R2_lin,R2_quad,b,c,rmse_quad
851,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,10,1.2003691704657629,3.299999999999997,0.26554356741750257,0.9575440277854196,0.981893194727915,0.2584007788047476,-0.00981924336226514,0.15323465785741353
853,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.2221817339415502,3.273001272,0.2630222191593131,0.9631807488977631,0.98360210029989,0.2618809940943294,-0.009929969818305462,0.15081257660500408
857,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,11,1.1487764925581025,3.2666666666666644,0.27875960482985734,0.9753136172468692,0.9855215492110724,0.26585691582647764,-0.0073418798763767446,0.13179539759486997
862,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.0562423027874817,3.0000000000000004,0.22301717305151922,0.9271371736238018,0.9904380968046194,0.22128072477059388,-0.015109095961613278,0.0995275667849326
863,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,13,0.7016342807666747,2.224966544734875,0.13410305933363242,0.8181898242892246,0.9449994877281835,0.1311677049332685,-0.014324201501217368,0.15809317224700883
865,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.0191039324912865,3.049160994965825,0.21055067681228193,0.887709412040333,0.9803585778593512,0.20852377594845042,-0.017636367286440996,0.13762983861772543
869,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,8,0.2666221361061984,0.7322109374746979,0.05598021273062767,0.874586388178975,0.9228744220969822,0.05631788278484178,-0.0028637513758158623,0.06926270453874307
870,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,8,0.2972634880402459,0.8154755734074559,0.06294504103879056,0.889540928551444,0.9453874774577623,0.0633499117141991,-0.0034336742013655747,0.06498179659843556
871,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,14,0.9593549453080177,2.9340901138387667,0.1922348989059772,0.8350266300213856,0.9691691833706991,0.18993898352996985,-0.019977102754453524,0.16232278712339338
872,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,14,0.8553249331756868,2.5070458724273257,0.1792771654104355,0.9136548949384584,0.9874153334897829,0.17775928991126344,-0.013207261527278469,0.0924612256613607
873,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,14,1.0298886246413008,3.1420764610732848,0.2078822881986203,0.847322912505509,0.9719383392798542,0.20550670940643223,-0.020670266042370516,0.1662473013892674
874,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,13,0.9316113277447118,2.586587304671755,0.20951798618666342,0.903295017713582,0.9704576710605152,0.22397173706401585,-0.015547548241043846,0.1538424091342539
876,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,14,1.1711358604492121,3.503109436671369,0.24691403283127134,0.9244245760003341,0.9827478405303605,0.24506594985984936,-0.016080446084671518,0.14823019148319413
907,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.34703633901902564,1.1989700044999998,0.06101091591347424,0.6427760389970074,0.9629358621137858,0.05972784209692991,-0.011164217001425586,0.06438127348674558
913,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,9,0.2533152862867189,0.8129133570000001,-0.038943009300000005,0.2954243125700854,0.3804211926027403,-0.019164871886282464,0.0063121715150162225,0.1879894226129943
989,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,1.1596057360677763,3.025503459050283,0.2786221828576276,0.6817781159532124,0.9080324307186765,0.06797477127349548,-0.051468530121049,0.3255774476542024
990,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.597354235225627,1.5423728813559314,0.12652374720128082,0.9012693270154909,0.907483603654424,0.1265303385192587,-0.0025821488178567192,0.17456623611887248
991,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.6997309199614969,1.8418079096045192,0.150229485973053,0.9260248178401258,0.9364566114355853,0.1502394895561179,-0.003918903665707657,0.16946702180736148
992,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.8925604667371114,2.4915254237288167,0.1882361848723137,0.8935221513453279,0.9470287727782811,0.188265084113304,-0.011321277658004114,0.19736794141696234
993,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.7291770337912833,2.0395480225988676,0.14133127102419601,0.7547184376863392,0.9916046721558145,0.14138094717292674,-0.019460631265298095,0.06419050001784936
994,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,1.0586274133532199,2.939106901217861,0.22632042990881804,0.9181965164023449,0.9913215411848351,0.2263605000777981,-0.015697488697978074,0.09475090924238594
995,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9,0.8541992382404511,2.244682056365955,0.17795803701266202,0.9223076012760107,0.983271191442433,0.19507840511093383,-0.013229375348664613,0.10416346641028078
996,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,1.0623288940002071,2.7397205306141754,0.2331516936024833,0.8284906434876581,0.8861731560216819,0.133385361393079,-0.02383306825002432,0.3205725520983474
999,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9,0.9679205472799792,2.5170230845489288,0.2027066048475158,0.929562120465524,0.9651663357940468,0.19835122053810814,-0.009129555571642856,0.1703189725410155
1001,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,0.987411543304014,3.010489543501862,0.2084214999221185,0.8197972496938323,0.9980802680741369,0.24849508194420683,-0.024910605040757566,0.041043061507442274
1002,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,1.125467343990931,3.2476319350473624,0.23559321009349649,0.8803069624227606,0.9928340947876697,0.23564605541553246,-0.02070215490766822,0.09153503980089171
1005,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.8571073815233662,2.550516923948447,0.15710545308408214,0.7473377580815064,0.9825457871221943,0.1569703045290068,-0.02344827430556387,0.10879384262866872
1006,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.9828980231516657,2.949932341001353,0.19600195201126877,0.8269863967370736,0.985957567172902,0.1934412389238321,-0.022281147209075036,0.11223732242360047
1007,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.6075695447803542,2.0676589986468197,0.10939986378822467,0.6742734604217755,0.9038329839784656,0.10749774810182929,-0.01655059281150892,0.18155855797469772
1008,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.569498312383854,1.5121621621621621,0.11722089032235822,0.851137140873745,0.9559552829653043,0.11724669840228545,-0.010110315311526633,0.11483077619352722
1009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.592425107983161,1.6013513513513524,0.1186386450266477,0.8056749057753135,0.9544911673528285,0.11867063424853974,-0.012531777676232841,0.12142280211173749
1010,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.5870571559904683,1.637837837837836,0.11025112540747507,0.7085649796042404,0.9274923249794258,0.1102895735547154,-0.01506206168143101,0.1518767597297152
1011,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.563145080651613,1.5729729729729724,0.09909277497024786,0.6220392446307448,0.8969287515054536,0.09913410297136982,-0.016190244439554385,0.1737032762719507
1034,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.7213479082015698,1.9977607224310368,0.1535316770151482,0.9421085165630123,0.9472978572860555,0.1531921345138102,-0.002954410040377081,0.15957563136832562
1041,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.401937299845676,1.380211241711606,-0.0010101456400738865,0.0001313547741191856,0.8566092992032079,0.0014204329951604186,0.021148827895084675,0.14666499191016166
1044,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.3796704523526903,1.2479410738679166,0.0082336074697681,0.009780503514594474,0.9032282881403967,0.010578563271751617,0.020403810828753068,0.11381216107953925
1045,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.2601864276933268,0.7850551681115667,0.03346611737828238,0.3440613420409523,0.5801206717771015,0.03429213344884913,0.007187289257690278,0.16246302805380441
1047,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.3156215734224572,1.0874537720136146,0.04250905515199329,0.37724547469664027,0.9305638163043084,0.04404313331317182,0.013348243310484634,0.0801433072843748
1048,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.742644611384637,2.0134224484588716,0.15864074772370243,0.9489906288606537,0.957182416812723,0.15820154638142594,-0.0038215565069340263,0.14808114627180044
1051,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.8665704061983609,2.332008465343941,0.1840056045701226,0.9376675599657465,0.9643776131812198,0.18493101524274128,0.008052136542211846,0.15760609894352906
1065,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.3833667673401264,0.9571521668295988,0.13603089395872492,0.9904599677101298,0.9906073045101039,0.1293852503529921,-0.0009380214658809838,0.03391711946797375
1067,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,0.18976768317039103,0.44891527411315924,0.08443469855079248,0.7324856612818311,0.9555693736495938,0.34834076618615417,-0.029589468189419377,0.035777374481248625
1082,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.885191742430428,2.3155790090142245,0.18827741789772454,0.9408410441222737,0.9754481960980013,0.18720141471083668,-0.00936246451119585,0.13365546327197098
1108,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.7920386740411495,2.0490529858139666,0.16924128167046307,0.9495423319274746,0.9698451204779106,0.1685038572637783,-0.006416439952417169,0.13253569053961325
1161,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.4555050245132367,1.1200716845878134,0.16133174279702453,0.9868338887648168,0.9903305415089171,0.19979857223259095,0.005429528556694763,0.04088873037133952
1193,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.4751252894919062,1.2666992505702184,0.18112816974297052,0.9882449770980225,0.9919127889156633,0.218979894354723,0.0054532145627101125,0.039004697455257906
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.3627028428135203,1.06548279689234,0.1314412557475817,0.7879755289642809,0.9626683065282459,0.34805242851857887,-0.03094445325299955,0.06555319017090949
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.632121609363833,1.5804661487236362,0.26984509964773373,0.9779855061026033,0.9969031271256824,0.44885576872258154,0.02274721209238406,0.03211232149552146
1279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,0.6181247340327732,1.6006842619745854,0.22856157688239023,0.9981069123253055,0.9994698382526782,0.2562766887894224,0.004180171837217667,0.012729909320640116
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.18495817700597267,0.55302013422819,0.05733461169702774,0.5765512645506593,0.8388304294707085,0.1926813678491528,-0.01933525087887497,0.06945749032188228
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.6896469606606576,1.6966442953020135,0.2967693526199507,0.993777287410261,0.9937908603315901,0.3020006391818473,0.0006647491211250189,0.04960802281079309
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.14077629828092666,0.4134228187919451,0.052617449664429196,0.48895461598138246,0.7266942812811727,0.2786960690316368,-0.0251198465963563,0.06718360095210639
1314,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,0.16393872785494737,0.4080536912751671,0.07454346808178544,0.8890465939449567,0.9276053775678355,0.18167872396060403,-0.012028240216159725,0.039452970513422975
1317,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,0.16628050093371127,0.3999999999999986,0.07563939778704867,0.7656234039330618,0.9639091763920964,0.29365134277609184,-0.024443763529074514,0.02825431054151564
1318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,0.1425677765844333,0.3731543624161078,0.07008888082713599,0.8942464430178503,0.9659213809496138,0.18247126152751447,-0.012600448745193865,0.023540049080188242
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.27592218669987034,0.7651195499296759,0.09992632777442916,0.7869331840112217,0.9879085854558008,0.2766726943942144,-0.025249480945683633,0.02838109877179236
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.25580536501933426,0.731364275668082,0.10769539883464041,0.9512170404083193,0.9588666138453312,0.061630165427629904,-0.005853593195365998,0.04736049763445554
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.5895937342286978,1.5639943741209565,0.25127761616479277,0.9747797731704234,0.9795394309265626,0.33502779452146747,0.010642287857478006,0.07698765488399933
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.3414275957038051,0.9732770745428989,0.12611345522737955,0.818609649867074,0.9858092906261436,0.32559774964838384,-0.028497756345857717,0.03804562292271269
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.6867606202087866,1.7102672292545704,0.2921613334381633,0.9712685558563344,0.9924770436980618,0.4980845221351552,0.02616703502779455,0.05437622209124061
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.2249032665514429,0.6244725738396677,0.08298171589310882,0.81681658193195,0.9902984737109545,0.21683075480544048,-0.019121291273190233,0.020721434731180193
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.16669129290430545,0.42756680731364094,0.055035773252613863,0.5850176062441499,0.920029399161417,-0.14361395753800668,-0.025242783470631386,0.04303159774793351
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.25770381897493333,0.7482419127988749,0.09048288795124239,0.7396775685159819,0.9598012289858453,0.2632442569151429,-0.024680195566271518,0.048331610722382234
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.531562712916727,1.3502109704641385,0.22468572826305386,0.9588409594286275,0.9870396230360241,0.40847230594065886,0.023354095505994044,0.05524242096392495
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.29508488321756454,0.8213783403656808,0.10863304534190596,0.8131697896730606,0.9888902076564344,0.28537941196169064,-0.025249480945683522,0.02909403513920099
1338,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.29025755958550553,0.8270042194092808,0.11671078264363861,0.8676798361273893,0.9452493058934642,-0.04973544973544858,-0.02115062621391716,0.0619994349079066
1344,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7,0.21163698147449306,0.560020322669539,0.0017648775023668525,0.000483481184827661,0.004673963088283828,-0.017948267989150574,-0.00284399134561417,0.1954793320394813
1347,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.18372749973479044,0.5459636252380573,0.05722996385466473,0.5821700560321661,0.846137713115746,0.19210822021905843,-0.019268322337770594,0.06741309757204732
1349,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.6906866182275907,1.6974317280281617,0.29719846347829126,0.9936550801754681,0.993678945137294,0.3041456095735176,0.0008827865203878682,0.050128556475763496
1434,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.28795611626548073,0.8500332576897689,0.06161528209156123,0.9083438899616022,0.9567175472201072,0.061980294267319144,-0.0030956376127253687,0.05603846955860562
1435,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.28795611626548073,0.8500332576897689,0.06161528209156123,0.9083438899616022,0.9567175472201072,0.061980294267319144,-0.0030956376127253687,0.05603846955860562
1720,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.053902639132926485,0.1799999999999996,0.010927344782034316,0.8546803710002654,0.9270969230661343,0.01102212598673492,0.0008247054248084491,0.0140246043057113
1721,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.6466923449454067,1.71,0.1382351387054162,0.9502458046499456,0.956510246197663,0.1379006879552645,-0.0029101059524685724,0.12995675334063939
1722,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.0418016542572712,2.95,0.22022060766182303,0.9292665912149355,0.9896847625840629,0.21854735276495996,-0.014559240884198549,0.10196058418483117
1723,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.010524291877721,2.8449999999999998,0.21353478643769275,0.9286204639846202,0.9913718943799715,0.21188072420123957,-0.014392242678102796,0.09045074382822882
1724,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.0831595043664666,3.1877321764027133,0.2278800838148466,0.9204970630453255,0.9897920852902425,0.22601698149012758,-0.016211131721979438,0.10545534322850007
1743,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.7097138460475481,1.8917456021650896,0.15035452969871685,0.9016559867274816,0.9280277132415361,0.1503706620468181,-0.006319847368696396,0.1829299753268898
1744,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.8756143823844548,2.423545331529096,0.18262489281208436,0.8739137428636063,0.9514051314496359,0.18265901089598655,-0.013365759368712593,0.18545008604363447
1745,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,0.8543442975430171,2.3017591339648185,0.17455503521981205,0.8386356222971815,0.9714192809894833,0.17459861151109635,-0.017071012110683098,0.13876771816115632
1914,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,8,0.16501703896885472,0.4680953833638403,-0.05172369669852889,0.5894850335417259,0.6361168133324698,-0.0008067673378077608,-0.007273847051531593,0.0931137486407592
1915,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.517038384541154,1.2777642193749617,-0.21033946114191274,0.8881791283549176,0.9961863119390514,-0.5601993266800335,-0.04445733097998228,0.029147730579967723
1928,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.6051653271019529,2.0251256281407026,0.10558738208877941,0.6330973065623212,0.9853683643859579,0.10324042152277296,-0.020421254580078457,0.07053881084463419
1929,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,13,0.22282991298906243,0.7987558703536264,0.0378819068816098,0.6473139781212427,0.7990909576913187,0.036862024681365894,-0.004976911183871863,0.09596042865654889
1930,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.15770111159735403,0.6080402010050239,0.02083468863471902,0.362993639879409,0.7461947808665883,0.020196805051778406,-0.005550320371104067,0.07655837155218544
1931,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.3597367421960855,1.0804447672829516,-0.0609731292560719,0.5974504189340064,0.6726322181920297,-0.06161764633258032,-0.005608039389850494,0.1983400523382202
1944,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,9,0.327879169880397,0.9542425089999975,-0.03345552548300011,0.289204840021805,0.2921707245335319,-0.03411817403052195,-0.0009817015518842481,0.26007692764692897
1951,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,14,0.1239353447501825,0.41912930799999915,0.004366213174636645,0.02581154548276654,0.3734791730755639,0.004843710100395479,0.004154772101142334,0.09453020369828728
1978,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,14,0.17340256425333972,0.5642714299999999,-0.009492500528401579,0.06232247970947724,0.8697566800750642,-0.01051062847719669,-0.008858883416527623,0.06030327554843928
1979,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],14,0.23578562192996302,0.6642078979999999,-0.03847526468163806,0.5537619242271572,0.6870272014478203,-0.039037695481723096,-0.0048937944329237315,0.12710957701161452
1980,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],14,0.428796014277955,1.3010299959999998,-0.06182340103778072,0.43231350419014436,0.851363362746193,-0.06363714868754636,-0.01578168932037484,0.1593020387121461
1986,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,9,0.17125096643029178,0.4771212549999999,-0.027684266543333343,0.3266705583545061,0.33193418657289653,-0.03101161384495943,-0.0010619193515827956,0.131967319064071
1987,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,14,1.0349404177958086,3.03226,0.21572765918097764,0.9035984185772993,0.9878707922174162,0.21376451934972723,-0.017081573014442297,0.10983461300579289
1988,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,14,1.076239687798103,3.1443400000000006,0.22630418229854699,0.9195209951035341,0.9884381033692883,0.22445803733431785,-0.016063583194498438,0.11151446435205474
1989,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,9,0.2594302816645506,0.843652799,-0.04253090583000002,0.3359525513551487,0.3973920403013812,-0.02530956491531659,0.0054961726323457735,0.1898723990978409
2001,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,8,0.28967621605882227,0.8975021324399453,0.0601344256371723,0.8549617568473917,0.9812490327827416,0.060727718629852705,-0.0050316680524271,0.03710468103428823
2002,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,8,0.28967621605882227,0.8975021324399453,0.0601344256371723,0.8549617568473917,0.9812490327827416,0.060727718629852705,-0.0050316680524271,0.03710468103428823
2055,CCCCCCOP(=O)(O)OCCCCCC,10,0.9912922678413546,2.698970004,0.2718321349513315,0.9098787558795697,0.9809035463993887,0.3888271001918405,0.028598769281013237,0.12995689738431615
2057,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,14,0.24302262225497806,0.795880017,-0.05005631768824306,0.8823052980510055,0.9347442422406026,-0.05041995375011953,-0.003164051710810467,0.05982239271946102
2058,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,14,1.5576026268909084,4.467608106,-0.32875398517648613,0.9264526035078305,0.9867091970202917,-0.32625564120003814,0.021738464254839718,0.17303738343248057
2059,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,14,0.7399596163867898,2.1430148,-0.13980917539207396,0.7424202467339873,0.9549423349418138,-0.13758020997950957,0.01939456111851924,0.1513561311313066
2085,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.5822775850022454,1.8187691012919074,0.0522093417457281,0.16460635745307772,0.3889447935804329,0.0559188002991422,0.015150908720722008,0.4373098337209387
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.5699889485790466,1.6299903581206512,0.11462042806613207,0.8279450137658142,0.8360481864775866,0.1153105448503465,0.0028187122874439308,0.22173971990784677
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.6274592904836837,1.7585236016188328,0.1336324487606623,0.9286735124451866,0.9294934658249825,0.1333907865516072,-0.0009870448794397912,0.1600734054806951
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.6053285585053906,1.854332917291166,0.12335697649981513,0.8502671849630876,0.873997433512702,0.12461118839134808,0.005122701766696297,0.20644283108956563
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.6697190099998493,1.8569561813277797,0.14388750173779974,0.9450857276132535,0.9459309286697295,0.14362562239097396,-0.001069619736267069,0.14961875225621368
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.7371139467063373,2.0384582518191756,0.1592097629946487,0.9551695042769724,0.9708010073737674,0.15797021426165792,-0.0050628115769466575,0.12101452751867602
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,0.6115260910246788,1.709011942630159,0.13049715637073334,0.9323574116755716,0.9349835217153923,0.13091865877674017,0.0017215839958903412,0.14981167466507359
