cell_id,smiles,A,B,ZA,ZB,dZ,logSF_heavy_minus_light,pair
1200,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Lu,66,71,5,0.30574457156212875,Dy-Lu
1205,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.0457875457875514,Er-Tm
1207,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.03206537672236798,Er-Tm
1213,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.03151404448085415,Ho-Er
1213,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.06303814100105676,Er-Tm
1213,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.010490195437530492,Tm-Yb
1214,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.1260777980454797,Tb-Dy
1216,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.29420490262944177,Sm-Eu
1217,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.22029492154773467,Pr-Nd
1218,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.2041199826559248,La-Ce
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.5238623751387401,Gd-Tb
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.11986681465037985,Tb-Dy
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.26193118756936995,Dy-Ho
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.03995560488346994,Ho-Er
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.057713651498330076,Er-Tm
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.013318534961149986,Tm-Yb
1220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.04883462819090001,Yb-Lu
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.19089900110987795,La-Ce
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.15538290788013265,Ce-Pr
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.22197558268590323,Pr-Nd
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.7147613762486131,Nd-Sm
1221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.2974472807991093,Sm-Eu
1231,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Ho,65,67,2,0.39104445400517585,Tb-Ho
1234,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.11432243681546563,Ce-Pr
1234,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Gd,59,64,5,0.5630323268021992,Pr-Gd
1236,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.1984658486924471,Tb-Dy
1237,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Yb,67,70,3,0.15109890109890411,Ho-Yb
1240,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Tm,66,69,3,0.31604981370552765,Dy-Tm
1240,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Lu,69,71,2,0.04821112748787604,Tm-Lu
1241,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.054969217238346024,Ho-Er
1241,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Yb,68,70,2,0.08245382585751715,Er-Yb
1241,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.0274846086191749,Yb-Lu
1242,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.3847845206684273,Gd-Tb
1243,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.21586836102965187,La-Ce
1243,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Nd,58,60,2,0.28510915607689735,Ce-Nd
1243,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.5620723362658839,Nd-Sm
1246,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.09118808212644613,Eu-Gd
1246,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Lu,64,71,7,0.9226008267630952,Gd-Lu
1247,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Er,66,68,2,0.23351648351648135,Dy-Er
1247,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.06410256410256387,Er-Tm
1247,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Lu,69,71,2,0.06868131868131844,Tm-Lu
1248,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.05036630036630019,Eu-Gd
1251,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Er,64,68,4,0.8356572341261417,Gd-Er
1252,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Eu,59,63,4,0.9815900944933214,Pr-Eu
1260,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.0,Ho-Er
1264,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.1931025090854357,Dy-Ho
1268,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.5303207026974728,Gd-Tb
1268,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Lu,65,71,6,0.5999587297859046,Tb-Lu
1269,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.20919444158314615,Dy-Ho
1275,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,-0.05892453846207735,Ho-Er
1275,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.12320583289061693,Er-Tm
1276,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.11446886446886273,Er-Tm
1278,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Lu,65,71,6,0.5846715424070306,Tb-Lu
1279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.23623330074943072,La-Ce
1279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.1751384815900937,Ce-Pr
1279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.22808732486151861,Pr-Nd
1279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Gd,60,64,4,0.9612251547735424,Nd-Gd
1280,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Lu,66,71,5,0.39394605687481654,Dy-Lu
1281,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.4901421870419216,Gd-Tb
1282,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Gd,59,64,5,0.2286496300289267,Pr-Gd
1285,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.2606712284131645,Sm-Eu
1287,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Yb,66,70,4,0.3937728937728924,Dy-Yb
1287,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.0,Yb-Lu
1288,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,-0.041208791208787954,Eu-Gd
1290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Tm,67,69,2,0.12368073878628039,Ho-Tm
1290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.02290384051597716,Tm-Yb
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.42416107382550594,Gd-Tb
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.010738255033556854,Tb-Dy
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.06442953020134112,Dy-Ho
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.03221476510066967,Ho-Er
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.010738255033557298,Er-Tm
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.0,Tm-Yb
1307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.010738255033559074,Yb-Lu
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.25771812080536993,La-Ce
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.2577181208053684,Ce-Pr
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.33825503355704667,Pr-Nd
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.6926174496644295,Nd-Sm
1308,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.15033557046979906,Sm-Eu
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.09395973154362425,Dy-Ho
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.15570469798657527,Ho-Er
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,-0.04295302013422608,Er-Tm
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.20671140939597166,Tm-Yb
1313,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,-0.22818791946308625,Yb-Lu
1314,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.12348993288590604,Dy-Ho
1314,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Tm,67,69,2,0.11812080536912672,Ho-Tm
1314,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.16644295302013434,Tm-Yb
1314,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,-0.06979865771812088,Yb-Lu
1317,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Er,66,68,2,0.3489932885906022,Dy-Er
1317,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.005369127516779315,Er-Tm
1317,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.01879194630872405,Tm-Yb
1317,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.026845637583893023,Yb-Lu
1318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Er,66,68,2,0.2577181208053696,Dy-Er
1318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.01879194630872494,Er-Tm
1318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.029530201342282236,Tm-Yb
1318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.067114093959731,Yb-Lu
1320,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Tb,63,65,2,0.24161073825503365,Eu-Tb
1321,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.0,Eu-Gd
1321,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.33288590604026824,Gd-Tb
1322,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.09664429530201368,Eu-Gd
1322,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.34093959731543455,Gd-Tb
1324,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.05100671140939572,Eu-Gd
1325,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Gd,63,64,1,0.09395973154362369,Eu-Gd
1325,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.3624161073825488,Gd-Tb
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.29254571026723064,Gd-Tb
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.2194092827004197,Tb-Dy
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.13502109704641385,Dy-Ho
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.08438818565401107,Ho-Er
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.005625879043600679,Er-Tm
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.01125175808720058,Tm-Yb
1327,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.016877637130799372,Yb-Lu
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.24191279887483175,La-Ce
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.1181434599156117,Ce-Pr
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.011251758087204022,Pr-Nd
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.20815752461321857,Nd-Sm
1328,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.151898734177216,Sm-Eu
1329,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.38255977496483906,Gd-Tb
1329,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.1969057665260201,Tb-Dy
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.3488045007032313,La-Ce
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.202531645569622,Ce-Pr
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.033755274261604074,Pr-Nd
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.7032348804500681,Nd-Sm
1330,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.27566807313643116,Sm-Eu
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.3656821378340367,Gd-Tb
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.25316455696202533,Tb-Dy
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.17440225035161872,Dy-Ho
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.07876230661040817,Ho-Er
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.03375527426160385,Er-Tm
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.028129395218001063,Tm-Yb
1331,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.039381153305205086,Yb-Lu
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.21378340365682036,La-Ce
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.1912798874824192,Ce-Pr
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.15752461322081612,Pr-Nd
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.849507735583685,Nd-Sm
1332,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.2981715893108299,Sm-Eu
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.21378340365682424,Gd-Tb
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.1744022503516185,Tb-Dy
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.11814345991561326,Dy-Ho
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.07876230661040862,Ho-Er
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.0056258790435985695,Er-Tm
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.005625879043601456,Tm-Yb
1333,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.02812939521800306,Yb-Lu
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.2869198312236292,La-Ce
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.11251758087200736,Ce-Pr
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.005625879043601234,Pr-Nd
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.016877637130801926,Nd-Sm
1334,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.005625879043601234,Sm-Eu
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.35443037974683467,Gd-Tb
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.20253164556962,Tb-Dy
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.09001406469760997,Dy-Ho
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.02812939521800173,Ho-Er
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,0.05063291139240489,Er-Tm
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,-0.005625879043600346,Tm-Yb
1335,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.02812939521800395,Yb-Lu
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,La,Ce,57,58,1,0.20815752461322176,La-Ce
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Pr,58,59,1,0.11814345991561281,Ce-Pr
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Nd,59,60,1,0.07313642756681016,Pr-Nd
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Sm,60,62,2,0.6807313642756643,Nd-Sm
1336,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Eu,62,63,1,0.2700421940928295,Sm-Eu
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Tb,64,65,1,0.2925457102672292,Gd-Tb
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Dy,65,66,1,0.24191279887482542,Tb-Dy
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Ho,66,67,1,0.12939521800280873,Dy-Ho
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Er,67,68,1,0.10689170182841456,Ho-Er
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Er,Tm,68,69,1,-2.886579864025407e-15,Er-Tm
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Yb,69,70,1,0.03375527426160563,Tm-Yb
1337,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Lu,70,71,1,0.01687763713080015,Yb-Lu
