arm,macro_mae,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_top1,cross_regret,calib_slope,rep,design
G14_PERM,0.7103861873601461,0.4207146564062724,-0.0505466323898819,0.29660258392401245,-0.0630931031186157,0.00947652416596516,1.8077611959061233,-0.14718200740956466,4,BQ
G13_PERM,0.6069122001451568,0.5406912514759379,0.16896597736251656,0.22005435041149327,0.011235216237949949,0.005494505494505494,1.595104697232554,0.34422428387829,4,BQ
G14_PERM,0.7103861873601461,0.4207146564062724,-0.0505466323898819,0.29660258392401245,-0.0630931031186157,0.00947652416596516,1.8077611959061233,-0.14718200740956466,4,BQ
G13_PERM,0.6069122001451568,0.5406912514759379,0.16896597736251656,0.22005435041149327,0.011235216237949949,0.005494505494505494,1.595104697232554,0.3442242838782899,4,BQ
G14_PERM,0.690559740459129,0.43529057286746664,-0.010090190574113006,0.2854179055071912,0.04310435194522747,0.005709983138554567,1.7990748872370042,-0.02423022496863538,5,BQ
G13_PERM,0.5837393105288631,0.5967847122575157,0.23269550971258002,0.2633731975696262,0.18621492824543237,0.008791208791208791,1.593189405868055,0.5966839711290122,5,BQ
G14_PERM,0.690559740459129,0.43529057286746664,-0.010090190574113006,0.2854179055071912,0.04310435194522747,0.005709983138554567,1.7990748872370042,-0.02423022496863538,5,BQ
G13_PERM,0.5837393105288631,0.5967847122575157,0.23269550971258002,0.2633731975696262,0.18621492824543237,0.008791208791208791,1.593189405868055,0.5966839711290121,5,BQ
G14_PERM,0.6768228514399224,0.46963356284016866,0.04032476588483303,0.28400917534846104,0.08613918565468465,0.006999126716040237,1.7214988660364035,0.08331322781048948,6,BQ
G13_PERM,0.5866469765778536,0.5902359817952465,0.20956517545268608,0.1866310210953068,0.058563389117736876,0.0,1.7028752410756431,0.5211971586821015,6,BQ
G14_PERM,0.6768228514399224,0.46963356284016866,0.04032476588483303,0.28400917534846104,0.08613918565468465,0.006999126716040237,1.7214988660364035,0.08331322781048948,6,BQ
G13_PERM,0.5866469765778536,0.5902359817952465,0.20956517545268608,0.1866310210953068,0.058563389117736876,0.0,1.7028752410756431,0.5211971586821015,6,BQ
G14_PERM,0.7192188858363101,0.40127091138803966,-0.05760403177890405,0.29624131820560395,-0.1320867498278242,0.004919980812837956,1.9496234172660176,-0.21586166821623787,7,BQ
G13_PERM,0.5644818622018521,0.6204115279546969,0.25220304691000694,0.268415354486783,0.22124590409760764,0.008791208791208791,1.5298221929680051,0.7139619714595219,7,BQ
G14_PERM,0.7192188858363101,0.40127091138803966,-0.05760403177890405,0.29624131820560395,-0.1320867498278242,0.004919980812837956,1.9496234172660176,-0.21586166821623787,7,BQ
G13_PERM,0.5644818622018521,0.6204115279546969,0.25220304691000694,0.268415354486783,0.22124590409760764,0.008791208791208791,1.5298221929680051,0.7139619714595213,7,BQ
G14_PERM,0.7161026841757943,0.39826719653344866,-0.07763108459197207,0.2582960062424348,0.018510259645421395,0.006823762318267814,1.753785632763955,-0.1733532614980647,8,BQ
G13_PERM,0.5763781810240559,0.6277787608411658,0.2867348602176675,0.23216570796927938,0.19165182740314587,0.0032967032967032967,1.6090864073555455,0.6949706546027261,8,BQ
G14_PERM,0.7161026841757943,0.39826719653344866,-0.07763108459197207,0.2582960062424348,0.018510259645421395,0.006823762318267814,1.753785632763955,-0.1733532614980647,8,BQ
G13_PERM,0.5763781810240559,0.6277787608411658,0.2867348602176675,0.23216570796927938,0.19165182740314587,0.0032967032967032967,1.6090864073555455,0.6949706546027261,8,BQ
G14_PERM,0.7294714347195193,0.38825602349582095,-0.08970263136638999,0.26064900047042905,-0.08982949456801406,0.00623538138349414,1.8650303951331686,-0.2915296587620005,9,BQ
G13_PERM,0.5941347819949419,0.6088743032418401,0.26357028390272375,0.2207632645132645,0.13909870988445772,0.013186813186813187,1.589469963928238,0.4758632303261825,9,BQ
G14_PERM,0.7294714347195193,0.38825602349582095,-0.08970263136638999,0.26064900047042905,-0.08982949456801406,0.00623538138349414,1.8650303951331686,-0.2915296587620005,9,BQ
G13_PERM,0.5941347819949419,0.6088743032418401,0.26357028390272375,0.2207632645132645,0.13909870988445772,0.013186813186813187,1.589469963928238,0.4758632303261825,9,BQ
G14_PERM,0.7365383776518929,0.38473734864323006,-0.1121859123813411,0.25765116497259355,-0.10419100088807236,0.003733269376126519,1.8787786674354017,-0.3286370162498463,10,BQ
G13_PERM,0.5703960001577609,0.6150531685085586,0.2726510364461841,0.23723673812959528,0.2566872818095144,0.001098901098901099,1.641275274834643,0.7229735121241856,10,BQ
G14_PERM,0.7365383776518929,0.38473734864323006,-0.1121859123813411,0.25765116497259355,-0.10419100088807236,0.003733269376126519,1.8787786674354017,-0.3286370162498463,10,BQ
G13_PERM,0.5703960001577609,0.6150531685085586,0.2726510364461841,0.23723673812959528,0.2566872818095144,0.001098901098901099,1.641275274834643,0.7229735121241856,10,BQ
G14_PERM,0.7225159370429494,0.39073296483273207,-0.06700320053116078,0.26720654015296874,-0.03195147769518947,0.0031143863038272978,1.703610941582167,-0.30054224200124574,11,BQ
G13_PERM,0.5981316990366454,0.6179193232231539,0.25799064694442464,0.23773199683913973,0.13316080264439156,0.001098901098901099,1.9287191904155185,0.4511833278377442,11,BQ
G14_PERM,0.7225159370429494,0.39073296483273207,-0.06700320053116078,0.26720654015296874,-0.03195147769518947,0.0031143863038272978,1.703610941582167,-0.30054224200124574,11,BQ
G13_PERM,0.5981316990366454,0.6179193232231539,0.25799064694442464,0.23773199683913973,0.13316080264439156,0.001098901098901099,1.9287191904155185,0.4511833278377442,11,BQ
G14_PERM,0.7285199060464073,0.3858702944552241,-0.08853026606781952,0.2486351115815401,-0.07716694149704245,0.0057159196910749705,1.9287788771472723,-0.25971628182002465,12,BQ
G13_PERM,0.5930527174224738,0.5849694636426944,0.24564974493848166,0.22074576217433362,0.0816033796653676,0.0,1.5208929635948925,0.5436910435107535,12,BQ
G14_PERM,0.7285199060464073,0.3858702944552241,-0.08853026606781952,0.2486351115815401,-0.07716694149704245,0.0057159196910749705,1.9287788771472723,-0.25971628182002465,12,BQ
G13_PERM,0.5930527174224738,0.5849694636426944,0.24564974493848166,0.22074576217433362,0.0816033796653676,0.0,1.5208929635948925,0.5436910435107535,12,BQ
G14_PERM,0.6987276430274513,0.4392842558652645,-0.017226467777154964,0.29585857925143644,-0.052216984519926644,0.006172918408943254,1.8333769778409466,-0.028625493355186882,13,BQ
G13_PERM,0.6175210498878421,0.5410157989280779,0.1652326019549175,0.1967058536701394,0.0622290305539386,0.017582417582417582,1.664359056637347,0.3256856820180959,13,BQ
G14_PERM,0.6987276430274513,0.4392842558652645,-0.017226467777154964,0.29585857925143644,-0.052216984519926644,0.006172918408943254,1.8333769778409466,-0.028625493355186882,13,BQ
G13_PERM,0.6175210498878421,0.5410157989280779,0.1652326019549175,0.1967058536701394,0.0622290305539386,0.017582417582417582,1.664359056637347,0.3256856820180959,13,BQ
G14_PERM,0.7616659490638369,0.31713274757956217,-0.16730118594922777,0.26801011158154014,-0.1748003175822298,0.005560311256927235,1.915407500132473,-0.5381480844822107,14,BQ
G13_PERM,0.5607371005799439,0.6189157588030485,0.28620128812270645,0.2627881708238851,0.23117678793489396,0.001098901098901099,1.7307267129616335,0.7331752836533048,14,BQ
G14_PERM,0.7616659490638369,0.31713274757956217,-0.16730118594922777,0.26801011158154014,-0.1748003175822298,0.005560311256927235,1.915407500132473,-0.5381480844822107,14,BQ
G13_PERM,0.5607371005799439,0.6189157588030485,0.28620128812270645,0.2627881708238851,0.23117678793489396,0.001098901098901099,1.7307267129616335,0.7331752836533048,14,BQ
G14_PERM,0.6881951259502518,0.4618017781050015,0.019373336694358027,0.2604763986013986,-0.028556812819049177,0.006107655982489387,1.8234124426678602,-0.07270234038945608,15,BQ
G13_PERM,0.5589823021476881,0.6109627922386616,0.29404476753765724,0.27183857478500334,0.2792329620270385,0.001098901098901099,1.4710093584801012,0.7837466760312175,15,BQ
G14_PERM,0.7119028880790904,0.40405556984780844,-0.06262195036786374,0.26297042904185763,-0.03504763761451166,0.0070378092382392425,1.7852314080702167,-0.11890508098827483,16,BQ
G13_PERM,0.5618766778113076,0.6179296288868478,0.26333062735367924,0.26118621457907165,0.23030573473843333,0.023076923076923075,1.4429376203156532,0.7433894889934374,16,BQ
G14_PERM,0.6887610101719085,0.457028571817428,0.0243719442739862,0.2821738578881436,-0.039414056930992224,0.005572748047903327,1.8147727238338576,-0.034979367704640434,17,BQ
G13_PERM,0.5630244367007468,0.6242155115571192,0.2893595360162523,0.2765679624608196,0.282511931231772,0.007692307692307693,1.489879358417141,0.864530666547326,17,BQ
G14_PERM,0.6664685023109761,0.4742200763113395,0.05483988440354075,0.29318576265004836,0.07978174690660508,0.0070066735677595405,1.731111271341969,0.14079216479384343,18,BQ
G13_PERM,0.5854657736179518,0.6213642111161428,0.24675855130968732,0.23318477818477817,0.14653816345107865,0.0032967032967032967,1.4822813154470567,0.5363746757855266,18,BQ
G14_PERM,0.6327204754418536,0.5643242213992237,0.17986129257256978,0.323867537885395,0.10887360617299727,0.006941944855478691,1.6751347537501196,0.2634106682775745,19,BQ
G13_PERM,0.5894665283053799,0.6344671755332981,0.31097211024251237,0.25612900657543514,0.20426399445166118,0.005494505494505495,1.8829053904942743,0.40877214915575666,19,BQ
