arm,macro_mae,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_top1,cross_regret,calib_slope,rep,design
G13_PERM,0.5815320799591597,0.6065795741762073,0.24833572919159974,0.283436272721987,0.20053357255979645,0.017582417582417582,1.4847277443127842,0.6145589645997366,7,BR
G14_PERM,0.7008091280727977,0.42647756827650135,0.0034822936235336223,0.30440290859933716,-0.0586978341768436,0.012354924989540375,1.761428253709629,-0.002033360055323768,7,BR
G13_PERM,0.5815320799591597,0.6065795741762073,0.24833572919159974,0.283436272721987,0.20053357255979645,0.017582417582417582,1.4847277443127842,0.6145589645997367,7,BR
G14_PERM,0.6909156143908689,0.4487048465962141,0.0162357210179343,0.3294361921147636,0.040186454677978836,0.01299487239192271,1.8349802449220014,0.025892464336229767,8,BR
G13_PERM,0.5986004687786044,0.5684700023456675,0.1768231576209913,0.23112126960341245,0.06369433720462894,0.002197802197802198,1.5569394031995778,0.45361272030278826,8,BR
G14_PERM,0.6909156143908689,0.4487048465962141,0.0162357210179343,0.3294361921147636,0.040186454677978836,0.01299487239192271,1.8349802449220014,0.025892464336229767,8,BR
G13_PERM,0.5986004687786044,0.5684700023456675,0.1768231576209913,0.23112126960341245,0.06369433720462894,0.002197802197802198,1.5569394031995778,0.45361272030278826,8,BR
G14_PERM,0.7342546088870995,0.3853354842916311,-0.0988589876308033,0.3207025117739404,-0.18606152722462027,0.014007187562132617,1.904374313984691,-0.26694480175559826,9,BR
G13_PERM,0.6081598358703707,0.5851994464674759,0.20659292228395715,0.21252777645634788,0.04792549198360649,0.0032967032967032967,1.6963708125253436,0.3635961977078174,9,BR
G14_PERM,0.7342546088870995,0.3853354842916311,-0.0988589876308033,0.3207025117739404,-0.18606152722462027,0.014007187562132617,1.904374313984691,-0.26694480175559826,9,BR
G13_PERM,0.6081598358703707,0.5851994464674759,0.20659292228395715,0.21252777645634788,0.04792549198360649,0.0032967032967032967,1.6963708125253436,0.3635961977078175,9,BR
G14_PERM,0.742678876142745,0.37049226873700386,-0.12011926690133287,0.3088449909878481,-0.190051087218241,0.00774114774114774,1.911959210811596,-0.3138132964836246,10,BR
G13_PERM,0.604248676057159,0.5572223264423732,0.19619864683078359,0.26859133591276446,0.08585759051951493,0.0032967032967032967,1.7937919280379213,0.3775431862380148,10,BR
G14_PERM,0.742678876142745,0.37049226873700386,-0.12011926690133287,0.3088449909878481,-0.190051087218241,0.00774114774114774,1.911959210811596,-0.3138132964836246,10,BR
G13_PERM,0.604248676057159,0.5572223264423732,0.19619864683078359,0.26859133591276446,0.08585759051951493,0.0032967032967032967,1.7937919280379213,0.3775431862380148,10,BR
G14_PERM,0.7023923594864545,0.4317078988981889,-0.03259615277419105,0.2926335139727997,-0.03598884420054631,0.01843624629338915,1.754330974608291,-0.1313852380610825,11,BR
G13_PERM,0.6053737920979093,0.5623330698502358,0.18261043699827115,0.2574139385746529,0.16291464014534926,0.0,1.5252175766227594,0.46705702036099234,11,BR
G14_PERM,0.7023923594864545,0.4317078988981889,-0.03259615277419105,0.2926335139727997,-0.03598884420054631,0.01843624629338915,1.754330974608291,-0.1313852380610825,11,BR
G13_PERM,0.6053737920979093,0.5623330698502358,0.18261043699827115,0.2574139385746529,0.16291464014534926,0.0,1.5252175766227594,0.46705702036099234,11,BR
G14_PERM,0.7132763993218574,0.41950265509241885,-0.0498805847243996,0.3154148133612419,-0.09952853879211898,0.018241322169893597,1.7959485691574866,-0.07488509001370451,12,BR
G13_PERM,0.5724603227492967,0.5840262101592846,0.22410471291854636,0.26590221286649857,0.18528003102762527,0.004395604395604396,1.5034003306500594,0.6505068068073724,12,BR
G14_PERM,0.7132763993218574,0.41950265509241885,-0.0498805847243996,0.3154148133612419,-0.09952853879211898,0.018241322169893597,1.7959485691574866,-0.07488509001370451,12,BR
G13_PERM,0.5724603227492966,0.5840262101592846,0.22410471291854636,0.26590221286649857,0.18528003102762527,0.004395604395604396,1.5034003306500594,0.6505068068073724,12,BR
G14_PERM,0.7657325938638941,0.31261897437853914,-0.1769193204526262,0.2958775615918473,-0.19991173199443316,0.008256104860261574,1.8868218015258307,-0.48295635268933546,13,BR
G13_PERM,0.6095895269081333,0.577303851362715,0.2193838993766056,0.23959483968412537,0.061671312536103785,0.014285714285714285,1.7409174543178902,0.39725938016485424,13,BR
G14_PERM,0.7657325938638941,0.31261897437853914,-0.1769193204526262,0.2958775615918473,-0.19991173199443316,0.008256104860261574,1.8868218015258307,-0.48295635268933546,13,BR
G13_PERM,0.6095895269081333,0.577303851362715,0.2193838993766056,0.23959483968412537,0.061671312536103785,0.014285714285714285,1.7409174543178902,0.39725938016485435,13,BR
G14_PERM,0.7373454959035998,0.37656950905464637,-0.09782153435458027,0.30411168857597426,-0.09696322429862718,0.0128152799581371,1.9208970913999106,-0.28206045713266037,14,BR
G13_PERM,0.5925097745868644,0.6154132260063396,0.28504518639186555,0.2640429411857983,0.11662307060274213,0.004395604395604396,1.4699035899958124,0.5196706127544312,14,BR
G14_PERM,0.7373454959035998,0.37656950905464637,-0.09782153435458027,0.30411168857597426,-0.09696322429862718,0.0128152799581371,1.9208970913999106,-0.28206045713266037,14,BR
G13_PERM,0.5925097745868644,0.6154132260063396,0.28504518639186555,0.2640429411857983,0.11662307060274213,0.004395604395604396,1.4699035899958124,0.5196706127544312,14,BR
G14_PERM,0.7186601242932175,0.4113660594033985,-0.06438884743121856,0.30254538781324497,-0.10696858382862554,0.010415624217583127,1.7286951303452711,-0.2562770826495577,15,BR
G13_PERM,0.5832222313781579,0.5806971358839257,0.21744077753960428,0.24342562530062528,0.15872495783407886,0.021978021978021976,1.5724132886549886,0.5869979421989806,15,BR
G14_PERM,0.7130335636636468,0.40534101710138926,-0.048152695374440904,0.32180370225013083,-0.046654354272236374,0.01646306339163482,1.8492427052287905,-0.13076876315433122,16,BR
G13_PERM,0.5797250452697101,0.5938701511754652,0.23449166324861043,0.25959583406011977,0.1756363741771692,0.002197802197802198,1.7456297649722194,0.6311808211625461,16,BR
G14_PERM,0.6842890379487041,0.46347525443610926,0.04162265350659629,0.2970085139727997,-0.012063205884792084,0.014458326754910605,1.6540150070589952,0.010894763069976238,17,BR
G13_PERM,0.5994420660429656,0.5769537613748967,0.21291859155529202,0.2722364573257431,0.10889182532392108,0.004395604395604396,1.5604766969037454,0.513137988854236,17,BR
G14_PERM,0.7159872816055264,0.4059443963514539,-0.05981176817946802,0.3191846546310832,0.022652136625110304,0.016944087658373373,1.8358538113277252,-0.1763419338458635,18,BR
G13_PERM,0.5931384549521171,0.5882421473617825,0.21095440874191226,0.22594544344544346,0.09781420674333775,0.0032967032967032967,1.6477146953204305,0.5509471822300352,18,BR
G14_PERM,0.7474749325764269,0.3635719064931982,-0.13709231540665207,0.32080811714740287,-0.10480348134011601,0.013701060843917987,1.8415624193757174,-0.4223487888849321,19,BR
G13_PERM,0.6161655031632229,0.578182131762453,0.18864348028640804,0.2336205527276956,0.04162438578249704,0.03956043956043956,1.6919459103918189,0.3318900074816563,19,BR
