rank,smiles,name,aopt_reduction,aopt_reduction_cohort_plus_pool,own_variance,measured_lanthanide,n_rows_bundle,n_publications,chemotype_frozen,chemotype_in_cohort,nn_tanimoto_cohort,nn_cohort_extractant,nn_cohort_name,nn_cohort_chemotype,label,is_new_T_lt_0.7,p_heavy_G14_full_cohort,direction_G14,donor_census,donor_census_source,topo_census,dopt3_pairs_all,dopt3_pairs_with_measured,pool,lead
54,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,2-9-bis(diphenylphosphoryl)-1-10-phenanthroline,0.45756058124894217,0.07254703892882332,1.1050810456423736,Eu,3,1,sc091,False,0.2558139534883721,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetrabutyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.02011012378036385,light,O(amide_carbonyl)=0 O(ether)=2 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=4 dentate=4 core_cn=9 n_ligands=2 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=3 frac_donor_pairs_within_3=0.5 donor_network_diameter=9,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
55,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1,T8-PHEN-TAM,0.45756058124894217,0.07254703892882332,1.1050810456423736,Eu,12,1,sc050,False,0.6842105263157895,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.02011012378036385,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=2 N(amine)=2 S(donor)=2 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=6 dentate=4 core_cn=9 n_ligands=1 n_fill=5,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=3 frac_donor_pairs_within_3=0.5 donor_network_diameter=9,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
56,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,TWE-27,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,6,1,sc066,False,0.25,CCCCCCOP(=O)(O)OCCCCCC,dihexyl hydrogen phosphate,sc058,new,True,0.1272831724322327,light,O(amide_carbonyl)=0 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=2 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
57,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,C5-BPP,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,7,1,sc002,False,0.28,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,N-(3-5-dimethylphenyl)-6-[6-[(3-5-dimethylphenyl)-ethylcarbamoyl]-2-pyridinyl]-N-ethylpyridine-2-carboxamide,sc068,new,True,0.1272831724322327,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=5 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=5 dentate=5 core_cn=9 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
58,CC(C)(C)c1ccc(NCC(=O)c2cccc(C(=O)CNc3ccc(C(C)(C)C)cc3)n2)cc1,TBADIPIC,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,1,1,sc006,False,0.3111111111111111,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,new,True,0.1272831724322327,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=1 N(amine)=2 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=2 n_total=5 dentate=5 core_cn=9 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
59,c1cc(-n2cccn2)nc(-n2cccn2)c1,N-DPP,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,2,1,sc095,False,0.175,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,new,True,0.12728317243223264,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=5 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=5 dentate=5 core_cn=9 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
60,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,3-5-diMe-N-DPP,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,6,1,sc079,False,0.2127659574468085,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,2-N-6-N-diethyl-2-N-6-N-bis(3-methylphenyl)pyridine-2-6-dicarboxamide,sc068,new,True,0.1272831724322327,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=5 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=5 dentate=5 core_cn=9 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
61,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,TWE-30,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,6,1,sc093,False,0.25,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,new,True,0.12728317243223264,light,O(amide_carbonyl)=0 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=2 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
62,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,3-Me-N-DPP,0.3968697474012505,0.06319823000887671,1.0129767016707596,Eu,7,1,sc081,False,0.2,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,2-N-6-N-diethyl-2-N-6-N-bis(4-methylphenyl)pyridine-2-6-dicarboxamide,sc068,new,True,0.1272831724322327,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=5 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=5 dentate=5 core_cn=9 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
63,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,TWE-23,0.30770792843968275,0.049291328162834505,0.8326445404517905,Eu,6,1,sc067,False,0.23333333333333334,CCCCCCOP(=O)(O)OCCCCCC,dihexyl hydrogen phosphate,sc058,new,True,1.5318667525055533e-05,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=0 N(amine)=0 S(donor)=2 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=2 dentate=2 core_cn=9 n_ligands=4 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=2 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=0 frac_donor_pairs_within_3=0 donor_network_diameter=4,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
64,CCCCCCCCN(CCCCCCCC)C(=O)CO,DOHyA,0.23829337386786653,0.037731874335209276,0.7180012232642892,Eu,10,1,sc036,True,0.72,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,N-N-N-N-tetraoctylpropanediamide,sc036,sc036,False,0.03855862137146146,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=1 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=2 dentate=2 core_cn=9 n_ligands=4 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=2 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=1 donor_network_diameter=3,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
65,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1,2DOQA,0.23829337386786653,0.037731874335209276,0.7180012232642892,Eu,1,1,sc029,True,0.717948717948718,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,sc029,False,0.03855862137146146,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=2 dentate=2 core_cn=9 n_ligands=4 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=2 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=1 donor_network_diameter=3,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
66,CCCCCCCCNC(=O)c1cc(Cl)ccn1,NOCPIC,0.23829337386786653,0.037731874335209276,0.7180012232642892,Eu,1,1,sc051,False,0.3076923076923077,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.03855862137146146,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=2 dentate=2 core_cn=9 n_ligands=4 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=2 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=1 donor_network_diameter=3,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
67,CCCCCCCCOc1cc(C(=O)Nc2ccc(C(C)(C)C)cc2)nc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1,CHELI1,0.21313967334598174,0.03442524939061948,0.9561938180047648,Eu,1,1,sc054,False,0.29310344827586204,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.025357152999820297,light,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=4 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.333333 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
68,CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1,CHELI2,0.21313967334598174,0.03442524939061948,0.9561938180047648,Eu,3,1,sc053,False,0.38,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,new,True,0.025357152999820297,light,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=4 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.333333 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
69,CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,NDMPIC,0.17889610751258575,0.030759078211429557,1.5151897973436879,Eu,2,1,sc023,False,0.2962962962962963,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.010789627285413156,light,O(amide_carbonyl)=1 O(ether)=1 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=0.333333 donor_network_diameter=5,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
70,CCCCCCCCNC(=O)c1cc(OC)ccn1,NOMPIC,0.17889610751258575,0.030759078211429557,1.5151897973436879,Eu,2,1,sc023,False,0.2962962962962963,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,new,True,0.010789627285413156,light,O(amide_carbonyl)=1 O(ether)=1 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=0.333333 donor_network_diameter=5,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
71,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,TWE-36,0.14314293340938933,0.022867212164521974,0.2553770757700012,Eu,6,1,sc040,False,0.5428571428571428,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,N-N-N-N-tetraoctylpropanediamide,sc036,new,True,0.3964327926561662,light,O(amide_carbonyl)=1 O(ether)=1 N(aromatic)=0 N(amine)=1 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
72,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,C2-PTA,0.14314293340938933,0.022867212164521974,0.2553770757700012,Eu,14,1,sc029,True,0.5609756097560976,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetrabutyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,sc029,True,0.3964327926561662,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
73,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,TWE-34,0.14314293340938933,0.022867212164521974,0.2553770757700012,Eu,6,1,sc045,False,0.6764705882352942,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.3964327926561662,light,O(amide_carbonyl)=1 O(ether)=2 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
74,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,C4-PTA,0.14314293340938933,0.022867212164521974,0.2553770757700012,Eu,6,1,sc029,True,0.7894736842105263,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetrabutyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,sc029,False,0.3964327926561662,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
75,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,C6-PTA,0.14314293340938933,0.022867212164521974,0.2553770757700012,Eu,6,1,sc029,True,0.8,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide,sc029,sc029,False,0.3964327926561662,light,O(amide_carbonyl)=1 O(ether)=0 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=1 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
76,O=C(c1ccccc1)c1ccc2ccccc2n1,2PQM,0.04164662390250043,0.006967742462842228,0.47844260582102005,Eu,6,1,sc090,False,0.3,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,new,True,0.008826772965080866,light,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=1 n_total=2 dentate=2 core_cn=9 n_ligands=4 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=2 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=1 frac_donor_pairs_within_3=1 donor_network_diameter=3,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
77,O=C(c1ccc2ccc3ccc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.015509791003695943,0.0025627064211909433,0.07388679987204373,Eu,1,1,sc088,False,0.5675675675675675,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,sc086,new,True,0.29389841735714345,light,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=4 dentate=4 core_cn=9 n_ligands=2 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=3 frac_donor_pairs_within_3=0.5 donor_network_diameter=9,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
78,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCc5ccccc54)nc3c2n1)N1CCc2ccccc21,[4-7-dichloro-9-(2-3-dihydroindole-1-carbonyl)-1-10-phenanthrolin-2-yl]-(2-3-dihydroindol-1-yl)methanone,0.015509791003695943,0.0025627064211909433,0.07388679987204373,Eu,1,1,sc087,False,0.5652173913043478,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,sc086,new,True,0.29389841735714345,light,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=2 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=4 dentate=4 core_cn=9 n_ligands=2 n_fill=1,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=4 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=3 frac_donor_pairs_within_3=0.5 donor_network_diameter=9,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
79,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,CA-BTBP,0.011378305681370323,0.0018582074500984372,0.05713683965945396,Eu,14,1,sc015,True,0.972972972972973,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,8-11-11-trimethyl-5-[6-(8-11-11-trimethyl-3-4-6-triazatricyclo[6.2.1.02-7]undeca-2(7)-3-5-trien-5-yl)-2-pyridinyl]-3-4-6-triazatricyclo[6.2.1.02-7]undeca-2(7)-3-5-triene,sc015,sc015,False,0.9691462818923069,heavy,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=8 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=8 dentate=4 core_cn=8 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=8 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=11 frac_donor_pairs_within_3=0.392857 donor_network_diameter=11,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
80,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,CyMe4-BTPhen,0.011378305681370323,0.0018582074500984372,0.05713683965945396,Eu,6,1,sc011,False,0.6857142857142857,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,5-5-8-8-tetramethyl-3-[6-[6-(5-5-8-8-tetramethyl-6-7-dihydro-1-2-4-benzotriazin-3-yl)-2-pyridinyl]-2-pyridinyl]-6-7-dihydro-1-2-4-benzotriazine,sc012,new,True,0.9691462818923069,heavy,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=8 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=8 dentate=4 core_cn=9 n_ligands=1 n_fill=5,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=8 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=11 frac_donor_pairs_within_3=0.392857 donor_network_diameter=11,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
