extractant,extractant_name,chemotype,split_seed,n_cells,sd_obs,sd_pred,range_obs,range_pred,corr,slope_pred_on_obs,acid_slope_obs,acid_slope_pred,rms_within_err,mean_abs_drz,arm
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,196613,53,0.4542719300167422,0.12286149790611402,2.401049131971475,0.42488695908310314,0.35704759554641863,0.09656639451835076,-0.11003828744039575,-0.0165301375950564,0.42210900625281883,1.1071935802043962,X_ENS_DIRECT+LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,262147,53,0.4542719300167422,0.04623781415096975,2.401049131971475,0.17392032933552237,0.43943992293541795,0.04472814661133816,-0.11003828744039575,-0.0061880692108143955,0.4318041049975071,1.1071935802043962,X_ENS_DIRECT+LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,104729,16,0.15148132836038922,0.004157283247800405,0.572949504824444,0.014583013411847173,0.5420007011492082,0.014874773409848592,-0.38442512838403065,-0.003589897533930668,0.14452905776520125,1.22530035407756,X_ENS_DIRECT+LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,130363,16,0.15148132836038922,0.004074810654700006,0.572949504824444,0.014161461147475296,-0.11973099981772051,-0.0032207345884534343,-0.38442512838403065,0.00509960515746083,0.1471956819197409,1.22530035407756,X_ENS_DIRECT+LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,155921,16,0.15148132836038922,0.006075052222343968,0.572949504824444,0.022542360283901552,-0.17435275371160489,-0.006992294663455639,-0.38442512838403065,0.009481090184667525,0.14781025985197965,1.22530035407756,X_ENS_DIRECT+LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,196613,16,0.15148132836038922,0.004869362061194249,0.572949504824444,0.020095312945203114,0.5276366854689504,0.016960863006193434,-0.38442512838403065,-0.004136989707629083,0.14423910972782125,1.22530035407756,X_ENS_DIRECT+LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,262147,16,0.15148132836038922,0.010625031486102011,0.572949504824444,0.03499227980812897,-0.6853984738954466,-0.048074442206764496,-0.38442512838403065,0.028506338547431013,0.1539047192220582,1.22530035407756,X_ENS_DIRECT+LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,104729,6,0.3795970571334645,0.02117227882148867,0.903197471211722,0.05882204165033883,-0.6186957618373297,-0.0345081684094501,0.8284465208889924,0.03699032128317252,0.3588024364586246,1.1386424128464625,X_ENS_DIRECT+LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,130363,6,0.3795970571334645,0.014810862806847078,0.903197471211722,0.041575093048053846,0.8157006204708336,0.031826458488601606,0.8284465208889924,0.005377356639931483,0.3355856680821817,1.1386424128464625,X_ENS_DIRECT+LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,155921,6,0.3795970571334645,0.008318342706082704,0.903197471211722,0.021042489133096073,-0.5812217138783209,-0.012736667245965299,0.8284465208889924,0.0033920519217554386,0.3509910651516213,1.1386424128464625,X_ENS_DIRECT+LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,196613,6,0.3795970571334645,0.018810827196652457,0.903197471211722,0.050423425231905794,-0.6599568081709746,-0.03270397713171337,0.8284465208889924,0.0356316232911233,0.35808828277343346,1.1386424128464625,X_ENS_DIRECT+LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,262147,6,0.3795970571334645,0.008561031557191848,0.903197471211722,0.0233431829850229,0.5654183833561307,0.01275184971001054,0.8284465208889924,-0.018076731156647402,0.3421650294743923,1.1386424128464625,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,104729,6,0.7497341365983783,0.09081451848802416,2.0354623183673617,0.2338472679627484,-0.328804981287188,-0.03982780641086842,-2.803773116153134,0.15406931971786142,0.7159626817110218,0.8508937923030334,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,130363,6,0.7497341365983783,0.02263072667514323,2.0354623183673617,0.06327297242745103,0.015835934763516933,0.0004780077280521722,-2.803773116153134,0.011465018916427441,0.684395139194341,0.8508937923030334,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,155921,6,0.7497341365983783,0.017876578821565268,2.0354623183673617,0.04719276716478543,-0.09715311510025967,-0.002316508259488205,-2.803773116153134,-0.0023723043790136542,0.6861881861331139,0.8508937923030334,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,196613,6,0.7497341365983783,0.045131128213816825,2.0354623183673617,0.09573520176105124,-0.3819023671521061,-0.022989062196503342,-2.803773116153134,0.10365073934799057,0.701179040785884,0.8508937923030334,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,262147,6,0.7497341365983783,0.10664494961577209,2.0354623183673617,0.3098720614156199,-0.3399486797601153,-0.048355554396193115,-2.803773116153134,0.1515030002729981,0.7233232671003744,0.8508937923030334,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,104729,10,0.2720416037053897,0.005165635063570554,0.7979222450640269,0.015835353102442218,0.600024243355481,0.011393500950781373,-0.7734658863948339,-0.013460110392777828,0.2551709931737248,1.2264927656690603,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,130363,10,0.2720416037053897,0.0033600841338481324,0.7979222450640269,0.007723459738826738,0.8274429156294999,0.01022004639953032,-0.7734658863948339,-0.0123055162311609,0.2554499944373767,1.2264927656690603,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,155921,10,0.2720416037053897,0.008291563527157358,0.7979222450640269,0.024280315151356133,0.865393079924168,0.02637633950255765,-0.7734658863948339,-0.027202487404524228,0.25130499867938666,1.2264927656690603,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,196613,10,0.2720416037053897,0.004900496083337447,0.7979222450640269,0.01182728124375522,0.27142326715286785,0.004889357508161638,-0.7734658863948339,-0.004582974906365226,0.25685844993194906,1.2264927656690603,X_ENS_DIRECT+LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,262147,10,0.2720416037053897,0.004419469241855169,0.7979222450640269,0.010735509142180438,0.9374594388867015,0.015229557167782851,-0.7734658863948339,-0.01421235440970248,0.2541550518709524,1.2264927656690603,X_ENS_DIRECT+LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,104729,4,0.04082267461379379,0.005580687581120108,0.08196700658639061,0.01282470838733385,-0.7236198624889334,-0.09892287603025587,0.2252782134700044,-0.022287917821342044,0.0389936817452674,1.2197602841934114,X_ENS_DIRECT+PHYSICS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,130363,4,0.04082267461379379,0.01392956339058042,0.08196700658639061,0.026609695218551166,-0.9861960622050209,-0.33651103691730727,0.2252782134700044,-0.07948686876141516,0.04729250919513924,1.2197602841934114,X_ENS_DIRECT+PHYSICS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,155921,4,0.04082267461379379,0.008096335872358888,0.08196700658639061,0.01585674435422879,-0.9961722164716312,-0.19757022114717682,0.2252782134700044,-0.0456456006163105,0.04234270286192454,1.2197602841934114,X_ENS_DIRECT+PHYSICS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,196613,4,0.04082267461379379,0.00204130319033724,0.08196700658639061,0.0047256761142360215,-0.651787683297053,-0.032592089810970296,0.2252782134700044,-0.0068941520388618935,0.03653032830280614,1.2197602841934114,X_ENS_DIRECT+PHYSICS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,262147,4,0.04082267461379379,0.01794125767093705,0.08196700658639061,0.03729389101929831,-0.9983257000018008,-0.4387566173138192,0.2252782134700044,-0.09868863446132092,0.05087298292580477,1.2197602841934114,X_ENS_DIRECT+PHYSICS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,104729,12,0.1930890364679906,0.008986242290020425,0.7173987791384324,0.029151448572497463,-0.34993409963127753,-0.016285712862563962,0.13458013192277798,-0.02509155878546611,0.18805218999350945,0.9652971570555547,X_ENS_DIRECT+PHYSICS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,130363,12,0.1930890364679906,0.0420410497484966,0.7173987791384324,0.12163764372407643,-0.23991760351822153,-0.0522369788028941,0.13458013192277798,-0.12774752956049362,0.1984115346180012,0.9652971570555547,X_ENS_DIRECT+PHYSICS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,155921,12,0.1930890364679906,0.04589332685066327,0.7173987791384324,0.14765438044700063,-0.224084156797036,-0.05326023495718555,0.13458013192277798,-0.10315681462601706,0.1993679968551978,0.9652971570555547,X_ENS_DIRECT+PHYSICS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,196613,12,0.1930890364679906,0.0503174180357569,0.7173987791384324,0.14671117357566488,-0.16726498615714558,-0.043587882487618294,0.13458013192277798,-0.11259725984387833,0.19868729183597428,0.9652971570555547,X_ENS_DIRECT+PHYSICS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,262147,12,0.1930890364679906,0.006463151281395516,0.7173987791384324,0.02172057042769604,-0.013106026153379644,-0.00043869000165250576,0.13458013192277798,0.01613833188109472,0.18505324913589832,0.9652971570555547,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,104729,8,0.9351176584667671,0.06606934260557094,2.9078424473739286,0.14281914833619946,0.41270649081780797,0.029159161192713022,1.8250926102648148,0.023375044679994694,0.8510800623452428,1.0844417373689088,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,130363,8,0.9351176584667671,0.052721070269242616,2.9078424473739286,0.12537865612514792,0.44700093751767184,0.025201500179053704,1.8250926102648148,0.04008325949554089,0.8538185734568372,1.0844417373689088,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,155921,8,0.9351176584667671,0.06918730021837723,2.9078424473739286,0.15815035805381705,0.2906091408215458,0.021501531588219484,1.8250926102648148,3.3402303222597486e-05,0.8581518454046355,1.0844417373689088,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,196613,8,0.9351176584667671,0.09511187721845099,2.9078424473739286,0.2385582483924722,0.11851248646920173,0.012054039360558846,1.8250926102648148,-0.045079894240846075,0.86868224932462,1.0844417373689088,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,262147,8,0.9351176584667671,0.09514288869510616,2.9078424473739286,0.19781102877485135,0.46524088209748904,0.04733560644592136,1.8250926102648148,0.041153401670147714,0.8370324834278798,1.0844417373689088,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,104729,6,0.4696530404470176,0.06870834858854859,1.2731636219282607,0.18852470365289486,-0.25311085960193436,-0.03702909951679265,0.03553380947054091,0.008206163687173279,0.44872980656603917,0.8288261266412142,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,130363,6,0.4696530404470176,0.0992206917400834,1.2731636219282607,0.27034727116119694,-0.18302688515529167,-0.038666957494528274,0.03553380947054091,0.03898248892740483,0.4541260593757525,0.8288261266412142,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,155921,6,0.4696530404470176,0.029816798934614665,1.2731636219282607,0.08769346452085486,-0.4695519438311613,-0.02981038062746366,0.03553380947054091,0.000903932153839616,0.4421668316419516,0.8288261266412142,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,196613,6,0.4696530404470176,0.08438393556585125,1.2731636219282607,0.2432059527344062,-0.33137358602561257,-0.059538861506774066,0.03553380947054091,0.00364585208032175,0.4600362975595472,0.8288261266412142,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,262147,6,0.4696530404470176,0.07846003030336238,1.2731636219282607,0.20961247972828667,-0.17539326657736654,-0.029301121946464514,0.03553380947054091,0.01170499160344729,0.4468930565909375,0.8288261266412142,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,104729,5,0.06465310258226671,0.009803213042080981,0.16741408545839392,0.02546278386899281,-0.4944343147250877,-0.0749700281807482,-0.08640527566940233,0.025627341409322036,0.0626282980427249,0.8739942092493049,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,130363,5,0.06465310258226671,0.0065683809835568275,0.16741408545839392,0.013350457740529842,0.13734780976500305,0.01395374244640011,-0.08640527566940233,0.005060764696504566,0.05731675744309435,0.8739942092493049,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,155921,5,0.06465310258226671,0.014023784632923962,0.16741408545839392,0.03896220804415168,-0.243953839392732,-0.052915575082656,-0.08640527566940233,-0.0360201181260052,0.06209068801055348,0.8739942092493049,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,196613,5,0.06465310258226671,0.013641061380396417,0.16741408545839392,0.03492866663507088,-0.6247705200379442,-0.13181939724633385,-0.08640527566940233,0.053352582492793864,0.06613996450759647,0.8739942092493049,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,262147,5,0.06465310258226671,0.02364716220287903,0.16741408545839392,0.051369710181604494,0.051832457995353215,0.018957953951713562,-0.08640527566940233,0.10050059150994421,0.060535758431679396,0.8739942092493049,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,104729,20,0.0961102067070656,0.009691304128665472,0.4436245241812457,0.0467264042734149,0.0010800895508300593,0.00010891118312915865,-0.10404262267836506,-0.005212117350218986,0.09414152691052316,0.8705748960844092,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,130363,20,0.0961102067070656,0.016451407794146573,0.4436245241812457,0.049678478891204914,0.5399824283056687,0.09243004914978571,-0.10404262267836506,-0.023325764806341204,0.08608265998821263,0.8705748960844092,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,155921,20,0.0961102067070656,0.016628456838581378,0.4436245241812457,0.04767380187294146,0.45418449509026376,0.07858049141835928,-0.10404262267836506,-0.022496118260356614,0.08751489408009583,0.8705748960844092,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,196613,20,0.0961102067070656,0.006783189587453654,0.4436245241812457,0.024769722222219487,0.4857354988434108,0.03428185299875147,-0.10404262267836506,-0.00741827355355543,0.09064963498220878,0.8705748960844092,X_ENS_DIRECT+PHYSICS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,262147,20,0.0961102067070656,0.007971309630809158,0.4436245241812457,0.03523786336774537,-0.2366750380120181,-0.019629653025589305,-0.10404262267836506,0.0007932712430324204,0.09581331138326876,0.8705748960844092,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,104729,23,0.2789781649404835,0.005922064979921923,1.0539838473523833,0.0194240961982501,0.6091051733750321,0.012929902299354042,-0.34783323137346117,-0.009214788298650375,0.2693573258186432,1.248266688360875,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,130363,23,0.2789781649404835,0.014162345883600517,1.0539838473523833,0.06349991537664074,0.6965616880415927,0.035361002383158646,-0.34783323137346117,-0.011469198969051133,0.2633854779336095,1.248266688360875,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,155921,23,0.2789781649404835,0.016424967351799574,1.0539838473523833,0.05474462122013052,0.4492044711494155,0.026447119166066478,-0.34783323137346117,-0.04046667403592893,0.26601747262967246,1.248266688360875,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,196613,23,0.2789781649404835,0.012666307705968325,1.0539838473523833,0.03986438820638796,0.22795397647363339,0.01034968170154125,-0.34783323137346117,-0.02568406989248814,0.2702914198625937,1.248266688360875,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,262147,23,0.2789781649404835,0.007895197571597816,1.0539838473523833,0.0353127292715882,0.06261356827882518,0.0017719899058390566,-0.34783323137346117,-0.005482118928446956,0.27247155351185726,1.248266688360875,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,104729,53,0.4542719300167422,0.06469866233137027,2.401049131971475,0.20367729767462134,0.3452609504650486,0.049173017689036966,-0.11003828744039575,-0.008172992520947279,0.4320465543324383,1.1071935802043962,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,130363,53,0.4542719300167422,0.10849925442134278,2.401049131971475,0.38498391748759925,0.3941794863128389,0.09414664994060895,-0.11003828744039575,-0.015304984812868816,0.4193992100178843,1.1071935802043962,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,155921,53,0.4542719300167422,0.11632084589713546,2.401049131971475,0.3464966609835061,0.3465550185072848,0.08873885934616106,-0.11003828744039575,-0.018380706081907294,0.4240410282793343,1.1071935802043962,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,196613,53,0.4542719300167422,0.04567178254612782,2.401049131971475,0.18491844930202364,0.3121027800956191,0.03137832069889014,-0.11003828744039575,-0.005205245123424548,0.43796073335036273,1.1071935802043962,X_ENS_DIRECT+PHYSICS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,262147,53,0.4542719300167422,0.017120848987683568,2.401049131971475,0.10140136914740178,0.43312617781896534,0.01632389631201262,-0.11003828744039575,-0.0008032753301239468,0.44288459082893095,1.1071935802043962,X_ENS_DIRECT+PHYSICS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,104729,16,0.15148132836038922,0.009961655590400097,0.572949504824444,0.03460927988300638,0.686746050021598,0.04516152388172296,-0.38442512838403065,-0.011513300206896273,0.14022266184983156,1.22530035407756,X_ENS_DIRECT+PHYSICS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,130363,16,0.15148132836038922,0.012172359385082304,0.572949504824444,0.04335534870933813,0.7466922953206437,0.06000084015035316,-0.38442512838403065,-0.01883056242361626,0.13809347879006678,1.22530035407756,X_ENS_DIRECT+PHYSICS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,155921,16,0.15148132836038922,0.007096049148054113,0.572949504824444,0.02239500643235237,0.06153082413199128,0.002882373404609125,-0.38442512838403065,0.006532476913638345,0.14640909762163098,1.22530035407756,X_ENS_DIRECT+PHYSICS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,196613,16,0.15148132836038922,0.011905851826726188,0.572949504824444,0.041211106404706765,0.2092866708960028,0.01644913019952213,-0.38442512838403065,0.005839630854926138,0.14469830412026705,1.22530035407756,X_ENS_DIRECT+PHYSICS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,262147,16,0.15148132836038922,0.014249532883405474,0.572949504824444,0.047927514571294794,0.07195265049341044,0.0067684358881162756,-0.38442512838403065,0.013228587412975147,0.1463269571378021,1.22530035407756,X_ENS_DIRECT+PHYSICS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,104729,6,0.3795970571334645,0.02004235998174953,0.903197471211722,0.05768801302193666,-0.858786600632915,-0.045343107576664196,0.8284465208889924,-0.009003674433541308,0.3623568162437813,1.1386424128464625,X_ENS_DIRECT+PHYSICS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,130363,6,0.3795970571334645,0.023907068658404543,0.903197471211722,0.062371879639593675,0.6271335833543974,0.03949694907664524,0.8284465208889924,-0.04067372540968319,0.33327032673480034,1.1386424128464625,X_ENS_DIRECT+PHYSICS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,155921,6,0.3795970571334645,0.009703117148664595,0.903197471211722,0.02637773859505571,0.4280943053838095,0.010942785561045155,0.8284465208889924,-0.02185109406617068,0.34282466170256287,1.1386424128464625,X_ENS_DIRECT+PHYSICS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,196613,6,0.3795970571334645,0.00602824285105021,0.903197471211722,0.01610037959891597,-0.7417062594130207,-0.011778767437371473,0.8284465208889924,-0.017043337175443624,0.35062416152979037,1.1386424128464625,X_ENS_DIRECT+PHYSICS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,262147,6,0.3795970571334645,0.013936184043094116,0.903197471211722,0.0426659913039253,0.3077713505091067,0.011299239820972858,0.8284465208889924,-0.048047538159510975,0.3428214299039944,1.1386424128464625,X_ENS_DIRECT+PHYSICS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,104729,6,0.7497341365983783,0.08133826157412333,2.0354623183673617,0.25514864058888403,-0.07490678350854145,-0.00812659748739411,-2.803773116153134,0.02649230783278537,0.6939339125620502,0.8508937923030334,X_ENS_DIRECT+PHYSICS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,130363,6,0.7497341365983783,0.028387806618550844,2.0354623183673617,0.082329182163835,0.4014771949356737,0.015201464646256832,-2.803773116153134,-0.03358963775162903,0.6744242098565819,0.8508937923030334,X_ENS_DIRECT+PHYSICS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,155921,6,0.7497341365983783,0.01311153280850703,2.0354623183673617,0.039569438078792075,0.6592606679007751,0.011529310797768427,-2.803773116153134,-0.04605708839928158,0.6765795760425596,0.8508937923030334,X_ENS_DIRECT+PHYSICS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,196613,6,0.7497341365983783,0.035853408890529584,2.0354623183673617,0.10506519984794263,-0.21975461774747737,-0.01050899483039409,-2.803773116153134,0.024839021352476287,0.6923396212050743,0.8508937923030334,X_ENS_DIRECT+PHYSICS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,262147,6,0.7497341365983783,0.08927834138874222,2.0354623183673617,0.24439413934805884,-0.35732445097426263,-0.0425501958138985,-2.803773116153134,0.11126885052070062,0.7175809690135212,0.8508937923030334,X_ENS_DIRECT+PHYSICS
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,104729,10,0.2720416037053897,0.005610289926603541,0.7979222450640269,0.017735634798244443,0.6039258417343812,0.012454709206784587,-0.7734658863948339,-0.015214662909672364,0.2549023000207941,1.2264927656690603,X_ENS_DIRECT+PHYSICS
