cell_id,extractant,extractant_name,chemotype,publication_id,n_metals,amp,quad,amp_lin,amp_se,rz_span,rmse_fit,curve_rms,metal_set,cond__acid_concentration_M,cond__extractant_concentration_M,cond__temperature_C,cond__contact_time_min,cond__metal_concentration_mM,in_analysis_set
b35f13943d04ca50,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.45749897739893003,0.04985502697428801,-0.47288177599236864,0.040234878543358873,2.1324721676132015,0.0456712212840486,0.35022747542698246,"Nd,Sm,Gd,Dy,Er,Yb",1.0,0.075,25.0,30.0,4.0,True
d871da32cd728745,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.7198141775310241,0.15021225460761523,-0.7661622591414701,0.07086887077986041,2.1324721676132015,0.08044433080740322,0.5711912810754491,"Nd,Sm,Gd,Dy,Er,Yb",1.0,0.075,35.0,30.0,4.0,True
ee9ed6c5b9f7b397,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.7647728259575238,0.11352482949291487,-0.7998009804572623,0.1071491453157893,2.1324721676132015,0.12162662106312809,0.6007390369236869,"Nd,Sm,Gd,Dy,Er,Yb",1.0,0.075,45.0,30.0,4.0,True
9ed4efa5a12f8c67,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,-0.5605269125134498,0.38951258551901724,-0.8753823428286568,0.24861272470436632,1.6165514819003297,0.10144600108782373,0.5262058685141375,"Sm,Gd,Dy,Er,Yb",1.0,0.075,55.0,30.0,4.0,True
0f9c166921b14844,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,-0.4975516273673968,-0.1714126432653627,-0.503098185934362,0.011915469968859668,1.8057223999950494,0.010729558006364376,0.3264048971439436,"Nd,Sm,Gd,Dy,Er",1.0,0.1,25.0,30.0,4.0,True
adf989d8af50b9a8,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,4,-0.6218690366012639,-0.26391819899266294,-0.495344287547687,0.08894501123930398,1.2898017142821776,0.02661505584028202,0.24542191548700984,"Sm,Gd,Dy,Er",1.0,0.200072,25.0,30.0,4.0,False
71dc32e0ed7e16a2,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,-0.7032666914653731,-0.4054741993861292,-0.7163869978292791,0.03981381872257981,1.8057223999950494,0.035851265502344125,0.4788849813987411,"Nd,Sm,Gd,Dy,Er",1.0,0.300241,25.0,30.0,4.0,True
519ef744e75b8881,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,4,-0.7170879058482682,-0.40165203296623186,-0.7098015932608501,0.07801634288745866,1.8057223999950494,0.05167856286979278,0.4962025364006392,"Nd,Sm,Gd,Er",1.0,0.400287,25.0,30.0,4.0,True
815c365f83ac70cf,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.04737404681909141,0.8838912691477623,-0.3200992301553926,0.32532951167810364,2.1324721676132015,0.36928646627006223,0.5924944584976896,"Nd,Sm,Gd,Dy,Er,Yb",2.0,0.075,25.0,30.0,4.0,True
9a5a0eda0a6fd590,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.6030623279975212,-0.07243159383265552,-0.5807135161053095,0.03190317035737008,2.1324721676132015,0.03621377287081805,0.4283101382524483,"Nd,Sm,Gd,Dy,Er,Yb",3.0,0.075,25.0,30.0,4.0,True
e7c3a51331914d65,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.5800866017497827,0.004638341921794353,-0.5815177649427592,0.22940575853579787,2.1324721676132015,0.260401958232152,0.499381044939568,"Nd,Sm,Gd,Dy,Er,Yb",4.0,0.075,25.0,30.0,4.0,True
a155938e4ae9d704,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,-0.6438653846197394,-0.37480103118958175,-0.5282203007573651,0.27549147808309865,2.1324721676132015,0.31271455793867686,0.5256513862426065,"Nd,Sm,Gd,Dy,Er,Yb",5.0,0.075,25.0,30.0,4.0,True
ca0b84d43992b03d,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,DMDdecHDGA,sc009,pub_126bbe7976,14,-0.816374399183049,-0.10277103430815726,-0.8545301268718464,0.031175789892050252,3.1471161828485137,0.09478334673023762,0.8642142140983818,"La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",3.0,0.1,25.0,60.0,0.5,True
d4a3b4eae29da29b,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,cPSNDGA,sc019,pub_126bbe7976,14,-0.5921349461189462,-0.1002478070700401,-0.6293538770532623,0.026238293385661204,3.1471161828485137,0.07977194060500752,0.6401085109148521,"La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",3.0,0.1,25.0,60.0,0.5,True
5fe61fb5cb043ac8,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,-0.6834385102908936,-0.06656627345530408,-0.7979655122139316,0.17086820112378906,1.8401171123759075,0.059342787788748845,0.5179919474215994,"La,Ce,Pr,Nd,Sm,Eu,Gd",3.0,0.025,22.0,60.0,,True
75373a48cee6831b,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,-0.6486462324543961,-0.14679663360690082,-0.9012092417188632,0.2159106035337213,1.8401171123759075,0.07498608308961978,0.5872818060025005,"La,Ce,Pr,Nd,Sm,Eu,Gd",3.0,0.042,22.0,60.0,,True
6b5aa379bd39e0ef,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,-0.32247176204552275,-0.4478487888010765,-1.0929937761806594,0.218592675339424,1.8401171123759075,0.07591757073303854,0.7218457426347651,"La,Ce,Pr,Nd,Sm,Eu,Gd",3.0,0.1,22.0,60.0,,True
543ce167788b1f3e,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,pub_126bbe7976,13,-1.3309870353215543,-0.08105400193119738,-1.3647959073905374,0.09351717139548754,3.1471161828485137,0.26492903962013975,1.3813422813685523,"La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Yb,Lu",3.0,0.1,25.0,60.0,0.5,True
5a784610642d15eb,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,N-N-didodecyl-2-(1-hexyl-2-oxopiperidin-3-yl)oxyacetamide,sc021,pub_dfa96a5118,14,-1.1439339583395163,-0.09156693076426925,-1.1779299465969109,0.051745554718442874,3.1471161828485137,0.15732133400980222,1.1909451214039708,"La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",1.0,0.1,25.0,,0.5,True
a1da294020dc650f,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,5,-0.30714440385437736,-0.0440287256113443,-0.32706247599224053,0.027815874665667123,3.1471161828485137,0.038934317442841544,0.3618893145082515,"La,Nd,Eu,Dy,Lu",1.00147,0.1,25.0,15.0,5.0,True
26cbed1ed70886fe,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,8,-0.3329203074515154,0.06294412329109883,-0.3072470347454896,0.06858591201163103,3.1471161828485137,0.13433686562799002,0.3247133046120342,"La,Nd,Sm,Eu,Gd,Dy,Er,Lu",1.5,0.1,25.0,15.0,5.0,True
ac59b211ab998989,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,4,-0.419073133230413,0.10431259918565505,-0.2807151103947661,0.006881787563065588,2.287248373327063,0.0026858763897831027,0.24662920576672825,"La,Nd,Eu,Dy",1.99853,0.1,25.0,15.0,5.0,True
34036c3b224f37de,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,5,-0.2393538766146196,0.044102236990877036,-0.21940254880241764,0.03756993360627034,3.1471161828485137,0.052587227218796787,0.2494728539649065,"La,Nd,Eu,Dy,Lu",4.99853,0.1,25.0,15.0,5.0,True
4fcbabe856178b53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,-1.7887126547205867,-0.7588704765908869,-0.7187698079548521,0.2184386152095636,1.3069990704726064,0.05339589557019324,0.3372616944767822,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",0.5,0.1,25.0,20.0,0.06,False
492b7bdb48f08e41,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,-1.7862947262675428,0.41313877484070227,-0.987030134135236,0.14001600999707423,1.6165514819003277,0.03130506876483411,0.5759925496844617,"La,Ce,Pr,Nd,Sm,Eu",0.5,0.1,25.0,20.0,0.07,True
40257a80e298d1e7,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,-1.5895793432968963,-0.7109888633879028,-0.5871454998702845,0.1802934684998647,1.3069990704726064,0.04407156311062906,0.28110081910474727,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",1.0,0.08,25.0,20.0,0.06,False
d107e225e8d2b292,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,-2.299516136084347,0.5556349379198653,-1.224576287598286,0.3553459933952614,1.6165514819003277,0.0794489912887776,0.7200703237030897,"La,Ce,Pr,Nd,Sm,Eu",1.0,0.08,25.0,20.0,0.07,True
b4fd2a49bcbf3d25,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,-0.3525078990371696,-0.43413994537133654,0.2595925098917006,0.16865402206017746,1.3069990704726064,0.041226376301547026,0.137992668124532,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",3.0,0.1,25.0,20.0,0.06,False
754e9dee83f16dd1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,-1.0081377598476755,-0.010404546712339369,-1.0282665550389907,0.22652556898904597,1.6165514819003277,0.0506470546785574,0.5911053100405603,"La,Ce,Pr,Nd,Sm,Eu",3.0,0.1,25.0,20.0,0.07,True
a1364f38e19a30c6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,0.025504493765523648,0.08096144751229994,-0.08864426323808365,0.3733809967308345,1.3069990704726064,0.09127055072294483,0.0998049767793769,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",4.0,0.1,25.0,20.0,0.06,False
ad16fef01adc5432,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,0.6083263112895817,-0.5442773952451164,-0.44464106144167054,0.529790043745448,1.6165514819003277,0.11845155243834109,0.3136034909335189,"La,Ce,Pr,Nd,Sm,Eu",4.0,0.1,25.0,20.0,0.07,True
a1d1bb9061317e70,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,0.7175936273610278,0.4378603941334575,0.10024770201982806,0.2258726927683448,1.3069990704726064,0.05521310736952907,0.09893379312992708,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",0.001,0.2,25.0,20.0,0.06,False
818f1d78902d2a6d,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,1.1115322091747069,-0.38810057411996635,0.36070690307770825,0.05450325917033515,1.6165514819003277,0.012185951279932708,0.22961742353692938,"La,Ce,Pr,Nd,Sm,Eu",0.001,0.2,25.0,20.0,0.07,True
bd699b6a4b2c634b,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,0.09617987654867716,-0.02174340595639348,0.1268362301491988,0.0627268670106968,1.3069990704726064,0.015333173748310438,0.056965497934369315,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",0.006,0.2,25.0,20.0,0.06,False
b3438d0b792d8a58,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,1.0653607833868197,-0.3749822126425657,0.33991446002926873,0.07242051395446263,1.6165514819003277,0.0161919281186234,0.2177189925824811,"La,Ce,Pr,Nd,Sm,Eu",0.006,0.2,25.0,20.0,0.07,True
d5e6b9dc02e2364e,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,0.1556446157222967,-0.07105065544524936,0.2558199986060406,0.05208119612613053,1.3069990704726064,0.012730908895634975,0.11174060275324289,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",3.0,0.2,25.0,20.0,0.06,False
180c0a7827d406e0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,0.6235307045563566,-0.1872285970548047,0.26131539731918724,0.04186327809053229,1.6165514819003277,0.009359878198020867,0.1574494703315783,"La,Ce,Pr,Nd,Sm,Eu",3.0,0.2,25.0,20.0,0.07,True
80b108c560581bbc,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,1.1140573185187388,0.2681174684857561,0.7360344854418809,0.13637079792204132,1.3069990704726064,0.03333495260297018,0.32232405592144064,"Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",4.0,0.2,25.0,20.0,0.06,False
77428ad94822a7d6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,1.4735874666609228,-0.5344436827644833,0.43964454448629064,0.1708733647291036,1.6165514819003277,0.03820421988196169,0.28918790105391773,"La,Ce,Pr,Nd,Sm,Eu",4.0,0.2,25.0,20.0,0.07,True
372778033811af53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,9,0.756404231779148,-0.07209525269188632,0.721638128885665,0.04134861627623531,3.1471161828485137,0.08155539362783915,0.6562493016844879,"La,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",5.0,0.2,25.0,20.0,0.06,True
71f1d37fa44d6ef0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,7,1.8966943264846174,-0.7508336385340209,0.6048881144092795,0.8749757006161892,1.8401171123759075,0.30388040010066764,0.5463666202024394,"La,Ce,Pr,Nd,Sm,Eu,Gd",5.0,0.2,25.0,20.0,0.07,True
26c34ebae098cb88,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,-0.2786681413105259,-0.05590449472880768,-0.3359809334262392,0.0617006808082104,1.994893318089771,0.04280466476358257,0.2310753475707161,"Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy",1.6,0.5,25.0,60.0,0.6,True
24e25ef33361b113,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,-0.39801773795440537,-0.05787075899560262,-0.45734632675541287,0.0964666633769241,1.994893318089771,0.06692346231228515,0.3157677095679333,"Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy",2.6,0.5,25.0,60.0,0.6,True
867065d232568bc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,-0.44608222676891984,-0.0985306412499195,-0.5470949661985209,0.11044852168195177,1.994893318089771,0.07662333514479014,0.3778570747198806,"Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy",3.6,0.5,25.0,60.0,0.6,True
1d24c65c4467674c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,-0.3532661513598167,-0.12875702009474999,-0.4852667062691609,0.09850571352578763,1.994893318089771,0.06833804732034267,0.3369392218543546,"Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy",4.6,0.5,25.0,60.0,0.6,True
bd3fc29ffabf7ddb,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,-0.3252907547556487,-0.10147833676353679,-0.4293254454793615,0.11205012620772252,1.994893318089771,0.07773444354604997,0.3015046135536882,"Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy",5.6,0.5,25.0,60.0,0.6,True
d2ff63c7d43f2890,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,-0.021029039868311006,0.3806020778840655,-0.01773177660580646,0.16945336537001443,1.8057223999950494,0.18625873183005326,0.22159439928204802,"Nd,Sm,Gd,Dy,Ho,Er",0.1,0.1,25.0,30.0,0.002,True
c03f1b0e1f75ae1a,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,0.011129828030495663,-0.02208401958936979,0.010938507933439761,0.007855988048403956,1.8057223999950494,0.008635097733070486,0.013071386877412614,"Nd,Sm,Gd,Dy,Ho,Er",0.5,0.1,25.0,30.0,0.002,True
61603b00599eb0d5,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,14,-0.1801173083373882,0.003241834212838579,-0.17891371489036298,0.00536921026154683,3.1471161828485137,0.016323939815154908,0.17967807593268775,"La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu",1.0,0.1,25.0,30.0,0.002,True
