ablation,n_rows,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_sd,fold_rmse_mean,fold_rmse_sample_sd,fold_r2_mean,fold_r2_sample_sd,fold_pearson_mean,fold_pearson_sample_sd,fold_spearman_mean,fold_spearman_sample_sd,macro_group_mae
S3,6699,0.43854968685704243,0.6308517816214255,0.2719819276775153,0.5718026509333639,0.5664010107868592,0.40501527975031665,0.07902315500759359,0.574129298404904,0.11738237814153313,0.2394110418931997,0.38111125742051455,0.6841482424788982,0.11511340017643841,0.651400840096229,0.18449882109922752,0.34912878679651393
S4,6699,0.426600661024795,0.606926400570865,0.32615571259934995,0.6040775757481603,0.5944559811335152,0.40033493528580655,0.06927712346651421,0.561863334307803,0.10297174110262101,0.2663642300017813,0.3788870698939695,0.7016678717838027,0.11082264540095546,0.6589885169383194,0.18834388185932155,0.34851850728242306
S5,6699,0.4204219387691233,0.5986385667072975,0.3444333117499424,0.6165182137265791,0.6097856785250143,0.39535715860903614,0.06510810571310212,0.5581719979332196,0.0934413505010683,0.2731946140955803,0.37891206014522205,0.7114889570449973,0.10786737818282076,0.6673552451675192,0.18641720850337748,0.34165647720553943
S4_SHUFFLED_s1009,6699,0.41394977876164135,0.5875300957573,0.3685372620033711,0.6316485877799235,0.6126005466111826,0.3884287818850919,0.07249599189797284,0.5443646078944647,0.1066646384983047,0.31443904126808375,0.37294295294273744,0.7192035519122137,0.11067620579293494,0.6682263924667258,0.17865079599907396,0.33599079313516095
S4_SHUFFLED_s2017,6699,0.4259001493627564,0.6061918364177964,0.3277858355238982,0.605616604101696,0.6004307915237858,0.40045447192062217,0.07000411802600234,0.5641849921315906,0.10241508249849506,0.2617401131240988,0.38134896843445537,0.7058335848292292,0.10866470872037473,0.6611776067932776,0.18353700559689948,0.3455056594126762
S4_SHUFFLED_s3019,6699,0.41760855908387723,0.5949369788269001,0.3525154350053664,0.6219619438971311,0.6092784689538411,0.389693813405794,0.07500351790154183,0.5464327875225,0.11107538975062069,0.3104305170977676,0.37298179845178225,0.7184304214029699,0.11132507697330883,0.6679987017205932,0.18133506271746203,0.33846617331438067
S5_SHUFFLED_s1009,6699,0.4226861802501266,0.6019729516270883,0.3371100302010558,0.6124857834444575,0.6085883123951153,0.39589287453696426,0.06996774355458914,0.5562737959818549,0.10418349422929832,0.2848140045462782,0.36900592382031816,0.7162012390131884,0.10776891424204492,0.6679737240119055,0.17976511130968,0.3402226103629837
S5_SHUFFLED_s2017,6699,0.4212436283989494,0.6049047619990299,0.3306373129345912,0.6090317020264958,0.606920471443813,0.3932284230468608,0.07924984677629274,0.557097107782884,0.11705218974244005,0.2754681809651542,0.4213341292634208,0.7077700181089657,0.12579476716067473,0.665039587960919,0.1850966383766091,0.33866558503615546
S5_SHUFFLED_s3019,6699,0.4197216804845519,0.5997902652262745,0.34190844449673663,0.6177015949990982,0.6023908915755845,0.3883935220942921,0.08083674015186908,0.5471079953996731,0.11456661135697384,0.29820577888883226,0.4051521108528093,0.718255375706625,0.12102886246855116,0.6694275410070655,0.1909373794737587,0.3337947681720937
B0_trivial,6699,0.6574165635685693,0.9586085633964003,-0.6810092419526443,,,0.6283638275465184,0.23987451673163537,0.9104516021064306,0.2658233691181214,-0.6697151491077745,0.26778178592707264,,,,,0.635955683807689
B1_ridge_A2,6699,0.38941200492458605,0.5561261802528528,0.43423747996026696,0.6641949353722854,0.6417315805322651,0.40622130411602503,0.08286643696438804,0.5712252009524066,0.10604064385157026,0.26167752151439067,0.3825870571470318,0.6556563104867905,0.120970085172059,0.6343447182446822,0.20088429949094463,0.4494281380485693
B2_ridge_A5,6699,0.4245784128836779,0.5892078970780945,0.3649255941797509,0.6151042219727092,0.5907598956245232,0.4504475595835992,0.09950675387035215,0.6095396767947203,0.13413965948091688,0.13170586971858625,0.5644612689740521,0.619767466612042,0.11214062275433996,0.5766438439699455,0.19740529438231097,0.4790105652321405
