comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.9,28,3274,-0.020523048644044552,-0.009657283929758065,10,0.35714285714285715,-0.03574654019837074,-0.005798750643168888
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.9,6,3425,-0.017645160298207806,-0.02758212262430789,2,0.3333333333333333,-0.0367220870326576,0.004013119126658899
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.8,20,2075,-0.019445594027504835,-0.005020941043962696,9,0.45,-0.04037967741480157,-0.0010419167251018132
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.8,14,4624,-0.020828888805171263,-0.020653516938416626,3,0.21428571428571427,-0.03268600261491771,-0.007015099168571514
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.7,15,1637,-0.0201434895331024,0.0024069251403502356,8,0.5333333333333333,-0.047363983133070435,0.003198937971202662
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.7,19,5062,-0.019913893727682024,-0.021919659298256566,4,0.21052631578947367,-0.03005833893099137,-0.009581811681694606
A2_vs_G4,A2,G4,all,34,6699,-0.013821667032650515,-0.011694952812046466,12,0.35294117647058826,-0.024474840104246352,-0.003935855710220325
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.9,28,3274,-0.013345533884071569,-0.009585138014827133,11,0.39285714285714285,-0.027720926482479234,-0.0018900708813001043
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.9,6,3425,-0.01604362172601893,-0.014931280862719859,1,0.16666666666666666,-0.030289619533165293,-0.0028178300616041796
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.8,20,2075,-0.00945132236064946,-0.0032156901631931745,9,0.45,-0.026898985495021954,0.005295876177751274
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.8,14,4624,-0.020065016564080596,-0.01589962459859348,3,0.21428571428571427,-0.031576298069646576,-0.009723168455510826
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.7,15,1637,-0.009564819370472096,0.005965218005321626,8,0.5333333333333333,-0.03166732327964373,0.008198344406998159
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.7,19,5062,-0.017182336239633476,-0.015971608708692894,4,0.21052631578947367,-0.026289234752198652,-0.00816848210445205
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,all,34,6699,-0.016992092353804448,-0.011514059414651112,10,0.29411764705882354,-0.02805035429597401,-0.007373968098954214
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.01781635124333694,-0.011514059414651112,8,0.2857142857142857,-0.03085906856517453,-0.007258022729856251
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.013145550869319475,-0.017993157515192287,2,0.3333333333333333,-0.03471740270481051,0.008870172872650479
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.01732513306951105,-0.009829973945435402,7,0.35,-0.034807598402639126,-0.0036661927161208067
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.016516319902795017,-0.013612393055465966,3,0.21428571428571427,-0.030088177933904354,-0.0037618712444422143
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.0228409907682953,-0.010020418993921698,4,0.26666666666666666,-0.04419362477898125,-0.006504187403263609
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.012374540973943249,-0.012814978102174135,6,0.3157894736842105,-0.02251928913897955,-0.0014189277163505043
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,all,34,6699,-0.016040763985444982,-0.013097176915791486,12,0.35294117647058826,-0.028709255140755896,-0.005588373705766036
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.015764044739449413,-0.011115035458842959,10,0.35714285714285715,-0.029331166973247384,-0.004292460787001366
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.017332120466757646,-0.019141430677266896,2,0.3333333333333333,-0.03283879075903564,-0.0022149476222279585
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.015133406609032457,-0.008247099252095713,9,0.45,-0.03297344314153158,0.0008619937840299923
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.017336988808891445,-0.01666134568896324,3,0.21428571428571427,-0.025700814424842348,-0.008798337720208977
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.018995666339155334,-0.010939010299585994,6,0.4,-0.04331762618771535,0.001163649701664089
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.013707946337778913,-0.015659795288754816,6,0.3157894736842105,-0.022515758465431294,-0.005541872830775104
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,all,34,6699,-0.01667217161076926,-0.011753155332096171,11,0.3235294117647059,-0.029103111583234136,-0.005186745839141145
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.01767188548236232,-0.011753155332096171,8,0.2857142857142857,-0.031480732005189284,-0.005285208585898885
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.012006840210001687,-0.016929398485748037,3,0.5,-0.03532858671637862,0.015856270982535486
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.016569573947440654,-0.011623325551052027,6,0.3,-0.033766571383466615,-0.0004335564742279086
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.01681873970123871,-0.015888644427334897,5,0.35714285714285715,-0.030618993952471602,-0.0021313057919259974
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.022075395029439525,-0.011851099042421986,3,0.2,-0.04452930347055208,-0.0027913933975172315
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.012406468911819062,-0.007523027260714216,8,0.42105263157894735,-0.024440718090902744,-0.00046729479496828417
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,all,34,6699,-0.009533933723044785,-0.012090164296783223,10,0.29411764705882354,-0.014932935905846743,-0.003438231766364817
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.010165188057014746,-0.012090164296783223,8,0.2857142857142857,-0.016511936042703377,-0.0038499008365644725
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.0065880801645183075,-0.010752076951392936,2,0.3333333333333333,-0.0206847338818943,0.009398443684487157
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.008851458643821494,-0.009025378887029284,7,0.35,-0.016482685080175773,-0.0010635142300534045
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.0105088981219352,-0.013819669086692403,3,0.21428571428571427,-0.019012639504570335,-0.0015364799455292028
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.00963442704204876,-0.011838910644992207,5,0.3333333333333333,-0.019256382960716256,0.0004139581621388965
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.009454596892252176,-0.012796512837620719,5,0.2631578947368421,-0.0162497107807089,-0.0011798282847023413
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,all,34,6699,-0.007863628519213638,-0.007864223058697023,10,0.29411764705882354,-0.013283429252545522,-0.0024910594239418585
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.007626814165908186,-0.00921122977379192,8,0.2857142857142857,-0.013112960619545073,-0.0021447709867823614
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.008968762167972414,-0.0012984545240901368,2,0.3333333333333333,-0.024089174727192457,0.004129449816810303
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.004437908896560896,-0.0067622958371623965,7,0.35,-0.010507719799118317,0.0019723477916743057
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.012757513694431842,-0.01171341984735258,3,0.21428571428571427,-0.02167208761097223,-0.004167257990400972
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.0020913412117127012,-0.0019375269300233589,6,0.4,-0.00858712045371375,0.004640778355222728
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.012420697446188062,-0.014592600139660017,4,0.21052631578947367,-0.019760952458427097,-0.005113347159957812
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,all,34,6699,-0.005839859478536336,-0.007288282949855937,14,0.4117647058823529,-0.011676970547882052,-0.00016711024097628308
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.005624352001197196,-0.007288282949855937,11,0.39285714285714285,-0.012488906687799943,0.0013291483271290322
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.006845561039452316,-0.007886173192176812,3,0.5,-0.016043515047287963,0.002483247508605397
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.004887992306636532,-0.007288282949855937,9,0.45,-0.013273842736399286,0.004520377012544242
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.007199669724107484,-0.00731576958579,5,0.35714285714285715,-0.013760984467526374,-0.0008767974620533726
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.005261933050703957,-0.008778384587069532,6,0.4,-0.016377537431053725,0.005167729874771908
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.006296117184719792,-0.00424038039604728,8,0.42105263157894735,-0.012037863040111957,-0.0008627462133943784
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,all,34,6699,-0.005209896177934535,-0.004950862787472539,11,0.3235294117647059,-0.009186405707997935,-0.0013396175472274667
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.006373680606842793,-0.006211906885262783,8,0.2857142857142857,-0.010663612784909526,-0.0017589511646160948
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,0.00022109782363733768,-9.685226792250506e-05,3,0.5,-0.0077265220312421595,0.009020175099851155
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.006670759896387745,-0.0048725973821829305,5,0.25,-0.011657314818294934,-0.0019006476828466584
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.0031229480087156636,-0.005218882017674183,6,0.42857142857142855,-0.009662954931780413,0.0038457443352582638
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.006211193741982779,-0.004070408513236923,4,0.26666666666666666,-0.01213782935367359,-0.00043019991651216643
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.004419398101054343,-0.006210824711532226,7,0.3684210526315789,-0.009378023961514605,0.0014609217770867407
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,all,34,6699,-0.004554996609508644,-0.0050572673564468484,14,0.4117647058823529,-0.008478095436990182,-0.0004953279361885371
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.004894618631543886,-0.006392894299237693,11,0.39285714285714285,-0.00964282394394711,-0.0005645969919580001
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0029700938400108456,-0.0014041378520022185,3,0.5,-0.01036537093793351,0.002566919080081361
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.0035942035578435303,-0.002556719669121077,9,0.45,-0.009395564574914188,0.0024312704243862142
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.005927558111887378,-0.008104806739999755,5,0.35714285714285715,-0.011084217816848041,-0.0005529282378409671
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.0032874013843176213,-0.0008430971156386802,7,0.4666666666666667,-0.01016282124885269,0.0037842900987892303
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.005555729682027872,-0.007573309665185143,7,0.3684210526315789,-0.010074655635286797,-0.0013190196581726297
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,all,34,6699,-0.008585456644616712,-0.008338307697779546,9,0.2647058823529412,-0.013146551834307843,-0.004463401860115007
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.009435805128123139,-0.008938262196013458,8,0.2857142857142857,-0.01469520931868446,-0.00473802423964966
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.004617163721586712,-0.006675621476035731,1,0.16666666666666666,-0.009719902088291606,0.0023184690172100516
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.009195617205075926,-0.008218227930310684,6,0.3,-0.01550242037334465,-0.003278746355070111
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.007713798701103547,-0.008338307697779546,3,0.21428571428571427,-0.013134179991966278,-0.0020038068290249176
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.010258032987197812,-0.009822025896636055,6,0.4,-0.01868639898565311,-0.0022877787591227793
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.007265001637315843,-0.00805449849539086,3,0.15789473684210525,-0.011252727889611843,-0.002928396299823406
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,all,34,6699,-0.0010788654128943726,-0.001726713867756302,14,0.4117647058823529,-0.004967873410575866,0.0031819837205412193
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.0013882087928127984,-0.00287166069129928,11,0.39285714285714285,-0.006125444120161895,0.00344651965247069
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,0.0003647370267249479,-0.0003657838001933436,3,0.5,-0.004904334455672903,0.005555268702419558
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.0021725065352687185,-0.00287166069129928,8,0.4,-0.008404345131283594,0.004395916343402458
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,0.00048347904764040744,-0.0008118627983257354,6,0.42857142857142855,-0.0029491568039358763,0.004124281967071598
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.0004389445642139389,-0.002760836783537446,7,0.4666666666666667,-0.008875034957737126,0.007446130455878939
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.0015840660829052413,-0.0015248514136682045,7,0.3684210526315789,-0.004897078704786571,0.0016632022055884648
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,all,34,6699,-0.0030143068178946093,-0.001395893291426989,12,0.35294117647058826,-0.00697283732820473,0.0014220196612782028
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.003156675519068545,-0.002628092364834106,9,0.32142857142857145,-0.007811007952670375,0.0018440215113718406
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0023499195457495786,0.00025269159511850936,3,0.5,-0.01058457458096714,0.0030626265119937865
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.003439485276731573,-0.002628092364834106,6,0.3,-0.009760394229253086,0.0031268030013711363
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.0024069090195560907,-0.0005894621650779919,6,0.42857142857142855,-0.0072960104691758175,0.0024098784546609285
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.004140803293818488,-0.0036906898796874588,4,0.26666666666666666,-0.012298328604277617,0.005168831612507924
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.0021249674947968105,-0.0005134181928212744,8,0.42105263157894735,-0.006026955102714828,0.0017194804371149423
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,all,34,6699,-0.0025943732725634537,-0.0024202513718128357,13,0.38235294117647056,-0.005334857644681965,0.00020382276234373912
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.0028133896135501537,-0.0024202513718128357,10,0.35714285714285715,-0.0060340476802545956,9.425362696618487e-05
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.001572297014625521,-0.0009040458252051672,3,0.5,-0.007472385700489181,0.0036713175987153276
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.0028695762140347075,-0.0016028717825859462,8,0.4,-0.007343516135469911,0.0006957058568166614
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.0022012262133188055,-0.0031314827171433565,5,0.35714285714285715,-0.005923650145171647,0.0015175395239274037
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.0017864525932288896,-0.0003105921169451742,7,0.4666666666666667,-0.006801564287376321,0.0022860783370870813
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.003232205387827583,-0.0031642976237203913,6,0.3157894736842105,-0.00626072396862084,-0.0004636236311892206
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,all,34,6699,-0.009338844726651079,-0.00593796565112506,12,0.35294117647058826,-0.016179354291786862,-0.0032393105305622894
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.008780686181620607,-0.00593796565112506,10,0.35714285714285715,-0.01546976824870353,-0.002393946293661023
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.011943584603459942,-0.011769307607272156,2,0.3333333333333333,-0.029098167499737353,0.006677545761261495
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.0033718347501512863,-0.003399756210729965,9,0.45,-0.008221189810220532,0.0010492082927193505
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.017863144693079352,-0.020465229498898584,3,0.21428571428571427,-0.030339183574280188,-0.005558477191819672
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.003658124649607823,-0.004386867015663598,6,0.4,-0.008783709573277475,0.0014901862676869016
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.01382362373484312,-0.015126126898076783,6,0.3157894736842105,-0.024482147762774086,-0.004545604059900524
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,all,34,6699,-0.009558518612369688,-0.008671549156272773,11,0.3235294117647059,-0.014768774324503487,-0.004753402416890893
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.00903880925016709,-0.00768400650717474,9,0.32142857142857145,-0.014431077110301319,-0.0034683284103580645
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.01198382896931515,-0.015022838286270102,2,0.3333333333333333,-0.022694513513153197,-0.0008753677414434733
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.006816438263781505,-0.006387633766510664,6,0.3,-0.011808780263417059,-0.001755256690362646
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.013475776253209951,-0.014992038894252928,5,0.35714285714285715,-0.022497301802377287,-0.004708312986665254
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.006847053595584479,-0.006173785981293256,5,0.3333333333333333,-0.012436256067696662,-0.0019955645271124783
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.011699148888779065,-0.012386122872558122,6,0.3157894736842105,-0.019769632173401892,-0.00474904047650539
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,all,34,6699,-0.010472476149988919,-0.006548765585848548,11,0.3235294117647059,-0.016409726486675734,-0.004564592825818404
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.009490036504587065,-0.006548765585848548,9,0.32142857142857145,-0.015507961920103229,-0.004032003704848417
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.015057194495197573,-0.017710582331048094,2,0.3333333333333333,-0.03214294750616097,0.004387703180746471
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.007453451006602811,-0.0044273762008853745,7,0.35,-0.014472280973206292,-0.001380799576561125
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.014785369211969076,-0.012809991487929329,4,0.2857142857142857,-0.02506056231309637,-0.004119756532384206
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.009124968875290778,-0.006499408503651605,4,0.26666666666666666,-0.01704161734270601,-0.0024769357687723054
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.011536297682645347,-0.00882806369713933,7,0.3684210526315789,-0.019876761706691982,-0.0029654347157303893
A2_vs_S1,A2,S1,all,34,6699,-0.021005336234477343,-0.00335648605854591,16,0.47058823529411764,-0.05661757099372124,0.013341265831780014
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.9,28,3274,-0.02574671827788424,-0.00335648605854591,13,0.4642857142857143,-0.06697627204922672,0.014664745560951174
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.9,6,3425,0.001121113301421529,-0.0028189085228936955,3,0.5,-0.06395403503501217,0.06467876318408397
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.8,20,2075,-0.008267182196441233,0.0026828690306551495,10,0.5,-0.058791509059445926,0.036316109236809564
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.8,14,4624,-0.0392026991459575,-0.013767800038588893,6,0.42857142857142855,-0.0936003166099789,0.007976055794513713
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.7,15,1637,-0.011378250264673933,0.005464020015725324,8,0.5333333333333333,-0.07005724539148975,0.04645740741208778
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.7,19,5062,-0.028605667263269508,-0.011016398451268339,8,0.42105263157894735,-0.07047839073909064,0.008234487318602985
A2_vs_S2,A2,S2,all,34,6699,-0.04317766180556667,-0.009959299059809468,13,0.38235294117647056,-0.08214774542766405,-0.014253203960329636
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.9,28,3274,-0.034949801592194275,-0.009959299059809468,12,0.42857142857142855,-0.06627112918670952,-0.010539276075761
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.9,6,3425,-0.08157434280130454,-0.021295054825559767,1,0.16666666666666666,-0.2200510381779073,-0.004758613828358553
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.8,20,2075,-0.019416400394738912,-0.010708242896179762,9,0.45,-0.0375574314180777,-0.002052430369860503
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.8,14,4624,-0.07712232096389204,-0.008831229954469805,4,0.2857142857142857,-0.15322250899991816,-0.01488048083928619
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.7,15,1637,-0.029274038882564243,-0.02382685165358936,5,0.3333333333333333,-0.04854142403269319,-0.008807599622844449
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.7,19,5062,-0.054154206218463334,-0.006580542819362378,8,0.42105263157894735,-0.11843918679397739,-0.005847557133151577
A2_vs_S3,A2,S3,all,34,6699,-0.03268649188654225,-0.008339410245752313,14,0.4117647058823529,-0.07064671738201345,0.0034364519816347553
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.9,28,3274,-0.0366750930199407,-0.006853389616463465,12,0.42857142857142855,-0.07895603577574689,0.005019821942661475
