design,budget,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,endpoint,lead,loco_stable,p_bh_within_lead_family
BR,9,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,0.029939988307232143,0.00013635595750661358,0.07217761094241204,-0.005689071404817875,0.06432844440930131,0.0484,0.01882776977986077,0.052717755383610156,0.037137170611341225,90,46,4,5,0.02182876620065309,0.04830967112977547,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.11433070866141731
BR,9,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,0.04511512242807595,0.010949117915143075,0.07100108230769352,0.011463416775308223,0.07134175941770618,0.015,0.01520771722022636,0.04258160821663381,0.03888189400880202,90,64,4,5,0.03828649375276634,0.05106947142829128,True,0.02,True,True,exploratory,budget9_mae_all,L4,True,0.04736842105263158
BR,9,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,-0.0276774006901188,-0.06329612142396912,0.022188676737764184,-0.072044523471026,0.012006467212587735,0.3314,0.022608219002231617,0.06330301320624852,-0.012747733229332361,90,28,2,5,-0.03698765956242328,-0.0031884662798612982,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.520523560209424
BR,9,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,-0.01250226656927499,-0.03994237347100032,0.014894940305297914,-0.0404146736003773,0.014576205966882017,0.3422,0.013785159972035634,0.03859844792169977,-0.011003009831871568,90,36,3,5,-0.01679187244214098,-0.008857604316109751,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.5346875
BR,9,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.015175134120843804,-0.04588019117138278,0.025463216945587362,-0.05643572701928186,0.017646711444855117,0.5928,0.01955144212126815,0.054744037939550814,-0.0017447233974607938,90,39,1,5,-0.0201957871202823,0.00828229135318805,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.7567659574468085
BR,9,AOPT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.09605692736898563,0.040706438329608956,0.17057557412097543,0.030321397056686662,0.15872112752154036,0.0002,0.034267188795361996,0.09594812862701359,0.10275994420319494,86,64,4,5,0.08167428985436025,0.12998918407899546,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0011111111111111111
BR,9,AOPT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.27455954602887145,0.20195838501154154,0.3275571885729153,0.21006131725024393,0.333105070205424,0.0,0.031275586394271936,0.08757164190396141,0.23898040069469884,86,81,5,5,0.25919282193735205,0.28226024657038756,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0
BR,9,UNCERT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,-0.01171174943713737,-0.09412945736136323,0.09875552990889455,-0.12411400139336852,0.07816764897241896,0.9428,0.05302275836496307,0.1484637234218966,0.04124205739458619,86,39,3,5,-0.02805936485561981,0.05351487171791121,False,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,False,0.9587796610169491
BR,9,UNCERT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.16679086922274847,0.12126882812686103,0.23398072707063386,0.11896473028653226,0.23069275620989435,0.0,0.029001321507184735,0.08120370022011725,0.1774625138860901,86,76,5,5,0.149459167227372,0.18755868977336432,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0
BR,9,MAXMIN_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.17850261865988581,-0.231672464157818,-0.10370619791662304,-0.2521120827572068,-0.11927023144231674,0.0,0.03541498763201479,0.0991619653696414,-0.13622045649150388,86,6,0,5,-0.18439845732270183,-0.13404381805545312,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.0
BR,12,AOPT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,AOPT,0.033790548679285076,0.011898942776521884,0.05065976738868176,0.01500396917817847,0.05340035419305473,0.0028,0.009858396736875621,0.02760351086325174,0.029295709742565307,90,66,5,5,0.026670871776220236,0.036054866128108695,True,0.02,True,True,exploratory,budget12_mae_all,L4,True,0.011688311688311689
BR,12,AOPT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,AOPT,0.05838261503484574,0.021398810578042896,0.08430800635639163,0.029037238839197843,0.09062037461324536,0.0,0.016489543484512727,0.046170721756635634,0.049181639147320724,90,72,5,5,0.04125694697177223,0.06274343932988356,True,0.02,True,True,exploratory,budget12_mae_all,L4,True,0.0
BR,12,UNCERT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,UNCERT,-0.017850834445464432,-0.04821612822330097,0.027889518661482277,-0.051365989268043484,0.023511772441924844,0.4418,0.019850093344335115,0.055580261364138316,-0.0011391074461865303,90,22,3,5,-0.029420070193892225,-0.000772948276491779,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.6334285714285715
BR,12,UNCERT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,UNCERT,0.006741231910096235,-0.028035681350611942,0.04765405745275303,-0.027507597874853205,0.048379450738056246,0.7052,0.0189952437159634,0.053186682404697525,0.01874682195856887,90,40,4,5,-0.002415795989542093,0.013813126919060226,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.8238910505836576
BR,12,MAXMIN_vs_RANDOM_k12_mae_all,mae_all,RANDOM,MAXMIN,-0.024592066355560674,-0.04478558819677898,0.004689567779425708,-0.047831395143371674,0.0003433401180553499,0.0988,0.012706019012524628,0.035576853235068956,-0.019885929404755413,90,30,0,5,-0.027926563700307286,-0.014586075195552006,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.20027027027027028
BR,12,AOPT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.040354512528242785,0.0005020655160741719,0.07086535476496585,0.0020164713559197465,0.07230796744393063,0.0478,0.01811948594081839,0.050734560634291485,0.04221059802607355,86,59,4,5,0.02888554168807465,0.048377369882780664,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.1138095238095238
BR,12,AOPT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0992729898866468,0.029323973921922906,0.14662541551987276,0.037896775696589925,0.152978132800243,0.0028,0.03038559469033916,0.08507966513294964,0.09230039452075765,86,60,5,5,0.07390280802444672,0.1124917458503131,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.011351351351351352
BR,12,UNCERT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.01874968337600958,-0.03424185591098026,0.09669716077108062,-0.04985930066713842,0.07996670258866852,0.5266,0.0351418832270548,0.09839727303575342,0.05851220086657701,86,40,4,5,0.001850480767580423,0.058635410092461565,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.7116216216216216
BR,12,UNCERT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.07766816073441354,0.023704810121111683,0.15466873040707269,0.018370894579538437,0.1471064666956642,0.003,0.03348905664774733,0.09376935861369252,0.10860199736126114,86,63,4,5,0.06322326425313432,0.10365267642883362,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.011688311688311689
BR,12,MAXMIN_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.05891847735840399,-0.10113901355428373,-0.002091383006647742,-0.10732661993102298,-0.008848127289848375,0.0418,0.024928651617135724,0.06980022452798003,-0.05008979649468411,86,31,0,5,-0.06449062486632268,-0.044641539055448556,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.1045
BR,16,AOPT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,AOPT,-0.010000205996845835,-0.043033306922839035,0.03634885575719874,-0.05373945129256783,0.026897793406397825,0.7654,0.021335259120541763,0.05973872553751693,0.016874301414567406,90,47,4,5,-0.015094197061557235,0.014261331386726988,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8562825278810409
BR,16,AOPT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,AOPT,0.017765031870396134,-0.00790612295632485,0.055136047039857604,-0.009753464485901404,0.053001157583451274,0.2044,0.016245653722313985,0.045487830422479156,0.03301956698508151,90,58,4,5,0.008695817437059097,0.028551851270899417,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3585964912280702
BR,16,UNCERT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,UNCERT,0.014374323533821285,-0.02347530401753167,0.039289193691768226,-0.01652234353036404,0.044735546779553256,0.458,0.016358558423074238,0.045803963584607865,0.00451587530756019,90,45,3,5,-0.0009683773385524232,0.017714393236736715,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.6481132075471698
BR,16,UNCERT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,UNCERT,0.04213956140106325,-0.02283542712953781,0.08317829627223193,-0.007914168898486373,0.09485405201147407,0.2122,0.027682032167680472,0.07750969006950532,0.020661140878074295,90,53,3,5,0.013322142545620011,0.04928091973379592,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3679768786127167
BR,16,MAXMIN_vs_RANDOM_k16_mae_all,mae_all,RANDOM,MAXMIN,-0.027765237867241967,-0.04849015989587176,0.005193025760199167,-0.05313893047886788,-0.001535553351164844,0.1,0.013935617139367404,0.03901972799022873,-0.0161452655705141,90,25,1,5,-0.03156652649705921,-0.014290519884172435,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.20134228187919462
BR,16,AOPT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.023457025375909105,-0.07665983854985792,0.05316272402091864,-0.090972389094028,0.038034168039698696,0.5884,0.03375491771893409,0.09451376961301544,0.026453776605521655,86,39,3,5,-0.032966170773011484,0.005796835244113297,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.7567659574468085
BR,16,AOPT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.05122284939421836,-0.01428388349579288,0.1176537416060376,-0.015438826747652918,0.11613502500296198,0.1204,0.033153782162187756,0.09283059005412571,0.07272460766607329,86,55,4,5,0.030157237978814273,0.07202629766444915,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.23454545454545453
BR,16,UNCERT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.05146893976903209,0.02055299330579639,0.08040400018284326,0.022958509332844462,0.08259808061356562,0.0018,0.01482455388522023,0.04150875087861664,0.05410581601307887,86,66,4,5,0.04433388168576113,0.055220364532184825,True,0.02,True,True,exploratory,budget16_sign_acc_strong,L4,True,0.008059701492537314
BR,16,UNCERT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.12614881453915958,0.0382605078723813,0.18018784507292757,0.05389411678606964,0.1895883049271897,0.003,0.03655484673641566,0.10235357086196384,0.10037664707363052,86,59,5,5,0.09499306751055189,0.1363126287657758,True,0.02,True,True,exploratory,budget16_sign_acc_strong,L4,True,0.011842105263157895
BR,16,MAXMIN_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.07467987477012748,-0.11888526266597631,-0.004955880164918651,-0.12995211702684845,-0.019188440902060934,0.0322,0.03003451245961719,0.08409663488692813,-0.046270831060551645,86,27,0,5,-0.08259855358032951,-0.04413329479768617,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.08702702702702703
BR,20,AOPT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,AOPT,0.00974534908043022,0.0012522909877029018,0.02099793734242627,0.0003328651022034858,0.019933680589337678,0.0224,0.005054603794505128,0.014152890624614356,0.009370653638951494,90,55,4,5,0.007548285133505213,0.013447755917224274,True,0.02,True,False,exploratory,budget20_mae_all,L4,True,0.064
BR,20,AOPT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,AOPT,0.044988845213189084,0.020598279537612205,0.06332048432003212,0.024168954809447543,0.06693432869543878,0.0,0.010730768974747423,0.030046153129292784,0.03486530349361993,90,73,5,5,0.038942067055708074,0.04735745419785788,True,0.02,True,True,exploratory,budget20_mae_all,L4,True,0.0
BR,20,UNCERT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,UNCERT,-0.0009303845713672487,-0.028454958808724177,0.017792572299591494,-0.025532835909635336,0.019876757838628824,0.9188,0.011788177089015127,0.03300689584924235,-0.0042570415212823225,90,41,2,5,-0.00909147123666396,0.0026028933785676484,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.9436734693877551
BR,20,UNCERT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,UNCERT,0.034313111561391635,-0.014823039202023812,0.0657927751010011,-0.005862044701474352,0.07185558307020071,0.1618,0.02050382397995081,0.05741070714386226,0.021237608333386112,90,51,4,5,0.017636506359644685,0.04075614392444949,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.29779141104294476
BR,20,MAXMIN_vs_RANDOM_k20_mae_all,mae_all,RANDOM,MAXMIN,-0.03524349613275887,-0.053302352495912676,-0.008248226050274195,-0.05723049776483396,-0.013155554325344718,0.0066,0.011472242412808155,0.03212227875586283,-0.025494649854668438,90,23,0,5,-0.03815325054588184,-0.02672797759630864,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.023294117647058823
BR,20,AOPT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.01273356657659906,-0.009582281287029407,0.033680535396542144,-0.00975508642278683,0.03360618340425898,0.231,0.010812871039548293,0.030276038910735218,0.013777627425576769,86,61,4,5,0.008323565266780127,0.016637086869239176,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.39152542372881355
BR,20,AOPT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.09577643902790241,0.027801949089050974,0.1383530783957626,0.04158256328284342,0.14865152450921953,0.0028,0.028961035843605373,0.08109090036209504,0.06690502615847221,86,63,5,5,0.06649875146742029,0.10293583788737411,True,0.02,True,True,exploratory,budget20_sign_acc_strong,L4,True,0.011351351351351352
BR,20,UNCERT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.02424823503770398,-0.0004173495046570059,0.06270694725193195,-0.0037373079222290085,0.05644922261104395,0.0554,0.016469936676605318,0.046115822694494886,0.046100492598989753,86,68,5,5,0.01818056721461814,0.038763772595376826,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.12402985074626867
BR,20,UNCERT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.10729110748900735,0.04480996133401524,0.15198293083321462,0.0507702245690624,0.1574677326329291,0.0008,0.02687772449962043,0.0752576285989372,0.09922789133188521,86,66,5,5,0.09380526466019128,0.11467400656006564,True,0.02,True,True,exploratory,budget20_sign_acc_strong,L4,True,0.0038709677419354843
BR,20,MAXMIN_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.08304287245130336,-0.12157622462886904,-0.021358963302587984,-0.1315540686358929,-0.03428694037974902,0.005,0.026493293907378868,0.07418122294066082,-0.05312739873289545,86,24,0,5,-0.08955755294316028,-0.0553281303013058,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.018518518518518517
BR,24,AOPT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,AOPT,0.012270206122945144,0.0007764382691018239,0.027748706709270182,-0.0021738136468523795,0.024855448876971928,0.034,0.007188187325858013,0.020126924512402434,0.015700363250421005,90,55,4,5,0.009006793737479342,0.020205641998781602,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.09
BR,24,AOPT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,AOPT,0.03530249572635003,0.00854956799470683,0.07221195329764415,0.0011990990638320522,0.06522092380780069,0.0056,0.017032175293865703,0.047690090822823966,0.044062017096331146,90,65,5,5,0.028103053302091268,0.05415291241375821,True,0.02,True,True,exploratory,budget24_mae_all,L4,True,0.020240963855421686
BR,24,UNCERT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,UNCERT,0.0016674375060582447,-0.018968053664301283,0.017708788629882958,-0.018204440422016202,0.018126790451340198,0.8488,0.009256592612214967,0.025918459314201905,0.0027359032964792756,90,40,2,5,-0.00262729697855691,0.004316933920703833,False,0.02,False,False,exploratory,budget24_mae_all,L4,False,0.8997879858657243
BR,24,UNCERT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,UNCERT,0.024699727109463134,0.0013908062792022417,0.05508027646920219,0.002298165177181884,0.056118877940103326,0.0378,0.013552116929841266,0.03794592740355554,0.03109755714238943,90,46,5,5,0.018265098000051543,0.03131997343641969,True,0.02,True,True,exploratory,budget24_mae_all,L4,True,0.09610169491525423
BR,24,MAXMIN_vs_RANDOM_k24_mae_all,mae_all,RANDOM,MAXMIN,-0.023032289603404886,-0.047121354043504454,-0.006064791262788358,-0.043191195608638336,-0.0030862581956895884,0.0016,0.010818233192455217,0.030291052938874605,-0.02836165384591015,90,35,0,5,-0.0339472704149766,-0.017852840353968603,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.007272727272727274
BR,24,AOPT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.013102391446370504,-0.0043695083107320514,0.03718416316530372,-0.007186176964292482,0.034056474940189464,0.1484,0.010703753669181805,0.029970510273709054,0.01821123661502618,86,54,3,5,0.008875997898382204,0.02153350405332065,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.27825
BR,24,AOPT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.05848177517507565,0.01879130954248285,0.11885279465683897,0.01700469294064579,0.11471492161294405,0.0006,0.025918341360023738,0.07257135580806647,0.06324296704628438,86,46,5,5,0.042014708331663334,0.08045916816594835,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0030508474576271187
BR,24,UNCERT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.02540411483028996,0.002970452008290555,0.061136109205178965,-0.0004000753452421112,0.05511675278179077,0.0214,0.01512346146427097,0.04234569209995871,0.04532495251733342,86,55,5,5,0.018761810298881614,0.0384379077246982,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.06233009708737864
BR,24,UNCERT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.07078349855899511,0.025556237502793826,0.1396006484976605,0.019893723328449547,0.13105279754747937,0.0,0.029766926984767836,0.08334739555734993,0.09035668294859163,86,48,5,5,0.05523906096937674,0.09736357183732593,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0
BR,24,MAXMIN_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.04537938372870516,-0.08721006469359584,-0.017188555233908262,-0.08774235703310274,-0.017478225675302047,0.0,0.018143964254160663,0.05080309991164986,-0.0450317304312582,86,38,0,5,-0.05892566411262772,-0.0326651343660546,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.0
BQ,6,AOPT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,AOPT,0.015126187257673913,-0.01956936818610496,0.06055085032228712,-0.019152907811132994,0.061334420382456664,0.4144,0.02027380280700901,0.05676664785962522,0.015276093733263791,90,52,3,5,0.003868000993960228,0.02536713586517098,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.6040776699029126
BQ,6,AOPT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,AOPT,-0.002278290914445978,-0.05354887374648595,0.0320066195425273,-0.04971889754773725,0.03426986703378245,0.894,0.021776290104386798,0.06097361229228303,-0.014642911010303086,90,48,3,5,-0.015689335761691365,0.0052935181355515315,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.9344947735191638
BQ,6,UNCERT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,UNCERT,0.02619411684835322,-0.0289702254626721,0.06221470297613398,-0.021070805195520972,0.06771008451849662,0.3498,0.02388447220457628,0.06687652217281358,0.011947559469330354,90,55,4,5,0.005423320085536448,0.03393918203147531,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.5437305699481865
BQ,6,UNCERT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,UNCERT,0.008789638676233327,-0.06996235886145839,0.0673023216883866,-0.052266809714337385,0.09162751476854615,0.9188,0.03739687398101019,0.10471124714682851,-0.01797144527423652,90,46,4,5,-0.03563315154132589,0.016192652810617027,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.9436734693877551
BQ,6,MAXMIN_vs_RANDOM_k6_mae_all,mae_all,RANDOM,MAXMIN,0.01740447817211989,-0.01416803768015592,0.058721065683852686,-0.024342564116469245,0.050364797130383436,0.3068,0.019806398053498774,0.055457914549796566,0.02991900474356688,90,53,4,5,0.010319620868743508,0.04105647162686235,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.492192513368984
BQ,6,AOPT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.21323146376942723,0.15651285222104813,0.2817507161510239,0.15401345212220394,0.27893407502041007,0.0,0.03187327708271934,0.08924517583161413,0.20547484915337602,86,76,5,5,0.19963685950324797,0.2312063362979714,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0
BQ,6,AOPT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.4797311516030588,0.4123165703660469,0.5472355247833308,0.414197954006613,0.5498758613729551,0.0,0.0333583932676276,0.09340350114935728,0.462540169449542,86,81,5,5,0.46517301731991073,0.4911488440243504,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0
BQ,6,UNCERT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.22563080497353177,0.129109454555206,0.28936690562159867,0.14431754693784796,0.30200498065623926,0.0,0.04218812640557112,0.11812675393559913,0.19971831763962986,86,72,5,5,0.18527158373984853,0.2367886812824254,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0
BQ,6,UNCERT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.4921304928071634,0.3785787529048585,0.5675261064245622,0.4037702053832805,0.5858663253345872,0.0,0.04963706337308501,0.13898377744463802,0.4567836379357957,86,80,5,5,0.44101020642005284,0.5046218816118719,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0
BQ,6,MAXMIN_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.26649968783363165,-0.3028106510549403,-0.21839235543992833,-0.30481209532951903,-0.22046146507537664,0.0,0.021498873249458414,0.060196845098483553,-0.25706532029616586,86,0,0,5,-0.27743256310214115,-0.25397862344662475,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0
BQ,9,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,0.016206612836664552,-0.011236811020746572,0.04776493664185373,-0.011657454299773119,0.04744320428273537,0.2338,0.014819994906585868,0.041495985738440426,0.018458587392465323,90,41,4,5,0.01027267156648057,0.022125928715001297,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.3940449438202247
BQ,9,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,0.026717794024661016,-0.0214515536433732,0.05736846803264859,-0.01653755559494444,0.060362835775598235,0.26,0.02036132007086258,0.057011696198415215,0.012081688122109756,90,57,4,5,0.012583394340647062,0.03232061805453153,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.42857142857142855
BQ,9,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,0.007557156339301309,-0.03664423188067583,0.039242416001747986,-0.032409101000465214,0.042136058206776385,0.7058,0.0192384868267149,0.053867763114801716,-0.008968486017259083,90,49,4,5,-0.002904591139203585,0.013312681793887752,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.8238910505836576
BQ,9,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,0.01806833752729777,-0.04626290089217704,0.05989643215558006,-0.031019316066682096,0.07195085761036385,0.6246,0.02816177862458526,0.07885298014883872,-0.015345385287614643,90,44,4,5,-0.012447125513557816,0.02717116098172156,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.782
BQ,9,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.010511181187996469,-0.03706054855514918,0.026769055402250733,-0.04610705701598775,0.018857524365733326,0.6754,0.017184367376215638,0.04811622865340378,0.006376899270355562,90,43,1,5,-0.01441926790156418,0.009542534374354232,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.8170161290322581
BQ,9,AOPT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.09570835200149905,0.05077417918733182,0.14185813132820613,0.050056019045058936,0.14128286735844725,0.0,0.022643897256485183,0.0634029123181585,0.09461697457948492,86,68,4,5,0.08568657645439849,0.10433406106275923,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0
BQ,9,AOPT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.20618654319447163,0.11995087989195981,0.25946194869879935,0.13086882523539442,0.26674651433090624,0.0,0.03545090560343022,0.09926253568960461,0.17148571867355564,86,75,5,5,0.1834120685013734,0.21834933850213178,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0
BQ,9,UNCERT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.05335171951289958,-0.008545296640710737,0.10741532365632786,-0.010559260693666094,0.10567085484761533,0.083,0.02862295565970324,0.08014427584716906,0.04758948278096048,86,62,4,5,0.0428241824090175,0.06415319652915408,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.1729166666666667
BQ,9,UNCERT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.16382991070587216,0.07596409840538663,0.21609559829353106,0.09236485141763606,0.2257193530083848,0.0002,0.03655461334328392,0.10235291736119498,0.12445822687503118,86,71,5,5,0.13149379915891374,0.17702609174943443,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0011111111111111111
BQ,9,MAXMIN_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.11047819119297253,-0.1499300563264916,-0.044443666831140406,-0.15976526058643692,-0.05957203307773693,0.0,0.027676739529347464,0.0774948706821729,-0.07686874409407071,86,19,0,5,-0.11695001708754342,-0.08205141569059318,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.0
BQ,12,AOPT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,AOPT,-0.028456549747286293,-0.10269272358839425,0.05551846947476828,-0.13682953890266752,0.04261743525492867,0.7452,0.04628238994547292,0.12959069184732416,0.027015296722671747,90,46,2,5,-0.03587025505596291,0.03359050141893834,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.843622641509434
