comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.9,28,3274,-0.04067438595375909,-0.010152413258257525,10,0.35714285714285715,-0.08921079431543166,0.0011113628069561214
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.9,6,3425,-0.01085131638546462,-0.0012741136331592129,3,0.5,-0.08737880960958976,0.05072932923087548
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.8,20,2075,-0.02388603046568101,0.0031278420874386176,10,0.5,-0.08582699168452769,0.024713665316346067
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.8,14,4624,-0.051876435407458725,-0.017359333765881287,3,0.21428571428571427,-0.10529177075955391,-0.003303256417813062
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.7,15,1637,-0.029722448129525608,0.013885209500649281,8,0.5333333333333333,-0.1059911027206138,0.03546936994397056
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.7,19,5062,-0.03990284121448201,-0.01222183906183083,5,0.2631578947368421,-0.08293350117507042,-0.004126922181814701
A2_vs_S4,A2,S4,all,34,6699,-0.0340470920150235,-0.00984327854872552,15,0.4411764705882353,-0.072915232720658,0.004839699832225169
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.9,28,3274,-0.039980369288815466,-0.011067041813450106,12,0.42857142857142855,-0.08361155044458916,0.0032678207722885285
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.9,6,3425,-0.006358464737327628,0.008552950458074984,3,0.5,-0.07816098973828407,0.04640874429385141
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.8,20,2075,-0.0270468576667822,0.0058273868239942656,10,0.5,-0.08014703042560281,0.02192153286852765
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.8,14,4624,-0.04404742679822534,-0.010132194458895093,5,0.35714285714285715,-0.09763733419772494,0.001513925961036315
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.7,15,1637,-0.0331921855486004,0.025749673947189078,8,0.5333333333333333,-0.10578222351886772,0.034655772175794054
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.7,19,5062,-0.03472201817272593,-0.011355957723619678,7,0.3684210526315789,-0.07784351598231212,0.000848111627375379
A2_vs_S5,A2,S5,all,34,6699,-0.014755694621987258,0.008384548517055945,19,0.5588235294117647,-0.04898400174110574,0.01840724393062017
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.9,28,3274,-0.01699210688929084,0.008384548517055945,16,0.5714285714285714,-0.056105423012794094,0.018815359973294667
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.9,6,3425,-0.004319104041237201,0.005284980067221064,3,0.5,-0.07376813724962457,0.05166128567976674
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.8,20,2075,0.0010487507536413407,0.02153344812174454,13,0.65,-0.044547532358400393,0.040955245610644245
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.8,14,4624,-0.03733347373002811,-0.013630430299415061,6,0.42857142857142855,-0.08624986159699811,0.011406109069258213
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.7,15,1637,-0.003138610837138926,0.02100006796263626,10,0.6666666666666666,-0.06562589513119116,0.05307420397656464
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.7,19,5062,-0.023927076557393834,-0.0013500495693999498,9,0.47368421052631576,-0.06485753644247828,0.010917058506506273
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,all,34,6699,-0.02377943842851601,-0.00122023123519098,16,0.47058823529411764,-0.05764246890980117,0.010750674219843999
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.026998504636063094,-0.00122023123519098,13,0.4642857142857143,-0.06707624395654185,0.01019743954764054
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.008757129459962973,0.01247628686831126,3,0.5,-0.08794666704128368,0.05423613096858354
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.008237755279992215,0.0001470930957294947,10,0.5,-0.05213173186270442,0.03281722796974781
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.045981842926407154,-0.008733291694419977,6,0.42857142857142855,-0.09939346159220466,0.0032756282550657476
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.016712507933581446,-0.0004660149267270708,7,0.4666666666666667,-0.0835750298229861,0.04238292859513433
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.02935859408241172,-0.001974447543654889,9,0.47368421052631576,-0.07164337634988129,0.010503367040199933
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,all,34,6699,-0.030596537333386825,-0.00414462072776503,16,0.47058823529411764,-0.07151431763927711,0.004562513950012545
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.034844747777954155,-0.00414462072776503,13,0.4642857142857143,-0.08080114095833459,0.006828185701976907
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.010771555258739308,0.010612192400154485,3,0.5,-0.08671412425775138,0.04727799885748405
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.0186349476441265,0.008943342320898759,11,0.55,-0.07263654379378846,0.0287665847839523
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.047684522603758724,-0.010467093963112628,5,0.35714285714285715,-0.09826316552965439,-0.0004601958551634398
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.03025325149275041,-0.006918646610239998,7,0.4666666666666667,-0.10250188952201598,0.03139878642967476
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.030867552470731356,-0.001370594845290063,9,0.47368421052631576,-0.07341788333975142,0.006616215547836848
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,all,34,6699,-0.03190191245384094,-0.0019526702578456304,17,0.5,-0.07474955248008769,0.003860232546917822
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.03592672977598418,-0.0019526702578456304,14,0.5,-0.08431151615712654,0.008317808051815093
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.013119431617172493,0.005856306617560245,3,0.5,-0.08938447502461806,0.04297554328544865
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.022053143181313864,0.005437252469023435,11,0.55,-0.08045741459896023,0.024022521852482537
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.04597158284316533,-0.011097274816490234,6,0.42857142857142855,-0.09702170722249202,0.0050542007855800914
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.03204900928697241,0.008485050416838585,8,0.5333333333333333,-0.10203316558901883,0.035306861811009525
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.031785783375052945,-0.006294795036899545,9,0.47368421052631576,-0.07211766606174438,0.005803788657896657
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,all,34,6699,-0.017637273145620063,0.004469722904663881,17,0.5,-0.05050902783191239,0.01524366863234151
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.020635478487397958,0.004469722904663881,14,0.5,-0.061913338795333686,0.016617652323533256
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.003645648217323228,0.00249139453841013,3,0.5,-0.06420718416190768,0.05021740818677584
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.00020022546714080076,0.02033680592252113,12,0.6,-0.045481501229964624,0.039250110503009604
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.0425473412577333,-0.018093880463819316,5,0.35714285714285715,-0.09680952074248954,0.004665650617169662
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.005848462479098482,0.015433557007995008,9,0.6,-0.06266538345119237,0.04423689225806251
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.02694422893497921,-0.0028821407243202063,8,0.42105263157894735,-0.06649186078303652,0.00863465841962964
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,all,34,6699,-0.021335085208055375,-0.0008454404388579528,16,0.47058823529411764,-0.058004989037493404,0.010480475362112033
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.02549758498313065,-0.0037318289718048514,13,0.4642857142857143,-0.06501120422052203,0.01333800832145879
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0019100862577040856,0.010850930032414635,3,0.5,-0.08046941478029684,0.054419171395787946
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.005349644711204242,0.007834269326227022,11,0.55,-0.0474817053339163,0.03438571058166395
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.04417142877498557,-0.0019338280625885024,5,0.35714285714285715,-0.10031527826878674,0.006331439091680527
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.010741848485157338,0.013735926571916218,8,0.5333333333333333,-0.06796106578457109,0.04592310083483852
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.02969816683139593,-0.0009513517830760376,8,0.42105263157894735,-0.07504218243452782,0.009161484242609862
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,all,34,6699,-0.019232400258286323,-0.001539936624947169,17,0.5,-0.0540958018971503,0.011707242051817264
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.022701548530971425,-0.001539936624947169,14,0.5,-0.06120710227017307,0.014312663670217848
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.0030430416524225034,0.0076889004624243265,3,0.5,-0.07707266014900344,0.05634713843633092
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.005801451591718418,0.010632711129391154,11,0.55,-0.04914364239641593,0.03537013350000537
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.03841946978195476,-0.014402422178980225,6,0.42857142857142855,-0.09386926339278814,0.01417785944390576
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.010223418807790773,0.014983323485011635,8,0.5333333333333333,-0.0681267424586497,0.04289409949867681
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.02634475403499334,-0.013533866614631615,9,0.47368421052631576,-0.06837446754127025,0.012657573317897937
A2_vs_B0_trivial,A2,B0_trivial,all,34,6699,-0.32033566458936275,-0.2539575060741329,7,0.20588235294117646,-0.4625292699702767,-0.16568591840957247
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.9,28,3274,-0.30836804587490535,-0.2632226500461814,6,0.21428571428571427,-0.47609848777043473,-0.1376312434254204
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.9,6,3425,-0.37618455192349726,-0.23474918229906783,1,0.16666666666666666,-0.8156161368488145,0.08465505808776268
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.8,20,2075,-0.2466817340998447,-0.22197179142651768,4,0.2,-0.4295267933846876,-0.054644473258764044
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.8,14,4624,-0.4255555652886744,-0.2802483925186706,3,0.21428571428571427,-0.6952746038376619,-0.13993450458513312
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.7,15,1637,-0.17666220450133838,-0.10863362593200998,4,0.26666666666666666,-0.4001673991761106,0.036117554016083034
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.7,19,5062,-0.4337620804483295,-0.30416470083180674,3,0.15789473684210525,-0.6378664794896441,-0.23317564481995415
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,all,34,6699,-0.13380811883024324,-0.09891438302087324,12,0.35294117647058826,-0.20465360732593496,-0.07118892904583736
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.9,28,3274,-0.12749406808710034,-0.09891438302087324,10,0.35714285714285715,-0.19776402942130342,-0.06403867066981096
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.9,6,3425,-0.16327368896491004,-0.1403965157970663,2,0.3333333333333333,-0.3885265321996245,0.051637205301199626
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.8,20,2075,-0.1146293557731883,-0.08794874609238001,7,0.35,-0.19521204675887027,-0.04118320738390935
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.8,14,4624,-0.16120635176889309,-0.1337730893460518,5,0.35714285714285715,-0.28791991095752434,-0.041909592150267315
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.7,15,1637,-0.11379124958473037,-0.05523819471386504,5,0.3333333333333333,-0.20870726132828984,-0.03042446678922585
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.7,19,5062,-0.14961091033985863,-0.18983139566580853,7,0.3684210526315789,-0.2491907616394294,-0.049577471393338894
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,all,34,6699,-0.1633905460138144,-0.12719779430474148,5,0.14705882352941177,-0.2257801864692302,-0.1001355704925335
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.9,28,3274,-0.16710474268784611,-0.1370025284903018,3,0.10714285714285714,-0.2285169500335906,-0.11184328894197305
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.9,6,3425,-0.1460576282016662,-0.09650963308869383,2,0.3333333333333333,-0.3485335822009851,0.03896106009945613
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.8,20,2075,-0.15065945823502544,-0.1370025284903018,2,0.1,-0.21848731510830238,-0.08454773615351105
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.8,14,4624,-0.1815778142692272,-0.10738867410935904,3,0.21428571428571427,-0.29970542185452664,-0.07688031832491998
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.7,15,1637,-0.15265150432721425,-0.13261318920681023,2,0.13333333333333333,-0.24161750803913506,-0.0707343926911371
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.7,19,5062,-0.17186873681902504,-0.12178239940267277,3,0.15789473684210525,-0.2530209460605932,-0.08283666688671742
