extractant,chemotype,mae_all,n_pairs,n_cells,mae_adjacent,mae_far,entry
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.3455822578275214,28,1,0.21072273760675764,0.4025571307344794,L1_CORPUS_MEAN_aligned
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.6726575789180571,182,2,0.15331270415502643,1.012506918047471,L1_CORPUS_MEAN_aligned
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,1.0187460697925743,3,1,,1.0187460697925743,L1_CORPUS_MEAN_aligned
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,1.0629843900727782,10,1,0.3404891880946407,1.4161447038200858,L1_CORPUS_MEAN_aligned
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.8622915466040701,10,1,0.428701481210358,1.1495579396561981,L1_CORPUS_MEAN_aligned
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.6685595509628481,10,1,0.2441977168063265,0.8653871524534864,L1_CORPUS_MEAN_aligned_w
C1COCCOCCOCCOCCOCCO1,sc001,0.7270507277463015,10,1,0.28380421129848044,0.9229377309679064,L1_CORPUS_MEAN_aligned_w
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.3394525454959141,91,1,0.10246350885344595,0.5001216481628755,L1_CORPUS_MEAN_aligned_w
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.10555597549699539,15,1,0.07903361428112224,0.06900040951017496,L1_CORPUS_MEAN_aligned_w
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.16937521550735207,28,1,0.10073661505241056,0.20253810294944166,L1_CORPUS_MEAN_aligned_w
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.39018363663296457,91,1,0.1508708468420949,0.46075539806570265,L1_CORPUS_MEAN_aligned_w
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,1.3928897201672994,91,1,0.31035199163078153,2.1020629299744806,L1_CORPUS_MEAN_aligned_w
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.4401881360968269,91,1,0.15998788991479526,0.6274628362277734,L1_CORPUS_MEAN_aligned_w
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,2.07901085485507,1,1,,,L1_CORPUS_MEAN_aligned_w
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.11704652677400768,242,6,0.0804312125929233,0.13658105109709023,L1_CORPUS_MEAN_aligned_w
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.12851290968557014,15,1,0.07929788543877729,0.13453860816147525,L1_CORPUS_MEAN_aligned_w
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.5352428477254685,170,17,0.40137772964280655,0.7617491451167404,L1_CORPUS_MEAN_aligned_w
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.7906986062159493,91,1,0.19886832453601247,1.1797335933370814,L1_CORPUS_MEAN_aligned_w
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.529230517262264,91,1,0.12330534494776065,0.7978792698300342,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.5624501911831201,63,3,0.2111476656377229,0.9723726762345787,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,1.443571024585547,78,1,0.48088036861670014,2.105904429536595,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,1.2232815750105257,91,1,0.2176934783462724,1.8543262816242885,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.2864730521058955,247,21,0.18178526058299482,0.3770661372355546,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.47971623119530665,229,10,0.21596294357174994,0.9844284086813752,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.1783929818479766,140,5,0.1064502781773042,0.28171752604238076,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.14207496145059503,376,20,0.11881975738434204,0.16827901689307312,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.24973613722516227,41,14,0.2833387792368549,0.2944947111382173,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.22150539240145406,91,1,0.11326326607354918,0.28465335667558206,L1_CORPUS_MEAN_aligned_w
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.603223504937141,78,1,0.15043780139940846,0.8763632333211004,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.5313651961195075,91,1,0.17732012248464216,0.6428790823769704,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.44508370405785463,36,1,0.11101240994675486,0.7234847688634513,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.640021938149184,91,1,0.14870844633636737,0.9281337984776111,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.767262210084435,36,1,0.28740978254668686,1.203181727584298,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.9008214014164865,1282,74,0.21456705134502776,1.432743352426335,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.9016664325937692,91,1,0.26036398124755583,1.329443979267781,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.13776778413777174,28,1,0.13758552624007073,0.14377135626781223,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.15506978683575728,28,1,0.12480852128969362,0.17703692180791514,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.8155350073280946,91,1,0.25165926129838057,1.1844787984194376,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.7519157215017063,91,1,0.20012010289182133,1.1255438999349767,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.9007569228945566,91,1,0.2881445410866807,1.3079816070042676,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.8539769920987822,78,1,0.23069441940542992,1.3112202547874845,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,1.0861170977871009,91,1,0.2707698784776446,1.6348641202162193,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.1849220539294365,91,1,0.10719976116967901,0.24248458306046403,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.48478746369296233,36,1,0.24122492341648016,0.7162389338437511,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,1.2008467881761355,10,5,1.2172487715008284,,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,1.1477836269580528,21,1,0.6229389323617778,1.475041185012647,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.5601099207616613,3457,171,0.16478332943813054,0.8796550858842055,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.4461815218237379,43,2,0.2721677086798548,0.7754884035555728,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.4308929739406105,91,1,0.16070454974457307,0.588423674201631,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.12812904821751295,78,1,0.09259000672334884,0.14630730835419659,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.16624280519437737,91,1,0.08672667436790307,0.21468272789149562,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.6382574792861856,91,1,0.24857603375488432,0.9061808413775417,L1_CORPUS_MEAN_aligned_w
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.388787105538702,127,2,0.26023842365260863,0.5247640482798634,L1_CORPUS_MEAN_aligned_w
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.29437985143578194,81,2,0.09026935265709236,0.4208218533589581,L1_CORPUS_MEAN_aligned_w
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.5781575651415698,182,2,0.1500714908202538,0.8248646828694053,L1_CORPUS_MEAN_aligned_w
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.38024947739172466,36,1,0.13624168873214737,0.5883759964837773,L1_CORPUS_MEAN_aligned_w
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.9537048181149169,91,1,0.24005059868605175,1.4350233426786556,L1_CORPUS_MEAN_aligned_w
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.9757036972528239,91,1,0.2385181883562052,1.4672892790315726,L1_CORPUS_MEAN_aligned_w
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.497805735793973,36,1,0.27230308160964584,0.7164994467267347,L1_CORPUS_MEAN_aligned_w
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.09899717787781862,59,3,0.05069692333860684,0.13422839788140345,L1_CORPUS_MEAN_aligned_w
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.8241214108709759,4,2,,1.3480393920825224,L1_CORPUS_MEAN_aligned_w
CCCCCCOP(=O)(O)OCCCCCC,sc058,0.9124929141426613,45,1,0.2767132507994242,1.3633560329853442,L1_CORPUS_MEAN_aligned_w
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.5473912020903524,91,1,0.13525904743002368,0.8091522003711811,L1_CORPUS_MEAN_aligned_w
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.541632306096278,182,2,0.35497996984928487,2.315683534983419,L1_CORPUS_MEAN_aligned_w
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.7018019355236916,1236,16,0.24951742985719463,0.9833256327078345,L1_CORPUS_MEAN_aligned_w
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.4164533720527147,7,3,,0.6723111252787213,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.4038146361718285,6,1,,0.5693867781558546,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.530654599313429,36,1,0.21306055602375137,0.7836020123025652,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.1984697059772175,10,1,0.12383469116049005,0.44548904213910223,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.5563047855914471,186,33,0.2641066223608739,0.7464465790410156,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.3982818308363417,91,1,0.14569995484479994,0.5743178603533367,L1_CORPUS_MEAN_aligned_w
CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,2.392109409498382,3,1,,2.392109409498382,L1_CORPUS_MEAN_aligned_w
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.1969835615226518,178,9,0.12443389102294315,0.30776869557156306,L1_CORPUS_MEAN_aligned_w
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,1.4755183514774606,91,1,0.3682415956806663,2.1209108746209484,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,1.1409569017869596,3,1,,1.1409569017869596,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.35354446715537663,91,1,0.09011194506890896,0.5275026560877133,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.22622233761452473,91,1,0.10178820574807304,0.26419202449560647,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.23644102200800055,91,1,0.10532603112086426,0.3045806359887695,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.527540291221818,91,1,0.13386817405224535,0.7882754791601777,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.3563874205907011,91,1,0.14057894236722943,0.4332781133711251,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.4210671122268303,91,1,0.1552217134490384,0.5444750435691126,L1_CORPUS_MEAN_aligned_w
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.24043466587855286,91,1,0.11402770778724113,0.2726520952865146,L1_CORPUS_MEAN_aligned_w
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1517444460550773,258,12,0.10693450679671837,0.20216480741367146,L1_CORPUS_MEAN_aligned_w
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,1.2887919265294594,91,1,0.2891558819814134,1.9208300196933352,L1_CORPUS_MEAN_aligned_w
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.5723488183866461,91,1,0.2727948514484583,0.7519733586613601,L1_CORPUS_MEAN_aligned_w
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.26968404104479415,243,11,0.12447042107612115,0.4172137436176612,L1_CORPUS_MEAN_aligned_w
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3734108874108101,910,10,0.12726091305457488,0.49572776830347676,L1_CORPUS_MEAN_aligned_w
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.29102430534804147,91,1,0.10463655495645283,0.4087927780299377,L1_CORPUS_MEAN_aligned_w
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,0.29583918299813133,91,1,0.10400811044475654,0.4183275516601226,L1_CORPUS_MEAN_aligned_w
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,0.3767134495175902,28,1,0.22987823297584528,0.42098313244101665,L1_CORPUS_MEAN_aligned_w
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.3836627297035472,28,1,0.25265178486192147,0.42670401642336253,L1_CORPUS_MEAN_aligned_w
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.39442464442321545,182,2,0.12533040991467218,0.5737688513822857,L1_CORPUS_MEAN_aligned_w
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,0.5717580513452996,3,1,,0.5717580513452996,L1_CORPUS_MEAN_aligned_w
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.7600597146891543,10,1,0.3060030044910841,0.9631603475273834,L1_CORPUS_MEAN_aligned_w
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.5928627162927035,10,1,0.39657790693211037,0.6900704953822369,L1_CORPUS_MEAN_aligned_w
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.043568903956835624,15,1,0.029321150495998823,0.05327928873947643,L2_CHEMOTYPE_MEAN
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.3078532031319706,91,1,0.15240153048565674,0.38828714259492003,L2_CHEMOTYPE_MEAN
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.450858349903827,242,6,0.12379832023840534,0.6657713349327782,L2_CHEMOTYPE_MEAN
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.2743438777868231,170,17,0.27858350056687137,0.3027241511583516,L2_CHEMOTYPE_MEAN
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.27540444113254203,91,1,0.14932379587588757,0.373558368134361,L2_CHEMOTYPE_MEAN
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.15516834166976554,63,3,0.07721583120113439,0.24413689549462234,L2_CHEMOTYPE_MEAN
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.9335534214050304,78,1,0.44609789475469735,1.3199277683301187,L2_CHEMOTYPE_MEAN
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.32340911649367515,247,21,0.16231223854291485,0.5307743230899026,L2_CHEMOTYPE_MEAN
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.7456525777763237,229,10,0.2719284424002693,1.5226898260127337,L2_CHEMOTYPE_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.10372661328210218,140,5,0.06085875442029041,0.15794915001224313,L2_CHEMOTYPE_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.5326245722207618,376,20,0.17451138559643153,0.88169882800176,L2_CHEMOTYPE_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.3942617891911709,41,14,0.3929139584804708,0.530531392643726,L2_CHEMOTYPE_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.18963100902318047,91,1,0.06347065646055419,0.2676432616998321,L2_CHEMOTYPE_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.23076968418466506,78,1,0.27944488121829836,0.23715167674608692,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.35531125629776145,91,1,0.23385393689187442,0.33332219961994847,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.108014098867334,36,1,0.08896004094444449,0.13174962078077196,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.1835179708220664,36,1,0.17441894161111113,0.17310697202674993,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.40839385024961733,36,1,0.1678319433333334,0.6278117645159778,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.49946991673290747,1282,74,0.1599246539938161,0.7412226332802896,L2_CHEMOTYPE_MEAN
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.43589185093752497,91,1,0.19005837471556963,0.5742927040694209,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.43947301644078235,28,1,0.16614835010773588,0.6213655705153219,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.4057160569548991,28,1,0.19821936980246155,0.5685677203902875,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.4192890616524097,91,1,0.18594616474912226,0.5205146388097024,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.4725981172487629,91,1,0.21810762823272473,0.6006580718215684,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.3632396144710627,78,1,0.15794764562195954,0.526511400009866,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.5698416686202181,91,1,0.219582758264249,0.8344886183153545,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.10446579419390799,91,1,0.08861759476732482,0.12525386883938544,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.1475797311273369,36,1,0.22204138491322764,0.10579167825280429,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.8434508964945319,21,1,0.5587369696403743,0.930457447714075,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.33815050763732424,3457,171,0.1297956524270212,0.5022501435066311,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.6763437732767945,43,2,0.331601740907979,1.2271806696960843,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.36190752633130013,91,1,0.10859502835374,0.511016993922872,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.22663822020358076,78,1,0.07050391494437011,0.2957420446556197,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.24948378512231162,91,1,0.08167714569129568,0.3627648162521683,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.23076968418466506,78,1,0.27944488121829836,0.23715167674608692,L2_CHEMOTYPE_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.31858687963481486,127,2,0.2811826878993485,0.33422079645537844,L2_CHEMOTYPE_MEAN
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.09889705377088956,18,2,0.045864968074545154,0.0842864445241553,L2_CHEMOTYPE_MEAN
