split_seed,fold,n_heldout_rows,n_heldout_extractants,n_heldout_chemotypes,assignment,pool,relationship,n_pool,n_excluded,frac_excluded,n_marginal_beyond_stricter,n_union_through_this
155921,0,3700,56,16,CLOSURE,all_candidates,SAME_LIGAND,10778,4272,0.3963629615884209,0,4422
155921,0,3700,56,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,2963,0.2749118574874745,208,4630
155921,0,3700,56,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
155921,0,3700,56,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,3,0.0005516734093416697,3,3
155921,0,3700,56,16,CLOSURE,model_ready,SAME_SERIES,5438,1979,0.3639205590290548,1976,1979
155921,0,3700,56,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,2713,0.49889665318131665,734,2713
155921,0,3700,56,16,CLOSURE,model_ready,SAME_LIGAND,5438,2628,0.4832659065833027,0,2713
155921,0,3700,56,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,2184,0.40161824200073554,186,2899
155921,1,420,22,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
155921,1,420,22,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,30,0.0027834477639636294,30,30
155921,1,420,22,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,275,0.02551493783633327,245,275
155921,1,420,22,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,284,0.02634997216552236,9,284
155921,1,420,22,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,284,0.02634997216552236,0,284
155921,1,420,22,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,1117,0.10363703841157915,905,1189
155921,1,420,22,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
155921,1,420,22,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,1,420,22,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,222,0.04082383229128356,222,222
155921,1,420,22,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,225,0.04137550570062523,3,225
155921,1,420,22,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,225,0.04137550570062523,0,225
155921,1,420,22,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,954,0.17543214417065098,792,1017
155921,1,420,22,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
155921,1,420,22,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,30,0.0027834477639636294,30,30
155921,1,420,22,16,CLOSURE,all_candidates,SAME_SERIES,10778,275,0.02551493783633327,245,275
155921,1,420,22,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,295,0.027370569678975692,20,295
155921,1,420,22,16,CLOSURE,all_candidates,SAME_LIGAND,10778,284,0.02634997216552236,0,295
155921,1,420,22,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,1117,0.10363703841157915,894,1189
155921,1,420,22,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
155921,1,420,22,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,1,420,22,16,CLOSURE,model_ready,SAME_SERIES,5438,222,0.04082383229128356,222,222
155921,1,420,22,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,236,0.04339830820154469,14,236
155921,1,420,22,16,CLOSURE,model_ready,SAME_LIGAND,5438,225,0.04137550570062523,0,236
155921,1,420,22,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,954,0.17543214417065098,781,1017
155921,2,239,20,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
155921,2,239,20,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
155921,2,239,20,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,186,0.017257376136574503,186,186
155921,2,239,20,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,260,0.024123213954351456,74,260
155921,2,239,20,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,260,0.024123213954351456,0,260
155921,2,239,20,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,251,0.02328817962516237,129,389
155921,2,239,20,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
155921,2,239,20,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,2,239,20,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,180,0.03310040456050018,180,180
155921,2,239,20,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,242,0.04450165502022802,62,242
155921,2,239,20,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,242,0.04450165502022802,0,242
155921,2,239,20,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,249,0.04578889297535859,129,371
155921,2,239,20,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
155921,2,239,20,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
155921,2,239,20,16,CLOSURE,all_candidates,SAME_SERIES,10778,186,0.017257376136574503,186,186
155921,2,239,20,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,339,0.03145295973278901,153,339
155921,2,239,20,16,CLOSURE,all_candidates,SAME_LIGAND,10778,260,0.024123213954351456,0,339
155921,2,239,20,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,251,0.02328817962516237,91,430
155921,2,239,20,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
155921,2,239,20,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,2,239,20,16,CLOSURE,model_ready,SAME_SERIES,5438,180,0.03310040456050018,180,180
155921,2,239,20,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,321,0.05902905479955866,141,321
155921,2,239,20,16,CLOSURE,model_ready,SAME_LIGAND,5438,242,0.04450165502022802,0,321
155921,2,239,20,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,249,0.04578889297535859,91,412
155921,3,519,19,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
155921,3,519,19,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,1349,0.12516236778623122,1349,1349
155921,3,519,19,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,1407,0.13054370012989422,58,1407
155921,3,519,19,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,1411,0.1309148264984227,4,1411
155921,3,519,19,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,1411,0.1309148264984227,0,1411
155921,3,519,19,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,1547,0.14353312302839116,174,1585
155921,3,519,19,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
155921,3,519,19,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,3,519,19,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,58,0.010665685913938948,58,58
155921,3,519,19,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,58,0.010665685913938948,0,58
155921,3,519,19,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,58,0.010665685913938948,0,58
155921,3,519,19,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,95,0.01746965796248621,75,133
155921,3,519,19,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
155921,3,519,19,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,1349,0.12516236778623122,1349,1349
155921,3,519,19,16,CLOSURE,all_candidates,SAME_SERIES,10778,1407,0.13054370012989422,58,1407
155921,3,519,19,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,2045,0.18973835591018742,638,2045
155921,3,519,19,16,CLOSURE,all_candidates,SAME_LIGAND,10778,1411,0.1309148264984227,0,2045
155921,3,519,19,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,1547,0.14353312302839116,174,2219
155921,3,519,19,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
155921,3,519,19,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,3,519,19,16,CLOSURE,model_ready,SAME_SERIES,5438,58,0.010665685913938948,58,58
155921,3,519,19,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,519,0.09543949981610886,461,519
155921,3,519,19,16,CLOSURE,model_ready,SAME_LIGAND,5438,58,0.010665685913938948,0,519
155921,3,519,19,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,95,0.01746965796248621,75,594
155921,4,370,35,15,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
155921,4,370,35,15,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,189,0.017535720912970867,189,189
155921,4,370,35,15,DICT_LEGACY,all_candidates,SAME_SERIES,10778,258,0.023937650770087214,69,258
155921,4,370,35,15,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,267,0.024772685099276305,9,267
155921,4,370,35,15,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,267,0.024772685099276305,0,267
155921,4,370,35,15,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,311,0.02885507515308963,99,366
155921,4,370,35,15,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
155921,4,370,35,15,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,4,370,35,15,DICT_LEGACY,model_ready,SAME_SERIES,5438,66,0.012136815005516733,66,66
155921,4,370,35,15,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,74,0.01360794409709452,8,74
155921,4,370,35,15,DICT_LEGACY,model_ready,SAME_LIGAND,5438,74,0.01360794409709452,0,74
155921,4,370,35,15,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,105,0.01930856932695844,86,160
155921,4,370,35,15,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
155921,4,370,35,15,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,189,0.017535720912970867,189,189
155921,4,370,35,15,CLOSURE,all_candidates,SAME_SERIES,10778,258,0.023937650770087214,69,258
155921,4,370,35,15,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,1118,0.10372982000371127,860,1118
155921,4,370,35,15,CLOSURE,all_candidates,SAME_LIGAND,10778,267,0.024772685099276305,0,1118
155921,4,370,35,15,CLOSURE,all_candidates,SAME_PUBLICATION,10778,311,0.02885507515308963,99,1217
155921,4,370,35,15,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
155921,4,370,35,15,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
155921,4,370,35,15,CLOSURE,model_ready,SAME_SERIES,5438,66,0.012136815005516733,66,66
155921,4,370,35,15,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,747,0.13736667892607576,681,747
155921,4,370,35,15,CLOSURE,model_ready,SAME_LIGAND,5438,74,0.01360794409709452,0,747
155921,4,370,35,15,CLOSURE,model_ready,SAME_PUBLICATION,5438,105,0.01930856932695844,86,833
196613,0,3762,64,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
196613,0,3762,64,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,101,0.00937094080534422,101,101
196613,0,3762,64,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,3375,0.3131378734459083,3274,3375
196613,0,3762,64,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,4397,0.40796066060493597,1022,4397
196613,0,3762,64,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,4397,0.40796066060493597,0,4397
196613,0,3762,64,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,3208,0.2976433475598441,382,4779
196613,0,3762,64,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
196613,0,3762,64,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,3,0.0005516734093416697,3,3
196613,0,3762,64,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,2084,0.38322912835601325,2081,2084
196613,0,3762,64,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,2741,0.5040456050018389,657,2741
196613,0,3762,64,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,2741,0.5040456050018389,0,2741
196613,0,3762,64,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,2363,0.43453475542478853,330,3071
196613,0,3762,64,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
196613,0,3762,64,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,101,0.00937094080534422,101,101
196613,0,3762,64,16,CLOSURE,all_candidates,SAME_SERIES,10778,3375,0.3131378734459083,3274,3375
196613,0,3762,64,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,4556,0.4227129337539432,1181,4556
196613,0,3762,64,16,CLOSURE,all_candidates,SAME_LIGAND,10778,4397,0.40796066060493597,0,4556
196613,0,3762,64,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,3208,0.2976433475598441,320,4876
196613,0,3762,64,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
196613,0,3762,64,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,3,0.0005516734093416697,3,3
196613,0,3762,64,16,CLOSURE,model_ready,SAME_SERIES,5438,2084,0.38322912835601325,2081,2084
196613,0,3762,64,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,2835,0.5213313718278779,751,2835
196613,0,3762,64,16,CLOSURE,model_ready,SAME_LIGAND,5438,2741,0.5040456050018389,0,2835
196613,0,3762,64,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,2363,0.43453475542478853,268,3103
196613,1,455,21,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
196613,1,455,21,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,1319,0.12237892002226758,1319,1319
196613,1,455,21,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,1414,0.13119317127481908,95,1414
196613,1,455,21,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,1498,0.13898682501391724,84,1498
196613,1,455,21,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,1498,0.13898682501391724,0,1498
196613,1,455,21,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,1507,0.13982185934310631,143,1641
196613,1,455,21,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
196613,1,455,21,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,1,455,21,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,91,0.016734093416697314,91,91
196613,1,455,21,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,153,0.028135343876425155,62,153
196613,1,455,21,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,153,0.028135343876425155,0,153
196613,1,455,21,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,115,0.021147480691430673,74,227
196613,1,455,21,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
196613,1,455,21,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,1319,0.12237892002226758,1319,1319
196613,1,455,21,16,CLOSURE,all_candidates,SAME_SERIES,10778,1414,0.13119317127481908,95,1414
196613,1,455,21,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,2161,0.20050102059751346,747,2161
196613,1,455,21,16,CLOSURE,all_candidates,SAME_LIGAND,10778,1498,0.13898682501391724,0,2161
196613,1,455,21,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,1507,0.13982185934310631,143,2304
196613,1,455,21,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
196613,1,455,21,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,1,455,21,16,CLOSURE,model_ready,SAME_SERIES,5438,91,0.016734093416697314,91,91
196613,1,455,21,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,643,0.11824200073556454,552,643
196613,1,455,21,16,CLOSURE,model_ready,SAME_LIGAND,5438,153,0.028135343876425155,0,643
196613,1,455,21,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,115,0.021147480691430673,74,717
196613,2,345,17,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
196613,2,345,17,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,65,0.006030803488587864,65,65
196613,2,345,17,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,167,0.015494525886064205,102,167
196613,2,345,17,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,170,0.015772870662460567,3,170
196613,2,345,17,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,170,0.015772870662460567,0,170
196613,2,345,17,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,400,0.037112636852848394,244,414
196613,2,345,17,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
196613,2,345,17,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,2,345,17,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,94,0.017285766826038985,94,94
196613,2,345,17,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,97,0.017837440235380655,3,97
196613,2,345,17,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,97,0.017837440235380655,0,97
196613,2,345,17,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,233,0.04284663479220301,150,247
196613,2,345,17,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
196613,2,345,17,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,65,0.006030803488587864,65,65
196613,2,345,17,16,CLOSURE,all_candidates,SAME_SERIES,10778,167,0.015494525886064205,102,167
196613,2,345,17,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,208,0.019298571163481167,41,208
196613,2,345,17,16,CLOSURE,all_candidates,SAME_LIGAND,10778,170,0.015772870662460567,0,208
196613,2,345,17,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,400,0.037112636852848394,206,414
196613,2,345,17,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
196613,2,345,17,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,2,345,17,16,CLOSURE,model_ready,SAME_SERIES,5438,94,0.017285766826038985,94,94
196613,2,345,17,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,135,0.024825303420375137,41,135
196613,2,345,17,16,CLOSURE,model_ready,SAME_LIGAND,5438,97,0.017837440235380655,0,135
196613,2,345,17,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,233,0.04284663479220301,112,247
196613,3,155,20,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
196613,3,155,20,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
196613,3,155,20,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,53,0.004917424383002412,53,53
196613,3,155,20,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,53,0.004917424383002412,0,53
196613,3,155,20,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,53,0.004917424383002412,0,53
196613,3,155,20,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,118,0.010948227871590277,99,152
196613,3,155,20,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
196613,3,155,20,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,3,155,20,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,53,0.009746230231702832,53,53
196613,3,155,20,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,53,0.009746230231702832,0,53
196613,3,155,20,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,53,0.009746230231702832,0,53
196613,3,155,20,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,105,0.01930856932695844,86,139
196613,3,155,20,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
196613,3,155,20,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
196613,3,155,20,16,CLOSURE,all_candidates,SAME_SERIES,10778,53,0.004917424383002412,53,53
196613,3,155,20,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,903,0.08378177769530525,850,903
196613,3,155,20,16,CLOSURE,all_candidates,SAME_LIGAND,10778,53,0.004917424383002412,0,903
196613,3,155,20,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,118,0.010948227871590277,99,1002
196613,3,155,20,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
196613,3,155,20,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,3,155,20,16,CLOSURE,model_ready,SAME_SERIES,5438,53,0.009746230231702832,53,53
196613,3,155,20,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,725,0.13332107392423684,672,725
196613,3,155,20,16,CLOSURE,model_ready,SAME_LIGAND,5438,53,0.009746230231702832,0,725
196613,3,155,20,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,105,0.01930856932695844,86,811
196613,4,531,30,15,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
196613,4,531,30,15,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,154,0.014288365188346632,154,154
196613,4,531,30,15,DICT_LEGACY,all_candidates,SAME_SERIES,10778,351,0.03256633883837447,197,351
196613,4,531,30,15,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,376,0.03488587864167749,25,376
196613,4,531,30,15,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,376,0.03488587864167749,0,376
196613,4,531,30,15,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,957,0.08879198367043978,699,1075
196613,4,531,30,15,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
196613,4,531,30,15,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,4,531,30,15,DICT_LEGACY,model_ready,SAME_SERIES,5438,183,0.033652077969841855,183,183
196613,4,531,30,15,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,183,0.033652077969841855,0,183
196613,4,531,30,15,DICT_LEGACY,model_ready,SAME_LIGAND,5438,183,0.033652077969841855,0,183
196613,4,531,30,15,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,773,0.14214784847370357,681,864
196613,4,531,30,15,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
196613,4,531,30,15,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,154,0.014288365188346632,154,154
196613,4,531,30,15,CLOSURE,all_candidates,SAME_SERIES,10778,351,0.03256633883837447,197,351
196613,4,531,30,15,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,391,0.03627760252365931,40,391
196613,4,531,30,15,CLOSURE,all_candidates,SAME_LIGAND,10778,376,0.03488587864167749,0,391
196613,4,531,30,15,CLOSURE,all_candidates,SAME_PUBLICATION,10778,957,0.08879198367043978,699,1090
196613,4,531,30,15,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
196613,4,531,30,15,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
196613,4,531,30,15,CLOSURE,model_ready,SAME_SERIES,5438,183,0.033652077969841855,183,183
196613,4,531,30,15,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,198,0.036410445016550205,15,198
196613,4,531,30,15,CLOSURE,model_ready,SAME_LIGAND,5438,183,0.033652077969841855,0,198
196613,4,531,30,15,CLOSURE,model_ready,SAME_PUBLICATION,5438,773,0.14214784847370357,681,879
262147,0,319,19,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
262147,0,319,19,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,146,0.013546112451289664,146,146
262147,0,319,19,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,295,0.027370569678975692,149,295
262147,0,319,19,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,328,0.030432362219335683,33,328
262147,0,319,19,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,328,0.030432362219335683,0,328
262147,0,319,19,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,970,0.08999814436815735,771,1099
262147,0,319,19,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
262147,0,319,19,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,0,319,19,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,138,0.025376976829716808,138,138
262147,0,319,19,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,141,0.02592865023905848,3,141
262147,0,319,19,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,141,0.02592865023905848,0,141
262147,0,319,19,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,757,0.139205590290548,712,853
262147,0,319,19,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
262147,0,319,19,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,146,0.013546112451289664,146,146
262147,0,319,19,16,CLOSURE,all_candidates,SAME_SERIES,10778,295,0.027370569678975692,149,295
262147,0,319,19,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,964,0.08944145481536463,669,964
262147,0,319,19,16,CLOSURE,all_candidates,SAME_LIGAND,10778,328,0.030432362219335683,0,964
262147,0,319,19,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,970,0.08999814436815735,771,1735
262147,0,319,19,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
262147,0,319,19,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,0,319,19,16,CLOSURE,model_ready,SAME_SERIES,5438,138,0.025376976829716808,138,138
262147,0,319,19,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,604,0.11107024641412284,466,604
262147,0,319,19,16,CLOSURE,model_ready,SAME_LIGAND,5438,141,0.02592865023905848,0,604
262147,0,319,19,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,757,0.139205590290548,712,1316
262147,1,4049,64,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
262147,1,4049,64,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,1274,0.11820374837632214,1274,1274
262147,1,4049,64,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,4478,0.41547596956763777,3204,4478
262147,1,4049,64,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,5499,0.5102059751345334,1021,5499
262147,1,4049,64,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,5499,0.5102059751345334,0,5499
262147,1,4049,64,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,4314,0.40025978845796994,346,5845
262147,1,4049,64,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
262147,1,4049,64,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,3,0.0005516734093416697,3,3
262147,1,4049,64,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,2017,0.3709084222140493,2014,2017
262147,1,4049,64,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,2666,0.49025376976829715,649,2666
262147,1,4049,64,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,2666,0.49025376976829715,0,2666
