split_seed,fold,assignment,policy,pool,metal_category,n_surviving,n_surviving_with_target
155921,2,DICT_LEGACY,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,2,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,2,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,10518,8372
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,4654,4654
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,86,86
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,2,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,5196,5196
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,2061,1899
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10778,8630
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
155921,2,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
155921,2,CLOSURE,HEADLINE,all_candidates,actinide,5986,5920
155921,2,CLOSURE,HEADLINE,all_candidates,alkaline_earth,285,284
155921,2,CLOSURE,HEADLINE,all_candidates,lanthanide,2057,1896
155921,2,CLOSURE,HEADLINE,all_candidates,post_transition_metal,38,38
155921,2,CLOSURE,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,CLOSURE,HEADLINE,all_candidates,transition_metal,96,96
155921,2,CLOSURE,HEADLINE,all_candidates,unknown,1918,0
155921,2,CLOSURE,HEADLINE,all_candidates,ALL,10439,8293
155921,2,CLOSURE,HEADLINE,model_ready,actinide,4594,4594
155921,2,CLOSURE,HEADLINE,model_ready,alkaline_earth,246,246
155921,2,CLOSURE,HEADLINE,model_ready,lanthanide,86,86
155921,2,CLOSURE,HEADLINE,model_ready,post_transition_metal,38,38
155921,2,CLOSURE,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
155921,2,CLOSURE,HEADLINE,model_ready,transition_metal,96,96
155921,2,CLOSURE,HEADLINE,model_ready,ALL,5117,5117
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,actinide,5895,5829
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,lanthanide,2057,1896
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,38,38
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,96,96
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
155921,2,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,10348,8202
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,4503,4503
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,38,38
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,96,96
155921,2,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,5026,5026
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6046,5980
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,2057,1896
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,2,CLOSURE,LIGAND_ONLY,all_candidates,ALL,10518,8372
155921,2,CLOSURE,LIGAND_ONLY,model_ready,actinide,4654,4654
155921,2,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,2,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,86,86
155921,2,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,2,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,2,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,2,CLOSURE,LIGAND_ONLY,model_ready,ALL,5196,5196
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,2061,1899
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10778,8630
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
155921,2,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
155921,3,DICT_LEGACY,HEADLINE,all_candidates,actinide,6242,6177
155921,3,DICT_LEGACY,HEADLINE,all_candidates,alkaline_earth,285,284
155921,3,DICT_LEGACY,HEADLINE,all_candidates,lanthanide,710,550
155921,3,DICT_LEGACY,HEADLINE,all_candidates,post_transition_metal,44,44
155921,3,DICT_LEGACY,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,DICT_LEGACY,HEADLINE,all_candidates,transition_metal,109,109
155921,3,DICT_LEGACY,HEADLINE,all_candidates,unknown,1918,0
155921,3,DICT_LEGACY,HEADLINE,all_candidates,ALL,9367,7223
155921,3,DICT_LEGACY,HEADLINE,model_ready,actinide,4838,4838
155921,3,DICT_LEGACY,HEADLINE,model_ready,alkaline_earth,246,246
155921,3,DICT_LEGACY,HEADLINE,model_ready,lanthanide,86,86
155921,3,DICT_LEGACY,HEADLINE,model_ready,post_transition_metal,44,44
155921,3,DICT_LEGACY,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
155921,3,DICT_LEGACY,HEADLINE,model_ready,transition_metal,109,109
155921,3,DICT_LEGACY,HEADLINE,model_ready,ALL,5380,5380
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,actinide,6160,6096
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,lanthanide,618,460
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,ALL,9193,7052
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,actinide,4763,4763
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
155921,3,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,ALL,5305,5305
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,actinide,6242,6177
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,lanthanide,710,550
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,3,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,9367,7223
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,4838,4838
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,86,86
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,3,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,5380,5380
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,712,550
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,9429,7281
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
155921,3,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
155921,3,CLOSURE,HEADLINE,all_candidates,actinide,5608,5543
155921,3,CLOSURE,HEADLINE,all_candidates,alkaline_earth,285,284
155921,3,CLOSURE,HEADLINE,all_candidates,lanthanide,710,550
155921,3,CLOSURE,HEADLINE,all_candidates,post_transition_metal,44,44
155921,3,CLOSURE,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,CLOSURE,HEADLINE,all_candidates,transition_metal,109,109
155921,3,CLOSURE,HEADLINE,all_candidates,unknown,1918,0
155921,3,CLOSURE,HEADLINE,all_candidates,ALL,8733,6589
155921,3,CLOSURE,HEADLINE,model_ready,actinide,4377,4377
155921,3,CLOSURE,HEADLINE,model_ready,alkaline_earth,246,246
155921,3,CLOSURE,HEADLINE,model_ready,lanthanide,86,86
155921,3,CLOSURE,HEADLINE,model_ready,post_transition_metal,44,44
155921,3,CLOSURE,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
155921,3,CLOSURE,HEADLINE,model_ready,transition_metal,109,109
155921,3,CLOSURE,HEADLINE,model_ready,ALL,4919,4919
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,actinide,5526,5462
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,lanthanide,618,460
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
155921,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,8559,6418
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,4302,4302
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
155921,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,4844,4844
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6242,6177
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,710,550
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,3,CLOSURE,LIGAND_ONLY,all_candidates,ALL,9367,7223
155921,3,CLOSURE,LIGAND_ONLY,model_ready,actinide,4838,4838
155921,3,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,3,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,86,86
155921,3,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,3,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,3,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,3,CLOSURE,LIGAND_ONLY,model_ready,ALL,5380,5380
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,712,550
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,9429,7281
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
155921,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
155921,4,DICT_LEGACY,HEADLINE,all_candidates,actinide,6232,6165
155921,4,DICT_LEGACY,HEADLINE,all_candidates,alkaline_earth,285,284
155921,4,DICT_LEGACY,HEADLINE,all_candidates,lanthanide,1864,1706
155921,4,DICT_LEGACY,HEADLINE,all_candidates,post_transition_metal,44,44
155921,4,DICT_LEGACY,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,DICT_LEGACY,HEADLINE,all_candidates,transition_metal,109,109
155921,4,DICT_LEGACY,HEADLINE,all_candidates,unknown,1918,0
155921,4,DICT_LEGACY,HEADLINE,all_candidates,ALL,10511,8367
155921,4,DICT_LEGACY,HEADLINE,model_ready,actinide,4826,4826
155921,4,DICT_LEGACY,HEADLINE,model_ready,alkaline_earth,246,246
155921,4,DICT_LEGACY,HEADLINE,model_ready,lanthanide,82,82
155921,4,DICT_LEGACY,HEADLINE,model_ready,post_transition_metal,44,44
155921,4,DICT_LEGACY,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
155921,4,DICT_LEGACY,HEADLINE,model_ready,transition_metal,109,109
155921,4,DICT_LEGACY,HEADLINE,model_ready,ALL,5364,5364
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,actinide,6137,6073
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,lanthanide,1860,1706
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,ALL,10412,8275
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,actinide,4740,4740
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,lanthanide,82,82
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
155921,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,ALL,5278,5278
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,actinide,6232,6165
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,lanthanide,1864,1706
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,10511,8367
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,4826,4826
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,82,82
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,4,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,5364,5364
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1872,1710
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10589,8441
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
155921,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
155921,4,CLOSURE,HEADLINE,all_candidates,actinide,5381,5314
155921,4,CLOSURE,HEADLINE,all_candidates,alkaline_earth,285,284
155921,4,CLOSURE,HEADLINE,all_candidates,lanthanide,1864,1706
155921,4,CLOSURE,HEADLINE,all_candidates,post_transition_metal,44,44
155921,4,CLOSURE,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,CLOSURE,HEADLINE,all_candidates,transition_metal,109,109
155921,4,CLOSURE,HEADLINE,all_candidates,unknown,1918,0
155921,4,CLOSURE,HEADLINE,all_candidates,ALL,9660,7516
155921,4,CLOSURE,HEADLINE,model_ready,actinide,4153,4153
155921,4,CLOSURE,HEADLINE,model_ready,alkaline_earth,246,246
155921,4,CLOSURE,HEADLINE,model_ready,lanthanide,82,82
155921,4,CLOSURE,HEADLINE,model_ready,post_transition_metal,44,44
155921,4,CLOSURE,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
155921,4,CLOSURE,HEADLINE,model_ready,transition_metal,109,109
155921,4,CLOSURE,HEADLINE,model_ready,ALL,4691,4691
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,actinide,5286,5222
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,lanthanide,1860,1706
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
155921,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,9561,7424
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,4067,4067
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,82,82
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
155921,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,4605,4605
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6232,6165
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,1864,1706
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
155921,4,CLOSURE,LIGAND_ONLY,all_candidates,ALL,10511,8367
155921,4,CLOSURE,LIGAND_ONLY,model_ready,actinide,4826,4826
155921,4,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
155921,4,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,82,82
155921,4,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
155921,4,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
155921,4,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
155921,4,CLOSURE,LIGAND_ONLY,model_ready,ALL,5364,5364
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1872,1710
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
155921,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
