cell_id,extractant,extractant_name,publication_id,chemotype,n_metals,rz_span,curve_rms,acid_M,amplitude,curvature,se_amp_meas,se_amp_resid,amplitude_no_intercept
9a5a0eda0a6fd590,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,pub_bdb1564c49,sc018,6,2.1324721676132015,0.4283101382524483,3.0,-0.6030623279975209,-0.0724315938326554,0.006193033614582342,0.0319031703573701,-0.6170183767513086
e7c3a51331914d65,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,pub_bdb1564c49,sc018,6,2.1324721676132015,0.499381044939568,4.0,-0.5800866017497819,0.0046383419217949085,0.00038313656822188693,0.22940575853579792,-0.6002703555846609
a155938e4ae9d704,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,pub_bdb1564c49,sc018,6,2.1324721676132015,0.5256513862426065,5.0,-0.6438653846197389,-0.37480103118958136,0.00016044318736054125,0.27549147808309865,-0.6317074037948672
ca0b84d43992b03d,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,DMDdecHDGA,pub_126bbe7976,sc009,14,3.1471161828485137,0.8642142140983818,3.0,-0.8163743991830491,-0.10277103430815704,0.06909809867928879,0.031175789892050252,-0.8384897526430418
d4a3b4eae29da29b,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,cPSNDGA,pub_126bbe7976,sc019,14,3.1471161828485137,0.640108510914852,3.0,-0.5921349461189466,-0.10024780707003977,0.06909809867928879,0.02623829338566121,-0.6137073249693469
5fe61fb5cb043ac8,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,pub_cd72e4a7bb,sc020,7,1.8401171123759075,0.5179919474215994,3.0,-0.6834385102908933,-0.06656627345530419,0.5558279349803584,0.1708682011237891,0.6622902174991315
75373a48cee6831b,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,pub_cd72e4a7bb,sc020,7,1.8401171123759075,0.5872818060025005,3.0,-0.6486462324543962,-0.14679663360690065,0.3661806760414637,0.2159106035337213,0.8236729819335364
6b5aa379bd39e0ef,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,pub_cd72e4a7bb,sc020,7,1.8401171123759075,0.7218457426347651,3.0,-0.3224717620455224,-0.4478487888010772,0.12940089168040636,0.21859267533942395,1.2841236314999505
543ce167788b1f3e,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,pub_126bbe7976,sc009,13,3.1471161828485137,1.3813422813685523,3.0,-1.3309870353215552,-0.0810540019311976,0.07337337009262176,0.09351717139548754,-1.368828629868369
5a784610642d15eb,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,N-N-didodecyl-2-(1-hexyl-2-oxopiperidin-3-yl)oxyacetamide,pub_dfa96a5118,sc021,14,3.1471161828485137,1.1909451214039708,1.0,-1.1439339583395167,-0.09156693076426925,0.06909809867928879,0.0517455547184429,-1.1636382948067983
99c8495117d32d72,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,2,1.4101832076151828,0.08616187989556134,0.0970588,,,,,
43615d8a80044b19,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,3.1471161828485137,0.20835807241534984,0.101471,,,,,
a1da294020dc650f,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,5,3.1471161828485137,0.3618893145082515,1.00147,-0.30714440385437725,-0.044028725611344244,0.1070874302405982,0.02781587466566711,-0.3222470263854783
26cbed1ed70886fe,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,8,3.1471161828485137,0.32471330461203424,1.5,-0.3329203074515157,0.06294412329109872,0.09565949010577697,0.06858591201163104,-0.3272635243053019
ac59b211ab998989,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,4,2.287248373327063,0.24662920576672825,1.99853,-0.4190731332304128,0.10431259918565522,0.30362224759313133,0.006881787563065576,-0.44300797031953754
accd65ebb9e6d5bd,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,1.6165514819003277,0.2446058691461119,1.0,,,,,
e9d3da7afd6b290d,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,1.6165514819003277,0.24363990721287512,1.0,,,,,
27060368c02ab464,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,1.6165514819003277,0.2114596581122991,1.0,,,,,
2b26c5cb857798ec,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,1.6165514819003277,0.25419479954754065,1.0,,,,,
6d2db02e8c8d2145,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,2,1.6165514819003277,0.29498861047836417,1.0,,,,,
e0636d7b6780bb2a,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,3,1.4101832076151828,0.19782555422734308,3.99706,,,,,
417462f881b93736,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,2,3.1471161828485137,0.35248041775456973,4.00147,,,,,
34036c3b224f37de,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_b9dfc468cd,sc009,5,3.1471161828485137,0.2494728539649065,4.99853,-0.23935387661461954,0.044102236990877286,0.1070874302405982,0.03756993360627037,-0.238836158441076
4fcbabe856178b53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.3372616944767822,0.5,-1.7887126547205892,-0.7588704765908885,0.7664960026968719,0.21843861520956362,0.3178982734102673
492b7bdb48f08e41,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.5759925496844617,0.5,-1.7862947262675428,0.41313877484070183,0.7495427082528847,0.14001600999707425,0.8974334321728851
40257a80e298d1e7,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.28110081910474727,1.0,-1.5895793432968972,-0.710988863387904,0.004794149244724971,0.18029346849986463,0.20770742123487274
d107e225e8d2b292,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.7200703237030897,1.0,-2.299516136084347,0.5556349379198653,0.002264535753693703,0.3553459933952613,1.0866486934745923
b4fd2a49bcbf3d25,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.137992668124532,3.0,-0.35250789903717,-0.43413994537133704,1.2434111979177043,0.1686540220601775,-0.5189374599436576
754e9dee83f16dd1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.5911053100405603,3.0,-1.0081377598476757,-0.010404546712339036,1.0104657525619907,0.22652556898904608,1.2089034283063804
a1364f38e19a30c6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.0998049767793769,4.0,0.025504493765520934,0.08096144751229764,0.7664960026968719,0.373380996730834,0.13880879356412007
ad16fef01adc5432,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.3136034909335189,4.0,0.6083263112895801,-0.5442773952451154,0.7495427082528847,0.5297900437454485,0.858245179996624
a1d1bb9061317e70,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.09893379312992706,0.001,0.7175936273610292,0.4378603941334584,0.3366722144571479,0.22587269276834476,0.14512078948384916
818f1d78902d2a6d,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.22961742353692938,0.001,1.1115322091747073,-0.3881005741199667,0.4266689052993297,0.054503259170335105,-0.1805844308070011
bd699b6a4b2c634b,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.056965497934369315,0.006,0.09617987654867798,-0.021743405956392826,1.5577782428115268,0.06272686701069678,-0.1449182562266873
b3438d0b792d8a58,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.2177189925824811,0.006,1.0653607833868195,-0.3749822126425656,1.472380733510259,0.07242051395446261,-0.1644236967522386
d5e6b9dc02e2364e,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.11174060275324289,3.0,0.15564461572229676,-0.07105065544524923,0.9304310221614238,0.05208119612613056,-0.30780872184138824
180c0a7827d406e0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.1574494703315783,3.0,0.6235307045563565,-0.1872285970548047,0.6947991774041458,0.04186327809053224,-0.18920762168150418
80b108c560581bbc,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,8,1.3069990704726064,0.32232405592144064,4.0,1.1140573185187401,0.268117468485757,0.7664960026968719,0.13637079792204124,-0.6159707985545648
77428ad94822a7d6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,6,1.6165514819003277,0.28918790105391773,4.0,1.473587466660923,-0.5344436827644833,0.7495427082528847,0.1708733647291035,-0.18193469523328584
372778033811af53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,9,3.1471161828485137,0.6562493016844879,5.0,0.7564042317791475,-0.07209525269188621,0.09810948789995268,0.041348616276235324,0.5796799915965524
71f1d37fa44d6ef0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),pub_d68ed8c8cf,sc009,7,1.8401171123759075,0.5463666202024394,5.0,1.8966943264846172,-0.7508336385340209,0.5158490372154554,0.8749757006161892,0.34485021241540426
26c34ebae098cb88,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,pub_1c1b558856,sc027,8,1.994893318089771,0.2310753475707161,1.6,-0.2786681413105253,-0.055904494728807375,0.2700767573503288,0.06170068080821039,-0.33641045399869296
24e25ef33361b113,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,pub_1c1b558856,sc027,8,1.994893318089771,0.3157677095679333,2.6,-0.3980177379544045,-0.0578707589956019,0.2700767573503288,0.09646666337692401,-0.47526901598072613
867065d232568bc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,pub_1c1b558856,sc027,8,1.994893318089771,0.3778570747198806,3.6,-0.4460822267689187,-0.098530641249919,0.2700767573503288,0.11044852168195178,-0.5406619837454004
1d24c65c4467674c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,pub_1c1b558856,sc027,8,1.994893318089771,0.3369392218543546,4.6,-0.3532661513598156,-0.12875702009474954,0.2700767573503288,0.09850571352578763,-0.44021858721054297
bd3fc29ffabf7ddb,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,pub_1c1b558856,sc027,8,1.994893318089771,0.3015046135536882,5.6,-0.32529075475564784,-0.10147833676353632,0.2700767573503288,0.11205012620772248,-0.4012989560938071
d2ff63c7d43f2890,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.22159439928204802,0.1,-0.021029039868311006,0.3806020778840655,0.15246385793172482,0.16945336537001443,-1.5520846766899468e-05
c03f1b0e1f75ae1a,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.013071386877412614,0.5,0.0111298280304961,-0.0220840195893695,0.15246385793172482,0.007855988048403973,0.00974039389395103
61603b00599eb0d5,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,14,3.1471161828485137,0.17967807593268775,1.0,-0.1801173083373885,0.0032418342128392452,0.0037202569017297732,0.005369210261546825,-0.17941969631121515
526c53b206ce2492,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.141957691925511,3.0,-0.21949360857125816,0.04573117565154511,0.15246385793172482,0.022421900194731993,-0.21324343089404674
80c76967ecfe2dc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.10773910193648885,3.0,-0.16912388045742366,0.023865720161692444,0.0023956672279296697,0.006868154810945766,-0.16492502268963266
3983850cd373720d,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.06243830166950099,3.0,-0.09736905058799675,0.01674973575509045,0.15246385793172482,0.007216805773119556,-0.09478834862670739
73b19eb785eed129,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.09358652566426588,3.0,-0.14526884834450884,-0.03573634607734051,0.15246385793172482,0.008859797528964465,-0.14471374150738822
0b799dd83f93411e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.09284059585189423,5.0,-0.1458750845093323,-0.010343051309703699,0.15246385793172482,0.004621217672769003,-0.14393166285774217
d4c1e23a091d0960,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.19699742849722557,0.1,0.18023681256662477,-0.3563557650806209,0.15246385793172482,0.10626344297586968,0.1578053777085645
e4ee526bda3920c2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.13621450812908917,0.5,-0.02837206980674635,-0.14992862162608034,0.15246385793172482,0.1150172497605709,-0.03602043830924206
