design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,endpoint,lead,loco_stable,p_bh_within_lead_family,src,budget,p_bh_all_L4
B,AOPT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.1326637295656146,0.0174844123801457,0.273051714800705,-0.0286747967030013,0.2488270492656107,0.022,0.0722602268239306,0.2023286351070059,0.1898747410656306,86,56,4,5,0.1144689477520279,0.2254428605284814,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0634615384615384,contrasts_per_budget.csv,6.0,0.06095541401273886
B,AOPT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.4409708042166151,0.345837950785799,0.5767750189609318,0.3225694641446227,0.5505673016740545,0.0,0.0614078815836462,0.1719420684342096,0.4775487993130712,86,82,5,5,0.4111412151234851,0.5092115083177381,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
B,UNCERT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.1114400848140386,0.0087751377145103,0.2512141455118499,-0.0281664324238726,0.2223640648195817,0.0302,0.0662122054222427,0.1853941751822797,0.1714225091459916,86,46,4,5,0.0937577094728223,0.1905690053843523,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0831192660550458,contrasts_per_budget.csv,6.0,0.08109259259259259
B,UNCERT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.4197471594650391,0.3427822683655453,0.5247376408250762,0.3171720559246943,0.5035167441264345,0.0,0.0489798993275019,0.1371437181170054,0.4590965673934321,86,81,5,5,0.4077194702584781,0.4743376531736089,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
B,MAXMIN_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.3083070746510005,-0.3482882847372808,-0.2485780589398084,-0.3550710649074448,-0.2574864044856549,0.0,0.0263267252102581,0.0737148305887228,-0.2876740582474406,86,0,0,5,-0.3201606641800326,-0.2837686477892566,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
B,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,-0.0301643935446174,-0.0935704773413683,0.044361710342425,-0.1197954849712886,0.0315086125204847,0.69,0.0393963982419258,0.1103099150773923,0.0171151711751142,90,40,3,5,-0.0378760055329947,0.0215357357455513,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.8238910505836576,contrasts_per_budget.csv,9.0,0.8421123287671233
B,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,-0.0298867523583839,-0.0741569303383989,0.0332004526708239,-0.0864506222747734,0.0189721251649227,0.404,0.0282491606062621,0.0790976496975339,0.0024158540630499,90,34,3,5,-0.0419493339148058,0.001488124283219,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.5970443349753695,contrasts_per_budget.csv,9.0,0.5997952218430035
B,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,-0.0674065000801324,-0.1288741760497713,0.0103019981584826,-0.1534006437579042,-0.0049343129693152,0.1196,0.0382811066189076,0.1071870985329414,-0.0348121082043347,90,30,2,5,-0.0800882843480316,-0.0203203591264498,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.2345454545454545,contrasts_per_budget.csv,9.0,0.23865137614678897
B,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,-0.0671288588938988,-0.1080632324434722,-0.0122992602822485,-0.120295030052973,-0.0225915427421136,0.0108,0.0254403601316301,0.0712330083685643,-0.0495114253163991,90,24,1,5,-0.0761496115959439,-0.040367970588782,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.036,contrasts_per_budget.csv,9.0,0.03379856115107914
B,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.0002776411862335,-0.0274414738154386,0.0375999179949954,-0.0361088133909733,0.0296323124634494,0.9232,0.0175410932061572,0.0491150609772402,0.0146993171120644,90,46,3,5,-0.0040977105916383,0.0200476114623322,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.9436734693877552,contrasts_per_budget.csv,9.0,0.9555534441805225
B,AOPT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.0132382991618497,-0.0751199291823739,0.1276220034886905,-0.1105385408170927,0.1058266215534608,0.717,0.0563143370204347,0.1576801436572172,0.0816062646907219,86,45,3,5,-0.0011297970471909,0.0850846610154971,False,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,False,0.8274999999999999,contrasts_per_budget.csv,9.0,0.8439
B,AOPT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.1347941644378526,0.0635264758533823,0.2392413517924047,0.0501327390368164,0.2206843591216637,0.0,0.0461615882274834,0.1292524470369536,0.1681234895589529,86,59,3,5,0.1099993201630872,0.1824699942345597,True,0.02,True,False,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
B,UNCERT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,-0.0639090453431758,-0.1784861843217269,0.0804408324368573,-0.228308179270505,0.0540260483165885,0.6074,0.0728177740186432,0.2038897672522011,0.0133031065983408,86,39,2,5,-0.0821013704103062,0.0295800153978973,False,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,False,0.768860759493671,contrasts_per_budget.csv,9.0,0.7794070796460176
B,UNCERT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.057646819932827,-0.0338481899979632,0.1792549062222222,-0.0676846997734585,0.1544636204017635,0.2484,0.0581526124548613,0.1628273148736118,0.0998203314665718,86,51,3,5,0.0346114467675326,0.12696534861696,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.414,contrasts_per_budget.csv,9.0,0.4171969111969112
B,MAXMIN_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.1215558652760028,-0.1577250191040469,-0.0608484975460358,-0.1671269328639105,-0.0739260787616497,0.0,0.0254316830212048,0.0712087124593735,-0.0865172248682309,86,14,0,5,-0.1274345458186216,-0.0973853332190627,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
B,AOPT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,AOPT,-0.0185914779796434,-0.0821447186839959,0.0546463622090103,-0.1097105786013904,0.0429479903195875,0.777,0.0398108654753795,0.1114704233310626,0.0247592846361192,90,46,3,5,-0.0255181358681239,0.0344429868100056,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.8574264705882353,contrasts_per_budget.csv,12.0,0.8706675191815856
B,AOPT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,AOPT,0.0090019900741727,-0.0405924627059622,0.0729185658029298,-0.0582198114368243,0.059790921503776,0.682,0.0312912223129895,0.0876154224763706,0.0429250102727548,90,48,3,5,-0.0015031076318355,0.0482551786020931,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.8216867469879519,contrasts_per_budget.csv,12.0,0.8380508474576271
B,UNCERT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,UNCERT,-0.0615290562163332,-0.1334247270539235,0.0225744059370436,-0.1631136615241537,0.0088409242893769,0.3052,0.0442753684152614,0.1239710315627319,-0.0107289176226211,90,30,2,5,-0.0748176021948583,-0.0041816051462326,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.492192513368984,contrasts_per_budget.csv,12.0,0.49570522388059696
B,UNCERT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,UNCERT,-0.033935588162517,-0.0924098928414682,0.040281735883309,-0.114335639490878,0.0260385062366116,0.52,0.0365598983468743,0.1023677153712482,0.0074368080140144,90,34,2,5,-0.0458448604335821,0.0096305866458548,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.7116216216216216,contrasts_per_budget.csv,12.0,0.7135646687697161
B,MAXMIN_vs_RANDOM_k12_mae_all,mae_all,RANDOM,MAXMIN,-0.0275934680538161,-0.0481273841097218,0.0033555430143705,-0.0534919765066391,-0.0031857363149051,0.0854,0.0134940224085229,0.0377832627438642,-0.0181657256366356,90,27,1,5,-0.0316291381168437,-0.0138121917920874,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.1754794520547945,contrasts_per_budget.csv,12.0,0.17946376811594203
B,AOPT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0322994041057756,-0.1277444646651463,0.0868244809705904,-0.1663566944212585,0.0661376067294279,0.7678,0.0612632141384037,0.1715369995875305,0.0360919547307285,86,39,3,5,-0.0483901243408036,0.0485079922798305,False,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,False,0.8562825278810409,contrasts_per_budget.csv,12.0,0.8706675191815856
B,AOPT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0370521000067552,-0.0292448894338044,0.1381417038471382,-0.0410901836555317,0.1203728195031225,0.321,0.0443963641787188,0.1243098197004127,0.0757837663865442,86,37,3,5,0.0116225034467229,0.0844038039562738,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.5095238095238095,contrasts_per_budget.csv,12.0,0.5114835164835164
B,UNCERT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,-0.0741133087761758,-0.2158286544223002,0.0859695404208021,-0.2806280393043076,0.0651575271306025,0.7168,0.0894296714171086,0.2504030799679041,0.0344816725131211,86,41,2,5,-0.0943361409978535,0.0466519311349479,False,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,False,0.8274999999999999,contrasts_per_budget.csv,12.0,0.8439
B,UNCERT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,-0.0047618046636449,-0.1128315498841514,0.1307466199821858,-0.1599841636727105,0.1045616794175562,0.9556,0.0685104023286675,0.191829126520269,0.0741734841689368,86,46,2,5,-0.0218624907454568,0.0825477428113912,False,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,False,0.962013422818792,contrasts_per_budget.csv,12.0,0.9689650349650349
B,MAXMIN_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0693515041125309,-0.1151087824504312,0.0003139241731605,-0.1288424290587067,-0.0140077608584822,0.0512,0.0306207804252791,0.0857381851907816,-0.0396918116558156,86,27,1,5,-0.0760157951613068,-0.0358958116764432,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.1181538461538461,contrasts_per_budget.csv,12.0,0.11974193548387098
B,AOPT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,AOPT,-0.0243794965632904,-0.0838501343934913,0.0473843672250524,-0.1114461345697767,0.0353005242183472,0.7252,0.0377795376635865,0.1057827054580422,0.0260327234787705,90,53,3,5,-0.0304607406173698,0.0254916755688437,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8274999999999999,contrasts_per_budget.csv,16.0,0.8469705882352941
B,AOPT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,AOPT,-0.0105824717671481,-0.0766969403173041,0.0728616912985679,-0.1040072567244166,0.0561383015454929,0.9106,0.0416087756091258,0.1165045717055522,0.0455846173132198,90,51,3,5,-0.0234449288606285,0.0427168550515934,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.9436734693877552,contrasts_per_budget.csv,16.0,0.9544843373493975
B,UNCERT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,UNCERT,-0.026610808118802,-0.0550516312566196,0.0129617222786569,-0.0578192093772116,0.0088649991459348,0.1886,0.0173995823597315,0.0487188306072482,-0.0117246335340892,90,26,2,5,-0.0351612271215227,-0.0132356175305408,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.334792899408284,contrasts_per_budget.csv,16.0,0.33901239669421485
B,UNCERT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,UNCERT,-0.0128137833226597,-0.0528929405311948,0.0389346168349965,-0.0589886356845998,0.0326987961450694,0.6318,0.023496012320513,0.0657888344974365,0.0078272603003599,90,29,2,5,-0.02134403928313,0.0039895619522088,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.7864730290456432,contrasts_per_budget.csv,16.0,0.801262390670554
B,MAXMIN_vs_RANDOM_k16_mae_all,mae_all,RANDOM,MAXMIN,-0.0137970247961423,-0.0388902302529802,0.0060365466586167,-0.0421049018776365,0.0039817544355953,0.1698,0.0113383872482741,0.0317474842951675,-0.0195518938344492,90,44,1,5,-0.0173165396197837,-0.0066929108627621,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3068674698795181,contrasts_per_budget.csv,16.0,0.31297881355932206
B,AOPT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0636418262610646,-0.157842182063064,0.0617411113596512,-0.1964295250732628,0.0371713806944565,0.5264,0.0617035136405399,0.1727698381935119,0.0304557204797944,86,42,2,5,-0.0756097531669678,0.0157603354869919,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.7116216216216216,contrasts_per_budget.csv,16.0,0.7158468749999999
B,AOPT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,-0.0170992414559144,-0.1247764381908303,0.1371908784013694,-0.1582241922389329,0.1029826565442198,0.9202,0.0707498942519673,0.1980997039055084,0.0822207697619317,86,33,3,5,-0.0483439123244288,0.0678629062791333,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.9436734693877552,contrasts_per_budget.csv,16.0,0.9553389021479715
B,UNCERT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0035089562408322,-0.0505766802819895,0.0778000781913124,-0.0662835457298692,0.0639435253845085,0.8412,0.0347041672703061,0.0971716683568573,0.0369046998683595,86,48,4,5,-0.0090431926021866,0.0423682879296158,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.8948936170212766,contrasts_per_budget.csv,16.0,0.9057475247524752
B,UNCERT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0500515410459823,-0.0225788179093235,0.1566953551377784,-0.0336089856321395,0.1400716877833346,0.2084,0.0465655577467083,0.1303835616907834,0.0886697491504968,86,42,4,5,0.0238431788651102,0.0944708587217573,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.3634883720930232,contrasts_per_budget.csv,16.0,0.36554032258064517
B,MAXMIN_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0465425848051501,-0.1019868750430902,-0.0056744740689447,-0.1189628985587636,-0.0126479875451238,0.0262,0.0242284297291467,0.067839603241611,-0.0517650492821372,86,32,0,5,-0.0521025707921414,-0.0272658408425389,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.0741509433962264,contrasts_per_budget.csv,16.0,0.07167924528301887
B,AOPT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,AOPT,0.0076132245689731,-0.018436374587974,0.0305862360029532,-0.029825081069756,0.0254778000364601,0.4862,0.0124174270416538,0.0347687957166308,0.0127438303915621,90,60,2,5,0.0037207673109078,0.0179579941662929,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.6784186046511629,contrasts_per_budget.csv,20.0,0.6844563106796117
B,AOPT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,AOPT,0.0087265334591285,-0.0199843962647346,0.0384021465133847,-0.0305385866566111,0.0324640434888281,0.498,0.0148407675519107,0.0415541491453501,0.0206896454563186,90,59,3,5,0.0023536382319586,0.0206218933006543,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.6916666666666667,contrasts_per_budget.csv,20.0,0.6962788461538462
B,UNCERT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,UNCERT,-0.0037561920221072,-0.0349735186688094,0.0208541263383724,-0.0323606453494344,0.0222731798164473,0.7586,0.0139316300498388,0.0390085641395486,-0.0045023755705981,90,44,3,5,-0.0111407852091611,0.0008032648934372,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.8523595505617978,contrasts_per_budget.csv,20.0,0.8706675191815856
B,UNCERT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,UNCERT,-0.0026428831319518,-0.0368125555420511,0.0259672941622722,-0.0382374265255026,0.0250514994499285,0.8676,0.0156517600286603,0.0438249280802488,0.0034434394941582,90,49,3,5,-0.0084768860747997,0.004815200529105,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.913263157894737,contrasts_per_budget.csv,20.0,0.9227530562347188
B,MAXMIN_vs_RANDOM_k20_mae_all,mae_all,RANDOM,MAXMIN,-0.0011133088901554,-0.0179545716738157,0.0117148560727271,-0.0178564718862014,0.0117665060850906,0.8716,0.007452767897075,0.0208677501118101,-0.0079458150647564,90,47,2,5,-0.0044894925595039,0.0025331161188274,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.9142657342657344,contrasts_per_budget.csv,20.0,0.9247463414634147
B,AOPT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0010637645151672,-0.0713122845304314,0.043505689719716,-0.0869880752527659,0.0391169783416642,0.9712,0.0301665810172034,0.0844664268481696,0.0059112873446634,86,65,2,5,-0.0176013687929598,0.0237658875899325,False,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,False,0.9744481605351172,contrasts_per_budget.csv,20.0,0.980213457076566
B,AOPT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.010192849398393,-0.0647896546573982,0.066347091106742,-0.0900225816343139,0.0569522524871957,0.703,0.0338404295193055,0.0947532026540555,0.0280050993447655,86,58,3,5,-0.0047021991706292,0.0380308199732261,False,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,False,0.8238910505836576,contrasts_per_budget.csv,20.0,0.8421123287671233
B,UNCERT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0322720159154397,-0.0005163527977637,0.0793423771182064,-0.0016190550378029,0.0773293119902621,0.0552,0.0205604131254912,0.0575691567513756,0.048831214795665,86,68,4,5,0.0214253768122175,0.046121095145918,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.1240298507462686,contrasts_per_budget.csv,20.0,0.12617277486910994
B,UNCERT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.043528629829,-0.0014644410662287,0.1072929257527789,-0.0070067648538795,0.0997271716681217,0.0616,0.0279770620802881,0.0783357738248069,0.0709250267957672,86,60,5,5,0.0311337647922732,0.0644939781293706,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.1343478260869565,contrasts_per_budget.csv,20.0,0.13646192893401016
B,MAXMIN_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0112566139135603,-0.0448539473989463,0.0120855984262925,-0.0472203063852585,0.0107745816449623,0.4024,0.0145827276074799,0.0408316373009439,-0.0220938120001021,86,39,2,5,-0.0183728829834526,-0.0018874273020385,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.5970443349753695,contrasts_per_budget.csv,20.0,0.5994657534246575
B,AOPT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,AOPT,0.0115728672313106,-0.0065790268595706,0.0366027909676361,-0.0103006223194467,0.0318146334020706,0.2452,0.0113768185167925,0.0318550918470191,0.0120067609353999,90,55,5,5,0.0055256081743736,0.0236726609638205,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.4109497206703911,contrasts_per_budget.csv,24.0,0.41502723735408564
B,AOPT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,AOPT,0.0322295736615541,-0.0011879039277686,0.077588778517476,-0.0100989674709919,0.068742354660897,0.0624,0.0211781795232691,0.0592989026651534,0.0391894044177414,90,60,5,5,0.0216611170882566,0.0560736085786167,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.1346762589928057,contrasts_per_budget.csv,24.0,0.13709090909090907
B,UNCERT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,UNCERT,0.0070624360028836,-0.0197921177039959,0.0276699763108463,-0.0179712994347856,0.0289366487600792,0.5704,0.0119182204583904,0.0333710172834932,0.0098019717525782,90,41,4,5,0.0011684000997859,0.0101106408114782,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.7472489082969432,contrasts_per_budget.csv,24.0,0.7560273556231002
B,UNCERT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,UNCERT,0.0277191424331271,-0.0013296110563328,0.0633063996444692,0.0009116535858646,0.06726058392321,0.0618,0.0163564475147362,0.0457980530412615,0.0369846152349198,90,44,5,5,0.0187226943800709,0.0335693477145821,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.1343478260869565,contrasts_per_budget.csv,24.0,0.13646192893401016
B,MAXMIN_vs_RANDOM_k24_mae_all,mae_all,RANDOM,MAXMIN,-0.0206567064302435,-0.0484340487955023,-0.000925785098756,-0.0442124048146325,0.0015994578337591,0.0356,0.0124338257099041,0.0348147119877317,-0.0271826434823415,90,42,0,5,-0.0324009476147962,-0.0154814580646443,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.0912820512820512,contrasts_per_budget.csv,24.0,0.0905406976744186
B,AOPT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.009643673342122,-0.0158627002433888,0.0449194424527709,-0.0149129289115351,0.0464295734702057,0.522,0.0156832601788709,0.0439131285008387,0.0036781146178636,86,64,3,5,-0.0009442658570248,0.0190409254262037,False,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,False,0.7116216216216216,contrasts_per_budget.csv,24.0,0.7140566037735849
B,AOPT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0483941567463986,-0.000369138684777,0.120254668456248,-0.0048421550974455,0.1117595444036594,0.0528,0.031799862622554,0.0890396153431512,0.0507279677842444,86,58,5,5,0.0312721880403262,0.0785406271028405,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.12,contrasts_per_budget.csv,24.0,0.12152380952380952
B,UNCERT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.035312234712061,0.0061925616664418,0.0795648727619698,0.00477416159717,0.0770870865077708,0.014,0.018953466160804,0.0530697052502514,0.0571380555977436,86,67,5,5,0.0267760198941405,0.0481993720920355,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0446808510638297,contrasts_per_budget.csv,24.0,0.04171232876712329
B,UNCERT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0740627181163376,0.018081599464712,0.1560301204152065,0.0091862179953484,0.1432656229959656,0.0036,0.0360653319370153,0.1009829294236429,0.1041879087641245,86,57,5,5,0.0589924737914916,0.1076990737686722,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0136708860759493,contrasts_per_budget.csv,24.0,0.012836065573770492
B,MAXMIN_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0387504834042766,-0.0918400494375209,-0.0028641042126093,-0.0871769838012662,0.000400109555666,0.03,0.0232484378091574,0.0650956258656408,-0.0470498531663808,86,47,0,5,-0.0594997016766367,-0.0256163026976187,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.0831192660550458,contrasts_per_budget.csv,24.0,0.081055900621118
BR,AOPT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,AOPT,0.0649670614605754,0.0033334717872166,0.1101558751807974,0.0172017066313707,0.1280992034676212,0.0352,0.0289371265750143,0.0810239544100401,0.0342098948447188,90,58,5,5,0.0302851967862691,0.0715479973292837,True,0.02,True,True,exploratory,budget6_mae_all,L4,True,0.0910344827586207,contrasts_per_budget.csv,6.0,0.09007058823529412
BR,AOPT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,AOPT,0.0487758441125242,-0.05010179739681,0.1256454817462407,-0.0306774253641791,0.1562944234638988,0.5022,0.0483824096416036,0.1354707469964902,0.0067634310132355,90,51,4,5,-0.0108693418393717,0.0607974569334247,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.6942857142857143,contrasts_per_budget.csv,6.0,0.6979456869009585
BR,UNCERT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,UNCERT,0.0059316272061536,-0.028648008920159,0.0551851734355766,-0.0296594196528163,0.0533354166406399,0.772,0.0216139064155102,0.0605189379634285,0.0117560037054921,90,38,3,5,-0.006615682940691,0.0206583478041785,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.8574264705882353,contrasts_per_budget.csv,6.0,0.8706675191815856
BR,UNCERT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,UNCERT,-0.0102595901418975,-0.0528506941435439,0.0209030621094636,-0.0517931383092793,0.0217621928868736,0.5508,0.0188849467184273,0.0528778508115965,-0.0156904601259911,90,41,2,5,-0.0204961908214624,-0.0049875904649969,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.7376785714285713,contrasts_per_budget.csv,6.0,0.7440931677018633
BR,MAXMIN_vs_RANDOM_k6_mae_all,mae_all,RANDOM,MAXMIN,0.0161912173480511,-0.0172359274303019,0.0590283439944884,-0.0281462906157396,0.0502943743840098,0.3664,0.0206702923701675,0.0578768186364691,0.0274464638314833,90,51,4,5,0.0087256395575115,0.0411545386256409,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.5608163265306123,contrasts_per_budget.csv,6.0,0.5612112676056339
BR,AOPT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.2969373503163152,0.192938748960545,0.3635434682555976,0.2153657162884128,0.379836572012065,0.0,0.0451081160590993,0.1263027249654783,0.2411635582722811,86,79,5,5,0.247651946142075,0.3076909606979962,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BR,AOPT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.5485208186902444,0.4287446473523948,0.6233806159717713,0.4493934448404401,0.6355208163234052,0.0,0.0505270688333418,0.1414757927333572,0.4916124778086283,86,82,5,5,0.5042714054063745,0.5620211371351276,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BR,UNCERT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.1761864586995229,0.1154135888564559,0.2670344133112375,0.1023892562746497,0.2502596721730719,0.0,0.0397401914427941,0.1112725360398237,0.205765329253283,86,75,5,5,0.1643017411117673,0.2144469521283809,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
