design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,lead,p_bh_lead
BQ,LW_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LW@doptk2,-0.4857297889872763,-0.9036118090139456,-0.2321432092285457,-0.8047634434273806,-0.1708053106078755,0.0,0.1766415294276075,0.4945962823973012,-0.6917057822009927,84,26,0,5,-0.6752629651619271,-0.413602403705138,True,0.02,False,False,registered,L5,0.0
BQ,LOWRANK2_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK2@doptk2,0.0099621619790958,1.0610434622171594e-05,0.0179646248167558,0.0010543859813636,0.0190119705306254,0.0498,0.004568266186517,0.0127911453222476,0.008187527297343,84,50,5,5,0.0073178482681222,0.0111802737554658,True,0.02,True,False,registered,L5,0.1171764705882353
BQ,LOWRANK3_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK3@doptk2,0.0079477473328556,-0.0026017309096095,0.0154854401998303,-0.0009854850602937,0.0168605460145762,0.1366,0.0046368875304826,0.0129832850853514,0.0057519807590814,84,43,4,5,0.0044079158425797,0.0092979160493458,True,0.02,False,False,registered,L5,0.25413953488372093
BQ,HIER_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_HIER@doptk2,0.0001235072221073,-0.0147037031669644,0.0092682312407844,-0.0124593100306145,0.0103821845979063,0.9854,0.0061638982641681,0.0172589151396707,-0.006916674966568,84,49,2,5,-0.0052659621991465,0.0029268317786938,False,0.02,False,False,registered,L5,0.9854
BQ,LW_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LW@doptk3,-105.63111096527,-306.5002985681288,-21.437242352224853,-401.5485326226544,-26.30899589015276,0.0,78.19493248544403,218.9458109592433,-94.65269316774707,84,14,0,5,-145.4614489414082,-37.64724944854665,True,0.02,False,False,registered,L5,0.0
BQ,LOWRANK2_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK2@doptk3,-0.0040947556749911,-0.01089474938058,0.0007593956960174,-0.0109367507169045,0.0007120540995872,0.1018,0.0029461381374466,0.0082491867848506,-0.0080021934493983,84,33,2,5,-0.0052692682602012,-0.0028534571031866,True,0.02,False,False,registered,L5,0.19863414634146342
BQ,LOWRANK3_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK3@doptk3,-0.006307552365897,-0.0161631624647236,-0.0007906353008987,-0.0179936849845587,-0.001282455591012,0.021,0.0039848548544366,0.0111575935924227,-0.0115191963263731,84,29,1,5,-0.0084350031403294,-0.0035647671274367,True,0.02,False,False,registered,L5,0.07304347826086957
BQ,HIER_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_HIER@doptk3,-0.0097347214299444,-0.0216956582499221,-0.002444114178887,-0.0195402635611908,-0.0010047735242121,0.0048,0.0049977392717687,0.0139936699609524,-0.0173464283561159,84,36,1,5,-0.0144114285333162,-0.0083086363721076,True,0.02,False,False,registered,L5,0.022588235294117645
BQ,POOLED_vs_NAIVE@k1,mae_all,NAIVE_LINE_POOLED@doptk1,G14_POOLED@doptk1,0.0149693334304976,-0.0010012860501674,0.029487166306954,-0.0006440527601464,0.0297628994428564,0.0626,0.0076005343907906,0.0212814962942138,0.0134318855392824,84,49,5,5,0.01163612465256,0.0170736482721205,True,0.02,False,False,exploratory,L5,0.09581632653061226
BQ,LW_vs_NAIVE@k1,mae_all,NAIVE_LINE_LW@doptk1,G14_LW@doptk1,0.0231750373534382,-0.0076989768089756,0.0557968182581955,-0.0015683318203518,0.0676779001634713,0.1348,0.015725406093761,0.0440311370625309,0.0233426305546945,84,44,5,5,0.0117147119707776,0.026445054109085,True,0.02,False,False,exploratory,L5,0.164390243902439
BQ,LOWRANK2_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK2@doptk1,G14_LOWRANK2@doptk1,0.0191957585065463,-0.0020634162664449,0.0364643559617394,-0.0010454005004848,0.0376492285820119,0.0762,0.0097682542072348,0.0273511117802576,0.0186474459689782,84,48,5,5,0.014062723557418,0.0224328993336152,True,0.02,False,False,exploratory,L5,0.10885714285714286
BQ,LOWRANK3_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK3@doptk1,G14_LOWRANK3@doptk1,0.0184864008711038,-0.0023481301972694,0.0343695104786253,-0.0014927940085698,0.0353553296524137,0.0844,0.009445319098192,0.0264468934749378,0.0168980812873676,84,46,5,5,0.0130215952143622,0.0217095541220121,True,0.02,False,False,exploratory,L5,0.11283185840707965
BQ,HIER_vs_NAIVE@k1,mae_all,NAIVE_LINE_HIER@doptk1,G14_HIER@doptk1,0.0297726024828205,0.0034049525114834,0.0600104404429528,0.0076617942114242,0.0690682104824547,0.0304,0.0141473376522136,0.0396125454261983,0.0329410844016404,84,48,5,5,0.0200496219758954,0.0325696104907393,True,0.02,True,True,exploratory,L5,0.054
BQ,POOLED_vs_NAIVE@k2,mae_all,NAIVE_LINE_POOLED@doptk2,G14_POOLED@doptk2,0.0328074341744098,0.0163199119079262,0.0471845576527352,0.0157208782540374,0.0467671212138233,0.0004,0.0077427099000188,0.0216795877200526,0.0350531197412602,84,57,5,5,0.030307876729299,0.0355398715197523,True,0.02,True,True,exploratory,L5,0.001
BQ,LW_vs_NAIVE@k2,mae_all,NAIVE_LINE_LW@doptk2,G14_LW@doptk2,-0.4508247828866127,-0.8674869209466552,-0.1967788915445497,-0.7649701368799429,-0.1316541007599012,0.0,0.1765008416721361,0.494202356681981,-0.6574211151392784,84,27,0,5,-0.6426972302642565,-0.3790278783798075,True,0.02,False,False,exploratory,L5,0.0
BQ,LOWRANK2_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK2@doptk2,G14_LOWRANK2@doptk2,0.0505702307255796,0.0303356468725731,0.0675692879588975,0.0304418001693222,0.0677444995079853,0.0,0.0094057741273787,0.0263361675566604,0.0533165899990653,84,66,5,5,0.0463806621861234,0.0541105489068522,True,0.02,True,True,exploratory,L5,0.0
BQ,LOWRANK3_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK3@doptk2,G14_LOWRANK3@doptk2,0.0480335096294111,0.0265654918475342,0.0642643574694805,0.0270260654967906,0.0646059351672378,0.0,0.0095888187057179,0.0268486923760102,0.0495348464715681,84,61,5,5,0.042854115884704,0.0517114697350387,True,0.02,True,True,exploratory,L5,0.0
BQ,HIER_vs_NAIVE@k2,mae_all,NAIVE_LINE_HIER@doptk2,G14_HIER@doptk2,0.036782819463506,0.013842453393616,0.0517607746476277,0.0168179144051073,0.0534069415769202,0.0016,0.0096560488875031,0.0270369368850088,0.0281642451233031,84,61,5,5,0.0293237701027507,0.039789821069234,True,0.02,True,True,exploratory,L5,0.003428571428571429
BQ,POOLED_vs_NAIVE@k3,mae_all,NAIVE_LINE_POOLED@doptk3,G14_POOLED@doptk3,0.0606300255106656,0.0456929939866766,0.0749976918385862,0.045263044520837,0.0746016249112125,0.0,0.0073720500249073,0.0206417400697406,0.0648603310194638,84,73,5,5,0.0584612536077429,0.0632818772356929,True,0.02,True,True,exploratory,L5,0.0
BQ,LW_vs_NAIVE@k3,mae_all,NAIVE_LINE_LW@doptk3,G14_LW@doptk3,-105.56396783694386,-306.45563952497673,-21.36894259809176,-401.4919880885859,-26.238477774743437,0.0,78.19716733148842,218.9520685281676,-94.57942122413274,84,26,0,5,-145.39533544734255,-37.57769462367778,True,0.02,False,False,exploratory,L5,0.0
BQ,LOWRANK2_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK2@doptk3,G14_LOWRANK2@doptk3,0.0571981846894445,0.040178071600469,0.0716760010697213,0.0401808746237719,0.0716821189241054,0.0,0.0079223265256551,0.0221825142718344,0.0576540223808695,84,69,5,5,0.0539190274647935,0.0596440606057267,True,0.02,True,True,exploratory,L5,0.0
BQ,LOWRANK3_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK3@doptk3,G14_LOWRANK3@doptk3,0.0571139572562176,0.0389156411667925,0.0719575979179617,0.0392931084087315,0.0722565286461016,0.0,0.0082882845858795,0.0232071968404628,0.0573688375609412,84,73,5,5,0.0534546219977878,0.0598914689911364,True,0.02,True,True,exploratory,L5,0.0
BQ,HIER_vs_NAIVE@k3,mae_all,NAIVE_LINE_HIER@doptk3,G14_HIER@doptk3,0.0549650376365236,0.0348637542332363,0.0712030335304734,0.0360111823464875,0.0721115977580952,0.0,0.0091519341923478,0.0256254157385738,0.0533554174450206,84,69,5,5,0.0503095345181015,0.0578132238942542,True,0.02,True,True,exploratory,L5,0.0
BQ,POOLED_vs_FLAT@k0,mae_all,FLAT_POOLED@doptk0,G14_POOLED@doptk0,0.08232195455497,0.0042196976326396,0.1370807153688979,0.0199641933482186,0.1554078414270818,0.0374,0.035909904280459,0.1005477319852854,0.0558012527278859,84,56,5,5,0.0396208403649241,0.0913709110426303,True,0.02,True,True,exploratory,L5,0.06448275862068965
BQ,POOLED_vs_FLAT@k1,mae_all,FLAT_POOLED@doptk1,G14_POOLED@doptk1,0.0045096976239948,-0.0079481774999408,0.0132458098455117,-0.0074987933515709,0.0134670645264043,0.4128,0.0053178916708656,0.0148900966784237,-0.0010027803013595,84,50,5,5,0.0018366492461904,0.0061924670881447,True,0.02,False,False,exploratory,L5,0.45866666666666667
BQ,POOLED_vs_FLAT@k2,mae_all,FLAT_POOLED@doptk2,G14_POOLED@doptk2,0.0030268282912778,-0.008687312584718,0.011093894210254,-0.0082224912605961,0.01136450006569,0.56,0.0050212206555802,0.0140594178356248,-0.0001713787785181,84,47,4,5,-2.5230921725550798e-05,0.0050440689830061,False,0.02,False,False,exploratory,L5,0.5941258741258741
BQ,POOLED_vs_FLAT@k3,mae_all,FLAT_POOLED@doptk3,G14_POOLED@doptk3,0.0067155110724814,-0.0009987008425091,0.0120599058866983,-0.0011019757499598,0.0120085700953849,0.0772,0.0033041716574818,0.0092516806409491,0.0046222818874908,84,54,5,5,0.0048571732935612,0.0083121146198815,True,0.02,False,False,exploratory,L5,0.10924528301886792
BQ,LW_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LW@doptk3,-101.86174306747948,-287.5557429081864,-22.774310314371828,-367.3076895742033,-27.817636491814067,0.0,71.98955280675791,201.57074785892212,-93.63255318244634,84,15,0,5,-140.27324518365228,-39.84946596575856,True,0.02,False,False,exploratory,L5,0.0
BQ,LOWRANK2_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK2@doptk3,-0.0011135594141969,-0.007933496232965,0.0034207890912928,-0.0075639118371603,0.0037119963555924,0.6732,0.0029208564320167,0.0081783980096468,-0.0049264042663899,84,38,2,5,-0.0029117918293025,0.0001542336660561,False,0.02,False,False,exploratory,L5,0.6822972972972974
BQ,LOWRANK3_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK3@doptk3,-0.0037658387050472,-0.0136547845871969,0.0020568708440117,-0.015906177166042,0.001467472752826,0.261,0.0040651978467571,0.01138255397092,-0.0079170185899296,84,39,1,5,-0.0058415878575117,-0.0009256840156753,True,0.02,False,False,exploratory,L5,0.305859375
BQ,HIER_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_HIER@doptk3,-0.0068387651906751,-0.019077568591231,0.0007650604527973,-0.0167564387050999,0.002753887797972,0.0838,0.0052509848383748,0.0147027575474496,-0.0142322441824385,84,33,1,5,-0.0124015674208649,-0.0053813923334544,True,0.02,False,False,exploratory,L5,0.11283185840707965
A,LW_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LW@doptk1,0.0018833168717732,-0.0081713965312715,0.0094031073553074,-0.0061523158194288,0.0115292109547856,0.7894,0.0046901129576542,0.0131323162814317,-0.0005301241662369,84,39,3,5,-0.0034650902788783,0.0032297573665305,False,0.02,False,False,registered,L5,0.8771111111111112
A,LOWRANK2_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LOWRANK2@doptk1,0.0044829861496533,-0.0059890180489507,0.0113851959742156,-0.0037523855946605,0.0130595883662887,0.4298,0.0045460571277917,0.0127289599578167,0.0007183963729608,84,39,4,5,-0.0003305977249561,0.0057243444763174,False,0.02,False,False,registered,L5,0.6251636363636364
A,LOWRANK3_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LOWRANK3@doptk1,0.0032449617530937,-0.006433837909954,0.0102221450805944,-0.0042645930655869,0.0125818769101295,0.6276,0.0045128449381924,0.0126359658269388,-0.0015921525451158,84,37,4,5,-0.0023109220869835,0.0042778782073081,False,0.02,False,False,registered,L5,0.7493731343283583
A,HIER_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_HIER@doptk1,0.0035668208660202,-0.0050404108944555,0.0095108137272444,-0.0032678716468759,0.0109254206550042,0.4422,0.0037949039312441,0.0106257310074835,5.749617649013233e-05,84,46,5,5,-0.0003059210549914,0.0045476885593153,False,0.02,False,False,registered,L5,0.6317142857142857
A,LW_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LW@doptk2,-2.6266945366063634,-6.7509207569673935,-0.5575265361063034,-7.600908932321369,-0.6719073719472352,0.0,1.6262539975323675,4.553511193090629,-4.651531608705893,84,24,0,5,-3.622174592623288,-1.62203243446394,True,0.02,False,False,registered,L5,0.0
A,LOWRANK2_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK2@doptk2,0.0047704869093611,-0.0058039628802144,0.012944766010745,-0.0047439282320109,0.0138286079687475,0.3362,0.0046777786826262,0.0130977803113534,0.0015936794826984,84,45,3,5,0.0023742043520043,0.0065042084463139,True,0.02,False,False,registered,L5,0.5273725490196078
A,LOWRANK3_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK3@doptk2,0.0034286695169736,-0.0088862441358446,0.0119148998252154,-0.0072902181030927,0.0131012063337163,0.558,0.0053212439983102,0.0148994831952687,-0.0015539267607488,84,46,3,5,-0.0004103743912511,0.0050790663061073,False,0.02,False,False,registered,L5,0.7339016393442623
A,HIER_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_HIER@doptk2,-0.0057958713624619,-0.0240464824717957,0.0047455320930165,-0.0228222296735215,0.0052296705441977,0.3524,0.0074375567957259,0.0208251590280325,-0.0132924137910639,84,42,1,5,-0.0117179500428003,-0.001718955966632,True,0.02,False,False,registered,L5,0.5319245283018867
A,LW_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LW@doptk3,-60.38503923343288,-140.2989853863092,-22.41521999681566,-150.01724306365293,-24.08672616475932,0.0,31.040021409614248,86.91205994691988,-72.1063455921307,84,14,0,5,-83.15550243248803,-36.24246566362785,True,0.02,False,False,registered,L5,0.0
A,LOWRANK2_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK2@doptk3,-0.0047922425282462,-0.0125567760145948,0.000241845738849,-0.0126436013379325,0.0001764705547481,0.063,0.0032768137619785,0.0091750785335399,-0.0103283121855364,84,33,1,5,-0.0064347151018334,-0.0033260188066033,True,0.02,False,False,registered,L5,0.12964102564102567
A,LOWRANK3_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK3@doptk3,-0.006522038940739,-0.0160977058059699,-0.0006691605246696,-0.0164364528373709,-0.0008180177246409,0.0272,0.0039154655603667,0.010963303569027,-0.0120595736373795,84,26,0,5,-0.008594984228841,-0.0042669113168823,True,0.02,False,False,registered,L5,0.08275862068965517
A,HIER_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_HIER@doptk3,-0.0074083095176411,-0.0186827621044245,-0.0009429166272735,-0.0171558478478999,-0.0002606331995687,0.0196,0.0045938762521494,0.0128628535060184,-0.015682378657673,84,39,0,5,-0.011176876434766,-0.0057707241225849,True,0.02,False,False,registered,L5,0.07127272727272728
A,POOLED_vs_NAIVE@k1,mae_all,NAIVE_LINE_POOLED@doptk1,G14_POOLED@doptk1,0.013469264697193,-0.0029091966288473,0.0281450215186304,-0.001910238046178,0.0294244504402335,0.1012,0.0078785598596164,0.0220599676069261,0.0113213697810828,84,45,5,5,0.0093390602384524,0.0160734069851265,True,0.02,False,False,exploratory,L5,0.13086206896551725
A,LW_vs_NAIVE@k1,mae_all,NAIVE_LINE_LW@doptk1,G14_LW@doptk1,0.0316513125913416,-0.0005045161001535,0.0744425854341716,0.0070643908051194,0.1005441153616444,0.054,0.0188384823107825,0.0527477504701912,0.0403417341590029,84,44,5,5,0.0166158860585941,0.0360010482192535,True,0.02,False,False,exploratory,L5,0.08437499999999999
A,LOWRANK2_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK2@doptk1,G14_LOWRANK2@doptk1,0.0189961152510464,-0.0027429052417053,0.0363395496796329,-0.0013881617007925,0.0374433650797762,0.085,0.0098774498485405,0.0276568595759134,0.0187532978245924,84,45,5,5,0.0135121307743164,0.0228430459760052,True,0.02,False,False,exploratory,L5,0.11283185840707965
A,LOWRANK3_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK3@doptk1,G14_LOWRANK3@doptk1,0.0190959418163822,-0.0030036545948074,0.0350489683807475,-0.0012298803236509,0.0366163126031393,0.0896,0.0098173362064503,0.0274885413780609,0.0160788945839832,84,45,5,5,0.0125965987564152,0.0227198957240894,True,0.02,False,False,exploratory,L5,0.11789473684210526
A,HIER_vs_NAIVE@k1,mae_all,NAIVE_LINE_HIER@doptk1,G14_HIER@doptk1,0.0279427881926964,0.0008871697564035,0.0598665934210036,0.0057427494836492,0.0706948191107869,0.045,0.0147395632396099,0.0412707770709079,0.0314539280989527,84,43,5,5,0.0176337996413252,0.0306453207613842,True,0.02,True,True,exploratory,L5,0.07417582417582418
A,POOLED_vs_NAIVE@k2,mae_all,NAIVE_LINE_POOLED@doptk2,G14_POOLED@doptk2,0.0339325064338902,0.0165840984132766,0.0487693901354965,0.0160265102998096,0.0483422831620288,0.0002,0.0081573128406979,0.0228404759539541,0.0365255900230108,84,56,5,5,0.0309226323647398,0.037144126714683,True,0.02,True,True,exploratory,L5,0.0005357142857142857
A,LW_vs_NAIVE@k2,mae_all,NAIVE_LINE_LW@doptk2,G14_LW@doptk2,-2.592615338141883,-6.718308648642152,-0.5230037912986523,-7.5754929586465245,-0.6382909294800031,0.0,1.6276773097003148,4.557496467160881,-4.623121160305878,84,25,0,5,-3.591125412358019,-1.5878499433676636,True,0.02,False,False,exploratory,L5,0.0
A,LOWRANK2_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK2@doptk2,G14_LOWRANK2@doptk2,0.0435216166772602,0.0233427453811726,0.0588311556278989,0.0241828284311556,0.0595922059834961,0.0,0.0090116691879043,0.0252326737261322,0.0425012341054079,84,66,5,5,0.0383391051039996,0.0468509027609142,True,0.02,True,True,exploratory,L5,0.0
A,LOWRANK3_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK3@doptk2,G14_LOWRANK3@doptk2,0.0410080436284256,0.0192870183597021,0.0568831895138824,0.0205015680451962,0.0577057220558266,0.0004,0.0095536577121265,0.0267502415939543,0.0380803025887161,84,62,5,5,0.03515185294732,0.0442318354293957,True,0.02,True,True,exploratory,L5,0.001
A,HIER_vs_NAIVE@k2,mae_all,NAIVE_LINE_HIER@doptk2,G14_HIER@doptk2,0.0308320930589012,0.004696702018886,0.0480934690097602,0.0084754472324876,0.050238757901089,0.0224,0.0110292610552865,0.0308819309548022,0.0223847004521837,84,57,5,5,0.0226329086449896,0.034366810735667,True,0.02,True,True,exploratory,L5,0.042531645569620254
A,POOLED_vs_NAIVE@k3,mae_all,NAIVE_LINE_POOLED@doptk3,G14_POOLED@doptk3,0.0571072253292107,0.0405664372983587,0.0708795753543028,0.0400172706860269,0.0704294929324046,0.0,0.0076613023897388,0.0214516466912686,0.0594863952677065,84,71,5,5,0.0540550399373417,0.0599241580556546,True,0.02,True,True,exploratory,L5,0.0
A,LW_vs_NAIVE@k3,mae_all,NAIVE_LINE_LW@doptk3,G14_LW@doptk3,-60.31921906262546,-140.24193285785384,-22.343475889864184,-149.9456451806513,-24.028745846051592,0.0,31.039225064079776,86.90983017942337,-72.03506800468298,84,25,0,5,-83.09007844728356,-36.17700754221241,True,0.02,False,False,exploratory,L5,0.0
A,LOWRANK2_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK2@doptk3,G14_LOWRANK2@doptk3,0.0544146381911057,0.0362524559154615,0.0685986802555878,0.0369443705351816,0.0692292630548457,0.0,0.008232618548319,0.0230513319352932,0.0527881649650429,84,70,5,5,0.0499484202984802,0.0567916206839639,True,0.02,True,True,exploratory,L5,0.0
A,LOWRANK3_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK3@doptk3,G14_LOWRANK3@doptk3,0.053590997710429,0.035124337824907,0.0685430323651649,0.0353921534697438,0.0687699800501453,0.0,0.0083951421124486,0.0235063979148561,0.0528834379190252,84,71,5,5,0.0498027944964494,0.0562917583410687,True,0.02,True,True,exploratory,L5,0.0
A,HIER_vs_NAIVE@k3,mae_all,NAIVE_LINE_HIER@doptk3,G14_HIER@doptk3,0.0528459818712169,0.0341191949619122,0.0670925417118201,0.0349456793374819,0.067590695574307,0.0,0.008378461545035,0.0234596923260981,0.0489596292043584,84,69,5,5,0.0481192957592062,0.0554493857742765,True,0.02,True,True,exploratory,L5,0.0
A,POOLED_vs_FLAT@k0,mae_all,FLAT_POOLED@doptk0,G14_POOLED@doptk0,0.08301734709713,0.0021208439347332,0.1405525097467434,0.0181794407983801,0.1587356826024722,0.0422,0.0373726166097774,0.1046433265073769,0.0588236000966052,84,58,5,5,0.0386382995137796,0.0924700669618103,True,0.02,True,True,exploratory,L5,0.07112359550561798
A,POOLED_vs_FLAT@k1,mae_all,FLAT_POOLED@doptk1,G14_POOLED@doptk1,0.0050257236139827,-0.0085322292177971,0.013846345981488,-0.0067211678728305,0.0150604524085175,0.442,0.0057770630732482,0.0161757766050951,-0.0016682933358432,84,49,5,5,0.0003614049300559,0.0066843598354003,True,0.02,False,False,exploratory,L5,0.4875
A,POOLED_vs_FLAT@k2,mae_all,FLAT_POOLED@doptk2,G14_POOLED@doptk2,0.0023265546977479,-0.0090734474656264,0.0101325690288703,-0.0080083674356546,0.0108521989587791,0.6648,0.0049431084300877,0.0138407036042458,-0.0010246683969106,84,48,4,5,-0.0013357936492619,0.0039667492219523,False,0.02,False,False,exploratory,L5,0.6783673469387755
A,POOLED_vs_FLAT@k3,mae_all,FLAT_POOLED@doptk3,G14_POOLED@doptk3,0.0055602409079453,-0.0015734509235599,0.0108727308616274,-0.0017462674175923,0.0107351536647458,0.1134,0.0031516127228973,0.0088245156241126,0.0049288669169094,84,55,5,5,0.003917339272514,0.0069728375003074,True,0.02,False,False,exploratory,L5,0.14057851239669422
A,LW_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LW@doptk3,-59.66139163949182,-120.7320162611062,-25.332457781319803,-113.30038521405396,-22.652161417589014,0.0,25.106147224807973,70.29721222946232,-76.94991313843742,84,17,0,5,-82.1611160239656,-43.80949134040888,True,0.02,False,False,exploratory,L5,0.0
A,LOWRANK2_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK2@doptk3,-0.0021865825921948,-0.0098275639782739,0.0032740281011037,-0.0092268245222472,0.0035830524566496,0.4598,0.0033291270074517,0.0093215556208648,-0.0061200574125161,84,36,2,5,-0.0040292572060767,-0.0009697085904824,True,0.02,False,False,exploratory,L5,0.5034306569343066
A,LOWRANK3_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK3@doptk3,-0.0043723685865378,-0.0131377287933546,0.0016488580876006,-0.0137679667143257,0.0014034045051714,0.1634,0.0037751259294838,0.0105703526025546,-0.007541373894087,84,35,1,5,-0.006150010251553,-0.0021612590012214,True,0.02,False,False,exploratory,L5,0.19607999999999998
A,HIER_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_HIER@doptk3,-0.0061030154787289,-0.0185394739533265,0.0010454279071334,-0.0165434464142607,0.0019830396514957,0.1066,0.0050741484733,0.0142076157252401,-0.0139197118393855,84,42,1,5,-0.0105109425775372,-0.0042368379978258,True,0.02,False,False,exploratory,L5,0.1355084745762712
BP,LW_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LW@doptk1,0.0012374053963905,-0.0146200178478234,0.0114364783019868,-0.0110192747073077,0.0140371487613452,0.9248,0.006808656997083,0.0190642395918325,-0.0040326972975857,84,41,4,5,-0.0060353156442433,0.0042283713855495,False,0.02,False,False,registered,L5,0.9485128205128205
BP,LOWRANK2_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LOWRANK2@doptk1,0.0074274090683069,-0.0025557468539654,0.0149309712432146,-0.0005240088685078,0.0172488373443184,0.1922,0.0046926421813348,0.0131393981077374,0.0043118858005582,84,42,5,5,0.0019458891506895,0.008602747185638,True,0.02,False,False,registered,L5,0.34168888888888893
BP,LOWRANK3_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_LOWRANK3@doptk1,0.0044624954982878,-0.0074077531009095,0.0132511934343823,-0.0047112996726731,0.0163799392551047,0.6096,0.005625006121461,0.0157500171400909,-0.0019279428972624,84,36,5,5,-0.0026309592668769,0.0055090649917867,False,0.02,False,False,registered,L5,0.738909090909091
BP,HIER_vs_POOLED@k1,mae_all,G14_POOLED@doptk1,G14_HIER@doptk1,0.0016884888466872,-0.0145955616180484,0.0113887132596775,-0.0128626833420105,0.012224004271207,0.8172,0.0067341516498085,0.0188556246194639,-0.0043028588955276,84,49,3,5,-0.0039371519823394,0.0056560745373405,False,0.02,False,False,registered,L5,0.8955616438356165
BP,LW_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LW@doptk2,-0.4501049405908575,-0.8444007464518187,-0.2064761369150959,-0.7665833227697463,-0.1627352287994199,0.0,0.1672821834022497,0.4683901135262993,-0.5788412056609672,84,25,0,5,-0.6263017417212438,-0.3777951355642135,True,0.02,False,False,registered,L5,0.0
BP,LOWRANK2_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK2@doptk2,0.0150880110598515,0.0066986045007415,0.0232273857278435,0.0070108271124084,0.0235814330368297,0.002,0.0041214388087132,0.011540028664397,0.0137426685533113,84,55,5,5,0.0136632881710281,0.0166183094582427,True,0.02,True,False,registered,L5,0.01
BP,LOWRANK3_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_LOWRANK3@doptk2,0.0120002596706245,0.0018426434293285,0.0198450214146707,0.0027624972040396,0.0207069830701929,0.023,0.0046009958717057,0.0128827884407761,0.0097798063359083,84,53,5,5,0.009441646567455,0.0134836689656227,True,0.02,True,False,registered,L5,0.0736
BP,HIER_vs_POOLED@k2,mae_all,G14_POOLED@doptk2,G14_HIER@doptk2,0.0030819947677734,-0.0121735151368984,0.0118853910037225,-0.0136010685716694,0.0114787934192871,0.605,0.0062418337442858,0.0174771344840004,-0.0033617998386464,84,53,3,5,-0.0007593323550712,0.0071319319400641,False,0.02,False,False,registered,L5,0.738909090909091
BP,LW_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LW@doptk3,-34.01644920447419,-71.36473979675957,-14.197141035853136,-66.50538513701493,-13.074511543410091,0.0,14.81543235638572,41.48321059788002,-55.81518336350004,84,16,0,5,-46.84532472401837,-26.13248057066377,True,0.02,False,False,registered,L5,0.0
