feature_set,split_seed,endpoint,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5533731449842629,0.2587121288285053,0.8507055825262253,0.0001999600079984003,25,33,32,5000,0.5663866521984762,24,0.06060606060606061,0.14852302684388763,0.2504584346366594,0.8562878553318665,0.0007777278908261863,0.24958196895207116,0.8421545381790502,-0.0020053039636734648,-0.010047504437989173,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.058134815241093867,0.012026349301604546,0.10624398999614595,0.005398920215956809,20,33,32,5000,0.05722345277021206,19,0.06060606060606061,0.024018376154382962,0.009149014113622962,0.10712061636856476,0.02155360904075861,0.015178606272913679,0.10878194865112016,0.02356448643428603,0.01738191424764489,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.053640352342624875,-0.1974976420606193,0.08077999832564375,0.7798440311937612,16,33,32,5000,-0.04580455981092245,16,0.06060606060606061,0.0695054093435478,-0.19539756929607718,0.08811686461082743,0.4461097922818434,-0.20542730162098255,0.07283760371734445,-0.016544501343174617,-0.01956054942678,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.10731456823281227,-0.27389672326420733,0.04404917038398383,0.9206158768246351,13,33,32,5000,-0.09718371626224184,13,0.06060606060606061,0.07972064006562071,-0.2699058856019739,0.05527674913634942,0.1880216128672652,-0.282999988886357,0.03446028232436886,-0.00852263930681318,-0.02730668026828019,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.02434441324724876,-0.033041889698229306,0.08751421668465104,0.21455708858228353,15,33,32,5000,0.027072629953921155,15,0.06060606060606061,0.031132198847154315,-0.039150124917409226,0.08783895141190674,0.4401649434608402,-0.030712883101015755,0.09253686586967973,0.010528033237178323,0.02205844965103846,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.0014783792929300634,-0.039873358746732604,0.03384409340850025,0.5286942611477704,16,33,32,5000,-0.005625156167697236,15,0.06060606060606061,0.019350713812439753,-0.04094442031076964,0.03798766172490951,0.9395924445927895,-0.04007176004304382,0.03338111835968729,-0.0025066308995717666,-0.0048958971267621665,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.016044303450928103,-0.06054076748176235,0.025371971054096665,0.7674465106978604,13,33,32,5000,-0.020853722778801126,12,0.06060606060606061,0.022311344620796716,-0.061548590812227175,0.029459983910370968,0.4774595438782636,-0.06150615872798384,0.024733128385332454,-0.005013277548926657,-0.00795607964835243,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.002690666662259237,-0.004918230785101427,0.011067872704919242,0.2601479704059188,16,33,32,5000,0.003197171760951298,15,0.06060606060606061,0.004062783028973201,-0.005595433955122735,0.010976767279641208,0.5126908747499883,-0.004840148239264576,0.011335231185217709,-0.00852263930681318,0.016360992343340063,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.1975142957727198,0.032481791036581054,0.43657619835772804,0.007998400319936013,49,88,57,5000,0.359264609302903,40,0.2159090909090909,0.10350670999624077,-0.009834560365727746,0.4048631519111674,0.0614932363591923,-0.014108129882301139,0.37875938222161076,-0.08985807200790273,-0.09852368596941284,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.1730830314792157,0.000187335206195175,0.42465052023709654,0.024795040991801638,49,88,57,5000,0.3383369564116927,38,0.2159090909090909,0.10839104957964633,-0.04405033259739033,0.3902163955558217,0.11592988920399024,-0.0474088243460905,0.36393468308372345,-0.08532879488562903,-0.09407456152648988,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.042292643285389356,0.01357944935611887,0.08331866257572366,0.0003999200159968006,49,88,57,5000,0.06500400666388756,35,0.2159090909090909,0.0180126828270543,0.0062089035905423876,0.07837638298023633,0.022435643908307844,0.008969448260636937,0.07704718293019076,-0.04814585694552706,-0.06298277571910976,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.2005595720666106,0.04171968318415925,0.43004794845946176,0.004799040191961607,48,88,57,5000,0.3590667380738158,39,0.2159090909090909,0.09853186996419018,0.00317651805012123,0.39794262608309994,0.046545098092634005,0.00235067914002783,0.3797923741825543,-0.07677819172498321,-0.08689980335235692,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.1885489059852348,0.017334889076261645,0.4402994502240404,0.014397120575884824,46,88,57,5000,0.35842738607368796,36,0.2159090909090909,0.10732461267892215,-0.026448128267758636,0.4035459402382282,0.0844167474452366,-0.024351859906623387,0.3834012342862299,-0.07074588669704919,-0.08735360152996614,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0346903403029295,0.006722561946853988,0.07514747680627856,0.00599880023995201,46,88,57,5000,0.0572923133848841,33,0.2159090909090909,0.017710342286778532,-0.0007877385106785859,0.0701684191165376,0.055127604551507295,0.002418101543968881,0.06947883073604097,-0.05818659283016712,-0.055495436173762146,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.19430155980763322,0.02372921925599066,0.43847989060178133,0.009398120375924815,52,88,57,5000,0.36214969072558834,40,0.2159090909090909,0.10770724107238822,-0.02146197122333876,0.4100650908386052,0.07661400038319637,-0.02429225392548125,0.37895325307434435,-0.09187167039099563,-0.10143367474544526,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.1920634582468928,0.014781952993828961,0.44701607077377553,0.016196760647870425,49,88,57,5000,0.3674043465052226,36,0.2159090909090909,0.11255720784256774,-0.033415723703161926,0.41754264019694753,0.09348107398428285,-0.033044169562940415,0.3837239063679182,-0.09489276913113866,-0.10078991777633288,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.02964607016852059,0.007756175248553078,0.05900194361075344,0.004399120175964807,52,88,57,5000,0.04067564324905844,36,0.2159090909090909,0.012472613728419985,0.004660422477288706,0.054631717859752474,0.020901274112079527,0.007652835716713828,0.05898230074451283,-0.0025066308995717666,-0.0006168344010529581,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,0.003212735965086634,-0.07914858958688378,0.07482147021535732,0.471505698860228,46,88,57,5000,-0.002885081422685373,30,0.2159090909090909,0.036569888148038396,-0.07004555305677608,0.07647102498694934,0.9303077552215441,-0.07627308483119968,0.07726309769489832,0.02105723355782968,0.006238165255344409,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.018980426767677132,-0.10957882405557416,0.0550055627865655,0.6946610677864428,44,88,57,5000,-0.029067390093529936,28,0.2159090909090909,0.038986683777509294,-0.09708013920362951,0.059119285668275255,0.6282691383584934,-0.11343743622924832,0.05328327470113088,-0.01153074557586483,-0.009497015780785352,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.01264657311686877,-0.017949072982954756,0.05389788255829604,0.22435512897420515,38,88,57,5000,0.02432836341482912,29,0.2159090909090909,0.017401734667512457,-0.022213290347678816,0.04750643658141636,0.47041104579432247,-0.018324314971744426,0.053301862196660665,0.005013277548926657,-0.008671241639340816,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.003045276293890738,-0.02333333834746298,0.024450862943100893,0.5716856628674265,43,88,57,5000,0.00019787122908716692,25,0.2159090909090909,0.012183764856628941,-0.027452290163557536,0.02136173757577606,0.8035441970850458,-0.027565266952053188,0.02042174437795507,-0.04262558517694437,-0.06079300418450429,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.01546587450601908,-0.0410188893379526,0.011930939475039695,0.8630273945210958,38,88,57,5000,-0.02009042966199529,23,0.2159090909090909,0.012625888843962018,-0.04075856914989088,0.009826820137852717,0.22572782538552597,-0.041578847384086806,0.011335736084690929,-0.018048703440788155,2.307979142461148e-05,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.007602302982459854,-0.00029963555511466173,0.016699293469660596,0.028594281143771244,48,88,57,5000,0.007711693279003454,30,0.2159090909090909,0.0040650427590366725,-0.0005409561963001059,0.015745562161219813,0.0666910024950269,-0.00015720528046851245,0.016865692780578145,-0.0020053039636734648,0.011228698740350618,False,derived (not pre-registered): needed to score A4's first clause
