ablation,n_rows,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_sd,fold_rmse_mean,fold_rmse_sample_sd,fold_r2_mean,fold_r2_sample_sd,fold_pearson_mean,fold_pearson_sample_sd,fold_spearman_mean,fold_spearman_sample_sd,macro_group_mae
E4,6699,0.42387187930596737,0.6207241918452283,0.29516926134691535,0.5909280001045186,0.5677809017737987,0.384508263007889,0.10308017824191515,0.5503031274535074,0.14794605918379253,0.2972944262277141,0.42019343728631703,0.6722388108806309,0.15997118763450713,0.6450387299455935,0.19473415062903102,0.31899007069023194
G2,6699,0.4205617019212918,0.6083743726992196,0.3229366348283651,0.6033453871112789,0.5777568318420686,0.3880560857768398,0.08889252689803179,0.5491876066140893,0.13017579862673526,0.30671319031272076,0.37305815380382923,0.6709882318720322,0.1450100902696414,0.6404310041436572,0.19371055509496718,0.3352545462122007
G4,6699,0.42645927151395835,0.6246273841270197,0.2862772621753734,0.5796859043329065,0.5708769542314945,0.3880341333600874,0.10010492511413513,0.5516417506382394,0.15014674501459763,0.2979983761753974,0.4079445193724103,0.664478845424297,0.1681035545417592,0.6447570799231449,0.1931746411937309,0.32985627067704437
G2_SHUFFLED_s1009,6699,0.4192326628928143,0.6036145713839192,0.333489611434413,0.6089425780347116,0.5761692664136219,0.3869122743468364,0.09015677430796354,0.5443260222605355,0.13293440322290534,0.3182198934045102,0.37962782844194504,0.6766868542251038,0.1437030344496568,0.6379046710366245,0.19191289064940908,0.3333545870991483
G2_SHUFFLED_s2017,6699,0.421882674975158,0.6099983668493747,0.3193171052798639,0.6008413164143521,0.5748315901896418,0.3898303974535612,0.09244467430851612,0.5506662176427191,0.13753369230760976,0.3026498025392037,0.39181909115062413,0.6704503564890854,0.14540380380645054,0.638522332695804,0.1924767193782449,0.333422234748825
G2_SHUFFLED_s3019,6699,0.419510285396623,0.6051395110244254,0.33011768492726223,0.6074702820956543,0.5757926681954567,0.38683876087591595,0.08955579843607778,0.545309667843329,0.13370629859574668,0.31962032355676107,0.36922736570336795,0.6750456849242286,0.14138308478823436,0.6395850719860314,0.19273460304513462,0.33376600475590557
E3_SHUFFLED_s1009,6699,0.4194163371383035,0.6105703299053764,0.3180400264721074,0.601251602296122,0.5764676009211751,0.38368364550399603,0.09920729244088301,0.5457013953819629,0.1404397483586461,0.3144746633340541,0.38958672266346756,0.6760120474942739,0.15309175166232813,0.6454694608599423,0.18874927110232764,0.32486229994469973
E3_SHUFFLED_s2017,6699,0.4168011962364813,0.604745181837842,0.3309904360127569,0.6108478165043837,0.5813934442389619,0.3825277524051562,0.09628622729716604,0.5427550465362766,0.13851581600289722,0.3203075595088654,0.39178413573667514,0.6817020686850981,0.14709919693929704,0.6475932204228055,0.19441146404129736,0.32510901127204517
E3_SHUFFLED_s3019,6699,0.41684095769393015,0.6042487372762657,0.3320883855159015,0.6116912209540666,0.5785307886452612,0.3817757197771167,0.09632709969788936,0.5410917358760535,0.1377445310539381,0.32395175423249867,0.3889029283242011,0.6826878493458002,0.14759123727798606,0.6485412326076079,0.19398608929785888,0.32488082342713787
E2_SHUFFLED_s1009,6699,0.41821768713354285,0.6081907418858129,0.32334530073642354,0.6055481512831685,0.5729512075076438,0.3820479624193345,0.09820377726263675,0.5431585221496555,0.14349860565050215,0.3169681441577047,0.40234699418677333,0.6794977586136463,0.15067014412183266,0.6433234206028114,0.19325445473012678,0.32298796469447205
E2_SHUFFLED_s2017,6699,0.41950721374711636,0.6128744211796653,0.3128833304197264,0.6002926333607692,0.5735730154449741,0.38203906239463015,0.0998469199377419,0.5461686421305469,0.14484816836947292,0.3112464546343747,0.40016106213925745,0.6767709886044238,0.15267224709435848,0.6454140327407047,0.19136334570484168,0.31954595192669466
E2_SHUFFLED_s3019,6699,0.4164692718807418,0.606976098614105,0.3260453528799173,0.6080660808718757,0.5754823678308214,0.37950721888204864,0.09840933968831916,0.5417455370738556,0.14165732864817002,0.32074697006306624,0.3992715211297922,0.6818205773967185,0.14998028317543588,0.6459606545567322,0.1962649024805541,0.32049675337493255
E4_SHUFFLED_s1009,6699,0.4256076764476857,0.6255642515424052,0.2841346566734436,0.5829793044766964,0.5644799409028274,0.3844629499584221,0.102452115956475,0.5514611617063307,0.14876886363444763,0.294510077992213,0.4189988054808204,0.667180508977776,0.17003472512522388,0.6416502895458219,0.19393360414980984,0.31871718127577536
E4_SHUFFLED_s2017,6699,0.42030482904845584,0.6144166207956281,0.3094209431086272,0.5986306225236292,0.5709109794818101,0.3825086768030461,0.09855946988375153,0.5482730387937335,0.14208345165595257,0.3041810181735337,0.40657122522433314,0.6748641270487981,0.15341374910902786,0.6431832559011594,0.19183192823762527,0.31870302376383003
E4_SHUFFLED_s3019,6699,0.41912024879393667,0.6125425569953623,0.3136272599021469,0.6019648673631143,0.5720129439622296,0.3807987012292339,0.09997420376643429,0.5450917706961746,0.14363494478686634,0.31070184822924274,0.41000932907368914,0.678901919942334,0.1538325570332679,0.645184105799121,0.19169561644190197,0.3175175730761573
G4_SHUFFLED_s1009,6699,0.41826526041101275,0.6073788015901856,0.32515077539936854,0.6061579548439618,0.5831390319992444,0.3843008075974715,0.0944535892520519,0.5454034574089637,0.13780614262768284,0.317075693025728,0.37970458676305835,0.6769308863956609,0.14605504510797598,0.6458163465625656,0.19013830774106424,0.3278413053849397
G4_SHUFFLED_s2017,6699,0.41332946313864544,0.5998669434123473,0.3417401707010529,0.6162125203131559,0.5891741911162199,0.38072149404807,0.09237781894139749,0.540088893310959,0.13521813920617148,0.3272031981853619,0.3858235561646759,0.6831521634547351,0.14418021449335403,0.6485723253696346,0.19676678698046707,0.32646266129404744
G4_SHUFFLED_s3019,6699,0.41547897651384097,0.604064804269883,0.33249494753509345,0.6095688343281024,0.5870615080717044,0.38192440046722886,0.09564862888207361,0.541872907347057,0.1396533119610585,0.32422314077694103,0.38504024085162813,0.6796210194737958,0.14721383049304798,0.6469988920578236,0.19756168506570662,0.32572006653841934
S1,6699,0.42804369340623466,0.6114238614273084,0.31613203601236495,0.6030555705424214,0.6007939419344062,0.40065637294129663,0.07033528904834846,0.5677346606829582,0.09511039615536344,0.23724611800061512,0.41754394245187115,0.7048508567291228,0.12266377086382806,0.6645841013000698,0.18450780638441053,0.34358101384882195
S2,6699,0.4412532942323112,0.6422955894927455,0.24532950279224153,0.5673728639262127,0.5526674862278775,0.405823406276108,0.11149442588480751,0.5750378573829711,0.14981848231185713,0.23522026057667422,0.44482974948246684,0.6562698409983809,0.1620061522644405,0.6273722718279707,0.18612384088223946,0.35739328971111156
S3,6699,0.43106490850354007,0.6176140781872776,0.3022146190491617,0.589562081766617,0.5867903251339929,0.4017527853948786,0.07181028880586911,0.5691422515724699,0.10784012607437055,0.25655717488805874,0.3582770918627455,0.6960899055121681,0.10267776068916308,0.6555323123350298,0.18359603099091104,0.34767564477185936
S4,6699,0.428629456774474,0.6109978751450361,0.3170846219594552,0.5978743910086087,0.5955699705491618,0.4036953799075723,0.07062968159170874,0.5680958834734028,0.10458212174849386,0.24103632046424686,0.42199865877519616,0.6943723697956676,0.12419686905241652,0.6552620610916005,0.19448648593542894,0.3519723312249574
S5,6699,0.41593794230635944,0.5938973157421881,0.35477643958031335,0.6251670821307416,0.6062171596052506,0.38685829903396607,0.07711521533236627,0.5455541555590082,0.11294361659050878,0.3131874639481257,0.3728312350786941,0.7172463276472387,0.10820790909480942,0.6684658756265959,0.18441308335320142,0.3306898272050712
S4_SHUFFLED_s1009,6699,0.41907290681972226,0.5926788213843039,0.3574213235550687,0.6249069022843234,0.6116457406434108,0.3958147272524023,0.06259016821488476,0.5555312738207057,0.08898743237298314,0.2818317101729313,0.366499502721083,0.7124992943921702,0.10888538155651542,0.6661131526202113,0.17999495842412747,0.34316186141652166
S4_SHUFFLED_s2017,6699,0.4217673942165114,0.6001251361419052,0.3411733967512338,0.6136264021298496,0.6119713081733495,0.3980411453183128,0.06658693647334507,0.56080674610437,0.09742879376818794,0.26919578118025045,0.37956744800449294,0.7081749155876318,0.11072083490260182,0.6665156578978274,0.18316358118882428,0.34412856429488864
S4_SHUFFLED_s3019,6699,0.4240892789181322,0.6016264119933837,0.3378730263641393,0.6119748996958111,0.6039227978592396,0.39885922581558164,0.06552791742451633,0.5589125035612733,0.09583577609945838,0.2753559234094025,0.36495044677371224,0.709542916202411,0.10990453854308416,0.6635681670187802,0.1826986482063187,0.3479886261975272
S5_SHUFFLED_s1009,6699,0.4176037705476537,0.5975711105990298,0.34676916110615574,0.6185714522064762,0.6106341343658587,0.3894919938952387,0.07782672399440986,0.54867691767653,0.11451137151831035,0.30566352026412025,0.3765085117563371,0.7165559331539473,0.11168377869558292,0.6702837788390908,0.17915055428600907,0.33412290113737114
S5_SHUFFLED_s2017,6699,0.42762736286207703,0.6104162334571334,0.3183842107324675,0.6026266842260695,0.6022992546889369,0.40008436714663376,0.0692407398679527,0.5649253184183065,0.10033472843887999,0.2588264531430101,0.37898418920552257,0.7041154557943659,0.11001528023014844,0.6654446905137943,0.17725660828708695,0.34314934054082424
S5_SHUFFLED_s3019,6699,0.41508427419992433,0.5942646694075012,0.35397798995186824,0.6239767616743155,0.614253378520529,0.38569132497095804,0.07720562303597753,0.5438283108234001,0.11149539532764158,0.3068271988036912,0.39768405890011804,0.720399120453487,0.12015007213714475,0.673855497745809,0.1858345720832899,0.33338686127659534
B0_trivial,6699,0.6574165635685693,0.9586085633964003,-0.6810092419526443,,,0.6283638275465184,0.23987451673163537,0.9104516021064306,0.2658233691181214,-0.6697151491077745,0.26778178592707264,,,,,0.635955683807689
B1_ridge_A2,6699,0.38941200492458605,0.5561261802528528,0.43423747996026696,0.6641949353722854,0.6417315805322651,0.40622130411602503,0.08286643696438804,0.5712252009524066,0.10604064385157026,0.26167752151439067,0.3825870571470318,0.6556563104867905,0.120970085172059,0.6343447182446822,0.20088429949094463,0.4494281380485693
B2_ridge_A5,6699,0.4245784128836779,0.5892078970780945,0.3649255941797509,0.6151042219727092,0.5907598956245232,0.4504475595835992,0.09950675387035215,0.6095396767947203,0.13413965948091688,0.13170586971858625,0.5644612689740521,0.619767466612042,0.11214062275433996,0.5766438439699455,0.19740529438231097,0.4790105652321405
