comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.9,6,3425,-0.011924864678775357,-0.0008929266933185437,3,0.5,-0.0820042779205046,0.04296058185601398
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.8,20,2075,-0.01915730440279697,0.0068789996278922905,11,0.55,-0.07984875098798454,0.028051683771177987
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.8,14,4624,-0.047734491343890184,-0.02082872562846544,5,0.35714285714285715,-0.09730489528231952,-0.001117406049583815
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.7,15,1637,-0.024379956417755987,0.013028839921113228,9,0.6,-0.09924574859750833,0.04510025516815543
A2_vs_S3,A2,S3,max_train_tanimoto_ge_0.7,19,5062,-0.03609103266337169,-0.01907231770414136,7,0.3684210526315789,-0.07163251123486568,-0.0023710708250572108
A2_vs_S4,A2,S4,all,34,6699,-0.03522106783163927,-0.008949608665299758,14,0.4117647058823529,-0.0745737757502372,-0.0011469572797379824
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.9,28,3274,-0.0409262432015966,-0.015387310963801498,11,0.39285714285714285,-0.08429306630371995,-0.000836531918906755
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.9,6,3425,-0.008596916105171713,0.01457337253603773,3,0.5,-0.07758128436896479,0.040936795172822484
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.8,20,2075,-0.029442061268268156,-0.00747513731070866,9,0.45,-0.08250519357098784,0.023185461995949046
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.8,14,4624,-0.04347679149359799,-0.010746496559975428,5,0.35714285714285715,-0.09623975348969797,0.000972546375815057
A2_vs_S4,A2,S4,max_train_tanimoto_lt_0.7,15,1637,-0.03572135868357256,-0.0002625474230075475,7,0.4666666666666667,-0.10800335414206293,0.032207499146349676
A2_vs_S4,A2,S4,max_train_tanimoto_ge_0.7,19,5062,-0.034826101369586665,-0.018281502987761114,7,0.3684210526315789,-0.07416236377794592,-0.00011295998553957077
A2_vs_S5,A2,S5,all,34,6699,-0.01393856381175305,0.00684194074031913,18,0.5294117647058824,-0.048033291299003425,0.015420574738440294
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.9,28,3274,-0.01592082475630529,0.00684194074031913,15,0.5357142857142857,-0.05254805674300836,0.018646381001572086
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.9,6,3425,-0.00468801273717593,0.0079814149448885,3,0.5,-0.07441615898812155,0.05217805452313639
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.8,20,2075,0.0010841589852637877,0.012500780009304518,12,0.6,-0.039002402018367605,0.04036588205551497
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.8,14,4624,-0.03539959637891995,-0.01473077247704093,6,0.42857142857142855,-0.08593281184298003,0.010639750234144886
A2_vs_S5,A2,S5,max_train_tanimoto_lt_0.7,15,1637,-0.0033750032188199866,0.011209322159617507,9,0.6,-0.061767018209737456,0.04924145839644698
A2_vs_S5,A2,S5,max_train_tanimoto_ge_0.7,19,5062,-0.022278216911437044,-0.00507102371226327,9,0.47368421052631576,-0.06329208918675568,0.01314865926264067
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,all,34,6699,-0.026410598023203502,-0.007592292203901854,14,0.4117647058823529,-0.06768546400709592,0.009977954071918885
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.03097158492521781,-0.008005381855401061,11,0.39285714285714285,-0.07628973825686096,0.01053063056746626
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.005125992480470072,0.019772234731968305,3,0.5,-0.08189963718525084,0.05000285991001575
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.01612170320964388,-0.007832233699014104,8,0.4,-0.07221462803661621,0.029820289958873644
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.04110901918543154,-0.0064868040983654535,6,0.42857142857142855,-0.09273198414831685,0.006719538283539681
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.02476184216989152,-0.008245323350513312,6,0.4,-0.09839581312618402,0.03840952029885273
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.02771224738108138,-0.005208167836442096,8,0.42105263157894735,-0.06902435756304988,0.008508135784431055
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,all,34,6699,-0.027377300901570527,-0.005709059909062716,15,0.4411764705882353,-0.06679355575758411,0.006239995799734962
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.030524499947916173,-0.005709059909062716,12,0.42857142857142855,-0.07138506814129322,0.008112670337352506
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.012690372018624213,0.013773303570059722,3,0.5,-0.09449446743458899,0.044540253755192515
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.015173960899695202,-0.0003549835013189409,10,0.5,-0.07282556226021734,0.0302512597816291
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.04481064376139243,-0.012959150587081657,5,0.35714285714285715,-0.09773104929724688,0.002603023958216853
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.025869141916477892,-0.0032365940369616653,6,0.4,-0.09884157561145987,0.03585568866003368
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.028567952731906827,-0.008606763370300974,9,0.47368421052631576,-0.06776784210071064,0.007120974336520672
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,all,34,6699,-0.03123736280420905,-0.007147146092994848,15,0.4411764705882353,-0.07018694679648267,0.0027742549684326955
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.03515320569437328,-0.007147146092994848,12,0.42857142857142855,-0.07868146041209502,0.004362801200097473
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.012963429316776007,0.011547183596750013,3,0.5,-0.09514776624384713,0.04419906902974557
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.021567006661309458,-0.006177218214719997,9,0.45,-0.07254822785640881,0.024103057146808406
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.04505215729406562,-0.008918236383207982,6,0.42857142857142855,-0.10167373998427043,0.0015173316433044746
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.03072205975073089,-0.008389047969896896,7,0.4666666666666667,-0.09850172328513708,0.03701936182653156
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.031644181004323396,-0.0059052442160928,8,0.42105263157894735,-0.07160192902902265,0.0014639736589717822
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,all,34,6699,-0.017371637744052995,0.004414984703608071,19,0.5588235294117647,-0.05131438910960205,0.013300006096417804
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.02106411405314639,0.004414984703608071,16,0.5714285714285714,-0.05928049769892007,0.014539209266225877
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.00014008163495046744,0.011560857435652383,3,0.5,-0.06758856484720448,0.053605663357534604
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.0016607560403675101,0.008621026717257174,13,0.65,-0.04452023493332801,0.036408699762467356
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.03981575446360367,-0.015670596180382898,6,0.42857142857142855,-0.09428078634696256,0.011072469349075765
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.00661818665776462,0.008550514929313247,10,0.6666666666666666,-0.06352252441953495,0.04402538297160775
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.02586120439112276,-0.005124807507547138,9,0.47368421052631576,-0.06468792819422253,0.010628044502974181
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,all,34,6699,-0.026398077147506055,-0.0063657141245320875,15,0.4411764705882353,-0.06258673391901641,0.006735388798325938
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.030795532922256903,-0.00796936839793784,12,0.42857142857142855,-0.07752970506891563,0.009179152857484937
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.005876616865335434,0.00953610468272953,3,0.5,-0.07697564725973526,0.04953801800198959
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.014991925320827285,0.0017011937765944798,10,0.5,-0.07138893198188667,0.031032536682210465
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.04269257975704716,-0.009372202089069304,5,0.35714285714285715,-0.09316172399279571,0.0045676475625671085
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.02157304750026549,0.004718236054538444,8,0.5333333333333333,-0.10287063674017316,0.04231974865929649
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.030207311079538085,-0.008606913454021647,7,0.3684210526315789,-0.06959583804458967,0.004123280954786765
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,all,34,6699,-0.016635597883277214,0.00453690026376001,18,0.5294117647058824,-0.0530564685634604,0.017103207212888487
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.019154189734605094,0.00453690026376001,15,0.5357142857142857,-0.05740541991701536,0.016630483961825065
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.004882169243747107,0.010912649224651405,3,0.5,-0.0751471955184458,0.04983989478539957
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.0013362290456778087,0.018646883990442065,13,0.65,-0.045277871733815006,0.039596688320626315
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.03849183907984779,-0.014845879075763221,5,0.35714285714285715,-0.09247861330810773,0.011516914982781587
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.00545081702197208,0.016307364429592963,10,0.6666666666666666,-0.06060902509730896,0.04868664242344372
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.02546568803693916,-0.011089001767716794,8,0.42105263157894735,-0.06549378492160825,0.011677107227020587
A2_vs_B0_trivial,A2,B0_trivial,all,34,6699,-0.31920442041437075,-0.2583693459062024,8,0.23529411764705882,-0.4719929337222043,-0.15851760287622513
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.9,28,3274,-0.3072384105355294,-0.26087729539433424,7,0.25,-0.46598242225836756,-0.14170811386771665
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.9,6,3425,-0.3750457998489638,-0.23079400128705832,1,0.16666666666666666,-0.8101246261593947,0.03174663815762078
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.8,20,2075,-0.24593649097108203,-0.23269495689062233,5,0.25,-0.4315265174015489,-0.06738913353518133
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.8,14,4624,-0.4238728910476404,-0.28492415217845324,3,0.21428571428571427,-0.6978613448559946,-0.14248626513035773
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_lt_0.7,15,1637,-0.1754379289209032,-0.09928802536158132,5,0.3333333333333333,-0.38560742945035853,0.030753853556604836
A2_vs_B0_trivial,A2,B0_trivial,max_train_tanimoto_ge_0.7,19,5062,-0.43270428211973994,-0.3109940760973069,3,0.15789473684210525,-0.6367868808871995,-0.2207028531139856
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,all,34,6699,-0.13267687465525113,-0.09527961380654854,12,0.35294117647058826,-0.19987790201087297,-0.0627441005284013
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.9,28,3274,-0.1263644327477243,-0.09527961380654854,10,0.35714285714285715,-0.19408993569490032,-0.06385021961737622
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.9,6,3425,-0.16213493689037647,-0.13741380700784173,2,0.3333333333333333,-0.39681323802705076,0.0717457397270417
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.8,20,2075,-0.11388411264442552,-0.08555994694504575,7,0.35,-0.19015639096117556,-0.03814323575021106
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.8,14,4624,-0.1595236775278592,-0.1301817646272142,5,0.35714285714285715,-0.28631494858408285,-0.025517711085926334
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_lt_0.7,15,1637,-0.11256697400429513,-0.04802534135610556,5,0.3333333333333333,-0.20700873937859715,-0.02685483273434684
A2_vs_B1_ridge_A2,A2,B1_ridge_A2,max_train_tanimoto_ge_0.7,19,5062,-0.14855311201126908,-0.19229112177917135,7,0.3684210526315789,-0.23887446647002375,-0.042606039263222636
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,all,34,6699,-0.1622593018388223,-0.12403906894525094,4,0.11764705882352941,-0.2251152202702617,-0.10136327427165366
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.9,28,3274,-0.16597510734847012,-0.13494113140516156,2,0.07142857142857142,-0.22400093539592605,-0.10755566331971061
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.9,6,3425,-0.14491887612713264,-0.09352692429946922,2,0.3333333333333333,-0.3462994477247245,0.04882701635488866
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.8,20,2075,-0.14991421510626265,-0.13494113140516156,1,0.05,-0.21228430212807792,-0.08466469809963108
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.8,14,4624,-0.1798951400281932,-0.10288903674107773,3,0.21428571428571427,-0.3023267013582551,-0.06796973053615579
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_lt_0.7,15,1637,-0.151427228746779,-0.13142348964353343,1,0.06666666666666667,-0.24374768932643712,-0.06885395614421005
A2_vs_B2_ridge_A5,A2,B2_ridge_A5,max_train_tanimoto_ge_0.7,19,5062,-0.17081093849043544,-0.11665464824696845,3,0.15789473684210525,-0.25625790461196996,-0.08820770737727587
