exp_id,Extractant_Name,Extractant_Concentration_M,Acid_Name,Acid_Concentration_M,Solvent_Name,Metal_Name,Metal_Oxidation_state,Metal_Concentration_mM,Phase_Modifier_Name,Phase_Modifier_Concentration_M,Holdback_Agent_Name,Holdback_Agent_Concentration_M,Extractant_SMILES,Extractant_inchi,ini_comp,Acid_Concentration_Organic_M,f_Solvent_Name,f_Metal_Concentration_mM,DOI,entry_author,addition_date,obsDvalues,obsDvaluesValue,obsTotalEnergiesUnit,obsTemp,obsTempsValue,obsTempUnit,Contact_Time_min,Shaking_Time_min,Radiolytic_Dosage_kGy,comments_obsType,comments_description,volType,volValue,thirdType,thirdValue
2510,TODGA,0.2929 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,25.5393,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2511,TODGA,0.5051 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,40.2321,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2514,TODGA,0.1 M,HNO3,0.9871 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.1581,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2515,TODGA,0.1 M,HNO3,0.495 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.0222,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2516,TODGA,0.1 M,HNO3,0.2937 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.0088,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2517,TODGA,0.1 M,HNO3,0.1953 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.0066,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2518,TODGA,0.1 M,HNO3,0.1022 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.0064,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2520,TODGA,0.1051 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,3.7302,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2528,TODGA,0.1973 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,13.3796,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2529,TODGA,0.0058 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,0.0089,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2530,TDDGA,0.0116 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,0.0162,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2531,TODGA,0.0052 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,0.0071,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2539,TODGA,0.1 M,HNO3,0.0905 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,0.0064,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2540,TODGA,0.1 M,HNO3,0.1877 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:29,Distribution Ratio,0.0067,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2541,TODGA,0.1 M,HNO3,0.4738 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.0228,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2542,TODGA,0.1 M,HNO3,1.034 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.1601,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2543,TDDGA,0.1927 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,11.1645,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2544,TDDGA,0.1003 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,2.5354,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2545,TDDGA,0.1841 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,9.7779,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2546,TEHDGA,0.2002 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,34.3042,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2547,TEHDGA,0.0212 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.0126,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2548,TEHDGA,0.0296 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.0368,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2549,TEHDGA,0.0496 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.1661,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2550,TEHDGA,0.0686 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,0.7062,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2551,TEHDGA,0.0992 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:30,Distribution Ratio,2.8265,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2552,TDDGA,0.051 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:33,Distribution Ratio,0.4922,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2553,TEHDGA,0.1449 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:34,Distribution Ratio,9.3252,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2554,TDDGA,0.0197 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:34,Distribution Ratio,0.0504,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2610,TODGA,0.1 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:39,Distribution Ratio,3.5126,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2625,TODGA,0.0511 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:41,Distribution Ratio,0.6954,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2626,TODGA,0.0196 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:41,Distribution Ratio,0.0654,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2627,TODGA,0.01 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:41,Distribution Ratio,0.0176,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2628,TODGA,0.0051 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:41,Distribution Ratio,0.0073,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2652,TODGA,0.2012 M,HNO3,3 M,n-Dodecane,Sr, , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI:10.1080/07366299.2013.800431,Aurora Clark,2024-12-16 21:51:42,Distribution Ratio,13.0608,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig6 nan 0.0 extraction:nan,,,,
2752,TODGA,0.203062 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:48,Distribution Ratio,13.6287,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2767,TODGA,0.0994069 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:49,Distribution Ratio,3.8897,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2768,TODGA,0.0199715 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:49,Distribution Ratio,0.0669,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2769,TODGA,0.00992038 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:49,Distribution Ratio,0.0182,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2770,TODGA,0.00530849 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:49,Distribution Ratio,0.0075,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2776,TODGA,0.0495879 M,HNO3,2.9 M,n-Dodecane,Sr, ,1.14 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,doi:10.1016/j.aca.2004.09.023,Aurora Clark,2024-12-16 21:51:50,Distribution Ratio,0.7481,-,Temperature,25.0,C,- -,50.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2975,TODGA,0.0049 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,0.0079,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2976,TODGA,0.0095 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,0.0224,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2978,TODGA,0.0501 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,0.7718,-,Temperature,25.0,C,- -,32.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2979,TODGA,0.1012 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,3.8681,-,Temperature,25.0,C,- -,33.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2980,TODGA,0.2009 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,13.7246,-,Temperature,25.0,C,- -,34.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
2983,TODGA,0.0182 M,HNO3,2.9 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1080/18811248.2007.9711301,Aurora Clark,2024-12-16 21:52:07,Distribution Ratio,0.0794,-,Temperature,25.0,C,- -,31.0 min,,Comments,fig2 (II) – assuming 100ppm 0.0 extraction:nan,,,,
3052,TODGA,0.197 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:11,Distribution Ratio,1.7354,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3053,TODGA,0.0202 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:11,Distribution Ratio,0.1065,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3054,TODGA,0.197 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:11,Distribution Ratio,0.959,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3055,TODGA,0.1601 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.7254,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3056,TODGA,0.1215 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.4609,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3057,TODGA,0.0803 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.2294,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3058,TODGA,0.0403 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.0751,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3059,TODGA,0.0202 M,HNO3,3 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.0193,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3060,TODGA,0.0189 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,,,,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3061,TODGA,0.1258 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.4773,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
