extractant,target,cell_mean,cell_pooled,cell_pairpooled
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07308b2583d8c4cd,0.1527786081829732,,0.16678671187582178
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07f266b8e7152849,0.5930516587823128,,0.5995851380333536
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,084576c4c03d3466,0.40248799984695544,,0.5133431367571787
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,08c04f254321daed,0.3507249025580593,,0.44374790705326617
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,0.20209851495708184,,0.3346225049184349
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0a152227108b8080,0.1604567178054222,,0.16804699582113058
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0c8dfe9e52efea32,0.5836018533396758,,0.5836018533396758
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0e9aecd4edb08739,0.3310581986555091,,0.3715420266061161
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0ecd4ac4bf29bfb9,1.2889475204462815,,1.2889475204462815
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0f38fd2187cd586a,0.09609927774835664,,0.09609927774835664
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12aa9245de21a311,0.1254954753040636,,0.13980236772119303
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,0.25253929799168456,,0.3609306239877139
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14c81e86e596e17b,0.36695007811907104,,0.36695007811907104
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,152fe9af83f615b7,0.21492198224253897,,0.21492198224253897
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1531b6ddd3ece892,0.5095942744231114,,0.5095942744231114
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,15d9f57efc2109b2,0.30375532381522763,,0.30627314548893597
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ae066ee87478b63,0.14107291318556645,,0.1964988443693131
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1d1d29abd9feee01,0.4608194548143846,,0.47568378362614266
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,0.2201385003940789,,0.33947240369579895
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22146f154f5452a4,0.27889066461123246,,0.36583056503737826
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22e6722fa25f0f33,0.09899884517202454,,0.09899884517202454
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2395ee06cb8f62e4,0.12895561927315885,,0.1429971978848278
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23c2e4b4e083bf41,0.2758408439263056,,0.2758408439263056
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,24bf78605a7f0d14,0.08795232546230464,,0.08795232546230464
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,258319f8cf1775bd,0.30424228953671,,0.37607836303973063
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,260b9aefd9095405,0.4615082129658785,,0.6632412311080964
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27ba9ec8c5c1679d,0.08630196108475163,,0.09653245705881337
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27dac1aeb58ec2cb,0.215714130779887,,0.34880586701755717
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,29a2dce9745c7f69,0.08263169764104882,,0.10227378052691768
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0.25426634152700406,,0.3676732242019856
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2e2178a0708ace3c,0.3261604300565332,,0.3417102893993762
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2ff88a5f6fb6d0e9,0.3882812971438493,,0.4149829147896393
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3069581a1411c359,0.18566894313651955,,0.18566894313651955
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32442e4168bf1ab2,0.19146801363761917,,0.19146801363761917
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,0.37709203137601455,,0.42390512302427713
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,33dd4fb571535d39,0.3781541937571513,,0.4272875568260217
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,354fe634113a078e,0.11833278354383808,,0.17598067897647812
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,37eb96b580471a48,0.325746246147639,,0.4740356500714656
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,38f978381235fa0f,0.21337526313284758,,0.21337526313284758
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,39d3ae4f08f0d5ec,0.10661486983575726,,0.10661486983575726
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3ab42c60b155d54b,0.08205485434545577,,0.08205485434545577
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3f970389a16936b0,0.2817904649925391,,0.284224246480463
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,405c419d213255a8,0.6184305722363729,,0.5988129955546647
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,430134a653758ce5,0.3268007979796055,,0.40144250615747423
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4348c0181a7fb6a9,0.20101319350874064,,0.22038480419472836
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4530a24acedc122d,0.05692362414783424,,0.05692362414783424
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,478c3b52611a0cbd,0.07053779538581537,,0.08216337831309423
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,0.3064059669784696,,0.3874775417978282
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,48baeebc441c0964,0.4224056733855741,,0.6337512882556943
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,491a11bbcf7316ac,0.31806719885820156,,0.31806719885820156
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,497c56cf4bb6611a,0.9579735490563273,,0.9579735490563273
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,49d8fec581f11a1b,0.06415846763559635,,0.06415846763559635
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4b954c190b025231,0.12882267390450625,,0.12882267390450625
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4c356ac82685bc22,0.3996639356601813,,0.39330113269450423
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5481e24299d25612,0.08231734944456102,,0.08231734944456102
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,55bd7b92214b4418,0.4479148742134622,,0.6914764524852396
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,566a8c43ddcbece4,0.12413041880318658,,0.12413041880318658
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,590ee18b85260498,0.17137728214532919,,0.17137728214532919
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5c3c61f9e9a49367,0.13020223694153815,,0.1514260712024155
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5df28757679cae26,0.4382438877717485,,0.5286070026605912
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5ecd5d29fae16278,0.3952707560016982,,0.3952707560016982
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,0.4560023776591205,,0.46874874515801085
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60eaef2e90387f04,0.1076973001338402,,0.1076973001338402
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,62607940a098ba04,0.2665240448145759,,0.41732891935374766
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6284e51a92450ff1,0.12456539294764048,,0.13300865185526195
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,63e05c745b39b25c,0.3447529846818768,,0.3447529846818768
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6488e219e288487a,0.42237860426080887,,0.4522523245555939
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,64c611b30ca8ba77,0.40641609645117893,,0.5095331471421901
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6514717fd97a63b2,0.26593435717271147,,0.26593435717271147
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,69e195a80b7d4973,0.10582577196173815,,0.11251852582136383
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6cee88301287bd45,0.6311454192697349,,0.6748319835455862
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,75aae14ed0f55590,0.22353053237303416,,0.3603669206574483
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,79d8f74457709963,0.2832004165970528,,0.2832004165970528
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7a309c8298db1979,0.5165591172173007,,0.5165591172173007
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bb5ec1010ef08b4,1.2402936580812802,,1.2402936580812802
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bcc49d3346d5a47,0.33257949031572265,,0.384059831162926
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7f5406552bbba735,0.33469748140915545,,0.36417741665845466
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,80726b41095fe6a4,0.5980968167574112,,0.6217614357810798
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8277f2b9e9f965fa,0.2543677560727346,,0.338286638522463
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,89a2a9e8ba87e99e,0.10184383486689799,,0.09897236866250664
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8a5480f4c0ec7738,0.11986502968526944,,0.11986502968526944
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8af48925d3a43351,0.5045571491271332,,0.5630927225356025
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8d45ecdd34fd5e01,0.07989055999751891,,0.07989055999751891
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8dcd9e7787055e69,0.10756968961167107,,0.10756968961167107
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8f1b939eaa272815,0.21046816000187216,,0.34832930342571045
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8fb7e7e0342b2039,0.07302618859170112,,0.07302618859170112
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94001676fbdcec6a,0.11818453257558556,,0.11818453257558556
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94b61f812fd04ae1,0.3967987316365514,,0.3967987316365514
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9581b7e59a4fde6b,0.34507350514977486,,0.34692270245568185
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96048bf491b8182c,0.12395820056266575,,0.12395820056266575
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96867429887d5f2b,0.09048090128854537,,0.1119601583398641
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,969dd6704f8fe61e,0.311205586421887,,0.33254518297067853
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,99b0e9e1b01ed092,0.1696942472552197,,0.1696942472552197
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9c6851ce5dc22a05,0.3093749572793647,,0.3093749572793647
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9f79dc8e188218c9,0.2589462991648165,,0.2589462991648165
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9fa143d673f003c5,0.17731503980647612,,0.17731503980647612
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a05f6146165f6248,0.05976676332141257,,0.05976676332141257
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5aca35a0cadf96f,0.08582658944215266,,0.08582658944215266
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5f895ea5f21c7c6,0.059737369961949276,,0.059737369961949276
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a978e980884d447d,0.14037803577990246,,0.14037803577990246
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a9cb3ebbf14bf055,0.27535511753373443,,0.43922080394206087
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,aaa0149134925bf9,0.12754174487777203,,0.14347328499763634
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ab8854b327c314cc,0.36361888704263967,,0.42826606513729115
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ad437829e7500cdc,0.1968233726618635,,0.2149489529438743
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,adbb998b58b05ba5,0.1920730155051685,,0.1920730155051685
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,0.3136717141921414,,0.4425121414052772
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0550b120cab19f8,0.22631636627130378,,0.26374144195665844
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0cdf84d11493940,0.400510598530969,,0.49331776996266347
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b140586b970b08e2,0.09453732922690913,,0.09453732922690913
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b1583a60dbdcf380,0.5605708459944526,,0.5605708459944526
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b4fc1c58dae55cf7,0.31601191091078484,,0.37395969638846716
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b8ff7dd7bbffc321,0.10972991663428174,,0.10972991663428174
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ba23ebfd4dec23af,0.10594342521719305,,0.1280420354173958
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,baac592a9be0ecbc,0.37634713576370815,,0.37634713576370815
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bad44c25ba1e0e47,0.10794850972135496,,0.143014933189828
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bbf8561763b5fe90,0.2935534965606726,,0.2935534965606726
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bc71259110d506f1,0.07304771422830728,,0.08634753436486342
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bce6d77fae97e9e6,0.7066516556509146,,0.7626072158607089
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bd881878983afa89,0.41423493254259647,,0.44632753537811864
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,be97fe183683ad4a,0.2933405375789779,,0.3691441851674086
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c06060f01ef3c33c,0.0987252199162509,,0.11695977387905768
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c093459038ad6cd5,0.12824039774523757,,0.12824039774523757
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c0e9076f69d33056,0.32170567616433243,,0.38350382834169133
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c1531bb6a4c0d5dd,0.3102659920898656,,0.3102659920898656
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c41d53a5c2625ad2,0.5986610855190294,,0.693956460191823
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c45da4f8ae11b5f9,0.17135300309816645,,0.17135300309816645
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c65334e8d3752fcf,0.24765406147917968,,0.2729953296275225
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,caae8f09ae6fe8a6,0.48344416197924556,,0.49129946280912545
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cb88f30f510766d7,0.11914169970785164,,0.13835958631246306
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cd3067ece810d420,0.3582013051189693,,0.41199823964330806
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d294b06ac73b17a1,0.628421313101249,,0.8377014814867341
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d39be844f6c19a24,0.11459837393705576,,0.11459837393705576
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d4b5d2329ee89d8e,0.13813304522545558,,0.15151190400688322
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d52651311f410143,0.37510717971099083,,0.41473897142882327
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d53530d6840d94f0,0.1408189168375965,,0.156083684973006
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,da1466fd10c76caa,0.3429738344277252,,0.33163708887989884
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dea5592aab4c6cf0,0.455004056926721,,0.46801175004244755
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dfe8526ff61dd220,0.11552810587707149,,0.11552810587707149
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e0e5be665a068d70,0.4004943643621534,,0.4728700930803193
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e3d66fb2c7ee2b84,0.1367247824784839,,0.1367247824784839
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e43827453c7e2411,0.10813117290333463,,0.1274405730977422
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,0.3720990090973203,,0.5539867609801471
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e4e934e4aa6ddbdc,0.14037994613066948,,0.15048861968902127
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5a1360bc75a4ef8,0.09805526255635151,,0.11256787011234642
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5fea5a198d61ae9,0.23204373166230874,,0.23204373166230874
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e6726c67347a268e,0.08149104534068619,,0.08149104534068619
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e83d4c4ecf844dc8,0.08622571591592226,,0.10002010470621184
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e9c503b9e624ab1c,0.1725208181929787,,0.1725208181929787
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ebc272cce63b19b5,0.1220298377286997,,0.1258338016922025
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ed6d5074650c9b8b,0.6911622653508571,,0.80133899259758
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ee4424ee933309ba,0.10483545321807419,,0.10449400977730643
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ef9024103123aa88,0.10798411187720408,,0.12577131951424206
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f05d823b963a6c6e,0.44098750708489326,,0.5072179369527671
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f11938d8b12f2f1b,0.22183280112669912,,0.22183280112669912
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f3f59bcc6a57bf85,0.293997899005726,,0.300807508512959
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f45cda7484a41d88,0.26358931697922633,,0.3622056007554653
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f4f56d69fbd053d6,0.4399222135522219,,0.45904884233424215
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f547ce1a9dc13fd7,0.6708674452798379,,0.6708674452798379
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f646cbd900a6ac93,0.5361133983202808,,0.545298331234653
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f863fb3745a236ed,0.3629718726074503,,0.39906811887874816
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8b348637519af6d,0.09999035347071937,,0.13823078426340538
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8ed87d3cf7f4281,0.4382438877717485,,0.5286070026605912
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fab613e45cd89915,0.33439901630275043,,0.35644010744782273
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fadca46ff2b140c2,0.10303892720034649,,0.14582929441572434
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fc75ac98d4051976,0.049612873533686326,,0.049612873533686326
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fe998c00ebf02b5b,0.10665666911165222,,0.10665666911165222
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,001f596e6e90825f,0.36377996461110973,,0.36377996461110973
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,4ab68efc604014ca,0.36377996461110973,,0.36377996461110973
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,12a3128354fdff0d,0.22012548266666668,,0.22012548266666668
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,f9634fd0d4f54298,0.22012548266666668,,0.22012548266666668
