cell_id,extractant,n_metals,amplitude,curvature,curve_sd,r2,r2_linear
d294b06ac73b17a1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.15835388869817368,0.41804894604057663,0.3658596023716958,0.9470651407510844,7.390198970169681e-05
48baeebc441c0964,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.19148312556231467,0.15233300259762783,0.2507219152518229,0.5573544753369291,0.28960783938102963
260b9aefd9095405,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.2716965530116667,0.2890200532687478,0.3041405583097674,0.9471353574689786,0.2921555861685736
8f1b939eaa272815,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.7107202454958743,0.02863944700274146,0.7156302539241847,0.9581948605232554,0.9570332180511061
e44232cadf8273f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.8903405022808645,0.2633992120610319,0.8350481378632484,0.9729655235965403,0.9008005377827151
2c1daccff16e80f6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.8140292219997192,-0.06567773966805601,0.8529921064477856,0.9704094668790915,0.9661094814614878
097373dc643a54b1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.7447388353665281,-0.015820048878566695,0.7632275636728166,0.9675272376211778,0.9672156155852012
430134a653758ce5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-0.5868164537323857,0.041735207868626056,0.3499643771167034,0.9890264940845469,0.9876782435098292
aaa0149134925bf9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-2.1765995750530593,-0.9173691370265109,0.16973337580065484,0.971134189903283,0.7923853357977013
b4fc1c58dae55cf7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-0.8701494600112603,0.1493775351358606,0.4158172949714057,0.9895712567335938,0.9773369712091111
fab613e45cd89915,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-0.9449915061693492,0.15178084614912513,0.4337280644931488,0.9918126283857684,0.9781291783324075
4c356ac82685bc22,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-1.1047854806845572,0.1400669118497908,0.5528675695485035,0.99903548425691,0.991084171756164
d53530d6840d94f0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.5983396248588109,-0.6929119030708792,0.12851059021756545,0.6946911653984618,0.5371560219962497
5c3c61f9e9a49367,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-0.9088315670662175,-0.2583431195753185,0.14663125585140024,0.9238378832907899,0.9092398912576958
ef9024103123aa88,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-1.8118343851452607,-0.7467696394385934,0.14872580136819827,0.9771655841398167,0.8228924918625417
c06060f01ef3c33c,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-1.0385213206182065,-0.34404031284864933,0.12751649593751826,0.9732261578971915,0.9286835704172417
c41d53a5c2625ad2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7,0.05381524768020284,-0.03611866039146953,0.1959377713042768,0.00402047023239005,0.0007498178255941346
55bd7b92214b4418,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.0547848832922849,0.022467500229034883,0.051941882750565195,0.9351935998347995,0.799488944638257
27dac1aeb58ec2cb,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.6219975328135842,0.03437366724101176,0.6231683364149724,0.9579910102769156,0.9557842173090495
a9cb3ebbf14bf055,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.9264531387064654,-0.16247137619447782,1.003905193608989,0.9851588114061356,0.9661616405951171
62607940a098ba04,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.8966991007081567,-0.16317006649567056,0.973765573070945,0.9867908280793948,0.966425436734003
f8b348637519af6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.4305685559463481,-0.6241172810449583,0.25810157201009704,0.9965427206102452,0.8481175977782038
cd3067ece810d420,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-0.2924824269678854,-0.05443874892925296,0.23351728125322055,0.9554937722172471,0.9519230068816479
f863fb3745a236ed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.3542724193634845,0.22291922271116305,0.5382229800012726,0.9759816100580389,0.964710838260935
354fe634113a078e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.6721152523843705,-0.6952728573153546,0.3193762713784023,0.9947688567939568,0.8744699837909718
bd881878983afa89,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.9623190426253283,0.46081118628148543,0.6269238054909845,0.9925113280246239,0.9570136788121533
cb88f30f510766d7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.1060094016978497,-0.46123099949904056,0.21037774215044877,0.9964341775582112,0.874424663187647
f05d823b963a6c6e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.4387300893461468,-0.3346298010105793,0.1521676354389816,0.9344751458473335,0.6167381861889034
bad44c25ba1e0e47,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.3981516149835749,-0.6372059985522207,0.24105984946685347,0.9782804715241271,0.8009161549782988
0e9aecd4edb08739,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.5828977937260513,0.39318917020216726,0.48524814765522345,0.984953854208041,0.9418160125823801
fadca46ff2b140c2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.4614368772695068,-0.6133305646729369,0.2760266332540815,0.9961681943434957,0.8708415129619956
33dd4fb571535d39,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,0.07317589492028494,-0.262529604543357,0.26496768811896876,0.9474539929393049,0.8829548676109065
1ae066ee87478b63,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.806104981927863,-0.7691428178771897,0.339277442754279,0.973629418188359,0.8431745450775319
2ff88a5f6fb6d0e9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.7754819924084195,0.40621646670318623,0.5770454408917336,0.9973142316356537,0.9647547029352523
01ee039385fc7c75,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.0578406124410418,-0.5242935539145741,0.1718613391340465,0.8767974672158799,0.6405599040456703
60987e3ba2606ed9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.346215175725389,0.12887255782149443,0.6305077349503505,0.9955400458302082,0.99279516718452
13a35b2f0047182d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.577030183548337,0.04707813367296143,0.5739193851259763,0.9136948158181184,0.9084391655919326
1ebc2c5cdec573d0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.6769224157130384,0.030071502025453056,0.6722797222426182,0.9386683328560051,0.9371055451535857
481ba480489b2751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.8133209419638567,-0.0889937485475294,0.8575443581881231,0.9387002673798153,0.9302883387454556
32de9d815d2846a5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.5417646368049122,-0.30554373485167485,0.7005706333084071,0.9828230992331816,0.8342525680756017
af1d270486f91d93,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.9532728334412692,-0.18153259515332898,1.0170963196062357,0.9863850746870322,0.9615036734901691
969dd6704f8fe61e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9,-0.8252642743376644,-0.14628160942943458,0.8053467651256084,0.9763808497770317,0.9586329965317237
6cee88301287bd45,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,-0.5248873707351878,-0.37105693145293717,0.9501758485786527,0.9024614412747309,0.8507037581483214
08c04f254321daed,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9,-0.8706140136092355,-0.050673058164925955,0.9125642435086234,0.9607231175607492,0.9579577872013539
6488e219e288487a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,-1.0075285938377987,-0.38457894847941365,0.9367408394347998,0.9939980166911395,0.8892541896917725
084576c4c03d3466,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.9649363897165623,-0.2838686518686572,1.0813140477670962,0.989012238418789,0.9351826638679607
0656e632ce1a7169,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.5918442470037171,-0.3821151573298086,0.8234821356962945,0.9819186116960977,0.8197672726004634
b0cdf84d11493940,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.7634128558067873,-0.3489823637452647,0.9471442344113353,0.9873631849609995,0.88889513633794
64c611b30ca8ba77,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,-0.39251714966759865,-0.30329425121695125,0.5854686628602941,0.9390051272088339,0.7443608409444623
be97fe183683ad4a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.4888796440319682,-0.11700262107725395,0.547156280142836,0.9392804564655086,0.9035648382302751
c0e9076f69d33056,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.4826701804900716,-0.16226644447730215,0.5691836328547377,0.9317843753556045,0.8683035739379225
ab8854b327c314cc,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.43398677865010565,-0.20756590851424933,0.5640262714009123,0.8889774017709426,0.7831975022515
e0e5be665a068d70,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.37855288377751695,-0.23048911084976617,0.5410522925349581,0.8435168896759723,0.7017704664006099
8277f2b9e9f965fa,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.6659583701454843,-0.012822828795002184,0.6818710073850103,0.9246156806787555,0.9243394620247279
258319f8cf1775bd,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.7755856305479105,-0.13388048505877403,0.841263086978426,0.9387058568798915,0.9189242915454686
7bcc49d3346d5a47,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13,-0.7146913376544237,-0.22026319411224216,0.8208274504768042,0.9548746811934523,0.8986314984635297
5df28757679cae26,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-0.26752260847420145,-0.027573123776915787,0.26935828237286796,0.9586627239566116,0.9486584323994772
f8ed87d3cf7f4281,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-0.26752260847420145,-0.027573123776915787,0.26935828237286796,0.9586627239566116,0.9486584323994772
0a152227108b8080,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8,-1.0638705095018532,-0.5281632609847489,0.17301253230965996,0.8709009623206089,0.6343430100938188
dea5592aab4c6cf0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,-1.3382326783597627,0.12554765282129288,0.6295586617812001,0.9955912479462002,0.9929783173285613
a3bc2e7b55a95970,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,8,-0.09498504297655522,-0.256087014593859,0.15435930570034465,0.623578924270588,0.5537129399144217
2cf8480c768c5553,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,6,2.052625148422532,-0.6661812192740615,0.47198931051536736,0.9899578455471618,0.8590687298325792
ac87efdb82643345,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,-0.36869968072138354,-0.3413925077078206,0.5831519007357087,0.9704065145545697,0.7218270822270582
bc9a63898c4a9f31,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,13,-0.1384163389590507,-0.09041397236207385,0.2140880554769206,0.8271995697866578,0.7037354599263007
cf940348affe2b22,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,-0.06565916052036953,-0.09408677373423034,0.1519645935707052,0.7161888138782322,0.4381579948593788
e5564b444fdaf53f,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.32033716313510374,-0.16754049259882559,0.34665099862996085,0.7239314489960206,0.554507314326449
4ab68efc604014ca,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,9,0.17046253792235777,-0.053995034111565865,0.3091274459096597,0.2984941316550731,0.2801642591847241
001f596e6e90825f,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,14,-0.04589826814473073,0.09013269097950351,0.11942708648809999,0.4239642361393021,0.010841010687839936
f9634fd0d4f54298,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,13,0.09418136401947513,-0.18461820785486968,0.15133413347890218,0.910363600453089,0.0006456882976396683
8dbcbd7ca36dfcac,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],14,0.21152018621889537,-0.13799722860370864,0.22720871047432717,0.7652240350485879,0.49767007282656495
8af24844744ac7f2,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],14,0.382239714342109,-0.3702971019892128,0.4131981783416993,0.9333952024978835,0.3508837859299687
69c48d6302dc0419,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,9,0.13989741401960865,-0.031737754553648925,0.16145695953014547,0.32816461032492283,0.31179006066846615
2ce4216d747e06bd,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,14,-0.8897948226168735,-0.21904150336797312,0.9972935407189268,0.9831847969259625,0.948196127905931
b5e24d8ee05b0308,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,14,-0.9443547920354974,-0.19245797975459644,1.0370905130870711,0.9843574766718017,0.9593793919846719
9556abeb71c0402e,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,9,0.12312800113224828,0.05920960374434936,0.24459321521351965,0.37211249354665255,0.3472796754536247
247f57741141188a,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,8,-0.2474608551290981,-0.07122758918915095,0.27096728839730416,0.9882814857412854,0.9223128007547408
62e7cdd6fa003391,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,8,-0.2474608551290981,-0.07122758918915095,0.27096728839730416,0.9882814857412854,0.9223128007547408
5148f598b8fefae0,CCCCCCOP(=O)(O)OCCCCCC,10,-1.676914807490175,0.5543170046375621,0.9404224179877095,0.9808919358212599,0.8789369815905294
933cfc281ff52df6,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,14,0.24383251184689403,-0.08171531854634587,0.23418245848359884,0.9194306736174008,0.8311188515013174
da6bc9ba440520e9,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,14,1.3761698209926319,0.2627423401405986,1.5009434476561487,0.9862767412187339,0.9640512135662122
b33dc03c40457417,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,14,0.520330311562166,0.3314030644199367,0.713042928004574,0.9707995974777369,0.8141236616049905
c950dc2982e96b83,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.3512318797630034,0.35942343631613916,0.5594342081309656,0.43994318762107953,0.12742371571580913
e750e112570d7faa,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.6141680513834391,0.06954270464930978,0.6028433866380128,0.937236675112048,0.9271614098691512
894c0f669179ac88,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.5560342317547512,0.1465565870348272,0.5476276681515928,0.8579065561241755,0.8036812194892765
ca1d836f90fd7326,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.6104479244914486,0.19357334142400123,0.5815808671137772,0.9001995141597134,0.8163243838156852
1d5bd9571e76b6b9,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.7011942378324434,-0.006357856999934519,0.7081961725804032,0.9720523865387002,0.9719913659074157
12e5b227c6778b31,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.659658649702932,0.07150717005915153,0.6434452118366795,0.9521953338154598,0.9428447576825641
cc0aa04a7d4e6736,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.6168566291856548,0.12070744508852072,0.5875352637565409,0.9468233451359968,0.9148665973507238
9d3ad92a7e474a02,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.783904421925032,-0.05551664311510918,0.8091326642752198,0.9825752414846549,0.9790109824075908
85c3345fc4f19f94,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,12,-0.7536269598126563,0.017467289772492234,0.7162286175278751,0.9642033671184306,0.9637452091351183
326289072f176f80,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.8042596894425944,0.16407493345398283,0.7903185700252693,0.8856428505393675,0.8530109449342139
9586db05ac5e234b,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.9095294638998892,-0.21120189544256562,1.0256656194600238,0.9630760725360162,0.9309730175651094
210a7fd223b28532,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.794171098884723,-0.06360278844846923,0.8228772038439615,0.9833676136205711,0.9788444261753783
dc13ffb6702915b0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.8581096574945302,-0.017387374419690182,0.866103161257599,0.9826650044825722,0.9823598701322784
b602105bc79ff59a,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.890368756628165,-0.2206743314655326,1.0021137086386913,0.9824509620295052,0.9457369396401584
7e60dab22fb414cd,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.9241813845874473,-0.1905370449781173,1.0178178527391504,0.9833847530030049,0.956852076726284
c6571910bb94ca86,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,13,-0.7256181716563006,-0.20480007411673617,0.8395464543397294,0.9634136004813261,0.918359627835564
62448b158626bc3b,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,9,0.13538411481004778,0.08312904902653685,0.26761535970339617,0.45344156129867774,0.41255184827924096
a726b022cfb7eec7,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,5,0.012583757728458378,0.13873273249085355,0.05585402134476016,0.6982165974810427,0.378814463040671
4e8be969a97aed3a,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8,-0.903197471211722,0.07218566182214692,0.7599277541779407,0.962657316531724,0.9585390724167037
a423fa7862a329ed,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8,-0.8712543061752667,0.08602833132896648,0.7191733584291999,0.9633498080881788,0.9568189442332333
bdb8b0e62f40bcf2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8,-0.8265421268414034,-0.05724959013173492,0.6680873933780698,0.8757156503006854,0.8735254757848848
d9a3a6a909e7df82,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,7,-0.7161853635267983,0.05693483158386137,0.6169008124112678,0.9880305753375658,0.9841465733657938
44ffaf6d189cbdca,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8,-0.23880115774601365,-0.041275747229123805,0.24923251758539672,0.9579748046169845,0.9317896256414253
60dbe004cb66ba19,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,14,0.1009423862571655,-0.00979785097704318,0.14456504349194504,0.45637674213205026,0.45304512038434874
15dc1799c184fc3a,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,8,-0.38922993754685425,-0.2511702455351271,0.04666390074706537,0.8408559279410577,0.10544411506856755
9d9213331ad7dd69,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,6,-1.0316695144903063,0.06099283822672796,0.5300021581685992,0.9757127486122562,0.9748426158927359
dccc576d9bc9c6e4,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,8,-1.317393218088721,-0.5984745686551719,0.22624173789417623,0.9942216733541092,0.8165974282825057
67e6ec7793b157fe,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,6,-0.5634606766760617,0.025911284858884553,0.2986416570667269,0.9696774800578365,0.9691828731088648
0566ed2ca037d109,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,8,-0.43856812347754137,-0.285732254407143,0.048663085738622734,0.975486202231877,0.10035020563084274
dacc5a494d43359d,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,6,-0.8333231352759205,0.10245080178391552,0.36828460659857304,0.9806447135812685,0.9755602319935383
507af5394b70a4dd,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,8,-1.0583689405630599,-0.5510445192803616,0.1510224263751462,0.9851439410834302,0.6471983474500433
c69bbc62cd828d2d,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,6,-0.8128738874418302,0.05309169622660037,0.4128869404524727,0.9715108014136647,0.9704244408337631
cc095c60c1836798,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,14,-1.1809079476878086,-0.491856804643674,1.4596282075664677,0.955005381401275,0.8726459225520566
a336d7efac6d497f,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,14,0.09604007634668739,-0.06421476014406613,0.10169875355356663,0.7931760693882925,0.5040021771269472
b6dd725c12a98df4,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,14,-0.17277905138859034,0.05588748786527621,0.19777165071396202,0.6488395817170511,0.5909204941218045
99a96142eb77b2ba,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,14,-0.05196998824294685,-0.04088777133465387,0.1259434639563819,0.360725690860906,0.28427943462650196
def49c5f51a54d90,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,14,0.23373584014105364,-0.048379727480005824,0.22719014044071714,0.9349162293547348,0.9020258799783527
3ca8bfeb40f3602a,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,14,-0.3487896981918309,0.2381257279216722,0.34309232502447856,0.9253559588604802,0.5759653346340878
13bdb1b842aedadd,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,14,-0.14303853574429568,0.2834679270557352,0.25215671645498205,0.9390827126088048,0.022466813501516802
cf100c942f2bcf49,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,14,-0.30632929194503145,0.049617361857159425,0.3195073682671301,0.8294715488944566,0.8119800835542863
f69839108b2c85f5,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,-0.32547195982719435,-0.24616493057914884,0.041616168893392216,0.9383468278107171,0.05020061121143993
406f42dfb5421781,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,0.7777735433548363,-0.4348436428379006,0.12056701722729281,0.9455964878068537,0.09093859743316823
61c102ab7cc7f620,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,-0.3952869338708346,-0.29693654555298665,0.05154322797279719,0.8807474140766758,0.038304702139361324
22e588a0e0c13f2f,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,0.8408512078951753,-0.5500180195497852,0.19634278252843837,0.9395811316939027,0.4239880960453164
ba30679f20d1f8ba,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,-1.1037142420894108,-0.6201277079027032,0.1408796746244918,0.9858979861306164,0.49406019673155865
