arm,seed,policy,form,lam,k,n_ext,n_rows,n_rows_free,n_draws,macro_mae,macro_mae_draw_sd,macro_mae_free,pooled_mae,pooled_r2,macro_r2_median,dispersion_ratio,sign_acc,reject_frac
A2_refit,104729,adjacent,affine,10.0,10,32,6362.0,5966.0,20,0.3013075063787953,0.0020830444123806327,0.3407070350409107,0.41066338686958226,0.3589347000407761,0.45010199342375856,0.7473641239089661,0.8564209368123231,0.0
A2_refit,104729,adjacent,none,0.0,0,32,6362.0,5966.0,20,0.32756879303072184,0.002673677248089793,0.3694724700894134,0.4298230097614405,0.3100148182853121,0.4105063865273806,0.7521404281170581,0.8492455202766426,0.0
A2_refit,104729,adjacent,offset,0.03,1,32,6362.0,5966.0,20,0.3345764622068178,0.01624850002559786,0.3664373442120927,0.4298116577451528,0.33341594114932255,0.35021185482783995,0.775766144442157,0.8285287645394529,0.0
A2_refit,104729,adjacent,offset,0.03,2,32,6362.0,5966.0,20,0.31319776012035383,0.01033895808316476,0.3490161937684077,0.4136270625364101,0.3666600971111891,0.42089499664169033,0.7592552475514461,0.8457167557371896,0.0
A2_refit,104729,adjacent,offset,0.03,3,32,6362.0,5966.0,20,0.3084914101767438,0.009163215695602607,0.3448444539039409,0.40684027808635503,0.38350120348273486,0.41028967724448046,0.7523698347765606,0.8482002514932411,0.0
A2_refit,104729,adjacent,offset,0.03,5,32,6362.0,5966.0,20,0.3010661864988079,0.006823701001065336,0.3391353117347154,0.40627171715654864,0.3783296654921307,0.44118979901340777,0.7518433559930532,0.8502514932411191,0.0
A2_refit,104729,adjacent,offset,0.03,10,32,6362.0,5966.0,20,0.2936568442810795,0.0027871612455344992,0.33374165789997473,0.4044213929175499,0.37843819813747104,0.44018671694439615,0.7518278816581119,0.8529864822382898,0.0
A2_refit,104729,adjacent,offset,0.1,1,32,6362.0,5966.0,20,0.33196923113998067,0.015340614195700498,0.3645405370250653,0.4281440794287496,0.3356404910788351,0.35710781973414774,0.7724146977958894,0.8309651053127947,0.0
A2_refit,104729,adjacent,offset,0.1,2,32,6362.0,5966.0,20,0.31295358874004986,0.010092874118103999,0.3490134456903224,0.4135844936931746,0.3658501022230136,0.42351030766647496,0.7584266716428476,0.8459918264696636,0.0
A2_refit,104729,adjacent,offset,0.1,3,32,6362.0,5966.0,20,0.3085273996142428,0.009020306278754614,0.34502890162093597,0.4069864265363208,0.382484264126896,0.4121180760573625,0.752002232327185,0.8486482238289845,0.0
A2_refit,104729,adjacent,offset,0.1,5,32,6362.0,5966.0,20,0.3012498747684836,0.006782893798452465,0.3393660960115594,0.40642396096153777,0.3776709311255018,0.4411684046593294,0.7516862519078606,0.8504243948443886,0.0
A2_refit,104729,adjacent,offset,0.1,10,32,6362.0,5966.0,20,0.29381549252897154,0.0027847857073329653,0.33392166255838207,0.4045295492191741,0.3780780725031318,0.4402771250590141,0.7517631709256618,0.8531358063502044,0.0
A2_refit,104729,adjacent,offset,0.3,1,32,6362.0,5966.0,20,0.32686974815487313,0.013400749501447413,0.36111155838652076,0.4250476500412743,0.3388115811962016,0.3792136924814697,0.7657073142036108,0.836466519962276,0.0
A2_refit,104729,adjacent,offset,0.3,2,32,6362.0,5966.0,20,0.31253741536395474,0.009468285481726357,0.349193538698228,0.41362711075910086,0.36347732620297324,0.42928755994888756,0.7565149620141346,0.8471235460546997,0.0
