arm,policy,form,lam,k,macro_mae,macro_mae_free,pooled_mae,pooled_r2,macro_r2_median,dispersion,sign_acc,reject_frac,n_rows,n_rows_free,n_ext,k0_macro_mae,k0_macro_mae_free,k0_pooled_mae,delta
A2_refit,random,affine,0.3,10,0.20009812668445534,0.2057451160016363,0.35466383608800656,0.41185582175981683,0.6907298804472605,0.8986080790183418,0.8591244891543539,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1282266100146358
A2_refit,random,affine,1.0,1,0.2789477663620946,0.2920819574985786,0.4142776499313948,0.340509251018833,0.4922596631803038,0.8028240556908258,0.8184831813895002,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.04188976851769349
A2_refit,random,affine,1.0,2,0.2596722187950086,0.2712369041073923,0.40004834453917015,0.37279493552261506,0.5266103821400409,0.8248336020887315,0.8196086136435083,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0627348219088798
A2_refit,random,affine,1.0,3,0.24492242697541208,0.25521173159422295,0.3817552135261593,0.41689928265646203,0.5468363357180437,0.8262176960684997,0.8401666142722414,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07875999442204917
A2_refit,random,affine,1.0,5,0.2275670299366725,0.23608203322879034,0.36756340019898276,0.44889947961621746,0.5731941679979288,0.8354771000886801,0.850597296447658,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09788969278748177
A2_refit,random,affine,1.0,10,0.20734849883142886,0.2143115289232938,0.3522275445361581,0.4717551791247659,0.621308106459285,0.8429191534885607,0.8574552027664255,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.11966019709297832
A2_refit,random,affine,3.0,1,0.279479607074075,0.2945458413730737,0.40246014968324484,0.36848594370162113,0.507311876797824,0.7548597664032559,0.8365718327569948,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.039425884643198406
A2_refit,random,affine,3.0,2,0.26333478209781813,0.27643917352368486,0.3916193623546575,0.39767498393679357,0.5315414400712672,0.7723582557578503,0.8343932725558,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05753255249258726
A2_refit,random,affine,3.0,3,0.25097681570247077,0.262826389008854,0.3790878897307647,0.4301455862502189,0.5453265308719477,0.7780040330958619,0.8460342659541025,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0711453370074181
A2_refit,random,affine,3.0,5,0.23659885623442262,0.24703794497425532,0.3661916901931982,0.46548416200482273,0.5634804508023723,0.7882336964383982,0.8537786859478151,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0869337810420168
A2_refit,random,affine,3.0,10,0.21855390494536656,0.2274590950551124,0.35354237742499317,0.4945148002705131,0.58832528396229,0.8000122632457444,0.8570732474064758,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.10651263096115973
A2_refit,random,affine,10.0,1,0.29360946569956103,0.31162230249966305,0.4097544527124558,0.3453467582661934,0.4971647817122188,0.7362171902677698,0.8475385099025464,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.022349423516609068
A2_refit,random,affine,10.0,2,0.2808856318906279,0.297145160383094,0.4001210170350462,0.3709903301136975,0.5136258856536938,0.7410947586094181,0.8475463690663314,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0368265656331781
A2_refit,random,affine,10.0,3,0.2699652969336686,0.2848991895571181,0.3905630948771873,0.39635389730841764,0.5262243927125355,0.7431434767994034,0.8516897202137692,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.04907253645915399
A2_refit,random,affine,10.0,5,0.255618440778642,0.2689418753429609,0.37702425330224404,0.4335180245832621,0.5429571340565321,0.7485916224427538,0.8571486953788117,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.06502985067331124
A2_refit,random,affine,10.0,10,0.23572981084590777,0.24711192885034014,0.3615457084502397,0.4761238499847626,0.5621913228466453,0.7604731720289852,0.859110342659541,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.08685979716593198
A2_refit,random,none,0.0,0,0.3133584583924029,0.3339717260162721,0.424853973264268,0.3062017989917094,0.48122235811910263,0.7354450017999201,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0
A2_refit,random,offset,0.03,1,0.347596904041003,0.3672252575312176,0.5214347230470346,0.019960976537604286,0.3638975019902221,0.9591790420600024,0.7852452059100912,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,-0.03325353151494548
A2_refit,random,offset,0.03,2,0.30935921688748136,0.3260037186186528,0.46479010172029084,0.2343827346576628,0.45890514223533996,0.8883805417361815,0.7964696636277899,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.007968007397619326
A2_refit,random,offset,0.03,3,0.2931981466915256,0.3095491806073821,0.4332218089822305,0.3369307084296421,0.5061091179572678,0.8556134183161831,0.8117211568689091,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.024422545408889995
A2_refit,random,offset,0.03,5,0.2783456414603525,0.29399178523734315,0.4075164659248506,0.41256189378775626,0.5244241127757208,0.8305309271136583,0.8320826784030178,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.03997994077892897
A2_refit,random,offset,0.03,10,0.26777944830335493,0.28363903066686486,0.3898015453669714,0.46123488048402866,0.5498846764423202,0.8153259062303853,0.840905375668029,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.050332695349407264
A2_refit,random,offset,0.1,1,0.3376841313225255,0.3566380478221793,0.5061264685415104,0.07635568400640787,0.38724901550375035,0.9332851774682857,0.788835271927067,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,-0.022666321805907164
A2_refit,random,offset,0.1,2,0.30594807357184645,0.32237883172625886,0.4593805982422644,0.25043090452081873,0.46575555334181623,0.8783766227331334,0.7978701666142722,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.011592894290013256
A2_refit,random,offset,0.1,3,0.2913565106222933,0.3075668201362515,0.4305054146035541,0.3436686730631277,0.5085863006110287,0.8499257046138151,0.8128308707953474,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.026404905880020646
A2_refit,random,offset,0.1,5,0.27750205328370137,0.2930768384275426,0.4063092970225576,0.41493870429459445,0.5254500406190706,0.8275547982628424,0.8325856648852563,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0408948875887295
A2_refit,random,offset,0.1,10,0.26743878870863325,0.2832572845815273,0.3893670414245752,0.4617960511460072,0.5502014552456153,0.8139984037733153,0.841155297076391,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.050714441434744795
A2_refit,random,offset,0.3,1,0.31824356963002076,0.33586781368940083,0.47485449031585,0.184848053789799,0.4259244076108583,0.878714827774347,0.7966064130776485,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,-0.0018960876731287102
A2_refit,random,offset,0.3,2,0.2981752602199298,0.3141659989564716,0.44667161396307486,0.28671876468532254,0.48238912273878265,0.854258772937515,0.8021927066960075,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.019805727059800493
A2_refit,random,offset,0.3,3,0.2869150871636319,0.30279820839597826,0.4238067718260604,0.35971286972680794,0.5147095987839275,0.8355087980037379,0.8158472178560201,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.031173517620293856
A2_refit,random,offset,0.3,5,0.2753585033793831,0.2907541092486025,0.4031904492268814,0.420846278666993,0.5283118964324016,0.8196720534744568,0.8338761395787488,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.04321761676766961
A2_refit,random,offset,0.3,10,0.2665296736331598,0.28223771223744587,0.38819688984986805,0.46323724103283953,0.5510233388868799,0.8103517979918635,0.8416708582206853,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05173401377882625
A2_refit,random,offset,1.0,1,0.2939955457601128,0.3104372503868536,0.42994980908793784,0.31882756516726524,0.483331480749645,0.7934024982843826,0.8144781515246777,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.023534475629418516
A2_refit,random,offset,1.0,2,0.28470025932617393,0.30009281096304197,0.4217647554423246,0.35031625726889376,0.5061320459406418,0.8027193780831763,0.8145897516504244,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.03387891505323015
A2_refit,random,offset,1.0,3,0.2778602538025661,0.29316600108071705,0.4088968708853476,0.39133378099054383,0.5253305257248752,0.8003682690057422,0.8238808550770198,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.040805724935555066
A2_refit,random,offset,1.0,5,0.27028413621807745,0.2852667643367349,0.39528615674732215,0.4337787789668785,0.5353706553833455,0.7979135664643485,0.8378795976108142,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.048704961679537195
A2_refit,random,offset,1.0,10,0.2639817200714952,0.2793827762694951,0.3848222773628428,0.46667214105564325,0.5534775092780019,0.7991097555970826,0.8434155925809493,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05458894974677703
A2_refit,random,offset,3.0,1,0.2903461559779597,0.3077975211338232,0.4109331580514616,0.35499947162371476,0.4979666640595872,0.7452460984337556,0.8353756680289217,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.026174204882448926
A2_refit,random,offset,3.0,2,0.2805472434448747,0.29655984356162773,0.4044826129315514,0.37923676122583244,0.5176245432214166,0.7547083047499642,0.8321109713926438,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.037411882454644385
A2_refit,random,offset,3.0,3,0.27358611249356046,0.2889680305261816,0.3961697511886689,0.40589348556866184,0.5281502527113247,0.7585993788068006,0.837055957246149,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.045003695490090534
A2_refit,random,offset,3.0,5,0.2665285917036101,0.2813355527216908,0.38655694151001496,0.43923205759503536,0.5402644530478714,0.7643484290613223,0.8457922037095253,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05263617329458131
A2_refit,random,offset,3.0,10,0.26046034281210767,0.2754114130223609,0.3794689773760215,0.46770543939745934,0.5543154927541847,0.7764933554785528,0.847918893429739,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.058560312993911234
A2_refit,random,offset,10.0,1,0.30118318313946224,0.32032326897757735,0.41448249089021844,0.33377759819044167,0.4921674555266337,0.7342323409245692,0.8475149324111915,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.013648457038694772
A2_refit,random,offset,10.0,2,0.2928974812849372,0.310913138200422,0.407629725315525,0.3536103254889839,0.5038319438831287,0.7351009961378001,0.8472712983338573,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.02305858781585013
A2_refit,random,offset,10.0,3,0.28574919416474065,0.30294429545354484,0.4006485029394725,0.3735548299593518,0.5126340683855898,0.7353401910611957,0.849693492612386,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.031027430562727276
A2_refit,random,offset,10.0,5,0.2761788820472153,0.2922989752364414,0.39035584190062933,0.40503742121787195,0.5232615487598771,0.7365476788068863,0.854698208110657,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.041672750779830736
A2_refit,random,offset,10.0,10,0.26386434234169037,0.27894062186486,0.37929424631972963,0.44336262065295146,0.5429068522525882,0.7451834824249395,0.8560405532851305,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0550311041514121
A2_refit,random,scale,0.03,1,0.2898531110075136,0.2942743031463972,0.43790169272874985,-0.09406924438136749,0.4457859973209877,1.0774607657609967,0.8169459289531593,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.03969742286987493
A2_refit,random,scale,0.03,2,0.25200199057722145,0.25831785627405185,0.41815290351410467,-0.046526252091517416,0.5274319317976269,1.1064598916333066,0.8262590380383527,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07565386974222027
A2_refit,random,scale,0.03,3,0.22955336047179253,0.23618511229151978,0.40263584760498683,-0.015855930604698074,0.592689124412654,1.1231252063933408,0.8340741905061302,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09778661372475234
A2_refit,random,scale,0.03,5,0.20990959403501402,0.21604871761284494,0.37780759895340166,0.13015712016449613,0.659796874476041,1.0883967204854972,0.8461018547626532,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.11792300840342718
A2_refit,random,scale,0.03,10,0.196619197865203,0.2026259709525143,0.36205150395563485,0.23674891551314592,0.6938157045184883,1.0324314406432642,0.8532678403017918,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1313457550637578
A2_refit,random,scale,0.1,1,0.2752064365403206,0.28138759039079436,0.40433894846202134,0.20753141940907488,0.5009822356949225,0.9297555100317403,0.8344702923608928,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05258413562547776
A2_refit,random,scale,0.1,2,0.24694110158884747,0.25337011981128915,0.39425445687381294,0.1759958174872516,0.5574051214426188,0.9953137480443365,0.8312134548883998,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.08060160620498297
A2_refit,random,scale,0.1,3,0.2282065667471398,0.23469141489975343,0.38216915812460195,0.18770877000630437,0.592520087109704,1.0248105024499794,0.8388918579063187,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0992803111165187
A2_refit,random,scale,0.1,5,0.21001492520724113,0.2158489398681524,0.3683062437881161,0.22384795657245715,0.6488279662070939,1.0347374580898479,0.8455375668028922,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.11812278614811972
A2_refit,random,scale,0.1,10,0.19660414534216314,0.2023616190054096,0.35894222951093024,0.26659287789444774,0.6897694040218854,1.0129434044047116,0.8523970449544169,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1316101070108625
A2_refit,random,scale,0.3,1,0.2721626082123908,0.2818432058104351,0.3949001311926761,0.3201980814675631,0.5125033218780467,0.8354416369731579,0.8394702923608929,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.052128520205837026
A2_refit,random,scale,0.3,2,0.24865501904335155,0.2567414259900241,0.38311004043604385,0.30850188570613557,0.5529960776185072,0.8951019380234022,0.8437755422823013,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07723030002624803
A2_refit,random,scale,0.3,3,0.23211813455682226,0.2393533581045854,0.37210159134157234,0.3198005880451881,0.590161125278218,0.9236204316663537,0.8479849104055329,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09461836791168671
A2_refit,random,scale,0.3,5,0.2142311993192209,0.22032356143584092,0.3613099388593851,0.3212011614726202,0.6240140217311902,0.9581913101424264,0.8497783715812638,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1136481645804312
A2_refit,random,scale,0.3,10,0.19861234108616266,0.20421807119485433,0.354502416841635,0.3218613599618835,0.6740489225724529,0.9712399095735748,0.8513659226658283,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1297536548214178
A2_refit,random,scale,1.0,1,0.27947799014799035,0.2934440328427224,0.4000362727400759,0.3522204386500444,0.5144471574530753,0.7705410812772155,0.8479974850675888,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.040527693173549706
A2_refit,random,scale,1.0,2,0.2605757845465705,0.2720596821501772,0.38732479445785645,0.36826183900638976,0.534511467295012,0.8049647668304212,0.848209682489783,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.061912043866094946
A2_refit,random,scale,1.0,3,0.24593638032151716,0.25561740163383245,0.3768402856430104,0.38432362516591556,0.552993576167962,0.8253083203343955,0.8486938069789375,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07835432438243967
A2_refit,random,scale,1.0,5,0.22807301377510095,0.2359171995569592,0.3636953917959111,0.39807113850532083,0.5765887265372105,0.8582283744011022,0.8493712668972021,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09805452645931292
A2_refit,random,scale,1.0,10,0.20772805893726293,0.21396266044410578,0.3532189962477228,0.39625863365592384,0.6191180022822245,0.8925086899582151,0.8511647280729331,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.12000906557216634
A2_refit,random,scale,3.0,1,0.29161215320212386,0.30875544948086,0.4099895704599481,0.34167906701596457,0.49958792040801037,0.7438191999428909,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.02521627653541214
A2_refit,random,scale,3.0,2,0.27804535784383566,0.2931173925570752,0.40060075645524984,0.3619815868232907,0.5128867222798529,0.7577795884846744,0.8477868594781516,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.04085433345919692
A2_refit,random,scale,3.0,3,0.266387229355289,0.2796919400381035,0.3922384974563337,0.3800092775260014,0.5249956252346257,0.7670456981339797,0.8478324426281045,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.054279785978168626
A2_refit,random,scale,3.0,5,0.2506430052421404,0.26200045493059915,0.37957270398214743,0.4047938510167518,0.5461385383816109,0.7852351619019368,0.847967620245206,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07197127108567297
A2_refit,random,scale,3.0,10,0.22760939944185035,0.2363581544463907,0.36421533302570686,0.4258939846857987,0.5657403082765008,0.8135319701414547,0.849390128890286,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09761357156988143
A2_refit,random,scale,10.0,1,0.3030819384217609,0.32235219567458967,0.4183606296796417,0.32327390389027844,0.4903146824505549,0.7359708630352675,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.01161953034168245
A2_refit,random,scale,10.0,2,0.29554971860741397,0.31376258550026076,0.41355358002535053,0.33551634204977343,0.4982224271057126,0.739446589190734,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.02020914051601136
A2_refit,random,scale,10.0,3,0.2883304445044662,0.30552610324743085,0.40881930206253114,0.3477149458454922,0.5021688545329239,0.7414012072626806,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.028445622768841272
A2_refit,random,scale,10.0,5,0.2774929775007873,0.29326361058439165,0.4005848158086618,0.3680902991297607,0.5096752263149741,0.7469173833432268,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.040708115431880465
A2_refit,random,scale,10.0,10,0.25829705407321923,0.27162897742601566,0.3868446661599629,0.3994412680500493,0.5270239487357851,0.757834757678302,0.8477082678403018,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.06234274859025646
A2_refit,random,trend,0.03,1,0.2898531110075136,0.2942743031463972,0.43790169272874985,-0.09406924438136749,0.4457859973209877,1.0774607657609967,0.8169459289531593,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.03969742286987493
A2_refit,random,trend,0.03,2,0.24961032297782007,0.2553592664518013,0.4048461675468274,0.1404847097818544,0.5487722641929713,1.0544993616740856,0.8127852876453947,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07861245956447083
A2_refit,random,trend,0.03,3,0.2208354193375838,0.22657389152842877,0.3778373857968878,0.22503919850635384,0.6506413462371399,1.0548866422576233,0.8253882426909775,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.10739783448784335
A2_refit,random,trend,0.03,5,0.19433063552968383,0.20003498235165423,0.3460658904742499,0.3584478239602349,0.7183104978642666,1.0279723186614091,0.8474017604526878,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.13393674366461789
A2_refit,random,trend,0.03,10,0.173847782919932,0.17987052904694878,0.31210537424441126,0.49721027568389997,0.7679595809430063,0.9602785416180447,0.8656114429424709,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.15410119696932334
A2_refit,random,trend,0.1,1,0.2752064365403206,0.28138759039079436,0.40433894846202134,0.20753141940907488,0.5009822356949225,0.9297555100317403,0.8344702923608928,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05258413562547776
A2_refit,random,trend,0.1,2,0.24322707202258095,0.24922886173924613,0.38781069993991657,0.2552583507753471,0.5652370913338602,0.9818035514275352,0.8145488839987426,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.08474286427702599
A2_refit,random,trend,0.1,3,0.21792589638239646,0.2239778174490133,0.3630272332038186,0.3248241657330038,0.6463952727059142,0.9975042450099793,0.832071675573719,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.10999390856725882
A2_refit,random,trend,0.1,5,0.1934432458538777,0.1990589103193089,0.33697129271478266,0.41191905932188994,0.7123173070696717,0.9959356902849047,0.8481766740018862,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.13491281569696323
A2_refit,random,trend,0.1,10,0.17357864778187665,0.17927292221299163,0.31042092837104684,0.5091834433379526,0.7662286234671388,0.9535461007639908,0.8640018861993084,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.1546988038032805
A2_refit,random,trend,0.3,1,0.2721626082123908,0.2818432058104351,0.3949001311926761,0.3201980814675631,0.5125033218780467,0.8354416369731579,0.8394702923608929,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.052128520205837026
A2_refit,random,trend,0.3,2,0.2437936011656296,0.25080341897472,0.37859563601166285,0.3329462081833009,0.5563823089220451,0.9096670317641882,0.8239594467148695,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.08316830704155209
A2_refit,random,trend,0.3,3,0.22192528517029447,0.2284091827016351,0.35636000168051746,0.3899627181289978,0.6151321461909065,0.929981506126008,0.8370842502357749,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.10556254331463702
A2_refit,random,trend,0.3,5,0.19870958478025652,0.20459168405712988,0.33369394452850143,0.44883184874740556,0.6826621229638844,0.9509947026853564,0.8494750078591637,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.12938004195914224
A2_refit,random,trend,0.3,10,0.1772119954432408,0.18321264449672775,0.31138658257019847,0.5147960804973765,0.7495064603909415,0.9387905296158289,0.8616787173844702,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.15075908151954437
A2_refit,random,trend,1.0,1,0.27947799014799035,0.2934440328427224,0.4000362727400759,0.3522204386500444,0.5144471574530753,0.7705410812772155,0.8479974850675888,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.040527693173549706
A2_refit,random,trend,1.0,2,0.25187903847134485,0.2613275375283285,0.3793198862301178,0.3778505476314762,0.5532209402705366,0.8311714835725297,0.8330713612071674,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.07264418848794363
A2_refit,random,trend,1.0,3,0.23355725321193646,0.24154641223435727,0.36174353194245035,0.41952266058548726,0.5749633826790632,0.8507319683565496,0.8423624646337629,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09242531378191485
A2_refit,random,trend,1.0,5,0.21226531409498542,0.2192093476682294,0.3389106744260797,0.47432438506029556,0.6126537896148511,0.8793450570230077,0.8506680289217228,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.11476237834804273
A2_refit,random,trend,1.0,10,0.18799452287536295,0.19474406335029237,0.31704636261111147,0.5229807918536495,0.6901852857437696,0.8965656830011746,0.8596101854762652,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.13922766266597975
A2_refit,random,trend,3.0,1,0.29161215320212386,0.30875544948086,0.4099895704599481,0.34167906701596457,0.49958792040801037,0.7438191999428909,0.8477082678403018,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.02521627653541214
A2_refit,random,trend,3.0,2,0.26682482997787565,0.2794652174977862,0.39102617662504074,0.37596442286517967,0.5298476788468414,0.77600649100435,0.838844702923609,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.05450650851848593
A2_refit,random,trend,3.0,3,0.2518241939991806,0.2625830183655332,0.37763453607603525,0.4075908177940272,0.5482637867193356,0.7893937625413533,0.8418673373153098,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0713887076507389
A2_refit,random,trend,3.0,5,0.23291564738026044,0.24200162803765224,0.3560934185192687,0.46167826905123066,0.570750241892634,0.8106506614564118,0.8490081735303363,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.09197009797861988
A2_refit,random,trend,3.0,10,0.20733483544406012,0.21517617058423477,0.33263665279364163,0.512565421457437,0.6058020742875325,0.8377267770986399,0.8567856020119459,0.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.11879555543203735
A2_refit,random,trend,10.0,1,0.3030819384217609,0.32235219567458967,0.4183606296796417,0.32327390389027844,0.4903146824505549,0.7359708630352675,0.8477082678403018,1.0,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.01161953034168245
A2_refit,random,trend,10.0,2,0.2862561810367401,0.3026287010145421,0.4071063560225908,0.3486582476968003,0.5069209483533803,0.7456001364849247,0.8430273498899717,0.113125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.03134302500173003
A2_refit,random,trend,10.0,3,0.27593988525717206,0.29077394030411213,0.3989603821339413,0.3693637617810185,0.5175041053554009,0.750399822550017,0.8438541339201509,0.0134375,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.043197785712159986
A2_refit,random,trend,10.0,5,0.2614005628877666,0.2745076600515479,0.3834139991646395,0.4106381648294578,0.5369720253458494,0.7596017051090985,0.848531908204967,0.0003125,6362.0,5851.16,32,0.3133584583924029,0.3339717260162721,0.424853973264268,0.0594640659647242
