arm,policy,form,lam,k,n_draws,delta_mean,delta_sd,delta_q10,frac_harmful,delta_free_mean,frac_harmful_free
PAIRMEAN_baseline,adjacent,affine,10.0,1,100,0.008883354009484654,0.0033177092105932523,0.005043584799302109,0.01,0.007747854752510049,0.0
PAIRMEAN_baseline,adjacent,affine,10.0,2,100,0.015526347248156993,0.00394708716618175,0.010942013491144908,0.0,0.014051514507167004,0.0
PAIRMEAN_baseline,adjacent,affine,10.0,3,100,0.02133487279883117,0.004051661868211828,0.0162068002796947,0.0,0.0195411095188566,0.0
PAIRMEAN_baseline,adjacent,affine,10.0,5,100,0.03179115345834085,0.003675338524265351,0.027471200428463505,0.0,0.02894107174996074,0.0
PAIRMEAN_baseline,adjacent,affine,10.0,10,100,0.05958990333013496,0.003689849739650151,0.054546911079607914,0.0,0.04394372579148453,0.0
PAIRMEAN_baseline,adjacent,offset,0.03,1,100,0.03684111009143464,0.023712612375424477,0.010511622310340862,0.08,0.03394406696453256,0.09
PAIRMEAN_baseline,adjacent,offset,0.03,2,100,0.05295965537728148,0.017067700926811064,0.034588665369250406,0.01,0.048526771547580644,0.01
PAIRMEAN_baseline,adjacent,offset,0.03,3,100,0.05878304809253209,0.01278259222982622,0.04425289529154714,0.0,0.05401274473825096,0.0
PAIRMEAN_baseline,adjacent,offset,0.03,5,100,0.06588695824184851,0.0076947290416739195,0.05816872947478864,0.0,0.05988396641333689,0.0
PAIRMEAN_baseline,adjacent,offset,0.03,10,100,0.07958489376375734,0.004527539215831739,0.07398749491625944,0.0,0.06344655674490797,0.0
PAIRMEAN_baseline,adjacent,offset,0.1,1,100,0.03703217537802183,0.022487943827840726,0.012232102785229399,0.07,0.03386214599776052,0.09
PAIRMEAN_baseline,adjacent,offset,0.1,2,100,0.052090765864361066,0.01660329227835132,0.03410856680054244,0.01,0.04766758233089268,0.01
PAIRMEAN_baseline,adjacent,offset,0.1,3,100,0.057940510248126964,0.012548660955601993,0.04377113831917823,0.0,0.05322651169262781,0.0
PAIRMEAN_baseline,adjacent,offset,0.1,5,100,0.06521222949428061,0.007618156552797048,0.05759231502463848,0.0,0.05928200276995319,0.0
PAIRMEAN_baseline,adjacent,offset,0.1,10,100,0.0791874357919899,0.004508176105285195,0.07357177065770443,0.0,0.06309565646826512,0.0
PAIRMEAN_baseline,adjacent,offset,0.3,1,100,0.03624249826624083,0.019652992771346748,0.01505475930282033,0.06,0.03267340671068494,0.07
PAIRMEAN_baseline,adjacent,offset,0.3,2,100,0.049647724124016364,0.015414502522641047,0.03271094560571401,0.01,0.04529319853621519,0.01
PAIRMEAN_baseline,adjacent,offset,0.3,3,100,0.05561508805453797,0.011924035917835208,0.042426786261743794,0.0,0.05107843804657499,0.0
PAIRMEAN_baseline,adjacent,offset,0.3,5,100,0.06335085827447784,0.007407708333653864,0.05600331157667396,0.0,0.057620081304178825,0.0
PAIRMEAN_baseline,adjacent,offset,0.3,10,100,0.07806949776346324,0.004455047528645939,0.0724105150545889,0.0,0.06211324739586182,0.0
PAIRMEAN_baseline,adjacent,offset,1.0,1,100,0.03000638413601215,0.013675394226481832,0.014753252189592303,0.05,0.026525303372320005,0.03
PAIRMEAN_baseline,adjacent,offset,1.0,2,100,0.0419548278390031,0.012300572687175375,0.02793731016981073,0.01,0.038138818110118315,0.0
PAIRMEAN_baseline,adjacent,offset,1.0,3,100,0.04850267325512803,0.010139661115212233,0.0376136009026903,0.0,0.044567901905366185,0.0
PAIRMEAN_baseline,adjacent,offset,1.0,5,100,0.05753298011892791,0.006736812038986509,0.05093480717236033,0.0,0.05241174024591851,0.0
PAIRMEAN_baseline,adjacent,offset,1.0,10,100,0.074354505201726,0.004282854529814166,0.06883713048874614,0.0,0.05889114638068093,0.0
PAIRMEAN_baseline,adjacent,offset,3.0,1,100,0.01814850024446111,0.007260944252595458,0.009666794424324854,0.02,0.015984427514149923,0.01
PAIRMEAN_baseline,adjacent,offset,3.0,2,100,0.028167037217898358,0.007691411993660019,0.019091261584340373,0.0,0.025649347056738332,0.0
PAIRMEAN_baseline,adjacent,offset,3.0,3,100,0.03507466856901989,0.007049555870250981,0.027297205957743237,0.0,0.032298201567538355,0.0
PAIRMEAN_baseline,adjacent,offset,3.0,5,100,0.04536435146002929,0.005293372756321348,0.03986531550151256,0.0,0.04148599969206766,0.0
PAIRMEAN_baseline,adjacent,offset,3.0,10,100,0.06529292789231916,0.003860237885417716,0.060484279600335894,0.0,0.0512214601068601,0.0
PAIRMEAN_baseline,adjacent,offset,10.0,1,100,0.007305254805441459,0.002682494368562202,0.0041041316749072295,0.01,0.0064780488594027305,0.0
PAIRMEAN_baseline,adjacent,offset,10.0,2,100,0.012762993097308536,0.003244769044804401,0.00876534874104285,0.0,0.011723172706332021,0.0
PAIRMEAN_baseline,adjacent,offset,10.0,3,100,0.01746271927043704,0.003330735930343399,0.01365135344305291,0.0,0.01619297877236002,0.0
PAIRMEAN_baseline,adjacent,offset,10.0,5,100,0.025691391957215412,0.002997739311992053,0.022253832836097342,0.0,0.023687208016217775,0.0
PAIRMEAN_baseline,adjacent,offset,10.0,10,100,0.04509266125385432,0.0028068113836965825,0.04117986571462941,0.0,0.035012780614789775,0.0
PAIRMEAN_baseline,adjacent,scale,0.03,1,100,0.0583416317761223,0.04315767908767029,0.005767668247069607,0.08,0.05832265876488891,0.13
PAIRMEAN_baseline,adjacent,scale,0.03,2,100,0.10175960482243529,0.04186330975906176,0.04573576085156674,0.01,0.10485429457271712,0.03
PAIRMEAN_baseline,adjacent,scale,0.03,3,100,0.13167545844092665,0.0393511661311639,0.08784977587490544,0.0,0.13612316882124645,0.01
PAIRMEAN_baseline,adjacent,scale,0.03,5,100,0.18382724044594606,0.027235004181388498,0.1474001459202325,0.0,0.1882032754538727,0.0
PAIRMEAN_baseline,adjacent,scale,0.03,10,100,0.23629686763857993,0.012414878972012676,0.22091184621378,0.0,0.24930675313638598,0.0
PAIRMEAN_baseline,adjacent,scale,0.1,1,100,0.0525692704968859,0.02672481344287042,0.022959846993209427,0.05,0.050862644044792696,0.05
PAIRMEAN_baseline,adjacent,scale,0.1,2,100,0.09130900892702798,0.02860776599991045,0.05539383099488662,0.01,0.09160357246949276,0.0
PAIRMEAN_baseline,adjacent,scale,0.1,3,100,0.12116999298831883,0.028868833896251726,0.09208711642861657,0.0,0.12238369245270846,0.0
PAIRMEAN_baseline,adjacent,scale,0.1,5,100,0.17197592132323103,0.024002863489864346,0.14218718420357174,0.0,0.1722993274685206,0.0
PAIRMEAN_baseline,adjacent,scale,0.1,10,100,0.2236037087571154,0.01280013516628773,0.20834655996605173,0.0,0.23235159312600884,0.0
PAIRMEAN_baseline,adjacent,scale,0.3,1,100,0.03352283314976984,0.015261312630112715,0.015036187040558873,0.02,0.030123831114421618,0.02
PAIRMEAN_baseline,adjacent,scale,0.3,2,100,0.0595696813389838,0.01734279099184377,0.0407605052427305,0.0,0.055939334067088196,0.0
PAIRMEAN_baseline,adjacent,scale,0.3,3,100,0.08222045795336416,0.01829414152959234,0.05972788587591208,0.0,0.07861282792610062,0.0
PAIRMEAN_baseline,adjacent,scale,0.3,5,100,0.12487374679030867,0.017533318322247003,0.1043327045423244,0.0,0.1190656960146742,0.0
PAIRMEAN_baseline,adjacent,scale,0.3,10,100,0.184214901258107,0.011959023899956865,0.16813160592067378,0.0,0.18117351405503826,0.0
PAIRMEAN_baseline,adjacent,scale,1.0,1,100,0.014926989043962445,0.006886312043933361,0.006585117527048978,0.02,0.01262849926958376,0.0
PAIRMEAN_baseline,adjacent,scale,1.0,2,100,0.02712368793622815,0.008168093034978691,0.017836961953671238,0.0,0.023899734250590967,0.0
PAIRMEAN_baseline,adjacent,scale,1.0,3,100,0.03882084613100592,0.008832948314990121,0.027877958714087242,0.0,0.034962767771361494,0.0
PAIRMEAN_baseline,adjacent,scale,1.0,5,100,0.06286279901205519,0.009042411519485477,0.05117048356209874,0.0,0.05630988027995118,0.0
PAIRMEAN_baseline,adjacent,scale,1.0,10,100,0.11590294334235579,0.008194133234069182,0.106303074778986,0.0,0.09808772029329019,0.0
PAIRMEAN_baseline,adjacent,scale,3.0,1,100,0.005937270507159467,0.002801586497858925,0.0025806247051926748,0.02,0.004805244141244994,0.0
PAIRMEAN_baseline,adjacent,scale,3.0,2,100,0.01087252340527265,0.0034071056136862803,0.006859666803129161,0.0,0.009183870661103807,0.0
PAIRMEAN_baseline,adjacent,scale,3.0,3,100,0.015825973995954742,0.0036192328612997962,0.010994696701761193,0.0,0.013691345017648397,0.0
PAIRMEAN_baseline,adjacent,scale,3.0,5,100,0.026382500805883093,0.003807052818433698,0.021143404332392417,0.0,0.022739344758307238,0.0
PAIRMEAN_baseline,adjacent,scale,3.0,10,100,0.062207525570642505,0.004435196517017504,0.05705361677118588,0.0,0.042574274939277144,0.0
PAIRMEAN_baseline,adjacent,scale,10.0,1,100,0.0019047675299144707,0.0009048512095564323,0.0008250880000979733,0.02,0.00151880854060788,0.0
PAIRMEAN_baseline,adjacent,scale,10.0,2,100,0.0035017570548253833,0.0011055936820172944,0.0021950897600785946,0.0,0.0029192883101716084,0.0
PAIRMEAN_baseline,adjacent,scale,10.0,3,100,0.005143424996139514,0.0011749009221573817,0.0036244746450083466,0.0,0.004387369204650094,0.0
PAIRMEAN_baseline,adjacent,scale,10.0,5,100,0.008705680289403914,0.0012642431204407721,0.006917553238048485,0.0,0.007391392556939721,0.0
PAIRMEAN_baseline,adjacent,scale,10.0,10,100,0.026477859169444805,0.002132597271726342,0.023912616169228722,0.0,0.014337005523751256,0.0
PAIRMEAN_baseline,adjacent,trend,0.03,1,100,0.0583416317761223,0.04315767908767029,0.005767668247069607,0.08,0.05832265876488891,0.13
PAIRMEAN_baseline,adjacent,trend,0.03,2,100,0.09085728431036726,0.04172238758177114,0.0330210442454418,0.01,0.09560378866838637,0.04
PAIRMEAN_baseline,adjacent,trend,0.03,3,100,0.12435487083023844,0.039305356407928614,0.07660458179821376,0.0,0.12788718785235997,0.01
PAIRMEAN_baseline,adjacent,trend,0.03,5,100,0.17957231608163568,0.02706668224247948,0.1435028411478759,0.0,0.18029749327385836,0.0
PAIRMEAN_baseline,adjacent,trend,0.03,10,100,0.24632322721426125,0.012110882334095616,0.23134197183308464,0.0,0.25773580397610235,0.0
PAIRMEAN_baseline,adjacent,trend,0.1,1,100,0.0525692704968859,0.02672481344287042,0.022959846993209427,0.05,0.050862644044792696,0.05
PAIRMEAN_baseline,adjacent,trend,0.1,2,100,0.08914214007683473,0.03002630518306513,0.054096618938475914,0.01,0.09212579223094249,0.02
PAIRMEAN_baseline,adjacent,trend,0.1,3,100,0.12163848866060341,0.030923167087356186,0.0876910476978953,0.0,0.1254743892679736,0.0
PAIRMEAN_baseline,adjacent,trend,0.1,5,100,0.17544862500314584,0.024696640279434183,0.1445334223368954,0.0,0.1779624008952589,0.0
PAIRMEAN_baseline,adjacent,trend,0.1,10,100,0.24076974850844832,0.01266517228807207,0.226360760210864,0.0,0.2531954746544217,0.0
PAIRMEAN_baseline,adjacent,trend,0.3,1,100,0.03352283314976984,0.015261312630112715,0.015036187040558873,0.02,0.030123831114421618,0.02
PAIRMEAN_baseline,adjacent,trend,0.3,2,100,0.0698645963147133,0.02109769271274722,0.04430473014359849,0.0,0.06813891346319377,0.0
PAIRMEAN_baseline,adjacent,trend,0.3,3,100,0.09832037540280324,0.02380719695876555,0.0648887372446525,0.0,0.09663201335190764,0.0
PAIRMEAN_baseline,adjacent,trend,0.3,5,100,0.1481741300755221,0.022575337548309923,0.11751289482902483,0.0,0.14602380892526168,0.0
PAIRMEAN_baseline,adjacent,trend,0.3,10,100,0.21847160098721732,0.014645283257481483,0.19988926861075648,0.0,0.2273743665109167,0.0
PAIRMEAN_baseline,adjacent,trend,1.0,1,100,0.014926989043962445,0.006886312043933361,0.006585117527048978,0.02,0.01262849926958376,0.0
PAIRMEAN_baseline,adjacent,trend,1.0,2,100,0.04095170380458885,0.013248454428821672,0.025894902426896536,0.0,0.03660265745601374,0.0
PAIRMEAN_baseline,adjacent,trend,1.0,3,100,0.05947012356068109,0.014962492497392083,0.038400378316826626,0.0,0.05474466294506202,0.0
PAIRMEAN_baseline,adjacent,trend,1.0,5,100,0.09372276511454705,0.01584010426379391,0.07190588259204542,0.0,0.08765030040279363,0.0
PAIRMEAN_baseline,adjacent,trend,1.0,10,100,0.16001052503215246,0.013358813637371063,0.14336142411634364,0.0,0.15468255255831395,0.0
PAIRMEAN_baseline,adjacent,trend,3.0,1,100,0.005937270507159467,0.002801586497858925,0.0025806247051926748,0.02,0.004805244141244994,0.0
PAIRMEAN_baseline,adjacent,trend,3.0,2,100,0.018862288509229674,0.006700340667636955,0.011476350749316194,0.0,0.015884377541277927,0.0
PAIRMEAN_baseline,adjacent,trend,3.0,3,100,0.02809156687511024,0.007397077395828204,0.01883428535916164,0.0,0.02461817843345081,0.0
PAIRMEAN_baseline,adjacent,trend,3.0,5,100,0.04569747900880051,0.008053231524581313,0.03582467714883909,0.0,0.04092928491263696,0.0
PAIRMEAN_baseline,adjacent,trend,3.0,10,100,0.09572032044855834,0.008274094758119242,0.08540715785735738,0.0,0.07866086723110953,0.0
PAIRMEAN_baseline,adjacent,trend,10.0,1,100,0.0019047675299144707,0.0009048512095564323,0.0008250880000979733,0.02,0.00151880854060788,0.0
PAIRMEAN_baseline,adjacent,trend,10.0,2,100,0.006581319835220456,0.0024530843755451418,0.0037155614950051988,0.0,0.005349445130399013,0.0
PAIRMEAN_baseline,adjacent,trend,10.0,3,100,0.009947096421380273,0.0026392062965366926,0.006695834060651856,0.0,0.008442060839540666,0.0
PAIRMEAN_baseline,adjacent,trend,10.0,5,100,0.016465983528420946,0.002973092935394079,0.012516330157844546,0.0,0.014353530855266259,0.0
PAIRMEAN_baseline,adjacent,trend,10.0,10,100,0.04482947447339994,0.003917037074071053,0.04014703123208083,0.0,0.029031169771736857,0.0
PAIRMEAN_baseline,cross_condition,affine,0.03,1,100,0.01831971472280365,0.06284277762956059,-0.06005213122129802,0.4,0.01831971472280365,0.4
PAIRMEAN_baseline,cross_condition,affine,0.03,2,100,0.04862577371997048,0.061751211860592486,-0.024128520083845584,0.21,0.04862577371997048,0.21
PAIRMEAN_baseline,cross_condition,affine,0.03,3,100,0.06928680496555208,0.07442221889248284,-0.013587412260312374,0.14,0.06928680496555208,0.14
PAIRMEAN_baseline,cross_condition,affine,0.03,5,100,0.11135331412629033,0.054526683187714906,0.04289369079422564,0.02,0.11135331412629032,0.02
PAIRMEAN_baseline,cross_condition,affine,0.03,10,100,0.13811443438724014,0.048081190476738374,0.07421331411740316,0.0,0.13811443438724014,0.0
PAIRMEAN_baseline,cross_condition,affine,0.1,1,100,0.022904760155863613,0.0603015754432936,-0.051180138592878406,0.37,0.022904760155863613,0.37
PAIRMEAN_baseline,cross_condition,affine,0.1,2,100,0.06890890150937366,0.04890205682251648,0.007520942474924148,0.07,0.06890890150937366,0.07
PAIRMEAN_baseline,cross_condition,affine,0.1,3,100,0.08780065705667363,0.05211231107513243,0.01868242635754928,0.03,0.08780065705667363,0.03
PAIRMEAN_baseline,cross_condition,affine,0.1,5,100,0.11569917927887477,0.0498876242857934,0.05698099601015672,0.02,0.11569917927887477,0.02
PAIRMEAN_baseline,cross_condition,affine,0.1,10,100,0.13953505064550642,0.046528795556947944,0.07928279614205043,0.0,0.13953505064550642,0.0
PAIRMEAN_baseline,cross_condition,affine,0.3,1,100,0.032346943006947015,0.054222182403871076,-0.024918429755424444,0.28,0.03234694300694701,0.28
PAIRMEAN_baseline,cross_condition,affine,0.3,2,100,0.07395681364842334,0.04210934465742979,0.024337435200250935,0.02,0.07395681364842334,0.02
PAIRMEAN_baseline,cross_condition,affine,0.3,3,100,0.09375285020483698,0.041582904714607946,0.04834684679507148,0.0,0.09375285020483698,0.0
PAIRMEAN_baseline,cross_condition,affine,0.3,5,100,0.11597092304136968,0.044359006723353286,0.062208707036272765,0.02,0.11597092304136968,0.02
PAIRMEAN_baseline,cross_condition,affine,0.3,10,100,0.13993320510309729,0.04360555256232556,0.08599145979339495,0.0,0.13993320510309729,0.0
PAIRMEAN_baseline,cross_condition,affine,1.0,1,100,0.044719597569409665,0.04118095011154657,0.002264725823079561,0.08,0.044719597569409665,0.08
PAIRMEAN_baseline,cross_condition,affine,1.0,2,100,0.07406266659854564,0.035385465589059154,0.035686205119111934,0.02,0.07406266659854564,0.02
PAIRMEAN_baseline,cross_condition,affine,1.0,3,100,0.08964065154417815,0.03417010827083636,0.05421397850592243,0.0,0.08964065154417816,0.0
PAIRMEAN_baseline,cross_condition,affine,1.0,5,100,0.10869288031027463,0.03805111570837171,0.06947009727878367,0.0,0.10869288031027463,0.0
PAIRMEAN_baseline,cross_condition,affine,1.0,10,100,0.13404702804235666,0.038913441880870835,0.08648644987254504,0.0,0.13404702804235666,0.0
PAIRMEAN_baseline,cross_condition,affine,3.0,1,100,0.042339689170170655,0.02648343234372119,0.013838150970505081,0.07,0.042339689170170655,0.07
PAIRMEAN_baseline,cross_condition,affine,3.0,2,100,0.06867771395903897,0.026814489773863963,0.03731165892674946,0.0,0.06867771395903897,0.0
PAIRMEAN_baseline,cross_condition,affine,3.0,3,100,0.08144045812108905,0.027045315648329776,0.049132591926808536,0.0,0.08144045812108905,0.0
PAIRMEAN_baseline,cross_condition,affine,3.0,5,100,0.09770078370731179,0.0317410879333401,0.06181372406695308,0.0,0.09770078370731179,0.0
PAIRMEAN_baseline,cross_condition,affine,3.0,10,100,0.12122108750360383,0.03365970117432866,0.07773263126516307,0.0,0.12122108750360383,0.0
PAIRMEAN_baseline,cross_condition,affine,10.0,1,100,0.024076443041954946,0.013964501075032824,0.0072632712255090714,0.03,0.02407644304195494,0.03
PAIRMEAN_baseline,cross_condition,affine,10.0,2,100,0.04367357008386935,0.015912458270538735,0.026649923082143846,0.0,0.04367357008386936,0.0
PAIRMEAN_baseline,cross_condition,affine,10.0,3,100,0.05540619076389944,0.017131306226010026,0.036101153545261847,0.0,0.05540619076389943,0.0
PAIRMEAN_baseline,cross_condition,affine,10.0,5,100,0.07276092327071688,0.021117842781259746,0.04769283812962075,0.0,0.07276092327071688,0.0
PAIRMEAN_baseline,cross_condition,affine,10.0,10,100,0.09930057289196081,0.024326639201337066,0.06877726831041198,0.0,0.0993005728919608,0.0
PAIRMEAN_baseline,cross_condition,offset,0.03,1,100,-0.05802775579618477,0.0920310357388206,-0.1746347331324242,0.72,-0.058027755796184764,0.72
PAIRMEAN_baseline,cross_condition,offset,0.03,2,100,-0.008490986463449075,0.064342063984098,-0.084069220237034,0.54,-0.008490986463449075,0.54
PAIRMEAN_baseline,cross_condition,offset,0.03,3,100,0.016319403521350077,0.05626378021508746,-0.045617506419469024,0.38,0.01631940352135008,0.38
PAIRMEAN_baseline,cross_condition,offset,0.03,5,100,0.03555227956751184,0.04701599422899088,-0.019635303381535768,0.22,0.035552279567511835,0.22
PAIRMEAN_baseline,cross_condition,offset,0.03,10,100,0.0536332702208934,0.04106774820946331,0.003024770153309027,0.1,0.0536332702208934,0.1
PAIRMEAN_baseline,cross_condition,offset,0.1,1,100,-0.04493404345220361,0.08504439598617324,-0.14920721174325383,0.66,-0.04493404345220361,0.66
PAIRMEAN_baseline,cross_condition,offset,0.1,2,100,-0.003030013240796577,0.06177448493202988,-0.07661738437626267,0.51,-0.0030300132407965687,0.51
PAIRMEAN_baseline,cross_condition,offset,0.1,3,100,0.019252565221257182,0.05478733676119408,-0.041443218391269104,0.37,0.019252565221257185,0.37
PAIRMEAN_baseline,cross_condition,offset,0.1,5,100,0.036976089292660455,0.046306904352493794,-0.016897502870620865,0.21,0.036976089292660455,0.21
PAIRMEAN_baseline,cross_condition,offset,0.1,10,100,0.05421516848340091,0.04071539545440264,0.003933603057398945,0.09,0.05421516848340091,0.09
PAIRMEAN_baseline,cross_condition,offset,0.3,1,100,-0.01820801119267293,0.06955333096587639,-0.10736481225437844,0.57,-0.01820801119267293,0.57
PAIRMEAN_baseline,cross_condition,offset,0.3,2,100,0.00980781046330551,0.055448818410426925,-0.05736348669500339,0.4,0.00980781046330551,0.4
PAIRMEAN_baseline,cross_condition,offset,0.3,3,100,0.02642416912460363,0.05094792235563388,-0.03044109107617817,0.27,0.02642416912460363,0.27
PAIRMEAN_baseline,cross_condition,offset,0.3,5,100,0.040648511977443354,0.044419109577381294,-0.012459661837064262,0.17,0.040648511977443354,0.17
PAIRMEAN_baseline,cross_condition,offset,0.3,10,100,0.05578069941925446,0.03974267952956457,0.005932484578372539,0.06,0.05578069941925446,0.06
PAIRMEAN_baseline,cross_condition,offset,1.0,1,100,0.018739166104810735,0.042254464748405225,-0.039500529788630306,0.29,0.018739166104810735,0.29
PAIRMEAN_baseline,cross_condition,offset,1.0,2,100,0.03335068027946567,0.04067872325324909,-0.017457185546414514,0.16,0.03335068027946567,0.16
PAIRMEAN_baseline,cross_condition,offset,1.0,3,100,0.04167184659924611,0.04066483300029732,-0.0018165580218199022,0.11,0.04167184659924611,0.11
PAIRMEAN_baseline,cross_condition,offset,1.0,5,100,0.04987442410724822,0.03880772443107698,0.005129702301885165,0.09,0.04987442410724822,0.09
PAIRMEAN_baseline,cross_condition,offset,1.0,10,100,0.06023474926445047,0.03665445249321517,0.012482384435999253,0.05,0.06023474926445047,0.05
PAIRMEAN_baseline,cross_condition,offset,3.0,1,100,0.028947417688866186,0.021421956254467026,0.003966535552615287,0.09,0.028947417688866186,0.09
PAIRMEAN_baseline,cross_condition,offset,3.0,2,100,0.044425254552287415,0.023896104841940678,0.01469064305497584,0.04,0.044425254552287415,0.04
PAIRMEAN_baseline,cross_condition,offset,3.0,3,100,0.0515850653089281,0.02587426269342253,0.026403308629611152,0.04,0.0515850653089281,0.04
PAIRMEAN_baseline,cross_condition,offset,3.0,5,100,0.05897272815561847,0.028430116697714357,0.028288933222990153,0.03,0.05897272815561847,0.03
PAIRMEAN_baseline,cross_condition,offset,3.0,10,100,0.06687094604408135,0.03015221888862862,0.02908424921110941,0.02,0.06687094604408135,0.02
PAIRMEAN_baseline,cross_condition,offset,10.0,1,100,0.01699295276196822,0.009950125680894826,0.005857570786283889,0.03,0.01699295276196822,0.03
PAIRMEAN_baseline,cross_condition,offset,10.0,2,100,0.03018993413189811,0.011314439748968586,0.017759883537471377,0.0,0.030189934131898105,0.0
PAIRMEAN_baseline,cross_condition,offset,10.0,3,100,0.03836666776376815,0.012575971864545744,0.023024133924569555,0.0,0.038366667763768146,0.0
PAIRMEAN_baseline,cross_condition,offset,10.0,5,100,0.04970052942210454,0.0153919017616363,0.03021792911962735,0.0,0.04970052942210454,0.0
PAIRMEAN_baseline,cross_condition,offset,10.0,10,100,0.06557458441967744,0.018505538726210767,0.04190649091804056,0.0,0.06557458441967744,0.0
PAIRMEAN_baseline,cross_condition,scale,0.03,1,100,0.06628985328588216,0.07289067425911758,-0.03015303723951498,0.14,0.06628985328588216,0.14
PAIRMEAN_baseline,cross_condition,scale,0.03,2,100,0.09779296271727135,0.05799311683461867,0.04054326059958067,0.02,0.09779296271727135,0.02
PAIRMEAN_baseline,cross_condition,scale,0.03,3,100,0.11357719715533904,0.05522991353381565,0.04827500276397653,0.03,0.11357719715533904,0.03
PAIRMEAN_baseline,cross_condition,scale,0.03,5,100,0.13423797490572908,0.047605505361076404,0.08351824778293991,0.01,0.13423797490572908,0.01
PAIRMEAN_baseline,cross_condition,scale,0.03,10,100,0.14899350938416767,0.0449823948544434,0.082461790661317,0.0,0.14899350938416767,0.0
PAIRMEAN_baseline,cross_condition,scale,0.1,1,100,0.07024020690392004,0.05448354750504193,0.01298275948401524,0.08,0.07024020690392004,0.08
PAIRMEAN_baseline,cross_condition,scale,0.1,2,100,0.10379263975850751,0.04961257517954871,0.04590035300263525,0.01,0.10379263975850751,0.01
PAIRMEAN_baseline,cross_condition,scale,0.1,3,100,0.11742879944887853,0.04988501510771759,0.0607684410671422,0.01,0.11742879944887853,0.01
PAIRMEAN_baseline,cross_condition,scale,0.1,5,100,0.13666456352572925,0.04532582339837169,0.0823633744828612,0.0,0.13666456352572925,0.0
PAIRMEAN_baseline,cross_condition,scale,0.1,10,100,0.14955688838264045,0.04403605395367342,0.08585523412200115,0.0,0.14955688838264045,0.0
PAIRMEAN_baseline,cross_condition,scale,0.3,1,100,0.06190248428731205,0.04012983412847663,0.019315717299261747,0.05,0.06190248428731205,0.05
PAIRMEAN_baseline,cross_condition,scale,0.3,2,100,0.09706539243139878,0.039021458456043344,0.05020355633802009,0.0,0.09706539243139878,0.0
PAIRMEAN_baseline,cross_condition,scale,0.3,3,100,0.11198221887090393,0.0400054506049276,0.06038053274922952,0.0,0.11198221887090394,0.0
PAIRMEAN_baseline,cross_condition,scale,0.3,5,100,0.13191851509149216,0.04075224626440818,0.08250754665428377,0.0,0.13191851509149216,0.0
PAIRMEAN_baseline,cross_condition,scale,0.3,10,100,0.14913436367065236,0.04137398741646035,0.0906909462820169,0.0,0.14913436367065233,0.0
PAIRMEAN_baseline,cross_condition,scale,1.0,1,100,0.043777979933398596,0.026712041682926315,0.009545569933504734,0.04,0.043777979933398596,0.04
PAIRMEAN_baseline,cross_condition,scale,1.0,2,100,0.07636487183692764,0.029184179537405597,0.038002687300400226,0.0,0.07636487183692764,0.0
PAIRMEAN_baseline,cross_condition,scale,1.0,3,100,0.09281733098589191,0.029503217538903705,0.05850823566162615,0.0,0.09281733098589191,0.0
PAIRMEAN_baseline,cross_condition,scale,1.0,5,100,0.11501932622369704,0.03381938303545346,0.07212104891209037,0.0,0.11501932622369704,0.0
PAIRMEAN_baseline,cross_condition,scale,1.0,10,100,0.1417367706404168,0.03557168794219156,0.09516708305350718,0.0,0.1417367706404168,0.0
PAIRMEAN_baseline,cross_condition,scale,3.0,1,100,0.02493880184314081,0.016459809060621222,0.005220819948632771,0.05,0.024938801843140807,0.05
PAIRMEAN_baseline,cross_condition,scale,3.0,2,100,0.047532099578782655,0.020009553121162756,0.02520189712294394,0.0,0.04753209957878266,0.0
PAIRMEAN_baseline,cross_condition,scale,3.0,3,100,0.06128392872200667,0.02093022214929671,0.036566688368965185,0.0,0.06128392872200668,0.0
PAIRMEAN_baseline,cross_condition,scale,3.0,5,100,0.0830984924394388,0.026143968329808306,0.05035954730579932,0.0,0.0830984924394388,0.0
PAIRMEAN_baseline,cross_condition,scale,3.0,10,100,0.11741057050566128,0.028436296540065836,0.08187626134900815,0.0,0.11741057050566128,0.0
PAIRMEAN_baseline,cross_condition,scale,10.0,1,100,0.01007954144317403,0.007249678913461426,0.0016377604071735774,0.03,0.010079541443174028,0.03
PAIRMEAN_baseline,cross_condition,scale,10.0,2,100,0.020448817490844592,0.009279762753587254,0.010511262391216797,0.0,0.020448817490844592,0.0
PAIRMEAN_baseline,cross_condition,scale,10.0,3,100,0.028018962273092574,0.010505497752372705,0.016202103344092583,0.0,0.02801896227309257,0.0
PAIRMEAN_baseline,cross_condition,scale,10.0,5,100,0.041823626818078406,0.01403792625923515,0.024576016901902916,0.0,0.04182362681807841,0.0
PAIRMEAN_baseline,cross_condition,scale,10.0,10,100,0.07061037857385541,0.018199798828845055,0.048417548208517056,0.0,0.07061037857385541,0.0
PAIRMEAN_baseline,cross_condition,trend,0.03,1,100,0.06628985328588216,0.07289067425911758,-0.03015303723951498,0.14,0.06628985328588216,0.14
PAIRMEAN_baseline,cross_condition,trend,0.03,2,100,0.09672334515862711,0.0637876610591349,0.030045383608873186,0.04,0.09672334515862711,0.04
PAIRMEAN_baseline,cross_condition,trend,0.03,3,100,0.11555181185131407,0.05636276485028399,0.04788631124909393,0.04,0.11555181185131407,0.04
