context,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,2d_ensemble_weight,delta3d_weight,simplicial_weight,inner_group_balanced_r2,raw_selected,selected_after_gate
outer_3:delta3d_unshrunk,1.0,3.0,199108.0,0.7,2.0,0.14620548426504884,-0.041224128260621384,0.13536539968352365,False,,,,,,
outer_3:delta3d_unshrunk,2.0,3.0,199108.0,1.0,4.0,0.1444251274448484,-0.031597061598459986,0.13455935691726792,False,,,,,,
outer_3:2d_ensemble_weight,,,,,,0.14118573197717396,-0.00742307108831497,0.1300718483140912,True,0.0,,,,,
outer_3:2d_ensemble_weight,,,,,,0.1412334624876568,-0.0024317152770039208,0.12978764043286328,False,0.25,,,,,
outer_3:2d_ensemble_weight,,,,,,0.14133360590134336,0.0018552701724487974,0.12959844793415418,False,0.5,,,,,
outer_3:2d_ensemble_weight,,,,,,0.14146375105397443,0.005437885260043851,0.12946496992492315,False,0.75,,,,,
outer_3:2d_ensemble_weight,,,,,,0.14162042357188395,0.008316129985780463,0.12935648350458817,False,1.0,,,,,
outer_3:delta3d_weight,,,,,,0.14118573197717396,-0.00742307108831497,0.1300718483140912,False,,0.0,,,,
outer_3:delta3d_weight,,,,,,0.13965584564487765,0.0190174981829353,0.12823951827682253,False,,0.25,,,,
outer_3:delta3d_weight,,,,,,0.13927988743370695,0.03747534943689468,0.1272292297349789,True,,0.5,,,,
outer_3:delta3d_weight,,,,,,0.13957807830750077,0.04795048267356261,0.12696326094009172,False,,0.75,,,,
outer_3:delta3d_weight,,,,,,0.14056223834637877,0.05044289789293965,0.12739000288690117,False,,1.0,,,,
outer_3:simplicial_weight,,,,,,0.13927988743370695,0.03747534943689468,,,,,0.0,0.09803402476419898,False,False
outer_3:simplicial_weight,,,,,,0.13662805563857905,0.09246081747361157,,,,,0.25,0.14675363518176887,True,True
outer_3:simplicial_weight,,,,,,0.13898416684282264,0.09031802702761982,,,,,0.5,0.15773895121518833,False,False
outer_3:simplicial_weight,,,,,,0.14457101256830915,0.031046978098919098,,,,,0.75,0.13098997286445668,False,False
outer_3:simplicial_weight,,,,,,0.15309610721327105,-0.08535232931249026,,,,,1.0,0.06650670012957416,False,False
outer_4:baseline,0.0,3.0,209115.0,0.35,2.0,0.11774157971198586,-0.09137706574215021,0.13487012464430018,True,,,,,,
outer_4:baseline,1.0,3.0,209115.0,0.7,2.0,0.12018043673314907,-0.18379493766397292,0.14221796841899556,False,,,,,,
outer_4:baseline,2.0,3.0,209115.0,1.0,4.0,0.12539392686479564,-0.09433274800071123,0.13537925303063772,False,,,,,,
outer_4:2d_second_unshrunk,0.0,3.0,209115.0,0.35,2.0,0.11676896297481376,-0.06738915418906566,0.13388444041526743,True,,,,,,
outer_4:2d_second_unshrunk,1.0,3.0,209115.0,0.7,2.0,0.12051148929341014,-0.1793066013730149,0.1414537889334451,False,,,,,,
outer_4:2d_second_unshrunk,2.0,3.0,209115.0,1.0,4.0,0.12469040594417825,-0.07983416930185094,0.13451167718994173,False,,,,,,
outer_4:delta3d_unshrunk,0.0,3.0,209115.0,0.35,2.0,0.11887899959426462,0.09775051335616436,0.11914656895805012,True,,,,,,
outer_4:delta3d_unshrunk,1.0,3.0,209115.0,0.7,2.0,0.12050042804290848,0.0761621465851765,0.11991537009511517,False,,,,,,
outer_4:delta3d_unshrunk,2.0,3.0,209115.0,1.0,4.0,0.12118282299058508,0.08641448802809826,0.1195436383840272,False,,,,,,
outer_4:2d_ensemble_weight,,,,,,0.11774157971198586,-0.09137706574215021,0.13487012464430018,False,0.0,,,,,
outer_4:2d_ensemble_weight,,,,,,0.11747483120557003,-0.08481192118066572,0.13460019813582225,False,0.25,,,,,
outer_4:2d_ensemble_weight,,,,,,0.11721712744881913,-0.07862555440132346,0.13434637771064964,False,0.5,,,,,
outer_4:2d_ensemble_weight,,,,,,0.11699123599909979,-0.07281796540412344,0.13411412138114454,False,0.75,,,,,
outer_4:2d_ensemble_weight,,,,,,0.11676896297481376,-0.06738915418906566,0.13388444041526743,True,1.0,,,,,
outer_4:delta3d_weight,,,,,,0.11774157971198586,-0.09137706574215021,0.13487012464430018,False,,0.0,,,,
outer_4:delta3d_weight,,,,,,0.11627096353944076,-0.017001047377778855,0.12928156288307413,False,,0.25,,,,
outer_4:delta3d_weight,,,,,,0.11587528604179036,0.039312221926730784,0.12474650991427022,True,,0.5,,,,
outer_4:delta3d_weight,,,,,,0.11685145775743708,0.07756274217137848,0.12118914216884029,False,,0.75,,,,
outer_4:delta3d_weight,,,,,,0.11887899959426462,0.09775051335616436,0.11914656895805012,False,,1.0,,,,
outer_4:simplicial_weight,,,,,,0.11587528604179036,0.039312221926730784,,,,,0.0,0.23257229172940153,False,False
outer_4:simplicial_weight,,,,,,0.113769353030407,0.11281162572514736,,,,,0.25,0.2442552779912014,True,True
outer_4:simplicial_weight,,,,,,0.1160207885721048,0.13749131428921824,,,,,0.5,0.21952836324645242,False,False
outer_4:simplicial_weight,,,,,,0.1210653384629438,0.11335128761894353,,,,,0.75,0.15839154749515472,False,False
outer_4:simplicial_weight,,,,,,0.12866803340551433,0.04039154571432313,,,,,1.0,0.060844830737308175,False,False
