context,candidate_index,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,delta3d_weight
outer_1:delta3d_weight,,,,0.12875723634377523,0.13467981502949766,0.11064905562227535,False,0.75
outer_1:delta3d_weight,,,,0.13046444463400186,0.1315048659986804,0.1110960265244235,False,1.0
outer_2:baseline,0.0,0.35,2.0,0.13737682196717824,-0.03287870359996936,0.12619959919153947,True,
outer_2:baseline,1.0,0.7,2.0,0.1420622688744983,-0.1242476207743739,0.13237551777273276,False,
outer_2:baseline,2.0,1.0,4.0,0.14945131883583726,-0.133872058218919,0.13147820821874553,False,
outer_2:2d_second_unshrunk,0.0,0.35,2.0,0.1374122876441252,-0.03516169706958272,0.12788707887012285,True,
outer_2:2d_second_unshrunk,1.0,0.7,2.0,0.14410116653011015,-0.14348295023322555,0.1336284070154744,False,
outer_2:2d_second_unshrunk,2.0,1.0,4.0,0.1490317755300558,-0.130619373503418,0.13071722274124675,False,
outer_2:delta3d_unshrunk,0.0,0.35,2.0,0.13178500337676147,0.05761590750523682,0.120963969074106,True,
outer_2:delta3d_unshrunk,1.0,0.7,2.0,0.1374186538778111,-0.0027674689448637935,0.12480338166149203,False,
outer_2:delta3d_unshrunk,2.0,1.0,4.0,0.14201560693108328,-0.060930740186639465,0.12805499298279335,False,
outer_2:2d_ensemble_weight,,,,0.13660815728590392,-0.02405788047224111,0.12616275536897398,True,0.0
outer_2:2d_ensemble_weight,,,,0.1366787160326593,-0.024318695823818404,0.1261257068353282,False,0.25
outer_2:2d_ensemble_weight,,,,0.1367609103714843,-0.024910574729384294,0.12612244221175853,False,0.5
outer_2:2d_ensemble_weight,,,,0.13684889266454014,-0.025833517188939892,0.1261474448509211,False,0.75
outer_2:2d_ensemble_weight,,,,0.1369439698916263,-0.02708752320248453,0.1261895648359329,False,1.0
outer_2:delta3d_weight,,,,0.13660815728590392,-0.02405788047224111,0.12616275536897398,False,0.0
outer_2:delta3d_weight,,,,0.1334840233636014,0.01295605307062353,0.12344221803518338,False,0.25
outer_2:delta3d_weight,,,,0.13162408541558432,0.039663724078989215,0.12184662871401099,False,0.5
outer_2:delta3d_weight,,,,0.1309627690422688,0.05606513255285539,0.12123968998599378,False,0.75
outer_2:delta3d_weight,,,,0.1309538769112756,0.062160278492222276,0.12133500681088838,True,1.0
outer_3:baseline,0.0,0.35,2.0,0.11958879679813476,-0.013191416801505707,0.12753834423782787,True,
outer_3:baseline,1.0,0.7,2.0,0.1294388251878368,-0.152357965774234,0.13739538986180994,False,
outer_3:baseline,2.0,1.0,4.0,0.13089501669798972,-0.08967627328305716,0.13607340603882334,False,
outer_3:2d_second_unshrunk,0.0,0.35,2.0,0.12036517665781121,-0.005445113226678844,0.12845901087698214,True,
outer_3:2d_second_unshrunk,1.0,0.7,2.0,0.1270510563377339,-0.1777483663145254,0.13949458599808842,False,
outer_3:2d_second_unshrunk,2.0,1.0,4.0,0.13087048600303813,-0.08510141463813636,0.13562808434100265,False,
outer_3:delta3d_unshrunk,0.0,0.35,2.0,0.13415158701331498,0.0683033963441011,0.12386567207328726,True,
outer_3:delta3d_unshrunk,1.0,0.7,2.0,0.13951263517360896,-0.003718416487018983,0.1286917404240354,False,
outer_3:delta3d_unshrunk,2.0,1.0,4.0,0.1437282324196541,-0.0609206799820774,0.13254136889312598,False,
outer_3:2d_ensemble_weight,,,,0.11788106053466052,0.01696731436727328,0.12609859180687796,True,0.0
outer_3:2d_ensemble_weight,,,,0.11799793322046348,0.016095085746936744,0.12626211532534015,False,0.25
outer_3:2d_ensemble_weight,,,,0.11828585091050314,0.014557123988384046,0.12647640460295914,False,0.5
outer_3:2d_ensemble_weight,,,,0.11869186851194316,0.012353429091615742,0.12671573775490202,False,0.75
outer_3:2d_ensemble_weight,,,,0.11914946945299994,0.009484001056632052,0.12702829304565655,False,1.0
outer_3:delta3d_weight,,,,0.11788106053466052,0.01696731436727328,0.12609859180687796,True,0.0
outer_3:delta3d_weight,,,,0.12005331479040335,0.040062184155710945,0.12436559026724783,False,0.25
outer_3:delta3d_weight,,,,0.12430538532288811,0.054289614752189186,0.12383035249226025,False,0.5
outer_3:delta3d_weight,,,,0.12917821962997383,0.05964960615670789,0.12418589647986719,False,0.75
outer_3:delta3d_weight,,,,0.13529968748099894,0.0561421583692675,0.12574699553231009,False,1.0
outer_4:baseline,0.0,0.35,2.0,0.1466259005258153,-0.07365263905795882,0.13808060343512835,False,
outer_4:baseline,1.0,0.7,2.0,0.15152129825240968,-0.14110484130105072,0.14368278455485692,False,
outer_4:baseline,2.0,1.0,4.0,0.14118832811184082,-0.07962854010884568,0.14064123777136164,True,
outer_4:2d_second_unshrunk,0.0,0.35,2.0,0.1460314844108106,-0.04738640130060778,0.13592861679750712,False,
outer_4:2d_second_unshrunk,1.0,0.7,2.0,0.1504043053906268,-0.1229911538799564,0.14231301193652718,False,
outer_4:2d_second_unshrunk,2.0,1.0,4.0,0.14080196390781777,-0.07431147819857942,0.13998493473378348,True,
outer_4:delta3d_unshrunk,0.0,0.35,2.0,0.14644884593411392,0.046645673399057896,0.13005015356176644,False,
outer_4:delta3d_unshrunk,1.0,0.7,2.0,0.14283061933175556,0.06934701807478016,0.12559539805400044,False,
outer_4:delta3d_unshrunk,2.0,1.0,4.0,0.14175448486992565,0.11283673311429487,0.12169686364062855,True,
outer_4:2d_ensemble_weight,,,,0.14122749784134808,-0.07715562264646159,0.1405298256769977,False,0.0
outer_4:2d_ensemble_weight,,,,0.14111589976825253,-0.07751128835660581,0.1405863801192427,False,0.25
outer_4:2d_ensemble_weight,,,,0.14107242654092517,-0.07812759715104023,0.14064801901068072,False,0.5
outer_4:2d_ensemble_weight,,,,0.1410627248051886,-0.07900454902976484,0.14071726602427798,True,0.75
outer_4:2d_ensemble_weight,,,,0.14106929062629225,-0.0801421439927803,0.14082289340794582,False,1.0
outer_4:delta3d_weight,,,,0.14122749784134808,-0.07715562264646159,0.1405298256769977,False,0.0
outer_4:delta3d_weight,,,,0.13990222895320414,-0.004170654096627313,0.13383314510262107,False,0.25
outer_4:delta3d_weight,,,,0.139258460428941,0.052615897423775926,0.12786603504547386,True,0.5
outer_4:delta3d_weight,,,,0.13963221421965286,0.09320403191474813,0.12319528654121087,False,0.75
outer_4:delta3d_weight,,,,0.14115626973006007,0.1175937493762893,0.12001519254820561,False,1.0
full_data_deployment_model:baseline,0.0,0.35,2.0,0.1354352680381308,0.021539434675199365,0.12642349464621178,True,
full_data_deployment_model:baseline,1.0,0.7,2.0,0.14425365988837024,-0.12197235792459993,0.13538062452103805,False,
full_data_deployment_model:baseline,2.0,1.0,4.0,0.1477152960478624,-0.14850141433871933,0.14063459807043055,False,
full_data_deployment_model:delta3d,0.0,0.35,2.0,0.13202762199173612,0.1041670583269555,0.12100528730663083,True,
full_data_deployment_model:delta3d,1.0,0.7,2.0,0.13692522754024997,0.07936645928056829,0.12289495781201111,False,
full_data_deployment_model:delta3d,2.0,1.0,4.0,0.1485262644024587,0.027901171373749034,0.12785169598254237,False,
full_data_deployment_model:delta3d_weight,,,,0.13694506223750275,0.003292193829889767,0.1283307497044703,False,0.0
full_data_deployment_model:delta3d_weight,,,,0.1342604756019873,0.03579245069642045,0.1260367416732314,False,0.25
full_data_deployment_model:delta3d_weight,,,,0.1327821972968821,0.06051970480404367,0.12449831451592605,False,0.5
full_data_deployment_model:delta3d_weight,,,,0.13250635769582775,0.0774739561527591,0.12358833934312628,True,0.75
full_data_deployment_model:delta3d_weight,,,,0.13281574099774088,0.08665520474256738,0.12311298659012318,False,1.0
