full_arm,k,failure_class,mae,n_ligands
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@ORACLE[OFFSET_K1],5,RESIDUAL_SHAPE,0.9195412841005968,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,1,ALREADY_GOOD,0.554139361956925,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,1,PARTIAL_LEVEL,0.9292041324680985,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,1,PURE_LEVEL,0.4974888795614225,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,1,RESIDUAL_SHAPE,1.3676587673835974,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,2,ALREADY_GOOD,0.47777360530083535,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,2,PARTIAL_LEVEL,0.7901796664367204,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,2,PURE_LEVEL,0.42522596898381204,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,2,RESIDUAL_SHAPE,1.1930389360727112,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,3,ALREADY_GOOD,0.43732117961977435,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,3,PARTIAL_LEVEL,0.7405685594166446,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,3,PURE_LEVEL,0.3835857310409153,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,3,RESIDUAL_SHAPE,1.093614468890427,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,5,ALREADY_GOOD,0.3929099111750505,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,5,PARTIAL_LEVEL,0.618861179079812,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,5,PURE_LEVEL,0.3484647690693202,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,5,RESIDUAL_SHAPE,1.0132569417239616,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,1,ALREADY_GOOD,0.5000976338250336,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,1,PARTIAL_LEVEL,0.6990346331751711,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,1,PURE_LEVEL,0.4397972297594131,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,1,RESIDUAL_SHAPE,1.2219758035595591,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,2,ALREADY_GOOD,0.4698577566854046,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,2,PARTIAL_LEVEL,0.6412847020676586,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,2,PURE_LEVEL,0.4173290251148812,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,2,RESIDUAL_SHAPE,1.1266955744456852,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,3,ALREADY_GOOD,0.4422784689645552,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,3,PARTIAL_LEVEL,0.6529604326977358,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,3,PURE_LEVEL,0.3990698544889806,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,3,RESIDUAL_SHAPE,1.0565140151776107,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,5,ALREADY_GOOD,0.39446442715751445,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,5,PARTIAL_LEVEL,0.6336062159338209,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,5,PURE_LEVEL,0.3521070665001937,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,5,RESIDUAL_SHAPE,0.9858739483036566,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,1,ALREADY_GOOD,0.5085176772222627,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,1,PARTIAL_LEVEL,0.6602614754376434,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,1,PURE_LEVEL,0.44638128711637676,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,1,RESIDUAL_SHAPE,1.1939415795732693,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,2,ALREADY_GOOD,0.43613481219353706,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,2,PARTIAL_LEVEL,0.6502052795962171,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,2,PURE_LEVEL,0.371815954747486,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,2,RESIDUAL_SHAPE,1.0901367576784402,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,3,ALREADY_GOOD,0.3856337295926695,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,3,PARTIAL_LEVEL,0.6446615492244028,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,3,PURE_LEVEL,0.3222051907527686,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,3,RESIDUAL_SHAPE,0.9680346017762771,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,5,ALREADY_GOOD,0.3452309610849222,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,5,PARTIAL_LEVEL,0.6346868567618843,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,5,PURE_LEVEL,0.3006196236431128,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,5,RESIDUAL_SHAPE,0.8962475423053264,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,1,ALREADY_GOOD,0.643945081662663,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,1,PARTIAL_LEVEL,1.256762644024377,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,1,PURE_LEVEL,0.6592058508162827,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,1,RESIDUAL_SHAPE,1.701643018018279,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,2,ALREADY_GOOD,0.4386300761358147,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,2,PARTIAL_LEVEL,0.8174482018635636,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,2,PURE_LEVEL,0.43732906211040623,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,2,RESIDUAL_SHAPE,1.1294432361155702,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,3,ALREADY_GOOD,0.39766323238595896,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,3,PARTIAL_LEVEL,0.7601930062371738,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,3,PURE_LEVEL,0.3569954921564851,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,3,RESIDUAL_SHAPE,0.9765965536671336,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,5,ALREADY_GOOD,0.3509035673485289,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,5,PARTIAL_LEVEL,0.6322101664878661,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,5,PURE_LEVEL,0.30614080901145113,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,5,RESIDUAL_SHAPE,0.8730116103733966,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,1,ALREADY_GOOD,0.5680587623388015,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,1,PARTIAL_LEVEL,0.855540395580185,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,1,PURE_LEVEL,0.45317494988972895,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,1,RESIDUAL_SHAPE,1.2553870151952053,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,2,ALREADY_GOOD,0.453843408250012,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,2,PARTIAL_LEVEL,0.7594003145150208,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,2,PURE_LEVEL,0.3692410460899127,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,2,RESIDUAL_SHAPE,1.0593895572419034,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,3,ALREADY_GOOD,0.382503471061586,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,3,PARTIAL_LEVEL,0.7130008443623603,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,3,PURE_LEVEL,0.33503584770105077,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,3,RESIDUAL_SHAPE,0.9724850311441031,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,5,ALREADY_GOOD,0.3502099240824254,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,5,PARTIAL_LEVEL,0.6690251909031664,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,5,PURE_LEVEL,0.3049313191062534,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,5,RESIDUAL_SHAPE,0.8821465684254018,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,1,ALREADY_GOOD,0.5680587623388015,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,1,PARTIAL_LEVEL,0.855540395580185,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,1,PURE_LEVEL,0.45317494988972895,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,1,RESIDUAL_SHAPE,1.2553870151952053,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,2,ALREADY_GOOD,0.453843408250012,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,2,PARTIAL_LEVEL,0.7594003145150208,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,2,PURE_LEVEL,0.3692410460899127,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,2,RESIDUAL_SHAPE,1.0593895572419034,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,3,ALREADY_GOOD,0.382503471061586,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,3,PARTIAL_LEVEL,0.7130008443623603,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,3,PURE_LEVEL,0.33503584770105077,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,3,RESIDUAL_SHAPE,0.9724850311441031,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,5,ALREADY_GOOD,0.3502099240824254,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,5,PARTIAL_LEVEL,0.6690251909031664,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,5,PURE_LEVEL,0.3049313191062534,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,5,RESIDUAL_SHAPE,0.8821465684254018,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,1,ALREADY_GOOD,0.5399985076674574,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,1,PARTIAL_LEVEL,0.7966918282789867,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,1,PURE_LEVEL,0.4769994176682257,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,1,RESIDUAL_SHAPE,1.3121500909118295,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,2,ALREADY_GOOD,0.43334384675284293,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,2,PARTIAL_LEVEL,0.7147437781164296,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,2,PURE_LEVEL,0.38564770213540583,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,2,RESIDUAL_SHAPE,1.0618746327994948,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,3,ALREADY_GOOD,0.38381137144787825,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,3,PARTIAL_LEVEL,0.6760223081291248,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,3,PURE_LEVEL,0.3383031292948817,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,3,RESIDUAL_SHAPE,0.9565158861071434,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,5,ALREADY_GOOD,0.3482675519577775,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,5,PARTIAL_LEVEL,0.6542913664615874,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,5,PURE_LEVEL,0.30076429046812747,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,5,RESIDUAL_SHAPE,0.8880358434178323,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,ALREADY_GOOD,0.5815638305124377,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,PARTIAL_LEVEL,0.8352923510643396,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,PURE_LEVEL,0.5879973442045963,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,RESIDUAL_SHAPE,1.3023090090978056,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,ALREADY_GOOD,0.4347508985955483,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,PARTIAL_LEVEL,0.6900284501400217,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,PURE_LEVEL,0.38279475822160075,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,RESIDUAL_SHAPE,1.0735819351565479,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,3,ALREADY_GOOD,0.38340785721292014,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,3,PARTIAL_LEVEL,0.6927945433906791,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,3,PURE_LEVEL,0.33305940624604136,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,3,RESIDUAL_SHAPE,0.972186104351975,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,5,ALREADY_GOOD,0.3444078050390262,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,5,PARTIAL_LEVEL,0.6709197394766295,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,5,PURE_LEVEL,0.2968316030885339,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,5,RESIDUAL_SHAPE,0.888863847322353,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,1,ALREADY_GOOD,0.5085176772222627,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,1,PARTIAL_LEVEL,0.6602614754376434,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,1,PURE_LEVEL,0.44638128711637676,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,1,RESIDUAL_SHAPE,1.1939415795732693,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,2,ALREADY_GOOD,0.47991642645471133,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,2,PARTIAL_LEVEL,0.6755647182506825,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,2,PURE_LEVEL,0.4294859531920433,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,2,RESIDUAL_SHAPE,1.1148587257543763,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,3,ALREADY_GOOD,0.4529493896861539,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,3,PARTIAL_LEVEL,0.6543473856596552,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,3,PURE_LEVEL,0.4037756109089348,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,3,RESIDUAL_SHAPE,1.0685504052125352,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,5,ALREADY_GOOD,0.3997320936571815,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,5,PARTIAL_LEVEL,0.6340162429697721,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,5,PURE_LEVEL,0.3678556501649003,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,5,RESIDUAL_SHAPE,0.9900425854370083,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],1,ALREADY_GOOD,0.37347146833596967,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],1,PARTIAL_LEVEL,0.593677825562682,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],1,PURE_LEVEL,0.34323895247419206,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],1,RESIDUAL_SHAPE,0.9146952677357274,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],2,ALREADY_GOOD,0.3628526267336724,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],2,PARTIAL_LEVEL,0.5888868465357573,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],2,PURE_LEVEL,0.3358145190213846,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],2,RESIDUAL_SHAPE,0.9036906252980976,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],3,ALREADY_GOOD,0.35693791487320004,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],3,PARTIAL_LEVEL,0.5771422299060931,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],3,PURE_LEVEL,0.3258016097940565,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],3,RESIDUAL_SHAPE,0.8983755011207775,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],5,ALREADY_GOOD,0.3460491840628213,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],5,PARTIAL_LEVEL,0.5494764888936352,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],5,PURE_LEVEL,0.30892187681692584,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],5,RESIDUAL_SHAPE,0.8867142399708909,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,1,ALREADY_GOOD,0.554139361956925,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,1,PARTIAL_LEVEL,0.9292041324680985,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,1,PURE_LEVEL,0.4974888795614225,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,1,RESIDUAL_SHAPE,1.3676587673835974,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,2,ALREADY_GOOD,0.4692608714754088,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,2,PARTIAL_LEVEL,0.7713162055896203,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,2,PURE_LEVEL,0.4122596865353221,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,2,RESIDUAL_SHAPE,1.1411313880965708,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,3,ALREADY_GOOD,0.4222575935196772,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,3,PARTIAL_LEVEL,0.7109907203786059,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,3,PURE_LEVEL,0.367764939231429,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,3,RESIDUAL_SHAPE,1.0321658795851913,23
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,5,ALREADY_GOOD,0.36589299329209957,51
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,5,PARTIAL_LEVEL,0.6070111265011299,5
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,5,PURE_LEVEL,0.32009704548086615,20
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,5,RESIDUAL_SHAPE,0.9205891376504888,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,1,ALREADY_GOOD,0.5000976338250336,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,1,PARTIAL_LEVEL,0.6990346331751711,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,1,PURE_LEVEL,0.4397972297594131,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,1,RESIDUAL_SHAPE,1.2219758035595591,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,2,ALREADY_GOOD,0.4702126777287982,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,2,PARTIAL_LEVEL,0.6381451215715147,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,2,PURE_LEVEL,0.41696758636782477,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,2,RESIDUAL_SHAPE,1.10442626985427,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,3,ALREADY_GOOD,0.45067538146573494,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,3,PARTIAL_LEVEL,0.6660370226300035,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,3,PURE_LEVEL,0.40775601285635077,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,3,RESIDUAL_SHAPE,1.033776362962966,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,5,ALREADY_GOOD,0.41864189971474913,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,5,PARTIAL_LEVEL,0.6836130512703181,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,5,PURE_LEVEL,0.39596100991018734,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,5,RESIDUAL_SHAPE,0.9763875308660189,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,1,ALREADY_GOOD,0.5085176772222627,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,1,PARTIAL_LEVEL,0.6602614754376434,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,1,PURE_LEVEL,0.44638128711637676,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,1,RESIDUAL_SHAPE,1.1939415795732693,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,2,ALREADY_GOOD,0.45931821525503475,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,2,PARTIAL_LEVEL,0.6889305090929547,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,2,PURE_LEVEL,0.43081587590394266,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,2,RESIDUAL_SHAPE,1.1888177049405169,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,3,ALREADY_GOOD,0.4308964173335472,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,3,PARTIAL_LEVEL,0.7035543375370665,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,3,PURE_LEVEL,0.4061069419084685,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,3,RESIDUAL_SHAPE,1.0897808446180464,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,5,ALREADY_GOOD,0.4054351720729032,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,5,PARTIAL_LEVEL,0.7008289877830386,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,5,PURE_LEVEL,0.3931050943756193,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,5,RESIDUAL_SHAPE,1.005297726200316,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,1,ALREADY_GOOD,0.643945081662663,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,1,PARTIAL_LEVEL,1.256762644024377,5
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,1,PURE_LEVEL,0.6592058508162827,20
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,1,RESIDUAL_SHAPE,1.701643018018279,23
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,2,ALREADY_GOOD,0.4766780401911925,51
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,2,PARTIAL_LEVEL,0.8802134233058443,5
