arm,gain,y_band,n_pairs,frac_pairs_sign_opposite,mean_abs_err,mean_magnitude_part,mean_sign_part,frac_abs_err_from_sign,frac_abs_err_in_sign_opposite_pairs,share_of_total_abs_err
M_LOWRANK_K2,1.0,|y|<0.25,27355,0.38556022664960704,0.2006910929485425,0.15296979955598872,0.04772129339255379,0.2377848099356836,0.4935284880066586,0.15844659730892927
M_LOWRANK_K2,1.0,0.25-0.5,13635,0.27253392005867255,0.3326473009935527,0.24964215447866273,0.08300514651488998,0.24952899442433402,0.46659779282688946,0.13090530476821421
M_LOWRANK_K2,1.0,0.5-1.0,13510,0.17860843819393044,0.5132280943005801,0.444341022653559,0.06888707164702121,0.13422311134564743,0.31966642400338774,0.20011694791610907
M_LOWRANK_K2,1.0,>1.0,16250,0.09969230769230769,1.088556011592572,1.0451320071432333,0.04342400444933881,0.03989138270047208,0.16606266911159087,0.5105311500067475
M_LOWRANK_K2,1.0,all,70750,0.25860070671378094,0.489728587124164,0.4321526780960814,0.057575909028082635,0.11756697595740934,0.28802887043140113,1.0
M_LOWRANK_K2,1.0,|y|<0.25,27355,0.38556022664960704,0.2006910929485425,0.15296979955598872,0.04772129339255379,0.2377848099356836,0.4935284880066586,0.15844659730892927
M_LOWRANK_K2,1.0,0.25-0.5,13635,0.27253392005867255,0.3326473009935527,0.24964215447866273,0.08300514651488998,0.24952899442433402,0.46659779282688946,0.13090530476821421
M_LOWRANK_K2,1.0,0.5-1.0,13510,0.17860843819393044,0.5132280943005801,0.444341022653559,0.06888707164702121,0.13422311134564743,0.31966642400338774,0.20011694791610907
M_LOWRANK_K2,1.0,>1.0,16250,0.09969230769230769,1.088556011592572,1.0451320071432333,0.04342400444933881,0.03989138270047208,0.16606266911159087,0.5105311500067475
M_LOWRANK_K2,1.0,all,70750,0.25860070671378094,0.489728587124164,0.4321526780960814,0.057575909028082635,0.11756697595740934,0.28802887043140113,1.0
X_ENS_DIRECT+LOWRANK_K2,1.0,|y|<0.25,27355,0.36322427344178393,0.16710932501065842,0.12743523201915993,0.03967409299149846,0.23741399822522175,0.49427112633809156,0.13141043830371557
X_ENS_DIRECT+LOWRANK_K2,1.0,0.25-0.5,13635,0.25610561056105613,0.30956506739497985,0.2388228750061541,0.07074219238882574,0.22852123782611575,0.43786601854413054,0.12133875909021988
X_ENS_DIRECT+LOWRANK_K2,1.0,0.5-1.0,13510,0.1606957809030348,0.5135485550098368,0.45370405009520853,0.059844504914628345,0.11653134709624888,0.28145888719529155,0.19944783219172502
X_ENS_DIRECT+LOWRANK_K2,1.0,>1.0,16250,0.0728,1.1726774063988317,1.1415473218287966,0.031130084570035077,0.026546162141583573,0.11093622324994565,0.5478029704143395
X_ENS_DIRECT+LOWRANK_K2,1.0,all,70750,0.23720141342756185,0.49167836200368936,0.4441275811886536,0.047550780815035734,0.09671115202478431,0.23499006221594448,1.0
X_ENS_DIRECT+LOWRANK_K2,1.2,|y|<0.25,27355,0.36322427344178393,0.18976667431222316,0.14683965627874898,0.04292701803347415,0.22620946585619306,0.48313294260332085,0.15359367390069248
X_ENS_DIRECT+LOWRANK_K2,1.2,0.25-0.5,13635,0.25610561056105613,0.322239387415987,0.24298877269741948,0.07925061471856754,0.24593708222347413,0.4483706709275427,0.1300021181828563
X_ENS_DIRECT+LOWRANK_K2,1.2,0.5-1.0,13510,0.1606957809030348,0.5034489696016095,0.4351940146804424,0.06825495492116711,0.13557472364116424,0.29989264473047095,0.20124609791853024
X_ENS_DIRECT+LOWRANK_K2,1.2,>1.0,16250,0.0728,1.0714465552687904,1.03437204001916,0.03707451524963049,0.03460230010290128,0.12433195684544968,0.5151581099979209
X_ENS_DIRECT+LOWRANK_K2,1.2,all,70750,0.23720141342756185,0.47770181661715105,0.4242822261749628,0.053419590442188226,0.11182622419248779,0.25689814103586567,1.0
