arm,subset,gain,macro_mae,pooled_mae,n_pairs
M_PHYSICS_radius+radius_sq,all,1.6,0.5280240076937037,0.5102280359383459,70750
M_PHYSICS_radius+radius_sq,all,1.65,0.533139285029099,0.5157170882257452,70750
M_PHYSICS_radius+radius_sq,all,1.7,0.5386423410265119,0.52170277347977,70750
M_PHYSICS_radius+radius_sq,all,1.75,0.5445204605895383,0.5281738320570027,70750
M_PHYSICS_radius+radius_sq,all,1.8,0.5507636299349652,0.535109735877823,70750
M_PHYSICS_radius+radius_sq,all,1.85,0.5573598107199106,0.542510960320857,70750
M_PHYSICS_radius+radius_sq,all,1.9,0.5642665180764399,0.5503418184025073,70750
M_PHYSICS_radius+radius_sq,all,1.95,0.5714341055329709,0.5585949660853404,70750
M_PHYSICS_radius+radius_sq,all,2.0,0.578838566903017,0.5672532429290909,70750
M_PHYSICS_radius+radius_sq,adjacent(gap=1),0.8,0.18903528018231933,0.16627088942786084,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),0.85,0.18875181708688818,0.16590977960404069,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),0.9,0.18855990887470578,0.1656861127631977,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),0.95,0.1884691063176268,0.16559886899166354,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.0,0.18845974223300307,0.1656217394482363,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.05,0.18853755514519788,0.16577673101954749,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.1,0.18866647291511718,0.16603851579137865,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.15,0.18888555295561055,0.16642557806704797,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.2,0.1892011593515437,0.1669232940218419,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.25,0.18962380467961565,0.16752701862677158,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.3,0.19012676987604366,0.16822081969155384,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.35,0.1907123259475359,0.16900049438392903,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.4,0.1913688845257894,0.16987974701253017,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.45,0.19209333860019273,0.17085463117308888,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.5,0.192880971190427,0.17190521758642432,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.55,0.19374422641664135,0.17304441547606017,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.6,0.19470669987433128,0.17429593392047446,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.65,0.19574380811795752,0.17564220043713383,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.7,0.19684990696613838,0.17707815445810612,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.75,0.19802791195435077,0.17859821001467938,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.8,0.19928363887676487,0.18020672176021368,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.85,0.2006459723287147,0.18190499668297516,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.9,0.2021018104276636,0.18368437693913614,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),1.95,0.2036269397087999,0.18553926341407515,11740
M_PHYSICS_radius+radius_sq,adjacent(gap=1),2.0,0.20519011298874315,0.18745599248721545,11740
M_PHYSICS_radius+radius_sq,far(gap>=7),0.8,0.7624506330684147,0.9050489946149847,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),0.85,0.7594972878646498,0.8936423089248962,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),0.9,0.7573328876702763,0.8832637286742343,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),0.95,0.7558399310323132,0.8739924451889954,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),1.0,0.7551409628560621,0.8657935326112034,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),1.05,0.7552457622165181,0.8586762068527026,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),1.1,0.7561278015826438,0.8528216403136416,17410
M_PHYSICS_radius+radius_sq,far(gap>=7),1.15,0.7577446505837375,0.8484149007491109,17410
