regime,split_seed,fold,component,mean_abs_contribution,mean_contribution
unseen_ligand,262147,0,block__MASSACTION,0.06108937138557971,-0.006371083094661052
unseen_ligand,262147,0,block__METAL,0.07673561339957959,-0.003752168326395525
unseen_ligand,262147,0,block__PHYSCHEM,0.09195281086800558,0.02967218454761965
unseen_ligand,262147,0,ligand_intercept,0.0,0.0
unseen_ligand,262147,1,intercept,0.2504100397055758,-0.2504100397055758
unseen_ligand,262147,1,block__COND,0.25881762074769227,0.008440058231931743
unseen_ligand,262147,1,block__DONORS,0.10329393525564573,0.09450722786221614
unseen_ligand,262147,1,block__INTERACTION,0.15251628827162006,0.131403389455426
unseen_ligand,262147,1,block__MASSACTION,0.05209635983384463,0.02278238588729119
unseen_ligand,262147,1,block__METAL,0.06433194569473127,0.0013400855673254093
unseen_ligand,262147,1,block__PHYSCHEM,0.059961311663833235,0.01152222929123264
unseen_ligand,262147,1,ligand_intercept,0.0,0.0
unseen_ligand,262147,2,intercept,0.054627782880740994,-0.054627782880740994
unseen_ligand,262147,2,block__COND,0.37550340353014583,0.20814079349715275
unseen_ligand,262147,2,block__DONORS,0.12807820007197848,0.0016598357159983374
unseen_ligand,262147,2,block__INTERACTION,0.25723531668626226,-0.0041099716776286386
unseen_ligand,262147,2,block__MASSACTION,0.0701349681297632,-0.015272128459098595
unseen_ligand,262147,2,block__METAL,0.0641836080841349,0.014900065080526766
unseen_ligand,262147,2,block__PHYSCHEM,0.10723210264092414,0.07473349048247996
unseen_ligand,262147,2,ligand_intercept,0.0,0.0
unseen_ligand,262147,3,intercept,0.15345138106745185,-0.15345138106745185
unseen_ligand,262147,3,block__COND,0.38514703651595467,0.025623592360442544
unseen_ligand,262147,3,block__DONORS,0.10490276505287129,0.005486112697008753
unseen_ligand,262147,3,block__INTERACTION,0.17260550011573478,-0.014675350030959454
unseen_ligand,262147,3,block__MASSACTION,0.03923692002296004,-0.001881535420359252
unseen_ligand,262147,3,block__METAL,0.0778391704388719,-0.008033130940196698
unseen_ligand,262147,3,block__PHYSCHEM,0.09164647320908507,-0.03847185975457175
unseen_ligand,262147,3,ligand_intercept,0.0,0.0
unseen_ligand,262147,4,intercept,0.005649959683564582,0.005649959683564582
unseen_ligand,262147,4,block__COND,0.29205666202212216,0.017768419977315188
unseen_ligand,262147,4,block__DONORS,0.20445881799573867,-0.137634938429012
unseen_ligand,262147,4,block__INTERACTION,0.34176386186706204,-0.16582701349077503
unseen_ligand,262147,4,block__MASSACTION,0.07287251625432835,-0.028791579092548102
unseen_ligand,262147,4,block__METAL,0.04971577056534236,-0.0027234421685303663
unseen_ligand,262147,4,block__PHYSCHEM,0.20110527764603123,-0.07111580180108715
unseen_ligand,262147,4,ligand_intercept,0.0,0.0
unseen_series,104729,0,intercept,0.06359121944261714,-0.06359121944261714
unseen_series,104729,0,block__COND,0.24161337166122407,-0.0041821551523524856
unseen_series,104729,0,block__DONORS,0.1043332666766838,0.013965147483217378
unseen_series,104729,0,block__INTERACTION,0.17630249537680948,0.05850974189260657
unseen_series,104729,0,block__MASSACTION,0.05620450271902913,0.024855542576580895
unseen_series,104729,0,block__METAL,0.06289324095232464,-0.006564870556099048
unseen_series,104729,0,block__PHYSCHEM,0.10184521283713004,0.008722928271638598
unseen_series,104729,0,ligand_intercept,0.14206252460580335,0.08110683732204327
unseen_series,104729,1,intercept,0.011852887659509752,0.011852887659509752
unseen_series,104729,1,block__COND,0.3485557999955059,0.023037821455393372
unseen_series,104729,1,block__DONORS,0.208800573188594,-0.11956862458025906
unseen_series,104729,1,block__INTERACTION,0.3554149424388237,-0.05780627905650568
unseen_series,104729,1,block__MASSACTION,0.057444025738514655,0.003961181691775919
unseen_series,104729,1,block__METAL,0.15924113367578638,0.005523856040861756
unseen_series,104729,1,block__PHYSCHEM,0.14021314639476265,-0.05234701500169927
unseen_series,104729,1,ligand_intercept,0.33108588462253247,0.17898854327629599
unseen_series,104729,2,intercept,0.1998298242834693,-0.1998298242834693
unseen_series,104729,2,block__COND,0.5759753525814229,0.10232073909872007
unseen_series,104729,2,block__DONORS,0.1347927863966105,0.019012386234127536
unseen_series,104729,2,block__INTERACTION,0.2925386622200396,-0.007553080554639015
unseen_series,104729,2,block__MASSACTION,0.09826878275984652,0.008027119833103303
unseen_series,104729,2,block__METAL,0.060187198642793156,-0.0005293831177640285
unseen_series,104729,2,block__PHYSCHEM,0.05536812762639314,0.014482613297275716
unseen_series,104729,2,ligand_intercept,0.5139411286574814,0.29016031459100167
unseen_series,104729,3,intercept,0.2122095894289742,-0.2122095894289742
unseen_series,104729,3,block__COND,0.4388594796264576,0.0765449162001694
unseen_series,104729,3,block__DONORS,0.1122901515046234,0.05804681167027904
unseen_series,104729,3,block__INTERACTION,0.2873052518880068,-0.05492926728597211
unseen_series,104729,3,block__MASSACTION,0.13937140160907152,-0.04211117448161972
unseen_series,104729,3,block__METAL,0.12215084301689379,-0.008589829871266875
unseen_series,104729,3,block__PHYSCHEM,0.07939987410432896,-0.025626282045493862
unseen_series,104729,3,ligand_intercept,0.45819603628062844,0.4006558404014192
unseen_series,104729,4,intercept,0.14761105313044198,-0.14761105313044198
unseen_series,104729,4,block__COND,0.3736479777135875,-0.08540873926054814
unseen_series,104729,4,block__DONORS,0.1787491886414175,0.02735601552140581
unseen_series,104729,4,block__INTERACTION,0.25819514851775033,-0.019511093975195803
unseen_series,104729,4,block__MASSACTION,0.07105073113510442,-0.001893049251878687
unseen_series,104729,4,block__METAL,0.09571538762130051,0.014164865174404996
unseen_series,104729,4,block__PHYSCHEM,0.07158184353201935,0.007352303161207136
unseen_series,104729,4,ligand_intercept,0.23363317428974548,0.1620824756121681
unseen_series,130363,0,intercept,0.1325500224998741,-0.1325500224998741
unseen_series,130363,0,block__COND,0.5013818226208225,0.06963561617780842
unseen_series,130363,0,block__DONORS,0.1458823380549422,0.0060789251764359455
unseen_series,130363,0,block__INTERACTION,0.3047563833513947,0.0513393974645824
unseen_series,130363,0,block__MASSACTION,0.0909929226535143,0.006120585295980838
unseen_series,130363,0,block__METAL,0.10871386097941034,-0.012667928728769678
unseen_series,130363,0,block__PHYSCHEM,0.09362143884336978,0.014204451159553474
unseen_series,130363,0,ligand_intercept,0.436367463470911,0.22344133961070034
unseen_series,130363,1,intercept,0.02536443283292482,0.02536443283292482
unseen_series,130363,1,block__COND,0.18076656259246401,-0.07390212503614467
unseen_series,130363,1,block__DONORS,0.20674195376032486,-0.139048949308267
unseen_series,130363,1,block__INTERACTION,0.28543299929342814,-0.17207536589757783
unseen_series,130363,1,block__MASSACTION,0.05176999742136728,-0.019415200499669785
unseen_series,130363,1,block__METAL,0.07238357769583001,0.004304108914273882
unseen_series,130363,1,block__PHYSCHEM,0.0731751471852637,0.015172627631922902
unseen_series,130363,1,ligand_intercept,0.21629967817994417,0.11998688591214472
unseen_series,130363,2,intercept,0.18173993157550397,-0.18173993157550397
unseen_series,130363,2,block__COND,0.5425827823184523,0.19823920554928767
unseen_series,130363,2,block__DONORS,0.10649800670729319,0.05396379107044764
unseen_series,130363,2,block__INTERACTION,0.2721752175650604,-0.004471227121247521
unseen_series,130363,2,block__MASSACTION,0.09862787325891531,-0.02658318054930937
unseen_series,130363,2,block__METAL,0.13005057745272658,0.016753181381470826
unseen_series,130363,2,block__PHYSCHEM,0.07147253936253904,-0.003138062819671796
unseen_series,130363,2,ligand_intercept,0.4483617345851404,0.3649398358641267
unseen_series,130363,3,intercept,0.17318536092513875,-0.17318536092513875
unseen_series,130363,3,block__COND,0.365528225360108,-0.0951691482838847
unseen_series,130363,3,block__DONORS,0.13960243483588064,0.033858769994649096
unseen_series,130363,3,block__INTERACTION,0.28624755274176117,0.006374659944304438
unseen_series,130363,3,block__MASSACTION,0.05607377258832257,0.019357769787526718
unseen_series,130363,3,block__METAL,0.0482354314410488,-0.0019198931457971155
unseen_series,130363,3,block__PHYSCHEM,0.1021417664846507,-0.060050353864641984
unseen_series,130363,3,ligand_intercept,0.19047239754799547,0.11615713908940554
unseen_series,130363,4,intercept,0.19462173442108263,-0.19462173442108263
unseen_series,130363,4,block__COND,0.4035762380430553,0.1394320273517553
unseen_series,130363,4,block__DONORS,0.12055598303903715,0.040178479535537194
unseen_series,130363,4,block__INTERACTION,0.2600158208020356,0.08846336697258067
unseen_series,130363,4,block__MASSACTION,0.08422694600369317,0.033660009084971264
unseen_series,130363,4,block__METAL,0.1231733115777667,-0.007547975965065756
unseen_series,130363,4,block__PHYSCHEM,0.10138344188583537,-0.019275482345859848
unseen_series,130363,4,ligand_intercept,0.42566452867855975,0.2560843339761604
unseen_series,155921,0,intercept,0.11508129701239224,-0.11508129701239224
unseen_series,155921,0,block__COND,0.6604728775373957,0.38437617358205495
unseen_series,155921,0,block__DONORS,0.14097250495690714,-0.005704565530261949
unseen_series,155921,0,block__INTERACTION,0.29133628869774963,-0.09976998137878779
unseen_series,155921,0,block__MASSACTION,0.060101610076438404,0.011152307032198116
unseen_series,155921,0,block__METAL,0.1049612690701592,-0.004015415927462708
unseen_series,155921,0,block__PHYSCHEM,0.10046623153801995,-0.017642662442015122
unseen_series,155921,0,ligand_intercept,0.33966193008072065,0.30632423885153115
unseen_series,155921,1,intercept,0.15853378675050306,-0.15853378675050306
unseen_series,155921,1,block__COND,0.4358545092924216,0.2765968670885374
unseen_series,155921,1,block__DONORS,0.1603610408132139,0.023001810271460078
unseen_series,155921,1,block__INTERACTION,0.291863658302742,0.06988600106142946
unseen_series,155921,1,block__MASSACTION,0.07011138533017798,0.004949885399341495
unseen_series,155921,1,block__METAL,0.10860854546095826,-0.013216057507520418
unseen_series,155921,1,block__PHYSCHEM,0.0714564902979079,0.03155889389452786
unseen_series,155921,1,ligand_intercept,0.5348548453943657,0.3497746548387517
unseen_series,155921,2,intercept,0.22772811571988558,-0.22772811571988558
unseen_series,155921,2,block__COND,0.4464892313749281,-0.1384288134649636
unseen_series,155921,2,block__DONORS,0.11530497821340975,0.06820245957076936
unseen_series,155921,2,block__INTERACTION,0.229907886668735,0.02875055585574583
unseen_series,155921,2,block__MASSACTION,0.08683364148768884,-0.03572920062066564
unseen_series,155921,2,block__METAL,0.12624180261788404,0.01527305710958953
unseen_series,155921,2,block__PHYSCHEM,0.08707704037438446,-0.009436782409692736
unseen_series,155921,2,ligand_intercept,0.45711321677471456,0.2568462844503041
unseen_series,155921,3,intercept,0.1675414930252341,-0.1675414930252341
unseen_series,155921,3,block__COND,0.41494678798297113,0.07048202796655957
unseen_series,155921,3,block__DONORS,0.15811490260341776,0.015071953047204009
unseen_series,155921,3,block__INTERACTION,0.3446125477963098,0.06893163485900575
unseen_series,155921,3,block__MASSACTION,0.06767247831339533,0.010433463385066007
unseen_series,155921,3,block__METAL,0.09111366972479873,0.005162759752455131
unseen_series,155921,3,block__PHYSCHEM,0.09695115843079244,0.04908310194321384
unseen_series,155921,3,ligand_intercept,0.4847307352303718,0.38402670776307546
unseen_series,155921,4,intercept,0.040611628455295846,0.040611628455295846
unseen_series,155921,4,block__COND,0.14633100052685283,-0.06425781609946948
unseen_series,155921,4,block__DONORS,0.1184553758057052,-0.05267953455569774
unseen_series,155921,4,block__INTERACTION,0.20238224471104124,-0.07094579086166011
unseen_series,155921,4,block__MASSACTION,0.07096465961421444,-0.0039031764193513535
unseen_series,155921,4,block__METAL,0.06727624234541808,-0.0026227475195230855
unseen_series,155921,4,block__PHYSCHEM,0.07598034550558175,-0.012112207817420983
unseen_series,155921,4,ligand_intercept,0.13642123951906243,0.11106496233233056
unseen_series,196613,0,intercept,0.23315898575546154,-0.23315898575546154
unseen_series,196613,0,block__COND,0.5485493271362006,0.09086919972670614
unseen_series,196613,0,block__DONORS,0.12467176252530181,0.056525512922704406
unseen_series,196613,0,block__INTERACTION,0.2562302081506552,0.0778494198904889
unseen_series,196613,0,block__MASSACTION,0.05503263300804849,0.037537148978478936
unseen_series,196613,0,block__METAL,0.13071789249936372,0.007071947754446087
unseen_series,196613,0,block__PHYSCHEM,0.2142563119440343,-0.058347669345845676
unseen_series,196613,0,ligand_intercept,0.20148957953782495,0.020277824860300317
unseen_series,196613,1,intercept,0.1561084115952869,-0.1561084115952869
unseen_series,196613,1,block__COND,0.5571144727507615,0.10661831702453536
unseen_series,196613,1,block__DONORS,0.19649004784701282,-0.02453675580032543
unseen_series,196613,1,block__INTERACTION,0.27719963360082805,-0.09765483394827976
unseen_series,196613,1,block__MASSACTION,0.05407309367956877,0.0020168866596365566
unseen_series,196613,1,block__METAL,0.08279898445853796,-0.006679623692154442
unseen_series,196613,1,block__PHYSCHEM,0.09004482576040763,-0.01749612219675798
unseen_series,196613,1,ligand_intercept,0.14674027209106164,0.11140986962746731
unseen_series,196613,2,intercept,0.18447543668295463,-0.18447543668295463
unseen_series,196613,2,block__COND,0.3396432921970161,0.006498167742669679
unseen_series,196613,2,block__DONORS,0.10960866531757055,0.05445815065811792
unseen_series,196613,2,block__INTERACTION,0.29281868113073595,0.022433118124331883
unseen_series,196613,2,block__MASSACTION,0.08742345360604781,0.005394692427178656
unseen_series,196613,2,block__METAL,0.09776355628867774,0.0018211118203998455
unseen_series,196613,2,block__PHYSCHEM,0.07558221828272982,0.01614348471890331
unseen_series,196613,2,ligand_intercept,0.6088063592313923,0.5624938599785918
unseen_series,196613,3,intercept,0.07188291671154072,0.07188291671154072
unseen_series,196613,3,block__COND,0.4876131709172677,-0.03560238557783012
unseen_series,196613,3,block__DONORS,0.2160248681604629,-0.15981335387348156
unseen_series,196613,3,block__INTERACTION,0.34672936378368524,-0.10630456241249912
unseen_series,196613,3,block__MASSACTION,0.0689614104318838,-0.005352898262790003
unseen_series,196613,3,block__METAL,0.10427023884014981,0.0013523989223283334
unseen_series,196613,3,block__PHYSCHEM,0.10473244529653872,-0.03660180634634303
unseen_series,196613,3,ligand_intercept,0.2133629124358879,0.1234759113546483
unseen_series,196613,4,intercept,0.1870694457435524,-0.1870694457435524
unseen_series,196613,4,block__COND,0.3137642106450008,-0.09454873306081608
unseen_series,196613,4,block__DONORS,0.13034028716896245,0.06157947118392971
unseen_series,196613,4,block__INTERACTION,0.24122577334583106,0.05051912422800189
unseen_series,196613,4,block__MASSACTION,0.06438031795336707,-0.007380469642414878
unseen_series,196613,4,block__METAL,0.10069957612727559,-0.002144629017313347
unseen_series,196613,4,block__PHYSCHEM,0.056558999919016265,-0.02474549091366323
unseen_series,196613,4,ligand_intercept,0.5056994508955878,0.445474933421916
unseen_series,262147,0,intercept,0.06557066079995377,-0.06557066079995377
unseen_series,262147,0,block__COND,0.3170312610209712,-0.01880541761925782
unseen_series,262147,0,block__DONORS,0.10526478546764563,0.0006184784820760163
unseen_series,262147,0,block__INTERACTION,0.17195684902085182,-0.03679075295074697
unseen_series,262147,0,block__MASSACTION,0.05736602864695799,0.004246446317066421
unseen_series,262147,0,block__METAL,0.08408687243361661,-0.030576931498670995
unseen_series,262147,0,block__PHYSCHEM,0.07378765938191731,-0.00041683602414312453
unseen_series,262147,0,ligand_intercept,0.19235682477621,0.12882333255105233
unseen_series,262147,1,intercept,0.027145743362851398,-0.027145743362851398
unseen_series,262147,1,block__COND,0.43169579084145016,-0.19215500227500687
unseen_series,262147,1,block__DONORS,0.16922705132016125,-0.05423524181313479
unseen_series,262147,1,block__INTERACTION,0.26392880791943013,-0.04096128643330264
unseen_series,262147,1,block__MASSACTION,0.06107266620261278,-0.0008088851415471676
unseen_series,262147,1,block__METAL,0.08289002540407286,-0.0007923132505860163
unseen_series,262147,1,block__PHYSCHEM,0.06356667202515608,0.020303059756914724
unseen_series,262147,1,ligand_intercept,0.3895579176055064,0.17962043117033227
unseen_series,262147,2,intercept,0.19895139167108458,-0.19895139167108458
unseen_series,262147,2,block__COND,0.6341521556321587,0.1288264786379705
unseen_series,262147,2,block__DONORS,0.09970838935766017,0.0306774008854889
unseen_series,262147,2,block__INTERACTION,0.35089210139851634,0.19251872734615738
unseen_series,262147,2,block__MASSACTION,0.13865852859563368,0.03384907169428814
unseen_series,262147,2,block__METAL,0.14182603196583568,0.04026406253473178
unseen_series,262147,2,block__PHYSCHEM,0.16819763879200633,-0.036939008067771485
unseen_series,262147,2,ligand_intercept,0.24047435751354548,0.20932010225288436
unseen_series,262147,3,intercept,0.07534002830235954,-0.07534002830235954
unseen_series,262147,3,block__COND,0.29196145704331666,0.0007800031064079086
unseen_series,262147,3,block__DONORS,0.17053075483466762,0.004476317708735855
unseen_series,262147,3,block__INTERACTION,0.2995712066291205,-0.04932777174344736
unseen_series,262147,3,block__MASSACTION,0.0940604891771103,-0.03307799247653623
unseen_series,262147,3,block__METAL,0.05881181967263257,0.0006743560100165619
unseen_series,262147,3,block__PHYSCHEM,0.0719805264918821,0.013537697936079115
unseen_series,262147,3,ligand_intercept,0.3438036964558211,0.2945688157197157
unseen_series,262147,4,intercept,0.19670292428042402,-0.19670292428042402
unseen_series,262147,4,block__COND,0.524417497562131,0.09644237602590888
unseen_series,262147,4,block__DONORS,0.1559357076288781,0.004672959334260654
unseen_series,262147,4,block__INTERACTION,0.3088940695925764,-0.04736296183189657
unseen_series,262147,4,block__MASSACTION,0.1009277300244962,0.0011961590042202381
unseen_series,262147,4,block__METAL,0.11276468003700567,-0.025104832713657748
unseen_series,262147,4,block__PHYSCHEM,0.1638711983548684,-0.03386769164110585
unseen_series,262147,4,ligand_intercept,0.3715492448834848,0.06566899005892107
