regime,split_seed,arm,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units
unseen_ligand,262147,C3_SHARED_RIDGE,1.0309561087159433,0.7811643465125093,0.5910738964791983,0.03689258831088271,1.0366094944966109,1.188593155704672,0.2104842763583853,0.3978974367453151,0.9938812293664822,1.8157629712827836,0.17679531093167006,0.5746365911638818,0.2703887195121951,0.47846798780487804,0.42991405737653715,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,ORACLE_LEVEL,0.20582077506735075,0.09176078689370037,0.1489769178114546,0.9084420194739414,0.21361100135810845,0.2631376737049915,0.9490737934153763,0.11261637121561222,0.16262245574436252,0.46822905813692084,0.8195997706475286,0.9151287148197114,0.8568978658536586,0.9767530487804879,0.9950428269139358,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,ORACLE_METAL,0.8323140353364588,0.6819217863179746,0.321236782655109,0.36981853920644525,0.8298654098975096,0.9548256638575332,0.4702793266598554,0.41281461855124085,0.6957496688814897,1.6810027639582987,0.7882403103536749,0.6967290849539792,0.3235518292682927,0.594702743902439,0.6070948942049437,5248,152,131,79,6.256051615740402,131
unseen_series,104729,MONO_ET,0.793281240256915,0.5231888924146656,0.4619531176308275,0.22943883998483416,0.7837998382418828,0.8872698615599893,0.49476883208624156,0.24721056584444567,0.6088796883291625,1.6538135698268581,0.47792307663979366,0.684270549726848,0.41253810975609756,0.6469131097560976,0.7402511611847378,5248,152,131,79,6.256051615740402,131
unseen_series,104729,MONO_RIDGE,1.019499309271368,0.754253787267845,0.5975249327235894,0.05496771033871439,1.0227221251553953,1.1846373427735184,0.22378435732527513,0.39907428104825393,0.9694171331864871,1.8176359989292876,0.22690471694579958,0.61779868506033,0.26467225609756095,0.49104420731707316,0.47650878677049197,5248,152,131,79,6.256051615740402,131
unseen_series,104729,C1_HIER_RIDGE,1.0437507477180945,0.7471736496176442,0.6056050708620092,0.06227275840004909,1.0482130130598228,1.103526739943506,0.3459935008893571,0.2922970542298854,0.9916738639578637,1.8715920821934338,0.23771360939594735,0.6207829972710972,0.2581935975609756,0.4958079268292683,0.6272254193808209,5248,152,131,79,6.256051615740402,131
unseen_series,104729,C2_TWO_STAGE,0.9926584288685029,0.758884656502607,0.4814905829892658,0.09072374399482819,0.9778829841214585,1.0095100647787303,0.3386562336022113,0.321382397091708,0.7539579947835342,2.1055322367455496,0.46843038454022273,0.6777214969921357,0.37404725609756095,0.6116615853658537,0.9284108577474521,5248,152,131,79,6.256051615740402,131
unseen_series,104729,C2_TRUECENTRE,0.8475510744837348,0.6028441945689733,0.4632116074746591,0.20165813062895854,0.8406489119079594,0.9273364942174057,0.4608789360865825,0.2690980157524693,0.6469147440782796,1.7397497678397487,0.5236987030052731,0.662412111429675,0.3868140243902439,0.6291920731707317,0.71566250498173,5248,152,131,79,6.256051615740402,131
unseen_series,104729,C3_SHARED_RIDGE,1.047891399872281,0.7526606522515709,0.6030877460723268,0.06520041423324796,1.0525559918660614,1.1010131476745102,0.34874773941423687,0.2915229244922312,0.9854275998434652,1.876469151872689,0.2570273805665173,0.6227017079979776,0.2581935975609756,0.4956173780487805,0.6368165586450276,5248,152,131,79,6.256051615740402,131
unseen_series,104729,ORACLE_LEVEL,0.20306704478386983,0.08928745589858812,0.147476414922042,0.9158126912961773,0.21079066479883646,0.24819919256163853,0.9529781551511719,0.11630276373740779,0.1491331745814231,0.4614951858493687,0.8523162521132535,0.9162225788183966,0.8568978658536586,0.9818978658536586,1.0005774111455539,5248,152,131,79,6.256051615740402,131
unseen_series,104729,ORACLE_METAL,0.7926412550849169,0.5648881391805715,0.3615568895498377,0.24605103504320502,0.7876486641315354,0.9103067678329482,0.4844601246157987,0.27816784931510996,0.565487529684494,1.7254455893334613,0.6568945469915567,0.6824853008754053,0.3717606707317073,0.6316692073170732,0.7308931222310162,5248,152,131,79,6.256051615740402,131
unseen_series,130363,MONO_ET,0.8132569029802111,0.5291285969380065,0.4730296295917479,0.2949669731219401,0.8000399353550877,0.8371546662517072,0.5491690305456713,0.22811561644973535,0.6095816110811016,1.671019107766458,0.46902130893622845,0.7200629311996182,0.42378048780487804,0.6646341463414634,0.7504824023447358,5248,152,131,79,6.256051615740402,131
unseen_series,130363,MONO_RIDGE,1.0326498395251629,0.7527526694196338,0.6074219314808854,0.04936155467995573,1.0321513716277708,1.1936926997825337,0.21428631595826264,0.402816786211382,0.9754561094319243,1.8602938506428501,0.19708535420332896,0.602369968879831,0.2623856707317073,0.4765625,0.46208163400922925,5248,152,131,79,6.256051615740402,131
unseen_series,130363,C1_HIER_RIDGE,1.0184485101363143,0.6922643436303146,0.612435867516268,0.028393419640940887,1.0219242995069684,1.1008485139986108,0.31325219770828927,0.3016876804500761,0.9214018057218564,1.9782349409726145,0.26063498955488257,0.615037856068433,0.2814405487804878,0.5249618902439024,0.6264198846908173,5248,152,131,79,6.256051615740402,131
unseen_series,130363,C2_TWO_STAGE,0.9603883283972178,0.6745791351147016,0.5137579684968928,0.1497686364561568,0.92953480994143,0.9232386228184384,0.4487730676445758,0.2386870321921706,0.71076626643682,1.9892108110163704,0.4431362612758544,0.7198834118926569,0.37614329268292684,0.6398628048780488,0.9458006460581313,5248,152,131,79,6.256051615740402,131
unseen_series,130363,C2_TRUECENTRE,0.8518584873581476,0.589424447336406,0.4663834162858799,0.2717016634110785,0.8424047907108071,0.8712414973661746,0.5281425296513372,0.23817535557572858,0.6188818419558029,1.7617579900401474,0.5117854820981143,0.7018655353286669,0.39634146341463417,0.6469131097560976,0.7502725309141334,5248,152,131,79,6.256051615740402,131
unseen_series,130363,C3_SHARED_RIDGE,1.021644810481065,0.6978825152284693,0.6096376447561397,0.03242675303498732,1.0244190450304174,1.0998676820141502,0.31401719363521896,0.3038110018105162,0.9398915074243934,1.9685494035031517,0.2851860729439716,0.6170779909329666,0.28220274390243905,0.5251524390243902,0.6281051132242604,5248,152,131,79,6.256051615740402,131
unseen_series,130363,ORACLE_LEVEL,0.2048583691476024,0.08820529651701825,0.14832439464333233,0.9223107408364168,0.21002542560016188,0.23604522897539656,0.9563385859479592,0.12174684667402583,0.14512462347233404,0.4778513721041192,0.8305374628867578,0.9258108986537622,0.8689024390243902,0.983422256097561,1.0000474590503736,5248,152,131,79,6.256051615740402,131
unseen_series,130363,ORACLE_METAL,0.8002091461370784,0.561389153176823,0.36233161755900034,0.31132257689313325,0.7914509095357821,0.8511865349294279,0.551090425775945,0.24279493133689145,0.5704463108371611,1.7468611443379292,0.6722373837882101,0.7149008352096503,0.3854801829268293,0.6581554878048781,0.7638205865691546,5248,152,131,79,6.256051615740402,131
unseen_series,155921,MONO_ET,0.8216735119895429,0.5623850683649091,0.471754978050948,0.2670555302180677,0.81960511139195,0.8812865797301175,0.5015724715453138,0.2741855897689547,0.6167711135079955,1.7140323718366304,0.49613199122147966,0.7192940861211163,0.4060594512195122,0.6503429878048781,0.7149866237103323,5248,152,131,79,6.256051615740402,131
unseen_series,155921,MONO_RIDGE,1.002772967712109,0.7375189429449182,0.5934868480323645,0.04295919371421919,1.0072262387013533,1.1536520813052191,0.25773370011793206,0.36360428468865985,0.9572628484393713,1.8029670591734719,0.21969858281395382,0.6010463411034314,0.26676829268292684,0.49790396341463417,0.49101543317139407,5248,152,131,79,6.256051615740402,131
unseen_series,155921,C1_HIER_RIDGE,1.0207721551780382,0.6851225141180537,0.6091537518645488,0.06757574867085647,1.0266047692539833,1.0814858753310281,0.35658706543866203,0.28471303970530776,0.884183523659972,1.9011707513518596,0.23663247661491663,0.628138578437376,0.2738185975609756,0.5198170731707317,0.6105629197944135,5248,152,131,79,6.256051615740402,131
unseen_series,155921,C2_TWO_STAGE,0.9474912144539732,0.7026872912352377,0.5053277009022047,0.14608261247980114,0.9354434278157553,0.9663356701581011,0.39214074777876773,0.3066231142939583,0.7624856762949381,1.9684498283071281,0.5144298828914815,0.7356680264076564,0.3782393292682927,0.6282393292682927,0.8948924308393186,5248,152,131,79,6.256051615740402,131
unseen_series,155921,C2_TRUECENTRE,0.8438839710458401,0.6115676915797916,0.46084945990874576,0.262145789572799,0.8426922090863446,0.9106087222963174,0.4833005365098505,0.2951623672100779,0.6834735615553486,1.7296393827580434,0.5321752660625507,0.7119222801778236,0.3753810975609756,0.6333841463414634,0.6961284713123079,5248,152,131,79,6.256051615740402,131
unseen_series,155921,C3_SHARED_RIDGE,1.028475906738165,0.6965999789531041,0.6071818683434183,0.06996115912934986,1.0341407792434842,1.0819255941884458,0.358211147359615,0.2847375080504727,0.9236658591341544,1.9026972008061882,0.26955156243200806,0.6295171611036616,0.2696265243902439,0.520579268292683,0.6136848749611701,5248,152,131,79,6.256051615740402,131
unseen_series,155921,ORACLE_LEVEL,0.20508536603171337,0.09163519632955325,0.14614675457351978,0.9223318186822781,0.21327142976148497,0.23761242297605698,0.9559102894409708,0.13051434212071222,0.15400518701845495,0.4656963525177792,0.8434459524958481,0.9259919881004345,0.8658536585365854,0.9845655487804879,0.9969437039092195,5248,152,131,79,6.256051615740402,131
unseen_series,155921,ORACLE_METAL,0.7895733904831886,0.5720000200905913,0.35990435940970283,0.3085086488766928,0.7884792628262351,0.8830475804902342,0.5115617361195894,0.3012310346162769,0.5709108072185576,1.7041420109323193,0.6827729050271789,0.72848359046988,0.3788109756097561,0.6518673780487805,0.7113673700843951,5248,152,131,79,6.256051615740402,131
unseen_series,196613,MONO_ET,0.8056086466867969,0.5459042970850305,0.4648108924934689,0.2667223164034571,0.7964649615688482,0.8957871661746201,0.479058478161156,0.30523804549225814,0.6229634903716441,1.6413585605118337,0.5059174507798462,0.7207511757729536,0.3942454268292683,0.6556783536585366,0.6896288213532445,5248,152,131,79,6.256051615740402,131
unseen_series,196613,MONO_RIDGE,1.0029010724847818,0.7423586294258342,0.5954669893231985,0.05613019513729878,1.0077829172484325,1.2036932424178128,0.1927969363346428,0.42285381931061466,0.947233092233023,1.7591857161918671,0.20271736890437145,0.5924843692591767,0.2661966463414634,0.4807545731707317,0.4214684866432178,5248,152,131,79,6.256051615740402,131
unseen_series,196613,C1_HIER_RIDGE,1.0160232921374732,0.7532488960129572,0.5929090412513739,0.12407974185913229,1.0263880668607106,1.092674069682126,0.3484156238597568,0.33648546146198216,0.9020269107391345,1.8477258493142994,0.2762565438386684,0.6538276342495621,0.27134146341463417,0.5114329268292683,0.5863941004762989,5248,152,131,79,6.256051615740402,131
unseen_series,196613,C2_TWO_STAGE,0.9789578769522745,0.7528051968128148,0.49178010825458185,0.11921778929167837,0.9530124821360119,1.0246577095698406,0.313222050187267,0.36699268855432204,0.7605682374218226,2.0455185472741237,0.48376945219187856,0.7126387872659576,0.3557545731707317,0.6078506097560976,0.9265139058826954,5248,152,131,79,6.256051615740402,131
unseen_series,196613,C2_TRUECENTRE,0.822527936879905,0.5963929454962962,0.46153437430797134,0.2652598151978093,0.8195233940763003,0.9219200397791109,0.46068292553553614,0.32757142927741356,0.6858412463955276,1.6511679873805887,0.5289605257263875,0.7111073776677982,0.3877667682926829,0.624047256097561,0.6799700135695387,5248,152,131,79,6.256051615740402,131
unseen_series,196613,C3_SHARED_RIDGE,1.0200296736014125,0.7563823473199974,0.5940953924503128,0.12370652348202393,1.0307117586251915,1.0937910235198218,0.34800280729484145,0.33662303429083323,0.9068619886986411,1.8671859265348003,0.30097450984704477,0.654119680235814,0.2692454268292683,0.5116234756097561,0.5927567771881591,5248,152,131,79,6.256051615740402,131
unseen_series,196613,ORACLE_LEVEL,0.1996447866987225,0.08427019439874077,0.14747286967003487,0.9180801449940672,0.20752596814907,0.24100336355777077,0.9545032518510767,0.11127918342322278,0.1394971471876087,0.4742278902146431,0.8404557998541944,0.9232787866797721,0.8641387195121951,0.9828506097560976,1.0015472525474436,5248,152,131,79,6.256051615740402,131
unseen_series,196613,ORACLE_METAL,0.7746228873800689,0.5621156476924734,0.35706986118749673,0.30575426847687825,0.7712077654119105,0.898658826512757,0.4834309471985272,0.33665208487575077,0.5814056519768989,1.6340358185153612,0.6771780044585846,0.7217953186807895,0.39653201219512196,0.6341463414634146,0.6941922732493359,5248,152,131,79,6.256051615740402,131
unseen_series,262147,MONO_ET,0.8061990311061861,0.5588490949217896,0.4590121931022383,0.3266049714273427,0.8058719239624184,0.8517176693864908,0.5523823798245603,0.25746100377556375,0.5880804085775501,1.690521011424788,0.5314921388789416,0.7225275271660339,0.39996189024390244,0.6693978658536586,0.7195835900802315,5248,152,131,79,6.256051615740402,131
unseen_series,262147,MONO_RIDGE,1.0539580246875961,0.7770014267267985,0.6030778034390518,0.02392780320062915,1.0499382702015878,1.1885048764707447,0.2114058448535039,0.3890791842530975,0.971325430262471,1.8852443208042409,0.17974535718362974,0.5749558529051249,0.2701981707317073,0.4879954268292683,0.45783517738159635,5248,152,131,79,6.256051615740402,131
unseen_series,262147,C1_HIER_RIDGE,1.0651627228779947,0.7554222400176221,0.606865548329358,0.07776607762736676,1.0624556580301465,1.0801364848228208,0.35045251855580684,0.29921189071635673,0.9547847321469887,1.974092964813801,0.24632763495056317,0.6298981816735386,0.2772484756097561,0.5251524390243902,0.6514430868023474,5248,152,131,79,6.256051615740402,131
unseen_series,262147,C2_TWO_STAGE,0.9662173550630084,0.7498212869835927,0.49434204945226073,0.28840905612635126,0.9677043463163614,0.9278080528203757,0.4509126875984214,0.36034538390128595,0.7867597738349257,2.0196046234637266,0.5168361384474716,0.7400136497478879,0.38147865853658536,0.6350990853658537,0.9265012663203379,5248,152,131,79,6.256051615740402,131
unseen_series,262147,C2_TRUECENTRE,0.8415947125632302,0.6113742934305026,0.4577855821827295,0.33415175951468823,0.8454679198422008,0.8784232851059388,0.5378209456718318,0.28891497705238683,0.6535734324408081,1.707463553191977,0.5646621198264674,0.7198839352725606,0.3673780487804878,0.6522484756097561,0.712647597312486,5248,152,131,79,6.256051615740402,131
unseen_series,262147,C3_SHARED_RIDGE,1.066485454434616,0.757358116302648,0.6063887435710527,0.07833986617389199,1.0642658944203807,1.0787086503162835,0.3527058794657655,0.2972098353844835,0.9741573399662042,1.9660762190431522,0.2791891949421936,0.6311616207610153,0.27477134146341464,0.5226753048780488,0.6572213333896114,5248,152,131,79,6.256051615740402,131
unseen_series,262147,ORACLE_LEVEL,0.21316786759237774,0.09476670733364773,0.15439877245067396,0.9186520815880153,0.22150744365309763,0.24479932541149724,0.9542724458468683,0.12193835624073228,0.16865483298853176,0.4861422027856314,0.839764424416771,0.9244051002324853,0.8624237804878049,0.9801829268292683,1.0008763003209697,5248,152,131,79,6.256051615740402,131
unseen_series,262147,ORACLE_METAL,0.7860652162815782,0.578419240494377,0.34947192937158694,0.3743036545184064,0.7876262743863605,0.8536567542530419,0.5637342194818843,0.2921047411784924,0.5553598012586917,1.681967577546927,0.705768223625161,0.7297674413736001,0.37328506097560976,0.6653963414634146,0.7251808337352792,5248,152,131,79,6.256051615740402,131
