regime,split_seed,fold,model,n_pairs,pair_macro_mae,pair_pooled_mae,pair_sign_accuracy,transitivity_max,n_triples,antisymmetry_max
unseen_chemotype,262147,1,C3_SHARED_RIDGE,10221,0.6143539075602544,0.578188511800273,0.8491263105341987,1.1102230246251565e-16,15795,0.0
unseen_chemotype,262147,1,ORACLE_LEVEL,10221,0.5414912868946099,0.5963882658694029,0.7500748876684973,4.440892098500626e-16,15795,0.0
unseen_chemotype,262147,1,ORACLE_METAL,10221,3.7426889095378174e-17,4.1763370094277756e-17,1.0,4.440892098500626e-16,15795,0.0
unseen_chemotype,262147,1,NULL,10221,0.6671705646324911,0.6257075228488546,0.7639540688966551,0.2675895874081625,15795,
unseen_chemotype,262147,2,MONO_ET,1249,0.40086992565256985,0.35864590401834134,0.5339403973509934,5.551115123125783e-17,1445,0.0
unseen_chemotype,262147,2,MONO_RIDGE,1249,0.5522622370455654,0.5348917759125486,0.3054635761589404,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,C1_HIER_RIDGE,1249,0.5549211827315073,0.5359631107356971,0.3054635761589404,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,C2_TWO_STAGE,1249,0.407589397008836,0.385158018867833,0.5223509933774835,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,C2_TRUECENTRE,1249,0.3957638676800841,0.3834878590781478,0.5455298013245033,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,C3_SHARED_RIDGE,1249,0.5654264124688062,0.5499509333461183,0.3038079470198676,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,ORACLE_LEVEL,1249,0.3957638676800841,0.3834878590781478,0.5455298013245033,1.1102230246251565e-16,1445,0.0
unseen_chemotype,262147,2,ORACLE_METAL,1249,1.658312051336441e-17,1.510556647295737e-17,1.0,2.220446049250313e-16,1445,0.0
unseen_chemotype,262147,2,NULL,1249,0.8263882197564856,0.8062911138915183,0.3120860927152318,0.2787187306698269,1445,
unseen_chemotype,262147,3,MONO_ET,597,0.7466172883733575,0.6547439744762868,0.722972972972973,4.440892098500626e-16,1576,0.0
unseen_chemotype,262147,3,MONO_RIDGE,597,0.7836500591579225,0.6952537073528209,0.6638513513513513,1.1102230246251565e-16,1576,0.0
unseen_chemotype,262147,3,C1_HIER_RIDGE,597,0.7836500648802038,0.6952537111273414,0.6638513513513513,1.1102230246251565e-16,1576,0.0
unseen_chemotype,262147,3,C2_TWO_STAGE,597,0.7277054367495758,0.6560389491272737,0.714527027027027,4.440892098500626e-16,1576,0.0
unseen_chemotype,262147,3,C2_TRUECENTRE,597,0.6688248160333141,0.5687325111948824,0.8006756756756757,4.440892098500626e-16,1576,0.0
unseen_chemotype,262147,3,C3_SHARED_RIDGE,597,0.7761344998338864,0.687903143786008,0.6638513513513513,1.1102230246251565e-16,1576,0.0
unseen_chemotype,262147,3,ORACLE_LEVEL,597,0.6688248160333141,0.5687325111948824,0.8006756756756757,4.440892098500626e-16,1576,0.0
unseen_chemotype,262147,3,ORACLE_METAL,597,6.81110896214205e-17,5.930894617782682e-17,1.0,4.440892098500626e-16,1576,0.0
unseen_chemotype,262147,3,NULL,597,0.8133216157327704,0.6541428907020385,0.6587837837837838,0.28875389394428486,1576,
unseen_chemotype,262147,4,MONO_ET,1367,0.3498425853362284,0.2872154810920795,0.6344410876132931,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,MONO_RIDGE,1367,0.4527498576194811,0.28286821294630293,0.7129909365558912,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,C1_HIER_RIDGE,1367,0.4527498463030806,0.28286821407851764,0.7129909365558912,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,C2_TWO_STAGE,1367,0.37177964250072876,0.3162213185392527,0.5762839879154078,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,C2_TRUECENTRE,1367,0.382993530455217,0.3097723036265592,0.5664652567975831,5.551115123125783e-17,1867,0.0
unseen_chemotype,262147,4,C3_SHARED_RIDGE,1367,0.45541137664983483,0.28566250753169126,0.7061933534743202,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,ORACLE_LEVEL,1367,0.382993530455217,0.3097723036265592,0.5664652567975831,1.1102230246251565e-16,1867,0.0
unseen_chemotype,262147,4,ORACLE_METAL,1367,1.815812346174264e-17,1.8699989130939452e-17,1.0,2.220446049250313e-16,1867,0.0
unseen_chemotype,262147,4,NULL,1367,0.6298253969886318,0.42722075714026864,0.7152567975830816,0.2925294764799118,1867,
unseen_ligand,104729,0,MONO_ET,1153,0.3604761609186713,0.4896571747047509,0.575091575091575,4.440892098500626e-16,1409,0.0
unseen_ligand,104729,0,MONO_RIDGE,1153,0.5849863837556945,0.6632774637491518,0.5521978021978022,1.1102230246251565e-16,1409,0.0
unseen_ligand,104729,0,C1_HIER_RIDGE,1153,0.5922936249331203,0.6942460333375011,0.5503663003663004,2.220446049250313e-16,1409,0.0
unseen_ligand,104729,0,C2_TWO_STAGE,1153,0.33315370029489205,0.4765773853777194,0.652014652014652,4.440892098500626e-16,1409,0.0
unseen_ligand,104729,0,C2_TRUECENTRE,1153,0.336888634430745,0.4937537022473371,0.6822344322344323,4.440892098500626e-16,1409,0.0
unseen_ligand,104729,0,C3_SHARED_RIDGE,1153,0.5984130184507797,0.7075347551943397,0.5613553113553114,2.220446049250313e-16,1409,0.0
unseen_ligand,104729,0,ORACLE_LEVEL,1153,0.336888634430745,0.4937537022473371,0.6822344322344323,4.440892098500626e-16,1409,0.0
unseen_ligand,104729,0,ORACLE_METAL,1153,3.2794632042380134e-17,4.660132258881667e-17,1.0,4.440892098500626e-16,1409,0.0
unseen_ligand,104729,0,NULL,1153,0.7530586337271615,0.8071080204554906,0.5586080586080586,0.31611773981805347,1409,
unseen_ligand,104729,1,MONO_ET,2524,0.4808575961016075,0.5298377603692903,0.7281399046104928,4.440892098500626e-16,4979,0.0
unseen_ligand,104729,1,MONO_RIDGE,2524,0.6103266191113924,0.5697080240178072,0.7599364069952306,1.1102230246251565e-16,4979,0.0
unseen_ligand,104729,1,C1_HIER_RIDGE,2524,0.6113953470414227,0.570565604477531,0.7591414944356121,1.1102230246251565e-16,4979,0.0
unseen_ligand,104729,1,C2_TWO_STAGE,2524,0.49164634211912944,0.45388348941348056,0.7209856915739269,4.440892098500626e-16,4979,0.0
unseen_ligand,104729,1,C2_TRUECENTRE,2524,0.4419317728239721,0.3990831897121285,0.7174085850556439,4.440892098500626e-16,4979,0.0
unseen_ligand,104729,1,C3_SHARED_RIDGE,2524,0.5960298268280875,0.5548541366261933,0.769872813990461,1.1102230246251565e-16,4979,0.0
unseen_ligand,104729,1,ORACLE_LEVEL,2524,0.44193177282397206,0.3990831897121285,0.7174085850556439,4.440892098500626e-16,4979,0.0
unseen_ligand,104729,1,ORACLE_METAL,2524,4.852805371259061e-17,3.560031957553354e-17,1.0,4.440892098500626e-16,4979,0.0
unseen_ligand,104729,1,NULL,2524,0.5936945089799553,0.4371756487667247,0.7595389507154213,0.329601826008566,4979,
unseen_ligand,104729,2,MONO_ET,5893,0.4726583575200192,0.44250260690919213,0.8617241379310345,4.440892098500626e-16,9255,0.0
unseen_ligand,104729,2,MONO_RIDGE,5893,0.5896429114732095,0.4903123107390659,0.8384482758620689,1.1102230246251565e-16,9255,0.0
unseen_ligand,104729,2,C1_HIER_RIDGE,5893,0.5896429272962295,0.49031232022471377,0.8384482758620689,1.1102230246251565e-16,9255,0.0
unseen_ligand,104729,2,C2_TWO_STAGE,5893,0.49132521463934775,0.42506287893754796,0.7960344827586207,4.440892098500626e-16,9255,0.0
unseen_ligand,104729,2,C2_TRUECENTRE,5893,0.44836131953753494,0.39879656143089953,0.8291379310344827,4.440892098500626e-16,9255,0.0
unseen_ligand,104729,2,C3_SHARED_RIDGE,5893,0.5721537197595367,0.462934031454519,0.8396551724137931,1.1102230246251565e-16,9255,0.0
unseen_ligand,104729,2,ORACLE_LEVEL,5893,0.44836131953753494,0.39879656143089953,0.8291379310344827,4.440892098500626e-16,9255,0.0
unseen_ligand,104729,2,ORACLE_METAL,5893,4.274683420791509e-17,3.081525927578553e-17,1.0,4.440892098500626e-16,9255,0.0
unseen_ligand,104729,2,NULL,5893,0.6486302557813426,0.432299497106705,0.8255172413793104,0.3534017351477101,9255,
unseen_ligand,104729,3,MONO_ET,3144,0.35064220199953877,0.46602628888913017,0.8189286887939533,4.440892098500626e-16,3688,0.0
unseen_ligand,104729,3,MONO_RIDGE,3144,0.5613997851076514,0.6402128932586892,0.7423595136378573,1.1102230246251565e-16,3688,0.0
unseen_ligand,104729,3,C1_HIER_RIDGE,3144,0.5606509348531785,0.6416310265197813,0.7420308905685179,1.1102230246251565e-16,3688,0.0
unseen_ligand,104729,3,C2_TWO_STAGE,3144,0.33678596298269503,0.474170019000584,0.7798225435425566,4.440892098500626e-16,3688,0.0
unseen_ligand,104729,3,C2_TRUECENTRE,3144,0.31657388990232527,0.46472375722142795,0.7965823200788695,4.440892098500626e-16,3688,0.0
unseen_ligand,104729,3,C3_SHARED_RIDGE,3144,0.5529811294183014,0.6269307597946883,0.7430167597765364,1.1102230246251565e-16,3688,0.0
unseen_ligand,104729,3,ORACLE_LEVEL,3144,0.3165738899023253,0.46472375722142795,0.7965823200788695,4.440892098500626e-16,3688,0.0
unseen_ligand,104729,3,ORACLE_METAL,3144,3.5874692126922777e-17,4.028707675633669e-17,1.0,4.440892098500626e-16,3688,0.0
unseen_ligand,104729,3,NULL,3144,0.6472097506128093,0.6456912434633455,0.7262569832402235,0.2559623484785003,3688,
unseen_ligand,104729,4,MONO_ET,1459,0.4985445246641779,0.3978926517496417,0.8052039381153305,2.220446049250313e-16,1892,0.0
unseen_ligand,104729,4,MONO_RIDGE,1459,0.6326276472059892,0.48229371759653944,0.6891701828410689,2.220446049250313e-16,1892,0.0
unseen_ligand,104729,4,C1_HIER_RIDGE,1459,0.6329607760614074,0.4826671886135245,0.6891701828410689,1.1102230246251565e-16,1892,0.0
unseen_ligand,104729,4,C2_TWO_STAGE,1459,0.5234542840429983,0.42488807783191984,0.8164556962025317,2.220446049250313e-16,1892,0.0
unseen_ligand,104729,4,C2_TRUECENTRE,1459,0.523960957937977,0.4459099108495347,0.7791842475386779,4.440892098500626e-16,1892,0.0
unseen_ligand,104729,4,C3_SHARED_RIDGE,1459,0.622071257078419,0.47214783202467725,0.6947960618846695,1.1102230246251565e-16,1892,0.0
unseen_ligand,104729,4,ORACLE_LEVEL,1459,0.523960957937977,0.4459099108495347,0.7791842475386779,4.440892098500626e-16,1892,0.0
unseen_ligand,104729,4,ORACLE_METAL,1459,2.1743667743338727e-17,1.8492223592780866e-17,1.0,4.440892098500626e-16,1892,0.0
unseen_ligand,104729,4,NULL,1459,0.7224338271108512,0.5444228735514182,0.7018284106891702,0.3005258144369607,1892,
unseen_ligand,130363,0,MONO_ET,5886,0.41071368469719105,0.4276613148606761,0.8016243303957146,4.440892098500626e-16,10907,0.0
unseen_ligand,130363,0,MONO_RIDGE,5886,0.5240944345566209,0.4997919231159028,0.7753585622947987,1.1102230246251565e-16,10907,0.0
unseen_ligand,130363,0,C1_HIER_RIDGE,5886,0.5059654253744454,0.46442821185023925,0.7907378607223087,2.220446049250313e-16,10907,0.0
unseen_ligand,130363,0,C2_TWO_STAGE,5886,0.4149257314572965,0.43083955693907416,0.7838258164852255,4.440892098500626e-16,10907,0.0
unseen_ligand,130363,0,C2_TRUECENTRE,5886,0.39434224026486925,0.4023756584095107,0.7779505788837049,4.440892098500626e-16,10907,0.0
unseen_ligand,130363,0,C3_SHARED_RIDGE,5886,0.5026485650986203,0.4519999027927053,0.800414722654225,2.220446049250313e-16,10907,0.0
unseen_ligand,130363,0,ORACLE_LEVEL,5886,0.39434224026486925,0.4023756584095107,0.7779505788837049,4.440892098500626e-16,10907,0.0
unseen_ligand,130363,0,ORACLE_METAL,5886,3.598836498026501e-17,3.9209583969411216e-17,1.0,4.440892098500626e-16,10907,0.0
unseen_ligand,130363,0,NULL,5886,0.6122454088463262,0.4739926376032095,0.7632624848799032,0.39253393366319855,10907,
unseen_ligand,130363,1,MONO_ET,1612,0.5120231999129318,0.4167339768312029,0.7798107255520504,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,1,MONO_RIDGE,1612,0.6156281543181717,0.4755440719067996,0.625236593059937,1.1102230246251565e-16,1242,0.0
unseen_ligand,130363,1,C1_HIER_RIDGE,1612,0.6167653708553194,0.4760989342878647,0.625236593059937,2.220446049250313e-16,1242,0.0
unseen_ligand,130363,1,C2_TWO_STAGE,1612,0.5339855221501697,0.40460102185420493,0.7671924290220821,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,1,C2_TRUECENTRE,1612,0.501400897709313,0.3893523270433025,0.7785488958990536,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,1,C3_SHARED_RIDGE,1612,0.6149211680142872,0.47185247671901365,0.6315457413249211,1.1102230246251565e-16,1242,0.0
unseen_ligand,130363,1,ORACLE_LEVEL,1612,0.501400897709313,0.3893523270433026,0.7785488958990536,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,1,ORACLE_METAL,1612,4.3731249404749234e-17,3.066435821833692e-17,1.0,8.881784197001252e-16,1242,0.0
unseen_ligand,130363,1,NULL,1612,0.7742867383789331,0.5667621593077928,0.63596214511041,0.26576986335513264,1242,
unseen_ligand,130363,2,MONO_ET,2167,0.2853395550742607,0.4849265044576132,0.7982167996245894,2.220446049250313e-16,4433,0.0
unseen_ligand,130363,2,MONO_RIDGE,2167,0.4693500420558381,0.5889865950477732,0.8366963866729236,1.1102230246251565e-16,4433,0.0
unseen_ligand,130363,2,C1_HIER_RIDGE,2167,0.4693500249557294,0.5889865888926475,0.8366963866729236,1.1102230246251565e-16,4433,0.0
unseen_ligand,130363,2,C2_TWO_STAGE,2167,0.2942096687873349,0.4283292304219744,0.8287189113092445,2.220446049250313e-16,4433,0.0
unseen_ligand,130363,2,C2_TRUECENTRE,2167,0.2583734660788638,0.40832657434941017,0.8061942749882685,2.220446049250313e-16,4433,0.0
unseen_ligand,130363,2,C3_SHARED_RIDGE,2167,0.4584916568850695,0.567717441900415,0.8301267010793055,1.1102230246251565e-16,4433,0.0
unseen_ligand,130363,2,ORACLE_LEVEL,2167,0.2583734660788638,0.40832657434941017,0.8061942749882685,2.220446049250313e-16,4433,0.0
unseen_ligand,130363,2,ORACLE_METAL,2167,2.8243540669655254e-17,4.037975153448182e-17,1.0,4.440892098500626e-16,4433,0.0
unseen_ligand,130363,2,NULL,2167,0.5212388874558541,0.45514207966437153,0.8381041764429845,0.30950929464951216,4433,
unseen_ligand,130363,3,MONO_ET,1108,0.5722136938552682,0.4962896324361439,0.574744661095636,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,3,MONO_RIDGE,1108,0.7483854352424422,0.5996706466416514,0.5403899721448467,1.1102230246251565e-16,1242,0.0
unseen_ligand,130363,3,C1_HIER_RIDGE,1108,0.7476748717918494,0.5973277965215202,0.5403899721448467,1.1102230246251565e-16,1242,0.0
unseen_ligand,130363,3,C2_TWO_STAGE,1108,0.5410988495565013,0.44462891718389513,0.5896007428040855,2.220446049250313e-16,1242,0.0
unseen_ligand,130363,3,C2_TRUECENTRE,1108,0.5342267693193266,0.43346555609558085,0.7372330547818013,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,3,C3_SHARED_RIDGE,1108,0.7406060326526435,0.600377875202888,0.5357474466109564,1.1102230246251565e-16,1242,0.0
unseen_ligand,130363,3,ORACLE_LEVEL,1108,0.5342267693193266,0.43346555609558085,0.7372330547818013,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,3,ORACLE_METAL,1108,6.923759871791977e-17,5.802556089048053e-17,1.0,4.440892098500626e-16,1242,0.0
unseen_ligand,130363,3,NULL,1108,0.7682978801076067,0.7002032766894217,0.5626740947075209,0.28649113063638687,1242,
unseen_ligand,130363,4,MONO_ET,3400,0.40228063036790246,0.5033704611388248,0.8187063467962344,4.440892098500626e-16,3399,0.0
unseen_ligand,130363,4,MONO_RIDGE,3400,0.6135961770234076,0.6305991728701404,0.8402672335256605,1.1102230246251565e-16,3399,0.0
unseen_ligand,130363,4,C1_HIER_RIDGE,3400,0.6152003949083127,0.6320018908592211,0.8402672335256605,1.1102230246251565e-16,3399,0.0
unseen_ligand,130363,4,C2_TWO_STAGE,3400,0.4290275492065505,0.524728265885081,0.7506832675372002,2.220446049250313e-16,3399,0.0
unseen_ligand,130363,4,C2_TRUECENTRE,3400,0.3770811443554742,0.48111894064022087,0.808685089583966,4.440892098500626e-16,3399,0.0
unseen_ligand,130363,4,C3_SHARED_RIDGE,3400,0.5926902601732735,0.6062713539173568,0.8414819313695718,1.1102230246251565e-16,3399,0.0
unseen_ligand,130363,4,ORACLE_LEVEL,3400,0.3770811443554742,0.4811189406402208,0.808685089583966,4.440892098500626e-16,3399,0.0
unseen_ligand,130363,4,ORACLE_METAL,3400,3.876713071418142e-17,3.9731290153313505e-17,1.0,4.440892098500626e-16,3399,0.0
unseen_ligand,130363,4,NULL,3400,0.6555671086057694,0.5662075995201332,0.8120255086547221,0.31251781479617324,3399,
unseen_ligand,155921,0,MONO_ET,2322,0.26837271453657396,0.45333194099585644,0.8174255691768827,4.440892098500626e-16,4559,0.0
unseen_ligand,155921,0,MONO_RIDGE,2322,0.4274885258767665,0.5710655772992993,0.8060420315236427,1.1102230246251565e-16,4559,0.0
unseen_ligand,155921,0,C1_HIER_RIDGE,2322,0.43341660508220936,0.5760062400412373,0.8060420315236427,1.1102230246251565e-16,4559,0.0
unseen_ligand,155921,0,C2_TWO_STAGE,2322,0.2601892497533836,0.3842342525412613,0.7911558669001751,2.220446049250313e-16,4559,0.0
unseen_ligand,155921,0,C2_TRUECENTRE,2322,0.2863765208297037,0.42329976237861694,0.8261821366024519,4.440892098500626e-16,4559,0.0
unseen_ligand,155921,0,C3_SHARED_RIDGE,2322,0.4185165946447374,0.5545772094497714,0.8073555166374781,1.1102230246251565e-16,4559,0.0
unseen_ligand,155921,0,ORACLE_LEVEL,2322,0.2863765208297037,0.42329976237861694,0.8261821366024519,4.440892098500626e-16,4559,0.0
unseen_ligand,155921,0,ORACLE_METAL,2322,2.240020861478336e-17,2.2730704771778782e-17,1.0,4.440892098500626e-16,4559,0.0
unseen_ligand,155921,0,NULL,2322,0.5174285369608316,0.47374099147290727,0.8086690017513135,0.3374642451135317,4559,
unseen_ligand,155921,1,MONO_ET,1105,0.5907960006516583,0.43338112990917,0.7415525114155251,4.440892098500626e-16,1388,0.0
unseen_ligand,155921,1,MONO_RIDGE,1105,0.807713777022336,0.6171848432134485,0.508675799086758,1.1102230246251565e-16,1388,0.0
unseen_ligand,155921,1,C1_HIER_RIDGE,1105,0.8073825250268898,0.6185017533993211,0.508675799086758,1.1102230246251565e-16,1388,0.0
unseen_ligand,155921,1,C2_TWO_STAGE,1105,0.6067910627947971,0.4443008071896822,0.6757990867579908,4.440892098500626e-16,1388,0.0
unseen_ligand,155921,1,C2_TRUECENTRE,1105,0.5314093493707172,0.3578044966219859,0.7223744292237443,4.440892098500626e-16,1388,0.0
unseen_ligand,155921,1,C3_SHARED_RIDGE,1105,0.7896603939084033,0.6037962988036437,0.5251141552511416,1.1102230246251565e-16,1388,0.0
unseen_ligand,155921,1,ORACLE_LEVEL,1105,0.5314093493707172,0.3578044966219859,0.7223744292237443,4.440892098500626e-16,1388,0.0
unseen_ligand,155921,1,ORACLE_METAL,1105,4.372832489376118e-17,2.9851372756288675e-17,1.0,4.440892098500626e-16,1388,0.0
unseen_ligand,155921,1,NULL,1105,0.8147508196348763,0.6644680252230493,0.5214611872146119,0.26540700825725017,1388,
unseen_ligand,155921,2,MONO_ET,2705,0.3670392258054118,0.3281301220611086,0.6936170212765957,4.440892098500626e-16,3191,0.0
unseen_ligand,155921,2,MONO_RIDGE,2705,0.49975931689772873,0.4448535962978731,0.6100580270793037,1.1102230246251565e-16,3191,0.0
unseen_ligand,155921,2,C1_HIER_RIDGE,2705,0.49975931787835554,0.4448535935553872,0.6100580270793037,1.1102230246251565e-16,3191,0.0
unseen_ligand,155921,2,C2_TWO_STAGE,2705,0.3493228178473196,0.3263069673855664,0.6727272727272727,4.440892098500626e-16,3191,0.0
unseen_ligand,155921,2,C2_TRUECENTRE,2705,0.34759138406776957,0.31548215583998424,0.7160541586073501,4.440892098500626e-16,3191,0.0
unseen_ligand,155921,2,C3_SHARED_RIDGE,2705,0.5023882604085099,0.4535857037303001,0.6104448742746615,1.1102230246251565e-16,3191,0.0
unseen_ligand,155921,2,ORACLE_LEVEL,2705,0.34759138406776957,0.31548215583998424,0.7160541586073501,4.440892098500626e-16,3191,0.0
unseen_ligand,155921,2,ORACLE_METAL,2705,3.329875557071563e-17,2.987828715185192e-17,1.0,4.440892098500626e-16,3191,0.0
unseen_ligand,155921,2,NULL,2705,0.6637015955436614,0.6124702394785302,0.6034816247582205,0.29671539019315807,3191,
unseen_ligand,155921,3,MONO_ET,5250,0.46097882770593596,0.538966700076638,0.8133850630455868,4.440892098500626e-16,8602,0.0
unseen_ligand,155921,3,MONO_RIDGE,5250,0.589095935083383,0.5172323807133699,0.832007759456838,1.1102230246251565e-16,8602,0.0
unseen_ligand,155921,3,C1_HIER_RIDGE,5250,0.59337670995737,0.5194996352024254,0.8322017458777885,1.1102230246251565e-16,8602,0.0
unseen_ligand,155921,3,C2_TWO_STAGE,5250,0.484137553900902,0.5103526096798301,0.8042677012609117,4.440892098500626e-16,8602,0.0
unseen_ligand,155921,3,C2_TRUECENTRE,5250,0.4029951329973977,0.45143632716277293,0.8186226964112512,4.440892098500626e-16,8602,0.0
unseen_ligand,155921,3,C3_SHARED_RIDGE,5250,0.5861446971651173,0.49063603234303466,0.8329776915615907,1.1102230246251565e-16,8602,0.0
unseen_ligand,155921,3,ORACLE_LEVEL,5250,0.4029951329973977,0.45143632716277293,0.8186226964112512,4.440892098500626e-16,8602,0.0
unseen_ligand,155921,3,ORACLE_METAL,5250,4.282987025098112e-17,3.915716957030619e-17,1.0,4.440892098500626e-16,8602,0.0
unseen_ligand,155921,3,NULL,5250,0.7128800425356053,0.4674589765199477,0.8172647914645975,0.3581394748851401,8602,
unseen_ligand,155921,4,MONO_ET,2791,0.5823005205427256,0.5349019611768614,0.859840232389252,4.440892098500626e-16,3483,0.0
unseen_ligand,155921,4,MONO_RIDGE,2791,0.7272893928001658,0.6935166860532673,0.8511256354393609,5.551115123125783e-17,3483,0.0
unseen_ligand,155921,4,C1_HIER_RIDGE,2791,0.7227769282579612,0.6885537763744435,0.8518518518518519,5.551115123125783e-17,3483,0.0
unseen_ligand,155921,4,C2_TWO_STAGE,2791,0.5846875497021377,0.5551159799598545,0.7977487291212781,2.220446049250313e-16,3483,0.0
unseen_ligand,155921,4,C2_TRUECENTRE,2791,0.5618370876567567,0.5760372239446087,0.8554829339143064,4.440892098500626e-16,3483,0.0
unseen_ligand,155921,4,C3_SHARED_RIDGE,2791,0.6959268041075772,0.6485572667238239,0.8529411764705882,2.220446049250313e-16,3483,0.0
unseen_ligand,155921,4,ORACLE_LEVEL,2791,0.5618370876567567,0.5760372239446084,0.8554829339143064,2.220446049250313e-16,3483,0.0
unseen_ligand,155921,4,ORACLE_METAL,2791,3.9936365531937465e-17,4.109262196013279e-17,1.0,4.440892098500626e-16,3483,0.0
unseen_ligand,155921,4,NULL,2791,0.6955435473136926,0.550409719954213,0.8507625272331155,0.30403660172767777,3483,
unseen_ligand,196613,0,MONO_ET,1878,0.475668172884243,0.3598329054007567,0.8197997775305895,4.440892098500626e-16,1936,0.0
unseen_ligand,196613,0,MONO_RIDGE,1878,0.7306958826350478,0.4894481917647161,0.7669632925472748,5.551115123125783e-17,1936,0.0
unseen_ligand,196613,0,C1_HIER_RIDGE,1878,0.7306958787947917,0.48944819008440993,0.7669632925472748,5.551115123125783e-17,1936,0.0
unseen_ligand,196613,0,C2_TWO_STAGE,1878,0.5153343549990006,0.38408747563277473,0.7830923248053393,4.440892098500626e-16,1936,0.0
unseen_ligand,196613,0,C2_TRUECENTRE,1878,0.5116228877571095,0.3882238337971259,0.7380422691879867,4.440892098500626e-16,1936,0.0
unseen_ligand,196613,0,C3_SHARED_RIDGE,1878,0.7006792560561846,0.47599989628740597,0.7703003337041157,1.1102230246251565e-16,1936,0.0
unseen_ligand,196613,0,ORACLE_LEVEL,1878,0.5116228877571095,0.38822383379712594,0.7380422691879867,4.440892098500626e-16,1936,0.0
unseen_ligand,196613,0,ORACLE_METAL,1878,5.63856710044326e-17,3.178663698366022e-17,1.0,4.440892098500626e-16,1936,0.0
unseen_ligand,196613,0,NULL,1878,0.6279524785744148,0.5158122525972053,0.7552836484983315,0.32738994703080837,1936,
unseen_ligand,196613,1,MONO_ET,2926,0.46274578341598743,0.5437731910445464,0.6988577362409139,2.220446049250313e-16,5699,0.0
unseen_ligand,196613,1,MONO_RIDGE,2926,0.5919771492575561,0.537386649703188,0.7691242644513673,1.1102230246251565e-16,5699,0.0
unseen_ligand,196613,1,C1_HIER_RIDGE,2926,0.5910398875977028,0.5368689621969318,0.7691242644513673,1.1102230246251565e-16,5699,0.0
unseen_ligand,196613,1,C2_TWO_STAGE,2926,0.4816702617132663,0.5938275476055829,0.6368985808238145,2.220446049250313e-16,5699,0.0
unseen_ligand,196613,1,C2_TRUECENTRE,2926,0.5298085931728286,0.5838612849163389,0.641398407753548,2.220446049250313e-16,5699,0.0
unseen_ligand,196613,1,C3_SHARED_RIDGE,2926,0.586726370180938,0.5259853391689122,0.7725856697819314,1.1102230246251565e-16,5699,0.0
unseen_ligand,196613,1,ORACLE_LEVEL,2926,0.5298085931728286,0.5838612849163389,0.641398407753548,1.1102230246251565e-16,5699,0.0
unseen_ligand,196613,1,ORACLE_METAL,2926,3.8899781678096463e-17,3.103530571443401e-17,1.0,4.440892098500626e-16,5699,0.0
unseen_ligand,196613,1,NULL,2926,0.6838370980156411,0.4526638243529849,0.781239183108342,0.3152225593882563,5699,
unseen_ligand,196613,2,MONO_ET,1414,0.5697981088315175,0.41012138748874094,0.736728837876614,4.440892098500626e-16,1578,0.0
unseen_ligand,196613,2,MONO_RIDGE,1414,0.7085446375665796,0.47474146905520365,0.6083213773314203,1.1102230246251565e-16,1578,0.0
unseen_ligand,196613,2,C1_HIER_RIDGE,1414,0.7089754451691539,0.4751425476766421,0.6083213773314203,1.1102230246251565e-16,1578,0.0
unseen_ligand,196613,2,C2_TWO_STAGE,1414,0.5841902679405314,0.4089363398689939,0.6850789096126255,4.440892098500626e-16,1578,0.0
unseen_ligand,196613,2,C2_TRUECENTRE,1414,0.49437880155737307,0.3493681667292411,0.7446197991391679,4.440892098500626e-16,1578,0.0
unseen_ligand,196613,2,C3_SHARED_RIDGE,1414,0.6990888588138895,0.46990605885632625,0.6190817790530847,1.1102230246251565e-16,1578,0.0
unseen_ligand,196613,2,ORACLE_LEVEL,1414,0.49437880155737307,0.3493681667292411,0.7446197991391679,4.440892098500626e-16,1578,0.0
unseen_ligand,196613,2,ORACLE_METAL,1414,5.12876053134879e-17,2.7430468316382905e-17,1.0,8.881784197001252e-16,1578,0.0
unseen_ligand,196613,2,NULL,1414,0.7451373240255263,0.530887184451517,0.6284074605451937,0.2725136634460201,1578,
unseen_ligand,196613,3,MONO_ET,1233,0.416080262064158,0.5144918926098085,0.46554621848739497,2.220446049250313e-16,1812,0.0
unseen_ligand,196613,3,MONO_RIDGE,1233,0.5632442910741174,0.6834065618473256,0.30084033613445377,1.1102230246251565e-16,1812,0.0
unseen_ligand,196613,3,C1_HIER_RIDGE,1233,0.5565424586538638,0.6932322206761748,0.33865546218487397,2.220446049250313e-16,1812,0.0
