regime,split_seed,endpoint,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question
unseen_chemotype,196613,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.01993498442798142,-0.04683124161534447,0.005688180263653218,0.9412117576484703,57,131,79,5000,-0.012102408122332835,40,0.21374045801526717,0.012363897382562258,-0.04454961329114403,0.004679644435181186,0.11092397198969475,-0.04814273186054849,0.004693921134566142,-0.018048703440788155,-0.008593647309156086,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,196613,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,-0.0037494875674991502,-0.01739321755174712,0.006189286692658165,0.75124975004999,63,131,79,5000,-0.013950176286983217,32,0.21374045801526717,0.005694847682554961,-0.015087058383642743,0.007588083248644443,0.5122198963978076,-0.01677296305392441,0.006413701810555111,0.004010615991203968,0.016591498223907174,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,196613,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,-0.0015031637019416798,-0.011716239693624475,0.006821522720983198,0.6342731453709258,75,131,79,5000,-0.0027125731390110737,44,0.21374045801526717,0.0044592285259344435,-0.010380805741959744,0.007374478338076383,0.7369540276505502,-0.011888831801618108,0.006721189946458718,0.012533469508069276,-0.01091841775626116,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.005594844273091633,-0.017116732526616312,0.0042980859256600175,0.8688262347530494,59,131,79,5000,-0.007695259412210974,38,0.21374045801526717,0.005099352497652541,-0.01574687524588077,0.0045571866996975035,0.27594379682617703,-0.017474273252231363,0.004112420612201142,0.0,-0.013225401877075244,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.0036273707162683905,-0.0009869797352555071,0.0071733568676803265,0.0653869226154769,83,131,79,5000,0.00185412785467701,49,0.21374045801526717,0.0021363404360482553,-0.000625756378822168,0.007880497811358949,0.09350612122593438,-0.00021638534022424023,0.00787950276388458,0.04262558517694437,0.08831009180091304,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.9976329791388352,0.7700652123395527,1.1760148971101123,0.0001999600079984003,124,131,79,5000,0.9262587052068466,74,0.21374045801526717,0.1058494093394981,0.7869029928198465,1.2083629654578238,1.6203308770984112e-14,0.8074608589986022,1.2170400150246463,0.05718227193180193,0.08521625951498438,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,1.0182165925250577,0.7980269771027327,1.1923260095018338,0.0001999600079984003,128,131,79,5000,0.9575935298282564,77,0.21374045801526717,0.10075043290202634,0.8176378885005496,1.2187952965495659,7.884179019029417e-16,0.8304273857629618,1.2249700750666317,0.05617800870763592,0.07130193645254045,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.29632340532406753,0.2074229551424271,0.36388723508504733,0.0001999600079984003,109,131,79,5000,0.25899438717831536,64,0.21374045801526717,0.04094323663054205,0.21481168269048945,0.3778351279576456,2.7746278854304947e-10,0.22155703966754942,0.3770293889042031,0.04362916941356742,0.07778762453529643,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.2279555558099913,0.09355784908865844,0.33364475736753274,0.0003999200159968006,85,131,79,5000,0.1740321694182379,49,0.21374045801526717,0.05826061330614385,0.11196758458228342,0.34394352703769915,0.000193793291354511,0.10969815643867319,0.34535923611190017,0.026573386823392792,0.0410346242332589,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.21050849176334802,0.07259551022505982,0.33008451032718217,0.001799640071985603,81,131,79,5000,0.17079292869889576,49,0.21374045801526717,0.06092634390328879,0.0892134585900725,0.3318035249366235,0.0008926688241238347,0.08610160274803144,0.33951840726523497,0.026573386823392792,0.026581312296979367,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.1274691113500224,0.08493798756462857,0.17386446932481514,0.0001999600079984003,93,131,79,5000,0.12064896369646151,56,0.21374045801526717,0.02182854739999098,0.0840118117423333,0.1709264109577115,1.1435951004442742e-07,0.08823422306655836,0.1795034759716598,0.02256156839022472,0.03402666114641625,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.7696774233288439,0.595595592240726,0.8998747895975517,0.0001999600079984003,111,131,79,5000,0.752226535788609,67,0.21374045801526717,0.07819720775281316,0.6139987414848971,0.9253561051727908,2.530987087193055e-15,0.6200300392105486,0.9237802136321055,0.04162204387018853,0.05797319675395647,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,196613,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.8077081007617097,0.6456558816865957,0.9273321073396955,0.0001999600079984003,127,131,79,5000,0.7868006011293605,77,0.21374045801526717,0.07085618948439969,0.6666442636195269,0.9487719379038926,2.7877060999079752e-18,0.6753511964058752,0.9495529944608234,0.05316555488880454,0.06699032179617495,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,196613,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,0.1688542939740451,0.048217421355487136,0.26014009015139233,0.003599280143971206,77,131,79,5000,0.1383454234818538,46,0.21374045801526717,0.053373258641300464,0.06259629845508384,0.27511228949300637,0.0022212158168803697,0.062260353889157655,0.26940298473814067,0.021558673039087442,0.038319085259715044,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,196613,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,0.011665912529021738,0.00015111691140338196,0.029991605810120434,0.023795240951809637,36,77,45,5000,0.019431895058981314,24,0.22077922077922077,0.007364302889049351,-0.0031758647219508537,0.02650768977999433,0.12032928722038105,0.0002102662453913533,0.030212182077437238,0.0,0.0037512292273766835,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,196613,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,offset_mae,0.012486294784465723,-0.0016269406461949796,0.03359116553448381,0.04539092181563687,41,77,45,5000,0.020252275929878286,27,0.22077922077922077,0.008619223026123788,-0.00488460781928321,0.029857197388214657,0.1545230078808307,-0.0018129192089104973,0.033401547432853715,-0.016043109130585712,-0.0008837021655892388,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,196613,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,shape_mae,-0.0013500166685470436,-0.003079973643684068,0.0005722645432452102,0.9278144371125775,28,77,45,5000,-0.0016792994040897961,19,0.22077922077922077,0.000844260285668045,-0.0030515114726730502,0.0003514781355789631,0.11696607128266069,-0.002923250162184863,0.0007876984651173967,0.03710661205920443,0.03172542833896721,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,196613,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,mae,-0.11695930456680272,-0.2610292480222132,-0.025772459455149947,0.9958008398320336,33,77,45,5000,-0.11140529545088707,21,0.22077922077922077,0.0581097483961845,-0.23407180724355844,0.0001531981099530122,0.050287581494599116,-0.307160110997607,-0.03736460092406169,-0.054671719780786665,-0.07985627360511263,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,196613,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,offset_mae,-0.15819063401067637,-0.3319904765212598,-0.0494185285847746,0.9998000399920016,31,77,45,5000,-0.17901745406552574,20,0.22077922077922077,0.07121237312795152,-0.3017097417119403,-0.014671526309412458,0.03151664008803768,-0.3426596743451755,-0.05251828220096565,-0.007519955698540524,-0.019283932813247518,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,196613,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,shape_mae,0.00430846745162282,-0.008012023983791134,0.021540690070871178,0.252749450109978,43,77,45,5000,0.01094202750497233,29,0.22077922077922077,0.0072277062647570734,-0.01025801739197264,0.018874952295218277,0.5541599285139454,-0.00908443102845795,0.019731630936752113,-0.021558673039087303,-0.03596320796403284,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,196613,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,mae,-0.005565937060318555,-0.028566926655052845,0.024794413170010618,0.646870625874825,41,77,45,5000,0.0006866417077140863,28,0.22077922077922077,0.013490578870977847,-0.03275441227736346,0.021622538156726354,0.6819181744324354,-0.031419238129678353,0.021061508954651885,-0.03359513724181863,-0.043377470205957995,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,196613,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.006257066043347686,-0.032085533912364184,0.03148317637593283,0.645870825834833,38,77,45,5000,0.010812133657764846,25,0.22077922077922077,0.015801907224518155,-0.038103717478010224,0.025589585391314854,0.6940415131978392,-0.033211790304753505,0.02898602424163494,-0.013034836136889385,-0.023252740884763954,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,196613,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,-0.013535259512756623,-0.033686511042778776,0.009396145078317847,0.8754249150169966,34,77,45,5000,-0.020291729259436543,18,0.22077922077922077,0.010971533372513467,-0.03564693211364789,0.008576413088134647,0.2238751831438441,-0.034812883726486304,0.008243296473015168,-0.0060159441466754015,-0.018798518994173875,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,196613,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,0.0006391120458191417,-0.010424605057116908,0.008674897811495125,0.45610877824435114,48,77,45,5000,-0.002132946424844371,25,0.22077922077922077,0.004788877039395406,-0.00901223545737661,0.010290459549014891,0.8944400270951948,-0.00919782943429892,0.009909463351230663,0.021558673039087442,0.0549827008600086,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.009732575786314875,-0.02098555379317632,-0.0017379826346290183,0.9904019196160768,27,77,45,5000,-0.01488342899211473,17,0.22077922077922077,0.004651806891844349,-0.019107676558712004,-0.0003574750139177466,0.04222189557408808,-0.020509314286878754,-0.0014826418066607831,0.007519955698540524,0.013153840021515052,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.008245624713543998,0.0004476312869492069,0.01444816083745006,0.01839632073585283,56,77,45,5000,0.006119845851005233,30,0.22077922077922077,0.0037605214856566175,0.0006667916483525625,0.015824457778735434,0.03366252871010897,0.0019527079355840021,0.01609474401784596,0.09489276913113852,0.09523279288124523,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,196613,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.5938144537536566,0.4438392244088967,0.8283088646855324,0.0001999600079984003,69,77,45,5000,0.6095848957086121,39,0.22077922077922077,0.09338768320727578,0.40560394516528664,0.7820249623420266,1.0016614293100516e-07,0.4533802588302086,0.8509268012826678,0.03409675013052478,0.026538453735891795,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.7675959066812249,0.6084834480931174,1.0207126644366353,0.0001999600079984003,73,77,45,5000,0.8055847510424488,43,0.22077922077922077,0.102052200465158,0.5619232109631107,0.9732686023993391,1.9807941561227233e-09,0.6115235502216563,1.024964527277451,0.015541720951108279,0.00145450227812848,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.0714876872534332,0.025217580229374557,0.10929470720735825,0.0011997600479904018,53,77,45,5000,0.06080318955575384,31,0.22077922077922077,0.020873350494662886,0.029420213496489926,0.11355516101037647,0.0013426910307669,0.03063250010814263,0.11422917019956452,0.03961508598957968,0.04267008545699935,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,196613,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.21486945921684392,0.11344029889403515,0.36722250223643343,0.0001999600079984003,53,77,45,5000,0.22025300023478275,30,0.22077922077922077,0.06179480264968802,0.09033021768751111,0.33940870074617674,0.0011531333678558619,0.12555876182102452,0.3974587393107538,0.026071887453559196,0.05829541832732733,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.1485303837559554,0.037278109038455055,0.3291364424901321,0.001999600079984003,45,77,45,5000,0.16863370999380287,26,0.22077922077922077,0.07253402489995155,0.0023476619286965095,0.2947131055832143,0.04658400427595551,0.04327739938243601,0.34645716989110337,0.019552946376962338,0.029777028000430996,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.2764117093958891,0.21202895089519055,0.3466256686027203,0.0001999600079984003,71,77,45,5000,0.2843795231538878,41,0.22077922077922077,0.031538315306777046,0.21285041137402722,0.339973007417751,3.31337835863224e-11,0.21726127661852251,0.35398861653255154,0.03510000177270885,0.03220777508966334,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,196613,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.3789449945368125,0.24633925271590604,0.5407856703071908,0.0001999600079984003,55,77,45,5000,0.38933189547382924,30,0.22077922077922077,0.07162962838597603,0.23458496411825985,0.5233050249553652,3.676029556588947e-06,0.25420919081308013,0.5568613335273555,0.04112028899854659,0.010779466576841765,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,196613,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.6190655229252696,0.49602508194675915,0.7712031093760174,0.0001999600079984003,75,77,45,5000,0.6369510410486457,45,0.22077922077922077,0.06486892799722271,0.48833078885073977,0.7498002569997995,2.7681012659636752e-12,0.5035093154338393,0.7821718364981157,0.03008407662018911,0.015342873520604499,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,196613,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,-0.20492402214245586,-0.297968216994104,-0.12207393878651755,1.0,16,77,45,5000,-0.223576333598134,6,0.22077922077922077,0.040986582450014276,-0.2875270513994805,-0.12232099288543126,9.648793377025599e-06,-0.29793869401234935,-0.12206728184444487,-0.0035092867873360934,0.0019555985545076466,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,262147,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,-0.0026519938867427192,-0.03341319287201435,0.01908209772231047,0.5864827034593081,74,131,79,5000,-0.01707787814916273,41,0.21374045801526717,0.013365515919390463,-0.029260692078017212,0.023956704304531774,0.8432322470189119,-0.029240706773548238,0.022054043231784726,0.024567428181125256,0.06786470424356568,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,262147,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,offset_mae,-0.01678895402039518,-0.04162780585891308,0.007118026073263495,0.9128174365126974,60,131,79,5000,-0.021682238665867586,35,0.21374045801526717,0.011608681502283722,-0.03990006356198522,0.0063221555211948645,0.15211604381395366,-0.043554239739369394,0.0060830960843034285,-0.0421238092207306,-0.004775888403608539,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,262147,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,shape_mae,0.016941886854124615,-0.0037910375039214793,0.03587676148838049,0.09778044391121776,75,131,79,5000,0.0019121236994262473,38,0.21374045801526717,0.011773326886847388,-0.006497006468717377,0.040380780176966606,0.1541497852512844,-0.00017684701435525545,0.044984766244502386,0.12263012270251443,0.1482699597110855,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
unseen_chemotype,262147,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,mae,-0.10117055248180924,-0.18702755795077283,-0.0016894866786031357,0.977004599080184,58,131,79,5000,-0.05755891547931476,34,0.21374045801526717,0.044691460814297264,-0.1901444162448655,-0.012196688718752999,0.02636788694114116,-0.19770552591253632,-0.013603795394111764,-0.03660494579591264,-0.038486248672717424,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,262147,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,offset_mae,-0.1405026829556448,-0.24127884479722186,-0.026346561558864483,0.9908018396320736,52,131,79,5000,-0.10481942433916641,32,0.21374045801526717,0.052627070808288746,-0.24527513261447176,-0.03573023329681785,0.00923211236736913,-0.25425144897495466,-0.03793583332282632,-0.03058563299422953,-0.03395305548501365,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,262147,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,shape_mae,0.0064395568405342316,-0.018801565505722248,0.025389683731810015,0.2903419316136773,72,131,79,5000,-0.0006170444687213186,41,0.21374045801526717,0.011016875040059684,-0.015493356540433267,0.02837247022150173,0.5605590658901101,-0.017400588071280237,0.0264469810024395,-0.01855011304703817,0.03901162963821905,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?
unseen_chemotype,262147,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,mae,0.003916066588042671,-0.030228073979193918,0.030277652959265964,0.4451109778044391,58,131,79,5000,-0.011871227688859683,35,0.21374045801526717,0.016214085686858743,-0.028363698375101644,0.03619583155118699,0.8097839887198934,-0.022274043459416547,0.03877070560968623,0.08130424267046012,0.11546458100661189,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,262147,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,0.004251375812314176,-0.03132103632781354,0.03287611587561477,0.4339132173565287,58,131,79,5000,-0.007684737851547572,35,0.21374045801526717,0.017089784826167912,-0.029771772215484722,0.038274523840113074,0.8041948090996502,-0.024304001206091018,0.03999615613385319,0.0697407586881798,0.10085508616239786,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,262147,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,0.003255825688485226,-0.008416040453343146,0.012238843585268116,0.27234553089382124,67,131,79,5000,-0.004754467503557977,39,0.21374045801526717,0.004978222051858279,-0.00665505309135055,0.013166704468321001,0.5150265893050823,-0.008090706540917744,0.012440311547719176,-0.02256156839022472,0.02184424809658944,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best"
unseen_chemotype,262147,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,0.0051055500594587465,-0.010551794185356388,0.016753060192852255,0.2529494101179764,73,131,79,5000,0.00017994706287942838,43,0.21374045801526717,0.006901470248738758,-0.0086342217557339,0.018845321874651395,0.4616560011971587,-0.008725317654298828,0.018073239182560992,0.015541720951108279,0.05143780299906755,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,262147,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,0.0008517548119519079,-0.016785501496824333,0.014462861436852445,0.46950609878024396,68,131,79,5000,-0.003965472660967914,40,0.21374045801526717,0.007710332021905683,-0.014498337093423939,0.016201846717327755,0.9123209603976267,-0.014875873772830148,0.015605038642399696,0.019051527317045326,0.03858229161785528,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,262147,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.0026725535770204365,-0.002946725932432441,0.00728581205523777,0.1957608478304339,70,131,79,5000,0.0017292249650195713,42,0.21374045801526717,0.0027299542807765393,-0.0027623679008534643,0.008107475054894337,0.33061963154986335,-0.0019813991601796135,0.00826638334510239,0.052161512171881946,0.0898920431632823,False,descriptive: what does stacking the pair-difference rows cost the level fit?
unseen_chemotype,262147,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.9266155759228215,0.7040948906631945,1.0996437720598051,0.0001999600079984003,128,131,79,5000,0.840472797063154,77,0.21374045801526717,0.1052558239174626,0.7170673274013817,1.1361638244442613,2.597231586683202e-13,0.7420674514836085,1.1359511142574152,0.05969318454768027,0.09417093332684819,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,262147,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.9644344430766012,0.7392264722586911,1.1376361429118722,0.0001999600079984003,128,131,79,5000,0.880610681260995,76,0.21374045801526717,0.10519325783075634,0.7550107540654876,1.1738581320877148,5.091876365459223e-14,0.7769553938119307,1.1736233980453463,0.05316555488880454,0.0913267942195869,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,262147,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.2976214872360578,0.21485412108153,0.361909582755781,0.0001999600079984003,107,131,79,5000,0.26651199508568757,65,0.21374045801526717,0.03819136057316214,0.22158832898504757,0.37365464548706806,2.367531969406719e-11,0.225921580182205,0.3726934485888548,0.032090348787252906,0.06646273183643996,True,hypothesis C1: error removed by handing the model the true cell mean
unseen_chemotype,262147,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.15056704381304875,0.03796942828351467,0.24010183029837,0.00599880023995201,81,131,79,5000,0.09854851882328838,50,0.21374045801526717,0.05112493685651875,0.048785113129065624,0.25234897449703186,0.004253771350880956,0.05170664892317578,0.2554444305847817,0.03008407662018911,0.054043591032054805,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,262147,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.14320194819743523,0.024141983216381648,0.24541990073856237,0.010197960407918417,79,131,79,5000,0.1108969636586579,49,0.21374045801526717,0.054696009563711595,0.0343105578818238,0.25209333851304666,0.010616841106332287,0.03754404484602188,0.26035170916448125,0.02256156839022472,0.04175216975838138,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,262147,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.12895866309844917,0.08683289379006273,0.17302836857470952,0.0001999600079984003,95,131,79,5000,0.12081668687950524,57,0.21374045801526717,0.021275553197174075,0.08660229037850796,0.17131503581839036,4.505420275008018e-08,0.09057439622628292,0.17696771062735703,0.027074892876565382,0.028614172645847667,True,hypothesis C1: error removed by handing the model the true metal departure
unseen_chemotype,262147,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.7760485321097729,0.5898065435847324,0.9159695693693095,0.0001999600079984003,117,131,79,5000,0.7419242782398657,71,0.21374045801526717,0.08328278829906452,0.6102452371421156,0.9418518270774301,2.607727663963582e-14,0.6180698365996707,0.9395751545415798,0.04413097794761476,0.05955326625446777,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,262147,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.821232494879166,0.6436351949022672,0.9545419900352013,0.0001999600079984003,126,131,79,5000,0.7697137176023369,76,0.21374045801526717,0.08013302616744855,0.6616998946186906,0.9807650951396415,4.2128531099641967e-16,0.6757781242592868,0.9809219479529305,0.054169651204892186,0.07424780190610034,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,262147,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,0.1686628241376086,0.05911014866266191,0.2534263670372981,0.001799640071985603,77,131,79,5000,0.14569530820618237,47,0.21374045801526717,0.04925958951096913,0.07059451474882861,0.2667311335263886,0.0009864163093003479,0.06641857166500001,0.2579723390260173,0.0065172796505839885,0.028063236653231308,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)"
unseen_chemotype,262147,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,0.003208974935153361,-0.0270328129112346,0.022373670727962383,0.38852229554089185,42,77,45,5000,-0.008357606575236588,23,0.22077922077922077,0.011875166735752694,-0.020723851045195814,0.027141800915502536,0.7882501198308419,-0.02882841462599227,0.021858130036252664,-0.009525331483604746,-0.015368030469334094,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?"
