regime,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,pooled_block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,pooled_cluster_robust_low,pooled_cluster_robust_high,cluster_robust_p_two_sided,pooled_bca_low,pooled_bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
unseen_ligand,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.026483795066455797,-0.04368221473328544,-0.004698454797706743,0.9924015196960608,51,131,79,5000,-0.021048700117732404,28,0.21374045801526717,0.010348830920911895,-0.047086734770981034,-0.005880855361930559,0.012428602873677693,-0.04668212224614627,-0.008298090349725605,-0.04814585694552706,-0.08213980819740284,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.0264837950664558,-0.033287017166076904,-0.016233671391162968,0,5
unseen_ligand,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,0.0049284313145081735,-0.0037041119083475976,0.01334299787226339,0.124375124975005,65,131,79,5000,-0.0015387580487016869,37,0.21374045801526717,0.004083192334163284,-0.003200580175355166,0.013057442804371513,0.23107812977010295,-0.003168627094900771,0.013921125584725453,-0.0060159441466754015,0.032018158988555735,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",0.004928431314508171,-0.0010775140568475884,0.008545666729307889,4,5
unseen_ligand,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,0.0010351893377424073,-0.010599453884572512,0.010199366495096788,0.4191161767646471,70,131,79,5000,-6.273375275683343e-05,42,0.21374045801526717,0.004908021327606908,-0.008735930535989068,0.010806309211473884,0.8335014318184268,-0.010436057871448167,0.01024474124870159,0.004511946203065805,0.0009641077596940176,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.0010351893377424013,-0.006804006730841539,0.0052440985745330695,4,5
unseen_ligand,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.0004822231684472782,-0.013193596994080858,0.011456225269508983,0.5306938612277544,62,131,79,5000,-6.232659708510713e-05,40,0.21374045801526717,0.005729941144903635,-0.011889659701242183,0.010925213364347628,0.9331460500786017,-0.013698463144446796,0.01099359031560368,-0.01403757935031084,-0.005714320726181205,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.00048222316844727376,-0.006662428098218893,0.0024721684197333226,3,5
unseen_ligand,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.0033625217286992817,-0.0015975907593426654,0.007300610487901865,0.10197960407918416,77,131,79,5000,0.0014080359308293272,45,0.21374045801526717,0.0023477716525263847,-0.001311532583972051,0.008036576041370615,0.15607673515699738,-0.0005660845000704648,0.008274028342211255,0.06270677794321385,0.09972297216415901,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.003362521728699279,0.0016994825926996868,0.004392191941610784,5,5
unseen_ligand,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.7420503661365926,0.6109098910335766,0.935020641446583,0.0001999600079984003,128,131,79,5000,0.8743515475630461,79,0.21374045801526717,0.08374656661394467,0.5753237594701779,0.9087769728030073,2.011240083958333e-13,0.5867473477117949,0.8993748077774149,-0.03861166738810877,-0.08425175712478826,True,hypothesis C1: error removed by handing the model the true cell mean,0.7420503661365927,0.6945820091720414,0.7748409329155472,5,5
unseen_ligand,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.716741727704941,0.5475276092532142,0.9486337535457072,0.0001999600079984003,125,131,79,5000,0.8840000710819322,79,0.21374045801526717,0.10551089417904706,0.5066856733008847,0.9267977821089974,1.9454290036382303e-09,0.5094652190562022,0.8956485820759618,-0.06320909814132884,-0.11028615079441102,True,hypothesis C1: error removed by handing the model the true cell mean,0.7167417277049412,0.6688837944356997,0.7580094339380864,5,5
unseen_ligand,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.2783708237852777,0.21990631296984528,0.33107775779560844,0.0001999600079984003,110,131,79,5000,0.2807336699782371,65,0.21374045801526717,0.026941384349077266,0.22473464772418808,0.3320069998463674,2.9088382697892504e-16,0.21993272772135838,0.33108802490695727,0.003509286787335954,-0.0016069869459495376,True,hypothesis C1: error removed by handing the model the true cell mean,0.27837082378527767,0.2634392226448031,0.29067432522339826,5,5
unseen_ligand,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.13417477965448432,0.0743156780590151,0.2056379386005739,0.0001999600079984003,85,131,79,5000,0.1387538414372111,56,0.21374045801526717,0.03117829135138402,0.07210356970702456,0.1962459896019441,4.832244119656044e-05,0.07635573728297357,0.2097026711272051,0.010026681100274765,0.0124916502222377,True,hypothesis C1: error removed by handing the model the true metal departure,0.13417477965448432,0.10505426319085288,0.16291679274153784,5,5
unseen_ligand,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.13620389541639996,0.0736104187795304,0.21228611463663608,0.0001999600079984003,84,131,79,5000,0.14680946010482374,54,0.21374045801526717,0.03328350371852325,0.06994152959859494,0.20246626123420497,0.00010330962044660667,0.07811768781925664,0.21831760897380356,0.028077925538198285,0.016820525967754064,True,hypothesis C1: error removed by handing the model the true metal departure,0.13620389541639993,0.100113565394546,0.16119810936742435,5,5
unseen_ligand,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.10621290579789883,0.06582215083686127,0.1608156428116492,0.0001999600079984003,90,131,79,5000,0.12251222538425224,54,0.21374045801526717,0.02458535535261471,0.057267223158452014,0.15515858843734565,4.54650685228452e-05,0.06359350087091403,0.15755567552552915,-0.0035092867873360934,-0.03267470594430066,True,hypothesis C1: error removed by handing the model the true metal departure,0.10621290579789884,0.09882507506028144,0.12037415090203245,5,5
unseen_ligand,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.6078755864821084,0.48229417507769734,0.7881837892358595,0.0001999600079984003,111,131,79,5000,0.735597706125835,70,0.21374045801526717,0.07851056062804539,0.45157306698500166,0.7641781059792151,2.961290266186631e-11,0.46390932296864396,0.7652418284748504,-0.009525331483604746,-0.07573770450348126,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.6078755864821084,0.5881019538213146,0.626824795185359,5,5
unseen_ligand,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.5805378322885412,0.42640178229744674,0.7869335945895859,0.0001999600079984003,124,131,79,5000,0.7371906109771086,79,0.21374045801526717,0.09593446094549783,0.3895469919171672,0.7715286726599151,4.698877613419833e-08,0.39003255593919,0.7469652544889539,-0.05216151217188181,-0.11050104304203814,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.5805378322885412,0.5466209802984927,0.617370539296171,5,5
unseen_ligand,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,0.17215791798737887,0.07491885224432962,0.25035357842870476,0.0007998400319936012,77,131,79,5000,0.15822144459398485,47,0.21374045801526717,0.04409067091594718,0.08438013503242456,0.2599357009423332,0.00019926436842392596,0.07873897069027452,0.2522427381600353,0.0,0.018527988555674845,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.17215791798737887,0.16178068670356785,0.1875347186979497,5,5
unseen_ligand,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,-0.0076033691984720665,-0.0324106669431294,0.008849640752842496,0.7946410717856429,42,77,45,5000,-0.01496924202085212,24,0.22077922077922077,0.009900176956702159,-0.027555864818264938,0.012349126421320803,0.446587489831109,-0.03391239311000292,0.008363060535831437,-0.0035092867873360934,-0.01972209518587796,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.0076033691984720595,-0.01613689920063647,0.004162746812038715,1,5
unseen_ligand,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,offset_mae,-0.008582173763149147,-0.03412486912240421,0.010241155475846761,0.8048390321935612,42,77,45,5000,-0.014359873147348884,24,0.22077922077922077,0.010638784568878944,-0.030023235214760444,0.012858887688462151,0.42418561280868533,-0.035676268286654066,0.00955347226980866,-0.005514610154793434,-0.021246748647127462,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.008582173763149134,-0.02913687319329795,0.008057312938874694,1,5
unseen_ligand,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,shape_mae,0.0024696228965487557,-0.0024262430284646254,0.006191793452703817,0.1793641271745651,42,77,45,5000,0.001381010250167901,24,0.22077922077922077,0.002289956459045814,-0.002145481097900236,0.007084726890997747,0.2867061415705621,-0.0014036039211545275,0.007192357148739289,0.07929246436054638,0.09160009035625315,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",0.0024696228965487366,-0.0015786725452494202,0.007834316177504188,4,5
unseen_ligand,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,mae,-0.10913910237652635,-0.19603860027250125,-0.045035847132762624,1.0,29,77,45,5000,-0.12484981961088906,12,0.22077922077922077,0.03776930024715243,-0.1852581254040682,-0.033020079348984516,0.005966610442467687,-0.1940459234377097,-0.04396079942929227,0.011530745575864969,0.005014476330315295,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.10913910237652633,-0.13803468580335462,-0.06686941354713767,0,5
unseen_ligand,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,offset_mae,-0.13679117355423484,-0.2524281693687416,-0.05630169127683984,1.0,28,77,45,5000,-0.17343953711602444,11,0.22077922077922077,0.04987996238017179,-0.23731763234970782,-0.03626471475876185,0.00878700877825366,-0.23938778531495833,-0.048120882794095696,0.03409675013052478,0.0413397552583095,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.1367911735542348,-0.1642840049348129,-0.08043270631679134,0,5
unseen_ligand,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,shape_mae,0.0011565008034049866,-0.00916651852055641,0.009878617060907022,0.41031793641271747,40,77,45,5000,-0.0022759991292810038,21,0.22077922077922077,0.004562025485111518,-0.008037657433074847,0.01035065903988482,0.8010580430395516,-0.00852881662348818,0.010821725439355036,0.020555799371180145,0.02623292699114286,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,0.0011565008034049886,-0.004008320004140966,0.005473982098837487,3,5
unseen_ligand,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,mae,-0.010671231644694827,-0.030340697340657294,0.014363034644264446,0.8048390321935612,37,77,45,5000,-0.004486451405100899,21,0.22077922077922077,0.011346154605899519,-0.03353790373205048,0.012195440442660821,0.3520883565590921,-0.031521810876681045,0.012604047489593548,-0.026071887453559334,-0.022388773303794806,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.010671231644694822,-0.02470029533965127,0.013704339936470423,1,5
unseen_ligand,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.024389013769869714,-0.04425367350413804,0.0030237474237808466,0.9614077184563088,26,77,45,5000,-0.010108038329038045,15,0.22077922077922077,0.012263111025764311,-0.049103690092998906,0.0003256625532594773,0.05296298899508491,-0.048516559871415496,-0.0026108118033204317,-0.07929246436054652,-0.07750734202783915,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.024389013769869718,-0.03983054580760466,-0.0007414052090615431,0,5
unseen_ligand,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,0.015582247532111206,-0.0057806254235877284,0.032544144219677204,0.07078584283143372,45,77,45,5000,0.004183025708177227,25,0.22077922077922077,0.00914416066855209,-0.0028465973747926823,0.034011092439015095,0.09542231499372175,-0.003780218914018331,0.033825458500420645,0.03008407662018911,0.02560747819783194,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",0.01558224753211121,0.0038492231950535286,0.02145123689502964,5,5
unseen_ligand,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,0.004365581677539177,-0.006641189015577097,0.014476237867818311,0.21535692861427713,46,77,45,5000,0.003707028271301021,25,0.22077922077922077,0.004931607031427924,-0.005573419223499527,0.01430458257857788,0.380847569417888,-0.0046438505087471466,0.017511936479088584,0.06622335874874474,0.05742992101840838,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.004365581677539159,-0.004592016108428186,0.010982331690145241,4,5
unseen_ligand,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.000721293499874156,-0.011377452740137376,0.011901438820444215,0.5762847430513898,35,77,45,5000,0.0008635951559966461,20,0.22077922077922077,0.00534840926883212,-0.011500304115132889,0.010057717115384578,0.8933365732444548,-0.009668323733249634,0.015680063995677243,0.06320909814132884,0.04780725408888507,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.0007212934998741565,-0.006776752090793504,0.006359695106053658,3,5
unseen_ligand,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.007569870953963758,-0.0013177401526425275,0.014744746234023463,0.05618876224755049,54,77,45,5000,0.0047197468052916835,28,0.22077922077922077,0.004426570746611952,-0.0013512961947392925,0.01649103810266681,0.09429160105918001,0.0006304069834402157,0.017041338258460176,0.12060993411930736,0.11411979615194585,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.007569870953963773,0.006334127004350302,0.008786649261268022,5,5
unseen_ligand,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.5766955105536196,0.45137400976347736,0.7639313281903838,0.0001999600079984003,75,77,45,5000,0.639633884621862,44,0.22077922077922077,0.07923136637875752,0.41701518387499786,0.7363758372322413,4.4731487965853695e-09,0.4384348827093032,0.7469113957471234,-0.0195529463769622,-0.041387619014263514,True,hypothesis C1: error removed by handing the model the true cell mean,0.5766955105536195,0.5472594511395715,0.618708561099604,5,5
unseen_ligand,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.6838837591732776,0.525481462482709,0.9181022595509362,0.0001999600079984003,74,77,45,5000,0.7904069977298734,44,0.22077922077922077,0.10217268503398702,0.4779682427619245,0.8897992755846307,3.222204373786164e-08,0.49467589859635014,0.8735257954877323,-0.06220447356712553,-0.07978672264664871,True,hypothesis C1: error removed by handing the model the true cell mean,0.6838837591732775,0.6604633677204712,0.7320686417043143,5,5
unseen_ligand,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.10184524402924908,0.052765573332143115,0.14641196669248152,0.0001999600079984003,55,77,45,5000,0.09824164569247543,30,0.22077922077922077,0.023307093555677706,0.05487288342260903,0.1488176046358891,7.478904840412398e-05,0.059261637128527174,0.15137821130504767,0.05366759628332598,0.043138590712562666,True,hypothesis C1: error removed by handing the model the true cell mean,0.10184524402924908,0.09344859462578586,0.10752088588877871,5,5
unseen_ligand,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.18624383556146495,0.11235839575315347,0.2871818719726628,0.0001999600079984003,51,77,45,5000,0.22527592971519642,35,0.22077922077922077,0.04356623999469108,0.09844184813572951,0.27404582298720037,0.00010105911245553328,0.10327184523337835,0.27380131102986155,-0.054671719780786665,-0.03996628018015697,True,hypothesis C1: error removed by handing the model the true metal departure,0.18624383556146493,0.1614842141108619,0.2140018106326477,5,5
unseen_ligand,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.11984515737444462,0.04032158248698136,0.23353787613429713,0.0003999200159968006,44,77,45,5000,0.16220057959720405,28,0.22077922077922077,0.04981535434774575,0.01944890751257168,0.22024140723631758,0.02040688666772375,0.030942882281715177,0.21826314481494452,-0.04664018984972238,-0.051111240350697924,True,hypothesis C1: error removed by handing the model the true metal departure,0.11984515737444464,0.08498998046414984,0.14863171952200083,5,5
unseen_ligand,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.23702547185993667,0.1841206257543387,0.31726435220192145,0.0001999600079984003,71,77,45,5000,0.2774216111879525,41,0.22077922077922077,0.03305731353899925,0.17040283405521675,0.3036481096646566,6.442792954049731e-09,0.18381989340793894,0.31685070230197243,0.004010615991203968,-0.006822071383965114,True,hypothesis C1: error removed by handing the model the true metal departure,0.23702547185993672,0.22739141186718603,0.24976005072907465,5,5
unseen_ligand,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.39045167499215455,0.26986646302176276,0.5410534214231573,0.0001999600079984003,55,77,45,5000,0.4143579549066656,32,0.22077922077922077,0.06453331834878268,0.2603933177207612,0.5205100322635479,2.8455663574005673e-07,0.27357078141054764,0.5458425484402831,0.024567428181125256,-0.00013898393557923802,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.3904516749921546,0.37748893824358554,0.40470675046695637,5,5
unseen_ligand,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.5640386017988329,0.4475032746026874,0.7351074255365203,0.0001999600079984003,74,77,45,5000,0.6282064181326692,44,0.22077922077922077,0.07184126633375307,0.4192520431228086,0.7088251604748572,6.604875286977426e-10,0.4369667076705189,0.7177051382040605,-0.028077925538198285,-0.04202582077815562,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.5640386017988328,0.5354326643825545,0.5834369221823138,5,5
unseen_ligand,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,-0.13518022783068764,-0.24269291326461398,-0.0604109469329191,0.9996000799840032,16,77,45,5000,-0.17917996549547704,6,0.22077922077922077,0.04538648676871334,-0.22665068158227342,-0.04370977407910187,0.004700043391472039,-0.22609718836027842,-0.049870579209561394,0.054169651204892186,0.04992490561493957,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",-0.13518022783068767,-0.15631145610328873,-0.12739685689177874,0,5
unseen_series,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,-0.010475242873379274,-0.047103479434328445,0.037570392484138945,0.6830633873225355,65,131,79,5000,0.016510152521085134,42,0.21374045801526717,0.020156325524347516,-0.050603404461540796,0.029652918714782248,0.6047444273152283,-0.04845342010105238,0.03554298353138076,-0.0195529463769622,-0.009458025796151168,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.010475242873379264,-0.024251438446726135,0.014201329388848511,1,5
unseen_series,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,offset_mae,0.03442726429062645,-0.010208195542860067,0.08847480255172181,0.059988002399520096,67,131,79,5000,0.06457936668900019,41,0.21374045801526717,0.023011499479765232,-0.011385111997625909,0.08023964057887881,0.13866572938449703,-0.010971759328282881,0.08702377879351174,-0.028579452399323923,0.004243188524471794,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",0.03442726429062646,-0.000998368116122494,0.06894005534780936,4,5
unseen_series,all,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,shape_mae,-0.014083355009951606,-0.031413389219340546,0.0010408642321461607,0.9658068386322736,73,131,79,5000,-0.014682522317981088,43,0.21374045801526717,0.007961770172210149,-0.029934021819848534,0.0017673117999453206,0.08082446609427335,-0.03268526182519334,-5.422372489845212e-05,-0.02908098644911949,-0.024970209418083457,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.0140833550099516,-0.025501749355884232,-0.0070536783938022025,0,5
unseen_series,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,mae,-0.16113877414306488,-0.22628494718904624,-0.11469211253930446,1.0,38,131,79,5000,-0.1887891068087656,20,0.21374045801526717,0.027540476502260682,-0.2159676510612678,-0.10630989722486195,1.0903489141600019e-07,-0.22308492923998977,-0.11232458013133517,-0.01704589771498915,0.027629466537525862,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.16113877414306493,-0.1993771886115877,-0.1258177024644301,0,5
unseen_series,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,offset_mae,-0.19544568842987672,-0.27150513348022626,-0.14565345309426533,1.0,31,131,79,5000,-0.24146751820282103,17,0.21374045801526717,0.03150128574062601,-0.25815993081040156,-0.13273144604935191,2.456856988487e-08,-0.26655202276923423,-0.1421977152444061,-0.00852263930681318,0.03992104142484811,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.19544568842987672,-0.24152972541757417,-0.15435672597883512,0,5
unseen_series,all,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,shape_mae,-0.03680375522548855,-0.06680543494577848,-0.014822532162341192,1.0,53,131,79,5000,-0.0414535199268948,27,0.21374045801526717,0.012621455426564218,-0.061931142765601334,-0.01167636768537577,0.004627788784576783,-0.07206202244377757,-0.01782013513849146,-0.07175108618433766,-0.04656775910757641,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.036803755225488545,-0.045426796515765276,-0.027286484027883567,0,5
unseen_series,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,mae,-0.0334793698622411,-0.05791165532153415,-0.005201122029657944,0.9964007198560288,50,131,79,5000,-0.020192012275335826,31,0.21374045801526717,0.015306127041694036,-0.06395152801805704,-0.003007211706425171,0.03171484999256576,-0.06876029682510108,-0.010776337087424552,-0.10144149260200487,-0.13696247119696658,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.033479369862241114,-0.05426983422681975,-0.01691929019310812,0,5
unseen_series,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.051001272776050356,-0.08235909971939041,-0.01613110616223269,1.0,49,131,79,5000,-0.026673327369731825,28,0.21374045801526717,0.019389351206041752,-0.089602505790759,-0.012400039761341713,0.010272764539269563,-0.09629482194887386,-0.022581474567872652,-0.11455228714160766,-0.1475442543646792,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.05100127277605038,-0.07294411473340824,-0.036916019876724694,0,5
unseen_series,all,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,0.004665180975202013,-0.004388399115362231,0.016187433100819798,0.16956608678264348,63,131,79,5000,0.002394959930737278,40,0.21374045801526717,0.005250346542105826,-0.005787456048394967,0.015117817998798992,0.3769784419359934,-0.00518586670862812,0.015094529162935555,-0.024567428181125117,-0.037078515363756864,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",0.004665180975202015,-0.0005111337965018665,0.01133101226296929,4,5
unseen_series,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,-0.004073963415924904,-0.016967239889118902,0.007461706470637964,0.7536492701459708,59,131,79,5000,-0.005443126380960689,33,0.21374045801526717,0.005902230782070774,-0.015824402267860638,0.00767647543601083,0.4920912196750281,-0.017048946520848006,0.007393058488465632,0.009525331483604746,-0.008304315703055757,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.00407396341592491,-0.00770375156012676,-0.0013227315566214561,0,5
unseen_series,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.004852449176147263,-0.019573226448508216,0.009367195679052644,0.76124775044991,57,131,79,5000,-0.005851439069761491,34,0.21374045801526717,0.006873230150438157,-0.018535999274415203,0.00883110092212068,0.4822961648710541,-0.019848345985906356,0.009257331624760898,-0.007018616792533281,-0.0006174975246182548,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.004852449176147253,-0.010592581357469084,-0.0003933096918003429,0,5
unseen_series,all,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.0015070971681734858,-0.004476867861168764,0.005575835867625089,0.29634073185362925,71,131,79,5000,0.00020106146295744022,41,0.21374045801526717,0.0024754629079174156,-0.0034211709060059654,0.0064353652423529365,0.5444166142359567,-0.003881269848017248,0.005961191957702256,0.007519955698540524,0.04154535583227535,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.0015070971681734845,-0.001135732671371334,0.003103232370114137,4,5
unseen_series,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.7639779538961382,0.6389543084271453,0.9493551739911128,0.0001999600079984003,125,131,79,5000,0.8788395797316414,77,0.21374045801526717,0.08017056149682508,0.6043706265351966,0.9235852812570798,1.0180909695728616e-14,0.6185991579984125,0.925760871862298,-0.015040336678635672,-0.07000627073051847,True,hypothesis C1: error removed by handing the model the true cell mean,0.7639779538961381,0.7424058484222597,0.7895913840846329,5,5
unseen_series,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.6632059689080623,0.5049238438277034,0.8893968448981582,0.0001999600079984003,123,131,79,5000,0.8309619917429831,79,0.21374045801526717,0.09967954192025541,0.4647592450556297,0.8616526927604948,3.569241008960614e-09,0.47113651110320914,0.8412332007993226,-0.05015358346473367,-0.10790996922150414,True,hypothesis C1: error removed by handing the model the true cell mean,0.6632059689080624,0.627191024007842,0.7012811098568407,5,5
unseen_series,all,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.35566723691273305,0.2759186669750986,0.4295953090648395,0.0001999600079984003,116,131,79,5000,0.3459851302093268,71,0.21374045801526717,0.037982091795875354,0.280050700793578,0.4312837730318881,2.125800616996757e-14,0.27961187635369206,0.43470303866956694,0.02105723355782968,0.018754537226271687,True,hypothesis C1: error removed by handing the model the true cell mean,0.3556672369127331,0.34381160243187503,0.37122978934775935,5,5
unseen_series,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.18052026167362914,0.12081568784571532,0.2635300926832041,0.0001999600079984003,94,131,79,5000,0.2228773032065016,61,0.21374045801526717,0.03746083832182348,0.10594146150539821,0.25509906184186004,6.9745535736276185e-06,0.10991751920293293,0.24987717956241629,-0.03660494579591264,-0.08144881652103825,True,hypothesis C1: error removed by handing the model the true metal departure,0.18052026167362917,0.1579178239707844,0.2043349895722057,5,5
