design,seed,fold,order,draw,k,cells_at_k,cell_share_at_k,overlap_top_k_by_cells,overlap_top_k_by_richcells
A,262147,2,UNCERT,0,6,304.0,0.7619047619047619,0.16666666666666666,0.16666666666666666
A,262147,2,UNCERT,0,9,310.0,0.7769423558897243,0.3333333333333333,0.4444444444444444
A,262147,2,UNCERT,0,12,329.0,0.8245614035087719,0.5,0.5
A,262147,2,UNCERT,0,16,341.0,0.8546365914786967,0.5,0.5625
A,262147,2,UNCERT,0,20,375.0,0.9398496240601504,0.65,0.7
A,262147,2,UNCERT,0,24,385.0,0.9649122807017544,0.7916666666666666,0.7916666666666666
A,262147,3,AOPT,0,6,388.0,0.8185654008438819,0.3333333333333333,0.3333333333333333
A,262147,3,AOPT,0,9,394.0,0.8312236286919831,0.3333333333333333,0.3333333333333333
A,262147,3,AOPT,0,12,400.0,0.8438818565400844,0.3333333333333333,0.4166666666666667
A,262147,3,AOPT,0,16,410.0,0.8649789029535865,0.5625,0.625
A,262147,3,AOPT,0,20,429.0,0.9050632911392406,0.65,0.65
A,262147,3,AOPT,0,24,453.0,0.9556962025316456,0.75,0.75
A,262147,3,MAXMIN,0,6,371.0,0.7827004219409283,0.16666666666666666,0.16666666666666666
A,262147,3,MAXMIN,0,9,375.0,0.7911392405063291,0.1111111111111111,0.1111111111111111
A,262147,3,MAXMIN,0,12,381.0,0.8037974683544303,0.16666666666666666,0.16666666666666666
A,262147,3,MAXMIN,0,16,395.0,0.8333333333333334,0.375,0.4375
A,262147,3,MAXMIN,0,20,402.0,0.8481012658227848,0.45,0.5
A,262147,3,MAXMIN,0,24,423.0,0.8924050632911392,0.625,0.5833333333333334
A,262147,3,RANDOM,0,6,26.0,0.05485232067510549,0.16666666666666666,0.16666666666666666
A,262147,3,RANDOM,0,9,40.0,0.08438818565400844,0.3333333333333333,0.2222222222222222
A,262147,3,RANDOM,0,12,44.0,0.09282700421940929,0.25,0.16666666666666666
A,262147,3,RANDOM,0,16,53.0,0.11181434599156118,0.375,0.3125
A,262147,3,RANDOM,0,20,78.0,0.16455696202531644,0.55,0.5
A,262147,3,RANDOM,0,24,84.0,0.17721518987341772,0.5833333333333334,0.5416666666666666
A,262147,3,UNCERT,0,6,23.0,0.04852320675105485,0.16666666666666666,0.16666666666666666
A,262147,3,UNCERT,0,9,27.0,0.056962025316455694,0.1111111111111111,0.1111111111111111
A,262147,3,UNCERT,0,12,30.0,0.06329113924050633,0.08333333333333333,0.16666666666666666
A,262147,3,UNCERT,0,16,38.0,0.08016877637130802,0.25,0.25
A,262147,3,UNCERT,0,20,409.0,0.8628691983122363,0.55,0.5
A,262147,3,UNCERT,0,24,424.0,0.8945147679324894,0.625,0.625
A,262147,4,AOPT,0,6,206.0,0.6602564102564102,0.3333333333333333,0.3333333333333333
A,262147,4,AOPT,0,9,212.0,0.6794871794871795,0.2222222222222222,0.2222222222222222
A,262147,4,AOPT,0,12,217.0,0.6955128205128205,0.3333333333333333,0.3333333333333333
A,262147,4,AOPT,0,16,254.0,0.8141025641025641,0.625,0.6875
A,262147,4,AOPT,0,20,285.0,0.9134615384615384,0.7,0.75
A,262147,4,AOPT,0,24,291.0,0.9326923076923077,0.7916666666666666,0.8333333333333334
A,262147,4,MAXMIN,0,6,18.0,0.057692307692307696,0.16666666666666666,0.16666666666666666
A,262147,4,MAXMIN,0,9,33.0,0.10576923076923077,0.2222222222222222,0.3333333333333333
A,262147,4,MAXMIN,0,12,37.0,0.11858974358974358,0.25,0.25
A,262147,4,MAXMIN,0,16,43.0,0.13782051282051283,0.3125,0.375
A,262147,4,MAXMIN,0,20,56.0,0.1794871794871795,0.5,0.6
A,262147,4,MAXMIN,0,24,92.0,0.2948717948717949,0.5833333333333334,0.7083333333333334
A,262147,4,RANDOM,0,6,19.0,0.060897435897435896,0.16666666666666666,0.16666666666666666
A,262147,4,RANDOM,0,9,31.0,0.09935897435897435,0.2222222222222222,0.2222222222222222
A,262147,4,RANDOM,0,12,35.0,0.11217948717948718,0.25,0.25
A,262147,4,RANDOM,0,16,40.0,0.1282051282051282,0.3125,0.375
A,262147,4,RANDOM,0,20,60.0,0.19230769230769232,0.4,0.5
A,262147,4,RANDOM,0,24,74.0,0.23717948717948717,0.5416666666666666,0.6666666666666666
A,262147,4,UNCERT,0,6,206.0,0.6602564102564102,0.3333333333333333,0.3333333333333333
A,262147,4,UNCERT,0,9,229.0,0.7339743589743589,0.4444444444444444,0.3333333333333333
A,262147,4,UNCERT,0,12,242.0,0.7756410256410257,0.5,0.4166666666666667
A,262147,4,UNCERT,0,16,258.0,0.8269230769230769,0.5625,0.5625
A,262147,4,UNCERT,0,20,283.0,0.907051282051282,0.65,0.65
A,262147,4,UNCERT,0,24,293.0,0.9391025641025641,0.75,0.75
BP,104729,0,AOPT,0,6,37.0,0.4868421052631579,0.5,0.6666666666666666
BP,104729,0,AOPT,0,9,51.0,0.6710526315789473,0.6666666666666666,0.7777777777777778
BP,104729,0,AOPT,0,12,57.0,0.75,0.75,0.75
BP,104729,0,AOPT,0,16,65.0,0.8552631578947368,0.75,0.8125
BP,104729,0,AOPT,0,20,71.0,0.9342105263157895,0.8,0.95
BP,104729,0,AOPT,0,24,75.0,0.9868421052631579,0.9583333333333334,0.875
BP,104729,0,MAXMIN,0,6,9.0,0.11842105263157894,0.0,0.16666666666666666
BP,104729,0,MAXMIN,0,9,22.0,0.2894736842105263,0.2222222222222222,0.3333333333333333
BP,104729,0,MAXMIN,0,12,28.0,0.3684210526315789,0.4166666666666667,0.4166666666666667
BP,104729,0,MAXMIN,0,16,50.0,0.6578947368421053,0.625,0.6875
BP,104729,0,MAXMIN,0,20,64.0,0.8421052631578947,0.8,0.8
BP,104729,0,MAXMIN,0,24,75.0,0.9868421052631579,0.9583333333333334,0.8333333333333334
BP,104729,0,RANDOM,0,6,22.0,0.2894736842105263,0.16666666666666666,0.16666666666666666
BP,104729,0,RANDOM,0,9,28.0,0.3684210526315789,0.2222222222222222,0.2222222222222222
BP,104729,0,RANDOM,0,12,33.0,0.4342105263157895,0.4166666666666667,0.5
BP,104729,0,RANDOM,0,16,48.0,0.631578947368421,0.5625,0.5625
BP,104729,0,RANDOM,0,20,58.0,0.7631578947368421,0.85,0.75
BP,104729,0,RANDOM,0,24,66.0,0.868421052631579,0.9583333333333334,0.8333333333333334
BP,104729,0,UNCERT,0,6,37.0,0.4868421052631579,0.5,0.6666666666666666
BP,104729,0,UNCERT,0,9,42.0,0.5526315789473685,0.5555555555555556,0.5555555555555556
BP,104729,0,UNCERT,0,12,54.0,0.7105263157894737,0.6666666666666666,0.6666666666666666
BP,104729,0,UNCERT,0,16,60.0,0.7894736842105263,0.8125,0.8125
BP,104729,0,UNCERT,0,20,64.0,0.8421052631578947,0.75,0.8
BP,104729,0,UNCERT,0,24,75.0,0.9868421052631579,0.9583333333333334,0.875
BP,104729,1,AOPT,0,6,402.0,0.8187372708757638,0.3333333333333333,0.3333333333333333
BP,104729,1,AOPT,0,9,408.0,0.8309572301425662,0.2222222222222222,0.4444444444444444
BP,104729,1,AOPT,0,12,429.0,0.8737270875763747,0.5833333333333334,0.75
BP,104729,1,AOPT,0,16,466.0,0.9490835030549898,0.75,0.75
BP,104729,1,AOPT,0,20,475.0,0.9674134419551935,0.8,0.85
BP,104729,1,AOPT,0,24,479.0,0.9755600814663951,0.875,0.9166666666666666
BP,104729,1,MAXMIN,0,6,9.0,0.018329938900203666,0.0,0.0
BP,104729,1,MAXMIN,0,9,12.0,0.024439918533604887,0.0,0.1111111111111111
BP,104729,1,MAXMIN,0,12,23.0,0.04684317718940937,0.08333333333333333,0.25
BP,104729,1,MAXMIN,0,16,43.0,0.08757637474541752,0.375,0.375
BP,104729,1,MAXMIN,0,20,74.0,0.15071283095723015,0.6,0.6
BP,104729,1,MAXMIN,0,24,78.0,0.15885947046843177,0.7083333333333334,0.7083333333333334
BP,104729,1,RANDOM,0,6,399.0,0.8126272912423625,0.3333333333333333,0.3333333333333333
BP,104729,1,RANDOM,0,9,412.0,0.8391038696537678,0.4444444444444444,0.3333333333333333
BP,104729,1,RANDOM,0,12,416.0,0.8472505091649695,0.4166666666666667,0.4166666666666667
BP,104729,1,RANDOM,0,16,422.0,0.8594704684317719,0.5625,0.5
BP,104729,1,RANDOM,0,20,454.0,0.924643584521385,0.65,0.65
BP,104729,1,RANDOM,0,24,460.0,0.9368635437881874,0.7083333333333334,0.7083333333333334
BP,104729,1,UNCERT,0,6,403.0,0.8207739307535642,0.3333333333333333,0.3333333333333333
BP,104729,1,UNCERT,0,9,410.0,0.835030549898167,0.3333333333333333,0.3333333333333333
BP,104729,1,UNCERT,0,12,436.0,0.8879837067209776,0.5833333333333334,0.5833333333333334
BP,104729,1,UNCERT,0,16,451.0,0.9185336048879837,0.625,0.625
BP,104729,1,UNCERT,0,20,471.0,0.9592668024439919,0.7,0.65
BP,104729,1,UNCERT,0,24,476.0,0.9694501018329938,0.7916666666666666,0.75
BP,104729,2,AOPT,0,6,392.0,0.8235294117647058,0.3333333333333333,0.3333333333333333
BP,104729,2,AOPT,0,9,400.0,0.8403361344537815,0.3333333333333333,0.4444444444444444
BP,104729,2,AOPT,0,12,435.0,0.9138655462184874,0.75,0.75
BP,104729,2,AOPT,0,16,457.0,0.9600840336134454,0.75,0.75
BP,104729,2,AOPT,0,20,462.0,0.9705882352941176,0.8,0.8
BP,104729,2,AOPT,0,24,466.0,0.9789915966386554,0.875,0.9583333333333334
BP,104729,2,MAXMIN,0,6,7.0,0.014705882352941176,0.0,0.0
BP,104729,2,MAXMIN,0,9,12.0,0.025210084033613446,0.0,0.0
BP,104729,2,MAXMIN,0,12,25.0,0.052521008403361345,0.3333333333333333,0.3333333333333333
BP,104729,2,MAXMIN,0,16,48.0,0.10084033613445378,0.5,0.5625
BP,104729,2,MAXMIN,0,20,63.0,0.1323529411764706,0.65,0.65
BP,104729,2,MAXMIN,0,24,92.0,0.19327731092436976,0.75,0.7916666666666666
BP,104729,2,RANDOM,0,6,28.0,0.058823529411764705,0.16666666666666666,0.16666666666666666
BP,104729,2,RANDOM,0,9,32.0,0.06722689075630252,0.2222222222222222,0.2222222222222222
BP,104729,2,RANDOM,0,12,47.0,0.09873949579831932,0.4166666666666667,0.4166666666666667
BP,104729,2,RANDOM,0,16,75.0,0.15756302521008403,0.5625,0.5625
BP,104729,2,RANDOM,0,20,80.0,0.16806722689075632,0.55,0.6
BP,104729,2,RANDOM,0,24,95.0,0.19957983193277312,0.75,0.8333333333333334
BP,104729,2,UNCERT,0,6,391.0,0.8214285714285714,0.3333333333333333,0.3333333333333333
BP,104729,2,UNCERT,0,9,395.0,0.8298319327731093,0.2222222222222222,0.2222222222222222
BP,104729,2,UNCERT,0,12,402.0,0.8445378151260504,0.4166666666666667,0.3333333333333333
BP,104729,2,UNCERT,0,16,424.0,0.8907563025210085,0.5625,0.5
BP,104729,2,UNCERT,0,20,439.0,0.9222689075630253,0.65,0.65
BP,104729,2,UNCERT,0,24,468.0,0.9831932773109243,0.875,0.7916666666666666
BP,104729,3,AOPT,0,6,359.0,0.7924944812362031,0.3333333333333333,0.3333333333333333
BP,104729,3,AOPT,0,9,364.0,0.8035320088300221,0.2222222222222222,0.3333333333333333
BP,104729,3,AOPT,0,12,374.0,0.82560706401766,0.5,0.5
BP,104729,3,AOPT,0,16,383.0,0.8454746136865342,0.625,0.625
BP,104729,3,AOPT,0,20,399.0,0.8807947019867549,0.7,0.7
BP,104729,3,AOPT,0,24,446.0,0.9845474613686535,0.875,0.875
BP,104729,3,MAXMIN,0,6,7.0,0.01545253863134658,0.0,0.0
BP,104729,3,MAXMIN,0,9,12.0,0.026490066225165563,0.0,0.0
BP,104729,3,MAXMIN,0,12,18.0,0.039735099337748346,0.0,0.08333333333333333
BP,104729,3,MAXMIN,0,16,25.0,0.05518763796909492,0.25,0.25
BP,104729,3,MAXMIN,0,20,51.0,0.11258278145695365,0.55,0.5
BP,104729,3,MAXMIN,0,24,89.0,0.19646799116997793,0.75,0.75
BP,104729,3,RANDOM,0,6,42.0,0.09271523178807947,0.5,0.5
BP,104729,3,RANDOM,0,9,56.0,0.12362030905077263,0.4444444444444444,0.4444444444444444
BP,104729,3,RANDOM,0,12,75.0,0.16556291390728478,0.4166666666666667,0.5
BP,104729,3,RANDOM,0,16,90.0,0.1986754966887417,0.5,0.5
BP,104729,3,RANDOM,0,20,427.0,0.9426048565121413,0.65,0.65
BP,104729,3,RANDOM,0,24,437.0,0.9646799116997793,0.8333333333333334,0.7916666666666666
BP,104729,3,UNCERT,0,6,358.0,0.7902869757174393,0.3333333333333333,0.3333333333333333
BP,104729,3,UNCERT,0,9,379.0,0.8366445916114791,0.3333333333333333,0.3333333333333333
BP,104729,3,UNCERT,0,12,392.0,0.8653421633554084,0.4166666666666667,0.5
BP,104729,3,UNCERT,0,16,425.0,0.9381898454746137,0.6875,0.6875
BP,104729,3,UNCERT,0,20,433.0,0.9558498896247241,0.75,0.7
BP,104729,3,UNCERT,0,24,441.0,0.9735099337748344,0.8333333333333334,0.8333333333333334
BP,104729,4,AOPT,0,6,308.0,0.8126649076517151,0.3333333333333333,0.3333333333333333
BP,104729,4,AOPT,0,9,313.0,0.8258575197889182,0.3333333333333333,0.3333333333333333
BP,104729,4,AOPT,0,12,333.0,0.8786279683377308,0.5,0.5
BP,104729,4,AOPT,0,16,358.0,0.9445910290237467,0.6875,0.75
BP,104729,4,AOPT,0,20,365.0,0.9630606860158312,0.8,0.95
BP,104729,4,AOPT,0,24,371.0,0.978891820580475,0.875,0.9166666666666666
BP,104729,4,MAXMIN,0,6,16.0,0.04221635883905013,0.16666666666666666,0.16666666666666666
BP,104729,4,MAXMIN,0,9,20.0,0.052770448548812667,0.1111111111111111,0.2222222222222222
BP,104729,4,MAXMIN,0,12,24.0,0.0633245382585752,0.16666666666666666,0.4166666666666667
BP,104729,4,MAXMIN,0,16,35.0,0.09234828496042216,0.5625,0.5
BP,104729,4,MAXMIN,0,20,64.0,0.16886543535620052,0.7,0.75
BP,104729,4,MAXMIN,0,24,371.0,0.978891820580475,0.875,0.75
BP,104729,4,RANDOM,0,6,25.0,0.06596306068601583,0.16666666666666666,0.16666666666666666
BP,104729,4,RANDOM,0,9,34.0,0.08970976253298153,0.4444444444444444,0.2222222222222222
BP,104729,4,RANDOM,0,12,47.0,0.12401055408970976,0.5,0.3333333333333333
BP,104729,4,RANDOM,0,16,64.0,0.16886543535620052,0.625,0.625
BP,104729,4,RANDOM,0,20,365.0,0.9630606860158312,0.75,0.8
BP,104729,4,RANDOM,0,24,371.0,0.978891820580475,0.875,0.8333333333333334
BP,104729,4,UNCERT,0,6,312.0,0.8232189973614775,0.3333333333333333,0.3333333333333333
BP,104729,4,UNCERT,0,9,315.0,0.8311345646437994,0.3333333333333333,0.3333333333333333
BP,104729,4,UNCERT,0,12,335.0,0.8839050131926122,0.5,0.4166666666666667
BP,104729,4,UNCERT,0,16,358.0,0.9445910290237467,0.625,0.625
BP,104729,4,UNCERT,0,20,367.0,0.9683377308707124,0.8,0.85
BP,104729,4,UNCERT,0,24,375.0,0.9894459102902374,0.9583333333333334,0.7916666666666666
BP,130363,0,AOPT,0,6,385.0,0.8226495726495726,0.3333333333333333,0.3333333333333333
BP,130363,0,AOPT,0,9,390.0,0.8333333333333334,0.3333333333333333,0.3333333333333333
BP,130363,0,AOPT,0,12,421.0,0.8995726495726496,0.5833333333333334,0.5
BP,130363,0,AOPT,0,16,445.0,0.9508547008547008,0.625,0.6875
BP,130363,0,AOPT,0,20,456.0,0.9743589743589743,0.75,0.85
BP,130363,0,AOPT,0,24,460.0,0.9829059829059829,0.875,1.0
BP,130363,0,MAXMIN,0,6,23.0,0.049145299145299144,0.16666666666666666,0.16666666666666666
BP,130363,0,MAXMIN,0,9,29.0,0.06196581196581197,0.2222222222222222,0.3333333333333333
BP,130363,0,MAXMIN,0,12,33.0,0.07051282051282051,0.4166666666666667,0.3333333333333333
BP,130363,0,MAXMIN,0,16,53.0,0.11324786324786325,0.5,0.5
BP,130363,0,MAXMIN,0,20,64.0,0.13675213675213677,0.6,0.65
BP,130363,0,MAXMIN,0,24,77.0,0.16452991452991453,0.8333333333333334,0.875
BP,130363,0,RANDOM,0,6,16.0,0.03418803418803419,0.16666666666666666,0.16666666666666666
BP,130363,0,RANDOM,0,9,19.0,0.0405982905982906,0.1111111111111111,0.1111111111111111
BP,130363,0,RANDOM,0,12,55.0,0.11752136752136752,0.4166666666666667,0.4166666666666667
BP,130363,0,RANDOM,0,16,66.0,0.14102564102564102,0.5625,0.5625
BP,130363,0,RANDOM,0,20,74.0,0.1581196581196581,0.7,0.7
BP,130363,0,RANDOM,0,24,81.0,0.17307692307692307,0.875,0.8333333333333334
BP,130363,0,UNCERT,0,6,385.0,0.8226495726495726,0.3333333333333333,0.3333333333333333
BP,130363,0,UNCERT,0,9,392.0,0.8376068376068376,0.3333333333333333,0.2222222222222222
BP,130363,0,UNCERT,0,12,412.0,0.8803418803418803,0.5,0.5
BP,130363,0,UNCERT,0,16,434.0,0.9273504273504274,0.625,0.5625
BP,130363,0,UNCERT,0,20,459.0,0.9807692307692307,0.75,0.75
BP,130363,0,UNCERT,0,24,463.0,0.9893162393162394,0.9166666666666666,0.8333333333333334
BP,130363,1,AOPT,0,6,332.0,0.8447837150127226,0.3333333333333333,0.3333333333333333
BP,130363,1,AOPT,0,9,338.0,0.8600508905852418,0.5555555555555556,0.5555555555555556
BP,130363,1,AOPT,0,12,361.0,0.9185750636132316,0.6666666666666666,0.6666666666666666
BP,130363,1,AOPT,0,16,379.0,0.9643765903307888,0.75,0.75
BP,130363,1,AOPT,0,20,385.0,0.9796437659033079,0.8,0.85
BP,130363,1,AOPT,0,24,389.0,0.989821882951654,0.875,1.0
BP,130363,1,MAXMIN,0,6,8.0,0.020356234096692113,0.0,0.0
BP,130363,1,MAXMIN,0,9,14.0,0.035623409669211195,0.2222222222222222,0.2222222222222222
BP,130363,1,MAXMIN,0,12,18.0,0.04580152671755725,0.4166666666666667,0.4166666666666667
BP,130363,1,MAXMIN,0,16,25.0,0.06361323155216285,0.5,0.5625
BP,130363,1,MAXMIN,0,20,29.0,0.0737913486005089,0.65,0.6
BP,130363,1,MAXMIN,0,24,367.0,0.9338422391857506,0.8333333333333334,0.8333333333333334
BP,130363,1,RANDOM,0,6,22.0,0.05597964376590331,0.3333333333333333,0.3333333333333333
BP,130363,1,RANDOM,0,9,354.0,0.9007633587786259,0.4444444444444444,0.4444444444444444
BP,130363,1,RANDOM,0,12,362.0,0.9211195928753181,0.6666666666666666,0.6666666666666666
BP,130363,1,RANDOM,0,16,368.0,0.9363867684478372,0.625,0.625
BP,130363,1,RANDOM,0,20,373.0,0.9491094147582697,0.75,0.7
BP,130363,1,RANDOM,0,24,377.0,0.9592875318066157,0.8333333333333334,0.8333333333333334
BP,130363,1,UNCERT,0,6,329.0,0.8371501272264631,0.16666666666666666,0.16666666666666666
BP,130363,1,UNCERT,0,9,333.0,0.8473282442748091,0.3333333333333333,0.3333333333333333
BP,130363,1,UNCERT,0,12,339.0,0.8625954198473282,0.4166666666666667,0.4166666666666667
BP,130363,1,UNCERT,0,16,345.0,0.8778625954198473,0.5,0.5
BP,130363,1,UNCERT,0,20,383.0,0.9745547073791349,0.8,0.8
BP,130363,1,UNCERT,0,24,389.0,0.989821882951654,0.875,0.8333333333333334
BP,130363,2,AOPT,0,6,373.0,0.8344519015659956,0.3333333333333333,0.5
BP,130363,2,AOPT,0,9,383.0,0.8568232662192393,0.4444444444444444,0.5555555555555556
BP,130363,2,AOPT,0,12,413.0,0.9239373601789709,0.6666666666666666,0.75
BP,130363,2,AOPT,0,16,424.0,0.9485458612975392,0.8125,0.75
BP,130363,2,AOPT,0,20,431.0,0.9642058165548099,0.8,0.85
BP,130363,2,AOPT,0,24,436.0,0.9753914988814317,0.875,0.875
BP,130363,2,MAXMIN,0,6,7.0,0.015659955257270694,0.0,0.0
BP,130363,2,MAXMIN,0,9,14.0,0.03131991051454139,0.0,0.1111111111111111
BP,130363,2,MAXMIN,0,12,27.0,0.06040268456375839,0.16666666666666666,0.25
BP,130363,2,MAXMIN,0,16,49.0,0.10961968680089486,0.4375,0.5
BP,130363,2,MAXMIN,0,20,77.0,0.17225950782997762,0.7,0.7
BP,130363,2,MAXMIN,0,24,83.0,0.18568232662192394,0.75,0.7083333333333334
BP,130363,2,RANDOM,0,6,16.0,0.035794183445190156,0.16666666666666666,0.3333333333333333
BP,130363,2,RANDOM,0,9,26.0,0.058165548098434,0.3333333333333333,0.3333333333333333
BP,130363,2,RANDOM,0,12,32.0,0.07158836689038031,0.5,0.4166666666666667
BP,130363,2,RANDOM,0,16,382.0,0.854586129753915,0.5,0.4375
BP,130363,2,RANDOM,0,20,391.0,0.8747203579418344,0.6,0.5
BP,130363,2,RANDOM,0,24,412.0,0.9217002237136466,0.7083333333333334,0.7083333333333334
BP,130363,2,UNCERT,0,6,371.0,0.8299776286353467,0.3333333333333333,0.5
BP,130363,2,UNCERT,0,9,380.0,0.8501118568232662,0.4444444444444444,0.4444444444444444
BP,130363,2,UNCERT,0,12,409.0,0.9149888143176734,0.5833333333333334,0.5833333333333334
BP,130363,2,UNCERT,0,16,420.0,0.9395973154362416,0.625,0.625
BP,130363,2,UNCERT,0,20,427.0,0.9552572706935123,0.75,0.75
BP,130363,2,UNCERT,0,24,433.0,0.9686800894854586,0.7916666666666666,0.7916666666666666
BP,130363,3,AOPT,0,6,29.0,0.29591836734693877,0.16666666666666666,0.3333333333333333
BP,130363,3,AOPT,0,9,44.0,0.4489795918367347,0.4444444444444444,0.4444444444444444
BP,130363,3,AOPT,0,12,68.0,0.6938775510204082,0.75,0.75
BP,130363,3,AOPT,0,16,82.0,0.8367346938775511,0.8125,0.875
BP,130363,3,AOPT,0,20,90.0,0.9183673469387755,0.8,0.9
BP,130363,3,AOPT,0,24,96.0,0.9795918367346939,0.9166666666666666,0.9583333333333334
BP,130363,3,MAXMIN,0,6,24.0,0.24489795918367346,0.16666666666666666,0.16666666666666666
BP,130363,3,MAXMIN,0,9,29.0,0.29591836734693877,0.1111111111111111,0.1111111111111111
BP,130363,3,MAXMIN,0,12,34.0,0.3469387755102041,0.25,0.25
BP,130363,3,MAXMIN,0,16,43.0,0.4387755102040816,0.5625,0.5625
BP,130363,3,MAXMIN,0,20,78.0,0.7959183673469388,0.8,0.75
BP,130363,3,MAXMIN,0,24,96.0,0.9795918367346939,0.9583333333333334,0.875
BP,130363,3,RANDOM,0,6,33.0,0.336734693877551,0.3333333333333333,0.3333333333333333
BP,130363,3,RANDOM,0,9,37.0,0.37755102040816324,0.2222222222222222,0.3333333333333333
BP,130363,3,RANDOM,0,12,50.0,0.5102040816326531,0.3333333333333333,0.3333333333333333
BP,130363,3,RANDOM,0,16,56.0,0.5714285714285714,0.5625,0.5625
BP,130363,3,RANDOM,0,20,68.0,0.6938775510204082,0.8,0.75
BP,130363,3,RANDOM,0,24,77.0,0.7857142857142857,0.9166666666666666,0.875
BP,130363,3,UNCERT,0,6,29.0,0.29591836734693877,0.16666666666666666,0.3333333333333333
BP,130363,3,UNCERT,0,9,33.0,0.336734693877551,0.3333333333333333,0.2222222222222222
BP,130363,3,UNCERT,0,12,52.0,0.5306122448979592,0.3333333333333333,0.3333333333333333
BP,130363,3,UNCERT,0,16,67.0,0.6836734693877551,0.5625,0.5625
BP,130363,3,UNCERT,0,20,85.0,0.8673469387755102,0.85,0.8
BP,130363,3,UNCERT,0,24,95.0,0.9693877551020408,0.9166666666666666,0.9166666666666666
BP,130363,4,AOPT,0,6,402.0,0.8170731707317073,0.3333333333333333,0.3333333333333333
BP,130363,4,AOPT,0,9,405.0,0.823170731707317,0.2222222222222222,0.3333333333333333
BP,130363,4,AOPT,0,12,412.0,0.8373983739837398,0.4166666666666667,0.4166666666666667
BP,130363,4,AOPT,0,16,448.0,0.9105691056910569,0.6875,0.6875
BP,130363,4,AOPT,0,20,479.0,0.9735772357723578,0.8,0.8
BP,130363,4,AOPT,0,24,483.0,0.9817073170731707,0.875,0.9583333333333334
BP,130363,4,MAXMIN,0,6,27.0,0.054878048780487805,0.3333333333333333,0.3333333333333333
BP,130363,4,MAXMIN,0,9,32.0,0.06504065040650407,0.2222222222222222,0.3333333333333333
BP,130363,4,MAXMIN,0,12,35.0,0.07113821138211382,0.25,0.25
BP,130363,4,MAXMIN,0,16,47.0,0.09552845528455285,0.4375,0.4375
BP,130363,4,MAXMIN,0,20,100.0,0.2032520325203252,0.7,0.65
BP,130363,4,MAXMIN,0,24,110.0,0.22357723577235772,0.8333333333333334,0.7916666666666666
BP,130363,4,RANDOM,0,6,398.0,0.8089430894308943,0.5,0.5
BP,130363,4,RANDOM,0,9,424.0,0.8617886178861789,0.5555555555555556,0.5555555555555556
BP,130363,4,RANDOM,0,12,452.0,0.9186991869918699,0.6666666666666666,0.6666666666666666
BP,130363,4,RANDOM,0,16,470.0,0.9552845528455285,0.8125,0.75
BP,130363,4,RANDOM,0,20,474.0,0.9634146341463414,0.8,0.8
BP,130363,4,RANDOM,0,24,478.0,0.9715447154471545,0.875,0.8333333333333334
BP,130363,4,UNCERT,0,6,404.0,0.8211382113821138,0.3333333333333333,0.3333333333333333
BP,130363,4,UNCERT,0,9,425.0,0.8638211382113821,0.4444444444444444,0.4444444444444444
BP,130363,4,UNCERT,0,12,438.0,0.8902439024390244,0.5833333333333334,0.5833333333333334
BP,130363,4,UNCERT,0,16,470.0,0.9552845528455285,0.75,0.75
BP,130363,4,UNCERT,0,20,476.0,0.967479674796748,0.85,0.85
BP,130363,4,UNCERT,0,24,480.0,0.975609756097561,0.875,0.7916666666666666
BP,155921,0,AOPT,0,6,398.0,0.8105906313645621,0.3333333333333333,0.3333333333333333
BP,155921,0,AOPT,0,9,402.0,0.8187372708757638,0.2222222222222222,0.2222222222222222
BP,155921,0,AOPT,0,12,410.0,0.835030549898167,0.4166666666666667,0.5
BP,155921,0,AOPT,0,16,419.0,0.8533604887983707,0.5625,0.5625
BP,155921,0,AOPT,0,20,424.0,0.8635437881873728,0.55,0.6
BP,155921,0,AOPT,0,24,439.0,0.8940936863543788,0.6666666666666666,0.6666666666666666
BP,155921,0,MAXMIN,0,6,8.0,0.016293279022403257,0.0,0.0
BP,155921,0,MAXMIN,0,9,17.0,0.034623217922606926,0.1111111111111111,0.2222222222222222
BP,155921,0,MAXMIN,0,12,20.0,0.04073319755600815,0.16666666666666666,0.25
BP,155921,0,MAXMIN,0,16,33.0,0.06720977596741344,0.3125,0.375
BP,155921,0,MAXMIN,0,20,53.0,0.1079429735234216,0.45,0.5
BP,155921,0,MAXMIN,0,24,80.0,0.1629327902240326,0.6666666666666666,0.625
BP,155921,0,RANDOM,0,6,21.0,0.04276985743380855,0.16666666666666666,0.16666666666666666
BP,155921,0,RANDOM,0,9,399.0,0.8126272912423625,0.3333333333333333,0.2222222222222222
BP,155921,0,RANDOM,0,12,413.0,0.8411405295315683,0.3333333333333333,0.3333333333333333
BP,155921,0,RANDOM,0,16,417.0,0.8492871690427699,0.4375,0.4375
BP,155921,0,RANDOM,0,20,438.0,0.8920570264765784,0.65,0.65
BP,155921,0,RANDOM,0,24,443.0,0.9022403258655805,0.75,0.7083333333333334
BP,155921,0,UNCERT,0,6,396.0,0.8065173116089613,0.3333333333333333,0.3333333333333333
BP,155921,0,UNCERT,0,9,403.0,0.8207739307535642,0.3333333333333333,0.2222222222222222
BP,155921,0,UNCERT,0,12,425.0,0.8655804480651731,0.4166666666666667,0.4166666666666667
BP,155921,0,UNCERT,0,16,439.0,0.8940936863543788,0.5625,0.5625
BP,155921,0,UNCERT,0,20,464.0,0.945010183299389,0.65,0.6
