design,seed,fold,order,draw,rho_pos_vs_cells,rho_pos_vs_richcells,rho_pos_vs_metals,n_chemotypes,n_train_cells
BQ,196613,0,RANDOM,1,0.07025039300297618,0.052625476485465714,0.13090323076686614,36,443
BQ,196613,0,RANDOM,2,-0.09132551090386905,-0.07947520938621354,-0.12521178595091545,36,443
BQ,196613,0,RANDOM,3,0.20138445994186507,0.06282837498774989,0.13982845104642522,36,443
BQ,196613,0,RANDOM,4,-0.24353469574365078,-0.16794507929417757,-0.19687225022447655,36,443
BQ,196613,0,RANDOM,5,-0.022314830718592433,0.019466056353042164,0.11357019428192537,36,443
BQ,196613,0,RANDOM,6,0.22976010888032214,0.03866361537707685,0.018367844633295445,36,443
BQ,196613,0,RANDOM,7,0.07259207276974206,0.04658428658279746,0.03699439130367956,36,443
BQ,196613,0,RANDOM,8,-0.1410517694804855,-0.03866361537707685,-0.10115249650166928,36,443
BQ,196613,0,RANDOM,9,-0.32618221692362276,-0.2672890910269445,-0.28082106125974937,36,443
BQ,196613,0,RANDOM,10,0.12121636439729225,0.13559115114877646,0.22597622939695172,36,443
BQ,196613,0,RANDOM,11,0.07493375253650794,-0.00013424866450373907,0.04268583611963026,36,443
BQ,196613,0,RANDOM,12,0.14587287488265055,0.02161403498510199,0.1156398105786347,36,443
BQ,196613,0,RANDOM,13,0.06529154173217787,0.11961556007283151,0.038158550470578576,36,443
BQ,196613,0,RANDOM,14,0.3673682316449755,0.22097330177315447,0.15819629567972066,36,443
BQ,196613,0,RANDOM,15,-0.04035953950955298,-0.018929061695027206,-0.03751179537785689,36,443
BQ,196613,0,RANDOM,16,0.16433082127951093,0.1526407315407513,0.24990616782765354,36,443
BQ,196613,0,RANDOM,17,0.046007120123517736,-0.04926925987287224,-0.02742241593139884,36,443
BQ,196613,0,RANDOM,18,0.09105001916660248,0.11290312684764454,0.14513184280674288,36,443
BQ,196613,0,RANDOM,19,-0.019697659214559987,-0.04081159400913668,0.03660633824804656,36,443
BQ,196613,0,UNCERT,0,-0.3716383535726074,-0.3044759710944802,-0.4255648510108593,36,443
BQ,196613,1,AOPT,0,-0.141639770624043,-0.456267635757327,-0.2907861120049406,33,85
BQ,196613,1,MAXMIN,0,0.17849216823713177,0.07067387937493107,0.12145691007536202,33,85
BQ,196613,1,MAXMIN,1,0.3452585735973716,0.17540304777508797,0.1826928452387061,33,85
BQ,196613,1,MAXMIN,2,0.341349985971741,0.20030368921288752,0.2528942626220978,33,85
BQ,196613,1,MAXMIN,3,0.16118270875219615,0.1755861407268365,0.1275466715833189,33,85
BQ,196613,1,MAXMIN,4,0.1781199217965955,0.01867548107834966,0.10454090588659294,33,85
BQ,196613,1,MAXMIN,5,0.10050653894478742,-0.04870272516510794,0.049225572189318036,33,85
BQ,196613,1,MAXMIN,6,0.17830604501686362,0.04851963221335941,0.09540626362465764,33,85
BQ,196613,1,MAXMIN,7,0.12023560029320865,-0.044125401371394785,0.011333722806475287,33,85
BQ,196613,1,MAXMIN,8,0.3435834646149585,0.17045953807787775,0.19893220925992441,33,85
BQ,196613,1,MAXMIN,9,0.3370691519055741,0.171924281691866,0.22278377516608883,33,85
BQ,196613,1,MAXMIN,10,0.3435834646149585,0.17045953807787775,0.19893220925992441,33,85
BQ,196613,1,MAXMIN,11,0.17849216823713177,0.07067387937493107,0.12856163183464506,33,85
BQ,196613,1,MAXMIN,12,0.17849216823713177,0.07067387937493107,0.12856163183464506,33,85
BQ,196613,1,MAXMIN,13,0.3452585735973716,0.17540304777508797,0.1826928452387061,33,85
BQ,196613,1,MAXMIN,14,0.21292496398673483,0.05987139522176803,0.09692870400164685,33,85
BQ,196613,1,MAXMIN,15,-0.0951089655570118,-0.17906490681005852,-0.033324528251875096,33,85
BQ,196613,1,MAXMIN,16,-0.0951089655570118,-0.17906490681005852,-0.033324528251875096,33,85
BQ,196613,1,MAXMIN,17,0.3452585735973716,0.17540304777508797,0.1826928452387061,33,85
BQ,196613,1,MAXMIN,18,0.36256803308230723,0.17668469843732765,0.2239678954593027,33,85
BQ,196613,1,MAXMIN,19,0.36256803308230723,0.17668469843732765,0.2239678954593027,33,85
BQ,196613,1,RANDOM,0,-0.04169160134005997,-0.02233734011332018,-0.06258921549844561,33,85
BQ,196613,1,RANDOM,1,0.023451525753783734,0.12322155652675804,0.1845536056994707,33,85
BQ,196613,1,RANDOM,2,-0.2462410204147292,0.03735096215669932,-0.058360214451253334,33,85
BQ,196613,1,RANDOM,3,0.05900106082499559,0.052181491248329936,0.13059155233729733,33,85
BQ,196613,1,RANDOM,4,0.09585345843808431,0.34439784223897757,0.23141093730236106,33,85
BQ,196613,1,RANDOM,5,0.23246790211488794,0.03075961589375238,0.11773538915383283,33,85
BQ,196613,1,RANDOM,6,-0.048578160489980586,0.06463181196722971,0.002537400628315363,33,85
BQ,196613,1,RANDOM,7,-0.04746142116837184,-0.009154647587426304,-0.06377333579165945,33,85
BQ,196613,1,RANDOM,8,0.020845800670029984,0.10546154020715102,0.10843158685000984,33,85
BQ,196613,1,RANDOM,9,0.2749039963360204,-0.008788461683929251,-0.05497701361349952,33,85
BQ,196613,1,RANDOM,10,0.23935446126480858,0.46322516792377094,0.48515100013389734,33,85
BQ,196613,1,RANDOM,11,0.03350217964826247,0.13182692525893877,-0.02926468724657051,33,85
BQ,196613,1,RANDOM,12,0.1974767367044805,0.16661458609115873,0.25847654400439163,33,85
BQ,196613,1,RANDOM,13,-0.23767935228239545,-0.2325280487206281,-0.3251256005081418,33,85
BQ,196613,1,RANDOM,14,0.03983036913737872,0.02233734011332018,0.08255010044119312,33,85
BQ,196613,1,RANDOM,15,0.08878077606789556,-0.17448758301634534,-0.12568591112255428,33,85
BQ,196613,1,RANDOM,16,-0.28923548429666607,0.08788461683929251,-0.06901729709017786,33,85
BQ,196613,1,RANDOM,17,-0.3393026305487916,-0.13109455345194468,-0.19453404817084446,33,85
BQ,196613,1,RANDOM,18,-0.027918483040218732,-0.10436298249665987,-0.06884813704829017,33,85
BQ,196613,1,RANDOM,19,0.12228295571615803,0.14720673320581498,0.1273775115414312,33,85
BQ,196613,1,UNCERT,0,-0.05397573387775621,0.0765328538308839,-0.07104721759283016,33,85
BQ,196613,2,AOPT,0,-0.4808689907585682,-0.6702093058744966,-0.5377716404866847,31,474
BQ,196613,2,MAXMIN,0,-0.018104342168137097,0.07258427631714716,0.08749700907880752,31,474
BQ,196613,2,MAXMIN,1,-0.018104342168137097,0.07258427631714716,0.08749700907880752,31,474
BQ,196613,2,MAXMIN,2,0.1203276400199356,0.053460275371311976,0.10718891135408438,31,474
BQ,196613,2,MAXMIN,3,0.2890071207084325,0.20536569197516186,0.2160018971226246,31,474
BQ,196613,2,MAXMIN,4,0.3508268256728031,0.12647918807359174,0.14799378101728694,31,474
BQ,196613,2,MAXMIN,5,0.09427505007066513,-0.0045636820438924855,0.10678289275047041,31,474
BQ,196613,2,MAXMIN,6,-0.03267612976688159,-0.2114506013670185,-0.06313589286197016,31,474
BQ,196613,2,MAXMIN,7,0.3508268256728031,0.12647918807359174,0.14799378101728694,31,474
BQ,196613,2,MAXMIN,8,0.03665025365744827,0.03324968346264526,0.08587293466435168,31,474
BQ,196613,2,MAXMIN,9,0.24595411189396008,0.15494787129977822,0.19935513437445238,31,474
BQ,196613,2,MAXMIN,10,0.21990152194468965,0.07823454932387118,0.0700382091234074,31,474
BQ,196613,2,MAXMIN,11,0.055858519128520565,-0.003911727466193559,0.09825650207457734,31,474
BQ,196613,2,MAXMIN,12,0.055858519128520565,-0.003911727466193559,0.09825650207457734,31,474
BQ,196613,2,MAXMIN,13,0.014351002938157456,-0.05824127560777077,0.04872223243367472,31,474
BQ,196613,2,MAXMIN,14,0.14218532141805232,0.06715132150298944,0.12200859038599375,31,474
BQ,196613,2,MAXMIN,15,0.10862605300882258,0.04237704755043022,0.08039168351556328,31,474
BQ,196613,2,MAXMIN,16,0.03665025365744827,0.03324968346264526,0.08587293466435168,31,474
BQ,196613,2,MAXMIN,17,0.3508268256728031,0.12647918807359174,0.14799378101728694,31,474
BQ,196613,2,MAXMIN,18,-0.018104342168137097,0.07258427631714716,0.08749700907880752,31,474
BQ,196613,2,MAXMIN,19,0.09361269608890402,-0.0036944092736272503,0.10536182763782158,31,474
BQ,196613,2,RANDOM,0,-0.10244408251238553,-0.08236359498263106,-0.09845951137638433,31,474
BQ,196613,2,RANDOM,1,-0.0947166193918392,-0.02716477407078861,-0.06475996727642597,31,474
BQ,196613,2,RANDOM,2,-0.04879340998973535,-0.03781336550653774,-0.12830187874201007,31,474
BQ,196613,2,RANDOM,3,0.16823791136732277,0.14929759829305417,0.15245998565704047,31,474
BQ,196613,2,RANDOM,4,0.3433201472128438,0.23383437520134837,0.3436947479592137,31,474
BQ,196613,2,RANDOM,5,-0.13821119752748567,-0.22492432930612968,-0.35262715723872073,31,474
BQ,196613,2,RANDOM,6,-0.2342525248828471,-0.0982278230399716,-0.030248385969239722,31,474
BQ,196613,2,RANDOM,7,0.0064027551570240955,-0.048461956942286874,0.09399330673663081,31,474
BQ,196613,2,RANDOM,8,0.26229217677740085,0.33010633450822313,0.17154286002689642,31,474
BQ,196613,2,RANDOM,9,-0.15719867833797094,-0.3487956990689257,-0.13317410198537755,31,474
BQ,196613,2,RANDOM,10,0.2296160470105193,0.27099578613018716,0.24279912496114567,31,474
BQ,196613,2,RANDOM,11,-0.33051463689879557,-0.43115929405155673,-0.3369954409995835,31,474
BQ,196613,2,RANDOM,12,-0.0443777167779946,-0.009996636858050207,-0.18676855766241976,31,474
BQ,196613,2,RANDOM,13,-0.22409643049584338,-0.19580369150224428,-0.11429423691732861,31,474
BQ,196613,2,RANDOM,14,0.018987480810485253,0.06932450342865253,0.011368520901190768,31,474
BQ,196613,2,RANDOM,15,0.005519616514675945,-0.06758595788812205,0.04953426964090262,31,474
BQ,196613,2,RANDOM,16,0.408893191407194,0.22057796545480352,0.36561975255436735,31,474
BQ,196613,2,RANDOM,17,-0.05078047193501869,-0.1471244163673911,0.02334606970780247,31,474
BQ,196613,2,RANDOM,18,-0.34420328585519194,-0.4815771147269404,-0.40013133386155364,31,474
BQ,196613,2,RANDOM,19,-0.07219658401196136,-0.26425892216063157,-0.3217697433640601,31,474
BQ,196613,2,UNCERT,0,-0.25500628297802863,-0.11626523302297523,-0.20869356225757338,31,474
BQ,196613,3,AOPT,0,-0.4396901386469744,-0.5360972908383062,-0.4597559929284274,36,422
BQ,196613,3,MAXMIN,0,0.35384857163020045,0.28446255538662146,0.3250720700853443,36,422
BQ,196613,3,MAXMIN,1,0.11898831071632042,0.14311301665850532,0.1855499869071213,36,422
BQ,196613,3,MAXMIN,2,0.30271192857235324,0.3201390704398792,0.34416318924562594,36,422
BQ,196613,3,MAXMIN,3,0.28316384895467206,0.23182952177192948,0.27329067839033366,36,422
BQ,196613,3,MAXMIN,4,0.15454315118036377,0.10743650160524758,0.19104195269295574,36,422
BQ,196613,3,MAXMIN,5,0.23146059489341372,0.20469909207363463,0.22020167579393393,36,422
BQ,196613,3,MAXMIN,6,0.09660717608158394,0.11543997836624457,0.16005157433003273,36,422
BQ,196613,3,MAXMIN,7,0.13697821007462122,0.15369388424084032,0.17417377206503562,36,422
BQ,196613,3,MAXMIN,8,0.35384857163020045,0.28446255538662146,0.3250720700853443,36,422
BQ,196613,3,MAXMIN,9,0.27438137840180077,0.2805286430803687,0.30415029566311774,36,422
BQ,196613,3,MAXMIN,10,0.3607895564219858,0.2911095106627037,0.34337862270479247,36,422
BQ,196613,3,MAXMIN,11,0.39237811986215176,0.31891820110345587,0.3393250289104861,36,422
BQ,196613,3,MAXMIN,12,0.027197328163730383,-0.02183999590712735,0.06459597852862432,36,422
BQ,196613,3,MAXMIN,13,0.3136191903880159,0.3338399374375181,0.38273771083660607,36,422
BQ,196613,3,MAXMIN,14,0.3980442298962623,0.37819818999423016,0.38169162211549473,36,422
BQ,196613,3,MAXMIN,15,0.263474116586138,0.24824343173939784,0.28558222086339174,36,422
BQ,196613,3,MAXMIN,16,0.31461075964398527,0.2589599514702243,0.3454708001470151,36,422
BQ,196613,3,MAXMIN,17,0.32353488294770927,0.2550260391639716,0.311472916710897,36,422
BQ,196613,3,MAXMIN,18,0.3136191903880159,0.3338399374375181,0.38273771083660607,36,422
BQ,196613,3,MAXMIN,19,0.35384857163020045,0.28446255538662146,0.32677196425715016,36,422
BQ,196613,3,RANDOM,0,0.02733898091458314,0.0358121672017492,0.0787181762636272,36,422
BQ,196613,3,RANDOM,1,-0.17536610555571985,-0.15966257877446516,-0.22164004778546204,36,422
BQ,196613,3,RANDOM,2,0.01133222006822099,0.07555824670975116,0.06590358943001348,36,422
BQ,196613,3,RANDOM,3,-0.2345769554121745,-0.2774086436650648,-0.24308486656824418,36,422
BQ,196613,3,RANDOM,4,-0.1555347204363331,-0.18150257468159253,-0.2298779964642137,36,422
BQ,196613,3,RANDOM,5,-0.16630032950114304,-0.18869213855164066,-0.21889406489254482,36,422
BQ,196613,3,RANDOM,6,-0.014448580586981763,-0.05833042385133392,0.03909756595153578,36,422
BQ,196613,3,RANDOM,7,-0.019264774115975686,0.026859125401311894,0.03360560016570132,36,422
BQ,196613,3,RANDOM,8,0.26404072758954905,0.22775995731718524,0.19274184686476167,36,422
BQ,196613,3,RANDOM,9,0.125787642757253,0.13198954048220443,0.1539058030935037,36,422
BQ,196613,3,RANDOM,10,-0.18967303339184882,-0.17078605495076604,-0.19954142355198526,36,422
BQ,196613,3,RANDOM,11,-0.07805066571987207,-0.017770431452383127,0.09231732963807444,36,422
BQ,196613,3,RANDOM,12,-0.16899173176734553,-0.19561039812470582,-0.21379438237712708,36,422
BQ,196613,3,RANDOM,13,-0.26503229684551843,-0.29938429172068365,-0.33252545222326246,36,422
BQ,196613,3,RANDOM,14,0.05538622558343009,0.1610191002593799,0.1697278950003125,36,422
BQ,196613,3,RANDOM,15,0.031305257938460486,0.050055642793353984,0.04903540880209336,36,422
BQ,196613,3,RANDOM,16,-0.05821928060048534,-0.15152344986497673,-0.1732584444340632,36,422
BQ,196613,3,RANDOM,17,0.1412277926002041,0.17824692311779713,0.20934850531240393,36,422
BQ,196613,3,RANDOM,18,-0.18740658937820462,-0.18502953054237084,-0.23955431713449346,36,422
BQ,196613,3,RANDOM,19,-0.14391919486640659,-0.17363475006908702,-0.11611584804335709,36,422
BQ,196613,3,UNCERT,0,0.07238455568576158,0.14786084185570691,0.08421014204946167,36,422
BQ,196613,4,AOPT,0,-0.40339611052547886,-0.626733323530325,-0.47731429166231915,36,385
BQ,196613,4,MAXMIN,0,0.3004228084813099,0.18987779418202957,0.17231656704171935,36,385
BQ,196613,4,MAXMIN,1,0.27046693879573347,0.1527218517233878,0.14216766541752715,36,385
BQ,196613,4,MAXMIN,2,0.3004228084813099,0.18987779418202957,0.17231656704171935,36,385
BQ,196613,4,MAXMIN,3,0.1011010601888205,-0.04002459978081631,-0.017283637569041232,36,385
BQ,196613,4,MAXMIN,4,0.2528966690763088,0.19110721874867578,0.18206297920471254,36,385
BQ,196613,4,MAXMIN,5,0.3573101571630536,0.2326344485553931,0.2741990621855414,36,385
BQ,196613,4,MAXMIN,6,0.31165625961340104,0.20230864257811926,0.20909302893674694,36,385
BQ,196613,4,MAXMIN,7,0.3154007433240981,0.20545050535954854,0.2163703500184485,36,385
BQ,196613,4,MAXMIN,8,0.13364926475103334,0.056690132795354155,0.09382546108908098,36,385
BQ,196613,4,MAXMIN,9,0.27046693879573347,0.1527218517233878,0.14216766541752715,36,385
BQ,196613,4,MAXMIN,10,0.27046693879573347,0.1527218517233878,0.14216766541752715,36,385
BQ,196613,4,MAXMIN,11,0.009793265089515375,-0.023495669495905813,0.029499140813326018,36,385
BQ,196613,4,MAXMIN,12,0.03398839060478866,-0.09548530800952423,-0.03781607919241352,36,385
BQ,196613,4,MAXMIN,13,0.3107921479878556,0.13004579860524615,0.1515242210940006,36,385
BQ,196613,4,MAXMIN,14,0.11708712526141177,-0.029506189599509628,0.006757512433008603,36,385
BQ,196613,4,MAXMIN,15,0.31626485494964357,0.15354146810115196,0.16438948514915155,36,385
BQ,196613,4,MAXMIN,16,0.3154007433240981,0.20545050535954854,0.2163703500184485,36,385
BQ,196613,4,MAXMIN,17,0.27046693879573347,0.1527218517233878,0.14216766541752715,36,385
BQ,196613,4,MAXMIN,18,0.2825645015533701,0.12526470306828857,0.13995847866058203,36,385
BQ,196613,4,MAXMIN,19,0.15554009259818538,-0.0042346846184481415,0.038335887841106496,36,385
BQ,196613,4,RANDOM,0,-0.38726602684863,-0.2297657912332185,-0.27224977975294273,36,385
BQ,196613,4,RANDOM,1,0.04651800917519803,-0.047264544451066356,0.04015521811153189,36,385
BQ,196613,4,RANDOM,2,-0.48289438007566254,-0.36718813723834204,-0.35645878084120375,36,385
BQ,196613,4,RANDOM,3,-0.08151453000978974,-0.22088661380744012,-0.1808934097451534,36,385
BQ,196613,4,RANDOM,4,-0.11910338572101786,-0.1396079896791613,-0.12514393217283237,36,385
BQ,196613,4,RANDOM,5,-0.20508249246279256,-0.17690053486743043,-0.060557707572730934,36,385
BQ,196613,4,RANDOM,6,-0.018434381344970115,-0.037155942458641754,-0.06939445460051141,36,385
BQ,196613,4,RANDOM,7,0.1306248740616242,0.16201083733804825,0.07628191919569327,36,385
BQ,196613,4,RANDOM,8,0.019298492970515592,-0.09630492438728838,-0.05847847297795906,36,385
BQ,196613,4,RANDOM,9,0.2503043341996724,0.10573051273157619,0.0647161767622747,36,385
BQ,196613,4,RANDOM,10,-0.07791406490335026,-0.020353806714476553,-0.005068134324756453,36,385
BQ,196613,4,RANDOM,11,-0.075609767235229,0.012977259314599145,-0.0883674702778048,36,385
BQ,196613,4,RANDOM,12,0.2179001482417171,0.04822076355845787,0.048991965139312366,36,385
BQ,196613,4,RANDOM,13,-0.13782580427450314,0.05832936555088246,-0.03677646189502758,36,385
BQ,196613,4,RANDOM,14,-0.006480837191591057,0.19506869790786924,0.09915349973818394,36,385
BQ,196613,4,RANDOM,15,0.07128920910750162,-0.007376547399877407,0.04925186946365885,36,385
BQ,196613,4,RANDOM,16,-0.19485717156050444,-0.12103001844984043,-0.18986010893510707,36,385
BQ,196613,4,RANDOM,17,-0.029235776664288546,0.06679873478777874,0.030538758110711953,36,385
BQ,196613,4,RANDOM,18,-0.027363534808940018,0.16132782368991144,0.05600938189666745,36,385
BQ,196613,4,RANDOM,19,-0.18117540415603445,-0.15777615271960013,-0.19830699947636787,36,385
BQ,196613,4,UNCERT,0,-0.1705180274409736,-0.13059220952375558,-0.10162259081947551,36,385
BQ,262147,0,AOPT,0,-0.4928778049735605,-0.6886082428160923,-0.5075730494165402,35,467
BQ,262147,0,MAXMIN,0,0.20808354674093468,0.09651173136631389,0.08953848451031901,35,467
BQ,262147,0,MAXMIN,1,0.28908148362537506,0.16504690256662577,0.1802067921690332,35,467
BQ,262147,0,MAXMIN,2,0.41524840232628024,0.2488285589367694,0.22469357863709394,35,467
BQ,262147,0,MAXMIN,3,0.13826301891616188,0.029752849700351372,0.06016308265204401,35,467
BQ,262147,0,MAXMIN,4,0.3523180581684258,0.19331951098835268,0.20336816671113467,35,467
BQ,262147,0,MAXMIN,5,0.13887547968655464,-0.012582050868307793,0.05776220846170422,35,467
BQ,262147,0,MAXMIN,6,0.1526558470203914,0.023831884585853585,0.08092358300380566,35,467
BQ,262147,0,MAXMIN,7,0.33256619832325984,0.20116478976506225,0.22059796972416135,35,467
BQ,262147,0,MAXMIN,8,0.2474341512386685,0.09147891101899078,0.10111917178136973,35,467
BQ,262147,0,MAXMIN,9,0.20195893903700726,0.2742887089291099,0.23006023859197108,35,467
BQ,262147,0,MAXMIN,10,0.32092944368579773,0.1422511868758093,0.17116820698187168,35,467
BQ,262147,0,MAXMIN,11,0.33256619832325984,0.20116478976506225,0.22059796972416135,35,467
BQ,262147,0,MAXMIN,12,0.24115642834214285,0.06809109881672452,0.14518227456878224,35,467
BQ,262147,0,MAXMIN,13,0.31143630174471015,0.12611655693880283,0.151819985565604,35,467
BQ,262147,0,MAXMIN,14,0.13305710236782356,0.06779505056099963,0.1492778834817148,35,467
BQ,262147,0,MAXMIN,15,0.1728670524433519,0.04944005870605651,0.09914198127167814,35,467
BQ,262147,0,MAXMIN,16,0.41524840232628024,0.2488285589367694,0.22469357863709394,35,467
BQ,262147,0,MAXMIN,17,0.2644299376170671,0.14077094559718484,0.14108666565584968,35,467
BQ,262147,0,MAXMIN,18,0.4115736377039238,0.23535836330128695,0.22780059229518068,35,467
BQ,262147,0,MAXMIN,19,0.48062858956570564,0.2883510010760421,0.2913531443924103,35,467
BQ,262147,0,RANDOM,0,0.06553330243202359,0.1681554092517371,0.09787093022973355,35,467
BQ,262147,0,RANDOM,1,0.13964105564954557,0.2178915162135185,0.21551376555638296,35,467
BQ,262147,0,RANDOM,2,0.22461998754153878,0.10465305839874833,0.14659455350427622,35,467
BQ,262147,0,RANDOM,3,0.24529053854229385,0.06187408544650185,0.1372735125300159,35,467
BQ,262147,0,RANDOM,4,-0.06538018723942539,-0.1320375220533006,-0.21621990502412997,35,467
BQ,262147,0,RANDOM,5,0.11483639444863945,0.04085465929003471,0.07428587200698392,35,467
BQ,262147,0,RANDOM,6,0.2221701444599678,0.29693640049206393,0.33555747507337214,35,467
BQ,262147,0,RANDOM,7,0.15801487876132786,0.2171513955742063,0.20718131983696844,35,467
BQ,262147,0,RANDOM,8,-0.030316808134440813,0.029900873828213815,0.032341187622812385,35,467
BQ,262147,0,RANDOM,9,-0.21926095580060223,-0.20353317581086136,-0.28881104230852106,35,467
BQ,262147,0,RANDOM,10,0.0837540103512077,0.06350235085298875,0.0751332393682803,35,467
BQ,262147,0,RANDOM,11,0.059714925113292516,-0.0288647049331767,-0.005507887848426564,35,467
BQ,262147,0,RANDOM,12,0.1993559807628381,0.1588298891964031,0.21749095606607458,35,467
BQ,262147,0,RANDOM,13,0.14576566335347302,0.13055728077467615,0.09617619550714077,35,467
BQ,262147,0,RANDOM,14,-0.2021120542296054,-0.1290770394960517,-0.14433490720748585,35,467
BQ,262147,0,RANDOM,15,-0.2684109326246199,-0.2551935964348545,-0.2107120171757034,35,467
BQ,262147,0,RANDOM,16,-0.14086597719033106,-0.22973344644251406,-0.22893041544357587,35,467
BQ,262147,0,RANDOM,17,0.03123549929002993,-0.039966514522860055,-0.01045086412265553,35,467
BQ,262147,0,RANDOM,18,-0.1010560271148027,-0.18754657000171734,-0.1487129719075172,35,467
BQ,262147,0,RANDOM,19,0.016383325608005896,0.16075420285861486,0.19616554414011528,35,467
BQ,262147,0,UNCERT,0,-0.10519013731495375,-0.10598527554951036,-0.09631742340069016,35,467
BQ,262147,1,AOPT,0,-0.4828573047417534,-0.6254618442978778,-0.5274234980514599,36,492
BQ,262147,1,MAXMIN,0,0.338362744455082,0.3116393657016477,0.2985563491069267,36,492
BQ,262147,1,MAXMIN,1,0.1542577062519871,0.12443743499120082,0.14406776706468627,36,492
BQ,262147,1,MAXMIN,2,0.3344574860689557,0.3686731900726148,0.37632168087692464,36,492
BQ,262147,1,MAXMIN,3,0.3337601185000046,0.46636749210518036,0.43428746418956965,36,492
BQ,262147,1,MAXMIN,4,0.3562153542202306,0.30154246856420375,0.308716643710042,36,492
BQ,262147,1,MAXMIN,5,0.12189985105265527,0.10069608226261646,0.16477913683257514,36,492
BQ,262147,1,MAXMIN,6,0.16639190195173653,0.23823219462131215,0.21987919602639278,36,492
BQ,262147,1,MAXMIN,7,0.44115472411847667,0.4486296998366977,0.4101893295539757,36,492
BQ,262147,1,MAXMIN,8,0.36834954991998003,0.34138427889033385,0.3322937375967583,36,492
BQ,262147,1,MAXMIN,9,0.13194194404555137,0.1019240832658191,0.12127223430128653,36,492
BQ,262147,1,MAXMIN,10,0.36834954991998003,0.34138427889033385,0.3322937375967583,36,492
BQ,262147,1,MAXMIN,11,0.19693660147179545,0.16823613743876165,0.17207370731686306,36,492
BQ,262147,1,MAXMIN,12,0.19693660147179545,0.16823613743876165,0.17207370731686306,36,492
BQ,262147,1,MAXMIN,13,0.19721554849937592,0.2228139598033234,0.23511963793106574,36,492
BQ,262147,1,MAXMIN,14,0.24603127832595412,0.28489623274301246,0.28005940252176803,36,492
BQ,262147,1,MAXMIN,15,0.12189985105265527,0.10069608226261646,0.16477913683257514,36,492
BQ,262147,1,MAXMIN,16,0.22943393018491753,0.1880205980459153,0.19070091408924114,36,492
BQ,262147,1,MAXMIN,17,0.1542577062519871,0.12443743499120082,0.14406776706468627,36,492
BQ,262147,1,MAXMIN,18,0.33306275093105353,0.34834295124181547,0.33568050246446335,36,492
BQ,262147,1,MAXMIN,19,0.33306275093105353,0.34834295124181547,0.33568050246446335,36,492
BQ,262147,1,RANDOM,0,0.06053150498495696,-0.10042319315079366,-0.0781561123316562,36,492
BQ,262147,1,RANDOM,1,0.21241816150251025,0.04802848368081435,0.12986940665776872,36,492
BQ,262147,1,RANDOM,2,-0.2061418533819502,-0.2883073466407975,-0.392604204279353,36,492
BQ,262147,1,RANDOM,3,0.2824338654252024,0.17519480979024327,0.25478892620119925,36,492
BQ,262147,1,RANDOM,4,-0.04449205089908127,-0.06208227293968901,-0.014458880781356398,36,492
BQ,262147,1,RANDOM,5,-0.1090682877839547,-0.031109358747800204,-0.018236426210719782,36,492
BQ,262147,1,RANDOM,6,-0.03584469304408742,-0.1383547796941641,-0.09079135049194062,36,492
BQ,262147,1,RANDOM,7,0.18452345874446557,0.07722761864585491,-0.05913812499761986,36,492
BQ,262147,1,RANDOM,8,-0.08717094611888965,-0.025105798287698416,-0.11853677036967858,36,492
BQ,262147,1,RANDOM,9,0.17503925980673038,0.15295434717668432,0.16803564151306083,36,492
BQ,262147,1,RANDOM,10,-0.13570772891788738,-0.08473206922098214,-0.05653292125323132,36,492
BQ,262147,1,RANDOM,11,0.07308412122607708,0.10901920017321214,0.0178456456490615,36,492
BQ,262147,1,RANDOM,12,-0.13626562297304828,-0.08827962767467866,-0.1698592841341328,36,492
BQ,262147,1,RANDOM,13,-0.0506288855058511,-0.09073562968108394,-0.08714406524979666,36,492
BQ,262147,1,RANDOM,14,-0.034449957906185186,-0.09632985647345152,-0.11488948512753461,36,492
BQ,262147,1,RANDOM,15,-0.08744989314647009,-0.0926458534638436,-0.0665629556691272,36,492
BQ,262147,1,RANDOM,16,-0.005439467037818713,0.1601859086399888,0.07984949476550875,36,492
BQ,262147,1,RANDOM,17,-0.03654206061303854,0.05703382437096705,0.0762022095233648,36,492
BQ,262147,1,RANDOM,18,0.047699941716256404,-0.039841810326130093,-0.051583034138893084,36,492
BQ,262147,1,RANDOM,19,-0.2032129095923555,-0.184882373259953,-0.25908751237944033,36,492
BQ,262147,1,UNCERT,0,0.07210780662954551,0.18392726136857315,0.11397766381699863,36,492
BQ,262147,2,AOPT,0,-0.22993497824852538,-0.5501195494385906,-0.406787487049861,35,85
BQ,262147,2,MAXMIN,0,0.17949561944519282,-0.16163072319131083,-0.02922853935551844,35,85
BQ,262147,2,MAXMIN,1,0.17949561944519282,-0.16163072319131083,-0.02922853935551844,35,85
BQ,262147,2,MAXMIN,2,0.043745246369556956,-0.15572847768151576,-0.1467102412310974,35,85
BQ,262147,2,MAXMIN,3,0.355566344156826,0.00211875479838797,0.03291757830330232,35,85
BQ,262147,2,MAXMIN,4,0.34482462885611626,0.10427300400637937,0.09265163203472594,35,85
BQ,262147,2,MAXMIN,5,0.12360756447483356,-0.04767198296372931,-0.053349178629489964,35,85
BQ,262147,2,MAXMIN,6,0.250951377749914,-0.00847501919355188,0.013195408543996189,35,85
BQ,262147,2,MAXMIN,7,0.20814019358041874,-0.06235192692398882,-0.009364483482836005,35,85
