model,set,target,held_out_chemotype,rho
SPECIES_CONST,S8,a,sc057,0.16666666666666666
SPECIES_CONST,S8,a,sc058,0.16666666666666666
SPECIES_CONST,S8,a,sc059,0.07327141382868937
SPECIES_CONST,S8,a,sc060,0.08565531475748193
SPECIES_CONST,S8,a,sc061,0.1496388028895769
SPECIES_CONST,S8,a,sc068,0.33529411764705885
SPECIES_CONST,S8,a,sc069,0.22303921568627455
SPECIES_CONST,S8,a,sc070,0.16666666666666666
SPECIES_CONST,S8,a,sc071,0.16666666666666666
SPECIES_CONST,S8,a,sc075,0.15583075335397317
SPECIES_CONST,S8,a,sc076,0.16666666666666666
SPECIES_CONST,S8,a,sc077,0.16666666666666666
SPECIES_CONST,S8,a,sc078,0.16666666666666666
SPECIES_CONST,S8,a,sc083,0.16666666666666666
SPECIES_CONST,S8,a,sc084,0.16666666666666666
SPECIES_CONST,S8,a,sc085,0.16666666666666666
SPECIES_CONST,S8,a,sc086,0.15376676986584106
SPECIES_CONST,S8,a,sc096,0.16666666666666666
SPECIES_CONST,S8,a,sc097,0.16666666666666666
SPECIES_CONST,S8,abs_a,sc000,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc001,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc007,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc008,-0.0608875128998968
SPECIES_CONST,S8,abs_a,sc009,0.052631578947368425
SPECIES_CONST,S8,abs_a,sc010,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc012,0.017543859649122806
SPECIES_CONST,S8,abs_a,sc015,0.10629514963880288
SPECIES_CONST,S8,abs_a,sc017,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc018,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc019,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc020,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc021,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc027,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc028,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc029,0.029927760577915376
SPECIES_CONST,S8,abs_a,sc030,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc031,-0.07843137254901962
SPECIES_CONST,S8,abs_a,sc033,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc036,0.0
SPECIES_CONST,S8,abs_a,sc055,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc057,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc058,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc059,-0.04643962848297213
SPECIES_CONST,S8,abs_a,sc060,-0.06501547987616099
SPECIES_CONST,S8,abs_a,sc061,0.0629514963880289
SPECIES_CONST,S8,abs_a,sc068,0.16764705882352943
SPECIES_CONST,S8,abs_a,sc069,0.18872549019607845
SPECIES_CONST,S8,abs_a,sc070,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc071,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc075,0.03199174406604747
SPECIES_CONST,S8,abs_a,sc076,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc077,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc078,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc083,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc084,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc085,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc086,-0.08359133126934985
SPECIES_CONST,S8,abs_a,sc096,0.02280701754385965
SPECIES_CONST,S8,abs_a,sc097,0.02280701754385965
SPECIES_CONST,S8,b,sc000,-0.12105263157894736
SPECIES_CONST,S8,b,sc001,-0.12105263157894736
SPECIES_CONST,S8,b,sc007,-0.12105263157894736
SPECIES_CONST,S8,b,sc008,-0.23632610939112486
SPECIES_CONST,S8,b,sc009,-0.16202270381836945
SPECIES_CONST,S8,b,sc010,-0.12105263157894736
SPECIES_CONST,S8,b,sc012,-0.011351909184726523
SPECIES_CONST,S8,b,sc015,-0.24458204334365324
SPECIES_CONST,S8,b,sc017,-0.12105263157894736
SPECIES_CONST,S8,b,sc018,-0.12105263157894736
SPECIES_CONST,S8,b,sc019,-0.12105263157894736
SPECIES_CONST,S8,b,sc020,-0.12105263157894736
SPECIES_CONST,S8,b,sc021,-0.12105263157894736
SPECIES_CONST,S8,b,sc027,-0.12105263157894736
SPECIES_CONST,S8,b,sc028,-0.12105263157894736
SPECIES_CONST,S8,b,sc029,-0.08565531475748193
SPECIES_CONST,S8,b,sc030,-0.12105263157894736
SPECIES_CONST,S8,b,sc031,-0.09803921568627452
SPECIES_CONST,S8,b,sc033,-0.12105263157894736
SPECIES_CONST,S8,b,sc036,-0.1519607843137255
SPECIES_CONST,S8,b,sc055,-0.12105263157894736
SPECIES_CONST,S8,b,sc057,-0.12105263157894736
SPECIES_CONST,S8,b,sc058,-0.12105263157894736
SPECIES_CONST,S8,b,sc059,-0.03199174406604747
SPECIES_CONST,S8,b,sc060,-0.23013415892672856
SPECIES_CONST,S8,b,sc061,-0.1042311661506708
SPECIES_CONST,S8,b,sc068,-0.03529411764705882
SPECIES_CONST,S8,b,sc069,-0.08578431372549021
SPECIES_CONST,S8,b,sc070,-0.12105263157894736
SPECIES_CONST,S8,b,sc071,-0.12105263157894736
SPECIES_CONST,S8,b,sc075,-0.12899896800825592
SPECIES_CONST,S8,b,sc076,-0.12105263157894736
SPECIES_CONST,S8,b,sc077,-0.12105263157894736
SPECIES_CONST,S8,b,sc078,-0.12105263157894736
SPECIES_CONST,S8,b,sc083,-0.12105263157894736
SPECIES_CONST,S8,b,sc084,-0.12105263157894736
SPECIES_CONST,S8,b,sc085,-0.12105263157894736
SPECIES_CONST,S8,b,sc086,-0.08978328173374613
SPECIES_CONST,S8,b,sc096,-0.12105263157894736
SPECIES_CONST,S8,b,sc097,-0.12105263157894736
SPECIES_CONST,S14,a,sc000,0.15454545454545454
SPECIES_CONST,S14,a,sc001,0.15454545454545454
SPECIES_CONST,S14,a,sc007,0.15454545454545454
SPECIES_CONST,S14,a,sc008,0.15454545454545454
SPECIES_CONST,S14,a,sc009,0.19999999999999998
SPECIES_CONST,S14,a,sc010,0.15454545454545454
SPECIES_CONST,S14,a,sc012,0.15454545454545454
SPECIES_CONST,S14,a,sc015,0.15454545454545454
SPECIES_CONST,S14,a,sc017,0.15454545454545454
SPECIES_CONST,S14,a,sc018,0.15454545454545454
SPECIES_CONST,S14,a,sc019,0.15454545454545454
SPECIES_CONST,S14,a,sc020,0.15454545454545454
SPECIES_CONST,S14,a,sc021,0.15454545454545454
SPECIES_CONST,S14,a,sc027,0.15454545454545454
SPECIES_CONST,S14,a,sc028,0.15454545454545454
SPECIES_CONST,S14,a,sc029,0.13939393939393938
SPECIES_CONST,S14,a,sc030,0.15454545454545454
SPECIES_CONST,S14,a,sc031,0.15454545454545454
SPECIES_CONST,S14,a,sc033,0.15454545454545454
SPECIES_CONST,S14,a,sc036,0.15454545454545454
SPECIES_CONST,S14,a,sc055,0.15454545454545454
SPECIES_CONST,S14,a,sc057,0.15454545454545454
SPECIES_CONST,S14,a,sc058,0.15454545454545454
SPECIES_CONST,S14,a,sc059,0.006060606060606061
SPECIES_CONST,S14,a,sc060,0.006060606060606061
SPECIES_CONST,S14,a,sc061,0.15454545454545454
SPECIES_CONST,S14,a,sc068,0.4047619047619048
SPECIES_CONST,S14,a,sc069,0.2833333333333333
SPECIES_CONST,S14,a,sc070,0.15454545454545454
SPECIES_CONST,S14,a,sc071,0.15454545454545454
SPECIES_CONST,S14,a,sc075,0.18787878787878787
SPECIES_CONST,S14,a,sc076,0.15454545454545454
SPECIES_CONST,S14,a,sc077,0.15454545454545454
SPECIES_CONST,S14,a,sc078,0.15454545454545454
SPECIES_CONST,S14,a,sc083,0.15454545454545454
SPECIES_CONST,S14,a,sc084,0.15454545454545454
SPECIES_CONST,S14,a,sc085,0.15454545454545454
SPECIES_CONST,S14,a,sc086,0.06666666666666665
SPECIES_CONST,S14,a,sc096,0.15454545454545454
SPECIES_CONST,S14,a,sc097,0.15454545454545454
SPECIES_CONST,S14,abs_a,sc000,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc001,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc007,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc008,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc009,0.04242424242424241
SPECIES_CONST,S14,abs_a,sc010,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc012,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc015,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc017,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc018,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc019,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc020,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc021,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc027,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc028,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc029,0.01818181818181818
SPECIES_CONST,S14,abs_a,sc030,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc031,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc033,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc036,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc055,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc057,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc058,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc059,-0.17575757575757575
SPECIES_CONST,S14,abs_a,sc060,-0.17575757575757575
SPECIES_CONST,S14,abs_a,sc061,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc068,0.2380952380952381
SPECIES_CONST,S14,abs_a,sc069,0.2833333333333333
SPECIES_CONST,S14,abs_a,sc070,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc071,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc075,0.07878787878787878
SPECIES_CONST,S14,abs_a,sc076,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc077,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc078,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc083,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc084,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc085,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc086,-0.13939393939393938
SPECIES_CONST,S14,abs_a,sc096,0.018181818181818184
SPECIES_CONST,S14,abs_a,sc097,0.018181818181818184
SPECIES_CONST,S14,b,sc000,-0.30000000000000004
SPECIES_CONST,S14,b,sc001,-0.30000000000000004
SPECIES_CONST,S14,b,sc007,-0.30000000000000004
SPECIES_CONST,S14,b,sc008,-0.30000000000000004
SPECIES_CONST,S14,b,sc009,-0.3939393939393939
SPECIES_CONST,S14,b,sc010,-0.30000000000000004
SPECIES_CONST,S14,b,sc012,-0.30000000000000004
SPECIES_CONST,S14,b,sc015,-0.30000000000000004
SPECIES_CONST,S14,b,sc017,-0.30000000000000004
SPECIES_CONST,S14,b,sc018,-0.30000000000000004
SPECIES_CONST,S14,b,sc019,-0.30000000000000004
SPECIES_CONST,S14,b,sc020,-0.30000000000000004
SPECIES_CONST,S14,b,sc021,-0.30000000000000004
SPECIES_CONST,S14,b,sc027,-0.30000000000000004
SPECIES_CONST,S14,b,sc028,-0.30000000000000004
SPECIES_CONST,S14,b,sc029,-0.29696969696969694
SPECIES_CONST,S14,b,sc030,-0.30000000000000004
SPECIES_CONST,S14,b,sc031,-0.30000000000000004
SPECIES_CONST,S14,b,sc033,-0.30000000000000004
SPECIES_CONST,S14,b,sc036,-0.30000000000000004
SPECIES_CONST,S14,b,sc055,-0.30000000000000004
SPECIES_CONST,S14,b,sc057,-0.30000000000000004
SPECIES_CONST,S14,b,sc058,-0.30000000000000004
SPECIES_CONST,S14,b,sc059,-0.06666666666666665
SPECIES_CONST,S14,b,sc060,-0.5393939393939393
SPECIES_CONST,S14,b,sc061,-0.30000000000000004
SPECIES_CONST,S14,b,sc068,-0.3333333333333334
SPECIES_CONST,S14,b,sc069,-0.21666666666666667
SPECIES_CONST,S14,b,sc070,-0.30000000000000004
SPECIES_CONST,S14,b,sc071,-0.30000000000000004
SPECIES_CONST,S14,b,sc075,-0.34545454545454546
SPECIES_CONST,S14,b,sc076,-0.30000000000000004
SPECIES_CONST,S14,b,sc077,-0.30000000000000004
SPECIES_CONST,S14,b,sc078,-0.30000000000000004
SPECIES_CONST,S14,b,sc083,-0.30000000000000004
SPECIES_CONST,S14,b,sc084,-0.30000000000000004
SPECIES_CONST,S14,b,sc085,-0.30000000000000004
SPECIES_CONST,S14,b,sc086,-0.2606060606060606
SPECIES_CONST,S14,b,sc096,-0.30000000000000004
SPECIES_CONST,S14,b,sc097,-0.30000000000000004
SPECIES_CONST,S3,a,sc000,0.20894428152492667
SPECIES_CONST,S3,a,sc001,0.19941348973607034
SPECIES_CONST,S3,a,sc007,0.1985294117647059
SPECIES_CONST,S3,a,sc008,0.21330645161290326
SPECIES_CONST,S3,a,sc009,0.20931085043988265
SPECIES_CONST,S3,a,sc010,0.1985294117647059
SPECIES_CONST,S3,a,sc012,0.2562316715542522
SPECIES_CONST,S3,a,sc015,0.16495601173020527
SPECIES_CONST,S3,a,sc017,0.19354838709677416
SPECIES_CONST,S3,a,sc018,0.1985294117647059
SPECIES_CONST,S3,a,sc019,0.1985294117647059
SPECIES_CONST,S3,a,sc020,0.25439882697947214
SPECIES_CONST,S3,a,sc021,0.1985294117647059
SPECIES_CONST,S3,a,sc027,0.1985294117647059
SPECIES_CONST,S3,a,sc028,0.1985294117647059
SPECIES_CONST,S3,a,sc029,0.18255131964809382
SPECIES_CONST,S3,a,sc030,0.15139296187683285
SPECIES_CONST,S3,a,sc031,0.20443548387096774
SPECIES_CONST,S3,a,sc033,0.1985294117647059
SPECIES_CONST,S3,a,sc036,0.1970443349753694
SPECIES_CONST,S3,a,sc055,0.1985294117647059
SPECIES_CONST,S3,a,sc057,0.1985294117647059
SPECIES_CONST,S3,a,sc058,0.1985294117647059
SPECIES_CONST,S3,a,sc059,0.14589442815249265
SPECIES_CONST,S3,a,sc060,0.16422287390029325
SPECIES_CONST,S3,a,sc061,0.20454545454545453
SPECIES_CONST,S3,a,sc068,0.25369458128078815
SPECIES_CONST,S3,a,sc069,0.22620967741935488
SPECIES_CONST,S3,a,sc070,0.13343108504398826
SPECIES_CONST,S3,a,sc071,0.1985294117647059
SPECIES_CONST,S3,a,sc075,0.19208211143695011
SPECIES_CONST,S3,a,sc076,0.1985294117647059
SPECIES_CONST,S3,a,sc077,0.1985294117647059
SPECIES_CONST,S3,a,sc078,0.1985294117647059
SPECIES_CONST,S3,a,sc083,0.1985294117647059
SPECIES_CONST,S3,a,sc084,0.19024926686217006
SPECIES_CONST,S3,a,sc085,0.1843841642228739
SPECIES_CONST,S3,a,sc086,0.21847507331378296
SPECIES_CONST,S3,a,sc096,0.2162756598240469
SPECIES_CONST,S3,a,sc097,0.20417888563049855
SPECIES_CONST,S3,abs_a,sc000,0.020527859237536656
SPECIES_CONST,S3,abs_a,sc001,-0.003299120234604105
SPECIES_CONST,S3,abs_a,sc007,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc008,-0.09435483870967742
SPECIES_CONST,S3,abs_a,sc009,0.003665689149560117
SPECIES_CONST,S3,abs_a,sc010,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc012,-0.0344574780058651
SPECIES_CONST,S3,abs_a,sc015,0.02785923753665689
SPECIES_CONST,S3,abs_a,sc017,-0.05975073313782991
SPECIES_CONST,S3,abs_a,sc018,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc019,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc020,0.06854838709677419
SPECIES_CONST,S3,abs_a,sc021,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc027,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc028,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc029,-0.018695014662756596
SPECIES_CONST,S3,abs_a,sc030,-0.043621700879765385
SPECIES_CONST,S3,abs_a,sc031,-0.048387096774193554
SPECIES_CONST,S3,abs_a,sc033,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc036,-0.01822660098522167
SPECIES_CONST,S3,abs_a,sc055,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc057,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc058,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc059,-0.05718475073313783
SPECIES_CONST,S3,abs_a,sc060,-0.05791788856304985
SPECIES_CONST,S3,abs_a,sc061,-0.005131964809384164
SPECIES_CONST,S3,abs_a,sc068,0.06009852216748767
SPECIES_CONST,S3,abs_a,sc069,0.04556451612903226
SPECIES_CONST,S3,abs_a,sc070,0.04802052785923753
SPECIES_CONST,S3,abs_a,sc071,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc075,-0.01282991202346041
SPECIES_CONST,S3,abs_a,sc076,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc077,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc078,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc083,-0.012366310160427808
SPECIES_CONST,S3,abs_a,sc084,-0.025293255131964804
SPECIES_CONST,S3,abs_a,sc085,-0.0689149560117302
SPECIES_CONST,S3,abs_a,sc086,-0.028592375366568914
SPECIES_CONST,S3,abs_a,sc096,0.01686217008797654
SPECIES_CONST,S3,abs_a,sc097,-0.011363636363636362
SPECIES_CONST,S3,b,sc000,0.022727272727272724
SPECIES_CONST,S3,b,sc001,0.042155425219941346
SPECIES_CONST,S3,b,sc007,0.06417112299465241
SPECIES_CONST,S3,b,sc008,-0.04233870967741936
SPECIES_CONST,S3,b,sc009,0.04875366568914955
SPECIES_CONST,S3,b,sc010,0.06417112299465241
SPECIES_CONST,S3,b,sc012,0.12646627565982405
SPECIES_CONST,S3,b,sc015,0.018695014662756596
SPECIES_CONST,S3,b,sc017,0.02346041055718475
SPECIES_CONST,S3,b,sc018,0.06417112299465241
SPECIES_CONST,S3,b,sc019,0.06417112299465241
SPECIES_CONST,S3,b,sc020,0.16715542521994134
SPECIES_CONST,S3,b,sc021,0.06417112299465241
SPECIES_CONST,S3,b,sc027,0.06417112299465241
SPECIES_CONST,S3,b,sc028,0.06417112299465241
SPECIES_CONST,S3,b,sc029,0.07734604105571846
SPECIES_CONST,S3,b,sc030,0.08651026392961875
SPECIES_CONST,S3,b,sc031,0.08225806451612905
SPECIES_CONST,S3,b,sc033,0.06417112299465241
SPECIES_CONST,S3,b,sc036,0.04729064039408866
SPECIES_CONST,S3,b,sc055,0.06417112299465241
SPECIES_CONST,S3,b,sc057,0.06417112299465241
SPECIES_CONST,S3,b,sc058,0.06417112299465241
SPECIES_CONST,S3,b,sc059,0.10887096774193547
SPECIES_CONST,S3,b,sc060,0.020894428152492667
SPECIES_CONST,S3,b,sc061,0.07001466275659823
SPECIES_CONST,S3,b,sc068,0.13842364532019702
SPECIES_CONST,S3,b,sc069,0.09435483870967742
SPECIES_CONST,S3,b,sc070,0.09420821114369501
SPECIES_CONST,S3,b,sc071,0.06417112299465241
SPECIES_CONST,S3,b,sc075,0.06011730205278592
SPECIES_CONST,S3,b,sc076,0.06417112299465241
SPECIES_CONST,S3,b,sc077,0.06417112299465241
SPECIES_CONST,S3,b,sc078,0.06417112299465241
SPECIES_CONST,S3,b,sc083,0.06417112299465241
SPECIES_CONST,S3,b,sc084,0.04728739002932551
SPECIES_CONST,S3,b,sc085,0.01686217008797654
SPECIES_CONST,S3,b,sc086,0.08651026392961875
SPECIES_CONST,S3,b,sc096,0.026759530791788853
SPECIES_CONST,S3,b,sc097,0.06085043988269794
SPECIES_NFILLCOL,S8,a,sc000,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc001,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc007,0.0664727657324167
SPECIES_NFILLCOL,S8,a,sc008,0.0919090428344791
SPECIES_NFILLCOL,S8,a,sc009,0.1519178495922682
SPECIES_NFILLCOL,S8,a,sc010,0.06710735060814382
SPECIES_NFILLCOL,S8,a,sc012,0.07519830777366472
SPECIES_NFILLCOL,S8,a,sc015,0.03738762559492332
SPECIES_NFILLCOL,S8,a,sc017,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc018,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc019,0.06832363828662082
SPECIES_NFILLCOL,S8,a,sc020,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc021,0.04732945531464833
SPECIES_NFILLCOL,S8,a,sc027,0.06753246753246753
SPECIES_NFILLCOL,S8,a,sc028,0.11419838844123369
SPECIES_NFILLCOL,S8,a,sc029,0.050438340151957924
SPECIES_NFILLCOL,S8,a,sc030,0.09746166049709147
SPECIES_NFILLCOL,S8,a,sc031,0.06590719644345652
SPECIES_NFILLCOL,S8,a,sc033,0.062083553675304055
SPECIES_NFILLCOL,S8,a,sc036,0.047624340094470696
SPECIES_NFILLCOL,S8,a,sc055,0.05187731359069275
SPECIES_NFILLCOL,S8,a,sc057,0.09962982548915915
SPECIES_NFILLCOL,S8,a,sc058,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc059,0.03870967741935483
SPECIES_NFILLCOL,S8,a,sc060,0.1033315705975674
SPECIES_NFILLCOL,S8,a,sc061,0.011503195332036678
SPECIES_NFILLCOL,S8,a,sc068,0.08203882001907163
SPECIES_NFILLCOL,S8,a,sc069,0.06607390941928315
SPECIES_NFILLCOL,S8,a,sc070,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc071,0.07503966155473293
SPECIES_NFILLCOL,S8,a,sc075,0.0588048651507139
SPECIES_NFILLCOL,S8,a,sc076,0.06927551560021152
SPECIES_NFILLCOL,S8,a,sc077,0.07662612374405076
SPECIES_NFILLCOL,S8,a,sc078,0.07540983606557376
SPECIES_NFILLCOL,S8,a,sc083,0.07022739291380221
SPECIES_NFILLCOL,S8,a,sc084,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc085,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc086,0.0948704389212057
SPECIES_NFILLCOL,S8,a,sc096,0.07159225403540581
SPECIES_NFILLCOL,S8,a,sc097,0.07159225403540581
SPECIES_NFILLCOL,S8,abs_a,sc000,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc001,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc007,-0.15208884188260177
SPECIES_NFILLCOL,S8,abs_a,sc008,-0.18577472236911685
SPECIES_NFILLCOL,S8,abs_a,sc009,-0.3092721232256116
SPECIES_NFILLCOL,S8,abs_a,sc010,-0.15563194077207823
SPECIES_NFILLCOL,S8,abs_a,sc012,-0.17313590692755151
SPECIES_NFILLCOL,S8,abs_a,sc015,-0.127181385510312
SPECIES_NFILLCOL,S8,abs_a,sc017,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc018,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc019,-0.15700687466948704
SPECIES_NFILLCOL,S8,abs_a,sc020,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc021,-0.13654151242728713
SPECIES_NFILLCOL,S8,abs_a,sc027,-0.14210526315789473
SPECIES_NFILLCOL,S8,abs_a,sc028,-0.1512642400666852
SPECIES_NFILLCOL,S8,abs_a,sc029,-0.14430157802454707
SPECIES_NFILLCOL,S8,abs_a,sc030,-0.15409836065573768
SPECIES_NFILLCOL,S8,abs_a,sc031,-0.19716587941094751
SPECIES_NFILLCOL,S8,abs_a,sc033,-0.14928609201480697
SPECIES_NFILLCOL,S8,abs_a,sc036,-0.1549319255348708
SPECIES_NFILLCOL,S8,abs_a,sc055,-0.15906927551560018
SPECIES_NFILLCOL,S8,abs_a,sc057,-0.1878900052882073
SPECIES_NFILLCOL,S8,abs_a,sc058,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc059,-0.15880486515071388
SPECIES_NFILLCOL,S8,abs_a,sc060,-0.13971443680592277
SPECIES_NFILLCOL,S8,abs_a,sc061,-0.10575159766601835
SPECIES_NFILLCOL,S8,abs_a,sc068,-0.12356578178350612
SPECIES_NFILLCOL,S8,abs_a,sc069,-0.12986940816893586
SPECIES_NFILLCOL,S8,abs_a,sc070,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc071,-0.16604970914859862
SPECIES_NFILLCOL,S8,abs_a,sc075,-0.15563194077207823
SPECIES_NFILLCOL,S8,abs_a,sc076,-0.15240613432046535
SPECIES_NFILLCOL,S8,abs_a,sc077,-0.15425700687466948
SPECIES_NFILLCOL,S8,abs_a,sc078,-0.17017451084082494
SPECIES_NFILLCOL,S8,abs_a,sc083,-0.15214172395557904
SPECIES_NFILLCOL,S8,abs_a,sc084,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc085,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc086,-0.19291380222104704
SPECIES_NFILLCOL,S8,abs_a,sc096,-0.1585706731132432
SPECIES_NFILLCOL,S8,abs_a,sc097,-0.1585706731132432
SPECIES_NFILLCOL,S8,b,sc000,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc001,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc007,0.11242728714965625
SPECIES_NFILLCOL,S8,b,sc008,0.1060285563194077
SPECIES_NFILLCOL,S8,b,sc009,0.17064331017819387
SPECIES_NFILLCOL,S8,b,sc010,0.12453728186144895
SPECIES_NFILLCOL,S8,b,sc012,0.09481755684822844
SPECIES_NFILLCOL,S8,b,sc015,0.08445267054468535
SPECIES_NFILLCOL,S8,b,sc017,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc018,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc019,0.11480698043363298
SPECIES_NFILLCOL,S8,b,sc020,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc021,0.1176097303014278
SPECIES_NFILLCOL,S8,b,sc027,0.12679425837320576
SPECIES_NFILLCOL,S8,b,sc028,0.10002778549597113
SPECIES_NFILLCOL,S8,b,sc029,0.12098188194038577
SPECIES_NFILLCOL,S8,b,sc030,0.10999471179270225
SPECIES_NFILLCOL,S8,b,sc031,0.12364545707140874
SPECIES_NFILLCOL,S8,b,sc033,0.109941829719725
SPECIES_NFILLCOL,S8,b,sc036,0.08819116421228121
SPECIES_NFILLCOL,S8,b,sc055,0.1355367530407192
SPECIES_NFILLCOL,S8,b,sc057,0.1425171866737176
SPECIES_NFILLCOL,S8,b,sc058,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc059,0.12104706504494973
SPECIES_NFILLCOL,S8,b,sc060,0.15066102591221575
SPECIES_NFILLCOL,S8,b,sc061,0.10397332592386777
SPECIES_NFILLCOL,S8,b,sc068,0.1489126088160202
SPECIES_NFILLCOL,S8,b,sc069,0.11719922200611285
SPECIES_NFILLCOL,S8,b,sc070,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc071,0.1193548387096774
SPECIES_NFILLCOL,S8,b,sc075,0.11840296139608669
SPECIES_NFILLCOL,S8,b,sc076,0.11099947117927021
SPECIES_NFILLCOL,S8,b,sc077,0.08069804336329983
SPECIES_NFILLCOL,S8,b,sc078,0.125965097831835
SPECIES_NFILLCOL,S8,b,sc083,0.11528291909042833
SPECIES_NFILLCOL,S8,b,sc084,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc085,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc086,0.15177154944473822
SPECIES_NFILLCOL,S8,b,sc096,0.1183299337714991
SPECIES_NFILLCOL,S8,b,sc097,0.1183299337714991
