term,coef,se,model
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)o1||water,3.593279226193806,2.3843935492867394,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1||nitrate,6.617485861839684,0.8401462915436281,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1||water,5.703372086267049,0.6865730041844583,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1||nitrate,-2.950377081945665,2.384393549286739,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1||nitrate,-8.468261704856777,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1||water,6.278878493729669,2.384393549286738,NAIVE
series::CCCCCCCCNC(=O)c1cc(Cl)ccn1||nitrate,3.252796886043967,2.384393549286739,NAIVE
series::CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1||nitrate,1.2625472731797662,2.384393549286739,NAIVE
series::CCCCCCCCOc1cc(C(=O)Nc2ccc(C(C)(C)C)cc2)nc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1||nitrate,2.2527376853304526,2.384393549286738,NAIVE
series::CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,2.737305754158277,0.7324146623175269,NAIVE
series::CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||nitrate,2.7231905322781187,0.759930193150099,NAIVE
series::CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water,4.9226238343249795,0.7080413397311961,NAIVE
series::CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1||nitrate,0.09016034002709383,2.384393549286738,NAIVE
series::CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1||water,0.06279041492964632,2.384393549286738,NAIVE
series::CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate,2.1708061504889558,0.8398690450346648,NAIVE
