design,reference,candidate,gain,ci_low,ci_high,p_two_sided,n_units,units_better,units_worse,loco_min,loco_max,loco_sign_stable
BP,ALWAYS_HEAVY,LOGIT_RANK,0.15703093654313166,-0.05924666731520665,0.47458320943601934,0.1814,82,30,32,0.11380175380175381,0.3261427837699024,True
BP,ALWAYS_HEAVY,LOGIT_PCA5,0.2634146341463415,0.10512626262626264,0.5087719298245614,0.0006,82,27,6,0.22564102564102567,0.36271186440677966,True
BP,ALWAYS_HEAVY,LOGIT_PCA8,0.25609756097560976,0.10059090909090912,0.4973176950535438,0.0008,82,26,6,0.21794871794871795,0.3525423728813559,True
BP,ALWAYS_HEAVY,SVM_TOPO39,0.27170731707317075,0.1149978813559322,0.5181902356902356,0.0004,82,26,5,0.23435897435897432,0.376271186440678,True
BP,ALWAYS_HEAVY,LOGIT_C3,0.26439024390243904,0.10812051507814223,0.5093764740566037,0.0006,82,26,5,0.22666666666666666,0.3661016949152542,True
BP,ALWAYS_HEAVY,LOGIT_C10,0.26439024390243904,0.10812051507814223,0.5093764740566037,0.0006,82,26,5,0.22666666666666666,0.3661016949152542,True
BP,G13_ET_TOPO39,ALWAYS_HEAVY,-0.2097560975609756,-0.42779761904761904,-0.06727158135981666,0.003,82,7,26,-0.288135593220339,-0.1692307692307692,True
BP,G13_ET_TOPO39,LOGIT_TOPO39,0.05219512195121952,0.012812187499999999,0.12333333333333331,0.006,82,12,3,0.04049382716049382,0.0745762711864407,True
BP,G13_ET_TOPO39,LOGIT_ALLCELLS,0.006468165980361113,-0.06442739825750962,0.11038890826648055,0.8166,82,14,25,-0.0059444353115239105,0.06666666666666667,False
BP,G13_ET_TOPO39,LOGIT_EXTLABEL,0.05024390243902439,0.010419663865546219,0.12,0.0092,82,11,4,0.038518518518518514,0.0711864406779661,True
BP,G13_ET_TOPO39,LOGIT_EXTLABEL_ALL,0.0448780487804878,0.00819277108433735,0.10526315789473684,0.011,82,10,3,0.03555555555555555,0.06440677966101695,True
BP,G13_ET_TOPO39,LOGIT_L1,0.045853658536585365,0.006922839506172837,0.10800491803278682,0.0222,82,14,4,0.036543209876543206,0.06440677966101693,True
BP,G13_ET_TOPO39,LOGIT_L1_C03,-0.001824516946468154,-0.07050449840015055,0.10163934426229508,0.9526,82,17,25,-0.01172358505691838,0.05310734463276836,False
BP,G13_ET_TOPO39,LOGIT_RANK,-0.05272516101784394,-0.1573530186030186,0.0912295653907496,0.653,82,14,29,-0.06572176794399018,0.03800719054956343,False
BP,G13_ET_TOPO39,LOGIT_PCA5,0.053658536585365846,0.015503603013429412,0.1174613095238095,0.0048,82,14,2,0.04444444444444443,0.07457627118644067,True
BP,G13_ET_TOPO39,LOGIT_PCA8,0.046341463414634146,0.00898876404494382,0.1074087893864013,0.0162,82,12,2,0.037037037037037035,0.06440677966101695,True
BP,G13_ET_TOPO39,SVM_TOPO39,0.061951219512195135,0.0209704114655571,0.13571765498652288,0.0008,82,14,3,0.05037037037037037,0.088135593220339,True
BP,G13_ET_TOPO39,LOGIT_C3,0.05463414634146342,0.015445370852874759,0.12580645161290321,0.0016,82,12,3,0.04296296296296296,0.07796610169491526,True
BP,G13_ET_TOPO39,LOGIT_C10,0.05463414634146342,0.015445370852874759,0.12580645161290321,0.0016,82,12,3,0.04296296296296296,0.07796610169491526,True
BP,LOGIT_TOPO39,ALWAYS_HEAVY,-0.26195121951219513,-0.5060653409090908,-0.1050519480519481,0.0008,82,5,26,-0.3627118644067797,-0.2241025641025641,True
BP,LOGIT_TOPO39,G13_ET_TOPO39,-0.05219512195121952,-0.12333333333333331,-0.012812187500000004,0.006,82,3,12,-0.0745762711864407,-0.04049382716049382,True
BP,LOGIT_TOPO39,LOGIT_ALLCELLS,-0.0457269559708584,-0.09632846086092837,0.029885057471264367,0.2722,82,3,23,-0.060121650501397325,-0.00790960451977401,True
BP,LOGIT_TOPO39,LOGIT_EXTLABEL,-0.001951219512195121,-0.015686274509803918,0.00937658005617975,0.8144,82,3,3,-0.004556962025316454,0.0005000000000000004,False
BP,LOGIT_TOPO39,LOGIT_EXTLABEL_ALL,-0.007317073170731706,-0.04815134099616858,0.02500657894736833,0.6744,82,1,3,-0.01772151898734177,0.004938271604938273,False
BP,LOGIT_TOPO39,LOGIT_L1,-0.006341463414634148,-0.03461904761904762,0.011431318681318641,0.5418,82,4,3,-0.01016949152542373,0.000987654320987653,False
BP,LOGIT_TOPO39,LOGIT_L1_C03,-0.05401963889768767,-0.09913300686704941,0.007529966508020405,0.1066,82,7,26,-0.06113430872924542,-0.021468926553672312,True
BP,LOGIT_TOPO39,LOGIT_RANK,-0.10492028296906346,-0.18380622311587314,-0.007272727272727268,0.0178,82,5,27,-0.1132034632034632,-0.03656908063687724,True
BP,LOGIT_TOPO39,LOGIT_PCA5,0.0014634146341463393,-0.017394877903514,0.017543859649122803,0.8996,82,4,2,-0.003544303797468356,0.006419753086419751,False
BP,LOGIT_TOPO39,LOGIT_PCA8,-0.005853658536585367,-0.023529411764705885,0.0022857142857142855,0.345,82,1,2,-0.01016949152542373,-0.0009876543209876546,True
BP,LOGIT_TOPO39,SVM_TOPO39,0.00975609756097561,-0.002469135802469134,0.029508196721311473,0.1278,82,4,1,0.0049382716049382715,0.013559322033898306,True
BP,LOGIT_TOPO39,LOGIT_C3,0.002439024390243902,0.0,0.009999999999999998,0.7326,82,1,0,0.0,0.0033898305084745753,False
BP,LOGIT_TOPO39,LOGIT_C10,0.002439024390243902,0.0,0.009999999999999998,0.7326,82,1,0,0.0,0.0033898305084745753,False
