baseline,adapter,k,n_ligands,mae,baseline_mae,delta,ci_low,ci_high,win_rate,beats
SHRINK_FITTED,CNP_ligand_recovered,3,140,1.1206241351547093,0.6139490712289645,0.5066750639257448,0.42759524707437085,0.5916681953624787,0.10714285714285714,False
SHRINK_FITTED,CNP_ligand_recovered,5,99,1.1798977293734074,0.6287003318969524,0.5511973974764548,0.4582220835533122,0.6563549518108827,0.09090909090909091,False
SHRINK_FITTED,CNP_ligand_recovered@k0,1,143,1.2422694619441241,0.6958274358087065,0.5464420261354177,0.4497798906754301,0.6492935028866326,0.13286713286713286,False
SHRINK_FITTED,CNP_ligand_recovered@k0,2,143,1.2422694619441241,0.6332800250916516,0.6089894368524725,0.5119773324910264,0.7122625702390596,0.11188811188811189,False
SHRINK_FITTED,CNP_ligand_recovered@k0,3,140,1.2384845068649617,0.6139490712289645,0.6245354356359971,0.5255662086418313,0.7319751596058834,0.09285714285714286,False
SHRINK_FITTED,CNP_ligand_recovered@k0,5,99,1.3002471722532734,0.6287003318969524,0.671546840356321,0.5486211362128253,0.806693559267791,0.09090909090909091,False
SHRINK_FITTED,NEAREST_OBSERVED,1,143,0.84589642363874,0.6958274358087065,0.1500689878300334,0.09147069302768882,0.2077577846182054,0.3076923076923077,False
SHRINK_FITTED,NEAREST_OBSERVED,2,143,0.6719450572324007,0.6332800250916516,0.03866503214074918,-0.0043599141835412285,0.08050548534060001,0.43356643356643354,False
SHRINK_FITTED,NEAREST_OBSERVED,3,140,0.5889279207130579,0.6139490712289645,-0.02502115051590668,-0.06881311536592184,0.017825566015760304,0.5071428571428571,False
SHRINK_FITTED,NEAREST_OBSERVED,5,99,0.5619447134754055,0.6287003318969524,-0.06675561842154701,-0.12132726104167721,-0.015065846938072081,0.6161616161616161,True
SHRINK_FITTED,NO_MODEL,1,143,0.84589642363874,0.6958274358087065,0.1500689878300334,0.09357935687997712,0.21052359069562862,0.3076923076923077,False
SHRINK_FITTED,NO_MODEL,2,143,0.7538060274474903,0.6332800250916516,0.12052600235583855,0.07148487290600866,0.1707651002190011,0.2937062937062937,False
SHRINK_FITTED,NO_MODEL,3,140,0.7293150496401231,0.6139490712289645,0.11536597841115852,0.06773086370412541,0.16340644845590802,0.30714285714285716,False
SHRINK_FITTED,NO_MODEL,5,99,0.768703988559379,0.6287003318969524,0.1400036566624268,0.0848110426502414,0.20198815125502295,0.30303030303030304,False
SHRINK_FITTED,OFFSET_K1,1,143,0.7231899498047505,0.6958274358087065,0.027362513996043867,0.010919451307973692,0.04126350633108867,0.2937062937062937,False
SHRINK_FITTED,OFFSET_K1,2,143,0.6398054726822178,0.6332800250916516,0.006525447590566269,0.0006970549193675438,0.011976147938518217,0.3076923076923077,False
SHRINK_FITTED,OFFSET_K1,3,140,0.6162227315031255,0.6139490712289645,0.002273660274160808,-0.000823842520019737,0.0049777071253111396,0.3357142857142857,False
SHRINK_FITTED,OFFSET_K1,5,99,0.628229511117698,0.6287003318969524,-0.00047082077925438915,-0.002152638562184193,0.0009068786955859265,0.3333333333333333,False
SHRINK_FITTED,OFFSET_K2,1,143,0.7231899498047505,0.6958274358087065,0.027362513996043867,0.011771702241793698,0.041284304882865476,0.2937062937062937,False
SHRINK_FITTED,OFFSET_K2,2,143,0.6252193995990294,0.6332800250916516,-0.008060625492622158,-0.01618944015705587,-0.0005702439762232817,0.5104895104895105,True
SHRINK_FITTED,OFFSET_K2,3,140,0.5852521399199587,0.6139490712289645,-0.02869693130900586,-0.0397645637972751,-0.01862084588729919,0.5714285714285714,True
SHRINK_FITTED,OFFSET_K2,5,99,0.5652111413858664,0.6287003318969524,-0.06348919051108602,-0.08558231637769625,-0.043106193174298396,0.6060606060606061,True
SHRINK_FITTED,OFFSET_K3,1,143,0.7231899498047505,0.6958274358087065,0.027362513996043863,0.01164024367868739,0.0413839886895392,0.2937062937062937,False
SHRINK_FITTED,OFFSET_K3,2,143,0.5983510778120483,0.6332800250916516,-0.03492894727960324,-0.04449485180216417,-0.025568088961233224,0.7062937062937062,True
SHRINK_FITTED,OFFSET_K3,3,140,0.5408224400860638,0.6139490712289645,-0.07312663114290063,-0.08852402681444548,-0.058240358515902146,0.8285714285714286,True
SHRINK_FITTED,OFFSET_K3,5,99,0.5135614760035455,0.6287003318969524,-0.115138855893407,-0.14200509233639858,-0.08999987999356478,0.8484848484848485,True
SHRINK_FITTED,SHRINK_ANALYTIC,1,143,0.7330462395396162,0.6958274358087065,0.03721880373090956,0.007539793399548493,0.07014464701679797,0.5384615384615384,False
SHRINK_FITTED,SHRINK_ANALYTIC,2,143,0.6598516457109229,0.6332800250916516,0.026571620619271416,0.008114691876120565,0.047446940000150525,0.5244755244755245,False
SHRINK_FITTED,SHRINK_ANALYTIC,3,140,0.6312066441851587,0.6139490712289645,0.017257572956194206,0.004612367858108441,0.03149841129042623,0.5285714285714286,False
SHRINK_FITTED,SHRINK_ANALYTIC,5,99,0.6415465597296202,0.6287003318969524,0.012846227832667673,0.004785371043548515,0.022323281040393994,0.5858585858585859,False
SHRINK_FITTED,SHRINK_FITTED,1,143,0.6958274358087065,0.6958274358087065,0.0,0.0,0.0,0.0,False
SHRINK_FITTED,SHRINK_FITTED,2,143,0.6332800250916516,0.6332800250916516,0.0,0.0,0.0,0.0,False
SHRINK_FITTED,SHRINK_FITTED,3,140,0.6139490712289645,0.6139490712289645,0.0,0.0,0.0,0.0,False
SHRINK_FITTED,SHRINK_FITTED,5,99,0.6287003318969524,0.6287003318969524,0.0,0.0,0.0,0.0,False
SHRINK_FITTED,ZERO_SHOT,1,143,0.994987794041208,0.6958274358087065,0.29916035823250137,0.20569519478511158,0.40265995892591705,0.34965034965034963,False
SHRINK_FITTED,ZERO_SHOT,2,143,0.994987794041208,0.6332800250916516,0.3617077689495563,0.265907980728001,0.47044250312867547,0.3006993006993007,False
SHRINK_FITTED,ZERO_SHOT,3,140,0.9989919366193941,0.6139490712289645,0.3850428653904296,0.28786960268109396,0.4942388226460159,0.2714285714285714,False
SHRINK_FITTED,ZERO_SHOT,5,99,1.0605303772612389,0.6287003318969524,0.4318300453642863,0.31699049015215275,0.5615294159282229,0.24242424242424243,False
OFFSET_K3,CNPRES_absolute_x,1,143,0.7271240376220466,0.7231899498047505,0.0039340878172961,-0.0005679817330471282,0.008638245076671398,0.4825174825174825,False
OFFSET_K3,CNPRES_absolute_x,2,143,0.6454010768108213,0.5983510778120483,0.04704999899877284,0.03849289294512706,0.05680075228055347,0.11188811188811189,False
OFFSET_K3,CNPRES_absolute_x,3,140,0.6220016799976672,0.5408224400860638,0.0811792399116032,0.06671556054902487,0.09628116471425532,0.11428571428571428,False
OFFSET_K3,CNPRES_absolute_x,5,99,0.6352479511990828,0.5135614760035455,0.12168647519553727,0.09580165775763402,0.1486369690989894,0.13131313131313133,False
OFFSET_K3,CNPRES_absolute_x@k0,1,143,1.0008135748447908,0.7231899498047505,0.27762362504004057,0.17135495806754103,0.3932582581667132,0.3916083916083916,False
OFFSET_K3,CNPRES_absolute_x@k0,2,143,1.0008135748447908,0.5983510778120483,0.40246249703274256,0.3032327665091088,0.517443249476175,0.24475524475524477,False
OFFSET_K3,CNPRES_absolute_x@k0,3,140,1.0051305127647912,0.5408224400860638,0.4643080726787273,0.36081231130787494,0.577014801045611,0.1357142857142857,False
OFFSET_K3,CNPRES_absolute_x@k0,5,99,1.067187376829487,0.5135614760035455,0.5536259008259415,0.4302249434501121,0.6835892085517671,0.0707070707070707,False
OFFSET_K3,CNPRES_attentive,1,143,0.7367942701446274,0.7231899498047505,0.013604320339876925,0.0015933033275579121,0.025983686522362333,0.40559440559440557,False
OFFSET_K3,CNPRES_attentive,2,143,0.6551572651957774,0.5983510778120483,0.05680618738372918,0.04484423713683785,0.06963042370869034,0.18181818181818182,False
OFFSET_K3,CNPRES_attentive,3,140,0.6307710823677455,0.5408224400860638,0.08994864228168155,0.07293530224025858,0.10728662468179927,0.12142857142857143,False
OFFSET_K3,CNPRES_attentive,5,99,0.6388396503856936,0.5135614760035455,0.12527817438214817,0.10134982767406499,0.14959405918195878,0.12121212121212122,False
OFFSET_K3,CNPRES_attentive@k0,1,143,1.0120199221053034,0.7231899498047505,0.2888299723005531,0.1815095170295095,0.40638396224238005,0.34965034965034963,False
OFFSET_K3,CNPRES_attentive@k0,2,143,1.0120199221053034,0.5983510778120483,0.41366884429325523,0.3083026807667255,0.5224469760635957,0.24475524475524477,False
OFFSET_K3,CNPRES_attentive@k0,3,140,1.0160657290001154,0.5408224400860638,0.4752432889140514,0.36909667938583773,0.5858893197108752,0.15,False
OFFSET_K3,CNPRES_attentive@k0,5,99,1.0748624961650608,0.5135614760035455,0.5613010201615153,0.4394885382083924,0.6899563927648611,0.0707070707070707,False
OFFSET_K3,CNPRES_conditions_only,1,143,0.7275024212608862,0.7231899498047505,0.0043124714561357524,-0.014308170013019286,0.02682285667534082,0.5244755244755245,False
OFFSET_K3,CNPRES_conditions_only,2,143,0.6371105177358565,0.5983510778120483,0.038759439923808085,0.022799853695882645,0.055406535859225246,0.3076923076923077,False
OFFSET_K3,CNPRES_conditions_only,3,140,0.6077180458068545,0.5408224400860638,0.06689560572079062,0.050761476557631934,0.08480743758961014,0.21428571428571427,False
OFFSET_K3,CNPRES_conditions_only,5,99,0.6219812748895198,0.5135614760035455,0.10841979888597435,0.08516359095203081,0.13423959344175762,0.12121212121212122,False
OFFSET_K3,CNPRES_conditions_only@k0,1,143,1.0055091387173052,0.7231899498047505,0.2823191889125549,0.17343207547734849,0.399247895997544,0.3986013986013986,False
OFFSET_K3,CNPRES_conditions_only@k0,2,143,1.0055091387173052,0.5983510778120483,0.40715806090525697,0.30444227322705997,0.5147978353461015,0.24475524475524477,False
OFFSET_K3,CNPRES_conditions_only@k0,3,140,1.010099098245012,0.5408224400860638,0.4692766581589479,0.36729606961271327,0.582141684946039,0.15714285714285714,False
OFFSET_K3,CNPRES_conditions_only@k0,5,99,1.0738100191757318,0.5135614760035455,0.5602485431721864,0.44337325976963293,0.6910607231296962,0.08080808080808081,False
OFFSET_K3,CNPRES_ligand,1,143,0.738988194120176,0.7231899498047505,0.015798244315425484,0.003323933727261906,0.02839356737726063,0.45454545454545453,False
OFFSET_K3,CNPRES_ligand,2,143,0.6592985284199411,0.5983510778120483,0.06094745060789277,0.04793779466333307,0.07441379580900012,0.13986013986013987,False
OFFSET_K3,CNPRES_ligand,3,140,0.6353916108847041,0.5408224400860638,0.0945691707986402,0.07715866348729851,0.1124827683362699,0.12142857142857143,False
OFFSET_K3,CNPRES_ligand,5,99,0.645249957732957,0.5135614760035455,0.13168848172941167,0.10664163772260554,0.1589655855075058,0.08080808080808081,False
OFFSET_K3,CNPRES_ligand@k0,1,143,1.0268214797188562,0.7231899498047505,0.30363152991410614,0.19471806734706804,0.4206630899676404,0.34965034965034963,False
OFFSET_K3,CNPRES_ligand@k0,2,143,1.0268214797188562,0.5983510778120483,0.4284704019068082,0.32475942758888854,0.5380236232297596,0.2517482517482518,False
OFFSET_K3,CNPRES_ligand@k0,3,140,1.0294427780351216,0.5408224400860638,0.4886203379490576,0.3844294086052814,0.6038260604775477,0.15714285714285714,False
OFFSET_K3,CNPRES_ligand@k0,5,99,1.095387752517381,0.5135614760035455,0.5818262765138352,0.4598073270948015,0.7168765316640534,0.06060606060606061,False
OFFSET_K3,CNPRES_ligand_recovered,1,143,0.7394946996049983,0.7231899498047505,0.0163047498002478,0.006554507244190182,0.027915971030091243,0.42657342657342656,False
OFFSET_K3,CNPRES_ligand_recovered,2,143,0.6553797736975693,0.5983510778120483,0.057028695885521015,0.04564846561362034,0.06928694775151659,0.13986013986013987,False
OFFSET_K3,CNPRES_ligand_recovered,3,140,0.6304652420967719,0.5408224400860638,0.08964280201070789,0.07305137098573468,0.10663814988220345,0.12857142857142856,False
OFFSET_K3,CNPRES_ligand_recovered,5,99,0.6392555900525347,0.5135614760035455,0.12569411404898936,0.10132045448086131,0.15215696804885628,0.15151515151515152,False
OFFSET_K3,CNPRES_ligand_recovered@k0,1,143,1.0100210017627662,0.7231899498047505,0.2868310519580158,0.17950644905929639,0.4048124115870214,0.3916083916083916,False
OFFSET_K3,CNPRES_ligand_recovered@k0,2,143,1.0100210017627662,0.5983510778120483,0.41166992395071783,0.31037390329502795,0.5261866323229909,0.2517482517482518,False
OFFSET_K3,CNPRES_ligand_recovered@k0,3,140,1.0111101071797806,0.5408224400860638,0.4702876670937166,0.3669733695261533,0.581330601540127,0.15,False
OFFSET_K3,CNPRES_ligand_recovered@k0,5,99,1.0674056684543995,0.5135614760035455,0.5538441924508539,0.43355321756798965,0.6846540694106118,0.06060606060606061,False
OFFSET_K3,CNPRES_shrinkage,1,143,0.7093678759899613,0.7231899498047505,-0.013822073814789112,-0.01974542185888016,-0.007469875626069546,0.7272727272727273,True
OFFSET_K3,CNPRES_shrinkage,2,143,0.6366049158184778,0.5983510778120483,0.038253838006429466,0.029050291407210844,0.047929962505294216,0.2517482517482518,False
OFFSET_K3,CNPRES_shrinkage,3,140,0.6157558434989365,0.5408224400860638,0.0749334034128725,0.05968379187215787,0.09111686785072048,0.15714285714285714,False
OFFSET_K3,CNPRES_shrinkage,5,99,0.6287598906073654,0.5135614760035455,0.11519841460381997,0.09008276207915508,0.14217870692862838,0.18181818181818182,False
OFFSET_K3,CNPRES_shrinkage@k0,1,143,1.0018298695990906,0.7231899498047505,0.2786399197943403,0.1704540961565557,0.3954489629395627,0.3986013986013986,False
OFFSET_K3,CNPRES_shrinkage@k0,2,143,1.0018298695990906,0.5983510778120483,0.4034787917870422,0.29728694507858355,0.5173134933228474,0.2727272727272727,False
OFFSET_K3,CNPRES_shrinkage@k0,3,140,1.0062457754175338,0.5408224400860638,0.46542333533146985,0.3608943516974309,0.5746696041685336,0.15714285714285714,False
OFFSET_K3,CNPRES_shrinkage@k0,5,99,1.0693932731688636,0.5135614760035455,0.555831797165318,0.43433491353476933,0.6862111910266903,0.0707070707070707,False
OFFSET_K3,CNP_conditions_only,1,143,0.8815123223724147,0.7231899498047505,0.15832237256766435,0.09738321330133139,0.21909719811577175,0.32867132867132864,False
OFFSET_K3,CNP_conditions_only,2,143,0.8416990017464434,0.5983510778120483,0.2433479239343952,0.1912656891442052,0.29789614435294814,0.18181818181818182,False
OFFSET_K3,CNP_conditions_only,3,140,0.8308499592807923,0.5408224400860638,0.2900275191947285,0.24017646869805906,0.341129126112238,0.09285714285714286,False
OFFSET_K3,CNP_conditions_only,5,99,0.8589644600111359,0.5135614760035455,0.34540298400759034,0.2894681604842665,0.40399674011621123,0.050505050505050504,False
OFFSET_K3,CNP_conditions_only@k0,1,143,1.1992159276802572,0.7231899498047505,0.4760259778755068,0.3725248786162374,0.5832320628429367,0.1958041958041958,False
OFFSET_K3,CNP_conditions_only@k0,2,143,1.1992159276802572,0.5983510778120483,0.6008648498682089,0.5033806010460756,0.7063839269448557,0.11888111888111888,False
OFFSET_K3,CNP_conditions_only@k0,3,140,1.2056514129765457,0.5408224400860638,0.6648289728904818,0.5643900216595367,0.7657077172167395,0.05,False
OFFSET_K3,CNP_conditions_only@k0,5,99,1.2595202967200727,0.5135614760035455,0.7459588207165274,0.6314808727597027,0.8673688233107267,0.020202020202020204,False
OFFSET_K3,CNP_ligand,1,143,1.0558763805755422,0.7231899498047505,0.3326864307707917,0.25579390901521526,0.4148333789018492,0.23776223776223776,False
OFFSET_K3,CNP_ligand,2,143,1.04226743627267,0.5983510778120483,0.4439163584606216,0.37106799955795666,0.5201969275210778,0.13286713286713286,False
OFFSET_K3,CNP_ligand,3,140,1.0349970130531558,0.5408224400860638,0.49417457296709194,0.4225191714828893,0.5703036537678389,0.07142857142857142,False
OFFSET_K3,CNP_ligand,5,99,1.0808013308142113,0.5135614760035455,0.5672398548106655,0.48130234744700146,0.6537399081479102,0.030303030303030304,False
OFFSET_K3,CNP_ligand@k0,1,143,1.2029705959921804,0.7231899498047505,0.47978064618743,0.3754047807453479,0.5918175472953452,0.20279720279720279,False
OFFSET_K3,CNP_ligand@k0,2,143,1.2029705959921804,0.5983510778120483,0.6046195181801319,0.5090638017770251,0.7061985858621035,0.08391608391608392,False
OFFSET_K3,CNP_ligand@k0,3,140,1.2017402593698694,0.5408224400860638,0.6609178192838054,0.5641862299805674,0.7640769401723811,0.03571428571428571,False
OFFSET_K3,CNP_ligand@k0,5,99,1.255254684599461,0.5135614760035455,0.7416932085959158,0.622113311482489,0.8726087612740647,0.020202020202020204,False
OFFSET_K3,CNP_ligand_recovered,1,143,1.1377342597996718,0.7231899498047505,0.41454430999492164,0.3262743398568705,0.5038184157189337,0.20279720279720279,False
OFFSET_K3,CNP_ligand_recovered,2,143,1.1285658401595338,0.5983510778120483,0.5302147623474854,0.44913336834785567,0.6155506848247709,0.0979020979020979,False
OFFSET_K3,CNP_ligand_recovered,3,140,1.1206241351547093,0.5408224400860638,0.5798016950686452,0.5017688947682754,0.6610924836154801,0.04285714285714286,False
OFFSET_K3,CNP_ligand_recovered,5,99,1.1798977293734074,0.5135614760035455,0.6663362533698617,0.5724392016099114,0.7695340622469203,0.020202020202020204,False
OFFSET_K3,CNP_ligand_recovered@k0,1,143,1.2422694619441241,0.7231899498047505,0.5190795121393739,0.4132977076508174,0.6287468596159449,0.18181818181818182,False
OFFSET_K3,CNP_ligand_recovered@k0,2,143,1.2422694619441241,0.5983510778120483,0.643918384132076,0.545778899228357,0.7456697668229332,0.08391608391608392,False
OFFSET_K3,CNP_ligand_recovered@k0,3,140,1.2384845068649617,0.5408224400860638,0.6976620667788979,0.6037504780908668,0.8017684720912595,0.04285714285714286,False
OFFSET_K3,CNP_ligand_recovered@k0,5,99,1.3002471722532734,0.5135614760035455,0.7866856962497278,0.6619734789653232,0.9136138784496008,0.020202020202020204,False
OFFSET_K3,NEAREST_OBSERVED,1,143,0.84589642363874,0.7231899498047505,0.12270647383398953,0.06651835733819489,0.17749138190486605,0.32867132867132864,False
OFFSET_K3,NEAREST_OBSERVED,2,143,0.6719450572324007,0.5983510778120483,0.0735939794203524,0.033181533698400566,0.1141150683529697,0.3356643356643357,False
OFFSET_K3,NEAREST_OBSERVED,3,140,0.5889279207130579,0.5408224400860638,0.048105480626993935,0.014325360731228939,0.08354593156409124,0.38571428571428573,False
OFFSET_K3,NEAREST_OBSERVED,5,99,0.5619447134754055,0.5135614760035455,0.04838323747186002,0.009322921349148963,0.08780697811028025,0.3838383838383838,False
OFFSET_K3,NO_MODEL,1,143,0.84589642363874,0.7231899498047505,0.12270647383398953,0.06718724492861207,0.1817214955166951,0.32867132867132864,False
OFFSET_K3,NO_MODEL,2,143,0.7538060274474903,0.5983510778120483,0.15545494963544174,0.10704595900273949,0.20656862423675715,0.2517482517482518,False
OFFSET_K3,NO_MODEL,3,140,0.7293150496401231,0.5408224400860638,0.18849260955405914,0.14060326836443154,0.23835012981397075,0.2357142857142857,False
OFFSET_K3,NO_MODEL,5,99,0.768703988559379,0.5135614760035455,0.2551425125558338,0.19366572447181016,0.32290685968064997,0.16161616161616163,False
OFFSET_K3,OFFSET_K1,1,143,0.7231899498047505,0.7231899498047505,1.106341125937656e-18,-1.8877754190204484e-18,4.698997924774753e-18,0.3356643356643357,False
OFFSET_K3,OFFSET_K1,2,143,0.6398054726822178,0.5983510778120483,0.041454394870169504,0.03314850794887549,0.050570073456793485,0.13986013986013987,False
OFFSET_K3,OFFSET_K1,3,140,0.6162227315031255,0.5408224400860638,0.07540029141706144,0.06057347276963253,0.09195881653473725,0.1357142857142857,False
OFFSET_K3,OFFSET_K1,5,99,0.628229511117698,0.5135614760035455,0.11466803511415262,0.08993252080498916,0.14098188376542373,0.16161616161616163,False
OFFSET_K3,OFFSET_K2,1,143,0.7231899498047505,0.7231899498047505,1.9166874769533954e-18,-1.1016909348015878e-18,5.420424533979933e-18,0.2867132867132867,False
OFFSET_K3,OFFSET_K2,2,143,0.6252193995990294,0.5983510778120483,0.026868321786981068,0.018795753024809844,0.03587294831855492,0.32867132867132864,False
OFFSET_K3,OFFSET_K2,3,140,0.5852521399199587,0.5408224400860638,0.044429699833894755,0.030523992410184518,0.06020480751590592,0.32142857142857145,False
OFFSET_K3,OFFSET_K2,5,99,0.5652111413858664,0.5135614760035455,0.051649665382320985,0.031241525544058027,0.07495270669103865,0.3939393939393939,False
OFFSET_K3,OFFSET_K3,1,143,0.7231899498047505,0.7231899498047505,0.0,0.0,0.0,0.0,False
OFFSET_K3,OFFSET_K3,2,143,0.5983510778120483,0.5983510778120483,0.0,0.0,0.0,0.0,False
OFFSET_K3,OFFSET_K3,3,140,0.5408224400860638,0.5408224400860638,0.0,0.0,0.0,0.0,False
OFFSET_K3,OFFSET_K3,5,99,0.5135614760035455,0.5135614760035455,0.0,0.0,0.0,0.0,False
OFFSET_K3,SHRINK_ANALYTIC,1,143,0.7330462395396162,0.7231899498047505,0.009856289734865697,-0.033077097548065496,0.05700284427096861,0.6083916083916084,False
OFFSET_K3,SHRINK_ANALYTIC,2,143,0.6598516457109229,0.5983510778120483,0.06150056789887465,0.03866420930517843,0.08637827740848078,0.36363636363636365,False
OFFSET_K3,SHRINK_ANALYTIC,3,140,0.6312066441851587,0.5408224400860638,0.09038420409909481,0.07095943852460522,0.11141397789889775,0.20714285714285716,False
OFFSET_K3,SHRINK_ANALYTIC,5,99,0.6415465597296202,0.5135614760035455,0.12798508372607467,0.10136856440012078,0.15554468394419158,0.16161616161616163,False
OFFSET_K3,SHRINK_FITTED,1,143,0.6958274358087065,0.7231899498047505,-0.027362513996043863,-0.041520312457690556,-0.01232268762658633,0.7062937062937062,True
OFFSET_K3,SHRINK_FITTED,2,143,0.6332800250916516,0.5983510778120483,0.03492894727960324,0.025386814887994887,0.04442838646116005,0.2937062937062937,False
OFFSET_K3,SHRINK_FITTED,3,140,0.6139490712289645,0.5408224400860638,0.07312663114290063,0.05835727749196883,0.08899778469039396,0.17142857142857143,False
OFFSET_K3,SHRINK_FITTED,5,99,0.6287003318969524,0.5135614760035455,0.115138855893407,0.0893953023309811,0.14184744666419605,0.15151515151515152,False
OFFSET_K3,ZERO_SHOT,1,143,0.994987794041208,0.7231899498047505,0.2717978442364575,0.16629664363271712,0.38431217205175394,0.3986013986013986,False
OFFSET_K3,ZERO_SHOT,2,143,0.994987794041208,0.5983510778120483,0.39663671622915947,0.2947167393019198,0.5084896409603387,0.2727272727272727,False
OFFSET_K3,ZERO_SHOT,3,140,0.9989919366193941,0.5408224400860638,0.4581694965333302,0.35438312374576914,0.5659750223531784,0.16428571428571428,False
OFFSET_K3,ZERO_SHOT,5,99,1.0605303772612389,0.5135614760035455,0.5469689012576933,0.42799012101842426,0.6789528301987902,0.09090909090909091,False
