split_seed,extractant,repeat,n,gap,exact,spearman
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,3,6,0.05404210192999226,False,0.7826908981308054
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,4,6,0.0,True,0.8285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,5,6,0.05404210192999209,False,0.8857142857142858
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,6,6,0.11807302528755459,False,0.8285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,7,6,0.0,True,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0,16,0.0,True,0.988235294117647
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,1,16,0.0,True,0.9852941176470588
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,2,16,0.013327900155152839,False,0.9735294117647059
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,3,16,0.0,True,0.9889323131225677
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,4,16,0.0,True,0.9970588235294118
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,5,16,0.019898446604414644,False,0.9551143130267846
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,6,16,0.05064458178727116,False,0.9205882352941176
130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,7,16,0.0,True,0.9294117647058824
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,1,3,0.0,True,0.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,2,3,0.060494739639619155,False,-0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,3,3,0.0,True,0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,4,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,5,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,6,3,0.0,True,0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,7,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0,5,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,1,5,0.0,True,0.49999999999999994
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,2,5,0.0,True,0.49999999999999994
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,3,5,0.014619662468813382,False,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,4,5,0.0,True,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,5,5,2.7755575615628914e-17,True,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,6,5,0.014619662468813355,False,0.7999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,7,5,0.007925549277668892,False,0.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0,13,0.04496008600863188,False,0.8170571691028833
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,13,0.0,True,0.9381026756366437
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,13,0.02123093044310642,False,0.8858330250879745
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,3,13,0.01808985793425999,False,0.945054945054945
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,4,13,0.011882835115310186,False,0.945054945054945
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,5,13,0.013344547356129777,False,0.9546088810730655
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,6,13,0.0,True,0.9560439560439561
130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,7,13,0.0,True,0.9835164835164836
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0,3,0.0,True,0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,1,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,2,3,0.032824376383149584,False,0.8660254037844387
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,3,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,4,3,0.0,True,0.8660254037844387
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,5,3,0.0,True,0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,6,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,7,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,1,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,2,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,3,3,0.0,True,0.8660254037844387
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,4,3,0.054075975685556776,False,0.5
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,5,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,6,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,7,3,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,0,5,0.0,True,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,1,5,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,2,5,0.0,True,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,3,5,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,4,5,0.023780567953706866,False,0.6668859288553503
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,5,5,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,6,5,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)CO,7,5,0.0,True,0.8999999999999998
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1,6,0.15954855294891224,False,0.11595420713048968
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,2,6,0.0,True,0.5294117647058824
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,3,6,0.0,True,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,4,6,0.0,True,0.6571428571428573
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,5,6,0.0,True,0.5294117647058824
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,6,6,0.027661142036982556,False,0.7714285714285715
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,7,6,0.11485465658764626,False,0.14285714285714288
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0,6,0.004618694902771114,False,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,1,6,6.661338147750939e-16,True,0.9856107606091624
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,2,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,3,6,4.440892098500626e-16,True,0.8676470588235294
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,4,6,0.0022449102395427634,False,0.6377481392176932
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,5,6,0.0,True,0.4285714285714286
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,6,6,0.0,True,0.8574929257125441
130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,7,6,0.970664303961711,False,0.8285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0,4,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,4,0.11031532132122984,False,0.7999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,2,4,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,3,4,0.0,True,0.7999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,4,0.03431641676770547,False,0.39999999999999997
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,5,4,0.37882563379501594,False,0.7999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,6,4,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,4,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0,48,0.0,True,0.9996743378202344
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,48,0.0,True,0.9981545809813286
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2,48,0.0,True,0.9986973512809378
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,48,9.881354590834945e-05,False,0.998588797221016
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4,48,0.0004193764206941175,False,0.9982631350412506
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,48,0.0,True,0.9997828918801563
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,48,0.0,True,0.9948979591836735
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7,48,0.0,True,0.9971775944420321
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0,8,0.0048189157653587555,False,0.9047619047619048
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1,8,0.0,True,0.9285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,2,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,3,8,0.16749103942715649,False,-0.15569141404872366
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,4,8,0.0,True,0.3126159830354724
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,5,8,0.0,True,0.927710843373494
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,6,8,0.18310869880103964,False,-0.15569141404872364
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,7,8,0.0,True,0.790433332862751
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0,6,0.12297971568466581,False,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,1,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,2,6,0.0,True,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,3,6,1.1102230246251565e-16,True,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,4,6,0.0,True,0.9856107606091623
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,5,6,0.16631431566987087,False,0.7714285714285715
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,6,6,0.21563575291418746,False,0.14285714285714288
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,7,6,0.07237869630123539,False,-0.08571428571428573
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0,6,0.0,True,0.5507824838698261
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,1,6,1.1102230246251565e-16,True,0.9856107606091624
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,2,6,0.0029965766137758365,False,0.9856107606091624
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,3,6,0.0,True,0.7700513795421217
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,4,6,0.0,True,0.6571428571428573
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,5,6,0.0,True,0.6642111641550715
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,6,6,2.220446049250313e-16,True,0.9856107606091624
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,7,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,6,0.034219570421259116,False,0.48571428571428577
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,6,0.2098067564542594,False,0.14285714285714288
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4,6,0.036339727774440944,False,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,6,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,6,0.028669338240609576,False,0.7714285714285715
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7,6,0.11086521879350356,False,0.942857142857143
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0,12,0.0,True,0.9230769230769231
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,12,0.0,True,0.9999999999999999
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2,12,0.001136622635412976,False,0.9230769230769231
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,12,0.0011366226354130315,False,0.9290780141843973
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4,12,0.0,True,0.9580419580419581
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5,12,0.0,True,0.9578947368421055
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6,12,0.01464864770376273,False,0.7263157894736844
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7,12,0.0003398470688191768,False,0.9789473684210527
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,1,8,0.0,True,0.9285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,2,8,0.0,True,0.9047619047619048
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,8,0.6537340155239864,False,0.4761904761904762
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,4,8,0.05020283848862861,False,0.9761904761904763
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,5,8,0.0,True,0.9761904761904763
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,6,8,0.04347699490517609,False,0.3333333333333334
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,7,8,0.0,True,0.8571428571428572
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0,8,0.0,True,0.9761904761904763
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,1,8,0.41924192834760166,False,0.261904761904762
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,2,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,8,0.03056736521047565,False,0.5476190476190477
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,4,8,0.04158520849705516,False,0.6666666666666669
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,5,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,6,8,0.0661823633664041,False,0.880952380952381
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,7,8,0.1313993744041566,False,-0.09523809523809526
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0,8,0.0,True,0.9523809523809524
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,1,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,2,8,0.0172767992059617,False,0.7857142857142858
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,3,8,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,4,8,0.013420935302030479,False,0.9761904761904763
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,5,8,0.006881759921357533,False,0.9523809523809524
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,6,8,0.0,True,0.9285714285714287
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,7,8,0.0033516918723430766,False,0.9761904761904763
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0,5,0.0,True,0.24999999999999997
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,1,5,0.0,True,0.9733285267845753
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,2,5,0.0,True,1.0
130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,3,5,0.0,True,0.45883146774112354
