pair_label,split_seed,arm,r2
Eu-Tm,155921,PRIOR_TP,-0.5019516289970327
Eu-Yb,155921,PRIOR_TP,-0.282110358594861
Eu-Lu,155921,PRIOR_TP,0.004208111814547055
Tb-Tm,155921,PRIOR_TP,0.012552603816124774
Tb-Yb,155921,PRIOR_TP,0.05901873788830714
Tb-Lu,155921,PRIOR_TP,0.12984402182356036
Tm-Yb,155921,PRIOR_TP,-0.02850467799092815
Tm-Lu,155921,PRIOR_TP,0.060026863460377555
Yb-Lu,155921,PRIOR_TP,0.043848711565161236
Ho-Yb,155921,PRIOR_TP,0.10146693575907861
Er-Tm,155921,PRIOR_TP,0.04846667572767349
Er-Yb,155921,PRIOR_TP,0.05948722905521353
La-Nd,155921,PRIOR_TP,0.19831101952572971
La-Sm,155921,PRIOR_TP,0.2177865992231386
Gd-Tm,155921,PRIOR_TP,-0.34831935618110976
Gd-Yb,155921,PRIOR_TP,-0.24493595016559788
Gd-Lu,155921,PRIOR_TP,-0.033805007891644534
Tb-Ho,155921,PRIOR_TP,-0.04458580131643797
Tb-Er,155921,PRIOR_TP,-0.0431154713617552
Dy-Tm,155921,PRIOR_TP,0.047607450307663446
Dy-Yb,155921,PRIOR_TP,0.12366025302306194
Dy-Lu,155921,PRIOR_TP,0.15020452492929048
Ho-Lu,155921,PRIOR_TP,0.23767205982512685
Er-Lu,155921,PRIOR_TP,0.07485190201122505
La-Gd,155921,PRIOR_TP,0.05153372177838278
La-Dy,155921,PRIOR_TP,0.03395544720410426
La-Ho,155921,PRIOR_TP,-0.31928262768348414
La-Er,155921,PRIOR_TP,-0.12172893270566787
Ce-Ho,155921,PRIOR_TP,-0.5918642583977696
Ce-Er,155921,PRIOR_TP,-0.7478423868000652
Pr-Ho,155921,PRIOR_TP,-0.2181379415617899
Pr-Er,155921,PRIOR_TP,-0.11338614895890675
Nd-Tm,155921,PRIOR_TP,-1.3856677434489146
Nd-Yb,155921,PRIOR_TP,-1.139110826928563
Nd-Lu,155921,PRIOR_TP,-0.48101627127694435
Sm-Tm,155921,PRIOR_TP,-1.2089575047490047
Sm-Yb,155921,PRIOR_TP,-0.8600292960865157
Sm-Lu,155921,PRIOR_TP,-0.38165830062037953
Eu-Ho,155921,PRIOR_TP,-0.47960407092444135
Eu-Er,155921,PRIOR_TP,-0.3573789510318435
Ho-Tm,155921,PRIOR_lig2d_TP,0.20460705033462534
Ce-Pr,155921,PRIOR_lig2d_TP,0.04680252459100076
Ce-Nd,155921,PRIOR_lig2d_TP,0.19654498749488136
Ce-Sm,155921,PRIOR_lig2d_TP,0.09002015818885023
Ce-Eu,155921,PRIOR_lig2d_TP,-0.07069925539572774
Ce-Gd,155921,PRIOR_lig2d_TP,-0.21188340809572015
Ce-Tb,155921,PRIOR_lig2d_TP,-0.4263724720674076
Ce-Dy,155921,PRIOR_lig2d_TP,-0.3697035072831987
Pr-Nd,155921,PRIOR_lig2d_TP,0.17304137225115046
Pr-Sm,155921,PRIOR_lig2d_TP,0.24035308622324703
Pr-Eu,155921,PRIOR_lig2d_TP,0.10092804495856889
Pr-Gd,155921,PRIOR_lig2d_TP,0.18769200741500425
Pr-Tb,155921,PRIOR_lig2d_TP,0.11001911701172606
Pr-Dy,155921,PRIOR_lig2d_TP,0.17169542736364307
Nd-Sm,155921,PRIOR_lig2d_TP,-0.3378045835035084
Nd-Eu,155921,PRIOR_lig2d_TP,-0.22741328128436633
Nd-Gd,155921,PRIOR_lig2d_TP,-0.7073659200030213
Nd-Tb,155921,PRIOR_lig2d_TP,-0.8263703261372048
Nd-Dy,155921,PRIOR_lig2d_TP,-0.8349054921023396
Sm-Eu,155921,PRIOR_lig2d_TP,-0.28172936646780844
Sm-Gd,155921,PRIOR_lig2d_TP,-0.42368113657229545
Sm-Tb,155921,PRIOR_lig2d_TP,-0.7845267850792599
Sm-Dy,155921,PRIOR_lig2d_TP,-0.7316296882168822
Eu-Gd,155921,PRIOR_lig2d_TP,-0.22863720024028877
Eu-Tb,155921,PRIOR_lig2d_TP,-0.6934333725024979
Eu-Dy,155921,PRIOR_lig2d_TP,-0.5308547982592122
Gd-Tb,155921,PRIOR_lig2d_TP,-0.2927955605947796
Gd-Dy,155921,PRIOR_lig2d_TP,-0.5043452801581729
Tb-Dy,155921,PRIOR_lig2d_TP,-0.23769481854750185
Nd-Ho,155921,PRIOR_lig2d_TP,-0.9222298436807741
Nd-Er,155921,PRIOR_lig2d_TP,-1.0246256227879393
Sm-Ho,155921,PRIOR_lig2d_TP,-0.6723896805967016
Sm-Er,155921,PRIOR_lig2d_TP,-0.8019950697430305
Gd-Ho,155921,PRIOR_lig2d_TP,-0.3801619686279345
Gd-Er,155921,PRIOR_lig2d_TP,-0.42821637391533174
Dy-Ho,155921,PRIOR_lig2d_TP,-0.10174529914471653
Dy-Er,155921,PRIOR_lig2d_TP,-0.13366010844397413
Ho-Er,155921,PRIOR_lig2d_TP,-0.22226138457535916
La-Ce,155921,PRIOR_lig2d_TP,0.14563546045288078
La-Pr,155921,PRIOR_lig2d_TP,0.08878189872948772
La-Eu,155921,PRIOR_lig2d_TP,0.05962288373844482
La-Tb,155921,PRIOR_lig2d_TP,-0.15050954100920966
La-Tm,155921,PRIOR_lig2d_TP,-0.26656649671082366
La-Yb,155921,PRIOR_lig2d_TP,-0.17856148682421402
La-Lu,155921,PRIOR_lig2d_TP,0.0008628112695299173
Ce-Tm,155921,PRIOR_lig2d_TP,-0.6608564910497277
Ce-Yb,155921,PRIOR_lig2d_TP,-0.5466690294303567
Ce-Lu,155921,PRIOR_lig2d_TP,-0.4109481765621654
Pr-Tm,155921,PRIOR_lig2d_TP,-0.12583780113783938
Pr-Yb,155921,PRIOR_lig2d_TP,-0.045200176114639445
Pr-Lu,155921,PRIOR_lig2d_TP,0.14510160910259962
Eu-Tm,155921,PRIOR_lig2d_TP,-0.671742414105317
Eu-Yb,155921,PRIOR_lig2d_TP,-0.4683768365404306
Eu-Lu,155921,PRIOR_lig2d_TP,-0.09289169155376498
Tb-Tm,155921,PRIOR_lig2d_TP,-0.11708380232357363
Tb-Yb,155921,PRIOR_lig2d_TP,-0.08600847739797635
Tb-Lu,155921,PRIOR_lig2d_TP,0.049696963175752784
Tm-Yb,155921,PRIOR_lig2d_TP,0.03553020451214972
Tm-Lu,155921,PRIOR_lig2d_TP,0.18944742519127078
Yb-Lu,155921,PRIOR_lig2d_TP,0.1992632450910954
Ho-Yb,155921,PRIOR_lig2d_TP,0.09182972031836101
Er-Tm,155921,PRIOR_lig2d_TP,0.07764624932881958
Er-Yb,155921,PRIOR_lig2d_TP,0.055278022640047775
La-Nd,155921,PRIOR_lig2d_TP,0.22615665705875
La-Sm,155921,PRIOR_lig2d_TP,0.190075649486117
Gd-Tm,155921,PRIOR_lig2d_TP,-0.4885908580294902
Gd-Yb,155921,PRIOR_lig2d_TP,-0.3879708799025414
Gd-Lu,155921,PRIOR_lig2d_TP,-0.11481446234802961
Tb-Ho,155921,PRIOR_lig2d_TP,-0.19893455627815082
Tb-Er,155921,PRIOR_lig2d_TP,-0.17727290957198405
Dy-Tm,155921,PRIOR_lig2d_TP,-0.047936580719350586
Dy-Yb,155921,PRIOR_lig2d_TP,0.010718367868757461
Dy-Lu,155921,PRIOR_lig2d_TP,0.11223171738657978
Ho-Lu,155921,PRIOR_lig2d_TP,0.28086356798251655
Er-Lu,155921,PRIOR_lig2d_TP,0.17617734124663664
La-Gd,155921,PRIOR_lig2d_TP,0.08791569464957871
La-Dy,155921,PRIOR_lig2d_TP,-0.006189843941587725
La-Ho,155921,PRIOR_lig2d_TP,-0.36489049345831326
La-Er,155921,PRIOR_lig2d_TP,-0.18607524036092649
Ce-Ho,155921,PRIOR_lig2d_TP,-0.5802124899314822
Ce-Er,155921,PRIOR_lig2d_TP,-0.7589681802556079
Pr-Ho,155921,PRIOR_lig2d_TP,-0.16521754354593687
Pr-Er,155921,PRIOR_lig2d_TP,-0.041788484761593914
Nd-Tm,155921,PRIOR_lig2d_TP,-1.3217257729993581
Nd-Yb,155921,PRIOR_lig2d_TP,-1.1178499192956823
Nd-Lu,155921,PRIOR_lig2d_TP,-0.4389496860137825
Sm-Tm,155921,PRIOR_lig2d_TP,-1.2460520851235555
Sm-Yb,155921,PRIOR_lig2d_TP,-0.9309645792262105
Sm-Lu,155921,PRIOR_lig2d_TP,-0.40154533501774714
Eu-Ho,155921,PRIOR_lig2d_TP,-0.6193974358281407
Eu-Er,155921,PRIOR_lig2d_TP,-0.5220018281876737
Ho-Tm,155921,SCALE_s50_TP,0.06895635781240239
Ce-Pr,155921,SCALE_s50_TP,-0.0551011381202402
Ce-Nd,155921,SCALE_s50_TP,-0.046775110197178726
Ce-Sm,155921,SCALE_s50_TP,-0.27467721249281896
Ce-Eu,155921,SCALE_s50_TP,-0.5186043221700531
Ce-Gd,155921,SCALE_s50_TP,-0.9263939596593738
Ce-Tb,155921,SCALE_s50_TP,-1.2860485553572443
Ce-Dy,155921,SCALE_s50_TP,-1.257727076591176
Pr-Nd,155921,SCALE_s50_TP,0.03560208920781993
Pr-Sm,155921,SCALE_s50_TP,0.09448004135665522
Pr-Eu,155921,SCALE_s50_TP,-0.1034649630558957
Pr-Gd,155921,SCALE_s50_TP,-0.1184973833687697
Pr-Tb,155921,SCALE_s50_TP,-0.28828677143934245
Pr-Dy,155921,SCALE_s50_TP,-0.03490278710961481
Nd-Sm,155921,SCALE_s50_TP,-0.4626565929349937
Nd-Eu,155921,SCALE_s50_TP,-0.6735812947462598
Nd-Gd,155921,SCALE_s50_TP,-1.1548605596592099
Nd-Tb,155921,SCALE_s50_TP,-1.8604312567691315
Nd-Dy,155921,SCALE_s50_TP,-1.433876110639091
Sm-Eu,155921,SCALE_s50_TP,-0.6504774155937949
Sm-Gd,155921,SCALE_s50_TP,-0.8733986145925217
Sm-Tb,155921,SCALE_s50_TP,-1.643047253212849
Sm-Dy,155921,SCALE_s50_TP,-1.4400092781862766
Eu-Gd,155921,SCALE_s50_TP,-0.5642635468270003
Eu-Tb,155921,SCALE_s50_TP,-1.5949805640939236
Eu-Dy,155921,SCALE_s50_TP,-1.2739727390325464
Gd-Tb,155921,SCALE_s50_TP,-0.6257729744719358
Gd-Dy,155921,SCALE_s50_TP,-0.8321250445534958
Tb-Dy,155921,SCALE_s50_TP,-0.6292256135279641
Nd-Ho,155921,SCALE_s50_TP,-1.433231538154529
Nd-Er,155921,SCALE_s50_TP,-1.6706697140288544
Sm-Ho,155921,SCALE_s50_TP,-1.2403611813155817
Sm-Er,155921,SCALE_s50_TP,-1.4309543563617075
Gd-Ho,155921,SCALE_s50_TP,-0.5985339585674223
Gd-Er,155921,SCALE_s50_TP,-0.7207197679585666
Dy-Ho,155921,SCALE_s50_TP,-0.019671106510682268
Dy-Er,155921,SCALE_s50_TP,-0.09218765762404635
Ho-Er,155921,SCALE_s50_TP,-0.08039888517370497
La-Ce,155921,SCALE_s50_TP,0.16080544536457886
La-Pr,155921,SCALE_s50_TP,-0.10800971055653696
La-Eu,155921,SCALE_s50_TP,-0.3298600912427321
La-Tb,155921,SCALE_s50_TP,-0.7264221796715673
La-Tm,155921,SCALE_s50_TP,-1.0183003266833905
La-Yb,155921,SCALE_s50_TP,-0.7902559972558434
La-Lu,155921,SCALE_s50_TP,-0.6145832135063771
Ce-Tm,155921,SCALE_s50_TP,-1.888986646183762
Ce-Yb,155921,SCALE_s50_TP,-1.6563948693411525
Ce-Lu,155921,SCALE_s50_TP,-1.6270552416290696
Pr-Tm,155921,SCALE_s50_TP,-0.5542928323826068
Pr-Yb,155921,SCALE_s50_TP,-0.41837936988825675
Pr-Lu,155921,SCALE_s50_TP,-0.31650489933439463
Eu-Tm,155921,SCALE_s50_TP,-1.5002520975535685
Eu-Yb,155921,SCALE_s50_TP,-0.9091973577542207
Eu-Lu,155921,SCALE_s50_TP,-0.5679799509983774
Tb-Tm,155921,SCALE_s50_TP,-0.28268158865900284
Tb-Yb,155921,SCALE_s50_TP,-0.10171063053735319
Tb-Lu,155921,SCALE_s50_TP,0.030130505084818848
Tm-Yb,155921,SCALE_s50_TP,-0.2348682471766399
Tm-Lu,155921,SCALE_s50_TP,-0.02906715587547004
Yb-Lu,155921,SCALE_s50_TP,0.026541805146784503
Ho-Yb,155921,SCALE_s50_TP,0.06574396151959239
Er-Tm,155921,SCALE_s50_TP,-0.0584576578988143
Er-Yb,155921,SCALE_s50_TP,0.042924634665782446
La-Nd,155921,SCALE_s50_TP,0.05191189830221221
La-Sm,155921,SCALE_s50_TP,-0.09763963194614678
Gd-Tm,155921,SCALE_s50_TP,-1.0141284530994188
Gd-Yb,155921,SCALE_s50_TP,-0.5106050703551324
Gd-Lu,155921,SCALE_s50_TP,-0.4062320302343201
Tb-Ho,155921,SCALE_s50_TP,-0.21190495118049513
Tb-Er,155921,SCALE_s50_TP,-0.30825164553680495
Dy-Tm,155921,SCALE_s50_TP,-0.10673338614924988
Dy-Yb,155921,SCALE_s50_TP,0.03662721004299696
Dy-Lu,155921,SCALE_s50_TP,0.10984127635941532
Ho-Lu,155921,SCALE_s50_TP,0.24784474997445127
Er-Lu,155921,SCALE_s50_TP,0.06719743703986747
La-Gd,155921,SCALE_s50_TP,-0.4679138133139511
La-Dy,155921,SCALE_s50_TP,-0.5619119017472309
La-Ho,155921,SCALE_s50_TP,-0.9657048768682708
La-Er,155921,SCALE_s50_TP,-0.9005182547418646
Ce-Ho,155921,SCALE_s50_TP,-1.4487508422117772
Ce-Er,155921,SCALE_s50_TP,-2.0100761449636355
Pr-Ho,155921,SCALE_s50_TP,-0.48455771499170996
Pr-Er,155921,SCALE_s50_TP,-0.3997253623970156
Nd-Tm,155921,SCALE_s50_TP,-2.9939758934884058
Nd-Yb,155921,SCALE_s50_TP,-2.2041430859813245
Nd-Lu,155921,SCALE_s50_TP,-1.5780664181112072
Sm-Tm,155921,SCALE_s50_TP,-2.3799204909778418
Sm-Yb,155921,SCALE_s50_TP,-1.6413694732998598
Sm-Lu,155921,SCALE_s50_TP,-1.2087493301724122
Eu-Ho,155921,SCALE_s50_TP,-1.0582691728779547
Eu-Er,155921,SCALE_s50_TP,-1.2232402443742756
Ho-Tm,155921,A2_run,0.15981539148337776
Ce-Pr,155921,A2_run,0.10402566138369762
Ce-Nd,155921,A2_run,0.17326988142688038
Ce-Sm,155921,A2_run,0.0927525073422677
Ce-Eu,155921,A2_run,-0.0798024960726349
Ce-Gd,155921,A2_run,-0.2997014053643712
Ce-Tb,155921,A2_run,-0.6445845190105062
Ce-Dy,155921,A2_run,-0.4591081251145701
Pr-Nd,155921,A2_run,0.14084101074581468
Pr-Sm,155921,A2_run,0.19130428180443748
Pr-Eu,155921,A2_run,0.07531025811381253
Pr-Gd,155921,A2_run,0.08978886134954434
Pr-Tb,155921,A2_run,-0.09449831859568936
Pr-Dy,155921,A2_run,0.15599091874528292
Nd-Sm,155921,A2_run,-0.1532059160583803
Nd-Eu,155921,A2_run,-0.3065605461901708
Nd-Gd,155921,A2_run,-0.7278603333859037
Nd-Tb,155921,A2_run,-1.3174951642078425
Nd-Dy,155921,A2_run,-0.878272979247078
Sm-Eu,155921,A2_run,-0.2852585618105776
Sm-Gd,155921,A2_run,-0.6868013125965398
Sm-Tb,155921,A2_run,-0.7166918662319561
Sm-Dy,155921,A2_run,-1.1438531530920195
Eu-Gd,155921,A2_run,-0.11543946743261246
Eu-Tb,155921,A2_run,-0.5872925471592525
Eu-Dy,155921,A2_run,-0.595497466409322
Gd-Tb,155921,A2_run,-0.07730466324481844
Gd-Dy,155921,A2_run,-0.5895219613458382
Tb-Dy,155921,A2_run,-0.012449946066095174
Nd-Ho,155921,A2_run,-0.906986801169134
Nd-Er,155921,A2_run,-1.0573566481025933
Sm-Ho,155921,A2_run,-0.9334304341470507
Sm-Er,155921,A2_run,-1.0444379897947975
Gd-Ho,155921,A2_run,-0.41295609431707603
Gd-Er,155921,A2_run,-0.48762055564907114
Dy-Ho,155921,A2_run,-0.06875926229043117
Dy-Er,155921,A2_run,-0.011681714902585183
Ho-Er,155921,A2_run,-0.14646754403484463
La-Ce,155921,A2_run,0.06636056838612336
La-Pr,155921,A2_run,0.07532791265070715
La-Eu,155921,A2_run,0.03666863087150907
La-Tb,155921,A2_run,-0.2530821484206194
La-Tm,155921,A2_run,-0.2670015331133804
La-Yb,155921,A2_run,-0.178704711322357
La-Lu,155921,A2_run,0.033324748453590236
Ce-Tm,155921,A2_run,-0.677694444698526
Ce-Yb,155921,A2_run,-0.546396690738203
Ce-Lu,155921,A2_run,-0.4610213403878609
Pr-Tm,155921,A2_run,-0.16470304432401384
Pr-Yb,155921,A2_run,-0.059250125240273954
Pr-Lu,155921,A2_run,0.08389427571548458
Eu-Tm,155921,A2_run,-0.642572614028093
Eu-Yb,155921,A2_run,-0.337416046504988
Eu-Lu,155921,A2_run,-0.07475237293765713
Tb-Tm,155921,A2_run,-0.05668937458567758
Tb-Yb,155921,A2_run,-0.004927667107878619
Tb-Lu,155921,A2_run,0.06552906756000265
Tm-Yb,155921,A2_run,-0.09518427670022822
Tm-Lu,155921,A2_run,-0.22436321769896939
Yb-Lu,155921,A2_run,-0.5671718658978382
Ho-Yb,155921,A2_run,0.10177042625796973
Er-Tm,155921,A2_run,0.021530247892231125
Er-Yb,155921,A2_run,-0.014246564518876514
La-Nd,155921,A2_run,0.15234346417684863
La-Sm,155921,A2_run,0.15836336287637598
Gd-Tm,155921,A2_run,-0.5197207960276504
Gd-Yb,155921,A2_run,-0.2582069501072235
Gd-Lu,155921,A2_run,-0.135641194632399
Tb-Ho,155921,A2_run,-0.035334457509673234
Tb-Er,155921,A2_run,-0.04374125174271826
Dy-Tm,155921,A2_run,0.041699849121561106
Dy-Yb,155921,A2_run,0.08422441871997166
Dy-Lu,155921,A2_run,0.07297397368476843
Ho-Lu,155921,A2_run,0.08825448112369594
Er-Lu,155921,A2_run,-0.09617193274346647
La-Gd,155921,A2_run,-0.02272973445956339
La-Dy,155921,A2_run,-0.04236478605499783
La-Ho,155921,A2_run,-0.3818004631116958
La-Er,155921,A2_run,-0.20513385581157517
Ce-Ho,155921,A2_run,-0.6283212242372591
Ce-Er,155921,A2_run,-0.7846761182467059
Pr-Ho,155921,A2_run,-0.19094251099871462
Pr-Er,155921,A2_run,-0.09134597475888562
Nd-Tm,155921,A2_run,-1.6448368277230525
Nd-Yb,155921,A2_run,-1.0972223014750035
Nd-Lu,155921,A2_run,-0.47746413695475365
Sm-Tm,155921,A2_run,-1.3286291790157403
Sm-Yb,155921,A2_run,-0.8612762780782475
Sm-Lu,155921,A2_run,-0.4180625929409265
Eu-Ho,155921,A2_run,-0.846375766629847
Eu-Er,155921,A2_run,-0.642510845531119
Ho-Tm,155921,A2_run_TP,0.19923242661837892
Ce-Pr,155921,A2_run_TP,0.0889947584695927
Ce-Nd,155921,A2_run_TP,0.19554028254149358
Ce-Sm,155921,A2_run_TP,0.08065291859339574
Ce-Eu,155921,A2_run_TP,-0.08381409138650131
Ce-Gd,155921,A2_run_TP,-0.3099531450940769
Ce-Tb,155921,A2_run_TP,-0.5491928535070649
Ce-Dy,155921,A2_run_TP,-0.47618404482260157
Pr-Nd,155921,A2_run_TP,0.05615174063694528
Pr-Sm,155921,A2_run_TP,0.2061182191232307
Pr-Eu,155921,A2_run_TP,0.06107863476377329
Pr-Gd,155921,A2_run_TP,0.07729371999219814
Pr-Tb,155921,A2_run_TP,-0.037311508320913234
Pr-Dy,155921,A2_run_TP,0.12888002119033448
Nd-Sm,155921,A2_run_TP,-0.14784797220793355
Nd-Eu,155921,A2_run_TP,-0.3477739497110943
Nd-Gd,155921,A2_run_TP,-0.6409393447279323
Nd-Tb,155921,A2_run_TP,-1.1720678797553687
Nd-Dy,155921,A2_run_TP,-0.7688463866268693
Sm-Eu,155921,A2_run_TP,-0.4286512314820774
Sm-Gd,155921,A2_run_TP,-0.5881963070459968
Sm-Tb,155921,A2_run_TP,-1.09108559785586
Sm-Dy,155921,A2_run_TP,-0.9141760293735173
Eu-Gd,155921,A2_run_TP,-0.29273609179017646
Eu-Tb,155921,A2_run_TP,-0.9617749735428935
Eu-Dy,155921,A2_run_TP,-0.6675115095203126
Gd-Tb,155921,A2_run_TP,-0.3360157096190468
Gd-Dy,155921,A2_run_TP,-0.5229007794588167
Tb-Dy,155921,A2_run_TP,-0.23764640141171767
Nd-Ho,155921,A2_run_TP,-0.8505828857474731
Nd-Er,155921,A2_run_TP,-0.9218208989006773
Sm-Ho,155921,A2_run_TP,-0.8437188137926046
Sm-Er,155921,A2_run_TP,-0.9051784721650584
Gd-Ho,155921,A2_run_TP,-0.3589697178558986
Gd-Er,155921,A2_run_TP,-0.3869197945650118
Dy-Ho,155921,A2_run_TP,-0.030649753617321807
Dy-Er,155921,A2_run_TP,0.008435075026111849
Ho-Er,155921,A2_run_TP,-0.09306292843190889
La-Ce,155921,A2_run_TP,0.15801741613438902
La-Pr,155921,A2_run_TP,0.08754894458720908
La-Eu,155921,A2_run_TP,0.04570442775978045
La-Tb,155921,A2_run_TP,-0.1961742821553103
La-Tm,155921,A2_run_TP,-0.27523131320130156
La-Yb,155921,A2_run_TP,-0.16720291913086438
La-Lu,155921,A2_run_TP,0.03458148975710962
Ce-Tm,155921,A2_run_TP,-0.759873643795929
Ce-Yb,155921,A2_run_TP,-0.601825069331515
Ce-Lu,155921,A2_run_TP,-0.45647332985961686
Pr-Tm,155921,A2_run_TP,-0.19138162080095666
Pr-Yb,155921,A2_run_TP,-0.09154663193766588
Pr-Lu,155921,A2_run_TP,0.060560581054230234
Eu-Tm,155921,A2_run_TP,-0.6564441742700318
Eu-Yb,155921,A2_run_TP,-0.3466617572324415
Eu-Lu,155921,A2_run_TP,-0.0313050814909448
Tb-Tm,155921,A2_run_TP,-0.01570774157361421
Tb-Yb,155921,A2_run_TP,0.04611742595724644
Tb-Lu,155921,A2_run_TP,0.11030797966409955
Tm-Yb,155921,A2_run_TP,-0.2302480070620705
Tm-Lu,155921,A2_run_TP,-0.25833415280737504
Yb-Lu,155921,A2_run_TP,-0.09213969649988507
Ho-Yb,155921,A2_run_TP,0.028597680408275705
Er-Tm,155921,A2_run_TP,0.05601879338845295
Er-Yb,155921,A2_run_TP,-0.012312361400378391
La-Nd,155921,A2_run_TP,0.1630901231138081
La-Sm,155921,A2_run_TP,0.16863599047665545
Gd-Tm,155921,A2_run_TP,-0.45366150805260874
Gd-Yb,155921,A2_run_TP,-0.2856352981612924
Gd-Lu,155921,A2_run_TP,-0.07511004564268542
Tb-Ho,155921,A2_run_TP,-0.030186774450417175
Tb-Er,155921,A2_run_TP,-0.09376429215500703
Dy-Tm,155921,A2_run_TP,0.0809733248096236
Dy-Yb,155921,A2_run_TP,0.12182557840568986
Dy-Lu,155921,A2_run_TP,0.12619682834415724
Ho-Lu,155921,A2_run_TP,0.12808243753082293
Er-Lu,155921,A2_run_TP,-0.10110432271144787
La-Gd,155921,A2_run_TP,-0.007545580530688323
La-Dy,155921,A2_run_TP,-0.04152586343718778
La-Ho,155921,A2_run_TP,-0.3993565492820603
La-Er,155921,A2_run_TP,-0.21897476799417426
Ce-Ho,155921,A2_run_TP,-0.6895496641613179
Ce-Er,155921,A2_run_TP,-0.89830849691881
Pr-Ho,155921,A2_run_TP,-0.211446470833476
Pr-Er,155921,A2_run_TP,-0.12250261488069358
Nd-Tm,155921,A2_run_TP,-1.6306309738643496
Nd-Yb,155921,A2_run_TP,-1.2526809132826986
Nd-Lu,155921,A2_run_TP,-0.5655010629645523
Sm-Tm,155921,A2_run_TP,-1.3377125438083954
Sm-Yb,155921,A2_run_TP,-0.9279603139013344
Sm-Lu,155921,A2_run_TP,-0.4081164441831011
Eu-Ho,155921,A2_run_TP,-0.6388255958815774
Eu-Er,155921,A2_run_TP,-0.6065402234776858
Ho-Tm,155921,PAIRMEAN_baseline,-0.0356909117538593
Ce-Pr,155921,PAIRMEAN_baseline,-0.05035322002133569
Ce-Nd,155921,PAIRMEAN_baseline,-0.04021303908687068
Ce-Sm,155921,PAIRMEAN_baseline,-0.06149937983237841
Ce-Eu,155921,PAIRMEAN_baseline,-0.033536134801158246
Ce-Gd,155921,PAIRMEAN_baseline,-0.04719732774572005
Ce-Tb,155921,PAIRMEAN_baseline,-0.06609869783773159
Ce-Dy,155921,PAIRMEAN_baseline,-0.061377922019740794
Pr-Nd,155921,PAIRMEAN_baseline,-0.03674852432550568
Pr-Sm,155921,PAIRMEAN_baseline,-0.11770827674700857
Pr-Eu,155921,PAIRMEAN_baseline,-0.11156172691350497
Pr-Gd,155921,PAIRMEAN_baseline,-0.08049153021086441
Pr-Tb,155921,PAIRMEAN_baseline,-0.1081301420953713
Pr-Dy,155921,PAIRMEAN_baseline,-0.08001310882636736
Nd-Sm,155921,PAIRMEAN_baseline,-0.07166613780008868
Nd-Eu,155921,PAIRMEAN_baseline,-0.026075065681793852
Nd-Gd,155921,PAIRMEAN_baseline,-0.03647237837768502
Nd-Tb,155921,PAIRMEAN_baseline,-0.15832377727949165
Nd-Dy,155921,PAIRMEAN_baseline,-0.012167868784625613
Sm-Eu,155921,PAIRMEAN_baseline,-0.06719656201034363
Sm-Gd,155921,PAIRMEAN_baseline,-0.025189048111301293
Sm-Tb,155921,PAIRMEAN_baseline,-0.05819606887948914
Sm-Dy,155921,PAIRMEAN_baseline,0.004778019211383211
Eu-Gd,155921,PAIRMEAN_baseline,-0.06586118350463854
Eu-Tb,155921,PAIRMEAN_baseline,-0.09709069269849313
Eu-Dy,155921,PAIRMEAN_baseline,-0.18550592011661027
Gd-Tb,155921,PAIRMEAN_baseline,-0.08703300751142051
Gd-Dy,155921,PAIRMEAN_baseline,-0.046829373047634126
Tb-Dy,155921,PAIRMEAN_baseline,-0.27818930828457367
Nd-Ho,155921,PAIRMEAN_baseline,-0.04688842154451511
Nd-Er,155921,PAIRMEAN_baseline,0.0075313484968535516
Sm-Ho,155921,PAIRMEAN_baseline,-0.014960353660803616
Sm-Er,155921,PAIRMEAN_baseline,0.009519044492546258
Gd-Ho,155921,PAIRMEAN_baseline,-0.05348940221609366
Gd-Er,155921,PAIRMEAN_baseline,-0.02301286634650279
Dy-Ho,155921,PAIRMEAN_baseline,-0.08247792142292654
Dy-Er,155921,PAIRMEAN_baseline,-0.02885662651485954
Ho-Er,155921,PAIRMEAN_baseline,-0.061939926482722285
La-Ce,155921,PAIRMEAN_baseline,-0.1415650992393649
La-Pr,155921,PAIRMEAN_baseline,-0.025675647055529494
La-Eu,155921,PAIRMEAN_baseline,-0.03273394170960375
La-Tb,155921,PAIRMEAN_baseline,-0.039221043239267006
La-Tm,155921,PAIRMEAN_baseline,-0.052859104054180595
La-Yb,155921,PAIRMEAN_baseline,-0.05856824417110729
La-Lu,155921,PAIRMEAN_baseline,-0.0761964390817782
Ce-Tm,155921,PAIRMEAN_baseline,-0.1527425102102251
Ce-Yb,155921,PAIRMEAN_baseline,-0.13151739272155316
Ce-Lu,155921,PAIRMEAN_baseline,-0.10595481693800424
Pr-Tm,155921,PAIRMEAN_baseline,-0.14237780107579256
Pr-Yb,155921,PAIRMEAN_baseline,-0.15272190681094733
Pr-Lu,155921,PAIRMEAN_baseline,-0.14549965204359894
Eu-Tm,155921,PAIRMEAN_baseline,-0.30345134742381785
Eu-Yb,155921,PAIRMEAN_baseline,-0.24125571468086315
Eu-Lu,155921,PAIRMEAN_baseline,-0.1402638784898138
Tb-Tm,155921,PAIRMEAN_baseline,-0.1882213813907685
Tb-Yb,155921,PAIRMEAN_baseline,-0.13599314060212286
Tb-Lu,155921,PAIRMEAN_baseline,-0.09943644900047954
Tm-Yb,155921,PAIRMEAN_baseline,-0.024234324464336376
Tm-Lu,155921,PAIRMEAN_baseline,-0.10928420556218388
