cell_id,pred_amp,pred_amp_oracle_dir,p_heavy,mag,amp,n_metals,extractant,chemotype,n_pred
37b0cdc532627e1d,-0.3191288590948816,-0.3191288590948816,0.7350650008040329,0.3191288590948816,-0.11245358162512431,8,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,5
37d3f22ee01322f7,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.020975344956679957,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
37eb96b580471a48,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9136435038877496,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
387c8149db0709ba,-0.3051442574252416,0.3051442574252416,0.9867990267158729,0.3051442574252416,0.025094939337285523,8,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,5
38f978381235fa0f,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.10624970642060808,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
3983850cd373720d,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0801845727851893,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
39d3ae4f08f0d5ec,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.058586286717905306,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
39e5721af352391f,0.32238257472657683,0.32238257472657683,8.111340090899403e-05,0.32238257472657683,0.15999421231466016,9,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,5
3ab42c60b155d54b,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.029099012858554492,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
3bb58e5ef9b428b7,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,4,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
3ca8bfeb40f3602a,-0.28774916771683445,-0.28774916771683445,0.698938256299763,0.28774916771683445,-0.33120046212908366,14,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,5
3d131164e9134388,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.05774445402291677,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
3ebd75679757f580,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9992745864042203,14,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,5
3f970389a16936b0,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.04376748074974219,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
40257a80e298d1e7,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.11126564396340873,8,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
405c419d213255a8,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.02404783685988752,4,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
406f42dfb5421781,-0.2773995818740942,0.2773995818740942,0.7528607073752991,0.2773995818740942,0.031115761872403246,6,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
417462f881b93736,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2091847052591456,2,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
430134a653758ce5,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.014170838603868618,6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
4315ec27cd357b25,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.19263601486638213,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4348c0181a7fb6a9,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.19023316935181572,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
43615d8a80044b19,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1582600665850129,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
43852ce0a368a901,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.03147840277273276,3,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
44012938119033a5,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-1.1040073888420285,14,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
441f7ec26db26341,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.03569231221961984,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
4481c5627928131d,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1742895952737071,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
44ffaf6d189cbdca,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2206455574455803,8,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
4530a24acedc122d,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
459b90da32d12340,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.7161474723549355,10,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
472fc6d9059f3c8e,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.011838262672354192,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4759cae892250232,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.06211214271696187,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
478c3b52611a0cbd,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.007740989795230987,4,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
481ba480489b2751,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.7713343999879336,13,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
48baeebc441c0964,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1815130074353099,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
491a11bbcf7316ac,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0013266279496197055,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
492b7bdb48f08e41,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.08833299260504701,6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
497c56cf4bb6611a,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.756425062738089,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
4998005b3d3757a8,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.11586055614320176,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
49d8fec581f11a1b,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.002035868198014398,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
4ab68efc604014ca,0.16625288961422535,0.2685210647287268,0.21268293537115732,0.2685210647287268,0.1532079526127086,9,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,5
4abc313a070a9a28,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.27518028467324424,8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4ae2a0e0a04e22fc,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.942811183866852,6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4b954c190b025231,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.007020978985934331,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
4c356ac82685bc22,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.13233934095942718,5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
4c5b14e536cc1334,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.059267266863478406,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
4cb2ffb4332ca124,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.933271092547817,11,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4e73fc9e25c9b546,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.12549136995378915,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
4e816bdc993aa716,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.05817956151145342,5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
4e8be969a97aed3a,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.5294769787290062,8,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
4f2be71378594542,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.5503697412926626,6,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
4fcbabe856178b53,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.13568720903087947,8,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
507af5394b70a4dd,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.05431764614274554,8,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,5
5148f598b8fefae0,-0.2637922890576508,-0.2637922890576508,0.8270410287062735,0.2637922890576508,-0.6727596782605673,10,CCCCCCOP(=O)(O)OCCCCCC,sc058,5
5169c377777d282b,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-1.1065372092464092,14,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
519ef744e75b8881,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.5598924496975621,4,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
51a739465b8fb046,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.5506731079735506,4,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
51b8bb1801b4ae88,0.28845985703212706,0.28845985703212706,0.0019267317009264272,0.28845985703212706,0.03929164417066978,6,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,5
526c53b206ce2492,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.18095389275229404,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
5336017ed36fd28f,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2476151434296472,14,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,5
543ce167788b1f3e,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-1.2616648349370063,13,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,5
5481e24299d25612,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.011937959499135634,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
55bd7b92214b4418,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.05223902198247528,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
55c8024e6aeb8645,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
566a8c43ddcbece4,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1312615121152141,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
575484a7b0e30ce4,-0.3049689283024786,-0.3049689283024786,0.7798632744656698,0.3049689283024786,-0.40462720859574924,14,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,5
590ee18b85260498,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.05295873799310243,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
5a6a2f3bf13a7d55,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2860726463123634,8,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,5
5a784610642d15eb,-0.2935159222412573,-0.2935159222412573,0.7487843061965476,0.2935159222412573,-1.0989182138161144,14,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,5
5add2b02243710d8,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
5b0255daf759f446,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1583483344663942,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
5c166731d1d5fbd1,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.5518432584998944,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
5c3c61f9e9a49367,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.004564776746526481,5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
5df28757679cae26,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.24658220660023658,8,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
5ecd5d29fae16278,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.1444304070895823,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
5fb4f83d5104f22b,-0.27287793832213675,-0.27287793832213675,0.7519214329843664,0.27287793832213675,-0.7170884578157906,14,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,5
5fe61fb5cb043ac8,0.32892979396772265,0.32892979396772265,0.14189816065152808,0.32892979396772265,0.015189631897156051,7,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,5
60987e3ba2606ed9,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.11636982961319886,6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
60dbe004cb66ba19,0.16625288961422535,0.2685210647287268,0.21268293537115732,0.2685210647287268,0.09671049187916156,14,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,5
60eaef2e90387f04,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.07663910396178324,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
61603b00599eb0d5,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.17277291823227597,14,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
61c102ab7cc7f620,-0.2773995818740942,0.2773995818740942,0.7528607073752991,0.2773995818740942,0.0029070050188190794,8,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
61f97ff8feb9afab,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.7814918643160497,9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
62210f1ed9c0290a,0.17148515836193665,0.317079568952646,0.2302905983213172,0.317079568952646,0.01780027350014122,4,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,5
62448b158626bc3b,0.2936782927248309,0.2936782927248309,0.0007612399298271465,0.2936782927248309,0.10803147995248544,9,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,5
62607940a098ba04,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.862739771384448,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
6284e51a92450ff1,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.21944234302218762,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
62e7cdd6fa003391,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.22956325896989577,8,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
63d11bbb7d28eb4c,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.06812934637885747,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
63e05c745b39b25c,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.13703233164527096,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
63f496241ad8d2c6,-0.2773995818740942,0.2773995818740942,0.7528607073752991,0.2773995818740942,0.05146745789784778,6,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
6488e219e288487a,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9128809858426583,10,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
64c611b30ca8ba77,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.3810193730766977,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
6514717fd97a63b2,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.007943903283783572,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
652810ec40425074,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-1.0960492462052367,14,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
658588ea845cbbcd,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.20745673435159467,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
674109bd60361b81,-0.2773995818740942,0.2773995818740942,0.7528607073752991,0.2773995818740942,0.041222768240155465,6,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
67e6ec7793b157fe,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.056355659560033,6,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,5
67f2cc5a43a622c3,0.34929617537334146,0.34929617537334146,0.00015399430148414143,0.34929617537334146,0.36221010057175657,9,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,5
69c48d6302dc0419,0.34929617537334146,0.34929617537334146,0.00015399430148414143,0.34929617537334146,0.0847260190546904,9,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,5
69e195a80b7d4973,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.008634430138311843,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
6b4bf3c0659fff4c,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.49579489753770667,13,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
6b5aa379bd39e0ef,0.32892979396772265,0.32892979396772265,0.14189816065152808,0.32892979396772265,0.04921280033889761,7,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,5
6bb24aa7ebde5cf2,0.06275467417482722,0.2966496525715366,0.4220813180570236,0.2966496525715366,0.057638538197371164,4,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,5
6bc4387fd909f896,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.8244015014148325,14,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
6cee88301287bd45,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2575356950485556,5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
6d2db02e8c8d2145,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.06426180046313483,2,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
6ff6056da7469332,0.29990668109890234,0.29990668109890234,0.0007728316227775479,0.29990668109890234,0.1533720048308666,14,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,5
703f3002cd07af0a,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.4794352289546021,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
704fc6f6bf74b603,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.11560609967511666,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
7054e94bc4c6833f,-0.3049689283024786,-0.3049689283024786,0.7798632744656698,0.3049689283024786,-0.4350907246014441,14,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,5
7116690484a80f02,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0027737324538306615,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
71dc32e0ed7e16a2,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.570810603395907,5,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
71f1d37fa44d6ef0,-0.05446813172657342,0.23835784502386237,0.37245243056337285,0.23835784502386237,0.05230489872139243,7,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
737616fbf4da4cc5,0.32238257472657683,0.32238257472657683,0.0859592624307331,0.32238257472657683,0.1409707654253879,2,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,5
73b19eb785eed129,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1181203800060586,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
74533b00ce755709,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.36256910705340106,6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
75373a48cee6831b,0.32892979396772265,0.32892979396772265,0.14189816065152808,0.32892979396772265,0.022858938046858398,7,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,5
754e9dee83f16dd1,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.11632178579008991,6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
75aae14ed0f55590,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.6632666059689096,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
76711e79e2ec01ef,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9774379258707638,11,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
77428ad94822a7d6,-0.05446813172657342,-0.23835784502386237,0.37245243056337285,0.23835784502386237,-0.02002908698074516,6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
77a9b05cb0bdbcf2,-0.3191288590948816,-0.3191288590948816,0.7350650008040329,0.3191288590948816,-0.266154358235098,8,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,5
