arm,mode,anchor,rep,clip_lo,clip_hi,n_eval_pairs,n_groups,frac_groups_calibratable,frac_gains_clipped,median_fitted_gain,macro_mae_g1,macro_mae_calibrated,macro_mae_gain
M_SELECTED,per_extractant,random,9,0.5,2.0,70300,450,0.7955555555555556,0.5688888888888889,1.0,0.4780067872377451,0.40934113562821517,0.06866565160952992
M_SELECTED,per_extractant,random,10,0.5,2.0,70300,450,0.8222222222222222,0.56,1.0,0.4910743712369533,0.4289575979742909,0.062116773262662406
M_SELECTED,per_extractant,random,11,0.5,2.0,70300,450,0.7844444444444445,0.5155555555555555,1.0,0.48901920309017344,0.42529704089728754,0.0637221621928859
M_SELECTED,per_extractant,random,12,0.5,2.0,70300,450,0.7888888888888889,0.54,1.0,0.4808524733239494,0.41638455265328095,0.06446792067066848
M_SELECTED,per_extractant,random,13,0.5,2.0,70300,450,0.7933333333333333,0.5244444444444445,1.0,0.48972534216123753,0.42681024853070915,0.06291509363052838
M_SELECTED,per_extractant,random,14,0.5,2.0,70300,450,0.7777777777777778,0.5222222222222223,1.0,0.48376757486791355,0.4286684089906041,0.05509916587730945
M_SELECTED,per_extractant,random,15,0.5,2.0,70300,450,0.8,0.5488888888888889,1.0,0.4872218829408085,0.42333241334180727,0.06388946959900121
M_SELECTED,per_extractant,random,16,0.5,2.0,70300,450,0.7888888888888889,0.5533333333333333,1.0,0.4872075513439782,0.42168793427592116,0.06551961706805703
M_SELECTED,per_extractant,random,17,0.5,2.0,70300,450,0.8111111111111111,0.54,1.0,0.4859257669686713,0.42733008286298374,0.05859568410568755
M_SELECTED,per_extractant,random,18,0.5,2.0,70300,450,0.8088888888888889,0.5822222222222222,1.0,0.48959115245370943,0.4277345995248686,0.06185655292884085
M_SELECTED,per_extractant,random,19,0.5,2.0,70300,450,0.82,0.5733333333333334,1.0,0.48884793461825726,0.4361862439279728,0.05266169069028448
M_SELECTED,per_cell,widest_gap,-1,0.8,1.25,68145,2605,0.9017274472168906,0.8168905950095969,1.1421340603479637,0.4751977938580736,0.4331493561302768,0.04204843772779682
M_SELECTED,per_cell,widest_gap,-1,0.7,1.5,68145,2605,0.9017274472168906,0.7577735124760077,1.1421340603479637,0.4751977938580736,0.4082993810426664,0.0668984128154072
M_SELECTED,per_cell,widest_gap,-1,0.5,2.0,68145,2605,0.9017274472168906,0.6218809980806143,1.1421340603479637,0.4751977938580736,0.3764698699451398,0.09872792391293378
M_SELECTED,per_cell,widest_gap,-1,0.25,4.0,68145,2605,0.9017274472168906,0.38426103646833015,1.1421340603479637,0.4751977938580736,0.34304784479222156,0.13214994906585203
M_SELECTED,per_cell,random,0,0.5,2.0,68145,2605,0.8134357005758157,0.5719769673704415,1.0,0.479114619896395,0.41047227389810886,0.06864234599828611
M_SELECTED,per_cell,random,0,0.8,1.25,68145,2605,0.8134357005758157,0.7370441458733206,1.0,0.479114619896395,0.44815610533583505,0.030958514560559924
M_SELECTED,per_cell,random,0,0.7,1.5,68145,2605,0.8134357005758157,0.6890595009596929,1.0,0.479114619896395,0.43080837800864186,0.04830624188775312
M_SELECTED,per_cell,random,0,0.25,4.0,68145,2605,0.8134357005758157,0.3539347408829175,1.0,0.479114619896395,0.3983176435671243,0.08079697632927069
M_SELECTED,per_cell,random,1,0.5,2.0,68145,2605,0.8046065259117082,0.5662188099808061,1.0,0.487509165277085,0.41955231909403523,0.06795684618304976
M_SELECTED,per_cell,random,1,0.8,1.25,68145,2605,0.8046065259117082,0.7316698656429942,1.0,0.487509165277085,0.45740053755577714,0.030108627721307846
M_SELECTED,per_cell,random,1,0.7,1.5,68145,2605,0.8046065259117082,0.6786948176583494,1.0,0.487509165277085,0.44024826639426695,0.047260898882818037
M_SELECTED,per_cell,random,1,0.25,4.0,68145,2605,0.8046065259117082,0.3570057581573896,1.0,0.487509165277085,0.4069159076553765,0.08059325762170849
M_SELECTED,per_cell,random,2,0.5,2.0,68145,2605,0.8069097888675624,0.5750479846449136,1.0,0.4901331982184775,0.4166508849081034,0.07348231331037408
M_SELECTED,per_cell,random,2,0.8,1.25,68145,2605,0.8069097888675624,0.7343570057581574,1.0,0.4901331982184775,0.45813080854604254,0.03200238967243496
M_SELECTED,per_cell,random,2,0.7,1.5,68145,2605,0.8069097888675624,0.6894433781190019,1.0,0.4901331982184775,0.4391439306489896,0.050989267569487906
