global_model,arm,adapter,policy,k,mae,n_ligands
GEN10_REC_HYBRID,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,3,0.6349114457497934,99
GEN10_REC_HYBRID,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,5,0.5892868081041795,99
GEN10_REC_HYBRID,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,1,0.6589241664989652,99
GEN10_REC_HYBRID,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,2,0.6235264502278235,99
GEN10_REC_HYBRID,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,3,0.6027465098170504,99
GEN10_REC_HYBRID,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,5,0.5840674657671239,99
GEN10_REC_HYBRID,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],1,0.4964810622659521,99
GEN10_REC_HYBRID,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],2,0.4937462907210876,99
GEN10_REC_HYBRID,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],3,0.4969277637445865,99
GEN10_REC_HYBRID,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],5,0.5133535764557637,99
GEN10_REC_HYBRID,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,1,0.7389943240528949,99
GEN10_REC_HYBRID,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,2,0.6565549798956467,99
GEN10_REC_HYBRID,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,3,0.6210294167655014,99
GEN10_REC_HYBRID,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,5,0.5844446224314799,99
GEN10_REC_HYBRID,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.6589241664989652,99
GEN10_REC_HYBRID,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,2,0.6032103677253361,99
GEN10_REC_HYBRID,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,3,0.5600665833330282,99
GEN10_REC_HYBRID,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,5,0.5247485062749367,99
GEN10_REC_HYBRID,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,1,0.8967302414558622,99
GEN10_REC_HYBRID,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,2,0.6331561603708106,99
GEN10_REC_HYBRID,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,3,0.5779840384010866,99
GEN10_REC_HYBRID,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,5,0.5231974122454579,99
GEN10_REC_HYBRID,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,1,0.6589241664989652,99
GEN10_REC_HYBRID,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,2,0.6216382996883899,99
GEN10_REC_HYBRID,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,3,0.5921760778703723,99
GEN10_REC_HYBRID,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,5,0.5484061145138999,99
GEN10_REC_HYBRID,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],1,0.4964810622659521,99
GEN10_REC_HYBRID,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],2,0.4889185760934967,99
GEN10_REC_HYBRID,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],3,0.484876994408646,99
GEN10_REC_HYBRID,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],5,0.4817229297431433,99
GEN10_REC_HYBRID,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,1,0.7389943240528949,99
GEN10_REC_HYBRID,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,2,0.6392330088039274,99
GEN10_REC_HYBRID,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,3,0.5852235302560027,99
GEN10_REC_HYBRID,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,5,0.5306893561969226,99
GEN10_REC_HYBRID,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.6589241664989652,99
GEN10_REC_HYBRID,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,2,0.581779310678084,99
GEN10_REC_HYBRID,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,3,0.5183411521312091,99
GEN10_REC_HYBRID,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,5,0.4768177533305169,99
GEN10_REC_HYBRID,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,1,0.896730241455862,99
GEN10_REC_HYBRID,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,2,0.6102319976707088,99
GEN10_REC_HYBRID,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,3,0.5370391439945281,99
GEN10_REC_HYBRID,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,5,0.4737269622935322,99
GEN10_REC_HYBRID,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,1,0.6589241664989652,99
GEN10_REC_HYBRID,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,2,0.6202269513530893,99
GEN10_REC_HYBRID,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,3,0.5886843370359065,99
GEN10_REC_HYBRID,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,5,0.5353372556297283,99
GEN10_REC_HYBRID,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],1,0.4964810622659521,99
GEN10_REC_HYBRID,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],2,0.4867311531670568,99
GEN10_REC_HYBRID,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],3,0.4806132320702847,99
GEN10_REC_HYBRID,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],5,0.4677191359124434,99
GEN10_REC_HYBRID,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,1,0.7389943240528949,99
GEN10_REC_HYBRID,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,2,0.6220878558624915,99
GEN10_REC_HYBRID,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,3,0.5618575272450103,99
GEN10_REC_HYBRID,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,5,0.493526112805877,99
GEN10_REC_HYBRID,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,1,0.6589241664989652,99
GEN10_REC_HYBRID,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,2,0.5577733191710045,99
GEN10_REC_HYBRID,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,3,0.4925901262244384,99
GEN10_REC_HYBRID,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,5,0.4407091892452041,99
GEN10_REC_HYBRID,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,1,0.896730241455862,99
GEN10_REC_HYBRID,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,2,0.5924788169375216,99
GEN10_REC_HYBRID,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,3,0.5151918923122693,99
GEN10_REC_HYBRID,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,5,0.438331094624899,99
GEN10_REC_HYBRID,SERIES_ML@MEDOID,SERIES_ML,MEDOID,1,0.6589241664989652,99
GEN10_REC_HYBRID,SERIES_ML@MEDOID,SERIES_ML,MEDOID,2,0.6094404069592382,99
GEN10_REC_HYBRID,SERIES_ML@MEDOID,SERIES_ML,MEDOID,3,0.5624653390052794,99
GEN10_REC_HYBRID,SERIES_ML@MEDOID,SERIES_ML,MEDOID,5,0.4942684445215679,99
GEN10_REC_HYBRID,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],1,0.4964810622659521,99
GEN10_REC_HYBRID,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],2,0.4808101322014775,99
GEN10_REC_HYBRID,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],3,0.4684642975425045,99
GEN10_REC_HYBRID,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],5,0.4475096031307994,99
GEN10_REC_HYBRID,SERIES_ML@RANDOM,SERIES_ML,RANDOM,1,0.7389943240528949,99
GEN10_REC_HYBRID,SERIES_ML@RANDOM,SERIES_ML,RANDOM,2,0.6009611878623731,99
GEN10_REC_HYBRID,SERIES_ML@RANDOM,SERIES_ML,RANDOM,3,0.5286965908686462,99
GEN10_REC_HYBRID,SERIES_ML@RANDOM,SERIES_ML,RANDOM,5,0.4534357394746172,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,1,0.6518338110534602,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,2,0.6311461733999635,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,3,0.6045215188458973,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,5,0.5798415153323494,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,1,0.8881172116478641,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,2,0.670266343099461,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,3,0.6319956014163827,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,5,0.5870572415420687,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,1,0.6518338110534602,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,2,0.619340290794534,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,3,0.5983745230707324,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,5,0.5797079270579438,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],1,0.499733189313962,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],2,0.4947269271506445,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],3,0.4964514714365994,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],5,0.5116799976832493,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,1,0.7345774714563105,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,2,0.6524299311491045,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,3,0.6173402791057869,99
GEN10_REC_HYBRID,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,5,0.581593212676236,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,1,0.6518338110534602,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,2,0.5743682855156972,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,3,0.5117767958539776,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,5,0.4709454527719512,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,1,0.8881172116478641,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,2,0.6063453850946121,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,3,0.531499359718042,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,5,0.4703250225718519,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,1,0.6518338110534602,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,2,0.615987998894086,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,3,0.5844353444827829,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,5,0.5312057745427604,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],1,0.499733189313962,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],2,0.4864257529139261,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],3,0.4782767893434223,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],5,0.464217304893306,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,1,0.7345774714563105,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,2,0.6177209861724551,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,3,0.5578964694195581,99
GEN10_REC_HYBRID,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,5,0.4904227471682308,99
GEN10_REC_HYBRID,ZERO_SHOT,ZERO_SHOT_REF,NONE,0,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,1,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,2,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,3,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,1,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,2,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,3,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,5,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,1,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,2,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,3,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,5,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],1,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],2,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],3,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],5,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,1,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,2,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,3,1.0313268031703762,99
GEN10_REC_HYBRID,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,5,1.0313268031703762,99
GEN10_REC_RANK,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN10_REC_RANK,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,2,0.6950799164142283,99
GEN10_REC_RANK,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,3,0.6004034513413431,99
GEN10_REC_RANK,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN10_REC_RANK,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,1,1.199971537757043,99
GEN10_REC_RANK,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,2,0.8021406853605014,99
GEN10_REC_RANK,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,3,0.6608554276600818,99
GEN10_REC_RANK,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,5,0.5533122148454758,99
GEN10_REC_RANK,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,1,0.8252974768084728,99
GEN10_REC_RANK,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,2,0.7720468667569355,99
GEN10_REC_RANK,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,3,0.7089494683909865,99
GEN10_REC_RANK,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,5,0.6217730265965451,99
GEN10_REC_RANK,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],1,0.7444192024721245,99
GEN10_REC_RANK,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],2,0.6446078355518815,99
GEN10_REC_RANK,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],3,0.5986335042196459,99
GEN10_REC_RANK,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],5,0.5376869752123531,99
GEN10_REC_RANK,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,1,0.9459775028894392,99
GEN10_REC_RANK,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,2,0.7630663154930473,99
GEN10_REC_RANK,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,3,0.6700591572967497,99
GEN10_REC_RANK,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,5,0.5619447134754055,99
GEN10_REC_RANK,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN10_REC_RANK,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,2,0.8172571360213573,99
GEN10_REC_RANK,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7879096274409648,99
GEN10_REC_RANK,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN10_REC_RANK,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,1,1.199971537757043,99
GEN10_REC_RANK,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,2,0.8623267800819991,99
GEN10_REC_RANK,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,3,0.825175852676328,99
GEN10_REC_RANK,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,5,0.7761169849969408,99
GEN10_REC_RANK,NO_MODEL@MEDOID,NO_MODEL,MEDOID,1,0.8252974768084728,99
GEN10_REC_RANK,NO_MODEL@MEDOID,NO_MODEL,MEDOID,2,0.7958143257403774,99
GEN10_REC_RANK,NO_MODEL@MEDOID,NO_MODEL,MEDOID,3,0.7792362829525142,99
GEN10_REC_RANK,NO_MODEL@MEDOID,NO_MODEL,MEDOID,5,0.7657437731812652,99
GEN10_REC_RANK,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],1,0.7444192024721245,99
GEN10_REC_RANK,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],2,0.7048563620921701,99
GEN10_REC_RANK,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],3,0.6958802224355425,99
GEN10_REC_RANK,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],5,0.7094563764356207,99
GEN10_REC_RANK,NO_MODEL@RANDOM,NO_MODEL,RANDOM,1,0.9459775028894392,99
GEN10_REC_RANK,NO_MODEL@RANDOM,NO_MODEL,RANDOM,2,0.8466128596341697,99
GEN10_REC_RANK,NO_MODEL@RANDOM,NO_MODEL,RANDOM,3,0.8014821783216913,99
GEN10_REC_RANK,NO_MODEL@RANDOM,NO_MODEL,RANDOM,5,0.7687039885593794,99
GEN10_REC_RANK,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,1,0.6605712218080633,99
GEN10_REC_RANK,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,2,0.6400189417024713,99
GEN10_REC_RANK,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,3,0.6121124312289513,99
GEN10_REC_RANK,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,5,0.5857554735577544,99
GEN10_REC_RANK,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,1,0.9000969997939515,99
GEN10_REC_RANK,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,2,0.6748461983476707,99
GEN10_REC_RANK,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,3,0.6374564442308414,99
GEN10_REC_RANK,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,5,0.5921634378052346,99
GEN10_REC_RANK,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,1,0.6605712218080633,99
GEN10_REC_RANK,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,2,0.625601095036197,99
GEN10_REC_RANK,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,3,0.6046084474869862,99
GEN10_REC_RANK,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,5,0.586477091344614,99
GEN10_REC_RANK,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],1,0.4980074866589468,99
GEN10_REC_RANK,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],2,0.4957927567118086,99
GEN10_REC_RANK,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],3,0.4988667817157429,99
GEN10_REC_RANK,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],5,0.515696734996847,99
GEN10_REC_RANK,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,1,0.742393619803962,99
GEN10_REC_RANK,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,2,0.6592881660143859,99
GEN10_REC_RANK,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,3,0.6235264415402326,99
GEN10_REC_RANK,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,5,0.5870762819363503,99
GEN10_REC_RANK,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.6605712218080633,99
GEN10_REC_RANK,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,2,0.604842822152952,99
GEN10_REC_RANK,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,3,0.5612821861928435,99
GEN10_REC_RANK,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,5,0.5255791577264083,99
GEN10_REC_RANK,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,1,0.9000969997939515,99
GEN10_REC_RANK,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,2,0.6338383783549268,99
GEN10_REC_RANK,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,3,0.5787113361420677,99
GEN10_REC_RANK,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,5,0.5238375770728292,99
GEN10_REC_RANK,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,1,0.6605712218080633,99
