axis,candidate,reference,metric,doi,n_curves,n_ligands,publication_mean_gain,share_of_summed_gain,effect_without,effect_full,curves_improved_without
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,doi.org/10.1007/s10967-018-6261-y,3,1,0.1801036634346079,0.0075815678171158,0.465303169982347,0.459783179533036,0.9276315789473684
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,https://doi.org/10.15261/serdj.26.21,1,1,0.4834324361385692,0.0067834559454678,0.4596296129317014,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,DOI:10.1007/s10967-017-5317-8,1,1,0.4799332713541765,0.0067343561573972,0.4596523347809507,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,DOI 10.1007/s10967-010-0641-2,1,1,0.385785167517449,0.0054132832070031,0.4602636861045658,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,"https://doi.org/10.1246/cl.200431, https://doi.org/10.1021/jacs.5c19738",14,1,0.022784900289925,0.0044760032239953,0.5031730795997278,0.459783179533036,0.950354609929078
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,"https://doi.org/10.1080/07366299.2017.1415670, https://doi.org/10.1021/jacs.5c19738",1,1,0.2414918186881898,0.0033885792321818,0.4612006559021583,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,"https://cordis.europa.eu/project/id/211267, https://doi.org/10.1021/jacs.5c19738",2,1,0.0743057946925979,0.002085296918909,0.4648220995963096,0.459783179533036,0.9281045751633988
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,dx.doi.org/10.1021/acs.inorgchem.9b03612,1,1,0.1274236151371548,0.0017879902445093,0.4619413585226197,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,"https://doi.org/10.2116/analsci.32.477, https://doi.org/10.1021/jacs.5c19738",1,1,0.0828079817897191,0.0011619499529043,0.4622310704274731,0.459783179533036,0.9285714285714286
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,"https://doi.org/10.1080/07366290701416000, https://doi.org/10.1021/jacs.5c19738",2,1,-0.0501211699451821,-0.0014065864134983,0.4664485958660846,0.459783179533036,0.9411764705882352
extractant,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,DOI: 10.1080/07366299.2010.480932,4,1,-0.2705732045367862,-0.0151865805915699,0.479130368515018,0.459783179533036,0.9536423841059604
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,https://doi.org/10.1016/j.hydromet.2020.105248,21,1,0.1277189711639676,0.1457789703664882,0.039290729765753,0.0437016396692269,0.6625
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1016/j.ica.2020.119928,9,3,0.2252694296684719,0.1101957744061013,0.0397353529944861,0.0437016396692269,0.6723300970873787
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1016/j.hydromet.2018.07.005,4,1,0.40522749653697,0.0881006413959099,0.040233765742438,0.0437016396692269,0.6762589928057554
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1080/07366290802672212, https://doi.org/10.1021/jacs.5c19738",8,3,0.1433086440324317,0.0623135575188368,0.041772206170666,0.0437016396692269,0.6755447941888619
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi:10.1016/j.hydromet.2012.04.013,8,1,0.1411838844113064,0.0613896681626949,0.0418133637420195,0.0437016396692269,0.6755447941888619
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1016/j.hydromet.2020.105248, https://doi.org/10.1021/jacs.5c19738",24,1,0.0394598387014742,0.0514738579492499,0.0439580709619877,0.0437016396692269,0.6624685138539043
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,10.1080/07366299.2020.1794523,3,1,0.2722772766885217,0.0443969182473811,0.042061144666696,0.0437016396692269,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI 10.1007/s41365-017-0229-4,5,1,0.1517240313475147,0.0412329635547994,0.0424032936154013,0.0437016396692269,0.6754807692307693
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s41365-017-0229-4 , https://doi.org/10.1021/jacs.5c19738",9,1,0.0799892281584709,0.0391285890590714,0.0429089496294133,0.0437016396692269,0.6723300970873787
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1080/01496395.2016.1274760, https://doi.org/10.1021/jacs.5c19738",18,1,0.0349941880374482,0.0342364399481501,0.0440905581043931,0.0437016396692269,0.6799007444168734
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1016/j.jre.2018.01.011,2,1,0.3033993137186976,0.0329810715784652,0.0424620326331912,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI: 10.1080/07366290601169345,2,1,0.2834120325043988,0.0308083509341499,0.0425574373167917,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s41365-016-0055-0 , https://doi.org/10.1021/jacs.5c19738",7,1,0.0765446119746489,0.0291227805837372,0.0431463237123719,0.0437016396692269,0.6763285024154589
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,10.1080/01496395.2015.1085874,2,2,0.2422485899946128,0.0263336722435777,0.0427539215292489,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1039/C6DT04034A, https://doi.org/10.1021/jacs.5c19738",3,3,0.1497984065406607,0.0244257900977237,0.0429401796199103,0.0437016396692269,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s10967-020-07368-2, https://doi.org/10.1021/jacs.5c19738",3,3,0.1434923422406658,0.0233975374848188,0.0429854384545993,0.0437016396692269,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,10.1080/07366299.2018.1447261,2,1,0.2065259128630034,0.0224504328353819,0.0429244355012375,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,dx.doi.org/10.1021/acs.inorgchem.9b03612,2,1,0.1965209988201344,0.0213628470325669,0.0429721916541867,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI: 10.1080/07366299.2010.480932,8,1,0.0445586366722405,0.0193750152894353,0.0436850392430184,0.0437016396692269,0.6755447941888619
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI: 10.1081/SEI-200066296,1,1,0.3213593848189515,0.0174667120093624,0.0430405497998227,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI: 10.1080/07366290601169352,2,1,0.1599141881997975,0.017383497750162,0.0431469258337587,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1007/s10967-020-07242-1,5,1,0.0621450491744708,0.0168887191103767,0.0434799640742119,0.0437016396692269,0.6754807692307693
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s10967-017-5248-4, https://doi.org/10.1021/jacs.5c19738",2,2,0.146127021912012,0.0158847616039647,0.0432127356967076,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1016/j.seppur.2014.03.005, https://doi.org/10.1021/jacs.5c19738",5,1,0.0553304536794908,0.0150367648405773,0.043561870270065,0.0437016396692269,0.6778846153846154
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://cordis.europa.eu/project/id/211267, https://doi.org/10.1021/jacs.5c19738",44,32,0.0060340454796367,0.014430501623464,0.0480978575587281,0.0437016396692269,0.6896551724137931
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1016/j.molliq.2021.117397,1,1,0.2617401221935375,0.0142262512054082,0.0431825004251213,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI 10.1007/s10967-010-0467-y,1,1,0.2541296373622402,0.0138126017117897,0.0432006206271006,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,dx.doi.org/10.1016/j.seppur.2014.03.005,2,1,0.1257334772326167,0.0136678780238213,0.0433100795853921,0.0437016396692269,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI:10.1007/s10967-017-5317-8,1,1,0.2337948897109373,0.0127073556919529,0.0432490366929371,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s10967-017-5614-2, https://doi.org/10.1021/jacs.5c19738",9,1,0.0208893295619554,0.0102185008027572,0.0441999668317643,0.0437016396692269,0.6796116504854369
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,DOI 10.1007/s10967-010-0641-2,3,1,0.0621003354304254,0.0101259405440342,0.0435695916135245,0.0437016396692269,0.6818181818181818
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1007/s10967-020-07242-1, https://doi.org/10.1021/jacs.5c19738",28,1,0.0055536726090887,0.0084519803370075,0.0464195609864886,0.0437016396692269,0.6946564885496184
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,doi.org/10.1007/s10967-018-6261-y,3,1,0.0329508473063113,0.0053728907965896,0.0437787984660899,0.0437016396692269,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,https://doi.org/10.1080/07366299.2013.833791,1,1,0.0819582030357807,0.0044546398731667,0.0436105526135922,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1080/07366290600646947, https://doi.org/10.1021/jacs.5c19738",39,1,0.0011883758034637,0.0025190603948221,0.0480419990691346,0.0437016396692269,0.6780104712041884
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1246/cl.200431, https://doi.org/10.1021/jacs.5c19738",39,1,0.0010482155390713,0.0022219555817406,0.0480563086249234,0.0437016396692269,0.6910994764397905
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,dx.doi.org/10.1016/j.ica.2016.08.008,1,1,0.0216704032701275,0.0011778423501131,0.0437540949939866,0.0437016396692269,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1039/C6NJ02696F, https://doi.org/10.1021/jacs.5c19738",3,3,0.0031271672771169,0.0005099088386537,0.0439928440165387,0.0437016396692269,0.6794258373205742
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1081/SEI-200037727, https://doi.org/10.1021/jacs.5c19738",14,1,7.865729390631423e-05,5.985317719038916e-05,0.045202184517518,0.0437016396692269,0.683046683046683
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,http://dx.doi.org/10.1016/j.molliq.2017.02.110,2,1,-0.0010020935199256,-0.0001089327385217,0.0439150226438767,0.0437016396692269,0.6801909307875895
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1080/07366299.2017.1415670, https://doi.org/10.1021/jacs.5c19738",3,2,-0.0008341160183416,-0.0001360090754745,0.0440212742794247,0.0437016396692269,0.6794258373205742
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1081/SEI-120030392, https://doi.org/10.1021/jacs.5c19738",28,1,-0.0021665118330062,-0.0032971542799436,0.0469695995726938,0.0437016396692269,0.6972010178117048
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1081/SEI-200066296   , https://doi.org/10.1021/jacs.5c19738",1,1,-0.069030640381976,-0.0037519934762544,0.043970049859825,0.0437016396692269,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.15261/serdj.18.93, https://doi.org/10.1021/jacs.5c19738",14,1,-0.0052772850416841,-0.004015676881286,0.0453864184062115,0.0437016396692269,0.6928746928746928
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.2116/analsci.32.477, https://doi.org/10.1021/jacs.5c19738",1,1,-0.1032881720513168,-0.0056139787428651,0.0440516154114186,0.0437016396692269,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1021/ic3000526, https://doi.org/10.1021/jacs.5c19738",1,1,-0.1081297832750101,-0.0058771328093107,0.0440631430571893,0.0437016396692269,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1080/10610278.2010.506553, https://doi.org/10.1021/jacs.5c19738",8,8,-0.0180190986428776,-0.0078350761553954,0.0448971987648608,0.0437016396692269,0.6852300242130751
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.1039/C7DT01954H, https://doi.org/10.1021/jacs.5c19738",3,3,-0.1270192330430558,-0.0207114694764219,0.0449269090906069,0.0437016396692269,0.6842105263157895
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,10.1016/S1002-0721(14)60437-3,6,1,-0.0782155575567128,-0.0255073045885588,0.045464297942373,0.0437016396692269,0.6843373493975904
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,"https://doi.org/10.2298/JSC171109043H, https://doi.org/10.1021/jacs.5c19738",10,4,-0.052008140525585,-0.0282677667314626,0.0460303447834559,0.0437016396692269,0.6861313868613139
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,https://doi.org/10.1016/j.hydromet.2020.105248,21,1,0.3956302676340111,0.1054627791103712,0.1761765161364226,0.1871231403203878,0.6625
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1016/j.hydromet.2018.07.005,4,1,1.9178659687936492,0.0973797490940839,0.1705212906467834,0.1871231403203878,0.6762589928057554
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi:10.1016/j.hydromet.2012.04.013,8,1,0.823119739032848,0.0835878992230356,0.1748035936140932,0.1871231403203878,0.6755447941888619
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1016/j.ica.2020.119928,9,3,0.5847863001975183,0.0668082515959658,0.1784363237211301,0.1871231403203878,0.6723300970873787
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI 10.1007/s41365-017-0229-4,5,1,1.0131307036699784,0.0643022083713128,0.177195164799359,0.1871231403203878,0.6754807692307693
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s41365-017-0229-4 , https://doi.org/10.1021/jacs.5c19738",9,1,0.5507969258568247,0.0629251738429892,0.1791788100538151,0.1871231403203878,0.6723300970873787
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1016/j.hydromet.2020.105248, https://doi.org/10.1021/jacs.5c19738",24,1,0.1973218381374073,0.0601141625158215,0.1865065943566385,0.1871231403203878,0.6599496221662469
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s41365-016-0055-0 , https://doi.org/10.1021/jacs.5c19738",7,1,0.5268183724020541,0.0468111552504034,0.1813795011306012,0.1871231403203878,0.6763285024154589
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1016/j.jre.2018.01.011,2,1,1.5140353574166316,0.0384376138958088,0.1807894304535799,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI: 10.1080/07366299.2010.480932,8,1,0.3372027633851176,0.0342429773785798,0.1842160289777296,0.1871231403203878,0.6755447941888619
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1080/07366290802672212, https://doi.org/10.1021/jacs.5c19738",8,3,0.2812060791799597,0.0285565079936218,0.1853007105119699,0.1871231403203878,0.6731234866828087
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1080/01496395.2016.1274760, https://doi.org/10.1021/jacs.5c19738",18,1,0.1044616905077271,0.0238682161303127,0.1908152150018466,0.1871231403203878,0.6799007444168734
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1016/j.seppur.2014.03.005, https://doi.org/10.1021/jacs.5c19738",5,1,0.3650142863483289,0.0231670253544323,0.184985025584475,0.1871231403203878,0.6754807692307693
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI: 10.1080/07366290601169345,2,1,0.9005735761470439,0.0228633362062113,0.1837176489799264,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1007/s10967-020-07242-1,5,1,0.3512459271554926,0.0222931638688986,0.1851505106709274,0.1871231403203878,0.6754807692307693
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,10.1080/07366299.2020.1794523,3,1,0.5667923676931157,0.0215841850209356,0.1843982415593395,0.1871231403203878,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://cordis.europa.eu/project/id/211267, https://doi.org/10.1021/jacs.5c19738",44,32,0.038126901708136,0.0212948506346838,0.2045126217499344,0.1871231403203878,0.6976127320954907
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s10967-017-5248-4, https://doi.org/10.1021/jacs.5c19738",2,2,0.7828542015056997,0.0198747323745011,0.1842795553027968,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s10967-017-5614-2, https://doi.org/10.1021/jacs.5c19738",9,1,0.1676930734174085,0.0191579061205554,0.1875475835294334,0.1871231403203878,0.6796116504854369
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI:10.1007/s10967-017-5317-8,1,1,1.269240211367738,0.0161114352272563,0.1845466711036084,0.1871231403203878,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,10.1080/01496395.2015.1085874,2,2,0.6338968242141563,0.0160930728992336,0.1849905690368853,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,dx.doi.org/10.1016/j.seppur.2014.03.005,2,1,0.6083003000217866,0.0154432404437619,0.1851127481499753,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,10.1080/07366299.2018.1447261,2,1,0.6036207518749823,0.0153244382876613,0.1851350848953062,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1007/s10967-018-6261-y,3,1,0.3532267160803219,0.0134513293205514,0.1859310093938811,0.1871231403203878,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1039/C6DT04034A, https://doi.org/10.1021/jacs.5c19738",3,3,0.3400736245840337,0.0129504426173506,0.1860254095720841,0.1871231403203878,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,dx.doi.org/10.1021/acs.inorgchem.9b03612,2,1,0.4755925220981027,0.0120741181152682,0.1857461981639309,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI: 10.1080/07366290601169352,2,1,0.4676369132008192,0.0118721448775879,0.1857841724307437,0.1871231403203878,0.6778042959427207
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s10967-020-07368-2, https://doi.org/10.1021/jacs.5c19738",3,3,0.2735348506235179,0.010416560211567,0.1865029605813701,0.1871231403203878,0.6770334928229665
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,doi.org/10.1016/j.molliq.2021.117397,1,1,0.6978287700353322,0.0088580734579979,0.1859071745353522,0.1871231403203878,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1007/s10967-020-07242-1, https://doi.org/10.1021/jacs.5c19738",28,1,0.0240427019529293,0.0085453865143399,0.1987421028503848,0.1871231403203878,0.6921119592875318
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI 10.1007/s10967-010-0467-y,1,1,0.5213483415267681,0.0066178726139589,0.1863273660318011,0.1871231403203878,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI: 10.1081/SEI-200066296,1,1,0.4977754165410378,0.0063186434762252,0.1863834920436719,0.1871231403203878,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1080/07366290600646947, https://doi.org/10.1021/jacs.5c19738",39,1,0.0078970243496226,0.0039094754571605,0.205421094568712,0.1871231403203878,0.675392670157068
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.2298/JSC171109043H, https://doi.org/10.1021/jacs.5c19738",10,4,0.0301806467896035,0.0038310599641608,0.1909416924744215,0.1871231403203878,0.681265206812652
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,10.1016/S1002-0721(14)60437-3,6,1,0.0355029738324288,0.0027039981470162,0.1893152391129848,0.1871231403203878,0.6843373493975904
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,https://doi.org/10.1080/07366299.2013.833791,1,1,0.1419101113043904,0.0018013734089858,0.1872307903894735,0.1871231403203878,0.6785714285714286
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1080/10610278.2010.506553, https://doi.org/10.1021/jacs.5c19738",8,8,0.0133961378002937,0.0013603792538671,0.190488312282036,0.1871231403203878,0.6828087167070218
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1081/SEI-120030392, https://doi.org/10.1021/jacs.5c19738",28,1,0.001303123778074,0.0004631632659869,0.2003622254684406,0.1871231403203878,0.6921119592875318
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1039/C6NJ02696F, https://doi.org/10.1021/jacs.5c19738",3,3,0.0046518232551277,0.0001771474344865,0.1884327430744447,0.1871231403203878,0.6818181818181818
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,http://dx.doi.org/10.1016/j.molliq.2017.02.110,2,1,0.0047307324132227,0.0001201015980591,0.1879937484726893,0.1871231403203878,0.6801909307875895
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,DOI 10.1007/s10967-010-0641-2,3,1,0.0007181254695767,2.73471448930722e-05,0.1884609753552022,0.1871231403203878,0.6818181818181818
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1081/SEI-200037727, https://doi.org/10.1021/jacs.5c19738",14,1,-3.0109843190168867e-17,-5.350901251654234e-18,0.1935598085377967,0.1871231403203878,0.687960687960688
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.15261/serdj.18.93, https://doi.org/10.1021/jacs.5c19738",14,1,-0.0023682147539441,-0.0004208618162184,0.1936412704703648,0.1871231403203878,0.6855036855036855
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1081/SEI-200066296   , https://doi.org/10.1021/jacs.5c19738",1,1,-0.0800968966377993,-0.0010167310730673,0.1877593785036216,0.1871231403203878,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.2116/analsci.32.477, https://doi.org/10.1021/jacs.5c19738",1,1,-0.20274686611624,-0.0025736207943183,0.188051402240475,0.1871231403203878,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1080/07366299.2017.1415670, https://doi.org/10.1021/jacs.5c19738",3,2,-0.0893014233367414,-0.0034007134778087,0.1891070486719939,0.1871231403203878,0.6818181818181818
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,dx.doi.org/10.1016/j.ica.2016.08.008,1,1,-0.3238324219511071,-0.004110652218565,0.1883397011829389,0.1871231403203878,0.680952380952381
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1246/cl.200431, https://doi.org/10.1021/jacs.5c19738",39,1,-0.0087979906724944,-0.0043555049451111,0.207125559453169,0.1871231403203878,0.7041884816753927
acid,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,"https://doi.org/10.1021/ic3000526, https://doi.org/10.1021/jacs.5c19738",1,1,-0.4964920623856662,-0.0063023528819289,0.188750795564926,0.1871231403203878,0.680952380952381
