split_seed,fold,arm,policy,budget_per_ligand,family,replicate,checkpoint,step,n_train_rows,n_acquired,n_train_ligands,macro_mae,macro_mae_ligand,pooled_mae,offset_mae,shape_mae,shape_r2,median_ligand_mae,worst_quartile_ligand_mae,frac_within_1_log,n_test_rows,n_test_ligands,n_test_rows_revealed,hard_nn0.4__n_rows,hard_nn0.4__n_ligands,hard_nn0.4__macro_mae,hard_nn0.4__offset_mae,hard_nn0.4__shape_mae,hard_nn0.4__macro_mae_ligand,hard_nn0.6__n_rows,hard_nn0.6__n_ligands,hard_nn0.6__macro_mae,hard_nn0.6__offset_mae,hard_nn0.6__shape_mae,hard_nn0.6__macro_mae_ligand,n_train_chemotypes,n_train_ecfp_clusters,n_acquired_ligands,mean_nn_test_to_train,median_nn_test_to_train,frac_test_ligands_nn_below_0_4,mean_nn_test_to_start
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,12,12,2964,12,22,1.1658785785236554,1.1547900071866009,1.1466566861608016,1.0048573878167995,0.5255517414723655,0.2166843969415435,0.8963258517069546,2.1959764905097234,0.5398773006134969,326,24,0,258,18,1.09133397663845,0.9395618298031315,0.4842073090799384,1.0913339766384504,267,19,1.1670865441815081,1.0233024050743642,0.49066838384112543,1.1670865441815081,13,18,22,0.4737099064794496,0.46826923076923077,0.375,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,16,16,2976,16,26,1.0581342329072279,1.0482193667309627,1.012510635283359,0.9020165373321767,0.47041298659820513,0.2585466613809979,0.8453225982614978,2.1430899658490463,0.6165644171779141,326,24,0,258,18,0.9739537003475779,0.8328307182382321,0.4443029525871818,0.9739537003475779,267,19,1.0513134326364708,0.9176179759013008,0.4423901847489969,1.0513134326364706,17,22,26,0.5059576232007664,0.5584707646176912,0.25,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,20,20,2988,20,30,1.0603656442041522,1.0525631896390264,1.0250222652910241,0.8656882544423552,0.48442540468074796,0.2222457228245004,0.7982980694969728,2.0944887919341704,0.5858895705521472,326,24,0,258,18,0.9475785896365169,0.7674300135659977,0.4504572534169368,0.9475785896365169,267,19,1.0438531017879578,0.8731860297211501,0.4484660927205577,1.043853101787958,21,26,30,0.5059576232007664,0.5584707646176912,0.25,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,25,25,3003,25,35,0.9903950381292944,0.9669969706548702,0.9643358376454223,0.8050489034363402,0.48452366414117815,0.21364916104317433,0.6968031032696472,2.010535343228326,0.6319018404907976,326,24,0,258,18,0.9367162178884997,0.7987564141846233,0.45021346734745404,0.9367162178884995,267,19,0.9946566300333322,0.8639578686296595,0.44291807410717515,0.9946566300333322,26,31,35,0.5059576232007664,0.5584707646176912,0.25,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,30,30,3018,30,40,0.9835269976962483,0.9566271571874249,1.004698482336593,0.7606416260042798,0.45114531757601545,0.19479886583555794,0.7424529778290236,2.0210285923651283,0.5828220858895705,326,24,0,258,18,0.9584271372653281,0.7748854117463382,0.42092234614134977,0.9584271372653279,267,19,0.993415645131164,0.8195340104289628,0.41090562164415884,0.9934156451311638,31,36,40,0.5268473679875699,0.5742753623188406,0.20833333333333334,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,0,0,2928,0,10,1.5958603077611948,1.586897976002448,1.6128256909946372,1.5035769133933794,0.5252489880890858,0.24271144743673367,1.500578115082821,2.46828741371682,0.27607361963190186,326,24,0,258,18,1.51584049553344,1.4281518218009088,0.5043352420252039,1.5158404955334404,267,19,1.61856914719278,1.5354956668145925,0.5025195156696416,1.6185691471927803,1,6,10,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,1,1,2931,1,11,1.6938484441549724,1.676765522026976,1.7044492377067777,1.5970880617093695,0.5311251086513419,0.2092248908852209,1.526425338694612,2.788012057900222,0.2822085889570552,326,24,0,258,18,1.65930535911746,1.5780220342447024,0.5150458347816297,1.6593053591174602,267,19,1.760062704659645,1.6830574495170323,0.5074019570409783,1.760062704659645,2,7,11,0.32386739253744706,0.24456521739130435,0.7083333333333334,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,2,2,2934,2,12,1.6071246769932048,1.5907377299465264,1.6279955655617553,1.5165191783178116,0.5385558599968109,0.20946008888256396,1.3877183678773086,2.6530486668132514,0.2883435582822086,326,24,0,258,18,1.5624040579795428,1.4902897854840793,0.5272355983256193,1.5624040579795428,267,19,1.6715098148788377,1.603191030409451,0.5213953590016891,1.6715098148788379,3,8,12,0.3728285914714906,0.33037735849056604,0.625,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,3,3,2937,3,13,1.4722236652517584,1.4528338500095284,1.492000360472278,1.3753620341424828,0.5208227961882036,0.25137240549432993,1.3075031431678368,2.36738362792327,0.32515337423312884,326,24,0,258,18,1.4219433191158206,1.344768263201374,0.5004673480100161,1.4219433191158208,267,19,1.52489545615771,1.4517822452913922,0.49605775514223194,1.5248954561577102,4,9,13,0.3743794259027598,0.33037735849056604,0.625,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,5,5,2943,5,15,1.3481641412630505,1.3358551942235521,1.3235140479103333,1.2369747148676276,0.4982673142649681,0.2881324912338399,1.1771795110996686,2.272977769798213,0.40797546012269936,326,24,0,258,18,1.2973731176114471,1.1992624792372852,0.4883633976682996,1.2973731176114474,267,19,1.398331063042882,1.305384142477886,0.4843094643712096,1.3983310630428816,6,11,15,0.3743794259027598,0.33037735849056604,0.625,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,8,8,2952,8,18,1.2628980269856322,1.2520332438810058,1.2022258877624645,1.1384829041823632,0.47679289487479076,0.31355462082344154,1.0481329148875154,2.301363325740683,0.4938650306748466,326,24,0,258,18,1.2542638783044187,1.1603514395683792,0.4653834079707203,1.2542638783044184,267,19,1.3336575077132273,1.2446878289106635,0.45799274797758427,1.3336575077132273,9,14,18,0.4628570022315162,0.4666666666666667,0.3333333333333333,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,12,12,2964,12,22,1.1385620081193135,1.1324399685120674,1.07602528531716,0.9992158529462795,0.44309185205269613,0.32658402010578813,1.0209984266260572,2.210847120419459,0.5613496932515337,326,24,0,258,18,1.0581713997022817,0.9231157583044998,0.41966073668759263,1.058171399702282,267,19,1.1451096748640253,1.0171622251187584,0.4079022561091983,1.1451096748640257,13,18,22,0.47205240453036684,0.4666666666666667,0.3333333333333333,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,16,16,2976,16,26,1.0189255336903982,0.9960872191767723,0.9801936655586915,0.8557977772205153,0.4483319752760795,0.25809127352163885,0.9272665996282461,1.891357646639481,0.5858895705521472,326,24,0,258,18,1.0052800557506594,0.8723686343852186,0.4311121718502095,1.0052800557506594,267,19,1.0383519275399344,0.9124358441410952,0.4190748042438127,1.0383519275399342,17,22,26,0.48517469890266113,0.46862745098039216,0.2916666666666667,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,20,20,2988,20,30,0.9968955800021672,0.9835817259913736,0.9967487639263747,0.7920683165332405,0.46663830571572246,0.20797065296936967,0.7343937135576541,1.9876672793890433,0.6012269938650306,326,24,0,258,18,0.923525023760293,0.749036132062486,0.4337464890967494,0.923525023760293,267,19,0.9701503611085771,0.8048450952896019,0.4250876713198853,0.970150361108577,21,26,30,0.48517469890266113,0.46862745098039216,0.2916666666666667,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,25,25,3003,25,35,0.9435331895547697,0.9256392945772358,0.9534376106545017,0.7474316453428339,0.451104069378692,0.24996730298788328,0.7615742836003776,1.950067057845761,0.6012269938650306,326,24,0,258,18,0.8897618049684416,0.7270199850560739,0.4290957549638158,0.8897618049684416,267,19,0.939808170599457,0.7856317096298454,0.4189040107432461,0.9398081705994568,26,31,35,0.48517469890266113,0.46862745098039216,0.2916666666666667,0.27899843693435855
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,30,30,3018,30,40,0.9048968895886645,0.8895207241864842,0.9456140160478897,0.7048727244133343,0.47023530186289175,0.22994226960560582,0.6890593501652962,1.908756527299354,0.6012269938650306,326,24,0,258,18,0.8509645720686193,0.6706464308416017,0.43199516457286496,0.8509645720686193,267,19,0.8889718511280953,0.7181441383867102,0.4279679057466156,0.8889718511280953,31,36,40,0.48548759001655345,0.46862745098039216,0.2916666666666667,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,0,0,2928,0,10,1.5926557949149003,1.5763814741143776,1.6263180523281957,1.4940834286097233,0.5289914800525124,0.20524693821803297,1.448762608669405,2.472797797153268,0.2791411042944785,326,24,0,258,18,1.515594771111399,1.4272256677481057,0.5106390002965324,1.5155947711113988,267,19,1.6216833385473128,1.5379652406241928,0.5108154757709364,1.6216833385473128,1,6,10,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,1,1,2931,1,11,1.591691916589405,1.5728368516717914,1.608943945602518,1.4882834658221242,0.5330082442130243,0.21369030556825075,1.4571868285059928,2.491616296243991,0.29141104294478526,326,24,0,258,18,1.522424578704848,1.42929904761526,0.5211076953400047,1.5224245787048478,267,19,1.6219477560772761,1.5337235687292452,0.5175898261891433,1.621947756077276,1,6,11,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,2,2,2934,2,12,1.586809765220019,1.572044594604326,1.6133959808012708,1.484745517396104,0.5403909928357971,0.2095072131967961,1.4721972355546167,2.476364812137428,0.2668711656441718,326,24,0,258,18,1.501340476653527,1.408632263466852,0.5217063860250856,1.501340476653527,267,19,1.6048056271413669,1.516976793596096,0.5194656285175355,1.6048056271413669,1,6,12,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,3,3,2937,3,13,1.5876097383774403,1.5704560179132265,1.5986857676363304,1.4832203435569309,0.5279870596975625,0.22009826881951378,1.4636840746323472,2.4838562348107205,0.2822085889570552,326,24,0,258,18,1.5119754853773282,1.4153914398570082,0.512037641124095,1.5119754853773282,267,19,1.6119550875242237,1.5204544128207629,0.5093324340780279,1.6119550875242237,1,6,13,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,5,5,2943,5,15,1.5695240834094455,1.558316173575495,1.5867952130810987,1.4697097748380525,0.5379888755408849,0.2115059983905565,1.439863176440848,2.4060331489582785,0.27607361963190186,326,24,0,258,18,1.4882306628741455,1.391296472623578,0.5212860263860857,1.4882306628741453,267,19,1.588626911458194,1.4967945206944986,0.5178266669386266,1.588626911458194,1,7,15,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,8,8,2952,8,18,1.5306185213940418,1.515853022279767,1.5259513898684232,1.4194298071420821,0.5318070789335796,0.22679727179455,1.4142715495584632,2.355608755017934,0.29141104294478526,326,24,0,258,18,1.4484366108285418,1.3419644632720484,0.5188133638548466,1.4484366108285416,267,19,1.5467588363023077,1.4458904859856296,0.5125619847297943,1.5467588363023077,1,9,18,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,12,12,2964,12,22,1.52110663268981,1.5074421639281816,1.541385470427286,1.413219076849429,0.543526827102506,0.21375770781361147,1.3907667964557584,2.3424741175519523,0.29754601226993865,326,24,0,258,18,1.4421902808138851,1.3366718689545696,0.5318729292452804,1.442190280813885,267,19,1.5394279640421642,1.4394631528070232,0.5324227330426905,1.539427964042164,1,12,22,0.28016579327234087,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,16,16,2976,16,26,1.5176867652962494,1.505870556587934,1.5402321903534468,1.4103670579500929,0.5352061981133945,0.24196392599215866,1.4389190464940624,2.3530459781067976,0.3098159509202454,326,24,0,258,18,1.4391484746938443,1.3371991326682675,0.5099854425808312,1.4391484746938443,267,19,1.5432767926792346,1.446693205497109,0.5094346710036707,1.5432767926792343,1,16,26,0.28016579327234087,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,20,20,2988,20,30,1.4511131992999284,1.4409066016256225,1.4788421587054326,1.3459288808421828,0.5274762215546919,0.22587232871843943,1.3763859344208864,2.273879694437895,0.3282208588957055,326,24,0,258,18,1.3607646560307256,1.2611832211287828,0.49847694944602494,1.3607646560307256,267,19,1.4659942616430692,1.37165395489386,0.4956887251113668,1.465994261643069,1,20,30,0.2804106032997596,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,25,25,3003,25,35,1.4409183839148871,1.4306274768972376,1.4453364804728235,1.3253141370773938,0.5345237724943606,0.2180520690258717,1.4046325230036008,2.279754401038053,0.34662576687116564,326,24,0,258,18,1.3687783403831086,1.258479741993667,0.5058282158085646,1.3687783403831086,267,19,1.4651212729631493,1.360627863962626,0.5049378150363064,1.4651212729631493,1,25,35,0.28858565444773127,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,30,30,3018,30,40,1.469005961993033,1.455674940334213,1.4619487791462455,1.3574874328703082,0.5279577985639463,0.24146342701493417,1.3763434116173747,2.3131282119576926,0.34049079754601225,326,24,0,258,18,1.404799967827042,1.3015938543548444,0.4992384188813774,1.404799967827042,267,19,1.4976706964891455,1.3998964837260115,0.5009250445724398,1.4976706964891457,3,30,40,0.3025636956504199,0.20640120967741937,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,0,0,2928,0,10,1.5958603077611948,1.586897976002448,1.6128256909946372,1.5035769133933794,0.5252489880890858,0.24271144743673345,1.500578115082821,2.46828741371682,0.27607361963190186,326,24,0,258,18,1.51584049553344,1.428151821800909,0.5043352420252039,1.5158404955334404,267,19,1.61856914719278,1.5354956668145925,0.5025195156696415,1.6185691471927801,1,6,10,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,1,1,2931,1,11,1.6039356445730932,1.5943958610228208,1.6321812811222094,1.5145429333951217,0.5270163001171192,0.228493243479159,1.4958988615967528,2.4749755749747857,0.27300613496932513,326,24,0,258,18,1.5290727143209029,1.4461701996060659,0.5051558668296947,1.5290727143209029,267,19,1.6257513434961486,1.5472121190294612,0.5024238378524352,1.6257513434961488,1,6,11,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,2,2,2934,2,12,1.5965300851643518,1.571594840078589,1.607921905877834,1.485887736807431,0.518030353168131,0.23561966126157918,1.458348882553429,2.4994016242376427,0.3006134969325153,326,24,0,258,18,1.5327548115085832,1.4391300582910622,0.5014849920827098,1.532754811508583,267,19,1.637177780572431,1.5484806459453058,0.49706371714336245,1.637177780572431,1,6,12,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,3,3,2937,3,13,1.583536359768395,1.5602559404320768,1.60124933667018,1.4809763586547435,0.5214488285370333,0.2435518021007943,1.4770523741985275,2.4998763482480366,0.3006134969325153,326,24,0,258,18,1.5228111069219978,1.4358939572501077,0.5005344153411669,1.5228111069219983,267,19,1.619891370165627,1.5375488073185732,0.4969646478418752,1.6198913701656272,1,6,13,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,5,5,2943,5,15,1.5787317303662136,1.552223678390944,1.57305021400608,1.4667915466574382,0.5350548149219275,0.2312747211751821,1.4947252451832524,2.4602013233781794,0.3006134969325153,326,24,0,258,18,1.5228257433992107,1.4304690537597013,0.5198315493556794,1.5228257433992105,267,19,1.6179054233557197,1.5304096121182902,0.5176305629440361,1.6179054233557197,1,7,15,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,8,8,2952,8,18,1.569220216693356,1.5482329662384966,1.561618298448815,1.4632234892014815,0.5375540532213389,0.2104404951478247,1.4192974589697782,2.4626834614528814,0.3006134969325153,326,24,0,258,18,1.4982256446443327,1.4032278145289245,0.5245869818899672,1.498225644644333,267,19,1.5988294749180203,1.5088315305981599,0.5221595302815186,1.5988294749180203,1,9,18,0.27899843693435855,0.1573232323232323,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,12,12,2964,12,22,1.536458989578678,1.511248653336061,1.5250481891750383,1.4220644120137276,0.5412162509108881,0.22422341027228399,1.447411129389104,2.396718855557115,0.30368098159509205,326,24,0,258,18,1.4760443208954956,1.3790847316649957,0.5245998865688069,1.4760443208954956,267,19,1.5732782897493909,1.4814218367941803,0.5233015071388636,1.5732782897493909,1,12,22,0.28016579327234087,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,16,16,2976,16,26,1.477571828722338,1.4581968322856564,1.4894787833584173,1.359516015375851,0.534969705232376,0.22337256523610294,1.3873281620501416,2.2986627725711286,0.3343558282208589,326,24,0,258,18,1.4098882036752813,1.302190365836182,0.5076094626662451,1.4098882036752816,267,19,1.5019435398433807,1.3999140092589708,0.5071900848457891,1.501943539843381,1,16,26,0.28016579327234087,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,20,20,2988,20,30,1.4565589642578474,1.434848261856885,1.4668158372143771,1.3419030126648919,0.5235847277222024,0.24878445930766246,1.444541209268084,2.310861503276771,0.34662576687116564,326,24,0,258,18,1.389125324899139,1.2924467340035188,0.49373292775742694,1.389125324899139,267,19,1.483793804856289,1.392203560849912,0.49395467920760944,1.483793804856289,1,20,30,0.2804106032997596,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,25,25,3003,25,35,1.4149437749295644,1.3907318120563434,1.3994684006864402,1.3082560509781063,0.5137569634066955,0.28745490334103196,1.3757582107652309,2.2727771534473957,0.38650306748466257,326,24,0,258,18,1.3692364611174055,1.28570159014464,0.48939368536402583,1.3692364611174055,267,19,1.4605297086529092,1.3813914098366047,0.48862756381378497,1.4605297086529092,1,25,35,0.28858565444773127,0.16163265306122448,0.75,0.27899843693435855
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,30,30,3018,30,40,1.4516448125490822,1.4283931544979345,1.4412969994546492,1.3391521376140008,0.5273756839703639,0.24743278956139259,1.3753441862928357,2.2942597862462852,0.37116564417177916,326,24,0,258,18,1.3887356264959987,1.2986046651310643,0.499749818125714,1.3887356264959987,267,19,1.4826251081918589,1.3972378816356055,0.49701781176602233,1.4826251081918589,3,30,40,0.3025636956504199,0.20640120967741937,0.75,0.27899843693435855
130363,0,random,random,3,primary,0,0,0,140,0,1,2.0524201867451093,2.0381166763617853,2.4241336993814064,1.8684742827498908,0.8317861598722979,-0.47464940696174085,2.0576339278244933,3.3369580082679504,0.20750262329485833,3812,54,0,3812,54,2.0524201867451093,1.8684742827498908,0.8317861598722979,2.0381166763617853,3812,54,2.0524201867451093,1.8684742827498908,0.8317861598722979,2.0381166763617853,1,1,1,0.10962897517606153,0.1111111111111111,1.0,0.10962897517606153
130363,0,random,random,3,primary,0,1,1,143,1,2,2.3601463777287597,2.3666363036190976,2.6327940264716307,2.2733617393332493,0.7362691093718127,-0.164284157926339,2.351034538608962,3.737890545006094,0.14611752360965372,3812,54,0,3812,54,2.3601463777287597,2.2733617393332493,0.7362691093718127,2.3666363036190976,3812,54,2.3601463777287597,2.2733617393332493,0.7362691093718127,2.3666363036190976,2,2,2,0.3591619370796415,0.3955910852713178,0.5185185185185185,0.10962897517606153
130363,0,random,random,3,primary,0,2,2,146,2,3,2.710790181282344,2.721532821436411,2.9132772227887487,2.655497617490774,0.7154552533004065,-0.15104065162040792,2.6666747457515685,4.254594810874935,0.1044071353620147,3812,54,0,3812,54,2.710790181282344,2.655497617490774,0.7154552533004065,2.721532821436411,3812,54,2.710790181282344,2.655497617490774,0.7154552533004065,2.721532821436411,3,3,3,0.3627769186024824,0.3955910852713178,0.5185185185185185,0.10962897517606153
130363,0,random,random,3,primary,0,3,3,149,3,4,2.334757674541542,2.3494408906237307,2.4370227047528337,2.282683955861373,0.7458558447295166,-0.06680273938349468,2.264251737495834,3.8067244621877,0.16395592864637984,3812,54,0,3812,54,2.334757674541542,2.282683955861373,0.7458558447295166,2.3494408906237307,3812,54,2.334757674541542,2.282683955861373,0.7458558447295166,2.3494408906237307,4,4,4,0.4145452758348823,0.43902439024390244,0.4074074074074074,0.10962897517606153
130363,0,random,random,3,primary,0,5,5,155,5,6,2.1351169731201436,2.1277536442057987,2.213223460809345,2.060849417769106,0.7320802442241736,0.00990577045945229,2.0459861954396104,3.4283496159454363,0.21353620146904512,3812,54,0,3812,54,2.1351169731201436,2.060849417769106,0.7320802442241736,2.1277536442057987,3812,54,2.1351169731201436,2.060849417769106,0.7320802442241736,2.1277536442057987,6,6,6,0.4178170015793963,0.44380252100840334,0.37037037037037035,0.10962897517606153
130363,0,random,random,3,primary,0,8,8,164,8,9,1.4677219893210625,1.4428738301312862,1.5090146250142171,1.225502924091226,0.7240896227164766,0.02959984077951494,1.2731147638836404,2.608598938577646,0.3827387198321091,3812,54,0,3812,54,1.4677219893210625,1.225502924091226,0.7240896227164766,1.4428738301312862,3812,54,1.4677219893210625,1.225502924091226,0.7240896227164766,1.4428738301312862,9,9,9,0.4374339389503593,0.45260557053009887,0.3333333333333333,0.10962897517606153
130363,0,random,random,3,primary,0,12,12,176,12,13,1.426579453725077,1.4106241813635392,1.4653567445667735,1.217291809151966,0.7309277545607247,0.031444247608365394,1.237186609042223,2.5850277819242926,0.40818467995802726,3812,54,0,3812,54,1.426579453725077,1.217291809151966,0.7309277545607247,1.4106241813635392,3812,54,1.426579453725077,1.217291809151966,0.7309277545607247,1.4106241813635392,13,13,13,0.4488610950337743,0.48684210526315785,0.3148148148148148,0.10962897517606153
130363,0,random,random,3,primary,0,16,16,188,16,17,1.3849954074622226,1.359672759901488,1.4008044314832606,1.1284142181165973,0.7327535421000214,0.03643085084100761,1.2828471208022107,2.3199925834513797,0.41028331584470096,3812,54,0,3812,54,1.3849954074622226,1.1284142181165973,0.7327535421000214,1.359672759901488,3812,54,1.3849954074622226,1.1284142181165973,0.7327535421000214,1.359672759901488,17,17,17,0.4723669475146135,0.5224171539961013,0.2037037037037037,0.10962897517606153
130363,0,random,random,3,primary,0,20,20,200,20,21,1.3658673582164966,1.3222796196521556,1.3283306090535545,1.0603715513804741,0.7500640868475179,-0.01353966279363461,1.258768894997813,2.297005943231713,0.43782791185729275,3812,54,0,3812,54,1.3658673582164966,1.0603715513804741,0.7500640868475179,1.3222796196521556,3812,54,1.3658673582164966,1.0603715513804741,0.7500640868475179,1.3222796196521556,21,21,21,0.49854479534432783,0.5361498257839721,0.18518518518518517,0.10962897517606153
130363,0,random,random,3,primary,0,25,25,215,25,26,1.2897721658160017,1.2573143502498914,1.3445874705032788,0.9759134441659971,0.7423909218602526,-0.0004176769447927775,1.1874309425295169,2.1656581396417303,0.43074501573976914,3812,54,0,3812,54,1.2897721658160017,0.9759134441659971,0.7423909218602526,1.2573143502498914,3812,54,1.2897721658160017,0.9759134441659971,0.7423909218602526,1.2573143502498914,25,26,26,0.4988284832875903,0.5361498257839721,0.18518518518518517,0.10962897517606153
130363,0,random,random,3,primary,0,30,30,230,30,31,1.231501789487574,1.1961768599280096,1.2366605127322103,0.8815421052829789,0.7412324229259359,0.0017600841249926225,1.1309875606074442,1.941917277462007,0.45750262329485836,3812,54,0,3812,54,1.231501789487574,0.8815421052829789,0.7412324229259359,1.1961768599280096,3812,54,1.231501789487574,0.8815421052829789,0.7412324229259359,1.1961768599280096,28,30,31,0.5138810051876727,0.5527777777777778,0.16666666666666666,0.10962897517606153
130363,0,random,random,3,primary,1,0,0,140,0,1,2.0868894444349637,2.0786415733362977,2.4791034546760757,1.9194954881497461,0.822160648204406,-0.3981977485790409,2.1592446746695875,3.340712579814278,0.18835257082896117,3812,54,0,3812,54,2.0868894444349637,1.9194954881497461,0.822160648204406,2.0786415733362977,3812,54,2.0868894444349637,1.9194954881497461,0.822160648204406,2.0786415733362977,1,1,1,0.10962897517606153,0.1111111111111111,1.0,0.10962897517606153
130363,0,random,random,3,primary,1,1,1,143,1,2,2.300508657803898,2.310283140653286,2.5860758208832038,2.212658760836482,0.7368407063847754,-0.1547847297368976,2.301865058641569,3.6367239605762895,0.15267576075550893,3812,54,0,3812,54,2.300508657803898,2.212658760836482,0.7368407063847754,2.310283140653286,3812,54,2.300508657803898,2.212658760836482,0.7368407063847754,2.310283140653286,2,2,2,0.3591619370796415,0.3955910852713178,0.5185185185185185,0.10962897517606153
130363,0,random,random,3,primary,1,2,2,146,2,3,2.3345631297687786,2.3589623401935422,2.552325546605109,2.2978091111733825,0.7197314736591738,-0.1102923904340043,2.331306640002313,3.6990346256408313,0.14296956977964323,3812,54,0,3812,54,2.3345631297687786,2.2978091111733825,0.7197314736591738,2.3589623401935422,3812,54,2.3345631297687786,2.2978091111733825,0.7197314736591738,2.3589623401935422,3,3,3,0.3635340395969054,0.3955910852713178,0.5185185185185185,0.10962897517606153
130363,0,random,random,3,primary,1,3,3,149,3,4,1.5149373984799253,1.509758471657763,1.6372731287223925,1.3567211628726545,0.753016675827046,-0.04937985333764239,1.5575252470803425,2.362470262187816,0.35388247639034626,3812,54,0,3812,54,1.5149373984799253,1.3567211628726545,0.753016675827046,1.509758471657763,3812,54,1.5149373984799253,1.3567211628726545,0.753016675827046,1.509758471657763,4,4,4,0.47871739416984105,0.5,0.2777777777777778,0.10962897517606153
130363,0,random,random,3,primary,1,5,5,155,5,6,1.8234849217935822,1.87371563112665,2.1921390974979356,1.803600713268522,0.7220834222764834,-0.01315935310338423,1.9989559488707453,2.7635926317487507,0.20750262329485833,3812,54,0,3812,54,1.8234849217935822,1.803600713268522,0.7220834222764834,1.87371563112665,3812,54,1.8234849217935822,1.803600713268522,0.7220834222764834,1.87371563112665,6,6,6,0.48157622776175735,0.5,0.2777777777777778,0.10962897517606153
130363,0,random,random,3,primary,1,8,8,164,8,9,1.420058410773944,1.4103373339951188,1.574179637930918,1.2243584587453684,0.744840435461149,-0.05498528076514675,1.3499362071428043,2.242292181070276,0.37854144805876183,3812,54,0,3812,54,1.420058410773944,1.2243584587453684,0.744840435461149,1.4103373339951188,3812,54,1.420058410773944,1.2243584587453684,0.744840435461149,1.4103373339951188,9,9,9,0.4881961977905029,0.5,0.2777777777777778,0.10962897517606153
130363,0,random,random,3,primary,1,12,12,176,12,13,1.314859247450151,1.2850321376619935,1.4467387253307218,1.0725092564811047,0.7125145808953137,-0.03270357424024284,1.1757741435594347,2.0968729459000395,0.40975865687303253,3812,54,0,3812,54,1.314859247450151,1.0725092564811047,0.7125145808953137,1.2850321376619935,3812,54,1.314859247450151,1.0725092564811047,0.7125145808953137,1.2850321376619935,13,13,13,0.488351860699789,0.5,0.2777777777777778,0.10962897517606153
