split_seed,fold,arm,policy,budget_per_ligand,family,replicate,step,extractant,n_rows_revealed,n_train_rows,nn_to_acquired_before,chemotype
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,12,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,3,2964,0.1836734693877551,tan025
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,13,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,3,2967,0.23809523809523808,tan094
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,14,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,3,2970,0.34,tan082
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,15,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,3,2973,0.3684210526315789,tan076
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,16,CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1,3,2976,0.38,tan034
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,17,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,2979,0.4,tan041
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,18,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,3,2982,0.37777777777777777,tan066
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,19,C1COCCOCCOCCOCCOCCO1,3,2985,0.029411764705882353,tan003
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,20,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,3,2988,0.4444444444444444,tan044
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,21,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],3,2991,0.2413793103448276,tan092
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,22,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,3,2994,0.2608695652173913,tan095
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,23,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,3,2997,0.46153846153846156,tan051
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,24,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,3,3000,0.5,tan069
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,25,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,3,3003,0.5,tan046
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,26,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,3,3006,0.5,tan073
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,27,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,3,3009,0.3958333333333333,tan085
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,28,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,3012,0.28205128205128205,tan014
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,29,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,3,3015,0.2727272727272727,tan093
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,30,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,3,3018,0.3157894736842105,tan078
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,1,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2931,0.023255813953488372,tan014
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,2,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,3,2934,0.10909090909090909,tan017
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,3,2937,0.14285714285714285,tan025
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,4,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,3,2940,0.12,tan012
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,5,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,3,2943,0.12280701754385964,tan037
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,6,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,3,2946,0.16666666666666666,tan083
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,7,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,3,2949,0.1875,tan027
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,8,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3,2952,0.15789473684210525,tan098
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,9,CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,3,2955,0.20754716981132076,tan007
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,10,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,3,2958,0.18181818181818182,tan005
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,11,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,3,2961,0.2222222222222222,tan031
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,12,CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1,3,2964,0.25925925925925924,tan034
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,13,O=C(c1ccccc1)c1ccc2ccccc2n1,3,2967,0.28205128205128205,tan088
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,14,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,3,2970,0.2558139534883721,tan073
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,15,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,3,2973,0.16279069767441862,tan001
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,16,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,3,2976,0.22388059701492538,tan093
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,17,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,3,2979,0.2857142857142857,tan042
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,18,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,3,2982,0.2727272727272727,tan094
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,19,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,3,2985,0.3684210526315789,tan076
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,20,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,2988,0.4,tan041
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,21,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,3,2991,0.4594594594594595,tan067
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,22,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],3,2994,0.32075471698113206,tan092
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,23,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,3,2997,0.46153846153846156,tan051
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,24,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,3,3000,0.2222222222222222,tan095
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,25,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,3,3003,0.4444444444444444,tan044
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,26,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,3,3006,0.46153846153846156,tan046
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,27,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,3,3009,0.5,tan065
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,28,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,3,3012,0.5,tan084
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,29,C1COCCOCCOCCOCCOCCO1,3,3015,0.23076923076923078,tan003
104729,4,diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,30,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,3,3018,0.30434782608695654,tan078
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2931,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,2,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,3,2934,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,3,2937,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,4,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,3,2940,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,5,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,3,2943,0.96,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,6,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,3,2946,0.9583333333333334,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,7,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,3,2949,0.9230769230769231,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,8,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,3,2952,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,9,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2955,0.8620689655172413,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,10,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,3,2958,0.8571428571428571,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,11,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,3,2961,0.8518518518518519,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,12,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,3,2964,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,13,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,3,2967,0.8461538461538461,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,14,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,3,2970,0.8,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,15,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,3,2973,0.7741935483870968,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,16,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,3,2976,0.75,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,17,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,3,2979,0.7419354838709677,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,18,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,3,2982,0.7352941176470589,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,19,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,3,2985,0.7333333333333333,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,20,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2988,0.7272727272727273,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,21,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2991,0.8648648648648649,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,22,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,2994,0.7727272727272727,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,23,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,3,2997,0.7380952380952381,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,24,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,3000,0.7209302325581395,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,25,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,3,3003,0.7105263157894737,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,26,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,3,3006,0.918918918918919,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,27,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,3,3009,0.6976744186046512,tan056
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,28,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,3,3012,0.6904761904761905,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,29,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,3015,0.8181818181818182,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,0,30,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,3,3018,0.6888888888888889,tan057
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2931,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,2,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,3,2934,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,3,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,3,2937,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,4,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,3,2940,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,5,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,3,2943,0.96,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,6,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,3,2946,0.9583333333333334,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,7,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,3,2949,0.9230769230769231,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,8,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,3,2952,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,9,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2955,0.8620689655172413,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,10,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,3,2958,0.8571428571428571,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,11,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,3,2961,0.8518518518518519,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,12,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,3,2964,1.0,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,13,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,3,2967,0.8461538461538461,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,14,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,3,2970,0.8,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,15,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,3,2973,0.7741935483870968,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,16,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,3,2976,0.75,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,17,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,3,2979,0.7419354838709677,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,18,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,3,2982,0.7352941176470589,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,19,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,3,2985,0.7333333333333333,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,20,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2988,0.7272727272727273,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,21,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3,2991,0.8648648648648649,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,22,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,2994,0.7727272727272727,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,23,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,3,2997,0.7380952380952381,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,24,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,3000,0.7209302325581395,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,25,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,3,3003,0.7105263157894737,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,26,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,3,3006,0.918918918918919,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,27,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,3,3009,0.6976744186046512,tan056
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,28,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,3,3012,0.6904761904761905,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,29,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,3,3015,0.8181818181818182,tan055
104729,4,same_chemotype_first,same_chemotype_first,3,primary,1,30,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,3,3018,0.6888888888888889,tan057
130363,0,random,random,3,primary,0,1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,3,143,0.10416666666666667,tan069
130363,0,random,random,3,primary,0,2,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,146,0.23404255319148937,tan041
130363,0,random,random,3,primary,0,3,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,3,149,0.47058823529411764,tan050
130363,0,random,random,3,primary,0,4,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,3,152,0.20967741935483872,tan093
130363,0,random,random,3,primary,0,5,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,3,155,0.43478260869565216,tan065
130363,0,random,random,3,primary,0,6,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,3,158,0.2833333333333333,tan042
130363,0,random,random,3,primary,0,7,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,3,161,0.30434782608695654,tan078
130363,0,random,random,3,primary,0,8,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,3,164,0.2777777777777778,tan062
130363,0,random,random,3,primary,0,9,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,3,167,0.5,tan052
130363,0,random,random,3,primary,0,10,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,3,170,0.45714285714285713,tan074
130363,0,random,random,3,primary,0,11,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,3,173,0.11475409836065574,tan012
130363,0,random,random,3,primary,0,12,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,3,176,0.2,tan025
130363,0,random,random,3,primary,0,13,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,3,179,0.18518518518518517,tan020
130363,0,random,random,3,primary,0,14,CCCCN(C)C(=O)CC(=O)N(C)CCCC,3,182,0.3870967741935484,tan053
130363,0,random,random,3,primary,0,15,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,3,185,0.4444444444444444,tan063
130363,0,random,random,3,primary,0,16,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,3,188,0.3333333333333333,tan080
130363,0,random,random,3,primary,0,17,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,3,191,0.43902439024390244,tan064
130363,0,random,random,3,primary,0,18,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,3,194,0.6923076923076923,tan049
130363,0,random,random,3,primary,0,19,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,3,197,0.5789473684210527,tan018
130363,0,random,random,3,primary,0,20,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,3,200,0.18181818181818182,tan001
130363,0,random,random,3,primary,0,21,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,3,203,0.5576923076923077,tan078
130363,0,random,random,3,primary,0,22,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,3,206,0.3055555555555556,tan009
130363,0,random,random,3,primary,0,23,O=C(c1ccccc1)c1ccc2ccccc2n1,3,209,0.3,tan088
